TXN,Sales Organisation,Distribution Channel,Valid To,Valid From,ABC Indicator,Article,Vendor Article No,Legacy Product Code(POS),Article Description,Basic Text,Merchandise Category,Mdse Catgry Desc,Product Hierarchy,Company,Department,Group,Category,Class,Vendor,Vendor Name,Holdings Brand,Brand Description,Holdings Style,Invoice Cost exclusive tax,Invoice Cost inclusive GST,Inv Curr,Internal Rebate %,Floor Cost exclusive GST,Floor Cost Inclusive,Floor Curr,Sellprice exclusive tax,Sellprice inclusive GST,Sell Curr,Gross Profit %,Manufacturer Waranty,DC Article Status,DC Art Status Description,Global Trade Item Number,Re-order Quantity,Assortment grade,Product Care Eligibility Flag,Price Band Category
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221835,"CR_M50I_061","CR_M50I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221863,"CR_G24D_061","CR_G24D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221864,"CR_M24D_061","CR_M24D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221897,"CR_M60I_061","CR_M60I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221916,"CR_O36S_061","CR_O36S_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221917,"CR_G36S_061","CR_G36S_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221958,"CR_M06I_061","CR_M06I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10221968,"CR_M17D_061","CR_M17D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222020,"CR_G55I_061","CR_G55I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222021,"CR_B55I_061","CR_B55I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222022,"CR_O55I_061","CR_O55I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222023,"CR_M55I_061","CR_M55I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222040,"CR_M22D_061","CR_M22D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222041,"CR_M19D_061","CR_M19D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222186,"CR_M23D_061","CR_M23D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222216,"CR_O40S_061","CR_O40S_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222217,"CR_G40S_061","CR_G40S_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222245,"CR_M40I_061","CR_M40I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222272,"CR_M48I_061","CR_M48I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222319,"CR_M12I_061","CR_M12I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222320,"CR_M12D_061","CR_M12D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222321,"CR_M18I_061","CR_M18I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222322,"CR_M24I_061","CR_M24I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222810,"CR_B13D_061","CR_B13D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222811,"CR_B14D_061","CR_B14D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222812,"CR_B14I_061","CR_B14I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222813,"CR_B16D_061","CR_B16D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222814,"CR_B18D_061","CR_B18D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222815,"CR_B36B_061","CR_B36B_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222816,"CR_B400_061","CR_B400_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222817,"CR_B48B_061","CR_B48B_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222818,"CR_G03I_061","CR_G03I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222819,"CR_G04I_061","CR_G04I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222820,"CR_G06D_061","CR_G06D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222821,"CR_G13D_061","CR_G13D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222822,"CR_G13I_061","CR_G13I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222823,"CR_G14D_061","CR_G14D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222824,"CR_G14I_061","CR_G14I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222825,"CR_G15I_061","CR_G15I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222826,"CR_G16D_061","CR_G16D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222827,"CR_G16I_061","CR_G16I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222828,"CR_G17I_061","CR_G17I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222829,"CR_G18D_061","CR_G18D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222830,"CR_G19I_061","CR_G19I_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222831,"CR_G36B_061","CR_G36B_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222832,"CR_G36D_061","CR_G36D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222833,"CR_G400_061","CR_G400_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222834,"CR_G48B_061","CR_G48B_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10222835,"CR_O13D_061","CR_O13D_061","FINANCE COST RECOVERY 061","",90010501,"FINANCE COST RECOVER","01061SRVRECFIN","01 - HARVEY NORMAN","061 - APPLIANCES","SRV - SERVICE","REC - RECOVERY","FIN - FINANCE COST RECOVER",603754,"DERNI POS MISC PRODUCTS ONLY","HARVEY","HARVEY NORMAN","INVADJ",0,0,"AUD",0,0,0,"AUD",0,0,"AUD",0,,"","",,1,1,"",2
