Store,Dept,Date,Weekly_Sales,IsHoliday
13,10,2012-06-15 00:00:00.000,32150.85,False
13,10,2012-06-22 00:00:00.000,37261.15,False
13,10,2012-06-29 00:00:00.000,35872.1,False
13,10,2012-07-06 00:00:00.000,39525.79,False
13,10,2012-07-13 00:00:00.000,32773.47,False
13,10,2012-07-20 00:00:00.000,35089.83,False
13,10,2012-07-27 00:00:00.000,34614.62,False
13,10,2012-08-03 00:00:00.000,34014.67,False
13,10,2012-08-10 00:00:00.000,32591.05,False
13,10,2012-08-17 00:00:00.000,32099.58,False
13,10,2012-08-24 00:00:00.000,29776.08,False
13,10,2012-08-31 00:00:00.000,34231.11,False
13,10,2012-09-14 00:00:00.000,29834.18,False
13,10,2012-09-21 00:00:00.000,30689.56,False
13,10,2012-09-28 00:00:00.000,29102.64,False
13,10,2012-10-05 00:00:00.000,31352.86,False
13,10,2012-10-12 00:00:00.000,33092.88,False
13,10,2012-10-19 00:00:00.000,31860.4,False
13,10,2012-10-26 00:00:00.000,39956.03,False
13,11,2010-02-05 00:00:00.000,21854.91,False
13,11,2010-02-19 00:00:00.000,23257.05,False
13,11,2010-02-26 00:00:00.000,21662.45,False
13,11,2010-03-05 00:00:00.000,23377.03,False
13,11,2010-03-12 00:00:00.000,19691.48,False
13,11,2010-03-19 00:00:00.000,21500.64,False
13,11,2010-03-26 00:00:00.000,20590.29,False
13,11,2010-04-02 00:00:00.000,21650.84,False
13,11,2010-04-09 00:00:00.000,18898.52,False
13,11,2010-04-16 00:00:00.000,17823.7,False
13,11,2010-04-23 00:00:00.000,20400.19,False
13,11,2010-04-30 00:00:00.000,17270.75,False
13,11,2010-05-07 00:00:00.000,17791.33,False
13,11,2010-05-14 00:00:00.000,16909.74,False
13,11,2010-05-21 00:00:00.000,19046.44,False
13,11,2010-05-28 00:00:00.000,16850.02,False
13,11,2010-06-04 00:00:00.000,22732.46,False
13,11,2010-06-11 00:00:00.000,25823.14,False
13,11,2010-06-18 00:00:00.000,20306.1,False
13,11,2010-06-25 00:00:00.000,23689.36,False
13,11,2010-07-02 00:00:00.000,26543.54,False
13,11,2010-07-09 00:00:00.000,18994.9,False
13,11,2010-07-16 00:00:00.000,23938.71,False
13,11,2010-07-23 00:00:00.000,26862.7,False
13,11,2010-07-30 00:00:00.000,20885.6,False
13,11,2010-08-06 00:00:00.000,23425.16,False
13,11,2010-08-13 00:00:00.000,18076.57,False
13,11,2010-08-20 00:00:00.000,21029.13,False
13,11,2010-08-27 00:00:00.000,19372.26,False
13,11,2010-09-03 00:00:00.000,19759.12,False
13,11,2010-09-17 00:00:00.000,18148.7,False
13,11,2010-09-24 00:00:00.000,17144.59,False
13,11,2010-10-01 00:00:00.000,17590.76,False
13,11,2010-10-08 00:00:00.000,19303.42,False
13,11,2010-10-15 00:00:00.000,22005.58,False
13,11,2010-10-22 00:00:00.000,21418.95,False
13,11,2010-10-29 00:00:00.000,25821.19,False
13,11,2010-11-05 00:00:00.000,19957.14,False
13,11,2010-11-12 00:00:00.000,23974.68,False
13,11,2010-11-19 00:00:00.000,22860.77,False
13,11,2010-12-03 00:00:00.000,28148.83,False
13,11,2010-12-10 00:00:00.000,24977.77,False
13,11,2010-12-17 00:00:00.000,25881.36,False
13,11,2010-12-24 00:00:00.000,30226.3,False
13,11,2011-01-07 00:00:00.000,25572.82,False
13,11,2011-01-14 00:00:00.000,21526.27,False
13,11,2011-01-21 00:00:00.000,20229.16,False
13,11,2011-01-28 00:00:00.000,18655.8,False
13,11,2011-02-04 00:00:00.000,22742.95,False
13,11,2011-02-18 00:00:00.000,19307.49,False
13,11,2011-02-25 00:00:00.000,19875.24,False
13,11,2011-03-04 00:00:00.000,20506.59,False
13,11,2011-03-11 00:00:00.000,19763,False
13,11,2011-03-18 00:00:00.000,17589.04,False
13,11,2011-03-25 00:00:00.000,16651.53,False
13,11,2011-04-01 00:00:00.000,18743.99,False
13,11,2011-04-08 00:00:00.000,18231.78,False
13,11,2011-04-15 00:00:00.000,18409.1,False
13,11,2011-04-22 00:00:00.000,18128.94,False
13,11,2011-04-29 00:00:00.000,17212.39,False
13,11,2011-05-06 00:00:00.000,17366.36,False
13,11,2011-05-13 00:00:00.000,17140.33,False
13,11,2011-05-20 00:00:00.000,18453.28,False
13,11,2011-05-27 00:00:00.000,17325.16,False
13,11,2011-06-03 00:00:00.000,20978.73,False
13,11,2011-06-10 00:00:00.000,21545.66,False
13,11,2011-06-17 00:00:00.000,20316.22,False
13,11,2011-06-24 00:00:00.000,23907.77,False
13,11,2011-07-01 00:00:00.000,25149.8,False
13,11,2011-07-08 00:00:00.000,26240.06,False
13,11,2011-07-15 00:00:00.000,20834.82,False
13,11,2011-07-22 00:00:00.000,23427.73,False
13,11,2011-07-29 00:00:00.000,22941.73,False
13,11,2011-08-05 00:00:00.000,23114.11,False
13,11,2011-08-12 00:00:00.000,19069.24,False
13,11,2011-08-19 00:00:00.000,19141.94,False
13,11,2011-08-26 00:00:00.000,21101.98,False
13,11,2011-09-02 00:00:00.000,18855.26,False
13,11,2011-09-16 00:00:00.000,15274.97,False
13,11,2011-09-23 00:00:00.000,17387.95,False
13,11,2011-09-30 00:00:00.000,16496.86,False
13,11,2011-10-07 00:00:00.000,24119.21,False
13,11,2011-10-14 00:00:00.000,20573.07,False
13,11,2011-10-21 00:00:00.000,18898.31,False
13,11,2011-10-28 00:00:00.000,20389.97,False
13,11,2011-11-04 00:00:00.000,23259.29,False
13,11,2011-11-11 00:00:00.000,24713.35,False
13,11,2011-11-18 00:00:00.000,21712.59,False
13,11,2011-12-02 00:00:00.000,30788.08,False
13,11,2011-12-09 00:00:00.000,30573.79,False
13,11,2011-12-16 00:00:00.000,27448.97,False
13,11,2011-12-23 00:00:00.000,31217.16,False
13,11,2012-01-06 00:00:00.000,22875.16,False
13,11,2012-01-13 00:00:00.000,19224.95,False
13,11,2012-01-20 00:00:00.000,22516.84,False
13,11,2012-01-27 00:00:00.000,17392.32,False
13,11,2012-02-03 00:00:00.000,20160.11,False
13,11,2012-02-17 00:00:00.000,19234.59,False
13,11,2012-02-24 00:00:00.000,22309.56,False
13,11,2012-03-02 00:00:00.000,21894.41,False
13,11,2012-03-09 00:00:00.000,20129.84,False
13,11,2012-03-16 00:00:00.000,17958.98,False
13,11,2012-03-23 00:00:00.000,18638.37,False
13,11,2012-03-30 00:00:00.000,17878.85,False
13,11,2012-04-06 00:00:00.000,19182.34,False
13,11,2012-04-13 00:00:00.000,17753.01,False
13,11,2012-04-20 00:00:00.000,17262.7,False
13,11,2012-04-27 00:00:00.000,24784.44,False
13,11,2012-05-04 00:00:00.000,18146.78,False
13,11,2012-05-11 00:00:00.000,18064.06,False
13,11,2012-05-18 00:00:00.000,19226.67,False
13,11,2012-05-25 00:00:00.000,21305.54,False
13,11,2012-06-01 00:00:00.000,19573.27,False
13,11,2012-06-08 00:00:00.000,26423.92,False
13,11,2012-06-15 00:00:00.000,18813.62,False
13,11,2012-06-22 00:00:00.000,23963.11,False
13,11,2012-06-29 00:00:00.000,29431.37,False
13,11,2012-07-06 00:00:00.000,26861.52,False
13,11,2012-07-13 00:00:00.000,26767.88,False
13,11,2012-07-20 00:00:00.000,21309.78,False
13,11,2012-07-27 00:00:00.000,21714.17,False
13,11,2012-08-03 00:00:00.000,21001.49,False
13,11,2012-08-10 00:00:00.000,21779.88,False
13,11,2012-08-17 00:00:00.000,20173.58,False
13,11,2012-08-24 00:00:00.000,19559.18,False
13,11,2012-08-31 00:00:00.000,20017.5,False
13,11,2012-09-14 00:00:00.000,18244.02,False
13,11,2012-09-21 00:00:00.000,17180.8,False
13,11,2012-09-28 00:00:00.000,18690.81,False
13,11,2012-10-05 00:00:00.000,20614.12,False
13,11,2012-10-12 00:00:00.000,24342.33,False
13,11,2012-10-19 00:00:00.000,21601.54,False
13,11,2012-10-26 00:00:00.000,21899.45,False
13,12,2010-02-05 00:00:00.000,6825.17,False
13,12,2010-02-19 00:00:00.000,6508.7,False
13,12,2010-02-26 00:00:00.000,8424.92,False
13,12,2010-03-05 00:00:00.000,8191.17,False
13,12,2010-03-12 00:00:00.000,7978.46,False
13,12,2010-03-19 00:00:00.000,7786.52,False
13,12,2010-03-26 00:00:00.000,8198.58,False
13,12,2010-04-02 00:00:00.000,7497.53,False
13,12,2010-04-09 00:00:00.000,7556.58,False
13,12,2010-04-16 00:00:00.000,7638.86,False
13,12,2010-04-23 00:00:00.000,8058.81,False
13,12,2010-04-30 00:00:00.000,8251.64,False
13,12,2010-05-07 00:00:00.000,8496.89,False
13,12,2010-05-14 00:00:00.000,7627.63,False
13,12,2010-05-21 00:00:00.000,8623.78,False
13,12,2010-05-28 00:00:00.000,8591.21,False
13,12,2010-06-04 00:00:00.000,10050.91,False
13,12,2010-06-11 00:00:00.000,9336.03,False
13,12,2010-06-18 00:00:00.000,8872.55,False
13,12,2010-06-25 00:00:00.000,9724.44,False
13,12,2010-07-02 00:00:00.000,9299.72,False
13,12,2010-07-09 00:00:00.000,8581.94,False
13,12,2010-07-16 00:00:00.000,10750.9,False
13,12,2010-07-23 00:00:00.000,9070.72,False
13,12,2010-07-30 00:00:00.000,8589.46,False
13,12,2010-08-06 00:00:00.000,8702.63,False
13,12,2010-08-13 00:00:00.000,8948.43,False
13,12,2010-08-20 00:00:00.000,9592.73,False
13,12,2010-08-27 00:00:00.000,8149.72,False
13,12,2010-09-03 00:00:00.000,8440.19,False
13,12,2010-09-17 00:00:00.000,8882.74,False
13,12,2010-09-24 00:00:00.000,8297.19,False
13,12,2010-10-01 00:00:00.000,7975.65,False
13,12,2010-10-08 00:00:00.000,8579.2,False
13,12,2010-10-15 00:00:00.000,9118.14,False
13,12,2010-10-22 00:00:00.000,8315.79,False
13,12,2010-10-29 00:00:00.000,7014.2,False
13,12,2010-11-05 00:00:00.000,6588.53,False
13,12,2010-11-12 00:00:00.000,7873.21,False
13,12,2010-11-19 00:00:00.000,7638.7,False
13,12,2010-12-03 00:00:00.000,5169.05,False
13,12,2010-12-10 00:00:00.000,5281.71,False
13,12,2010-12-17 00:00:00.000,5862.21,False
13,12,2010-12-24 00:00:00.000,5245.18,False
13,12,2011-01-07 00:00:00.000,5011.41,False
13,12,2011-01-14 00:00:00.000,5386.37,False
13,12,2011-01-21 00:00:00.000,5410.52,False
13,12,2011-01-28 00:00:00.000,6346.48,False
13,12,2011-02-04 00:00:00.000,6014.14,False
13,12,2011-02-18 00:00:00.000,6749.76,False
13,12,2011-02-25 00:00:00.000,7106.89,False
13,12,2011-03-04 00:00:00.000,6928.01,False
13,12,2011-03-11 00:00:00.000,7367.42,False
13,12,2011-03-18 00:00:00.000,7622.93,False
13,12,2011-03-25 00:00:00.000,7095.28,False
13,12,2011-04-01 00:00:00.000,7068.51,False
13,12,2011-04-08 00:00:00.000,8013.32,False
13,12,2011-04-15 00:00:00.000,7164.93,False
13,12,2011-04-22 00:00:00.000,7985.03,False
13,12,2011-04-29 00:00:00.000,7270.63,False
13,12,2011-05-06 00:00:00.000,8465.09,False
13,12,2011-05-13 00:00:00.000,8921.36,False
13,12,2011-05-20 00:00:00.000,7705.41,False
13,12,2011-05-27 00:00:00.000,7778.98,False
13,12,2011-06-03 00:00:00.000,8752.56,False
13,12,2011-06-10 00:00:00.000,9671.12,False
13,12,2011-06-17 00:00:00.000,8397.74,False
13,12,2011-06-24 00:00:00.000,9092.32,False
13,12,2011-07-01 00:00:00.000,8731.11,False
13,12,2011-07-08 00:00:00.000,9297.41,False
13,12,2011-07-15 00:00:00.000,9267.04,False
13,12,2011-07-22 00:00:00.000,8674.26,False
13,12,2011-07-29 00:00:00.000,9687.12,False
13,12,2011-08-05 00:00:00.000,10163.28,False
13,12,2011-08-12 00:00:00.000,8319.53,False
13,12,2011-08-19 00:00:00.000,8080.26,False
13,12,2011-08-26 00:00:00.000,8060.11,False
13,12,2011-09-02 00:00:00.000,7509.97,False
13,12,2011-09-16 00:00:00.000,8114.68,False
13,12,2011-09-23 00:00:00.000,8825.01,False
13,12,2011-09-30 00:00:00.000,8961.16,False
13,12,2011-10-07 00:00:00.000,8862.37,False
13,12,2011-10-14 00:00:00.000,9156.18,False
13,12,2011-10-21 00:00:00.000,9945.15,False
13,12,2011-10-28 00:00:00.000,10463.81,False
13,12,2011-11-04 00:00:00.000,7005.53,False
13,12,2011-11-11 00:00:00.000,6695.13,False
13,12,2011-11-18 00:00:00.000,6651.88,False
13,12,2011-12-02 00:00:00.000,6756.71,False
13,12,2011-12-09 00:00:00.000,6065.08,False
13,12,2011-12-16 00:00:00.000,5771.33,False
13,12,2011-12-23 00:00:00.000,6502.65,False
13,12,2012-01-06 00:00:00.000,5918.86,False
13,12,2012-01-13 00:00:00.000,5727.17,False
13,12,2012-01-20 00:00:00.000,6257.58,False
13,12,2012-01-27 00:00:00.000,6281.92,False
13,12,2012-02-03 00:00:00.000,6255.07,False
13,12,2012-02-17 00:00:00.000,6535.42,False
13,12,2012-02-24 00:00:00.000,8208.79,False
13,12,2012-03-02 00:00:00.000,7274.34,False
13,12,2012-03-09 00:00:00.000,7706.38,False
13,12,2012-03-16 00:00:00.000,8445.92,False
13,12,2012-03-23 00:00:00.000,8188.64,False
13,12,2012-03-30 00:00:00.000,7488.64,False
13,12,2012-04-06 00:00:00.000,9302.79,False
13,12,2012-04-13 00:00:00.000,8203.18,False
13,12,2012-04-20 00:00:00.000,7214.12,False
13,12,2012-04-27 00:00:00.000,8472.72,False
13,12,2012-05-04 00:00:00.000,8028.65,False
13,12,2012-05-11 00:00:00.000,8840.65,False
13,12,2012-05-18 00:00:00.000,7730.08,False
13,12,2012-05-25 00:00:00.000,9270.46,False
13,12,2012-06-01 00:00:00.000,10096.01,False
13,12,2012-06-08 00:00:00.000,8932.34,False
13,12,2012-06-15 00:00:00.000,8799.34,False
13,12,2012-06-22 00:00:00.000,9049.89,False
13,12,2012-06-29 00:00:00.000,8685.87,False
13,12,2012-07-06 00:00:00.000,9702.34,False
13,12,2012-07-13 00:00:00.000,9517.62,False
13,12,2012-07-20 00:00:00.000,9288.88,False
13,12,2012-07-27 00:00:00.000,9132.26,False
13,12,2012-08-03 00:00:00.000,8762.63,False
13,12,2012-08-10 00:00:00.000,8472.51,False
13,12,2012-08-17 00:00:00.000,8391.86,False
13,12,2012-08-24 00:00:00.000,8349.9,False
13,12,2012-08-31 00:00:00.000,7571.59,False
13,12,2012-09-14 00:00:00.000,8873.52,False
13,12,2012-09-21 00:00:00.000,8547.72,False
13,12,2012-09-28 00:00:00.000,8898.94,False
13,12,2012-10-05 00:00:00.000,8216.59,False
13,12,2012-10-12 00:00:00.000,8449.44,False
13,12,2012-10-19 00:00:00.000,8126.71,False
13,12,2012-10-26 00:00:00.000,7723.65,False
13,13,2010-02-05 00:00:00.000,51049.68,False
13,13,2010-02-19 00:00:00.000,50441.5,False
13,13,2010-02-26 00:00:00.000,47826.51,False
13,13,2010-03-05 00:00:00.000,53915.97,False
13,13,2010-03-12 00:00:00.000,47166.23,False
13,13,2010-03-19 00:00:00.000,44229.72,False
13,13,2010-03-26 00:00:00.000,44837.89,False
13,13,2010-04-02 00:00:00.000,46320.91,False
13,13,2010-04-09 00:00:00.000,45766.63,False
13,13,2010-04-16 00:00:00.000,47462.98,False
13,13,2010-04-23 00:00:00.000,47505.4,False
13,13,2010-04-30 00:00:00.000,47760.56,False
13,13,2010-05-07 00:00:00.000,47723.32,False
13,13,2010-05-14 00:00:00.000,42920.05,False
13,13,2010-05-21 00:00:00.000,44486.31,False
13,13,2010-05-28 00:00:00.000,44448.46,False
13,13,2010-06-04 00:00:00.000,47431.44,False
13,13,2010-06-11 00:00:00.000,48218,False
13,13,2010-06-18 00:00:00.000,46913.62,False
13,13,2010-06-25 00:00:00.000,43673.56,False
13,13,2010-07-02 00:00:00.000,46535.84,False
13,13,2010-07-09 00:00:00.000,43609.03,False
13,13,2010-07-16 00:00:00.000,48323.32,False
13,13,2010-07-23 00:00:00.000,45748.8,False
13,13,2010-07-30 00:00:00.000,44891.24,False
13,13,2010-08-06 00:00:00.000,49125.69,False
13,13,2010-08-13 00:00:00.000,46569.31,False
13,13,2010-08-20 00:00:00.000,49406.02,False
13,13,2010-08-27 00:00:00.000,51229.9,False
13,13,2010-09-03 00:00:00.000,53103.38,False
13,13,2010-09-17 00:00:00.000,46849.8,False
13,13,2010-09-24 00:00:00.000,48297.19,False
13,13,2010-10-01 00:00:00.000,48250.09,False
13,13,2010-10-08 00:00:00.000,48826.38,False
13,13,2010-10-15 00:00:00.000,48739.29,False
13,13,2010-10-22 00:00:00.000,47162.16,False
13,13,2010-10-29 00:00:00.000,47581.54,False
13,13,2010-11-05 00:00:00.000,49738.81,False
13,13,2010-11-12 00:00:00.000,48379.88,False
13,13,2010-11-19 00:00:00.000,45223.02,False
13,13,2010-12-03 00:00:00.000,46391.17,False
13,13,2010-12-10 00:00:00.000,45018.93,False
13,13,2010-12-17 00:00:00.000,44334.03,False
13,13,2010-12-24 00:00:00.000,44343.42,False
13,13,2011-01-07 00:00:00.000,50591.11,False
13,13,2011-01-14 00:00:00.000,48633.01,False
13,13,2011-01-21 00:00:00.000,48517.18,False
13,13,2011-01-28 00:00:00.000,43712.33,False
13,13,2011-02-04 00:00:00.000,46724.99,False
13,13,2011-02-18 00:00:00.000,48336.92,False
13,13,2011-02-25 00:00:00.000,49661.03,False
13,13,2011-03-04 00:00:00.000,54119.48,False
13,13,2011-03-11 00:00:00.000,47464.21,False
13,13,2011-03-18 00:00:00.000,47185.5,False
13,13,2011-03-25 00:00:00.000,46267.14,False
13,13,2011-04-01 00:00:00.000,46862.72,False
13,13,2011-04-08 00:00:00.000,47436,False
13,13,2011-04-15 00:00:00.000,44359.21,False
13,13,2011-04-22 00:00:00.000,46777.36,False
13,13,2011-04-29 00:00:00.000,43535.38,False
13,13,2011-05-06 00:00:00.000,47877.36,False
13,13,2011-05-13 00:00:00.000,44006.78,False
13,13,2011-05-20 00:00:00.000,42619.88,False
13,13,2011-05-27 00:00:00.000,42688.39,False
13,13,2011-06-03 00:00:00.000,44761.3,False
13,13,2011-06-10 00:00:00.000,43757.81,False
13,13,2011-06-17 00:00:00.000,45868.77,False
13,13,2011-06-24 00:00:00.000,42024.14,False
13,13,2011-07-01 00:00:00.000,44918.2,False
13,13,2011-07-08 00:00:00.000,48069.52,False
13,13,2011-07-15 00:00:00.000,47907.66,False
13,13,2011-07-22 00:00:00.000,47920.33,False
13,13,2011-07-29 00:00:00.000,44859.4,False
13,13,2011-08-05 00:00:00.000,53669.24,False
13,13,2011-08-12 00:00:00.000,47330.49,False
13,13,2011-08-19 00:00:00.000,51720.19,False
13,13,2011-08-26 00:00:00.000,53482.66,False
13,13,2011-09-02 00:00:00.000,53292.8,False
13,13,2011-09-16 00:00:00.000,50208.22,False
13,13,2011-09-23 00:00:00.000,49472.94,False
13,13,2011-09-30 00:00:00.000,47698.32,False
13,13,2011-10-07 00:00:00.000,54237.09,False
13,13,2011-10-14 00:00:00.000,50613.39,False
13,13,2011-10-21 00:00:00.000,49135.39,False
13,13,2011-10-28 00:00:00.000,46940.97,False
13,13,2011-11-04 00:00:00.000,50957.05,False
13,13,2011-11-11 00:00:00.000,49667.83,False
13,13,2011-11-18 00:00:00.000,47329.56,False
13,13,2011-12-02 00:00:00.000,43873.05,False
13,13,2011-12-09 00:00:00.000,46428.53,False
13,13,2011-12-16 00:00:00.000,43577.51,False
13,13,2011-12-23 00:00:00.000,45464.67,False
13,13,2012-01-06 00:00:00.000,53171.19,False
13,13,2012-01-13 00:00:00.000,49277.86,False
13,13,2012-01-20 00:00:00.000,48063.77,False
13,13,2012-01-27 00:00:00.000,45810.78,False
13,13,2012-02-03 00:00:00.000,47963.2,False
13,13,2012-02-17 00:00:00.000,48685.72,False
13,13,2012-02-24 00:00:00.000,51160.05,False
13,13,2012-03-02 00:00:00.000,51222,False
13,13,2012-03-09 00:00:00.000,47430.34,False
13,13,2012-03-16 00:00:00.000,46971.49,False
13,13,2012-03-23 00:00:00.000,45254.02,False
13,13,2012-03-30 00:00:00.000,45615.21,False
13,13,2012-04-06 00:00:00.000,48675.59,False
13,13,2012-04-13 00:00:00.000,45814.23,False
13,13,2012-04-20 00:00:00.000,47356.23,False
13,13,2012-04-27 00:00:00.000,45661.38,False
13,13,2012-05-04 00:00:00.000,46750.53,False
13,13,2012-05-11 00:00:00.000,46330.07,False
13,13,2012-05-18 00:00:00.000,44739.83,False
13,13,2012-05-25 00:00:00.000,45540.02,False
13,13,2012-06-01 00:00:00.000,45078.57,False
13,13,2012-06-08 00:00:00.000,50770.28,False
13,13,2012-06-15 00:00:00.000,47605.4,False
13,13,2012-06-22 00:00:00.000,46930.06,False
13,13,2012-06-29 00:00:00.000,47729.05,False
13,13,2012-07-06 00:00:00.000,50051.8,False
13,13,2012-07-13 00:00:00.000,48283.09,False
13,13,2012-07-20 00:00:00.000,49334.99,False
13,13,2012-07-27 00:00:00.000,47194.42,False
13,13,2012-08-03 00:00:00.000,52797.12,False
13,13,2012-08-10 00:00:00.000,49931.46,False
13,13,2012-08-17 00:00:00.000,54060.29,False
13,13,2012-08-24 00:00:00.000,51468.09,False
13,13,2012-08-31 00:00:00.000,53578.28,False
13,13,2012-09-14 00:00:00.000,50882.35,False
13,13,2012-09-21 00:00:00.000,50609.81,False
13,13,2012-09-28 00:00:00.000,51191.61,False
13,13,2012-10-05 00:00:00.000,53401.92,False
13,13,2012-10-12 00:00:00.000,47831.66,False
13,13,2012-10-19 00:00:00.000,49102.01,False
13,13,2012-10-26 00:00:00.000,48124.32,False
13,14,2010-02-05 00:00:00.000,26778,False
13,14,2010-02-19 00:00:00.000,26914.26,False
13,14,2010-02-26 00:00:00.000,27802.52,False
13,14,2010-03-05 00:00:00.000,26315.1,False
13,14,2010-03-12 00:00:00.000,28433.54,False
13,14,2010-03-19 00:00:00.000,24636.88,False
13,14,2010-03-26 00:00:00.000,22561.83,False
13,14,2010-04-02 00:00:00.000,23655.77,False
13,14,2010-04-09 00:00:00.000,22315.39,False
13,14,2010-04-16 00:00:00.000,20888.17,False
13,14,2010-04-23 00:00:00.000,20156.99,False
13,14,2010-04-30 00:00:00.000,23233,False
13,14,2010-05-07 00:00:00.000,29351.9,False
13,14,2010-05-14 00:00:00.000,29242.12,False
13,14,2010-05-21 00:00:00.000,22128.72,False
13,14,2010-05-28 00:00:00.000,25586.71,False
13,14,2010-06-04 00:00:00.000,25323.88,False
13,14,2010-06-11 00:00:00.000,24058.96,False
13,14,2010-06-18 00:00:00.000,22443.51,False
13,14,2010-06-25 00:00:00.000,20507.86,False
13,14,2010-07-02 00:00:00.000,20959.66,False
13,14,2010-07-09 00:00:00.000,21791.4,False
13,14,2010-07-16 00:00:00.000,19442.5,False
13,14,2010-07-23 00:00:00.000,19619.13,False
13,14,2010-07-30 00:00:00.000,19379.42,False
13,14,2010-08-06 00:00:00.000,21519.84,False
13,14,2010-08-13 00:00:00.000,21988.05,False
13,14,2010-08-20 00:00:00.000,23522.22,False
13,14,2010-08-27 00:00:00.000,23477.36,False
13,14,2010-09-03 00:00:00.000,21551.54,False
13,14,2010-09-17 00:00:00.000,23712.23,False
13,14,2010-09-24 00:00:00.000,24172.66,False
13,14,2010-10-01 00:00:00.000,20922.18,False
13,14,2010-10-08 00:00:00.000,22078.33,False
13,14,2010-10-15 00:00:00.000,24628.31,False
13,14,2010-10-22 00:00:00.000,22238.28,False
13,14,2010-10-29 00:00:00.000,23758.44,False
13,14,2010-11-05 00:00:00.000,24689.11,False
13,14,2010-11-12 00:00:00.000,27906.8,False
13,14,2010-11-19 00:00:00.000,35545.81,False
13,14,2010-12-03 00:00:00.000,34007.8,False
13,14,2010-12-10 00:00:00.000,47149.55,False
13,14,2010-12-17 00:00:00.000,58744.52,False
13,14,2010-12-24 00:00:00.000,96229.91,False
13,14,2011-01-07 00:00:00.000,21193.24,False
13,14,2011-01-14 00:00:00.000,19668.25,False
13,14,2011-01-21 00:00:00.000,19417.13,False
13,14,2011-01-28 00:00:00.000,20661.73,False
13,14,2011-02-04 00:00:00.000,23894,False
13,14,2011-02-18 00:00:00.000,24086.24,False
13,14,2011-02-25 00:00:00.000,23153.63,False
13,14,2011-03-04 00:00:00.000,24604.73,False
13,14,2011-03-11 00:00:00.000,23893.81,False
13,14,2011-03-18 00:00:00.000,23625.26,False
13,14,2011-03-25 00:00:00.000,24214.93,False
13,14,2011-04-01 00:00:00.000,24565.52,False
13,14,2011-04-08 00:00:00.000,23248.02,False
13,14,2011-04-15 00:00:00.000,24646.66,False
13,14,2011-04-22 00:00:00.000,22104.35,False
13,14,2011-04-29 00:00:00.000,23414.74,False
13,14,2011-05-06 00:00:00.000,22583.61,False
13,14,2011-05-13 00:00:00.000,26607.7,False
13,14,2011-05-20 00:00:00.000,22725.81,False
13,14,2011-05-27 00:00:00.000,22208.29,False
13,14,2011-06-03 00:00:00.000,24056.14,False
13,14,2011-06-10 00:00:00.000,20580.32,False
13,14,2011-06-17 00:00:00.000,21495.85,False
13,14,2011-06-24 00:00:00.000,19993.24,False
13,14,2011-07-01 00:00:00.000,20592.95,False
13,14,2011-07-08 00:00:00.000,19082.36,False
13,14,2011-07-15 00:00:00.000,19717.67,False
13,14,2011-07-22 00:00:00.000,21217.79,False
13,14,2011-07-29 00:00:00.000,21526.09,False
13,14,2011-08-05 00:00:00.000,22936.25,False
13,14,2011-08-12 00:00:00.000,21547.1,False
13,14,2011-08-19 00:00:00.000,24840.39,False
13,14,2011-08-26 00:00:00.000,22863.96,False
13,14,2011-09-02 00:00:00.000,21800.79,False
13,14,2011-09-16 00:00:00.000,20371.24,False
13,14,2011-09-23 00:00:00.000,21542.73,False
13,14,2011-09-30 00:00:00.000,23577.76,False
13,14,2011-10-07 00:00:00.000,24358.43,False
13,14,2011-10-14 00:00:00.000,22791.49,False
13,14,2011-10-21 00:00:00.000,20334.98,False
13,14,2011-10-28 00:00:00.000,21242.32,False
13,14,2011-11-04 00:00:00.000,24603.74,False
13,14,2011-11-11 00:00:00.000,27803.31,False
13,14,2011-11-18 00:00:00.000,28475.37,False
13,14,2011-12-02 00:00:00.000,27646.56,False
13,14,2011-12-09 00:00:00.000,43753.04,False
13,14,2011-12-16 00:00:00.000,57024.36,False
13,14,2011-12-23 00:00:00.000,80776.95,False
13,14,2012-01-06 00:00:00.000,24790.99,False
13,14,2012-01-13 00:00:00.000,24627.27,False
13,14,2012-01-20 00:00:00.000,23100.36,False
13,14,2012-01-27 00:00:00.000,18274.66,False
13,14,2012-02-03 00:00:00.000,23648.87,False
13,14,2012-02-17 00:00:00.000,25952.92,False
13,14,2012-02-24 00:00:00.000,23311.36,False
13,14,2012-03-02 00:00:00.000,23819.85,False
13,14,2012-03-09 00:00:00.000,24704.18,False
13,14,2012-03-16 00:00:00.000,22573.84,False
13,14,2012-03-23 00:00:00.000,21402.19,False
13,14,2012-03-30 00:00:00.000,21448.17,False
13,14,2012-04-06 00:00:00.000,25823.53,False
13,14,2012-04-13 00:00:00.000,23050.49,False
13,14,2012-04-20 00:00:00.000,25121.64,False
13,14,2012-04-27 00:00:00.000,21581.07,False
13,14,2012-05-04 00:00:00.000,26527.06,False
13,14,2012-05-11 00:00:00.000,28757.85,False
13,14,2012-05-18 00:00:00.000,31693.37,False
13,14,2012-05-25 00:00:00.000,27823.58,False
13,14,2012-06-01 00:00:00.000,26954.75,False
13,14,2012-06-08 00:00:00.000,24486.49,False
13,14,2012-06-15 00:00:00.000,27249.3,False
13,14,2012-06-22 00:00:00.000,25447.01,False
13,14,2012-06-29 00:00:00.000,23483.37,False
13,14,2012-07-06 00:00:00.000,25669.92,False
13,14,2012-07-13 00:00:00.000,23726.66,False
13,14,2012-07-20 00:00:00.000,26779,False
