Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2008,"20080419CSK","2nd match (D/N)","IK Pathan",1045,"not out",3,5,0,0,0,60,"normal player",2008-04-19 00:00:00.000
2008,"20080420KKR","4th match (D/N)","LR Shukla",1055,"not out",4,6,0,0,0,66.66,"normal player",2008-04-20 00:00:00.000
2008,"20080420KKR","4th match (D/N)","RP Singh",1089,"not out",1,2,0,0,0,50,"normal player",2008-04-20 00:00:00.000
2008,"20080420RCB","5th match (N)","B Akhil",1025,"not out",3,5,0,0,0,60,"normal player",2008-04-20 00:00:00.000
2008,"20080424RR","9th match (N)","Pankaj Singh",1087,"not out",4,3,0,0,0,133.33,"normal player",2008-04-24 00:00:00.000
2008,"20080427DC","13th match (D/N)","B Lee",1134,"not out",1,3,0,0,0,33.33,"normal player",2008-04-27 00:00:00.000
2008,"20080427DC","13th match (D/N)","VY Mahesh",1493,"not out",6,5,0,0,0,120,"normal player",2008-04-27 00:00:00.000
2008,"20080428CSK","15th match (N)","B Akhil",1025,"not out",2,3,0,0,0,66.66,"normal player",2008-04-28 00:00:00.000
2008,"20080503RCB","21","AS Yadav",1483,"not out",3,4,0,0,0,75,"normal player",2008-03-05 00:00:00.000
2008,"20080504RR","23rd match (D/N)","VY Mahesh",1493,"not out",3,5,0,0,0,60,"normal player",2008-04-05 00:00:00.000
2008,"20080505KXP","24th match (N)","MS Gony",1079,"not out",1,4,0,0,0,25,"normal player",2008-04-05 00:00:00.000
2008,"20080506DC","25th match (N)","DW Steyn",1028,"not out",1,3,0,0,0,33.33,"normal player",2008-05-05 00:00:00.000
2008,"20080510CSK","30th match (N)","PP Ojha",1090,"not out",1,2,0,0,0,50,"normal player",2008-09-05 00:00:00.000
2008,"20080511KKR","31","JA Morkel",1065,"not out",7,6,0,0,0,116.66,"normal player",2008-10-05 00:00:00.000
2008,"20080514MI","35th match (N)","Iqbal Abdulla",1157,"not out",1,2,0,0,0,50,"normal player",2008-05-13 00:00:00.000
2008,"20080514MI","35th match (N)","WP Saha",1102,"not out",5,6,0,0,0,83.33,"wicket keeper",2008-05-13 00:00:00.000
2008,"20080516MI","37th match (N)","PM Sarvesh Kumar",1511,"not out",1,2,0,0,0,50,"normal player",2008-05-15 00:00:00.000
2008,"20080517KXP","38th match (N)","DJ Thornely",1484,"not out",1,6,0,0,0,16.66,"normal player",2008-05-16 00:00:00.000
2008,"20080520RR","42nd match (N)","RR Raje",1128,"not out",1,2,0,0,0,50,"normal player",2008-05-18 00:00:00.000
2008,"20080521RCB","44th match (N)","I Sharma",1059,"not out",2,1,0,0,0,200,"normal player",2008-05-20 00:00:00.000
2008,"20080523KXP","46th match (N)","A Kumble",1068,"not out",2,1,0,0,0,200,"normal player",2008-05-21 00:00:00.000
2008,"20080522M","45th match (D/N)","CRD Fernando",1477,"not out",2,1,0,0,0,200,"normal player",2008-05-21 00:00:00.000
2008,"20080525KKR","49th match (D/N)","MS Gony",1079,"not out",2,4,0,0,0,50,"normal player",2008-05-24 00:00:00.000
2008,"20080528KXP","53rd match (N)","RR Raje",1128,"not out",1,2,0,0,0,50,"normal player",2008-05-26 00:00:00.000
2008,"20080601RR","1","SK Trivedi",1109,"not out",1,2,0,0,0,50,"normal player",2008-05-30 00:00:00.000
2009,"20090418RCB","Final (N)","Sohail Tanvir",1494,"not out",9,7,0,0,0,128.57,"normal player",2008-01-06 00:00:00.000
2009,"20090419DC","1","T Thushara",1018,"not out",1,2,0,0,0,50,"normal player",2009-04-18 00:00:00.000
2009,"20090419DC","2nd match (D/N)","M Rawat",1037,"not out",4,7,0,0,0,57.14,"wicket keeper",2009-04-18 00:00:00.000
2009,"20090422DC","6th match","BJ Hodge",1053,"not out",,14,0,0,0,71.42,"normal player",2009-04-21 00:00:00.000
2009,"20090422DC","6th match","PP Chawla",1046,"not out",3,6,0,0,0,50,"normal player",2009-04-21 00:00:00.000
2009,"20090423TIE","8th match (D/N)","FH Edwards",1072,"not out",,2,0,0,0,150,"normal player",2009-04-22 00:00:00.000
2009,"20090426DC","12th match","Z Khan",1008,"not out",4,6,0,0,0,66.66,"normal player",2009-04-25 00:00:00.000
2009,"20090428RR","15th match (D/N)","WA Mota",1093,"not out",1,2,0,0,0,,"normal player",2009-04-26 00:00:00.000
2009,"20090428RR","15th match (D/N)","M Rawat",1037,"not out",4,6,0,0,0,,"wicket keeper",2009-04-26 00:00:00.000
2009,"20090429RCB","16th match","MS Gony",1079,"not out",0,0,0,0,0,,"normal player",2009-04-27 00:00:00.000
2009,"20090430DC","18th match (D/N)","PJ Sangwan",1100,"not out",1,1,0,0,0,,"normal player",2009-04-28 00:00:00.000
2009,"20090501RCB","20th match (D/N)","SS Tiwary",1095,"not out",6,4,0,0,0,150,"normal player",2009-04-29 00:00:00.000
2009,"20090501MI","19th match","AB Agarkar",1057,"not out",6,7,0,0,0,,"normal player",2009-04-29 00:00:00.000
2009,"20090502CSK","21","M Manhas",1092,"not out",3,2,0,0,0,150,"normal player",2009-04-30 00:00:00.000
2009,"20090502CSK","21","RP Singh",1089,"not out",2,4,0,0,0,50,"normal player",2009-04-30 00:00:00.000
2009,"20090507CSK","29th match (D/N)","JA Morkel",1065,"not out",4,5,0,0,0,80,"normal player",2009-04-05 00:00:00.000
2009,"20090507CSK","29th match (D/N)","Shoaib Ahmed",1108,"not out",1,2,0,0,0,50,"normal player",2009-04-05 00:00:00.000
2009,"20090507RR","30th match","RR Powar",1106,"not out",6,7,0,0,0,85.71,"normal player",2009-05-05 00:00:00.000
2009,"20090509CSK","32nd match (D/N)","RJ Harris",1126,"not out",5,4,0,0,0,125,"normal player",2009-06-05 00:00:00.000
2009,"20090509CSK","32nd match (D/N)","DS Kulkarni",1129,"not out",7,9,0,0,0,77.77,"normal player",2009-06-05 00:00:00.000
2009,"20090509KXP","33rd match","RA Jadeja",1035,"not out",1,3,0,0,0,33.33,"normal player",2009-07-05 00:00:00.000
2009,"20090512MI","37th match (D/N)","JDP Oram",1015,"not out",1,2,0,0,0,50,"normal player",2009-09-05 00:00:00.000
2009,"20090512MI","37th match (D/N)","SM Harwood",1117,"not out",6,7,0,0,0,85.71,"normal player",2009-09-05 00:00:00.000
2009,"20090513DC","39th match (D/N)","M Kartik",1058,"not out",11,10,0,0,0,110,"normal player",2009-10-05 00:00:00.000
2009,"20090513DC","39th match (D/N)","KD Karthik",1076,"not out",17,22,0,0,0,77.27,"wicket keeper",2009-10-05 00:00:00.000
2009,"20090514RCB","40th match (D/N)","RA Jadeja",1035,"not out",19,20,0,0,0,95,"normal player",2009-11-05 00:00:00.000
2009,"20090514RR","42nd match (D/N)","S Sreesanth",1127,"not out",1,10,0,0,0,10,"normal player",2009-12-05 00:00:00.000
2009,"20090517DC","45th match (D/N)","J Botha",1141,"not out",2,3,0,0,0,66.66,"normal player",2009-05-14 00:00:00.000
2009,"20090517DC","45th match (D/N)","Harbhajan Singh",1007,"not out",7,8,0,0,0,87.5,"normal player",2009-05-14 00:00:00.000
2009,"20090520KKR","50th match (D/N)","SK Trivedi",1109,"not out",6,10,0,0,0,60,"normal player",2009-05-17 00:00:00.000
2009,"20090521RCB","52nd match (D/N)","DL Vettori",1078,"not out",4,2,0,0,0,200,"normal player",2009-05-19 00:00:00.000
2009,"20090521RCB","52nd match (D/N)","MF Maharoof",1144,"not out",18,13,0,0,0,138.46,"normal player",2009-05-19 00:00:00.000
2009,"20090523RCB","54th match (D/N)","L Balaji",1080,"not out",2,6,0,0,0,33.33,"normal player",2009-05-20 00:00:00.000
2009,"20090522DC","53rd match","AB Agarkar",1057,"not out",13,17,0,0,0,76.47,"normal player",2009-05-20 00:00:00.000
2009,"20090522DC","53rd match","MM Patel",1038,"not out",5,6,0,0,0,83.33,"normal player",2009-05-20 00:00:00.000
2009,"20090522DC","53rd match","A Singh",1147,"not out",1,2,0,0,0,50,"normal player",2009-05-20 00:00:00.000
2009,"20090524DC","56th match (D/N)","RJ Harris",1126,"not out",4,3,0,0,0,133.33,"normal player",2009-05-21 00:00:00.000
2010,"20100313DC","1","RG Sharma",1064,"not out",5,11,0,0,0,45.45,"normal player",2009-05-22 00:00:00.000
2010,"20100314DC","Final (D/N)","RJ Harris",1126,"not out",9,5,0,0,0,180,"normal player",2009-05-24 00:00:00.000
2010,"20100315DC","2nd match (D/N)","AD Mascarenhas",1034,"not out",9,7,0,0,0,128.57,"normal player",2010-03-13 00:00:00.000
2010,"20100317MI","5th match (N)","S Tyagi",1120,"not out",3,4,0,0,0,75,"normal player",2010-03-14 00:00:00.000
2010,"20100316RCB","4th match (D/N)","CA Pujara",1178,"not out",5,15,0,0,0,33.33,"normal player",2010-03-14 00:00:00.000
2010,"20100316RCB","4th match (D/N)","OA Shah",1225,"not out",2,5,0,0,0,40,"normal player",2010-03-14 00:00:00.000
2010,"20100316RCB","4th match (D/N)","P Kumar",1026,"not out",3,5,0,0,0,60,"normal player",2010-03-14 00:00:00.000
2010,"20100318RCB","6th match (N)","A Uniyal",1461,"not out",4,6,0,0,0,66.66,"normal player",2010-03-15 00:00:00.000
2010,"20100319DC","8th match (N)","I Sharma",1059,"not out",6,15,0,0,0,40,"normal player",2010-03-16 00:00:00.000
2010,"20100319CSK","7th match (D/N)","IK Pathan",1045,"not out",3,1,0,0,0,300,"normal player",2010-03-16 00:00:00.000
2010,"20100321M","12th match (N)","RP Singh",1089,"not out",4,2,0,0,0,200,"normal player",2010-03-19 00:00:00.000
2010,"20100323RCB","14th match (N)","EJG Morgan",1156,"not out",7,6,0,0,0,116.66,"normal player",2010-03-20 00:00:00.000
2010,"20100322MI","13th match (D/N)","WP Saha",1102,"not out",1,2,0,0,0,50,"wicket keeper",2010-03-20 00:00:00.000
2010,"20100322MI","13th match (D/N)","MM Patel",1038,"not out",4,3,0,0,0,133.33,"normal player",2010-03-20 00:00:00.000
2010,"20100324RR","16th match (N)","RR Powar",1106,"not out",2,1,0,0,0,200,"normal player",2010-03-21 00:00:00.000
2010,"20100325DC","15th match (D/N)","WPUJC Vaas",1135,"not out",3,2,0,0,0,150,"normal player",2010-03-21 00:00:00.000
2010,"20100325DC","15th match (D/N)","UT Yadav",1167,"not out",3,4,0,0,0,75,"normal player",2010-03-21 00:00:00.000
2010,"20100325DC","15th match (D/N)","DP Nannes",1286,"not out",1,2,0,0,0,50,"normal player",2010-03-21 00:00:00.000
2010,"20100329DC","22nd match (N)","RP Singh",1089,"not out",1,4,0,0,0,25,"normal player",2010-03-26 00:00:00.000
2010,"20100331CSK","24th match (D/N)","T Thushara",1018,"not out",2,3,0,0,0,66.66,"normal player",2010-03-28 00:00:00.000
2010,"20100331CSK","24th match (D/N)","KB Arun Karthik",1226,"not out",3,5,0,0,0,60,"normal player",2010-03-28 00:00:00.000
2010,"20100405RR","32nd match (D/N)","AS Raut",1084,"not out",2,4,0,0,0,50,"normal player",2010-03-04 00:00:00.000
2010,"20100407RR","35th match (N)","KP Appanna",1112,"not out",1,2,0,0,0,50,"normal player",2010-04-04 00:00:00.000
2010,"20100409KXP","37th match (N)","AN Ahmed",1237,"not out",4,7,0,0,0,57.14,"normal player",2010-06-04 00:00:00.000
2010,"20100409KXP","37th match (N)","MEK Hussey",1184,"not out",14,15,0,0,0,93.33,"normal player",2010-06-04 00:00:00.000
2010,"20100410RCB","39th match (N)","A Mishra",1099,"not out",4,6,0,0,0,66.66,"normal player",2010-07-04 00:00:00.000
2010,"20100412DC","42nd match (D/N)","DE Bollinger",1202,"not out",2,3,0,0,0,66.66,"normal player",2010-10-04 00:00:00.000
2010,"20100413MI","44th match (D/N)","AB Barath",1468,"not out",2,5,0,0,0,40,"normal player",2010-11-04 00:00:00.000
2010,"20100414RCB","45th match (N)","R Sathish",1200,"not out",1,2,0,0,0,50,"normal player",2010-11-04 00:00:00.000
2010,"20100415DC","46th match (N)","A Kumble",1068,"not out",2,4,0,0,0,50,"captain",2010-12-04 00:00:00.000
2010,"20100415DC","46th match (N)","B Sumanth",1475,"not out",6,4,0,0,0,150,"normal player",2010-12-04 00:00:00.000
2010,"20100416DC","47th match (D/N)","PJ Sangwan",1100,"not out",6,5,0,0,0,120,"normal player",2010-04-13 00:00:00.000
2010,"20100421MI","53rd match (N)","SK Warne",1036,"not out",3,4,0,0,0,75,"captain",2010-04-17 00:00:00.000
2010,"20100419KKR","52nd match (D/N)","A Kumble",1068,"not out",1,3,0,0,0,33.33,"captain",2010-04-17 00:00:00.000
2010,"20100424RCB","55th match (N)","B Sumanth",1475,"not out",7,12,0,0,0,58.33,"normal player",2010-04-18 00:00:00.000
2011,"20110408CSK","1","A Kumble",1068,"not out",1,2,0,0,0,50,"captain",2010-04-21 00:00:00.000
2011,"20110412MI","3rd match (N)","PA Patel",1010,"not out",1,4,0,0,0,25,"wicket keeper",2011-09-04 00:00:00.000
2011,"20110414DC","7th match (D/N)","RE van der Merwe",1104,"not out",2,3,0,0,0,66.66,"normal player",2011-12-04 00:00:00.000
2011,"20110416KXP","11th match (N)","S Aravind",1181,"not out",2,3,0,0,0,66.66,"normal player",2011-04-14 00:00:00.000
2011,"20110416KXP","11th match (N)","DL Vettori",1078,"not out",3,6,0,0,0,50,"captain",2011-04-14 00:00:00.000
2011,"20110419AB","15th match (N)","DW Steyn",1028,"not out",1,2,0,0,0,50,"normal player",2011-04-16 00:00:00.000
2011,"20110419AB","15th match (N)","KD Karthik",1076,"not out",3,5,0,0,0,60,"normal player",2011-04-16 00:00:00.000
2011,"20110420KTK","17th match (N)","SK Warne",1036,"not out",3,6,0,0,0,50,"captain",2011-04-17 00:00:00.000
2011,"20110422MI","19th match (D/N)","B Chipli",1159,"not out",5,3,0,0,0,166.66,"normal player",2011-04-19 00:00:00.000
2011,"20110423DC","22nd match (N)","RR Powar",1106,"not out",3,6,0,0,0,50,"normal player",2011-04-20 00:00:00.000
2011,"20110427DC","27th match (D/N)","I Sharma",1059,"not out",1,2,0,0,0,50,"normal player",2011-04-24 00:00:00.000
2011,"20110427CSK","28th match (N)","M Muralitharan",1081,"not out",5,8,0,0,0,62.5,"normal player",2011-04-24 00:00:00.000
2011,"20110427CSK","28th match (N)","LRPL Taylor",1021,"not out",2,1,0,0,0,200,"normal player",2011-04-24 00:00:00.000
2011,"20110428KKR","29th match (N)","M Kartik",1058,"not out",1,2,0,0,0,50,"normal player",2011-04-25 00:00:00.000
2011,"20110428KKR","29th match (N)","AC Thomas",1193,"not out",1,2,0,0,0,50,"normal player",2011-04-25 00:00:00.000
2011,"20110430DC","31","JE Taylor",1205,"not out",1,2,0,0,0,50,"normal player",2011-04-27 00:00:00.000
2011,"20110430KKR","33rd match (N)","L Balaji",1080,"not out",3,1,0,0,0,300,"normal player",2011-04-28 00:00:00.000
2011,"20110501CSK","34th match (D/N)","AG Murtaza",1211,"not out",2,5,0,0,0,40,"normal player",2011-04-29 00:00:00.000
2011,"20110502KTK","36th match (D/N)","RE van der Merwe",1104,"not out",2,4,0,0,0,50,"normal player",2011-04-30 00:00:00.000
2011,"20110504CSK","39th match (N)","S Anirudha",1154,"not out",3,2,0,0,0,150,"normal player",2011-01-05 00:00:00.000
2011,"20110505DC","41","IK Pathan",1045,"not out",5,6,0,0,0,83.33,"normal player",2011-02-05 00:00:00.000
2011,"20110505DC","41","RE van der Merwe",1104,"not out",2,3,0,0,0,66.66,"normal player",2011-02-05 00:00:00.000
2011,"20110504MI","40th match (D/N)","P Kumar",1026,"not out",2,3,0,0,0,66.66,"normal player",2011-02-05 00:00:00.000
2011,"20110504MI","40th match (D/N)","A Symonds",1133,"not out",4,6,0,0,0,66.66,"normal player",2011-02-05 00:00:00.000
2011,"20110511RCB","51","P Kumar",1026,"not out",3,5,0,0,0,60,"normal player",2011-08-05 00:00:00.000
2011,"20110511RCB","51","CJ Ferguson",1224,"not out",6,14,0,0,0,42.85,"normal player",2011-08-05 00:00:00.000
2011,"20110511RCB","51","MR Marsh",1208,"not out",2,6,0,0,0,33.33,"normal player",2011-08-05 00:00:00.000
2011,"20110512CSK","52nd match (N)","JA Morkel",1065,"not out",5,4,0,0,0,125,"normal player",2011-09-05 00:00:00.000
2011,"20110514DC","54th match (N)","Bipul Sharma",1215,"not out",6,4,0,0,0,150,"normal player",2011-10-05 00:00:00.000
2011,"20110514DC","54th match (N)","SJ Srivastava",1223,"not out",3,2,0,0,0,150,"normal player",2011-10-05 00:00:00.000
2011,"20110514RCB","55th match (N)","AS Raut",1084,"not out",5,8,0,0,0,62.5,"normal player",2011-11-05 00:00:00.000
2011,"20110514RCB","55th match (N)","DH Yagnik",1198,"not out",2,5,0,0,0,40,"wicket keeper",2011-11-05 00:00:00.000
2011,"20110515KTK","56th match (N)","Y Nagar",1150,"not out",1,2,0,0,0,50,"normal player",2011-12-05 00:00:00.000
2011,"20110516DC","58th match (D/N)","MV Boucher",1091,"not out",1,2,0,0,0,50,"wicket keeper",2011-05-14 00:00:00.000
2011,"20110522MI","65th match (N)","R Bhatia",1122,"not out",1,3,0,0,0,33.33,"normal player",2011-05-19 00:00:00.000
2011,"20110524CSK","67th match (D/N)","CL White",1190,"not out",15,12,0,0,0,125,"captain",2011-05-21 00:00:00.000
2012,"20120405DC","Elimination Final (N)","B Lee",1134,"not out",2,3,0,0,0,66.66,"normal player",2011-05-25 00:00:00.000
2012,"20120406PW","2nd Qualifying Final (N)","SS Tiwary",1095,"not out",8,12,0,0,0,66.66,"normal player",2011-05-27 00:00:00.000
2012,"20120407RCB","2nd match (N)","GJ Maxwell",1241,"not out",3,7,0,0,0,42.85,"normal player",2012-05-04 00:00:00.000
2012,"20120410KKR","7th match (D/N)","Iqbal Abdulla",1157,"not out",1,2,0,0,0,50,"normal player",2012-08-04 00:00:00.000
2012,"20120502KXP","40th match (N)","RJ Peterson",1262,"not out",1,5,0,0,0,20,"normal player",2012-04-29 00:00:00.000
2018,"20180413RCB","4th match (N)","B Laughlin",1284,"not out",1,3,0,0,0,33.33,"normal player",2018-09-04 00:00:00.000
2018,"20180413RCB","4th match (N)","DS Kulkarni",1129,"not out",3,4,0,0,0,75,"normal player",2018-09-04 00:00:00.000
2018,"20180414DC","5th match (N)","TK Curran",,"not out",2,5,0,0,0,40,"normal player",2018-10-04 00:00:00.000
2018,"20180414SH","6th match (N)","K Gowtham",,"not out",2,1,0,0,0,200,"normal player",2018-11-04 00:00:00.000
2018,"20180415KXP","7th match (N)","JJ Bumrah",1320,"not out",4,5,0,0,0,80,"normal player",2018-12-04 00:00:00.000
2018,"20180415RR","8th match (N)","CR Woakes",1387,"not out",1,2,0,0,0,50,"normal player",2018-04-13 00:00:00.000
2018,"20180415RR","8th match (N)","MM Sharma",1307,"not out",1,2,0,0,0,50,"normal player",2018-04-13 00:00:00.000
2018,"20180417MI","10th match (N)","DJ Hooda",1341,"not out",5,9,0,0,0,55.55,"normal player",2018-04-14 00:00:00.000
2018,"20180417MI","10th match (N)","MG Johnson",1299,"not out",4,5,0,0,0,80,"normal player",2018-04-14 00:00:00.000
2018,"20180416KKR","9th match (D/N)","A Dananjaya",,"not out",4,5,0,0,0,80,"normal player",2018-04-14 00:00:00.000
2018,"20180416KKR","9th match (D/N)","M Markande",,"not out",4,3,0,0,0,133.33,"normal player",2018-04-14 00:00:00.000
2018,"20180419KXP","12th match (N)","AJ Tye",1398,"not out",3,4,0,0,0,75,"normal player",2018-04-15 00:00:00.000
2018,"20180420CSK","13th match (N)","S Nadeem",1187,"not out",6,8,0,0,0,75,"normal player",2018-04-16 00:00:00.000
2018,"20180422RR","17th match (N)","S Gopal",1334,"not out",8,10,0,0,0,80,"normal player",2018-04-20 00:00:00.000
2018,"20180422RR","17th match (N)","RA Jadeja",1035,"not out",2,1,0,0,0,200,"normal player",2018-04-20 00:00:00.000
2018,"20180427DC","22nd match (N)","A Mishra",1099,"not out",1,2,0,0,0,50,"normal player",2018-04-23 00:00:00.000
2018,"20180504MI","30th match (N)","R Tewatia",1336,"not out",3,4,0,0,0,75,"normal player",2018-04-30 00:00:00.000
2018,"20180505CSK","31","UT Yadav",1167,"not out",1,2,0,0,0,50,"normal player",2018-01-05 00:00:00.000
2018,"20180505SH","32nd match (N)","LE Plunkett",,"not out",1,2,0,0,0,50,"normal player",2018-02-05 00:00:00.000
2018,"20180508RR","36th match (N)","DT Christian",1160,"not out",7,9,0,0,0,77.77,"normal player",2018-05-05 00:00:00.000
2018,"20180510SH","38th match (N)","JD Unadkat",1288,"not out",6,7,0,0,0,85.71,"normal player",2018-06-05 00:00:00.000
2018,"20180511RR","39th match (N)","B Kumar",1232,"not out",1,2,0,0,0,50,"normal player",2018-07-05 00:00:00.000
2018,"20180512RCB","41","M Prasidh Krishna",,"not out",1,5,0,0,0,20,"normal player",2018-09-05 00:00:00.000
2018,"20180515KKR","45th match (N)","C de Grandhomme",1394,"not out",3,4,0,0,0,75,"normal player",2018-12-05 00:00:00.000
2018,"20180518DC","48th match (N)","AR Patel",1319,"not out",9,13,0,0,0,69.23,"normal player",2018-05-14 00:00:00.000
2018,"20180519KKR","49th match (N)","Anureet Singh",1098,"not out",3,4,0,0,0,75,"normal player",2018-05-15 00:00:00.000
2018,"20180520DC","52nd match (N)","DL Chahar",1389,"not out",1,2,0,0,0,50,"normal player",2018-05-18 00:00:00.000
2018,"20180527CSK","56th match (N)","MM Sharma",1307,"not out",2,3,0,0,0,66.66,"normal player",2018-05-20 00:00:00.000
2019,"20190326CSK","1","RA Jadeja",1035,"not out",6,15,0,0,0,40,"normal player",2019-03-23 00:00:00.000
2019,"20190327KKR","3rd match (N)","Rasikh Salam",,"not out",5,4,0,0,0,125,"normal player",2019-03-24 00:00:00.000
2008,"20080427KXP","14th match (N)","VVS Laxman",1063,"not out",37,26,0,4,1,142.3,"captain",2008-04-27 00:00:00.000
2008,"20080509RR","29th match (N)","WP Saha",1102,"not out",17,10,0,1,1,170,"wicket keeper",2008-08-05 00:00:00.000
2008,"20080509RR","29th match (N)","MV Boucher",1091,"not out",50,40,0,5,1,125,"wicket keeper",2008-08-05 00:00:00.000
2008,"20080515DC","36th match (N)","MS Dhoni",1014,"not out",43,35,0,6,1,122.85,"captain & wicket keeper",2008-05-14 00:00:00.000
2008,"20080521RCB","44th match (N)","WP Saha",1102,"not out",11,6,0,0,1,183.33,"wicket keeper",2008-05-20 00:00:00.000
2008,"20080528KXP","53rd match (N)","YV Takawale",1142,"not out",24,8,0,4,1,300,"wicket keeper",2008-05-26 00:00:00.000
2008,"20080530RR","55th match (D/N)","SR Tendulkar",1002,"not out",40,43,0,4,1,93.02,"captain",2008-05-28 00:00:00.000
2009,"20090425DC","11th match (D/N)","Yuvraj Singh",1042,"not out",30,17,0,3,1,176.47,"captain",2009-04-24 00:00:00.000
2009,"20090501RCB","20th match (D/N)","KC Sangakkara",1043,"not out",45,44,0,2,1,102.27,"wicket keeper",2009-04-29 00:00:00.000
2009,"20090501MI","19th match","MV Boucher",1091,"not out",25,13,0,2,1,192.3,"wicket keeper",2009-04-29 00:00:00.000
2009,"20090502RR","22nd match (D/N)","MS Dhoni",1014,"not out",22,19,0,0,1,115.78,"captain & wicket keeper",2009-04-30 00:00:00.000
2009,"20090507CSK","29th match (D/N)","MS Dhoni",1014,"not out",58,37,0,6,1,156.75,"captain & wicket keeper",2009-04-05 00:00:00.000
2009,"20090512MI","37th match (D/N)","SK Warne",1036,"not out",21,11,0,2,1,190.9,"captain",2009-09-05 00:00:00.000
2009,"20090514RR","42nd match (D/N)","SR Tendulkar",1002,"not out",41,29,0,4,1,141.37,"captain",2009-12-05 00:00:00.000
2009,"20090515KXP","41","WP Saha",1102,"not out",10,5,0,0,1,200,"wicket keeper",2009-12-05 00:00:00.000
2009,"20090515KXP","41","MV Boucher",1091,"not out",13,10,0,0,1,130,"wicket keeper",2009-12-05 00:00:00.000
2009,"20090520KKR","50th match (D/N)","KD Karthik",1076,"not out",23,11,0,1,1,209.09,"wicket keeper",2009-05-17 00:00:00.000
2009,"20090521DC","51","WP Saha",1102,"not out",25,13,0,2,1,192.3,"wicket keeper",2009-05-18 00:00:00.000
2009,"20090521DC","51","MS Dhoni",1014,"not out",40,28,0,4,1,142.85,"captain & wicket keeper",2009-05-18 00:00:00.000
2010,"20100326RR","18th match (N)","MV Boucher",1091,"not out",11,7,0,0,1,157.14,"wicket keeper",2010-03-23 00:00:00.000
2010,"20100410DC","38th match (D/N)","NV Ojha",1116,"not out",44,37,0,4,1,118.91,"wicket keeper",2010-07-04 00:00:00.000
2011,"20110413KXP","4th match (D/N)","SR Tendulkar",1002,"not out",46,50,0,3,1,92,"captain",2011-10-04 00:00:00.000
2011,"20110412RR","5th match (N)","Yuvraj Singh",1042,"not out",21,15,0,2,1,140,"captain",2011-10-04 00:00:00.000
2011,"20110417DC","12th match (D/N)","G Gambhir",1048,"not out",75,44,0,11,1,170.45,"captain",2011-04-15 00:00:00.000
2011,"20110420MI","18th match (N)","MS Dhoni",1014,"not out",14,13,0,1,1,107.69,"captain & wicket keeper",2011-04-18 00:00:00.000
2011,"20110429RCB","30th match (N)","DL Vettori",1078,"not out",18,19,0,1,1,94.73,"captain",2011-04-26 00:00:00.000
2011,"20110501RR","35th match (N)","RV Uthappa",1020,"not out",23,17,0,3,1,135.29,"wicket keeper",2011-04-29 00:00:00.000
2011,"20110514RCB","55th match (N)","V Kohli",1024,"not out",39,34,0,3,1,114.7,"captain",2011-11-05 00:00:00.000
2011,"20110519KKR","61","PA Patel",1010,"not out",21,14,0,2,1,150,"wicket keeper",2011-05-15 00:00:00.000
2012,"20120406PW","2nd Qualifying Final (N)","AB de Villiers",1074,"not out",21,15,0,0,1,140,"wicket keeper",2011-05-27 00:00:00.000
2018,"20180413RCB","4th match (N)","KS Williamson",1343,"not out",36,35,0,3,1,102.85,"captain",2018-09-04 00:00:00.000
2018,"20180425CSK","20th match (D/N)","MS Dhoni",1014,"not out",25,12,0,3,1,208.33,"captain & wicket keeper",2018-04-22 00:00:00.000
2018,"20180503KKR","28th match (D/N)","AM Rahane",1111,"not out",65,53,0,5,1,122.64,"captain",2018-04-29 00:00:00.000
2018,"20180506KXP","33rd match (N)","KD Karthik",1076,"not out",45,18,0,7,1,250,"captain & wicket keeper",2018-03-05 00:00:00.000
2018,"20180508RR","36th match (N)","KS Williamson",1343,"not out",32,30,0,0,1,106.66,"captain",2018-05-05 00:00:00.000
2018,"20180509MI","37th match (D/N)","KD Karthik",1076,"not out",36,26,0,5,1,138.46,"captain & wicket keeper",2018-06-05 00:00:00.000
2018,"20180513RR","43rd match (N)","MS Dhoni",1014,"not out",33,23,0,1,1,143.47,"captain & wicket keeper",2018-11-05 00:00:00.000
2018,"20180516MI","46th match (D/N)","MS Dhoni",1014,"not out",20,14,0,1,1,142.85,"captain & wicket keeper",2018-05-13 00:00:00.000
2018,"20180519KKR","49th match (N)","KD Karthik",1076,"not out",41,31,0,5,1,132.25,"captain & wicket keeper",2018-05-15 00:00:00.000
2018,"20180523KKR","54th match (N)","KD Karthik",1076,"not out",26,22,0,1,1,118.18,"captain & wicket keeper",2018-05-19 00:00:00.000
2018,"20180527CSK","56th match (N)","MS Dhoni",1014,"not out",16,7,0,1,1,228.57,"captain & wicket keeper",2018-05-20 00:00:00.000
2008,"20080419DC","3rd match (N)","G Gambhir",1048,"not out",58,46,0,7,1,126.08,"normal player",2008-04-19 00:00:00.000
2008,"20080419CSK","2nd match (D/N)","SM Katich",1113,"not out",21,17,0,0,1,123.52,"normal player",2008-04-19 00:00:00.000
2008,"20080421RR","6th match (N)","RA Jadeja",1035,"not out",36,25,0,5,1,144,"normal player",2008-04-21 00:00:00.000
2008,"20080422DC","7th match (N)","WPUJC Vaas",1135,"not out",12,6,0,0,1,200,"normal player",2008-04-22 00:00:00.000
