listener_device_fk,client_device_fk,Listening Device Name,Listening Device Type,Listening Serial Number,Listening Device UUID,Listening Device Service Level,Listening Device Tags,Listening Device First Added,Listening Device Last Changed,Listening IP,Protocol,Port Communication,Client Device Name,Client Device Type,Client Device Service Level,Client Device First Added,Client Device Last Changed,Client IP,Client Private or Public IP,Listener Private or Public IP
"","10438","","","","","","",,,"172.217.10.138","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.14","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.142","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.227","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.234","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.238","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.3","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.35","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.42","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.46","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.67","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.74","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.10.78","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.1.100","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.1.106","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.1.110","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.11.3","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.11.35","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.11.42","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.11.46","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.131","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.138","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.142","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.170","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.174","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.202","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.12.206","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.15.195","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.15.202","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.15.206","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.165.131","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.165.138","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.165.142","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.193.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.1.99","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.203.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.204.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.129","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.131","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.132","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.138","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.142","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.193","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.195","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.202","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.206","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.65","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.67","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.74","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.2.78","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.106","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.110","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.129","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.131","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.138","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.142","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.67","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.68","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.74","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.78","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.3.99","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.6.202","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.6.206","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.6.227","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.6.238","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.7.10","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.7.14","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.7.3","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.106","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.110","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.131","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.138","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.142","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.67","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.74","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.78","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.8.99","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.9.227","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.9.234","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.217.9.238","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.224.179.21","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"172.253.123.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"173.194.215.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"173.194.216.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"173.194.217.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"173.194.218.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"173.194.66.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"173.194.68.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"209.85.232.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"216.58.192.35","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"216.58.192.42","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"216.58.192.46","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.193.17.59","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.33.51.174","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.34.169.61","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.44.222.4","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.54.197.50","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.55.215.171","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.56.198.184","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.60.85.61","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"23.66.61.84","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"3.221.201.246","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.211.156.97","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.211.185.195","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.211.246.164","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.213.227.39","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.213.37.14","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.213.76.134","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.214.149.136","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.214.1.68","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"34.98.75.36","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"35.160.108.61","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"35.161.166.164","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"35.169.67.87","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"44.228.114.75","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"50.112.160.15","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"50.16.145.165","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.10.162.146","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.10.33.105","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.202.154.119","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.204.41.228","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.205.239.16","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.24.50.47","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.25.16.81","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.25.237.163","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.26.108.107","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.26.177.54","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.26.193.123","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.26.194.242","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.33.45.66","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.34.115.96","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.34.225.215","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.34.41.81","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.35.6.89","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.35.83.137","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.36.168.199","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.36.210.126","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.37.219.233","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.38.31.225","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.42.202.210","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.42.81.129","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.43.174.132","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.43.230.97","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.43.248.4","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"52.88.250.124","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.148.106.32","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.148.252.122","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.149.138.154","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.190.34.249","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.191.162.246","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.191.236.190","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.191.252.154","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.200.12.154","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.213.71.156","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.69.196.86","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"54.69.215.10","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"74.125.26.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
"","10438","","","","","","",,,"74.125.31.189","TCP",443,"win-901018","virtual","Production",2019-08-07 20:16:05.296,2021-07-28 21:50:57.873,"10.90.10.18","Private","Public"
