PK_Product,ProductID,Name,Weight,Size,Class,TK_Date,TK_Source
444,939,"ML Road Pedal",168,"","M",2021-07-01 00:00:00.000,"Product"
447,942,"ML Mountain Frame-W - Silver, 38",2.73,"38","M",2021-07-01 00:00:00.000,"Product"
450,945,"Front Derailleur",88,"","",2021-07-01 00:00:00.000,"Product"
453,948,"Front Brakes",317,"","",2021-07-01 00:00:00.000,"Product"
455,950,"ML Crankset",635,"","M",2021-07-01 00:00:00.000,"Product"
458,953,"Touring-2000 Blue, 60",27.9,"60","M",2021-07-01 00:00:00.000,"Product"
475,970,"Touring-2000 Blue, 46",27.13,"46","M",2021-07-01 00:00:00.000,"Product"
476,971,"Touring-2000 Blue, 50",27.42,"50","M",2021-07-01 00:00:00.000,"Product"
477,972,"Touring-2000 Blue, 54",27.68,"54","M",2021-07-01 00:00:00.000,"Product"
478,973,"Road-350-W Yellow, 40",15.35,"40","M",2021-07-01 00:00:00.000,"Product"
479,974,"Road-350-W Yellow, 42",15.77,"42","M",2021-07-01 00:00:00.000,"Product"
480,975,"Road-350-W Yellow, 44",16.13,"44","M",2021-07-01 00:00:00.000,"Product"
481,976,"Road-350-W Yellow, 48",16.42,"48","M",2021-07-01 00:00:00.000,"Product"
485,980,"Mountain-400-W Silver, 38",26.35,"38","M",2021-07-01 00:00:00.000,"Product"
486,981,"Mountain-400-W Silver, 40",26.77,"40","M",2021-07-01 00:00:00.000,"Product"
487,982,"Mountain-400-W Silver, 42",27.13,"42","M",2021-07-01 00:00:00.000,"Product"
488,983,"Mountain-400-W Silver, 46",27.42,"46","M",2021-07-01 00:00:00.000,"Product"
500,995,"ML Bottom Bracket",168,"","M",2021-07-01 00:00:00.000,"Product"
210,680,"HL Road Frame - Black, 58",2.24,"58","H",2021-07-01 00:00:00.000,"Product"
211,706,"HL Road Frame - Red, 58",2.24,"58","H",2021-07-01 00:00:00.000,"Product"
222,717,"HL Road Frame - Red, 62",2.3,"62","H",2021-07-01 00:00:00.000,"Product"
223,718,"HL Road Frame - Red, 44",2.12,"44","H",2021-07-01 00:00:00.000,"Product"
224,719,"HL Road Frame - Red, 48",2.16,"48","H",2021-07-01 00:00:00.000,"Product"
225,720,"HL Road Frame - Red, 52",2.2,"52","H",2021-07-01 00:00:00.000,"Product"
226,721,"HL Road Frame - Red, 56",2.24,"56","H",2021-07-01 00:00:00.000,"Product"
244,739,"HL Mountain Frame - Silver, 42",2.72,"42","H",2021-07-01 00:00:00.000,"Product"
245,740,"HL Mountain Frame - Silver, 44",2.76,"44","H",2021-07-01 00:00:00.000,"Product"
246,741,"HL Mountain Frame - Silver, 48",2.8,"48","H",2021-07-01 00:00:00.000,"Product"
247,742,"HL Mountain Frame - Silver, 46",2.84,"46","H",2021-07-01 00:00:00.000,"Product"
248,743,"HL Mountain Frame - Black, 42",2.72,"42","H",2021-07-01 00:00:00.000,"Product"
249,744,"HL Mountain Frame - Black, 44",2.76,"44","H",2021-07-01 00:00:00.000,"Product"
250,745,"HL Mountain Frame - Black, 48",2.8,"48","H",2021-07-01 00:00:00.000,"Product"
251,746,"HL Mountain Frame - Black, 46",2.84,"46","H",2021-07-01 00:00:00.000,"Product"
252,747,"HL Mountain Frame - Black, 38",2.68,"38","H",2021-07-01 00:00:00.000,"Product"
253,748,"HL Mountain Frame - Silver, 38",2.68,"38","H",2021-07-01 00:00:00.000,"Product"
254,749,"Road-150 Red, 62",15,"62","H",2021-07-01 00:00:00.000,"Product"
255,750,"Road-150 Red, 44",13.77,"44","H",2021-07-01 00:00:00.000,"Product"
256,751,"Road-150 Red, 48",14.13,"48","H",2021-07-01 00:00:00.000,"Product"
257,752,"Road-150 Red, 52",14.42,"52","H",2021-07-01 00:00:00.000,"Product"
258,753,"Road-150 Red, 56",14.68,"56","H",2021-07-01 00:00:00.000,"Product"
276,771,"Mountain-100 Silver, 38",20.35,"38","H",2021-07-01 00:00:00.000,"Product"
277,772,"Mountain-100 Silver, 42",20.77,"42","H",2021-07-01 00:00:00.000,"Product"
278,773,"Mountain-100 Silver, 44",21.13,"44","H",2021-07-01 00:00:00.000,"Product"
279,774,"Mountain-100 Silver, 48",21.42,"48","H",2021-07-01 00:00:00.000,"Product"
280,775,"Mountain-100 Black, 38",20.35,"38","H",2021-07-01 00:00:00.000,"Product"
281,776,"Mountain-100 Black, 42",20.77,"42","H",2021-07-01 00:00:00.000,"Product"
282,777,"Mountain-100 Black, 44",21.13,"44","H",2021-07-01 00:00:00.000,"Product"
283,778,"Mountain-100 Black, 48",21.42,"48","H",2021-07-01 00:00:00.000,"Product"
284,779,"Mountain-200 Silver, 38",23.35,"38","H",2021-07-01 00:00:00.000,"Product"
285,780,"Mountain-200 Silver, 42",23.77,"42","H",2021-07-01 00:00:00.000,"Product"
286,781,"Mountain-200 Silver, 46",24.13,"46","H",2021-07-01 00:00:00.000,"Product"
287,782,"Mountain-200 Black, 38",23.35,"38","H",2021-07-01 00:00:00.000,"Product"
288,783,"Mountain-200 Black, 42",23.77,"42","H",2021-07-01 00:00:00.000,"Product"
289,784,"Mountain-200 Black, 46",24.13,"46","H",2021-07-01 00:00:00.000,"Product"
294,789,"Road-250 Red, 44",14.77,"44","H",2021-07-01 00:00:00.000,"Product"
295,790,"Road-250 Red, 48",15.13,"48","H",2021-07-01 00:00:00.000,"Product"
296,791,"Road-250 Red, 52",15.42,"52","H",2021-07-01 00:00:00.000,"Product"
297,792,"Road-250 Red, 58",15.79,"58","H",2021-07-01 00:00:00.000,"Product"
298,793,"Road-250 Black, 44",14.77,"44","H",2021-07-01 00:00:00.000,"Product"
299,794,"Road-250 Black, 48",15.13,"48","H",2021-07-01 00:00:00.000,"Product"
300,795,"Road-250 Black, 52",15.42,"52","H",2021-07-01 00:00:00.000,"Product"
301,796,"Road-250 Black, 58",15.68,"58","H",2021-07-01 00:00:00.000,"Product"
325,820,"HL Road Front Wheel",650,"","H",2021-07-01 00:00:00.000,"Product"
333,828,"HL Road Rear Wheel",890,"","H",2021-07-01 00:00:00.000,"Product"
342,837,"HL Road Frame - Black, 62",2.3,"62","H",2021-07-01 00:00:00.000,"Product"
343,838,"HL Road Frame - Black, 44",2.12,"44","H",2021-07-01 00:00:00.000,"Product"
344,839,"HL Road Frame - Black, 48",2.16,"48","H",2021-07-01 00:00:00.000,"Product"
345,840,"HL Road Frame - Black, 52",2.2,"52","H",2021-07-01 00:00:00.000,"Product"
390,885,"HL Touring Frame - Yellow, 60",3.08,"60","H",2021-07-01 00:00:00.000,"Product"
392,887,"HL Touring Frame - Yellow, 46",2.96,"46","H",2021-07-01 00:00:00.000,"Product"
393,888,"HL Touring Frame - Yellow, 50",3,"50","H",2021-07-01 00:00:00.000,"Product"
394,889,"HL Touring Frame - Yellow, 54",3.04,"54","H",2021-07-01 00:00:00.000,"Product"
395,890,"HL Touring Frame - Blue, 46",2.96,"46","H",2021-07-01 00:00:00.000,"Product"
396,891,"HL Touring Frame - Blue, 50",3,"50","H",2021-07-01 00:00:00.000,"Product"
397,892,"HL Touring Frame - Blue, 54",3.04,"54","H",2021-07-01 00:00:00.000,"Product"
398,893,"HL Touring Frame - Blue, 60",3.08,"60","H",2021-07-01 00:00:00.000,"Product"
442,937,"HL Mountain Pedal",185,"","H",2021-07-01 00:00:00.000,"Product"
445,940,"HL Road Pedal",149,"","H",2021-07-01 00:00:00.000,"Product"
456,951,"HL Crankset",575,"","H",2021-07-01 00:00:00.000,"Product"
459,954,"Touring-1000 Yellow, 46",25.13,"46","H",2021-07-01 00:00:00.000,"Product"
460,955,"Touring-1000 Yellow, 50",25.42,"50","H",2021-07-01 00:00:00.000,"Product"
461,956,"Touring-1000 Yellow, 54",25.68,"54","H",2021-07-01 00:00:00.000,"Product"
462,957,"Touring-1000 Yellow, 60",25.9,"60","H",2021-07-01 00:00:00.000,"Product"
471,966,"Touring-1000 Blue, 46",25.13,"46","H",2021-07-01 00:00:00.000,"Product"
472,967,"Touring-1000 Blue, 50",25.42,"50","H",2021-07-01 00:00:00.000,"Product"
473,968,"Touring-1000 Blue, 54",25.68,"54","H",2021-07-01 00:00:00.000,"Product"
474,969,"Touring-1000 Blue, 60",25.9,"60","H",2021-07-01 00:00:00.000,"Product"
501,996,"HL Bottom Bracket",170,"","H",2021-07-01 00:00:00.000,"Product"
180,507,"LL Mountain Rim",435,"","L",2021-07-01 00:00:00.000,"Product"
183,510,"LL Road Rim",445,"","L",2021-07-01 00:00:00.000,"Product"
227,722,"LL Road Frame - Black, 58",2.46,"58","L",2021-07-01 00:00:00.000,"Product"
228,723,"LL Road Frame - Black, 60",2.48,"60","L",2021-07-01 00:00:00.000,"Product"
229,724,"LL Road Frame - Black, 62",2.5,"62","L",2021-07-01 00:00:00.000,"Product"
230,725,"LL Road Frame - Red, 44",2.32,"44","L",2021-07-01 00:00:00.000,"Product"
231,726,"LL Road Frame - Red, 48",2.36,"48","L",2021-07-01 00:00:00.000,"Product"
232,727,"LL Road Frame - Red, 52",2.4,"52","L",2021-07-01 00:00:00.000,"Product"
233,728,"LL Road Frame - Red, 58",2.46,"58","L",2021-07-01 00:00:00.000,"Product"
234,729,"LL Road Frame - Red, 60",2.48,"60","L",2021-07-01 00:00:00.000,"Product"
235,730,"LL Road Frame - Red, 62",2.5,"62","L",2021-07-01 00:00:00.000,"Product"
241,736,"LL Road Frame - Black, 44",2.32,"44","L",2021-07-01 00:00:00.000,"Product"
242,737,"LL Road Frame - Black, 48",2.36,"48","L",2021-07-01 00:00:00.000,"Product"
243,738,"LL Road Frame - Black, 52",2.4,"52","L",2021-07-01 00:00:00.000,"Product"
264,759,"Road-650 Red, 58",19.79,"58","L",2021-07-01 00:00:00.000,"Product"
265,760,"Road-650 Red, 60",19.9,"60","L",2021-07-01 00:00:00.000,"Product"
266,761,"Road-650 Red, 62",20,"62","L",2021-07-01 00:00:00.000,"Product"
267,762,"Road-650 Red, 44",18.77,"44","L",2021-07-01 00:00:00.000,"Product"
268,763,"Road-650 Red, 48",19.13,"48","L",2021-07-01 00:00:00.000,"Product"
269,764,"Road-650 Red, 52",19.42,"52","L",2021-07-01 00:00:00.000,"Product"
270,765,"Road-650 Black, 58",19.79,"58","L",2021-07-01 00:00:00.000,"Product"
271,766,"Road-650 Black, 60",19.9,"60","L",2021-07-01 00:00:00.000,"Product"
272,767,"Road-650 Black, 62",20,"62","L",2021-07-01 00:00:00.000,"Product"
273,768,"Road-650 Black, 44",18.77,"44","L",2021-07-01 00:00:00.000,"Product"
274,769,"Road-650 Black, 48",19.13,"48","L",2021-07-01 00:00:00.000,"Product"
275,770,"Road-650 Black, 52",19.42,"52","L",2021-07-01 00:00:00.000,"Product"
323,818,"LL Road Front Wheel",900,"","L",2021-07-01 00:00:00.000,"Product"
331,826,"LL Road Rear Wheel",1050,"","L",2021-07-01 00:00:00.000,"Product"
391,886,"LL Touring Frame - Yellow, 62",3.2,"62","L",2021-07-01 00:00:00.000,"Product"
400,895,"LL Touring Frame - Blue, 50",3.1,"50","L",2021-07-01 00:00:00.000,"Product"
401,896,"LL Touring Frame - Blue, 54",3.14,"54","L",2021-07-01 00:00:00.000,"Product"
402,897,"LL Touring Frame - Blue, 58",3.16,"58","L",2021-07-01 00:00:00.000,"Product"
403,898,"LL Touring Frame - Blue, 62",3.2,"62","L",2021-07-01 00:00:00.000,"Product"
404,899,"LL Touring Frame - Yellow, 44",3.02,"44","L",2021-07-01 00:00:00.000,"Product"
405,900,"LL Touring Frame - Yellow, 50",3.1,"50","L",2021-07-01 00:00:00.000,"Product"
406,901,"LL Touring Frame - Yellow, 54",3.14,"54","L",2021-07-01 00:00:00.000,"Product"
407,902,"LL Touring Frame - Yellow, 58",3.16,"58","L",2021-07-01 00:00:00.000,"Product"
408,903,"LL Touring Frame - Blue, 44",3.02,"44","L",2021-07-01 00:00:00.000,"Product"
422,917,"LL Mountain Frame - Silver, 42",2.92,"42","L",2021-07-01 00:00:00.000,"Product"
423,918,"LL Mountain Frame - Silver, 44",2.96,"44","L",2021-07-01 00:00:00.000,"Product"
424,919,"LL Mountain Frame - Silver, 48",3,"48","L",2021-07-01 00:00:00.000,"Product"
425,920,"LL Mountain Frame - Silver, 52",3.04,"52","L",2021-07-01 00:00:00.000,"Product"
429,924,"LL Mountain Frame - Black, 42",2.92,"42","L",2021-07-01 00:00:00.000,"Product"
430,925,"LL Mountain Frame - Black, 44",2.96,"44","L",2021-07-01 00:00:00.000,"Product"
431,926,"LL Mountain Frame - Black, 48",3,"48","L",2021-07-01 00:00:00.000,"Product"
432,927,"LL Mountain Frame - Black, 52",3.04,"52","L",2021-07-01 00:00:00.000,"Product"
440,935,"LL Mountain Pedal",218,"","L",2021-07-01 00:00:00.000,"Product"
443,938,"LL Road Pedal",189,"","L",2021-07-01 00:00:00.000,"Product"
448,943,"LL Mountain Frame - Black, 40",2.88,"40","L",2021-07-01 00:00:00.000,"Product"
449,944,"LL Mountain Frame - Silver, 40",2.88,"40","L",2021-07-01 00:00:00.000,"Product"
454,949,"LL Crankset",600,"","L",2021-07-01 00:00:00.000,"Product"
463,958,"Touring-3000 Blue, 54",29.68,"54","L",2021-07-01 00:00:00.000,"Product"
464,959,"Touring-3000 Blue, 58",29.9,"58","L",2021-07-01 00:00:00.000,"Product"
465,960,"Touring-3000 Blue, 62",30,"62","L",2021-07-01 00:00:00.000,"Product"
466,961,"Touring-3000 Yellow, 44",28.77,"44","L",2021-07-01 00:00:00.000,"Product"
467,962,"Touring-3000 Yellow, 50",29.13,"50","L",2021-07-01 00:00:00.000,"Product"
468,963,"Touring-3000 Yellow, 54",29.42,"54","L",2021-07-01 00:00:00.000,"Product"
469,964,"Touring-3000 Yellow, 58",29.79,"58","L",2021-07-01 00:00:00.000,"Product"
470,965,"Touring-3000 Yellow, 62",30,"62","L",2021-07-01 00:00:00.000,"Product"
482,977,"Road-750 Black, 58",20.79,"58","L",2021-07-01 00:00:00.000,"Product"
483,978,"Touring-3000 Blue, 44",28.77,"44","L",2021-07-01 00:00:00.000,"Product"
484,979,"Touring-3000 Blue, 50",29.13,"50","L",2021-07-01 00:00:00.000,"Product"
489,984,"Mountain-500 Silver, 40",27.35,"40","L",2021-07-01 00:00:00.000,"Product"
490,985,"Mountain-500 Silver, 42",27.77,"42","L",2021-07-01 00:00:00.000,"Product"
491,986,"Mountain-500 Silver, 44",28.13,"44","L",2021-07-01 00:00:00.000,"Product"
492,987,"Mountain-500 Silver, 48",28.42,"48","L",2021-07-01 00:00:00.000,"Product"
493,988,"Mountain-500 Silver, 52",28.68,"52","L",2021-07-01 00:00:00.000,"Product"
494,989,"Mountain-500 Black, 40",27.35,"40","L",2021-07-01 00:00:00.000,"Product"
495,990,"Mountain-500 Black, 42",27.77,"42","L",2021-07-01 00:00:00.000,"Product"
496,991,"Mountain-500 Black, 44",28.13,"44","L",2021-07-01 00:00:00.000,"Product"
497,992,"Mountain-500 Black, 48",28.42,"48","L",2021-07-01 00:00:00.000,"Product"
498,993,"Mountain-500 Black, 52",28.68,"52","L",2021-07-01 00:00:00.000,"Product"
499,994,"LL Bottom Bracket",223,"","L",2021-07-01 00:00:00.000,"Product"
502,997,"Road-750 Black, 44",19.77,"44","L",2021-07-01 00:00:00.000,"Product"
503,998,"Road-750 Black, 48",20.13,"48","L",2021-07-01 00:00:00.000,"Product"
504,999,"Road-750 Black, 52",20.42,"52","L",2021-07-01 00:00:00.000,"Product"
