mktoId,leadId,Activity date,activityTypeId,WebpageId,Webpage,Client IP Address,Query Parameters,Referrer URL,User Agent,Personalized URL,Search Engine,Search Query,Activity hour of day
12456817,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; background: #ffffff; padding: 15px 15px 25px 15px; text-align: center;\"">\n<div>\n<p style=\""box-sizing: border-box !important; -moz-box-sizing: border-box !important; -webkit-box-sizing: border-box !important; background: #33ACE0; width: 80px; height: 80px; border-radius: 50%; margin: 0 auto; margin-bottom: 15px; font-family: FontAwesome; color: #ffffff; font-size: 30px; padding-top: 25px;\""></p>\n<div style=\""margin-bottom: 20px;\"">\n<h2 style=\""margin: 0 auto; display: inline-block;\"">Webby Award Winners</h2>\n</div>\n<div style=\""margin-bottom: 25px;\"">\n<p style=\""display: inline-block; margin: 0 auto;\"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n</div>\n<div style=\""margin: 0 auto;\""><span style=\""display: inline; cursor: pointer; padding: 10px 20px; background-color: #33ace0; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px; -webkit-border-radius: 2px; -moz-border-radius: 1px; border-radius: 2px;\"">CLICK HERE</span></div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",23
12456818,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; background: #ffffff; padding: 15px 15px 25px 15px; text-align: center;\"">\n<div>\n<p style=\""box-sizing: border-box !important; -moz-box-sizing: border-box !important; -webkit-box-sizing: border-box !important; background: #33ACE0; width: 80px; height: 80px; border-radius: 50%; margin: 0 auto; margin-bottom: 15px; font-family: FontAwesome; color: #ffffff; font-size: 30px; padding-top: 25px;\""></p>\n<div style=\""margin-bottom: 20px;\"">\n<h2 style=\""margin: 0 auto; display: inline-block;\"">Webby Award Winners</h2>\n</div>\n<div style=\""margin-bottom: 25px;\"">\n<p style=\""display: inline-block; margin: 0 auto;\"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n</div>\n<div style=\""margin: 0 auto;\""><span style=\""display: inline; cursor: pointer; padding: 10px 20px; background-color: #33ace0; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px; -webkit-border-radius: 2px; -moz-border-radius: 1px; border-radius: 2px;\"">CLICK HERE</span></div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",23
12456819,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; background: #ffffff; padding: 15px 15px 25px 15px; text-align: center;\"">\n<div>\n<p style=\""box-sizing: border-box !important; -moz-box-sizing: border-box !important; -webkit-box-sizing: border-box !important; background: #33ACE0; width: 80px; height: 80px; border-radius: 50%; margin: 0 auto; margin-bottom: 15px; font-family: FontAwesome; color: #ffffff; font-size: 30px; padding-top: 25px;\""></p>\n<div style=\""margin-bottom: 20px;\"">\n<h2 style=\""margin: 0 auto; display: inline-block;\"">Webby Award Winners</h2>\n</div>\n<div style=\""margin-bottom: 25px;\"">\n<p style=\""display: inline-block; margin: 0 auto;\"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n</div>\n<div style=\""margin: 0 auto;\""><span style=\""display: inline; cursor: pointer; padding: 10px 20px; background-color: #33ace0; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px; -webkit-border-radius: 2px; -moz-border-radius: 1px; border-radius: 2px;\"">CLICK HERE</span></div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",23
12456821,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",23
12456822,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",23
12456824,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",0
12456826,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",0
12456831,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54743"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",0
12456833,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""rtp-zone-id"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",0
12456834,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54917"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",0
12456835,1324118,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""lpeCDiv_54917"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",True,"","",0
12375927,318752,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6585","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375929,318752,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6585","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375930,318752,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6585","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375939,1321305,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6586","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375948,1321305,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6586","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375957,1321305,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6587","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html?aliId=6586","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375974,1321305,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6588","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html?aliId=6587","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375977,1321305,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6589","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html?aliId=6588","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12375978,1321305,2015-12-20 00:00:00.000,1,15473,"SOC--Facebook-Tabs---1_Landing-Page","12.234.36.130","aliId=6589","http://ben.marketosolutionsconsulting.com/SOC--Facebook-Tabs---1_Landing-Page.html?aliId=6588","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",16
12376015,318752,2015-12-23 00:00:00.000,1,15483,"VitalImagesDemo_DemoTemplate","12.234.36.130","cf_token_name=token&cf_provider=linkedin&cf_window_close=_syndAuthComplete_0&token=82be0fdf-6c4d-4e11-b2e1-f1e55310672d&","http://social.mrk.to/redirect?loc=85cdd1c22631f405bd4e874e70acf68b89f0ebec","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0",False,"","",13
12376272,1321305,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376280,1321305,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","aliId=6646","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376291,318752,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376294,318752,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","aliId=6647","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376301,318752,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","aliId=6648","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html?aliId=6647","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376323,318752,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","aliId=6649","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html?aliId=6648","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376327,318752,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html?aliId=6649","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12376330,318752,2015-12-30 00:00:00.000,1,15503,"GhosteryEnterpriseDemo_buy","50.143.145.228","aliId=6650","http://ben.marketosolutionsconsulting.com/GhosteryEnterpriseDemo_buy.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",False,"","",1
12402850,1324022,2015-12-31 00:00:00.000,1,15514,"Rave-Mobile-Safety---1_Smart911-Intro","12.234.36.130","aliId=6791","http://ben.marketosolutionsconsulting.com/Rave-Mobile-Safety---1_Smart911-Intro.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",11
