ProductKey,ProductName,SubCategory,Category,StandardCost,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
78,"Head Tube","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/78.jpg","",1998-06-01 00:00:00.000
79,"LL Hub","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/79.jpg","",1998-06-01 00:00:00.000
80,"HL Hub","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/80.jpg","",1998-06-01 00:00:00.000
187,"LL Mountain Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/187.jpg","",1998-06-01 00:00:00.000
188,"ML Mountain Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/188.jpg","",1998-06-01 00:00:00.000
189,"HL Mountain Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/189.jpg","",1998-06-01 00:00:00.000
190,"LL Road Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/190.jpg","",1998-06-01 00:00:00.000
191,"ML Road Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/191.jpg","",1998-06-01 00:00:00.000
192,"HL Road Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/192.jpg","",1998-06-01 00:00:00.000
193,"LL Touring Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/193.jpg","",1998-06-01 00:00:00.000
194,"ML Touring Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/194.jpg","",1998-06-01 00:00:00.000
195,"HL Touring Seat Assembly","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/195.jpg","",1998-06-01 00:00:00.000
202,"Stem","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/202.jpg","",1998-06-01 00:00:00.000
204,"Steerer","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/204.jpg","",1998-06-01 00:00:00.000
205,"Seat Stays","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/205.jpg","",1998-06-01 00:00:00.000
206,"Seat Tube","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/206.jpg","",1998-06-01 00:00:00.000
207,"Top Tube","","","","NA","",1,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/207.jpg","",1998-06-01 00:00:00.000
6,"LL Crankarm","","","","Black","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/6.jpg","",1998-06-01 00:00:00.000
7,"ML Crankarm","","","","Black","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/7.jpg","",1998-06-01 00:00:00.000
8,"HL Crankarm","","","","Black","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/8.jpg","",1998-06-01 00:00:00.000
9,"Chainring Bolts","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/9.jpg","",1998-06-01 00:00:00.000
10,"Chainring Nut","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/10.jpg","",1998-06-01 00:00:00.000
11,"Chainring","","","","Black","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/11.jpg","",1998-06-01 00:00:00.000
21,"Freewheel","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/21.jpg","",1998-06-01 00:00:00.000
32,"Front Derailleur Cage","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/32.jpg","",1998-06-01 00:00:00.000
33,"Front Derailleur Linkage","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/33.jpg","",1998-06-01 00:00:00.000
140,"Lock Ring","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/140.jpg","",1998-06-01 00:00:00.000
209,"Rear Derailleur Cage","","","","Silver","",0,"","","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/209.jpg","",1998-06-01 00:00:00.000
210,"HL Road Frame - Black, 58","Road Frames","Components","","Black","",1,"Road","HL Road Frame","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/210.jpg","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",1998-06-01 00:00:00.000
211,"HL Road Frame - Red, 58","Road Frames","Components","","Red","",1,"Road","HL Road Frame","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/211.jpg","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",1998-06-01 00:00:00.000
212,"Sport-100 Helmet, Red","Helmets","Accessories","12.0278","Red","33.6442",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/212.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2005-07-01 00:00:00.000
213,"Sport-100 Helmet, Red","Helmets","Accessories","13.8782","Red","33.6442",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/213.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2006-07-01 00:00:00.000
214,"Sport-100 Helmet, Red","Helmets","Accessories","13.0863","Red","34.99",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/214.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2007-07-01 00:00:00.000
215,"Sport-100 Helmet, Black","Helmets","Accessories","12.0278","Black","33.6442",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/215.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2005-07-01 00:00:00.000
216,"Sport-100 Helmet, Black","Helmets","Accessories","13.8782","Black","33.6442",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/216.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2006-07-01 00:00:00.000
217,"Sport-100 Helmet, Black","Helmets","Accessories","13.0863","Black","34.99",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/217.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2007-07-01 00:00:00.000
218,"Mountain Bike Socks, M","Socks","Clothing","3.3963","White","9.5",0,"Mountain","Mountain Bike Socks","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/218.jpg","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.",2005-07-01 00:00:00.000
219,"Mountain Bike Socks, L","Socks","Clothing","3.3963","White","9.5",0,"Mountain","Mountain Bike Socks","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/219.jpg","Combination of natural and synthetic fibers stays dry and provides just the right cushioning.",2005-07-01 00:00:00.000
220,"Sport-100 Helmet, Blue","Helmets","Accessories","12.0278","Blue","33.6442",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/220.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2005-07-01 00:00:00.000
221,"Sport-100 Helmet, Blue","Helmets","Accessories","13.8782","Blue","33.6442",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/221.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2006-07-01 00:00:00.000
222,"Sport-100 Helmet, Blue","Helmets","Accessories","13.0863","Blue","34.99",0,"Sport","Sport-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/222.jpg","Universal fit, well-vented, lightweight , snap-on visor.",2007-07-01 00:00:00.000
223,"AWC Logo Cap","Caps","Clothing","5.7052","Multi","8.6442",0,"Sport","Cycling Cap","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/223.jpg","Traditional style with a flip-up brim; one-size fits all.",2005-07-01 00:00:00.000
224,"AWC Logo Cap","Caps","Clothing","5.2297","Multi","8.6442",0,"Sport","Cycling Cap","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/224.jpg","Traditional style with a flip-up brim; one-size fits all.",2006-07-01 00:00:00.000
225,"AWC Logo Cap","Caps","Clothing","6.9223","Multi","8.99",0,"Sport","Cycling Cap","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/225.jpg","Traditional style with a flip-up brim; one-size fits all.",2007-07-01 00:00:00.000
226,"Long-Sleeve Logo Jersey, S","Jerseys","Clothing","31.7244","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/226.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000
227,"Long-Sleeve Logo Jersey, S","Jerseys","Clothing","29.0807","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/227.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000
228,"Long-Sleeve Logo Jersey, S","Jerseys","Clothing","38.4923","Multi","49.99",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/228.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000
229,"Long-Sleeve Logo Jersey, M","Jerseys","Clothing","31.7244","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/229.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000
230,"Long-Sleeve Logo Jersey, M","Jerseys","Clothing","29.0807","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/230.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000
231,"Long-Sleeve Logo Jersey, M","Jerseys","Clothing","38.4923","Multi","49.99",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/231.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000
232,"Long-Sleeve Logo Jersey, L","Jerseys","Clothing","31.7244","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/232.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000
233,"Long-Sleeve Logo Jersey, L","Jerseys","Clothing","29.0807","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/233.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000
234,"Long-Sleeve Logo Jersey, L","Jerseys","Clothing","38.4923","Multi","49.99",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/234.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000
235,"Long-Sleeve Logo Jersey, XL","Jerseys","Clothing","31.7244","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/235.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2005-07-01 00:00:00.000
236,"Long-Sleeve Logo Jersey, XL","Jerseys","Clothing","29.0807","Multi","48.0673",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/236.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2006-07-01 00:00:00.000
237,"Long-Sleeve Logo Jersey, XL","Jerseys","Clothing","38.4923","Multi","49.99",0,"Sport","Long-Sleeve Logo Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/237.jpg","Unisex long-sleeve AWC logo microfiber cycling jersey",2007-07-01 00:00:00.000
344,"Mountain-100 Silver, 38","Mountain Bikes","Bikes","1912.1544","Silver","3399.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/344.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
345,"Mountain-100 Silver, 42","Mountain Bikes","Bikes","1912.1544","Silver","3399.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/345.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
346,"Mountain-100 Silver, 44","Mountain Bikes","Bikes","1912.1544","Silver","3399.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/346.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
347,"Mountain-100 Silver, 48","Mountain Bikes","Bikes","1912.1544","Silver","3399.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/347.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
348,"Mountain-100 Black, 38","Mountain Bikes","Bikes","1898.0944","Black","3374.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/348.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
349,"Mountain-100 Black, 42","Mountain Bikes","Bikes","1898.0944","Black","3374.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/349.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
350,"Mountain-100 Black, 44","Mountain Bikes","Bikes","1898.0944","Black","3374.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/350.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
351,"Mountain-100 Black, 48","Mountain Bikes","Bikes","1898.0944","Black","3374.99",4,"Mountain","Mountain-100","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/351.jpg","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2005-07-01 00:00:00.000
352,"Mountain-200 Silver, 38","Mountain Bikes","Bikes","1117.8559","Silver","2071.4196",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/352.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2006-07-01 00:00:00.000
353,"Mountain-200 Silver, 38","Mountain Bikes","Bikes","1265.6195","Silver","2319.99",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/353.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2007-07-01 00:00:00.000
354,"Mountain-200 Silver, 42","Mountain Bikes","Bikes","1117.8559","Silver","2071.4196",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/354.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2006-07-01 00:00:00.000
355,"Mountain-200 Silver, 42","Mountain Bikes","Bikes","1265.6195","Silver","2319.99",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/355.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2007-07-01 00:00:00.000
356,"Mountain-200 Silver, 46","Mountain Bikes","Bikes","1117.8559","Silver","2071.4196",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/356.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2006-07-01 00:00:00.000
357,"Mountain-200 Silver, 46","Mountain Bikes","Bikes","1265.6195","Silver","2319.99",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/357.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2007-07-01 00:00:00.000
358,"Mountain-200 Black, 38","Mountain Bikes","Bikes","1105.81","Black","2049.0982",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/358.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2006-07-01 00:00:00.000
359,"Mountain-200 Black, 38","Mountain Bikes","Bikes","1251.9813","Black","2294.99",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/359.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2007-07-01 00:00:00.000
360,"Mountain-200 Black, 42","Mountain Bikes","Bikes","1105.81","Black","2049.0982",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/360.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2006-07-01 00:00:00.000
361,"Mountain-200 Black, 42","Mountain Bikes","Bikes","1251.9813","Black","2294.99",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/361.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2007-07-01 00:00:00.000
362,"Mountain-200 Black, 46","Mountain Bikes","Bikes","1105.81","Black","2049.0982",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/362.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2006-07-01 00:00:00.000
363,"Mountain-200 Black, 46","Mountain Bikes","Bikes","1251.9813","Black","2294.99",4,"Mountain","Mountain-200","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/363.jpg","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2007-07-01 00:00:00.000
364,"Mountain-300 Black, 38","Mountain Bikes","Bikes","598.4354","Black","1079.99",4,"Mountain","Mountain-300","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/364.jpg","For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.",2006-07-01 00:00:00.000
365,"Mountain-300 Black, 40","Mountain Bikes","Bikes","598.4354","Black","1079.99",4,"Mountain","Mountain-300","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/365.jpg","For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.",2006-07-01 00:00:00.000
445,"Men's Sports Shorts, S","Shorts","Clothing","24.7459","Black","59.99",0,"Sport","Men's Sports Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/445.jpg","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000
446,"Touring-Panniers, Large","Panniers","Accessories","51.5625","Grey","125",0,"Touring","Touring-Panniers","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/446.jpg","Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2006-07-01 00:00:00.000
447,"Cable Lock","Locks","Accessories","10.3125","NA","25",0,"Sport","Cable Lock","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/447.jpg","Wraps to fit front and rear tires, carrier and 2 keys included.",2006-07-01 00:00:00.000
448,"Minipump","Pumps","Accessories","8.2459","NA","19.99",0,"Sport","Minipump","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/448.jpg","Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.",2006-07-01 00:00:00.000
449,"Mountain Pump","Pumps","Accessories","10.3084","NA","24.99",0,"Mountain","Mountain Pump","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/449.jpg","Simple and light-weight. Emergency patches stored in handle.",2006-07-01 00:00:00.000
450,"Taillights - Battery-Powered","Lights","Accessories","5.7709","NA","13.99",0,"Road","Taillight","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/450.jpg","Affordable light for safe night riding - uses 3 AAA batteries",2006-07-01 00:00:00.000
451,"Headlights - Dual-Beam","Lights","Accessories","14.4334","NA","34.99",0,"Road","Headlights - Dual-Beam","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/451.jpg","Rechargeable dual-beam headlight.",2006-07-01 00:00:00.000
452,"Headlights - Weatherproof","Lights","Accessories","18.5584","NA","44.99",0,"Road","Headlights - Weatherproof","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/452.jpg","Rugged weatherproof headlight.",2006-07-01 00:00:00.000
453,"Men's Sports Shorts, M","Shorts","Clothing","24.7459","Black","59.99",0,"Sport","Men's Sports Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/453.jpg","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000
454,"Men's Sports Shorts, L","Shorts","Clothing","24.7459","Black","59.99",0,"Sport","Men's Sports Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/454.jpg","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000
455,"Men's Sports Shorts, XL","Shorts","Clothing","24.7459","Black","59.99",0,"Sport","Men's Sports Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/455.jpg","Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.",2006-07-01 00:00:00.000
456,"Women's Tights, S","Tights","Clothing","30.9334","Black","74.99",0,"Sport","Women's Tights","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/456.jpg","Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.",2006-07-01 00:00:00.000
457,"Women's Tights, M","Tights","Clothing","30.9334","Black","74.99",0,"Sport","Women's Tights","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/457.jpg","Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.",2006-07-01 00:00:00.000
458,"Women's Tights, L","Tights","Clothing","30.9334","Black","74.99",0,"Sport","Women's Tights","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/458.jpg","Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.",2006-07-01 00:00:00.000
459,"Men's Bib-Shorts, S","Bib-Shorts","Clothing","37.1209","Multi","89.99",0,"Sport","Men's Bib-Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/459.jpg","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01 00:00:00.000
460,"Men's Bib-Shorts, M","Bib-Shorts","Clothing","37.1209","Multi","89.99",0,"Sport","Men's Bib-Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/460.jpg","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01 00:00:00.000
461,"Men's Bib-Shorts, L","Bib-Shorts","Clothing","37.1209","Multi","89.99",0,"Sport","Men's Bib-Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/461.jpg","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01 00:00:00.000
462,"Half-Finger Gloves, S","Gloves","Clothing","9.7136","Black","23.5481",0,"Sport","Half-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/462.jpg","Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01 00:00:00.000
463,"Half-Finger Gloves, S","Gloves","Clothing","9.1593","Black","24.49",0,"Sport","Half-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/463.jpg","Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01 00:00:00.000
464,"Half-Finger Gloves, M","Gloves","Clothing","9.7136","Black","23.5481",0,"Sport","Half-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/464.jpg","Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01 00:00:00.000
465,"Half-Finger Gloves, M","Gloves","Clothing","9.1593","Black","24.49",0,"Sport","Half-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/465.jpg","Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01 00:00:00.000
466,"Half-Finger Gloves, L","Gloves","Clothing","9.7136","Black","23.5481",0,"Sport","Half-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/466.jpg","Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01 00:00:00.000
467,"Half-Finger Gloves, L","Gloves","Clothing","9.1593","Black","24.49",0,"Sport","Half-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/467.jpg","Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01 00:00:00.000
468,"Full-Finger Gloves, S","Gloves","Clothing","15.6709","Black","37.99",0,"Mountain","Full-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/468.jpg","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01 00:00:00.000
469,"Full-Finger Gloves, M","Gloves","Clothing","15.6709","Black","37.99",0,"Mountain","Full-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/469.jpg","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01 00:00:00.000
470,"Full-Finger Gloves, L","Gloves","Clothing","15.6709","Black","37.99",0,"Mountain","Full-Finger Gloves","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/470.jpg","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01 00:00:00.000
471,"Classic Vest, S","Vests","Clothing","23.749","Blue","63.5",0,"Sport","Classic Vest","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/471.jpg","Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01 00:00:00.000
472,"Classic Vest, M","Vests","Clothing","23.749","Blue","63.5",0,"Sport","Classic Vest","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/472.jpg","Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01 00:00:00.000
473,"Classic Vest, L","Vests","Clothing","23.749","Blue","63.5",0,"Sport","Classic Vest","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/473.jpg","Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01 00:00:00.000
474,"Women's Mountain Shorts, S","Shorts","Clothing","26.1763","Black","69.99",0,"Mountain","Women's Mountain Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/474.jpg","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01 00:00:00.000
475,"Women's Mountain Shorts, M","Shorts","Clothing","26.1763","Black","69.99",0,"Mountain","Women's Mountain Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/475.jpg","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01 00:00:00.000
476,"Women's Mountain Shorts, L","Shorts","Clothing","26.1763","Black","69.99",0,"Mountain","Women's Mountain Shorts","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/476.jpg","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01 00:00:00.000
477,"Water Bottle - 30 oz.","Bottles and Cages","Accessories","1.8663","NA","4.99",0,"Sport","Water Bottle","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/477.jpg","AWC logo water bottle - holds 30 oz; leak-proof.",2007-07-01 00:00:00.000
