SpeakerID,Name,Description,Twitter,Linkedin,ContactURL,ScreenName,TwitterImageURL,ImageURL,EventID,ImageHeight,ImageWidth
88454,"Kevin Boles","Kevin Boles is a SQL Server expert, working exclusively with the product since v6.5. With over 25 years of database experience and over 45,000 man hours of SQL Server engine experience, he holds many related certifications, is an MCT and was a SQL Server MVP from 2007 to 2012. Kevin has been a very successful independent consultant for over 20 years. His passion is the relational engine, especially designing, building, analyzing and tuning high-performance database applications.","@TheSQLGuru","http://www.linkedin.com/in/thesqlguru","","@TheSQLGuru","https://twitter.com/@TheSQLGuru/profile_image?size=bigger","https://twitter.com/@TheSQLGuru/profile_image?size=original",832,48,48
89501,"Adrian Fernandez","Adrián Fernández, especializado en bases de datos y analítica avanzada, graduado en tecnología Informática, postgraduado en Big Data y científico de datos I.T.B.A (Instituto Tecnológico Buenos Aires).
Especialista de Soluciones Microsoft en plataforma de datos e Inteligencia Artificial.
Scope: SQL Server, Azure Machine Learning, Cognitive Services, Business Intelligence, Power BI, Big Data, (Python / R / Julia / Scala).
Data Science: experto Microsoft R Server (MRS), colaborando con proyectos de investigación avanzada como científico de datos y participando en discusiones de grupo Microsoft Data Scientist en la búsqueda de desarrollo de nuevos productos y resolución de casos de negocio.","@adrianfz10","https://ar.linkedin.com/in/adrianfz","","@adrianfz10","https://twitter.com/@adrianfz10/profile_image?size=bigger","https://twitter.com/@adrianfz10/profile_image?size=original",836,48,48
87285,"Kamal Valero","Kamal es el Jefe de Inteligencia Corporativa de Larra#237;n Vial. Toda su carrera se ha desarrollado alrededor del manejo, an#225;lisis y creaci#243;n de valor para la toma de decisiones a partir de datos. Tiene experiencia en distintas tecnolog#237;as de bases de datos, siendo su principal foco las tecnolog#237;as Microsoft.  Su dominio de T-SQL lo ha llevado a ser un gran contribuidor en Stack Overflow.","@kamalvalero","https://cl.linkedin.com/pub/kamal-valero/5/790/28b","","@kamalvalero","https://twitter.com/@kamalvalero/profile_image?size=bigger","https://twitter.com/@kamalvalero/profile_image?size=original",836,48,48
87636,"Juan Pablo Moraga","I am an expert in Business Intelligence and conceptualization, development and implementation of BI projects. My 10 plus years of experience in the area allowed me to specialize in the management of data mining tools and data management, as well as procedure management of change for the generation of useful information for decision-making and increasing value of the business processes of the companies I’ve worked for","@jp_moraga","http://www.linkedin.com/in/juanpablomoraga","","@jp_moraga","https://twitter.com/@jp_moraga/profile_image?size=bigger","https://twitter.com/@jp_moraga/profile_image?size=original",836,48,48
87762,"Rie Irish","Rie is a single Mom raising her beautiful daughter in North Georgia.  She has been a SQL Server DBA for the last 14 years.  She#39;s worked in many industries including the non-profit sector, big pharma, federal contracting and payment processing.  She is very involved with the Atlanta MDF User Group and helps plan their SQL Saturday.","@IrishSQL","http://www.linkedin.com/pub/rie-irish/2/34a/78/","","@IrishSQL","https://twitter.com/@IrishSQL/profile_image?size=bigger","https://twitter.com/@IrishSQL/profile_image?size=original",839,48,48
87456,"Bhakthi Liyanage","Bhakthi is a seasoned IT professional with 18 years of industry experience,  currently working as a Senior Architect/Data Scientists at one of the largest banks in the USA where he leads a team of developers providing solutions for complex business problems. He is an expert in machine learning, predictive analytics, C#, R, and JavaScript. Bhakthi is also a Microsoft MVP on AI and has extensive experience working with most of Microsoft Data Analytics tools. A regular speaker at industry conferences and local user group meetings mainly talking about Machine Learning and Microsoft offerings for ML.","@bhakthil","https://www.linkedin.com/in/bhakthi-liyanage/","","@bhakthil","https://twitter.com/@bhakthil/profile_image?size=bigger","https://twitter.com/@bhakthil/profile_image?size=original",839,48,48
90919,"Jay Falck","I started as a night shift computer operator out of high school. I moved to applications development after graduation from SAC. After a few years with the State as an applications developer, the manager of Systems Programming decided it would be better to have me on the inside looking out rather than on the outside trying to get in. I spent the next 14 years as a mainframe system programmer for two state agencies. In 1996 I moved to Healthcare IT and have been that ever since. I’ve spent most of the past 14 years doing ETL, performance and HIPAA security. In these various jobs, I’ve used all manner of databases including InfoTec IMP, IBM VSAM and DB2, Interbase, Informix, Universe, Oracle 9i and SQL Server from 6.0 to 2008 R2.","@jayfalck","https://www.linkedin.com/in/jayfalck","","@jayfalck","https://twitter.com/@jayfalck/profile_image?size=bigger","https://twitter.com/@jayfalck/profile_image?size=original",840,48,48
87381,"Chris Wood","He has been an MS SQL DBA since 1997 starting with 6.5. Worked with 7/2000/2005/2008/2008R2/2012/2014 and 2016 during those 20 years. He has attended 12 Pass Summits, 3 SQLCruises and 2 SQLConnections conferences. He has been the Communications Director for EDMPASS chapter since its inception in 2008. Spoken at 4 SQL Saturdays including the keynote at SQL Saturday 710 Edmonton in 2018. Passionate about SQL and educating himself to know more about it. 
He has migrated systems while always attempting to take advantage of any new features from 7.0 all the way to 2014 and 2016.
He has learned and implemented lots of best practices from SQL Server MVPs.","@ChrisAVWood","","","@ChrisAVWood","https://twitter.com/@ChrisAVWood/profile_image?size=bigger","https://twitter.com/@ChrisAVWood/profile_image?size=original",840,48,48
88817,"Jay Falck","I started as a night shift computer operator out of high school. I moved to applications development after graduation from SAC. After a few years with the State as an applications developer, the manager of Systems Programming decided it would be better to have me on the inside looking out rather than on the outside trying to get in. I spent the next 14 years as a mainframe system programmer for two state agencies. In 1996 I moved to Healthcare IT and have been that ever since. I’ve spent most of the past 14 years doing ETL, performance and HIPAA security. In these various jobs, I’ve used all manner of databases including InfoTec IMP, IBM VSAM and DB2, Interbase, Informix, Universe, Oracle 9i and SQL Server from 6.0 to 2008 R2.","@jayfalck","https://www.linkedin.com/in/jayfalck","","@jayfalck","https://twitter.com/@jayfalck/profile_image?size=bigger","https://twitter.com/@jayfalck/profile_image?size=original",840,48,48
91759,"Anthony van Orizande","Anthony van Orizande formed dbFrontWorks, a tech startup focused on creating a powerful and natural database interface targeted at regular users but managed by DBAs. Anthony is a former DBA / Analyst, Development Lead, Mobile Developer, Web Developer, and all round computer geek. Anthony gave up a perfectly good career to fill what he saw as a huge void with Relational Databases.","dbFront","https://www.linkedin.com/in/anthony-van-orizande","","dbFront","https://twitter.com/dbFront/profile_image?size=bigger","https://twitter.com/dbFront/profile_image?size=original",840,48,48
90610,"Sepand Gojgini","Product Director at Datateam Services, 10+ years of experience designing data warehouse model and ETL engines used globally. Had a chance of working on world biggest relational Data Warehouse at Amazon managing 5+ PetaByte of data with growth  7+ TeraByte daily. Seeking to apply best software development practices to ETL development and streamlining development process.","@SwissArmySQL","https://www.linkedin.com/in/sgojgini/","","@SwissArmySQL","https://twitter.com/@SwissArmySQL/profile_image?size=bigger","https://twitter.com/@SwissArmySQL/profile_image?size=original",840,48,48
90609,"Sepand Gojgini","Product Director at Datateam Services, 10+ years of experience designing data warehouse model and ETL engines used globally. Had a chance of working on world biggest relational Data Warehouse at Amazon managing 5+ PetaByte of data with growth  7+ TeraByte daily. Seeking to apply best software development practices to ETL development and streamlining development process.","@SwissArmySQL","https://www.linkedin.com/in/sgojgini/","","@SwissArmySQL","https://twitter.com/@SwissArmySQL/profile_image?size=bigger","https://twitter.com/@SwissArmySQL/profile_image?size=original",840,48,48
91208,"Brian Gale","Brian Gale is a DBA at Vecima Networks and has been in this position for approximately 8 years.  He experience has been in query optimizing, random troubleshooting and administration of SQL Server.  In his administrative tasks, he has been required to learn about various SQL things and currently is focusing on Service Broker and Query Store.","@gh0ce","","","@gh0ce","https://twitter.com/@gh0ce/profile_image?size=bigger","https://twitter.com/@gh0ce/profile_image?size=original",840,48,48
90054,"Pat Phelan","Pat Phelan first joined a computer user group (DECUS) in High School, and has joined many more since then. Pat worked many jobs in high school and college, and over twenty years for a major accounting firm. Pat started working for Involta in 2007 and is now the database mentor and a member of the Engineering team. Involta builds, owns and operates world class colocation datacenters and also provides managed services and support staff to clients.","@YetAnotherSQL","https://www.linkedin.com/in/phelanp","","@YetAnotherSQL","https://twitter.com/@YetAnotherSQL/profile_image?size=bigger","https://twitter.com/@YetAnotherSQL/profile_image?size=original",842,48,48
88359,"Dan Mallott","Dan Mallott is a Chicago-based consultant for West Monroe Partners in their Technology Practice. His passion is for service-layer development, particularly database technologies, including Microsoft SQL Server and Apache Cassandra.

Recent projects have included a new API layer written in .NET CORE for a mid-sized US health insurer that unifies many disparate data sources and developing a data roadmap for migrating from a DataStage and Sybase-based architecture to an event processing architecture for another mid-sized US health insurer.

In his spare time, he can be found writing his own software instead of using package solutions or on the ice as an ice hockey player and referee.","DanielMallott","https://www.linkedin.com/in/danielmallott/","","DanielMallott","https://twitter.com/DanielMallott/profile_image?size=bigger","https://twitter.com/DanielMallott/profile_image?size=original",842,48,48
88361,"Dan Mallott","Dan Mallott is a Chicago-based consultant for West Monroe Partners in their Technology Practice. His passion is for service-layer development, particularly database technologies, including Microsoft SQL Server and Apache Cassandra.

Recent projects have included a new API layer written in .NET CORE for a mid-sized US health insurer that unifies many disparate data sources and developing a data roadmap for migrating from a DataStage and Sybase-based architecture to an event processing architecture for another mid-sized US health insurer.

In his spare time, he can be found writing his own software instead of using package solutions or on the ice as an ice hockey player and referee.","DanielMallott","https://www.linkedin.com/in/danielmallott/","","DanielMallott","https://twitter.com/DanielMallott/profile_image?size=bigger","https://twitter.com/DanielMallott/profile_image?size=original",842,48,48
89302,"Joshuha Owen","A independent Azure and BI consultant by day and tech geek at all times. I enjoy working with data technologies as well as dabbling in other areas such as web and VR programming.","@SQLJosh","https://www.linkedin.com/in/joshuha","","@SQLJosh","https://twitter.com/@SQLJosh/profile_image?size=bigger","https://twitter.com/@SQLJosh/profile_image?size=original",842,48,48
88230,"Ross McNeely","Ross McNeely is a Tail Wind Principal Consultant in Data Management, and the Practice Manager of Business Intelligence.  He works with external vendors, customers, and partners to integrate disperse data sources.  Throughout most of his 15 year career he has been specializing in Information Management, and implementing solutions for Information Strategy, Information Asset Management, Enterprise Data Management, and Business Intelligence.","@Ross_McNeely","https://www.linkedin.com/in/rossmcneely","","@Ross_McNeely","https://twitter.com/@Ross_McNeely/profile_image?size=bigger","https://twitter.com/@Ross_McNeely/profile_image?size=original",842,48,48
88247,"Ameena Lalani","Ameena Lalani is a SQL Server veteran and started her journey with SQL Server 2000. She is a Microsoft Certified Solution Associate on SQL Server 2016. She is a Co-Chapter leader of the Chicago SQL Server User Group. She has implemented numerous High Availability and Disaster Recovery solutions at various companies. Ameena loves to share her knowledge about SQL Server and learn from others who like to share their knowledge. She really believes that no one is smarter than all of us combined. She volunteers and speaks at SQL Saturday events throughout the United States.","@SQLHands","https://www.linkedin.com/in/ameena","","@SQLHands","https://twitter.com/@SQLHands/profile_image?size=bigger","https://twitter.com/@SQLHands/profile_image?size=original",842,48,48
90289,"Phil Ekins","Phil Ekins is a Principal Architect at House of Brick Technologies.  With over two decades of experience in SQL Server, Automation, Migrations, Virtualization and HA/DR Solutions. Phil has presented at SQL Saturday's and Local Chapters.
As a AWS Certified Solutions Architect and a seasoned SQL Server Professional Phil brings a DBA's needs to the world of cloud computing.","@SQLPhilUK","http://www.linkedin.com/en/philekins","","@SQLPhilUK","https://twitter.com/@SQLPhilUK/profile_image?size=bigger","https://twitter.com/@SQLPhilUK/profile_image?size=original",842,48,48
90053,"Pat Phelan","Pat Phelan first joined a computer user group (DECUS) in High School, and has joined many more since then. Pat worked many jobs in high school and college, and over twenty years for a major accounting firm. Pat started working for Involta in 2007 and is now the database mentor and a member of the Engineering team. Involta builds, owns and operates world class colocation datacenters and also provides managed services and support staff to clients.","@YetAnotherSQL","https://www.linkedin.com/in/phelanp","","@YetAnotherSQL","https://twitter.com/@YetAnotherSQL/profile_image?size=bigger","https://twitter.com/@YetAnotherSQL/profile_image?size=original",842,48,48
88340,"Clay Jackson","Clay Jackson is a Database Sales Engineer for Quest, specializing in Database Performance Management and Replication Tools.   Prior to joining Quest, Jackson was the DBA Manager at Darigold.    He also spent over 10 years managing Oracle, SQLServer and DB2 databases and DBAs at Washington Mutual.   While at WaMu, Jackson was the Enterprise Database Compliance Officer, with responsibility for Database Security and Disaster Recovery.  He also worked at Microsoft and Starbucks, is  a CISM, and has a Masters in Software Engineering from Seattle University.","@n7qnm","","","@n7qnm","https://twitter.com/@n7qnm/profile_image?size=bigger","https://twitter.com/@n7qnm/profile_image?size=original",843,48,48
88338,"Clay Jackson","Clay Jackson is a Database Sales Engineer for Quest, specializing in Database Performance Management and Replication Tools.   Prior to joining Quest, Jackson was the DBA Manager at Darigold.    He also spent over 10 years managing Oracle, SQLServer and DB2 databases and DBAs at Washington Mutual.   While at WaMu, Jackson was the Enterprise Database Compliance Officer, with responsibility for Database Security and Disaster Recovery.  He also worked at Microsoft and Starbucks, is  a CISM, and has a Masters in Software Engineering from Seattle University.","@n7qnm","","","@n7qnm","https://twitter.com/@n7qnm/profile_image?size=bigger","https://twitter.com/@n7qnm/profile_image?size=original",843,48,48
89582,"Bill Lund","Bill Lund is Vice President of Client Services with SQL Data Partners LLC and has a background in Operations, Account Management and Human Resources.  He is married with 2 beautiful children, and enjoys golf, cycling and is an aspiring BBQ Pitmaster.","Bill_Lund","https://www.linkedin.com/in/bill-lund/","","Bill_Lund","https://twitter.com/Bill_Lund/profile_image?size=bigger","https://twitter.com/Bill_Lund/profile_image?size=original",846,48,48
89185,"Mark Hudson","Mark Hudson is an MCITP with many years of experience in business intelligence and data analysis.  He has developed data solutions using numerous platform tools including multiple SQL Server versions.  He is a data architect and developer with CapTech (www.captechconsulting.com) and served as a leader of the Richmond SQL Server User Group (www.richmondsql.org).","HMarkHudson","","","HMarkHudson","https://twitter.com/HMarkHudson/profile_image?size=bigger","https://twitter.com/HMarkHudson/profile_image?size=original",846,48,48
89494,"Marsha Pierce","Marsha Pierce lives in Nashville, TN. She studied Computer Science, Mathematics, and French at Belmont University. She has 23 years of experience as a DBA, which means she has broken and fixed a lot of stuff. Before joining Pure Storage, she worked was an architect at HCA  Asurion. She is passionate about Dev/Ops, Storage, Performance Tuning, and Standardization.","@MarshaPierceDBA","https://www.linkedin.com/in/marsha-pierce-1a020a2","","@MarshaPierceDBA","https://twitter.com/@MarshaPierceDBA/profile_image?size=bigger","https://twitter.com/@MarshaPierceDBA/profile_image?size=original",846,48,48
92020,"Greg Samuels","Greg Samuels is the owner and CEO of Solvaria, an Inc 5000 consulting firm based in Richmond VA.  Since graduating from VA Tech in 1992, Greg has spent his entire working career in Information Technology.  He has held IT positions in Richmond ranging from Programmer (at Circuit City Stores) to Chief Information Officer (at Interbake Foods).   His favorite titles are mentor, advisor, and lifelong consultant.  He is a member of the VA Council of CEOs and a board member of CodeVA, an organization dedicated to training teachers in CS for K-12.  Greg is currently serving as Fractional CIO of both Dynex Capital and Commonwealth Anesthesia Associates.","@gregsamuels","https://www.linkedin.com/in/gregsamuels/","","@gregsamuels","https://twitter.com/@gregsamuels/profile_image?size=bigger","https://twitter.com/@gregsamuels/profile_image?size=original",846,48,48
88195,"Charles Embry Jr","Mr. Embry is the current Database Administrator/Programmer for the Choice Medical group in Apple Valley, Ca. He has previously been the Database Administrator/Programmer at the Snowline Joint Unified School District. 

Mr Embry has present at several SQL Saturday events in Southern California, he has also presented at the Aeries User Conference and CETPA Annual Conference.","@dbacharles","https://www.linkedin.com/in/ki6bjv","","@dbacharles","https://twitter.com/@dbacharles/profile_image?size=bigger","https://twitter.com/@dbacharles/profile_image?size=original",847,48,48
88576,"Mitchell Bottel","Mitchell Bottel is a senior database administrator with Sutter Health, owner of Innovative IT Consulting and President of the Sacramento SQL Sevrer User Group. He has 18 years of IT experience, focusing on SQL Server for the last 14 years with an emphasis on database administration and high availability solutions. He has authored blog posts on the SQLServerPerformance website and written White Papers on using Dynamic Management Views.","@SACSQLDude","https://www.linkedin.com/in/mjbottel/","","@SACSQLDude","https://twitter.com/@SACSQLDude/profile_image?size=bigger","https://twitter.com/@SACSQLDude/profile_image?size=original",847,48,48
90451,"Patrick Partin","Like most, Patrick accidentally found his way into SQL Server because MS Access couldn't handle Real Estate, even if it was Connecticut.  After discovering that DBAs can get paid pretty well to drink coffee and argue all day, a career was born.  20 something years later, Patrick has been fortunate to Administer, Architect, Develop, and Manage Databases, Networking, Storage, and Linux/Windows Systems of all shapes and sizes, covering companies in Accounting, Finance, Higher Education, Radio, Real Estate, Payroll, and now, Transportation Analytics.","@GingerDBA","https://www.linkedin.com/in/patrick-partin-64723449/","","@GingerDBA","https://twitter.com/@GingerDBA/profile_image?size=bigger","https://twitter.com/@GingerDBA/profile_image?size=original",847,48,48
89495,"Marsha Pierce","Marsha Pierce lives in Nashville, TN. She studied Computer Science, Mathematics, and French at Belmont University. She has 23 years of experience as a DBA, which means she has broken and fixed a lot of stuff. Before joining Pure Storage, she worked was an architect at HCA  Asurion. She is passionate about Dev/Ops, Storage, Performance Tuning, and Standardization.","@MarshaPierceDBA","https://www.linkedin.com/in/marsha-pierce-1a020a2","","@MarshaPierceDBA","https://twitter.com/@MarshaPierceDBA/profile_image?size=bigger","https://twitter.com/@MarshaPierceDBA/profile_image?size=original",847,48,48
90142,"Thomas Hull","Thomas AJ Hull is a database professional based in San Diego, with 20+ years of SQL Server experience (since v6.5).  AJ has worked as a consultant in the financial and biotech industries, and is currently a DBA Team Lead at Union Bank.  He earned a BS in Engineering at Cornell University, and a master's at Rochester.  His certifications include MCSE: Data Platform  MCSE: Data Management and Analytics.  AJ enjoys mentoring developers and junior DBAs, and is always striving to learn more through continuing education and involvement in the SQL Server community.  His goal is to pass along hard-earned knowledge with practical actionable advice, and believes that the best way to learn something is to teach it.","@sdsql","https://www.linkedin.com/in/ajhull","","@sdsql","https://twitter.com/@sdsql/profile_image?size=bigger","https://twitter.com/@sdsql/profile_image?size=original",847,48,48
89306,"Armando Lacerda","Over 30 years in the computing field as a developer and system integrator; over 20 years working with SQL Server since version 6; cross platform experience with Oracle and IBM SQL/DS and DB2; Microsoft Certified Trainer for over 20 years.","@arlacerda","http://www.linkedin.com/pub/armando-lacerda/32/a64/ba4/","","@arlacerda","https://twitter.com/@arlacerda/profile_image?size=bigger","https://twitter.com/@arlacerda/profile_image?size=original",847,48,48
90301,"Elaena Bakman","For the first 15 years of my IT career I worked as a CRM Developer, but have been passionate about SQL since SQL Server 6.4.  Five years ago I finally made the switch to the dark side and never looked back.  I currently work as a Sr. Database Architect specializing in SSIS, SSRS, RDS, EC2 and enterprise level cloud migration.","Elaena_Bakman","https://www.linkedin.com/in/elaena-bakman-473457a/","","Elaena_Bakman","https://twitter.com/Elaena_Bakman/profile_image?size=bigger","https://twitter.com/Elaena_Bakman/profile_image?size=original",847,48,48
90395,"Gergely Csom","Data and AI expert with 15+ years of experience in various data warehousing, BI and AI projects in FSI, OilGas, Energy and Transportation. Experienced trainer, mentor, regular public speaker in various events. Nowadays building the best in class data team for helping our customers in their digital transformation journey in the super exciting Data  AI driven revolution. Running cloud  IoT pet projects nowadays in his free time:)","CsomGergely","https://www.linkedin.com/in/gergely-csom-27171670/","","CsomGergely","https://twitter.com/CsomGergely/profile_image?size=bigger","https://twitter.com/CsomGergely/profile_image?size=original",850,48,48
90351,"LEONEL ABREU","An IT Pro who likes to play chess and baseball. 

System Engineer degree since 2007, formerly Data Warehousing teacher at university levels from 2008 to 2009. Microsoft Student Partner during the years 2006 - 2007, Second Place in Microsoft Andean Imagine Cup (2006), MCTS, MCITP and MCP with over a decade of experience with SQL Server, working in BI, DBA, Database Development, .net Development, SharePoint and other several areas. 

Since 2014 based in Barcelona, Spain. Learning enthusiast and always with passion for new technologies and new challenges.","leonel_abreu","https://www.linkedin.com/in/abreulj/","","leonel_abreu","https://twitter.com/leonel_abreu/profile_image?size=bigger","https://twitter.com/leonel_abreu/profile_image?size=original",850,48,48
90245,"Liviu Ieran","More than 9 years of SQL Server experience working for Microsoft currently as a Support Escalation Engineer. 
My main area of expertise is SQL Server Performance where I helped optimize numerous query's and environments.","@Liviu_Ieran","https://www.linkedin.com/in/IeranLiviu","","@Liviu_Ieran","https://twitter.com/@Liviu_Ieran/profile_image?size=bigger","https://twitter.com/@Liviu_Ieran/profile_image?size=original",850,48,48
88071,"Alexander Klein","Alexander Klein is a senior Business Intelligence consultant with more than 15 years of experience. He focuses on Business Intelligence and Data Warehouse projects with Microsoft technologies like SQL Server, Power BI, Azure ML or Cortana Intelligence. 

Since 2008, he has been a self-employed consultant in large and medium-sized projects in all sectors across Europe. He has been visiting SQL Saturdays and other Data Conference all over Europe since 2013. Speaker at national and international events since 2017.","@SQL_Alex","http://www.linkedin.com/in/alexander-klein-13a04b3a","","@SQL_Alex","https://twitter.com/@SQL_Alex/profile_image?size=bigger","https://twitter.com/@SQL_Alex/profile_image?size=original",851,48,48
90566,"Elizabeth Noble","Elizabeth is a Sr. Database Administrator in the metro Atlanta area. When she was introduced to her first database over 10 years ago, it was love at first sight. Her passion is to help others improve the quality and speed of deploying database changes through automation. When she is not trying to automate all of the things, she can be found spending time with her dogs, playing disc golf, or taking a walk at the gym.","@SQLZelda","https://www.linkedin.com/in/elizabeth-a-noble","","@SQLZelda","https://twitter.com/@SQLZelda/profile_image?size=bigger","https://twitter.com/@SQLZelda/profile_image?size=original",863,48,48
90644,"Zeydy Ortiz","Dr. Zeydy Ortiz is the co-founder  CEO of DataCrunch Lab, LLC.  She has been helping teams and organizations transform data into value across many industries including IT,  financial, retail, and the manufacturing sectors.  Her team built an innovative, award-winning digital assistant that was recognized as “Highest Potential Value to Manufacturers” for increasing visibility of real-time production and plant operations. She started her career as a Performance Engineer at IBM building predictive models to inform business strategy.  Dr. Ortiz earned her bachelor's degree in Computer Engineering from the University of Puerto Rico, master's from Texas AM University, and Ph. D. in Computer Science from North Carolina State University.","Dr_ZOrtiz","http://linkedin.com/in/zortiz","","Dr_ZOrtiz","https://twitter.com/Dr_ZOrtiz/profile_image?size=bigger","https://twitter.com/Dr_ZOrtiz/profile_image?size=original",863,48,48
89404,"Bhakthi Liyanage","Bhakthi is a seasoned IT professional with 18 years of industry experience,  currently working as a Senior Architect/Data Scientists at one of the largest banks in the USA where he leads a team of developers providing solutions for complex business problems. He is an expert in machine learning, predictive analytics, C#, R, and JavaScript. Bhakthi is also a Microsoft MVP on AI and has extensive experience working with most of Microsoft Data Analytics tools. A regular speaker at industry conferences and local user group meetings mainly talking about Machine Learning and Microsoft offerings for ML.","@bhakthil","https://www.linkedin.com/in/bhakthi-liyanage/","","@bhakthil","https://twitter.com/@bhakthil/profile_image?size=bigger","https://twitter.com/@bhakthil/profile_image?size=original",863,48,48
90187,"Mark Hudson","Mark Hudson is an MCITP with many years of experience in business intelligence and data analysis.  He has developed data solutions using numerous platform tools including multiple SQL Server versions.  He is a data architect and developer with CapTech (www.captechconsulting.com) and served as a leader of the Richmond SQL Server User Group (www.richmondsql.org).","HMarkHudson","","","HMarkHudson","https://twitter.com/HMarkHudson/profile_image?size=bigger","https://twitter.com/HMarkHudson/profile_image?size=original",863,48,48
91506,"Richard Waymire","Richard is a technical expert on Microsoft SQL Server.  He has been involved in numerous Microsoft early adaptor projects and new technologies.  Richard has broad ranging experience from the relational data modeling phase through the production implementation of database solutions built with SQL Server, including data loading, monitoring, and performance tuning.  Richard has worked on SQL Server for more than 24 years, including 12 years as part of the SQL Server team at Microsoft. 
In his role with Amazon Web Services, Richard is the Americas specialist for SQL Server as well as for Amazon Aurora.","@rwaymi","https://www.linkedin.com/profile/view?id=AAIAAAANbEUB5_JDwfNhnLrbYGWEw6bNz4EwAzsamp;trk=nav_responsive_tab_profile","","@rwaymi","https://twitter.com/@rwaymi/profile_image?size=bigger","https://twitter.com/@rwaymi/profile_image?size=original",863,48,48
89657,"Joseph Fleming","Joseph Fleming is a Senior Consultant at Straight Path Solutions with over 20 years of database mishaps under his belt. By sharing his wacky misadventures with you, he hopes to make you smile and avoid some future tears.","@muad_dba","https://www.linkedin.com/in/crazyjoemama/","","@muad_dba","https://twitter.com/@muad_dba/profile_image?size=bigger","https://twitter.com/@muad_dba/profile_image?size=original",863,48,48
89626,"Leveat Ruse","As an Executive Technical Recruiter with Ctrl+f, I currently develop effective recruitment strategies to attract top talent at all levels of an organization. I am an IBM certified trainer and began my career performing general human resources duties. I quickly worked my way up through the ranks of technical recruiting from Lead Recruiter to Senior Recruiter to Business Development.","www.twitter.com/ncsctechrecruit","https://www.linkedin.com/in/leveatruse","","www.twitter.com/ncsctechrecruit","https://twitter.com/www.twitter.com/ncsctechrecruit/profile_image?size=bigger","https://twitter.com/www.twitter.com/ncsctechrecruit/profile_image?size=original",863,48,48
86562,"Rodrigo Crespi","Rodrigo Crespi is Microsoft Data Platform MVP, MCT, MCSE, MCSA, MCIT, MCDBA and MCP in SQL Server. Also, he has certifications in .NET Framework, Dynamics CRM, among others. He started working with SQL Server on version 6.5 as a developer and then opted for working especially with database administration. Nowadays he is a partner in CrespiDB – Soluções em Plataformas de Dados and university professor at Uniftec – Caxias do Sul. Author of many published articles on websites and magazines about SQL Server and software engineering, he runs a YouTube channel named SQLCrespi and a personal blog called SQLCrespi, too. Rodrigo is the founder of SQL Server RS PASS Chapter in Rio Grande do Sul – Brazil and a Chapter Leader","@sqlcrespi","https://www.linkedin.com/in/rodrigocrespi/","http://sqlcrespi.com","@sqlcrespi","https://twitter.com/@sqlcrespi/profile_image?size=bigger","https://twitter.com/@sqlcrespi/profile_image?size=original",817,48,48
87994,"Luiz Henrique Garetti Rosário","Bacharel em Ciência da Computação com ênfase em Banco de Dados distribuídos pela Universidade Paulista.
Especialista de Banco de Dados na Prodesp.
Palestrante em eventos de tecnologia com participações nacionais como São Paulo, Brasília, Salvador, Belo Horizonte, Caxias do Sul, Joinville e internacionais como Bogotá-Colômbia e Luanda-Angola.
Entusiasta do Ecossistema Big Data, o qual dedica horas de estudos em tecnologias emergentes, compartilhando um pouco no blog www.thenewdatatimes.com.br","@luizhgaretti","https://www.linkedin.com/in/luizhenriquegaretti","https://thenewdatatimes.com.br/","@luizhgaretti","https://twitter.com/@luizhgaretti/profile_image?size=bigger","https://twitter.com/@luizhgaretti/profile_image?size=original",817,48,48
90364,"Diego Nogare","Diego Nogare is Chief Data Officer @ Lambda3. He has graduated in Computer Science, Post-Graduated in Computer Engineering. Author of books in Portuguese about SQL Server, Business Intelligence and Machine Learning. Microsoft Most Valuable Professional [MVP] since 2008, shifting to Artificial Intelligence award in 2017. Spent a time as volunteer at PASS, as, Regional Mentor (2014/2015), Regional Board Advisor for LATAM (2016) and Board Director (2018/2019). Worked on the SQL Server team at Microsoft, in Brazil, engaged in the release of SQL Server 2012. Spent some time as a speaker at Microsoft and PASS events.","@DiegoNogare","https://br.linkedin.com/in/diegonogare","http://www.diegonogare.net","@DiegoNogare","https://twitter.com/@DiegoNogare/profile_image?size=bigger","https://twitter.com/@DiegoNogare/profile_image?size=original",817,48,48
86557,"Orlando Mariano","Orlando Gomes possui mais de 4 de experiencia em tecnologias Microsoft, com foco no suporte e implementação em plataformas SharePoint Server e Power BI, é graduando do 2º Ano de Engenharia Mecatronica pela FIAP e membro do atual time de Microsoft Student Partners (MSPs), onde trabalha com ações para compartilhamento de conhecimento no meio profissionais e acadêmico, também atuou como mentor do Data Science Challenge da FIAP no ano de 2016 e atualmente trabalha como Analista de BI focado em Power BI.","@orlandomaiuri","https://www.linkedin.com/in/orlandomariano/","https://orlandomariano.wordpress.com/","@orlandomaiuri","https://twitter.com/@orlandomaiuri/profile_image?size=bigger","https://twitter.com/@orlandomaiuri/profile_image?size=original",817,48,48
