DateKey,StoreKey,variable,value
2009-01-20 00:00:00.000,217,ReturnQuantity,0.0
2008-08-25 00:00:00.000,310,ReturnQuantity,0.0
2009-05-25 00:00:00.000,98,ReturnQuantity,0.0
2007-07-12 00:00:00.000,49,ReturnQuantity,0.0
2009-09-03 00:00:00.000,306,ReturnQuantity,0.0
2009-08-08 00:00:00.000,138,ReturnQuantity,0.0
2007-07-07 00:00:00.000,196,ReturnQuantity,1.0
2008-11-30 00:00:00.000,255,ReturnAmount,0.0
2009-12-22 00:00:00.000,307,ReturnAmount,0.0
2008-03-07 00:00:00.000,109,ReturnAmount,0.0
2007-12-24 00:00:00.000,308,ReturnAmount,0.0
2009-04-29 00:00:00.000,199,ReturnAmount,0.0
2007-08-16 00:00:00.000,239,ReturnAmount,1560.0
2008-08-13 00:00:00.000,303,ReturnAmount,0.0
2007-03-19 00:00:00.000,206,ReturnAmount,0.0
2009-12-16 00:00:00.000,307,ReturnAmount,389.0
2009-04-26 00:00:00.000,130,ReturnAmount,0.0
2007-06-06 00:00:00.000,310,ReturnAmount,0.0
2008-10-13 00:00:00.000,265,ReturnAmount,0.0
2009-03-17 00:00:00.000,114,ReturnAmount,0.0
2008-09-08 00:00:00.000,199,ReturnAmount,43.0
2007-07-08 00:00:00.000,30,ReturnAmount,635.99
2008-11-02 00:00:00.000,36,ReturnAmount,0.0
2007-08-13 00:00:00.000,286,ReturnAmount,0.0
2009-12-13 00:00:00.000,151,ReturnAmount,0.0
2008-03-14 00:00:00.000,147,ReturnAmount,0.0
2007-04-24 00:00:00.000,194,ReturnAmount,0.0
2009-04-08 00:00:00.000,299,ReturnAmount,0.0
2007-07-14 00:00:00.000,238,ReturnAmount,580.0
2007-11-09 00:00:00.000,307,ReturnAmount,0.0
2007-10-01 00:00:00.000,217,ReturnAmount,0.0
2009-08-23 00:00:00.000,308,ReturnAmount,0.0
2007-05-26 00:00:00.000,307,ReturnAmount,0.0
2008-05-16 00:00:00.000,227,ReturnAmount,188.0
2007-01-13 00:00:00.000,200,ReturnAmount,0.0
2009-07-24 00:00:00.000,248,ReturnAmount,0.0
2007-07-05 00:00:00.000,309,ReturnAmount,0.0
2009-05-30 00:00:00.000,70,ReturnAmount,0.0
2009-08-04 00:00:00.000,310,ReturnAmount,0.0
2007-02-27 00:00:00.000,10,ReturnAmount,0.0
2008-09-13 00:00:00.000,6,ReturnAmount,0.0
2007-05-29 00:00:00.000,250,ReturnAmount,0.0
2007-10-18 00:00:00.000,153,ReturnAmount,0.0
2009-05-28 00:00:00.000,156,ReturnAmount,0.0
2007-03-06 00:00:00.000,219,ReturnAmount,0.0
2007-12-25 00:00:00.000,170,ReturnAmount,230.0
2009-06-07 00:00:00.000,184,ReturnAmount,0.0
2007-01-31 00:00:00.000,139,ReturnAmount,0.0
2008-01-05 00:00:00.000,44,ReturnAmount,0.0
2008-05-31 00:00:00.000,288,ReturnAmount,0.0
2008-02-21 00:00:00.000,162,ReturnAmount,0.0
2007-07-27 00:00:00.000,225,ReturnAmount,0.0
2007-03-03 00:00:00.000,200,ReturnAmount,0.0
2009-09-05 00:00:00.000,138,ReturnAmount,0.0
2009-01-23 00:00:00.000,308,ReturnAmount,0.0
2008-08-14 00:00:00.000,220,ReturnAmount,0.0
2008-06-28 00:00:00.000,277,ReturnAmount,0.0
2008-11-26 00:00:00.000,306,ReturnAmount,0.0
2008-03-25 00:00:00.000,307,ReturnAmount,0.0
2007-01-28 00:00:00.000,200,ReturnAmount,0.0
2008-04-08 00:00:00.000,52,ReturnAmount,22.99
2007-04-14 00:00:00.000,306,ReturnAmount,0.0
2007-07-19 00:00:00.000,87,ReturnAmount,0.0
2007-07-09 00:00:00.000,297,ReturnAmount,0.0
2008-09-27 00:00:00.000,199,ReturnAmount,0.0
2009-04-20 00:00:00.000,199,ReturnAmount,0.0
2009-07-18 00:00:00.000,173,ReturnAmount,299.99
2007-01-26 00:00:00.000,200,ReturnAmount,0.0
2007-01-27 00:00:00.000,139,ReturnAmount,179.99
2009-03-24 00:00:00.000,225,ReturnAmount,0.0
2007-02-06 00:00:00.000,306,ReturnAmount,0.0
2008-10-07 00:00:00.000,37,ReturnAmount,0.0
2008-12-02 00:00:00.000,272,ReturnAmount,0.0
2007-04-06 00:00:00.000,21,ReturnAmount,0.0
2008-01-05 00:00:00.000,13,ReturnAmount,0.0
2007-02-23 00:00:00.000,179,ReturnAmount,0.0
2007-05-16 00:00:00.000,307,ReturnAmount,1299.0
2008-03-31 00:00:00.000,292,ReturnAmount,0.0
2009-11-19 00:00:00.000,120,ReturnAmount,0.0
2009-01-20 00:00:00.000,309,ReturnAmount,0.0
2007-07-09 00:00:00.000,140,ReturnAmount,0.0
2008-10-05 00:00:00.000,81,ReturnAmount,328.0
2008-11-21 00:00:00.000,310,ReturnAmount,0.0
2008-04-02 00:00:00.000,98,ReturnAmount,0.0
2007-09-14 00:00:00.000,284,ReturnAmount,0.0
2008-06-26 00:00:00.000,200,ReturnAmount,0.0
2007-05-10 00:00:00.000,305,ReturnAmount,0.0
2007-03-05 00:00:00.000,200,ReturnAmount,0.0
2009-01-20 00:00:00.000,308,ReturnAmount,258.0
2007-02-14 00:00:00.000,200,ReturnAmount,0.0
2007-07-31 00:00:00.000,200,ReturnAmount,70.13
2008-12-06 00:00:00.000,38,ReturnAmount,269.0
2007-09-15 00:00:00.000,44,ReturnAmount,0.0
2009-07-16 00:00:00.000,308,ReturnAmount,850.0
2008-01-31 00:00:00.000,200,ReturnAmount,0.0
2009-09-05 00:00:00.000,306,ReturnAmount,0.0
2007-09-15 00:00:00.000,255,ReturnAmount,0.0
2007-05-19 00:00:00.000,31,ReturnAmount,0.0
2008-04-26 00:00:00.000,310,ReturnAmount,0.0
2007-08-04 00:00:00.000,99,ReturnAmount,0.0
2009-01-20 00:00:00.000,217,ReturnAmount,0.0
2008-08-25 00:00:00.000,310,ReturnAmount,0.0
2009-05-25 00:00:00.000,98,ReturnAmount,0.0
2007-07-12 00:00:00.000,49,ReturnAmount,0.0
2009-09-03 00:00:00.000,306,ReturnAmount,0.0
2009-08-08 00:00:00.000,138,ReturnAmount,0.0
2007-07-07 00:00:00.000,196,ReturnAmount,159.0
2008-11-30 00:00:00.000,255,DiscountQuantity,3.0
2009-12-22 00:00:00.000,307,DiscountQuantity,4.0
2008-03-07 00:00:00.000,109,DiscountQuantity,3.0
2007-12-24 00:00:00.000,308,DiscountQuantity,5.0
2009-04-29 00:00:00.000,199,DiscountQuantity,0.0
2007-08-16 00:00:00.000,239,DiscountQuantity,4.0
2008-08-13 00:00:00.000,303,DiscountQuantity,1.0
2007-03-19 00:00:00.000,206,DiscountQuantity,2.0
2009-12-16 00:00:00.000,307,DiscountQuantity,2.0
2009-04-26 00:00:00.000,130,DiscountQuantity,0.0
2007-06-06 00:00:00.000,310,DiscountQuantity,2.0
2008-10-13 00:00:00.000,265,DiscountQuantity,0.0
2009-03-17 00:00:00.000,114,DiscountQuantity,4.0
2008-09-08 00:00:00.000,199,DiscountQuantity,5.0
2007-07-08 00:00:00.000,30,DiscountQuantity,2.0
2008-11-02 00:00:00.000,36,DiscountQuantity,1.0
2007-08-13 00:00:00.000,286,DiscountQuantity,3.0
2009-12-13 00:00:00.000,151,DiscountQuantity,2.0
2008-03-14 00:00:00.000,147,DiscountQuantity,4.0
2007-04-24 00:00:00.000,194,DiscountQuantity,0.0
2009-04-08 00:00:00.000,299,DiscountQuantity,3.0
2007-07-14 00:00:00.000,238,DiscountQuantity,0.0
2007-11-09 00:00:00.000,307,DiscountQuantity,1.0
2007-10-01 00:00:00.000,217,DiscountQuantity,3.0
2009-08-23 00:00:00.000,308,DiscountQuantity,1.0
2007-05-26 00:00:00.000,307,DiscountQuantity,6.0
2008-05-16 00:00:00.000,227,DiscountQuantity,0.0
2007-01-13 00:00:00.000,200,DiscountQuantity,2.0
2009-07-24 00:00:00.000,248,DiscountQuantity,0.0
2007-07-05 00:00:00.000,309,DiscountQuantity,0.0
2009-05-30 00:00:00.000,70,DiscountQuantity,0.0
2009-08-04 00:00:00.000,310,DiscountQuantity,0.0
2007-02-27 00:00:00.000,10,DiscountQuantity,3.0
2008-09-13 00:00:00.000,6,DiscountQuantity,1.0
2007-05-29 00:00:00.000,250,DiscountQuantity,0.0
2007-10-18 00:00:00.000,153,DiscountQuantity,0.0
2009-05-28 00:00:00.000,156,DiscountQuantity,0.0
2007-03-06 00:00:00.000,219,DiscountQuantity,0.0
2007-12-25 00:00:00.000,170,DiscountQuantity,2.0
2009-06-07 00:00:00.000,184,DiscountQuantity,0.0
2007-01-31 00:00:00.000,139,DiscountQuantity,3.0
2008-01-05 00:00:00.000,44,DiscountQuantity,2.0
2008-05-31 00:00:00.000,288,DiscountQuantity,0.0
2008-02-21 00:00:00.000,162,DiscountQuantity,2.0
2007-07-27 00:00:00.000,225,DiscountQuantity,0.0
2007-03-03 00:00:00.000,200,DiscountQuantity,1.0
2009-09-05 00:00:00.000,138,DiscountQuantity,1.0
2009-01-23 00:00:00.000,308,DiscountQuantity,7.0
2008-08-14 00:00:00.000,220,DiscountQuantity,4.0
2008-06-28 00:00:00.000,277,DiscountQuantity,0.0
2008-11-26 00:00:00.000,306,DiscountQuantity,2.0
2008-03-25 00:00:00.000,307,DiscountQuantity,0.0
2007-01-28 00:00:00.000,200,DiscountQuantity,3.0
2008-04-08 00:00:00.000,52,DiscountQuantity,0.0
2007-04-14 00:00:00.000,306,DiscountQuantity,0.0
2007-07-19 00:00:00.000,87,DiscountQuantity,3.0
2007-07-09 00:00:00.000,297,DiscountQuantity,0.0
2008-09-27 00:00:00.000,199,DiscountQuantity,0.0
2009-04-20 00:00:00.000,199,DiscountQuantity,0.0
2009-07-18 00:00:00.000,173,DiscountQuantity,0.0
2007-01-26 00:00:00.000,200,DiscountQuantity,4.0
2007-01-27 00:00:00.000,139,DiscountQuantity,1.0
2009-03-24 00:00:00.000,225,DiscountQuantity,3.0
2007-02-06 00:00:00.000,306,DiscountQuantity,3.0
2008-10-07 00:00:00.000,37,DiscountQuantity,0.0
2008-12-02 00:00:00.000,272,DiscountQuantity,0.0
2007-04-06 00:00:00.000,21,DiscountQuantity,0.0
2008-01-05 00:00:00.000,13,DiscountQuantity,1.0
2007-02-23 00:00:00.000,179,DiscountQuantity,2.0
2007-05-16 00:00:00.000,307,DiscountQuantity,3.0
2008-03-31 00:00:00.000,292,DiscountQuantity,2.0
2009-11-19 00:00:00.000,120,DiscountQuantity,2.0
2009-01-20 00:00:00.000,309,DiscountQuantity,5.0
2007-07-09 00:00:00.000,140,DiscountQuantity,3.0
2008-10-05 00:00:00.000,81,DiscountQuantity,0.0
2008-11-21 00:00:00.000,310,DiscountQuantity,1.0
2008-04-02 00:00:00.000,98,DiscountQuantity,0.0
2007-09-14 00:00:00.000,284,DiscountQuantity,1.0
2008-06-26 00:00:00.000,200,DiscountQuantity,0.0
2007-05-10 00:00:00.000,305,DiscountQuantity,0.0
2007-03-05 00:00:00.000,200,DiscountQuantity,4.0
2009-01-20 00:00:00.000,308,DiscountQuantity,1.0
2007-02-14 00:00:00.000,200,DiscountQuantity,3.0
2007-07-31 00:00:00.000,200,DiscountQuantity,3.0
2008-12-06 00:00:00.000,38,DiscountQuantity,2.0
2007-09-15 00:00:00.000,44,DiscountQuantity,0.0
2009-07-16 00:00:00.000,308,DiscountQuantity,3.0
2008-01-31 00:00:00.000,200,DiscountQuantity,0.0
2009-09-05 00:00:00.000,306,DiscountQuantity,1.0
2007-09-15 00:00:00.000,255,DiscountQuantity,0.0
2007-05-19 00:00:00.000,31,DiscountQuantity,0.0
2008-04-26 00:00:00.000,310,DiscountQuantity,5.0
2007-08-04 00:00:00.000,99,DiscountQuantity,3.0
2009-01-20 00:00:00.000,217,DiscountQuantity,2.0
2008-08-25 00:00:00.000,310,DiscountQuantity,0.0
2009-05-25 00:00:00.000,98,DiscountQuantity,0.0
2007-07-12 00:00:00.000,49,DiscountQuantity,1.0
2009-09-03 00:00:00.000,306,DiscountQuantity,4.0
2009-08-08 00:00:00.000,138,DiscountQuantity,1.0
2007-07-07 00:00:00.000,196,DiscountQuantity,1.0
2008-11-30 00:00:00.000,255,DiscountAmount,4.4955
2009-12-22 00:00:00.000,307,DiscountAmount,59.85
2008-03-07 00:00:00.000,109,DiscountAmount,28.2
2007-12-24 00:00:00.000,308,DiscountAmount,633.0
2009-04-29 00:00:00.000,199,DiscountAmount,0.0
2007-08-16 00:00:00.000,239,DiscountAmount,624.0
2008-08-13 00:00:00.000,303,DiscountAmount,1.995
2007-03-19 00:00:00.000,206,DiscountAmount,97.86
2009-12-16 00:00:00.000,307,DiscountAmount,116.7
2009-04-26 00:00:00.000,130,DiscountAmount,0.0
2007-06-06 00:00:00.000,310,DiscountAmount,4.998
2008-10-13 00:00:00.000,265,DiscountAmount,0.0
2009-03-17 00:00:00.000,114,DiscountAmount,59.2
2008-09-08 00:00:00.000,199,DiscountAmount,21.5
2007-07-08 00:00:00.000,30,DiscountAmount,127.198
2008-11-02 00:00:00.000,36,DiscountAmount,89.0
2007-08-13 00:00:00.000,286,DiscountAmount,50.7
2009-12-13 00:00:00.000,151,DiscountAmount,473.988
2008-03-14 00:00:00.000,147,DiscountAmount,25.38
2007-04-24 00:00:00.000,194,DiscountAmount,0.0
2009-04-08 00:00:00.000,299,DiscountAmount,155.4
2007-07-14 00:00:00.000,238,DiscountAmount,0.0
2007-11-09 00:00:00.000,307,DiscountAmount,99.891
2007-10-01 00:00:00.000,217,DiscountAmount,89.97
2009-08-23 00:00:00.000,308,DiscountAmount,2.599
2007-05-26 00:00:00.000,307,DiscountAmount,599.4
2008-05-16 00:00:00.000,227,DiscountAmount,0.0
2007-01-13 00:00:00.000,200,DiscountAmount,66.594
2009-07-24 00:00:00.000,248,DiscountAmount,0.0
2007-07-05 00:00:00.000,309,DiscountAmount,0.0
2009-05-30 00:00:00.000,70,DiscountAmount,0.0
2009-08-04 00:00:00.000,310,DiscountAmount,0.0
2007-02-27 00:00:00.000,10,DiscountAmount,63.3
2008-09-13 00:00:00.000,6,DiscountAmount,42.9
2007-05-29 00:00:00.000,250,DiscountAmount,0.0
2007-10-18 00:00:00.000,153,DiscountAmount,0.0
2009-05-28 00:00:00.000,156,DiscountAmount,0.0
2007-03-06 00:00:00.000,219,DiscountAmount,0.0
2007-12-25 00:00:00.000,170,DiscountAmount,92.0
2009-06-07 00:00:00.000,184,DiscountAmount,0.0
2007-01-31 00:00:00.000,139,DiscountAmount,4.4985
2008-01-05 00:00:00.000,44,DiscountAmount,16.5
2008-05-31 00:00:00.000,288,DiscountAmount,0.0
2008-02-21 00:00:00.000,162,DiscountAmount,38.0
2007-07-27 00:00:00.000,225,DiscountAmount,0.0
2007-03-03 00:00:00.000,200,DiscountAmount,3.6695
2009-09-05 00:00:00.000,138,DiscountAmount,2.599
2009-01-23 00:00:00.000,308,DiscountAmount,97.65
2008-08-14 00:00:00.000,220,DiscountAmount,5.56
2008-06-28 00:00:00.000,277,DiscountAmount,0.0
2008-11-26 00:00:00.000,306,DiscountAmount,92.36
2008-03-25 00:00:00.000,307,DiscountAmount,0.0
2007-01-28 00:00:00.000,200,DiscountAmount,1.0485
2008-04-08 00:00:00.000,52,DiscountAmount,0.0
2007-04-14 00:00:00.000,306,DiscountAmount,0.0
2007-07-19 00:00:00.000,87,DiscountAmount,59.7
2007-07-09 00:00:00.000,297,DiscountAmount,0.0
2008-09-27 00:00:00.000,199,DiscountAmount,0.0
2009-04-20 00:00:00.000,199,DiscountAmount,0.0
2009-07-18 00:00:00.000,173,DiscountAmount,0.0
2007-01-26 00:00:00.000,200,DiscountAmount,117.6
2007-01-27 00:00:00.000,139,DiscountAmount,8.9995
2009-03-24 00:00:00.000,225,DiscountAmount,39.9
2007-02-06 00:00:00.000,306,DiscountAmount,20.9979
2008-10-07 00:00:00.000,37,DiscountAmount,0.0
2008-12-02 00:00:00.000,272,DiscountAmount,0.0
2007-04-06 00:00:00.000,21,DiscountAmount,0.0
2008-01-05 00:00:00.000,13,DiscountAmount,9.845
2007-02-23 00:00:00.000,179,DiscountAmount,1.55
2007-05-16 00:00:00.000,307,DiscountAmount,389.7
2008-03-31 00:00:00.000,292,DiscountAmount,78.76
2009-11-19 00:00:00.000,120,DiscountAmount,146.62
2009-01-20 00:00:00.000,309,DiscountAmount,310.0
2007-07-09 00:00:00.000,140,DiscountAmount,89.997
2008-10-05 00:00:00.000,81,DiscountAmount,0.0
2008-11-21 00:00:00.000,310,DiscountAmount,42.0
2008-04-02 00:00:00.000,98,DiscountAmount,0.0
2007-09-14 00:00:00.000,284,DiscountAmount,16.9
2008-06-26 00:00:00.000,200,DiscountAmount,0.0
2007-05-10 00:00:00.000,305,DiscountAmount,0.0
2007-03-05 00:00:00.000,200,DiscountAmount,89.0
2009-01-20 00:00:00.000,308,DiscountAmount,12.9
2007-02-14 00:00:00.000,200,DiscountAmount,2.385
2007-07-31 00:00:00.000,200,DiscountAmount,21.039
2008-12-06 00:00:00.000,38,DiscountAmount,107.6
2007-09-15 00:00:00.000,44,DiscountAmount,0.0
2009-07-16 00:00:00.000,308,DiscountAmount,255.0
2008-01-31 00:00:00.000,200,DiscountAmount,0.0
2009-09-05 00:00:00.000,306,DiscountAmount,83.8
2007-09-15 00:00:00.000,255,DiscountAmount,0.0
2007-05-19 00:00:00.000,31,DiscountAmount,0.0
2008-04-26 00:00:00.000,310,DiscountAmount,269.0
2007-08-04 00:00:00.000,99,DiscountAmount,38.7
2009-01-20 00:00:00.000,217,DiscountAmount,519.6
2008-08-25 00:00:00.000,310,DiscountAmount,0.0
2009-05-25 00:00:00.000,98,DiscountAmount,0.0
2007-07-12 00:00:00.000,49,DiscountAmount,1.15
2009-09-03 00:00:00.000,306,DiscountAmount,4.6
2009-08-08 00:00:00.000,138,DiscountAmount,17.999
2007-07-07 00:00:00.000,196,DiscountAmount,15.9
2008-11-30 00:00:00.000,255,TotalCost,66.17
2009-12-22 00:00:00.000,307,TotalCost,2385.24
2008-03-07 00:00:00.000,109,TotalCost,778.05
2007-12-24 00:00:00.000,308,TotalCost,7568.34
2009-04-29 00:00:00.000,199,TotalCost,438.4
2007-08-16 00:00:00.000,239,TotalCost,4134.88
2008-08-13 00:00:00.000,303,TotalCost,82.53
2007-03-19 00:00:00.000,206,TotalCost,3857.28
2009-12-16 00:00:00.000,307,TotalCost,2379.84
2009-04-26 00:00:00.000,130,TotalCost,2039.4
2007-06-06 00:00:00.000,310,TotalCost,76.44
2008-10-13 00:00:00.000,265,TotalCost,152.9
2009-03-17 00:00:00.000,114,TotalCost,882.63
2008-09-08 00:00:00.000,199,TotalCost,504.16
2007-07-08 00:00:00.000,30,TotalCost,2317.92
2008-11-02 00:00:00.000,36,TotalCost,2660.32
2007-08-13 00:00:00.000,286,TotalCost,932.64
2009-12-13 00:00:00.000,151,TotalCost,5103.8
2008-03-14 00:00:00.000,147,TotalCost,525.24
2007-04-24 00:00:00.000,194,TotalCost,1186.5
2009-04-08 00:00:00.000,299,TotalCost,2376.9
2007-07-14 00:00:00.000,238,TotalCost,1729.44
2007-11-09 00:00:00.000,307,TotalCost,2868.32
2007-10-01 00:00:00.000,217,TotalCost,305.8
2009-08-23 00:00:00.000,308,TotalCost,318.0
2007-05-26 00:00:00.000,307,TotalCost,11025.6
2008-05-16 00:00:00.000,227,TotalCost,778.05
2007-01-13 00:00:00.000,200,TotalCost,3971.52
2009-07-24 00:00:00.000,248,TotalCost,509.8
2007-07-05 00:00:00.000,309,TotalCost,433.35
2009-05-30 00:00:00.000,70,TotalCost,3214.4
2009-08-04 00:00:00.000,310,TotalCost,1040.0
2007-02-27 00:00:00.000,10,TotalCost,1936.35
2008-09-13 00:00:00.000,6,TotalCost,2367.36
2007-05-29 00:00:00.000,250,TotalCost,1682.1
2007-10-18 00:00:00.000,153,TotalCost,296.6
2009-05-28 00:00:00.000,156,TotalCost,1738.2
2007-03-06 00:00:00.000,219,TotalCost,394.62
2007-12-25 00:00:00.000,170,TotalCost,1269.24
2009-06-07 00:00:00.000,184,TotalCost,2039.2
2007-01-31 00:00:00.000,139,TotalCost,61.16
2008-01-05 00:00:00.000,44,TotalCost,757.08
2008-05-31 00:00:00.000,288,TotalCost,864.5
2008-02-21 00:00:00.000,162,TotalCost,1743.66
2007-07-27 00:00:00.000,225,TotalCost,1948.2
2007-03-03 00:00:00.000,200,TotalCost,303.75
2009-09-05 00:00:00.000,138,TotalCost,318.0
2009-01-23 00:00:00.000,308,TotalCost,2309.4
2008-08-14 00:00:00.000,220,TotalCost,63.81
2008-06-28 00:00:00.000,277,TotalCost,167.04
2008-11-26 00:00:00.000,306,TotalCost,1224.0
2008-03-25 00:00:00.000,307,TotalCost,256.5
2007-01-28 00:00:00.000,200,TotalCost,142.4
2008-04-08 00:00:00.000,52,TotalCost,95.13
2007-04-14 00:00:00.000,306,TotalCost,103.98
2007-07-19 00:00:00.000,87,TotalCost,608.76
2007-07-09 00:00:00.000,297,TotalCost,103.92
2008-09-27 00:00:00.000,199,TotalCost,195.72
2009-04-20 00:00:00.000,199,TotalCost,438.4
2009-07-18 00:00:00.000,173,TotalCost,1682.34
2007-01-26 00:00:00.000,200,TotalCost,10520.28
2007-01-27 00:00:00.000,139,TotalCost,662.16
2009-03-24 00:00:00.000,225,TotalCost,2096.88
2007-02-06 00:00:00.000,306,TotalCost,611.76
2008-10-07 00:00:00.000,37,TotalCost,75.8
2008-12-02 00:00:00.000,272,TotalCost,4307.16
2007-04-06 00:00:00.000,21,TotalCost,106.4
2008-01-05 00:00:00.000,13,TotalCost,814.95
2007-02-23 00:00:00.000,179,TotalCost,31.6
2007-05-16 00:00:00.000,307,TotalCost,4734.18
2008-03-31 00:00:00.000,292,TotalCost,814.95
2009-11-19 00:00:00.000,120,TotalCost,728.7
2009-01-20 00:00:00.000,309,TotalCost,2280.96
2007-07-09 00:00:00.000,140,TotalCost,1835.28
2008-10-05 00:00:00.000,81,TotalCost,1357.56
2008-11-21 00:00:00.000,310,TotalCost,1673.88
2008-04-02 00:00:00.000,98,TotalCost,3214.4
2007-09-14 00:00:00.000,284,TotalCost,932.64
2008-06-26 00:00:00.000,200,TotalCost,121.4
2007-05-10 00:00:00.000,305,TotalCost,83.85
2007-03-05 00:00:00.000,200,TotalCost,1841.76
2009-01-20 00:00:00.000,308,TotalCost,949.2
2007-02-14 00:00:00.000,200,TotalCost,64.88
2007-07-31 00:00:00.000,200,TotalCost,354.75
2008-12-06 00:00:00.000,38,TotalCost,1645.68
2007-09-15 00:00:00.000,44,TotalCost,4365.0
2009-07-16 00:00:00.000,308,TotalCost,4299.68
2008-01-31 00:00:00.000,200,TotalCost,740.88
2009-09-05 00:00:00.000,306,TotalCost,3468.33
2007-09-15 00:00:00.000,255,TotalCost,2107.2
2007-05-19 00:00:00.000,31,TotalCost,415.5
2008-04-26 00:00:00.000,310,TotalCost,3339.9
2007-08-04 00:00:00.000,99,TotalCost,355.92
2009-01-20 00:00:00.000,217,TotalCost,3443.04
2008-08-25 00:00:00.000,310,TotalCost,1517.6
2009-05-25 00:00:00.000,98,TotalCost,2742.8
2007-07-12 00:00:00.000,49,TotalCost,63.48
2009-09-03 00:00:00.000,306,TotalCost,47.61
2009-08-08 00:00:00.000,138,TotalCost,993.24
2007-07-07 00:00:00.000,196,TotalCost,804.32
2008-11-30 00:00:00.000,255,SalesAmount,125.3745
2009-12-22 00:00:00.000,307,SalesAmount,5127.15
2008-03-07 00:00:00.000,109,SalesAmount,1663.8
2007-12-24 00:00:00.000,308,SalesAmount,15825.0
2009-04-29 00:00:00.000,199,SalesAmount,860.0
2007-08-16 00:00:00.000,239,SalesAmount,13416.0
2008-08-13 00:00:00.000,303,SalesAmount,177.555
2007-03-19 00:00:00.000,206,SalesAmount,8290.14
2009-12-16 00:00:00.000,307,SalesAmount,4940.3
2009-04-26 00:00:00.000,130,SalesAmount,4000.0
2007-06-06 00:00:00.000,310,SalesAmount,144.942
2008-10-13 00:00:00.000,265,SalesAmount,299.9
2009-03-17 00:00:00.000,114,SalesAmount,2604.8
2008-09-08 00:00:00.000,199,SalesAmount,1010.5
2007-07-08 00:00:00.000,30,SalesAmount,7504.682
2008-11-02 00:00:00.000,36,SalesAmount,5696.0
2007-08-13 00:00:00.000,286,SalesAmount,1977.3
2009-12-13 00:00:00.000,151,SalesAmount,14930.622
2008-03-14 00:00:00.000,147,SalesAmount,1116.72
2007-04-24 00:00:00.000,194,SalesAmount,2580.0
2009-04-08 00:00:00.000,299,SalesAmount,4506.6
2007-07-14 00:00:00.000,238,SalesAmount,5800.0
2007-11-09 00:00:00.000,307,SalesAmount,8557.329
2007-10-01 00:00:00.000,217,SalesAmount,509.83
2009-08-23 00:00:00.000,308,SalesAmount,621.161
2007-05-26 00:00:00.000,307,SalesAmount,23376.6
2008-05-16 00:00:00.000,227,SalesAmount,1880.0
2007-01-13 00:00:00.000,200,SalesAmount,11920.326
2009-07-24 00:00:00.000,248,SalesAmount,1000.0
2007-07-05 00:00:00.000,309,SalesAmount,850.0
2009-05-30 00:00:00.000,70,SalesAmount,6990.0
2009-08-04 00:00:00.000,310,SalesAmount,2040.0
2007-02-27 00:00:00.000,10,SalesAmount,3734.7
2008-09-13 00:00:00.000,6,SalesAmount,5105.1
2007-05-29 00:00:00.000,250,SalesAmount,3299.25
2007-10-18 00:00:00.000,153,SalesAmount,645.0
2009-05-28 00:00:00.000,156,SalesAmount,3780.0
2007-03-06 00:00:00.000,219,SalesAmount,774.0
2007-12-25 00:00:00.000,170,SalesAmount,2898.0
2009-06-07 00:00:00.000,184,SalesAmount,3999.8
2007-01-31 00:00:00.000,139,SalesAmount,115.4615
2008-01-05 00:00:00.000,44,SalesAmount,1468.5
2008-05-31 00:00:00.000,288,SalesAmount,1880.0
2008-02-21 00:00:00.000,162,SalesAmount,3382.0
2007-07-27 00:00:00.000,225,SalesAmount,5880.0
2007-03-03 00:00:00.000,200,SalesAmount,656.8405
2009-09-05 00:00:00.000,138,SalesAmount,621.161
2009-01-23 00:00:00.000,308,SalesAmount,4924.35
2008-08-14 00:00:00.000,220,SalesAmount,119.54
2008-06-28 00:00:00.000,277,SalesAmount,504.0
2008-11-26 00:00:00.000,306,SalesAmount,3602.04
2008-03-25 00:00:00.000,307,SalesAmount,503.1
2007-01-28 00:00:00.000,200,SalesAmount,278.5515
2008-04-08 00:00:00.000,52,SalesAmount,229.9
2007-04-14 00:00:00.000,306,SalesAmount,204.0
2007-07-19 00:00:00.000,87,SalesAmount,1134.3
2007-07-09 00:00:00.000,297,SalesAmount,203.88
2008-09-27 00:00:00.000,199,SalesAmount,384.0
2009-04-20 00:00:00.000,199,SalesAmount,860.0
2009-07-18 00:00:00.000,173,SalesAmount,3599.88
2007-01-26 00:00:00.000,200,SalesAmount,31634.4
2007-01-27 00:00:00.000,139,SalesAmount,1610.9105
2009-03-24 00:00:00.000,225,SalesAmount,4520.1
2007-02-06 00:00:00.000,306,SalesAmount,1178.8821
2008-10-07 00:00:00.000,37,SalesAmount,228.9
2008-12-02 00:00:00.000,272,SalesAmount,13000.0
2007-04-06 00:00:00.000,21,SalesAmount,208.65
2008-01-05 00:00:00.000,13,SalesAmount,1762.255
2007-02-23 00:00:00.000,179,SalesAmount,60.45
2007-05-16 00:00:00.000,307,SalesAmount,15198.3
2008-03-31 00:00:00.000,292,SalesAmount,1693.34
2009-11-19 00:00:00.000,120,SalesAmount,2052.68
2009-01-20 00:00:00.000,309,SalesAmount,4650.0
2007-07-09 00:00:00.000,140,SalesAmount,3509.883
2008-10-05 00:00:00.000,81,SalesAmount,3280.0
2008-11-21 00:00:00.000,310,SalesAmount,3598.0
2008-04-02 00:00:00.000,98,SalesAmount,6990.0
