PlayerId,NameFirst,NameLast,CurrentHandle,CountryCode,TotalUSDPrize,Game,Genre,Continent,Country,Age
49029,"Sanjar","Kuliev","SANJI","uz",232167.42,"Counter Strike Global Offensive","Shooter","Asia","Uzbekistan",22
51948,"Nate","Kou","Kreo","hk",1200043.07,"Fortnite","Battle Royale","Asia","Hong Kong",19
11132,"Wei Lin","Chen","tom60229","tw",442877.87,"Hearthstone","Card Game","Asia","Taiwan",22
47080,"Sato","Kenta","glory","jp",238550,"Hearthstone","Card Game","Asia","Japan",21
28468,"Euneil","JaviÃ±as","Staz","ph",193860.89,"Hearthstone","Card Game","Asia","Philippines",29
14270,"Shengyuan","Luo","Roger","tw",96719.1,"Hearthstone","Card Game","Asia","Taiwan",28
37063,"Tsu Lin","Tsao","SamuelTsao","tw",89250,"Hearthstone","Card Game","Asia","Taiwan",29
50884,"Zong Chang","Wu","BloodTrail","tw",86250,"Hearthstone","Card Game","Asia","Taiwan",29
45830,"Wataru","Ishibashi","posesi","jp",84196,"Hearthstone","Card Game","Asia","Japan",33
33663,"Tsz Kin","Lo","kin0531","hk",81932,"Hearthstone","Card Game","Asia","Hong Kong",33
50877,"Yashima","Nozomi","Alutemu","jp",76675,"Hearthstone","Card Game","Asia","Japan",21
8376,"Jason","Chan","Amaz","hk",62704.15,"Hearthstone","Card Game","Asia","Hong Kong",28
32353,"Chun Pong","Ng","Yulsic","hk",54812,"Hearthstone","Card Game","Asia","Hong Kong",30
39996,"Sean","Henderson","ta1yo","jp",164025.25,"Overwatch","Shooter","Asia","Japan",27
40620,"Josh","Corona","Eqo","il",83532.82,"Overwatch","Shooter","Asia","Israel",21
43801,"Magno","Ramos","Pr0phie","ph",131989.19,"PUBG","Battle Royale","Asia","Philippines",22
51402,"Há»¯u ÄoÃ n","Nguyá»…n","Leviz","vn",58725.83,"PUBG","Battle Royale","Asia","Vietnam",19
63566,"Katanyu","Chinsorranan","DUCKMANZ","th",47602.61,"PUBG","Battle Royale","Asia","Thailand",24
5420,"Yu Feng","Ke","Has","tw",148558.05,"Starcraft II","Strategy","Asia","Taiwan",27
1076,"Chia Cheng","Yang","Sen","tw",141662.54,"Starcraft II","Strategy","Asia","Taiwan",22
53977,"XuÃ¢n BÃ¡ch","Tráº§n","XB","vn",152734.63,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Vietnam",25
53981,"Quang Hiá»‡p","Tráº§n","ProE","vn",143598.03,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Vietnam",22
5812,"Sanpett","Marat","FirstOne","th",135749.99,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",32
60451,"Äá»©c Chiáº¿n","Tráº§n","ADC","vn",133380.96,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Vietnam",27
53986,"Há»“ng QuÃ¢n","Pháº¡m","Gau","vn",131670.38,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Vietnam",23
37261,"Sorawichaya","Mahavanakul","Isilindilz","th",131425.77,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",31
54014,"Chun Sheng","Chang","Neil","tw",125644.94,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",31
60452,"Tiáº¿n Äáº¡t","Äinh","Äáº¡tKÃ²iii","vn",122860.21,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Vietnam",25
37259,"Vatcharanan","Thaworn","Summer","th",122693.28,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",32
68651,"-","-","Nutalomlok","th",118657.27,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",21
54013,"Chou","Chung","Yuzon","tw",115644.94,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",30
60450,"Ting Jui","Chen","Winds","tw",113262.7,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",27
54015,"Nsu Yu","Lin","Star","tw",110644.94,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",23
54016,"Chien Ting","Chen","Benny","tw",110644.94,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",32
10995,"Chayut","Suebka","007x","th",98723.19,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",27
60454,"Parit","Pornrattanapitak","Difoxn","th",90798.66,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",27
54458,"Eikapong","Korhonen","Tony","th",86881.37,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",29
54454,"Siwa","Noomai","JOMWick","th",74492.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",26
60455,"Metasit","Leelapipatkul","Moowan","th",61228.35,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",29
78285,"Satittirat","Chetnarong","Overfly","th",58200.95,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",29
60456,"Sorachat","Janechaijitravanit","Getsrch","th",57378.78,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",24
68648,"-","-","BLUENOPING","th",56270.18,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",30
36696,"Kawee","Wachiraphas","MeMarkz","th",55685.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",32
18456,"Pakinai","Srivijarn","kSsA","th",54159.21,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",27
16556,"Sorawat","Boonphrom","Moss","th",54156.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",23
54034,"Piyapong","Proathaisong","Taoz","th",52118.54,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",30
16554,"Patara","Bhatarabhirom","Cherie","th",51203.24,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",21
9916,"Nutdanai","Rungruang","MrSunz","th",47549.95,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",21
69659,"-","-","Munez","th",46641.1,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",31
79580,"Pasu","Yensabai","Erez","th",46258.63,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",25
60453,"Methus","Meechom","Nt","th",45995.54,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",31
54011,"Sirichai","Sukpan","ReMix","th",44916.44,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",32
79579,"Pakkapon","Saethong","IpodPro","th",44591.96,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",32
53970,"-","-","Chichi","tw",42482.43,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",32
53971,"-","-","Genji","tw",42482.43,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",32
53972,"-","-","Hanzo","tw",42482.43,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",21
53973,"-","-","Liang","tw",42482.43,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",22
53974,"-","-","Sirenia","tw",42482.43,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",31
54012,"Denchai","Eampaojeen","JameCo","th",41144.36,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",32
75020,"Aum","Chatchanapong","Happy","th",40376.87,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",28
60463,"Hsing Cheng","Lu","Heroes","tw",38892.33,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",27
53976,"-","-","PS Man","vn",34811.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Vietnam",29
60462,"Chi Kang","Chuang","XiXi","tw",33892.33,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",30
60464,"Sung Lin","Hsieh","Wayn","tw",33892.33,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",28
53975,"-","-","Lulala","tw",33333.33,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",23
78151,"-","-","Xuan","my",28860,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Malaysia",21
54450,"Chanapol","Siri","Sky","th",28083.35,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",27
21212,"Chattrakarn","Parichatkun","Erl2oR","th",27074.4,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",27
83083,"Yu-Yan","Su","GaDuo","tw",26666.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",23
83084,"Tseng-Yung","Chun","Kato","tw",26666.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",25
83085,"En Hao","Chen","Gua","tw",26666.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",22
70343,"-","-","Rain","tw",26645,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Taiwan",21
12241,"Komklit","Wongsawat","O7T-V1","th",25941.03,"Arena of Valor","Multiplayer Online Battle Arena","Asia","Thailand",28
14671,"Amer","Al-Barkawi","Miracle-","jo",4798043.68,"Dota 2","Multiplayer Online Battle Arena","Asia","Jordan",23
25335,"Maroun","Merhej","GH","lb",4193412.69,"Dota 2","Multiplayer Online Battle Arena","Asia","Lebanon",25
14196,"Sumail","Hassan","SumaiL","pk",3608317.34,"Dota 2","Multiplayer Online Battle Arena","Asia","Pakistan",22
3305,"Tal","Aizik","Fly","il",2381155.91,"Dota 2","Multiplayer Online Battle Arena","Asia","Israel",28
22207,"Jianwei","Yap","xNova","my",1882492.98,"Dota 2","Multiplayer Online Battle Arena","Asia","Malaysia",23
27134,"Yeik Nai","Zheng","MidOne","my",1781891.47,"Dota 2","Multiplayer Online Battle Arena","Asia","Malaysia",24
1949,"Daryl Pei Xiang","Koh","iceiceice","sg",1553261.96,"Dota 2","Multiplayer Online Battle Arena","Asia","Singapore",30
14672,"Yazied","Jaradat","YapzOr","jo",1533698.67,"Dota 2","Multiplayer Online Battle Arena","Asia","Jordan",26
3151,"Yee Fung","Chai","Mushi","my",1023582.18,"Dota 2","Multiplayer Online Battle Arena","Asia","Malaysia",30
5221,"Djardel Jicko","Mampusti","DJ","ph",798597.31,"Dota 2","Multiplayer Online Battle Arena","Asia","Philippines",22
12784,"Tue Soon","Chuan","Ah-fu","my",781396.55,"Dota 2","Multiplayer Online Battle Arena","Asia","Malaysia",25
30782,"Timothy","Randrup","Tims","ph",770563.75,"Dota 2","Multiplayer Online Battle Arena","Asia","Philippines",22
3167,"Hock Chuan","Wong","ChuaN","my",714049.53,"Dota 2","Multiplayer Online Battle Arena","Asia","Malaysia",26
17200,"Kuku","Palad","KuKU","ph",710464.63,"Dota 2","Multiplayer Online Battle Arena","Asia","Philippines",24
27814,"Marc Polo","Luis Fausto","Raven","ph",609393.1,"Dota 2","Multiplayer Online Battle Arena","Asia","Philippines",25
20604,"Yu Yen","Su","GoDDog","tw",65965.06,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","Taiwan",24
23446,"Chun Yu","Wu","Alphaluna","tw",53541,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","Taiwan",27
11154,"Hau Hsuan","Hung","Karsa","tw",538926.12,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",20
4634,"Shuo Jie","Hu","SwordArt","tw",337163.36,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",24
3374,"Bo Wei","Cheng","bebe","tw",286115.32,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",20
2992,"Jake","Puchero","Xmithie","ph",260170.9,"League of Legends","Multiplayer Online Battle Arena","Asia","Philippines",25
4632,"Yi Tang","Huang","Maple","tw",240437.63,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",22
3371,"June Tsan","Wang","Stanley","tw",225522.01,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",22
3373,"Kurtis Wai Kin","Lau","Toyz","hk",224722.01,"League of Legends","Multiplayer Online Battle Arena","Asia","Hong Kong",24
3372,"Kuan Po","Sung","Lilballz","tw",217429.72,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",21
3375,"Hui Chung","Chen","MiSTakE","tw",216539.83,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",21
29501,"Yu Hung","Lu","Betty","tw",177478.08,"League of Legends","Multiplayer Online Battle Arena","Asia","Taiwan",21
2598,"Fa Ming","Liang","DDC","mo",1337308.37,"Dota 2","Multiplayer Online Battle Arena","Asia","China",30
60467,"Zhengzheng","Chen","Cat","cn",465685.85,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",21
60565,"Guixin","Guo","NuoYan","cn",416162.04,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",31
60485,"Tianlong","Wang","Alan","cn",399019.18,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",26
70610,"Siyuan","Luo","HuaHai","cn",399019.18,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",21
70611,"Cong","Zhang","Wuming","cn",399019.18,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",30
60417,"Yunfei","Peng","Fly","cn",133558.02,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",32
60418,"Shengqqin","Xia","Hurt","cn",133558.02,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",21
60420,"-","-","Song","cn",108311.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",23
60434,"-","-","770","cn",89669.63,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",24
60466,"-","-","Snow","cn",86666.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",31
60468,"-","-","YANG","cn",66666.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",31
70307,"-","-","è¡Œæ˜Ÿ","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",26
70308,"-","-","è½»é›¨","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",27
70309,"-","-","ä¹…é¾™","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",22
70310,"-","-","åŒ—å²›","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",25
70311,"-","-","æš®è‰²","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",30
70312,"-","-","ä¹…è¯š","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",27
70313,"-","-","æœˆè‰²","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",22
70314,"-","-","æŸ æ €","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",23
70315,"-","-","æœ€åˆ","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",24
70316,"-","-","å°˜å¤","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",30
70317,"-","-","é˜¿å¯","cn",65922.73,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",31
60412,"-","-","NingZhi","cn",58160.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",27
60413,"-","-","JiuLong","cn",58160.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",23
60414,"-","-","JiuC","cn",58160.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",22
60415,"-","-","ChenXia","cn",58160.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",21
60416,"-","-","ZuiChu","cn",58160.23,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",31
70622,"-","-","Giao","cn",46891.35,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",24
78046,"-","-","Mojo","cn",43264.58,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",24
60570,"-","-","å…­ç‚¹å…­","cn",36171.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",32
60571,"-","-","å°å…½","cn",36171.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",25
60572,"-","-","å°å‰‘","cn",36171.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",21
60573,"-","-","å±…å±…","cn",36171.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",21
60430,"-","-","KOKO","cn",27580.07,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",27
78152,"-","-","Chen","cn",26695.5,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",25
69797,"-","-","139","cn",24171.67,"Arena of Valor","Multiplayer Online Battle Arena","Asia","China",27
12156,"HaoWen","Xu","somebody","cn",242273.51,"Counter Strike Global Offensive","Shooter","Asia","China",25
10188,"Lu","Yao","Somnusä¸¶M","cn",2984982.14,"Dota 2","Multiplayer Online Battle Arena","Asia","China",25
4033,"Linsen","Xu","fy","cn",2894690.34,"Dota 2","Multiplayer Online Battle Arena","Asia","China",26
26665,"Chunyu","Wang","Ame","cn",2244012.27,"Dota 2","Multiplayer Online Battle Arena","Asia","China",24
10712,"Zhang","Yiping","y`","cn",2097095.28,"Dota 2","Multiplayer Online Battle Arena","Asia","China",22
26513,"Zhang","Ruida","Faith_bian","cn",2078534.86,"Dota 2","Multiplayer Online Battle Arena","Asia","China",23
14238,"Peng","Li","iceice","cn",2002159.51,"Dota 2","Multiplayer Online Battle Arena","Asia","China",25
26512,"Chu","Zeyu","Shadow","cn",1982225.7,"Dota 2","Multiplayer Online Battle Arena","Asia","China",24
10711,"Zhou","Yang","bLink","cn",1960956.47,"Dota 2","Multiplayer Online Battle Arena","Asia","China",26
33561,"Shenyi","Yang","Chalice","cn",1848849.88,"Dota 2","Multiplayer Online Battle Arena","Asia","China",22
2596,"Ning","Zhang","xiao8","cn",1830094.33,"Dota 2","Multiplayer Online Battle Arena","Asia","China",31
10080,"Liangzhi","Hu","KaKa","cn",1787083.53,"Dota 2","Multiplayer Online Battle Arena","Asia","China",28
3146,"Zhihao","Chen","Hao","cn",1755205.74,"Dota 2","Multiplayer Online Battle Arena","Asia","China",29
3168,"Hongda","Zeng","Faith","cn",1745944.26,"Dota 2","Multiplayer Online Battle Arena","Asia","China",30
3161,"Junhao","Xie","Super","cn",1598492.49,"Dota 2","Multiplayer Online Battle Arena","Asia","China",28
4030,"Chao","Lu","Fenrir","cn",1402208.92,"Dota 2","Multiplayer Online Battle Arena","Asia","China",32
3147,"Pan","Zhang","Mu","cn",1386339.43,"Dota 2","Multiplayer Online Battle Arena","Asia","China",31
2582,"Zhicheng","Zhang","LaNm","cn",1348804.67,"Dota 2","Multiplayer Online Battle Arena","Asia","China",30
19382,"Chun","Song","Sccc","cn",1272450.74,"Dota 2","Multiplayer Online Battle Arena","Asia","China",25
3813,"Wang","Jiao","Banana","cn",1271085,"Dota 2","Multiplayer Online Battle Arena","Asia","China",29
10722,"Xu","Han","Moogy","cn",1221917.1,"Dota 2","Multiplayer Online Battle Arena","Asia","China",27
3163,"Jiajun","Liu","Sylar","cn",1212757.14,"Dota 2","Multiplayer Online Battle Arena","Asia","China",26
21950,"Ren","Yangwei","eLeVeN","cn",1211710.47,"Dota 2","Multiplayer Online Battle Arena","Asia","China",25
2594,"Zhaohui","Wang","SanSheng","cn",1202225.88,"Dota 2","Multiplayer Online Battle Arena","Asia","China",31
3164,"Zhengzheng","Yao","Yao","cn",1186002.61,"Dota 2","Multiplayer Online Battle Arena","Asia","China",30
2581,"Zengrong","Lei","MMY!","cn",1100271.44,"Dota 2","Multiplayer Online Battle Arena","Asia","China",31
12671,"Bin","Fu","Q","cn",1081544.74,"Dota 2","Multiplayer Online Battle Arena","Asia","China",24
30684,"Chengjun","Zhang","Paparazi","cn",1001723.8,"Dota 2","Multiplayer Online Battle Arena","Asia","China",24
12672,"Zheng","Sun","Agressif","cn",871452.21,"Dota 2","Multiplayer Online Battle Arena","Asia","China",33
3157,"Zhilei","Xu","BurNIng","cn",865656.21,"Dota 2","Multiplayer Online Battle Arena","Asia","China",29
28739,"Jiaoyang","Zeng","Ori","cn",830696.89,"Dota 2","Multiplayer Online Battle Arena","Asia","China",21
17872,"Haiyang","Zhou","YANG","cn",821961.68,"Dota 2","Multiplayer Online Battle Arena","Asia","China",32
30452,"Peng","Du","Monet","cn",813169.73,"Dota 2","Multiplayer Online Battle Arena","Asia","China",21
3160,"Fan","Bai","rOtK","cn",780761.31,"Dota 2","Multiplayer Online Battle Arena","Asia","China",22
10718,"Xinzhou","Liu","garder","cn",705536.2,"Dota 2","Multiplayer Online Battle Arena","Asia","China",26
11868,"Zezhi","Chen","Xz","cn",692327.42,"Dota 2","Multiplayer Online Battle Arena","Asia","China",22
15754,"Jiwei","Huang","Shiki","cn",653514.33,"Dota 2","Multiplayer Online Battle Arena","Asia","China",26
30686,"Pan","Yi","Fade","cn",641178.98,"Dota 2","Multiplayer Online Battle Arena","Asia","China",27
10074,"Yongzheng","He","Inflame","cn",601854.15,"Dota 2","Multiplayer Online Battle Arena","Asia","China",26
44114,"Cong","Ding","Dy","cn",594922.51,"Dota 2","Multiplayer Online Battle Arena","Asia","China",25
30870,"Bin","Zhou","Jasonzhou","cn",296734.75,"Hearthstone","Card Game","Asia","China",27
30871,"-","-","XHope","cn",293345.18,"Hearthstone","Card Game","Asia","China",23
45851,"Xiao Meng","Li","Liooon","cn",238010,"Hearthstone","Card Game","Asia","China",25
12110,"Xieyu","Wang","Tiddler Celestial","cn",165348.34,"Hearthstone","Card Game","Asia","China",26
28238,"Lin","Zheng","OmegaZero","cn",139425.79,"Hearthstone","Card Game","Asia","China",20
61463,"Guan","Zhendong","Jing","cn",131560,"Hearthstone","Card Game","Asia","China",30
43782,"-","-","Leaoh","cn",125458.59,"Hearthstone","Card Game","Asia","China",31
14549,"Bohan","Zhang","Lovelychook","cn",122179.36,"Hearthstone","Card Game","Asia","China",27
12141,"Bo","Li","LiBo","cn",100759.37,"Hearthstone","Card Game","Asia","China",27
43794,"Juwei","Wu","XiaoT","cn",89346.12,"Hearthstone","Card Game","Asia","China",33
33381,"Songyang","Zhao","Hamster","cn",74382.47,"Hearthstone","Card Game","Asia","China",26
17263,"Chen","Yuxiang","Breath","cn",69487.73,"Hearthstone","Card Game","Asia","China",20
61464,"-","-","Yueying","cn",68162.5,"Hearthstone","Card Game","Asia","China",26
12083,"Xiao","Feng","Icefox","cn",59309.9,"Hearthstone","Card Game","Asia","China",24
13968,"Li","Heyang","Sword","cn",54320.72,"Hearthstone","Card Game","Asia","China",32
38798,"-","-","Trunks","cn",51231.7,"Hearthstone","Card Game","Asia","China",20
16733,"Lunhan","Kang","XingC","cn",122420.01,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",25
18797,"Hanfei","Chen","Tiger","cn",114207.06,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",24
6565,"Kun","Fang","iDream","cn",112337.16,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",23
16730,"Zhihao","Wu","Tumi","cn",112170.41,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",25
20208,"Xiangzhi","Zheng","melodyC","cn",106288.65,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",22
16732,"Tuo","Li","NccCc","cn",97833.37,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",24
14564,"Lizhong","Zhou","Misaka","cn",90136.72,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",27
1352,"Li Wei","Sun","XiaoT","cn",88040.91,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",24
7208,"Guo","Jiayi","Gemini","cn",87834.52,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",21
14568,"Hao","Pu","m","cn",86588.9,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",21
17402,"Jing","Gu","Aloof","cn",75648.35,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",22
18574,"Jize","Song","sk","cn",75380.4,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",22
19422,"Jing","Chen","Xuyu","cn",69791.28,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",21
21427,"Zhihao","Zhang","zZH","cn",60952.31,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",28
14570,"Tianze","Chen","canjian","cn",58569.42,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",23
21426,"Qian","Li","Qx","cn",57198.2,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",26
21419,"Jiawei","Zhang","Kty","cn",52978.13,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",21
31831,"Gu","Junfeng","Wind","cn",50549.34,"Heroes of the Storm","Multiplayer Online Battle Arena","Asia","China",23
34362,"Wen Bo","Yu","JackeyLove","cn",682248.64,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
28734,"Zhen Ning","Gao","Ning","cn",566607.87,"League of Legends","Multiplayer Online Battle Arena","Asia","China",26
34363,"Liu Yi","Wang","Baolan","cn",548235.82,"League of Legends","Multiplayer Online Battle Arena","Asia","China",25
4038,"Zihao","Jian","Uzi","cn",545447.56,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
17101,"Yuan Hao","Li","xiaohu","cn",507800.58,"League of Legends","Multiplayer Online Battle Arena","Asia","China",20
11698,"Shi Yu","Liu","Mlxg","cn",472216.01,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
3386,"Kai","Ming","ClearLove","cn",471086.78,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
28735,"Sen Ming","Shi","Ming","cn",379664.5,"League of Legends","Multiplayer Online Battle Arena","Asia","China",26
13882,"Jun Ze","Yan","letme","cn",360201.28,"League of Legends","Multiplayer Online Battle Arena","Asia","China",23
12663,"Ye","Tian","Meiko","cn",337832.12,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
29096,"Wei Xiang","Lin","Lwx","cn",271901.75,"League of Legends","Multiplayer Online Battle Arena","Asia","China",25
41044,"Tian Liang","Gao","Tian","cn",268282.03,"League of Legends","Multiplayer Online Battle Arena","Asia","China",23
41414,"Qing Song","Liu","Crisp","cn",265601.98,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
8770,"Yang","Tong","Koro1","cn",260755.41,"League of Legends","Multiplayer Online Battle Arena","Asia","China",25
6058,"Han Wei","Su","xiye","cn",206587.79,"League of Legends","Multiplayer Online Battle Arena","Asia","China",26
13185,"Yu Hao","Chen","Mouse","cn",198089.09,"League of Legends","Multiplayer Online Battle Arena","Asia","China",23
3384,"Zhihao","Liu","Zzitai","cn",191889.12,"League of Legends","Multiplayer Online Battle Arena","Asia","China",21
37699,"Ding","Zhuo","Knight","cn",180858.29,"League of Legends","Multiplayer Online Battle Arena","Asia","China",26
56731,"Jia Hao","Bai","369","cn",173098.69,"League of Legends","Multiplayer Online Battle Arena","Asia","China",22
3387,"Zhuojun","Feng","Fzzf","cn",164821.18,"League of Legends","Multiplayer Online Battle Arena","Asia","China",23
17103,"Ren Jie","Xiang","Condi","cn",161938.75,"League of Legends","Multiplayer Online Battle Arena","Asia","China",23
13186,"Chang Yu","Ke","957","cn",159402.36,"League of Legends","Multiplayer Online Battle Arena","Asia","China",24
32430,"Weida","Lu","Diya","cn",83845.32,"Overwatch","Shooter","Asia","China",20
42209,"Xu","Qiulin","guxue","cn",59154.54,"Overwatch","Shooter","Asia","China",19
45733,"Hao","Yao","lionkk","cn",205477.15,"PUBG","Battle Royale","Asia","China",21
45586,"Yan","Wang","silentBT_","cn",181549.66,"PUBG","Battle Royale","Asia","China",22
47413,"Jinhai","Zhang","xiaohaixxxx","cn",179906.29,"PUBG","Battle Royale","Asia","China",19
11221,"Zhen","Wei","GodV","cn",164612.66,"PUBG","Battle Royale","Asia","China",20
45584,"Liangguang","Liao","xiaorong","cn",163976.97,"PUBG","Battle Royale","Asia","China",21
53797,"Zheng","Wu","Forever","cn",119560.82,"PUBG","Battle Royale","Asia","China",25
