Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10034495,18,1,"yes",2,2,2,"High","features",8
10034735,29,1,"yes",2,2,2,"High","features",8
10035109,19,1,"yes",2,2,2,"High","features",8
10035262,14,1,"yes",2,2,2,"High","features",8
10035399,9,1,"yes",2,2,2,"High","features",8
10035712,2,1,"yes",2,2,2,"High","features",8
10035942,19,1,"yes",2,2,2,"High","features",8
10036165,12,1,"yes",2,2,2,"High","features",8
10036308,14,1,"yes",2,2,2,"High","features",8
10036649,15,1,"yes",2,2,2,"High","features",8
10037024,28,1,"yes",2,2,2,"High","features",8
10037098,26,1,"yes",2,2,2,"High","features",8
10037103,3,1,"yes",2,2,2,"High","features",8
10037664,29,1,"yes",2,2,2,"High","features",8
10038615,5,1,"yes",2,2,2,"High","features",8
10038799,21,1,"yes",2,2,2,"High","features",8
10012328,15,1,"no",1,2,2,"High","features",8
10012634,22,1,"no",1,2,2,"High","features",8
10012832,22,1,"no",1,2,2,"High","features",8
10013702,5,1,"no",1,2,2,"High","features",8
10013725,6,1,"no",1,2,2,"High","features",8
10016357,14,1,"yes",1,2,2,"High","features",8
10016488,10,1,"no",1,2,2,"High","features",8
10016999,8,1,"no",1,2,2,"High","features",8
10017055,15,1,"no",1,2,2,"High","features",8
10017119,24,1,"yes",1,2,2,"High","features",8
10017454,29,1,"no",1,2,2,"High","features",8
10017729,15,1,"no",1,2,2,"High","features",8
10017749,25,1,"no",1,2,2,"High","features",8
10018661,1,1,"no",1,2,2,"High","features",8
10018688,14,1,"no",1,2,2,"High","features",8
10019031,24,1,"yes",1,2,2,"High","features",8
10019100,16,1,"yes",1,2,2,"High","features",8
10019183,23,1,"yes",1,2,2,"High","features",8
10019206,3,1,"no",1,2,2,"High","features",8
10019417,28,1,"yes",1,2,2,"High","features",8
10019552,4,1,"no",1,2,2,"High","features",8
10019767,8,1,"no",1,2,2,"High","features",8
10019820,15,1,"no",1,2,2,"High","features",8
10020351,0,1,"no",1,2,2,"High","features",8
10020373,17,1,"no",1,2,2,"High","features",8
10020557,12,1,"yes",1,2,2,"High","features",8
10020626,29,1,"yes",1,2,2,"High","features",8
10020837,7,1,"no",1,2,2,"High","features",8
10020908,22,1,"no",1,2,2,"High","features",8
10021104,12,1,"no",1,2,2,"High","features",8
10021585,18,1,"yes",1,2,2,"High","features",8
10021825,16,1,"no",1,2,2,"High","features",8
10021834,2,1,"no",1,2,2,"High","features",8
10021918,27,1,"yes",1,2,2,"High","features",8
10022440,23,1,"no",1,2,2,"High","features",8
10022475,20,1,"no",1,2,2,"High","features",8
10022637,22,1,"no",1,2,2,"High","features",8
10022647,8,1,"no",1,2,2,"High","features",8
10022988,0,1,"yes",1,2,2,"High","features",8
10023043,12,1,"yes",1,2,2,"High","features",8
10023059,26,1,"yes",1,2,2,"High","features",8
10023104,8,1,"yes",1,2,2,"High","features",8
10023207,27,1,"no",1,2,2,"High","features",8
10023539,18,1,"no",1,2,2,"High","features",8
10023862,23,1,"yes",1,2,2,"High","features",8
10024493,19,1,"yes",1,2,2,"High","features",8
10024847,14,1,"yes",1,2,2,"High","features",8
10024937,29,1,"yes",1,2,2,"High","features",8
10025345,18,1,"yes",1,2,2,"High","features",8
10025778,29,1,"yes",1,2,2,"High","features",8
10025782,25,1,"no",1,2,2,"High","features",8
10025976,25,1,"no",1,2,2,"High","features",8
10026110,25,1,"no",1,2,2,"High","features",8
10026182,25,1,"no",1,2,2,"High","features",8
10026244,0,1,"no",1,2,2,"High","features",8
10027893,0,1,"yes",1,2,2,"High","features",8
10027967,19,1,"no",1,2,2,"High","features",8
10028353,20,1,"yes",1,2,2,"High","features",8
10028812,4,1,"no",1,2,2,"High","features",8
10029108,12,1,"yes",1,2,2,"High","features",8
10031062,11,1,"yes",1,2,2,"High","features",8
10031430,6,1,"yes",1,2,2,"High","features",8
10031602,10,1,"yes",1,2,2,"High","features",8
10031634,14,1,"yes",1,2,2,"High","features",8
10031888,12,1,"yes",1,2,2,"High","features",8
10032703,22,1,"yes",1,2,2,"High","features",8
10032894,5,1,"yes",1,2,2,"High","features",8
10033271,11,1,"yes",1,2,2,"High","features",8
10033527,11,1,"yes",1,2,2,"High","features",8
10034141,18,1,"yes",1,2,2,"High","features",8
10034204,27,1,"yes",1,2,2,"High","features",8
10034301,29,1,"yes",1,2,2,"High","features",8
10035400,6,1,"yes",1,2,2,"High","features",8
10035595,29,1,"yes",1,2,2,"High","features",8
10037372,25,1,"yes",1,2,2,"High","features",8
10038941,3,1,"no",1,2,2,"High","features",8
10039128,60,1,"yes",1,2,2,"High","features",8
10039179,20,1,"yes",1,2,2,"High","features",8
10012224,9,1,"no",1,2,2,"High","features",6
10013091,22,1,"no",1,2,2,"High","features",6
10013528,23,1,"yes",1,2,2,"High","features",6
10013843,26,1,"no",1,2,2,"High","features",6
10014530,4,1,"yes",1,2,2,"High","features",6
10014684,19,1,"no",1,2,2,"High","features",6
10014738,29,1,"no",1,2,2,"High","features",6
10014832,43,1,"no",1,2,2,"High","features",6
10015239,14,1,"no",1,2,2,"High","features",6
10015469,6,1,"yes",1,2,2,"High","features",6
10015775,18,1,"no",1,2,2,"High","features",6
10015845,27,1,"no",1,2,2,"High","features",6
10015953,7,1,"yes",1,2,2,"High","features",6
10016139,13,1,"yes",1,2,2,"High","features",6
10016808,13,1,"yes",1,2,2,"High","features",6
10017755,7,1,"yes",1,2,2,"High","features",6
10018140,12,1,"no",1,2,2,"High","features",6
10018472,24,1,"yes",1,2,2,"High","features",6
10019036,8,1,"no",1,2,2,"High","features",6
10019129,28,1,"no",1,2,2,"High","features",6
10019777,13,1,"yes",1,2,2,"High","features",6
10019876,25,1,"no",1,2,2,"High","features",6
10020408,6,1,"no",1,2,2,"High","features",6
10020771,28,1,"yes",1,2,2,"High","features",6
10021386,25,1,"yes",1,2,2,"High","features",6
10021461,3,1,"yes",1,2,2,"High","features",6
10021668,27,1,"no",1,2,2,"High","features",6
10022148,21,1,"no",1,2,2,"High","features",6
10022184,6,1,"no",1,2,2,"High","features",6
10022985,26,1,"yes",1,2,2,"High","features",6
10023510,20,1,"yes",1,2,2,"High","features",6
10023585,11,1,"no",1,2,2,"High","features",6
10023754,22,1,"yes",1,2,2,"High","features",6
10024163,16,1,"yes",1,2,2,"High","features",6
10025133,10,1,"no",1,2,2,"High","features",6
10025786,23,1,"yes",1,2,2,"High","features",6
10025795,10,1,"yes",1,2,2,"High","features",6
10025841,25,1,"yes",1,2,2,"High","features",6
10027500,17,1,"yes",1,2,2,"High","features",6
10027566,44,1,"yes",1,2,2,"High","features",6
10028294,23,1,"yes",1,2,2,"High","features",6
10029195,16,1,"yes",1,2,2,"High","features",6
10029428,23,1,"yes",1,2,2,"High","features",6
10030025,22,1,"yes",1,2,2,"High","features",6
10030533,17,1,"yes",1,2,2,"High","features",6
10031145,7,1,"yes",1,2,2,"High","features",6
10033098,27,1,"yes",1,2,2,"High","features",6
10033415,19,1,"no",1,2,2,"High","features",6
10034311,19,1,"yes",1,2,2,"High","features",6
10034916,13,1,"yes",1,2,2,"High","features",6
10036691,19,1,"yes",1,2,2,"High","features",6
10036923,23,1,"yes",1,2,2,"High","features",6
10037812,13,1,"yes",1,2,2,"High","features",6
10038356,0,1,"yes",1,2,2,"High","features",6
10012558,7,1,"no",2,2,2,"High","features",6
10012641,25,1,"no",2,2,2,"High","features",6
10012673,16,1,"no",2,2,2,"High","features",6
10012929,20,1,"no",2,2,2,"High","features",6
10013076,6,1,"no",2,2,2,"High","features",6
10013151,11,1,"no",2,2,2,"High","features",6
10013675,26,1,"no",2,2,2,"High","features",6
10013811,7,1,"no",2,2,2,"High","features",6
10013832,19,1,"no",2,2,2,"High","features",6
10016100,,1,"no",2,2,2,"High","features",6
10017680,17,1,"no",2,2,2,"High","features",6
10018000,14,1,"no",2,2,2,"High","features",6
10018071,24,1,"no",2,2,2,"High","features",6
10018081,16,1,"no",2,2,2,"High","features",6
10018128,28,1,"no",2,2,2,"High","features",6
10018170,4,1,"no",2,2,2,"High","features",6
10018230,17,1,"no",2,2,2,"High","features",6
10018250,4,1,"no",2,2,2,"High","features",6
10018388,19,1,"no",2,2,2,"High","features",6
10018491,17,1,"no",2,2,2,"High","features",6
10018571,9,1,"no",2,2,2,"High","features",6
10018586,8,1,"no",2,2,2,"High","features",6
10018648,27,1,"no",2,2,2,"High","features",6
10018697,19,1,"no",2,2,2,"High","features",6
10018816,29,1,"no",2,2,2,"High","features",6
10018861,7,1,"no",2,2,2,"High","features",6
10018904,24,1,"no",2,2,2,"High","features",6
10019192,28,1,"no",2,2,2,"High","features",6
10019204,21,1,"no",2,2,2,"High","features",6
10019211,1,1,"no",2,2,2,"High","features",6
10019238,28,1,"no",2,2,2,"High","features",6
10019292,9,1,"no",2,2,2,"High","features",6
10019664,14,1,"no",2,2,2,"High","features",6
10019710,10,1,"no",2,2,2,"High","features",6
10019838,4,1,"no",2,2,2,"High","features",6
10019855,26,1,"no",2,2,2,"High","features",6
10019938,13,1,"no",2,2,2,"High","features",6
10019949,3,1,"no",2,2,2,"High","features",6
10019951,24,1,"no",2,2,2,"High","features",6
10020294,26,1,"no",2,2,2,"High","features",6
10020296,10,1,"no",2,2,2,"High","features",6
10020432,18,1,"no",2,2,2,"High","features",6
10020484,12,1,"no",2,2,2,"High","features",6
10020513,11,1,"no",2,2,2,"High","features",6
10020696,6,1,"no",2,2,2,"High","features",6
10020760,9,1,"no",2,2,2,"High","features",6
10020798,3,1,"no",2,2,2,"High","features",6
10020891,5,1,"no",2,2,2,"High","features",6
10021028,5,1,"no",2,2,2,"High","features",6
10021080,29,1,"no",2,2,2,"High","features",6
10021208,20,1,"no",2,2,2,"High","features",6
10021236,7,1,"no",2,2,2,"High","features",6
10021272,20,1,"no",2,2,2,"High","features",6
10021340,3,1,"no",2,2,2,"High","features",6
10021425,26,1,"no",2,2,2,"High","features",6
10021474,24,1,"no",2,2,2,"High","features",6
10021482,22,1,"no",2,2,2,"High","features",6
10021551,24,1,"no",2,2,2,"High","features",6
10021625,19,1,"no",2,2,2,"High","features",6
10021663,2,1,"no",2,2,2,"High","features",6
10021664,9,1,"no",2,2,2,"High","features",6
10021708,9,1,"no",2,2,2,"High","features",6
10021745,13,1,"no",2,2,2,"High","features",6
10021789,28,1,"no",2,2,2,"High","features",6
10021806,22,1,"no",2,2,2,"High","features",6
10021888,11,1,"no",2,2,2,"High","features",6
10021917,29,1,"no",2,2,2,"High","features",6
10022055,16,1,"no",2,2,2,"High","features",6
10022066,23,1,"no",2,2,2,"High","features",6
10022118,0,1,"no",2,2,2,"High","features",6
10022159,0,1,"no",2,2,2,"High","features",6
10022221,4,1,"no",2,2,2,"High","features",6
10022289,18,1,"no",2,2,2,"High","features",6
10022415,14,1,"no",2,2,2,"High","features",6
10022490,14,1,"no",2,2,2,"High","features",6
10022554,26,1,"no",2,2,2,"High","features",6
10022585,26,1,"no",2,2,2,"High","features",6
10022613,18,1,"no",2,2,2,"High","features",6
10022648,8,1,"no",2,2,2,"High","features",6
10022654,27,1,"no",2,2,2,"High","features",6
10022711,5,1,"no",2,2,2,"High","features",6
10022723,18,1,"no",2,2,2,"High","features",6
10022756,12,1,"no",2,2,2,"High","features",6
10022760,8,1,"no",2,2,2,"High","features",6
10022841,29,1,"no",2,2,2,"High","features",6
10022881,17,1,"no",2,2,2,"High","features",6
10023640,11,1,"no",2,2,2,"High","features",6
10024265,19,1,"no",2,2,2,"High","features",6
10024332,29,1,"no",2,2,2,"High","features",6
10024373,17,1,"no",2,2,2,"High","features",6
10024378,5,1,"no",2,2,2,"High","features",6
10024408,25,1,"no",2,2,2,"High","features",6
10024656,28,1,"no",2,2,2,"High","features",6
10025250,1,1,"no",2,2,2,"High","features",6
10025323,8,1,"no",2,2,2,"High","features",6
10026180,22,1,"no",2,2,2,"High","features",6
10026206,27,1,"no",2,2,2,"High","features",6
10026389,1,1,"no",2,2,2,"High","features",6
10026399,1,1,"no",2,2,2,"High","features",6
10026415,8,1,"no",2,2,2,"High","features",6
10026799,28,1,"no",2,2,2,"High","features",6
10026915,,1,"no",2,2,2,"High","features",6
10027108,11,1,"no",2,2,2,"High","features",6
10027209,28,1,"no",2,2,2,"High","features",6
10027514,9,1,"no",2,2,2,"High","features",6
10027589,47,1,"no",2,2,2,"High","features",6
10027619,17,1,"no",2,2,2,"High","features",6
10027847,28,1,"no",2,2,2,"High","features",6
10028049,22,1,"no",2,2,2,"High","features",6
10028175,17,1,"no",2,2,2,"High","features",6
10028354,5,1,"no",2,2,2,"High","features",6
10028500,18,1,"no",2,2,2,"High","features",6
10028678,28,1,"no",2,2,2,"High","features",6
10029183,28,1,"no",2,2,2,"High","features",6
10029187,28,1,"no",2,2,2,"High","features",6
10029222,24,1,"no",2,2,2,"High","features",6
10029306,24,1,"no",2,2,2,"High","features",6
10029657,21,1,"no",2,2,2,"High","features",6
10031119,22,1,"no",2,2,2,"High","features",6
10031760,4,1,"no",2,2,2,"High","features",6
10031823,13,1,"no",2,2,2,"High","features",6
10032060,27,1,"no",2,2,2,"High","features",6
10032284,1,1,"no",2,2,2,"High","features",6
10037026,13,1,"no",2,2,2,"High","features",6
10037469,3,1,"no",2,2,2,"High","features",6
10037543,22,1,"no",2,2,2,"High","features",6
10037699,19,1,"no",2,2,2,"High","features",6
10037881,14,1,"no",2,2,2,"High","features",6
10037923,22,1,"no",2,2,2,"High","features",6
10037937,8,1,"no",2,2,2,"High","features",6
10038109,9,1,"no",2,2,2,"High","features",6
10038445,18,1,"no",2,2,2,"High","features",6
10039035,26,1,"no",2,2,2,"High","features",6
10039068,22,1,"no",2,2,2,"High","features",6
10039219,14,1,"no",2,2,2,"High","features",6
10039300,29,1,"no",2,2,2,"High","features",6
10039910,29,1,"no",2,2,2,"High","features",6
10045216,,1,"no",2,2,2,"High","features",6
10012716,24,1,"yes",2,2,2,"High","features",6
10012978,3,1,"yes",2,2,2,"High","features",6
10013002,7,1,"yes",2,2,2,"High","features",6
10013211,0,1,"yes",2,2,2,"High","features",6
10013445,29,1,"yes",2,2,2,"High","features",6
10013518,3,1,"yes",2,2,2,"High","features",6
10013644,0,1,"yes",2,2,2,"High","features",6
10013700,21,1,"yes",2,2,2,"High","features",6
10013761,29,1,"yes",2,2,2,"High","features",6
10013783,18,1,"yes",2,2,2,"High","features",6
10014106,15,1,"yes",2,2,2,"High","features",6
10014263,11,1,"yes",2,2,2,"High","features",6
10014333,4,1,"yes",2,2,2,"High","features",6
10014336,28,1,"yes",2,2,2,"High","features",6
10014704,28,1,"yes",2,2,2,"High","features",6
10014767,26,1,"yes",2,2,2,"High","features",6
10015134,15,1,"yes",2,2,2,"High","features",6
10015176,29,1,"yes",2,2,2,"High","features",6
10015463,1,1,"yes",2,2,2,"High","features",6
10015493,24,1,"yes",2,2,2,"High","features",6
10015877,8,1,"yes",2,2,2,"High","features",6
10016017,2,1,"yes",2,2,2,"High","features",6
10016183,27,1,"yes",2,2,2,"High","features",6
10016362,4,1,"yes",2,2,2,"High","features",6
10016556,13,1,"yes",2,2,2,"High","features",6
10016574,16,1,"yes",2,2,2,"High","features",6
10016696,5,1,"yes",2,2,2,"High","features",6
10017252,13,1,"yes",2,2,2,"High","features",6
10017418,21,1,"yes",2,2,2,"High","features",6
10018181,13,1,"yes",2,2,2,"High","features",6
10018211,28,1,"yes",2,2,2,"High","features",6
10018430,7,1,"yes",2,2,2,"High","features",6
10018506,25,1,"yes",2,2,2,"High","features",6
10018682,25,1,"yes",2,2,2,"High","features",6
10018903,13,1,"yes",2,2,2,"High","features",6
10018966,0,1,"yes",2,2,2,"High","features",6
10019263,4,1,"yes",2,2,2,"High","features",6
10019353,6,1,"yes",2,2,2,"High","features",6
10019904,19,1,"yes",2,2,2,"High","features",6
10019948,28,1,"yes",2,2,2,"High","features",6
10020350,19,1,"yes",2,2,2,"High","features",6
10020516,4,1,"yes",2,2,2,"High","features",6
10020584,0,1,"yes",2,2,2,"High","features",6
10020598,1,1,"yes",2,2,2,"High","features",6
10020757,15,1,"yes",2,2,2,"High","features",6
10020773,2,1,"yes",2,2,2,"High","features",6
10020792,9,1,"yes",2,2,2,"High","features",6
10020883,10,1,"yes",2,2,2,"High","features",6
10021096,19,1,"yes",2,2,2,"High","features",6
10021194,4,1,"yes",2,2,2,"High","features",6
10021264,5,1,"yes",2,2,2,"High","features",6
10021855,12,1,"yes",2,2,2,"High","features",6
10021984,11,1,"yes",2,2,2,"High","features",6
10022134,7,1,"yes",2,2,2,"High","features",6
10022657,11,1,"yes",2,2,2,"High","features",6
10022744,6,1,"yes",2,2,2,"High","features",6
10022980,25,1,"yes",2,2,2,"High","features",6
10023011,26,1,"yes",2,2,2,"High","features",6
10023077,11,1,"yes",2,2,2,"High","features",6
10023229,14,1,"yes",2,2,2,"High","features",6
10023245,2,1,"yes",2,2,2,"High","features",6
10023284,29,1,"yes",2,2,2,"High","features",6
10023561,2,1,"yes",2,2,2,"High","features",6
10023793,19,1,"yes",2,2,2,"High","features",6
10023843,3,1,"yes",2,2,2,"High","features",6
10024277,10,1,"yes",2,2,2,"High","features",6
10024343,8,1,"yes",2,2,2,"High","features",6
10024475,7,1,"yes",2,2,2,"High","features",6
10024540,10,1,"yes",2,2,2,"High","features",6
10024626,12,1,"yes",2,2,2,"High","features",6
10024940,3,1,"yes",2,2,2,"High","features",6
10025260,25,1,"yes",2,2,2,"High","features",6
10025676,16,1,"yes",2,2,2,"High","features",6
10025863,11,1,"yes",2,2,2,"High","features",6
10025936,22,1,"yes",2,2,2,"High","features",6
10026081,4,1,"yes",2,2,2,"High","features",6
10026239,26,1,"yes",2,2,2,"High","features",6
10026395,21,1,"yes",2,2,2,"High","features",6
10026461,1,1,"yes",2,2,2,"High","features",6
10026487,2,1,"yes",2,2,2,"High","features",6
10026765,5,1,"yes",2,2,2,"High","features",6
10027165,23,1,"yes",2,2,2,"High","features",6
10027244,9,1,"yes",2,2,2,"High","features",6
10027552,23,1,"yes",2,2,2,"High","features",6
10027660,29,1,"yes",2,2,2,"High","features",6
10027802,3,1,"yes",2,2,2,"High","features",6
10027852,11,1,"yes",2,2,2,"High","features",6
10027965,22,1,"yes",2,2,2,"High","features",6
10028141,23,1,"yes",2,2,2,"High","features",6
10028174,0,1,"yes",2,2,2,"High","features",6
10028381,1,1,"yes",2,2,2,"High","features",6
10028421,2,1,"yes",2,2,2,"High","features",6
10028539,16,1,"yes",2,2,2,"High","features",6
10028621,1,1,"yes",2,2,2,"High","features",6
10028753,9,1,"yes",2,2,2,"High","features",6
10028777,16,1,"yes",2,2,2,"High","features",6
10028908,8,1,"yes",2,2,2,"High","features",6
10029035,27,1,"yes",2,2,2,"High","features",6
10029553,0,1,"yes",2,2,2,"High","features",6
10029689,27,1,"yes",2,2,2,"High","features",6
10030096,6,1,"yes",2,2,2,"High","features",6
10030610,18,1,"yes",2,2,2,"High","features",6
10030611,22,1,"yes",2,2,2,"High","features",6
10030667,11,1,"yes",2,2,2,"High","features",6
10030674,5,1,"yes",2,2,2,"High","features",6
10030676,4,1,"yes",2,2,2,"High","features",6
10030681,4,1,"yes",2,2,2,"High","features",6
10031094,0,1,"yes",2,2,2,"High","features",6
10031180,28,1,"yes",2,2,2,"High","features",6
10031213,0,1,"yes",2,2,2,"High","features",6
10031238,3,1,"yes",2,2,2,"High","features",6
10031872,11,1,"yes",2,2,2,"High","features",6
10032279,16,1,"yes",2,2,2,"High","features",6
10032297,0,1,"yes",2,2,2,"High","features",6
10032381,12,1,"yes",2,2,2,"High","features",6
10032651,8,1,"yes",2,2,2,"High","features",6
10032693,5,1,"yes",2,2,2,"High","features",6
10032742,14,1,"yes",2,2,2,"High","features",6
10032748,19,1,"yes",2,2,2,"High","features",6
10032925,10,1,"yes",2,2,2,"High","features",6
10032955,22,1,"yes",2,2,2,"High","features",6
10033000,12,1,"yes",2,2,2,"High","features",6
10033249,15,1,"yes",2,2,2,"High","features",6
10033256,20,1,"yes",2,2,2,"High","features",6
10033295,1,1,"yes",2,2,2,"High","features",6
10033540,10,1,"yes",2,2,2,"High","features",6
10033813,4,1,"yes",2,2,2,"High","features",6
10033899,19,1,"yes",2,2,2,"High","features",6
10033994,12,1,"yes",2,2,2,"High","features",6
10034103,9,1,"yes",2,2,2,"High","features",6
10034214,16,1,"yes",2,2,2,"High","features",6
10034420,3,1,"yes",2,2,2,"High","features",6
10034421,21,1,"yes",2,2,2,"High","features",6
10034454,14,1,"yes",2,2,2,"High","features",6
10034471,17,1,"yes",2,2,2,"High","features",6
10034985,20,1,"yes",2,2,2,"High","features",6
10035321,25,1,"yes",2,2,2,"High","features",6
10035554,27,1,"yes",2,2,2,"High","features",6
10035877,5,1,"yes",2,2,2,"High","features",6
10035945,25,1,"yes",2,2,2,"High","features",6
10035995,9,1,"yes",2,2,2,"High","features",6
10036459,20,1,"yes",2,2,2,"High","features",6
10036468,9,1,"yes",2,2,2,"High","features",6
10036824,3,1,"yes",2,2,2,"High","features",6
10037345,16,1,"yes",2,2,2,"High","features",6
10037411,29,1,"yes",2,2,2,"High","features",6
10038023,25,1,"yes",2,2,2,"High","features",6
10038759,55,1,"yes",2,2,2,"High","features",6
10039624,22,1,"yes",2,2,2,"High","features",6
10039648,17,1,"yes",2,2,2,"High","features",6
10012249,26,1,"yes",2,2,2,"High","features",9
10012875,24,1,"yes",2,2,2,"High","features",9
10012877,1,1,"yes",2,2,2,"High","features",9
10012912,28,1,"yes",2,2,2,"High","features",9
10012985,11,1,"yes",2,2,2,"High","features",9
10013475,17,1,"yes",2,2,2,"High","features",9
10013531,0,1,"yes",2,2,2,"High","features",9
10013719,29,1,"yes",2,2,2,"High","features",9
10014037,5,1,"yes",2,2,2,"High","features",9
10014136,11,1,"yes",2,2,2,"High","features",9
10014245,13,1,"yes",2,2,2,"High","features",9
10014368,11,1,"yes",2,2,2,"High","features",9
10014419,27,1,"yes",2,2,2,"High","features",9
10014618,14,1,"yes",2,2,2,"High","features",9
10014840,3,1,"yes",2,2,2,"High","features",9
10014979,25,1,"yes",2,2,2,"High","features",9
10015234,9,1,"yes",2,2,2,"High","features",9
10015458,55,1,"yes",2,2,2,"High","features",9
10015487,29,1,"yes",2,2,2,"High","features",9
10015781,7,1,"yes",2,2,2,"High","features",9
10015850,4,1,"yes",2,2,2,"High","features",9
10016081,10,1,"yes",2,2,2,"High","features",9
10016261,7,1,"yes",2,2,2,"High","features",9
10016658,18,1,"yes",2,2,2,"High","features",9
10016861,29,1,"yes",2,2,2,"High","features",9
10017017,17,1,"yes",2,2,2,"High","features",9
10017214,8,1,"yes",2,2,2,"High","features",9
10018119,2,1,"yes",2,2,2,"High","features",9
10018465,17,1,"yes",2,2,2,"High","features",9
10018623,4,1,"yes",2,2,2,"High","features",9
10019101,2,1,"yes",2,2,2,"High","features",9
10019447,15,1,"yes",2,2,2,"High","features",9
10020041,16,1,"yes",2,2,2,"High","features",9
10020588,13,1,"yes",2,2,2,"High","features",9
10020712,21,1,"yes",2,2,2,"High","features",9
10020785,26,1,"yes",2,2,2,"High","features",9
10020816,18,1,"yes",2,2,2,"High","features",9
10020831,15,1,"yes",2,2,2,"High","features",9
10021061,18,1,"yes",2,2,2,"High","features",9
10021095,19,1,"yes",2,2,2,"High","features",9
10021671,2,1,"yes",2,2,2,"High","features",9
10022242,7,1,"yes",2,2,2,"High","features",9
10022635,16,1,"yes",2,2,2,"High","features",9
10022728,24,1,"yes",2,2,2,"High","features",9
10022850,20,1,"yes",2,2,2,"High","features",9
10022873,6,1,"yes",2,2,2,"High","features",9
10023111,28,1,"yes",2,2,2,"High","features",9
10023204,22,1,"yes",2,2,2,"High","features",9
10023253,15,1,"yes",2,2,2,"High","features",9
10023490,17,1,"yes",2,2,2,"High","features",9
10023525,23,1,"yes",2,2,2,"High","features",9
10023532,0,1,"yes",2,2,2,"High","features",9
10023574,11,1,"yes",2,2,2,"High","features",9
10023587,5,1,"yes",2,2,2,"High","features",9
10023614,19,1,"yes",2,2,2,"High","features",9
10023679,15,1,"yes",2,2,2,"High","features",9
10023725,12,1,"yes",2,2,2,"High","features",9
10023757,2,1,"yes",2,2,2,"High","features",9
10023860,17,1,"yes",2,2,2,"High","features",9
10023955,5,1,"yes",2,2,2,"High","features",9
10024007,6,1,"yes",2,2,2,"High","features",9
10024018,9,1,"yes",2,2,2,"High","features",9
10024214,20,1,"yes",2,2,2,"High","features",9
10024509,27,1,"yes",2,2,2,"High","features",9
10024979,23,1,"yes",2,2,2,"High","features",9
10025152,28,1,"yes",2,2,2,"High","features",9
10025203,27,1,"yes",2,2,2,"High","features",9
10025316,21,1,"yes",2,2,2,"High","features",9
10025415,3,1,"yes",2,2,2,"High","features",9
10025422,8,1,"yes",2,2,2,"High","features",9
10025849,9,1,"yes",2,2,2,"High","features",9
10025966,18,1,"yes",2,2,2,"High","features",9
10026122,27,1,"yes",2,2,2,"High","features",9
10026165,5,1,"yes",2,2,2,"High","features",9
10026429,0,1,"yes",2,2,2,"High","features",9
10027045,27,1,"yes",2,2,2,"High","features",9
10027827,9,1,"yes",2,2,2,"High","features",9
10027844,3,1,"yes",2,2,2,"High","features",9
10028388,21,1,"yes",2,2,2,"High","features",9
10029453,52,1,"yes",2,2,2,"High","features",9
10029718,18,1,"yes",2,2,2,"High","features",9
10029745,25,1,"yes",2,2,2,"High","features",9
10029835,10,1,"yes",2,2,2,"High","features",9
10029940,14,1,"yes",2,2,2,"High","features",9
10029952,18,1,"yes",2,2,2,"High","features",9
10030003,28,1,"yes",2,2,2,"High","features",9
10030128,14,1,"yes",2,2,2,"High","features",9
10030308,11,1,"yes",2,2,2,"High","features",9
10030354,29,1,"yes",2,2,2,"High","features",9
10030444,24,1,"yes",2,2,2,"High","features",9
10030577,10,1,"yes",2,2,2,"High","features",9
10030828,24,1,"yes",2,2,2,"High","features",9
10030858,16,1,"yes",2,2,2,"High","features",9
10030958,21,1,"yes",2,2,2,"High","features",9
10031419,17,1,"yes",2,2,2,"High","features",9
10031442,4,1,"yes",2,2,2,"High","features",9
10031464,20,1,"yes",2,2,2,"High","features",9
10031638,8,1,"yes",2,2,2,"High","features",9
10031735,19,1,"yes",2,2,2,"High","features",9
10032411,29,1,"yes",2,2,2,"High","features",9
10032500,6,1,"yes",2,2,2,"High","features",9
10033006,6,1,"yes",2,2,2,"High","features",9
10033152,6,1,"yes",2,2,2,"High","features",9
10033674,3,1,"yes",2,2,2,"High","features",9
10033683,12,1,"yes",2,2,2,"High","features",9
10033815,29,1,"yes",2,2,2,"High","features",9
10033865,23,1,"yes",2,2,2,"High","features",9
10034100,23,1,"yes",2,2,2,"High","features",9
10034243,17,1,"yes",2,2,2,"High","features",9
10034630,14,1,"yes",2,2,2,"High","features",9
10034750,20,1,"yes",2,2,2,"High","features",9
10034835,9,1,"yes",2,2,2,"High","features",9
10034836,3,1,"yes",2,2,2,"High","features",9
10035170,9,1,"yes",2,2,2,"High","features",9
10035427,11,1,"yes",2,2,2,"High","features",9
10035583,1,1,"yes",2,2,2,"High","features",9
10036067,18,1,"yes",2,2,2,"High","features",9
10036268,21,1,"yes",2,2,2,"High","features",9
10036463,24,1,"yes",2,2,2,"High","features",9
10036567,14,1,"yes",2,2,2,"High","features",9
10036592,12,1,"yes",2,2,2,"High","features",9
10037301,17,1,"yes",2,2,2,"High","features",9
10037389,2,1,"yes",2,2,2,"High","features",9
10037402,12,1,"yes",2,2,2,"High","features",9
10037473,18,1,"yes",2,2,2,"High","features",9
10037579,27,1,"yes",2,2,2,"High","features",9
10037731,29,1,"yes",2,2,2,"High","features",9
10038421,5,1,"yes",2,2,2,"High","features",9
10038629,9,1,"yes",2,2,2,"High","features",9
