ID,Customer ID,device
4143,10002700,"browser"
4144,10002701,"browser"
4145,10002702,"browser"
4146,10002703,"browser"
4147,10002704,"browser"
4148,10002705,"browser"
4151,10002706,"browser"
4152,10002707,"browser"
4153,10002708,"browser"
4154,10002709,"browser"
4155,10002710,"browser"
4156,10002711,"browser"
4157,10002712,"browser"
4159,10002713,"browser"
4160,10002714,"browser"
4161,10002715,"browser"
4162,10002716,"browser"
4164,10002717,"browser"
4165,10002718,"browser"
4168,10002719,"browser"
4170,10002720,"browser"
4171,10002721,"browser"
4172,10002722,"browser"
4175,10002723,"browser"
4176,10002724,"browser"
4177,10002725,"browser"
4179,10002726,"browser"
4180,10002727,"browser"
4183,10002728,"browser"
4185,10002729,"browser"
4186,10002730,"browser"
4188,10002732,"browser"
4189,10002733,"browser"
4190,10002734,"browser"
4191,10002735,"browser"
4192,10002736,"browser"
4193,10002737,"browser"
4197,10002739,"browser"
4198,10002740,"browser"
4199,10002741,"browser"
4202,10002742,"browser"
4203,10002743,"browser"
4204,10002744,"browser"
4205,10002745,"browser"
4207,10002746,"browser"
4209,10002747,"browser"
4211,10002748,"browser"
4212,10002749,"browser"
4214,10002750,"browser"
4216,10002751,"browser"
4218,10002752,"browser"
4219,10002753,"browser"
4222,10002754,"browser"
4223,10002755,"browser"
4224,10002756,"browser"
4225,10002757,"browser"
4226,10002758,"browser"
4229,10002760,"browser"
4230,10002761,"browser"
4233,10002762,"browser"
4234,10002763,"browser"
4235,10002764,"browser"
4236,10002765,"browser"
4238,10002766,"browser"
4240,10002767,"browser"
4241,10002768,"browser"
4243,10002769,"browser"
4244,10002770,"browser"
4245,10002771,"browser"
4247,10002772,"browser"
4250,10002773,"browser"
4252,10002774,"browser"
4253,10002775,"browser"
4254,10002776,"browser"
4256,10002777,"browser"
4259,10002778,"browser"
4261,10002779,"browser"
4262,10002780,"browser"
4264,10002781,"browser"
4266,10002782,"browser"
4267,10002783,"browser"
4268,10002784,"browser"
4269,10002785,"browser"
4272,10002786,"browser"
4274,10002787,"browser"
4275,10002788,"browser"
4276,10002789,"browser"
4278,10002790,"browser"
4279,10002791,"browser"
4281,10002792,"browser"
4282,10002793,"browser"
4284,10002794,"browser"
4286,10002795,"browser"
4287,10002796,"browser"
4288,10002797,"browser"
4290,10002798,"browser"
4291,10002799,"browser"
4293,10002800,"browser"
4295,10002801,"browser"
4297,10002802,"browser"
4300,10002803,"browser"
4302,10002804,"browser"
4303,10002805,"browser"
4305,10002806,"browser"
4307,10002807,"browser"
4308,10002808,"browser"
4310,10002809,"browser"
4311,10002810,"browser"
4313,10002811,"browser"
4315,10002812,"browser"
4317,10002813,"browser"
4319,10002814,"browser"
4321,10002815,"browser"
4322,10002816,"browser"
4325,10002817,"browser"
4326,10002818,"browser"
4327,10002819,"browser"
4328,10002820,"browser"
4331,10002821,"browser"
4332,10002822,"browser"
4334,10002823,"browser"
4336,10002824,"browser"
4338,10002825,"browser"
4339,10002826,"browser"
4340,10002827,"browser"
4341,10002828,"browser"
4343,10002829,"browser"
4344,10002830,"browser"
4345,10002831,"browser"
4348,10002832,"browser"
4349,10002833,"browser"
4351,10002834,"browser"
4353,10002835,"browser"
4354,10002836,"browser"
4356,10002837,"browser"
4357,10002838,"browser"
4359,10002839,"browser"
4360,10002840,"browser"
4361,10002841,"browser"
4363,10002842,"browser"
4364,10002843,"browser"
4367,10002844,"browser"
4368,10002845,"browser"
4369,10002846,"browser"
4370,10002847,"browser"
4372,10002848,"browser"
4373,10002849,"browser"
4376,10002850,"browser"
4379,10002851,"browser"
4380,10002852,"browser"
4381,10002853,"browser"
4384,10002854,"browser"
4386,10002855,"browser"
4387,10002856,"browser"
4388,10002857,"browser"
4389,10002858,"browser"
4392,10002859,"browser"
4394,10002860,"browser"
4395,10002861,"browser"
4396,10002862,"browser"
4398,10002863,"browser"
4400,10002864,"browser"
4401,10002865,"browser"
4402,10002866,"browser"
4403,10002867,"browser"
4404,10002868,"browser"
4405,10002869,"browser"
4406,10002870,"browser"
4407,10002871,"browser"
4409,10002872,"browser"
4410,10002873,"browser"
4412,10002874,"browser"
4413,10002875,"browser"
4416,10002878,"browser"
4417,10002879,"browser"
4418,10002880,"browser"
4420,10002881,"browser"
4423,10002882,"browser"
4424,10002883,"browser"
4425,10002884,"browser"
4428,10002885,"browser"
4429,10002886,"browser"
4430,10002887,"browser"
4431,10002888,"browser"
4433,10002889,"browser"
4435,10002890,"browser"
4436,10002891,"browser"
4437,10002892,"browser"
4438,10002893,"browser"
4440,10002894,"browser"
4441,10002895,"browser"
4442,10002896,"browser"
4444,10002897,"browser"
4446,10002898,"browser"
4447,10002899,"browser"
4448,10002900,"browser"
4449,10002901,"browser"
4450,10002902,"browser"
4452,10002903,"browser"
4453,10002904,"browser"
4454,10002905,"browser"
4455,10002906,"browser"
4456,10002907,"browser"
4457,10002908,"browser"
4458,10002909,"browser"
4459,10002910,"browser"
4461,10002911,"browser"
4462,10002912,"browser"
4463,10002913,"browser"
4465,10002914,"browser"
4466,10002915,"browser"
4467,10002916,"browser"
4469,10002917,"browser"
4470,10002918,"browser"
4471,10002919,"browser"
4472,10002920,"browser"
4474,10002921,"browser"
4476,10002922,"browser"
4478,10002923,"browser"
4481,10002924,"browser"
4483,10002925,"browser"
4486,10002926,"browser"
4487,10002927,"browser"
4489,10002928,"browser"
4491,10002929,"browser"
4493,10002930,"browser"
4494,10002931,"browser"
4495,10002932,"browser"
4496,10002933,"browser"
4497,10002934,"browser"
4499,10002935,"browser"
4500,10002936,"browser"
4501,10002937,"browser"
4502,10002938,"browser"
4503,10002939,"browser"
4504,10002940,"browser"
4505,10002941,"browser"
4506,10002942,"browser"
4508,10002943,"browser"
4509,10002944,"browser"
4512,10002945,"browser"
4513,10002946,"browser"
4515,10002947,"browser"
4517,10002948,"browser"
4519,10002949,"browser"
4520,10002950,"browser"
4522,10002951,"browser"
4523,10002952,"browser"
4524,10002953,"browser"
4525,10002954,"browser"
4527,10002955,"browser"
4528,10002956,"browser"
4529,10002957,"browser"
4532,10002959,"browser"
4534,10002960,"browser"
4535,10002961,"browser"
4536,10002962,"browser"
4537,10002963,"browser"
4538,10002964,"browser"
4539,10002965,"browser"
4540,10002966,"browser"
4541,10002967,"browser"
4542,10002968,"browser"
4544,10002969,"browser"
4545,10002970,"browser"
4546,10002971,"browser"
4547,10002972,"browser"
4551,10002974,"browser"
4553,10002975,"browser"
4554,10002976,"browser"
4556,10002977,"browser"
4558,10002978,"browser"
4560,10002979,"browser"
4561,10002980,"browser"
4562,10002981,"browser"
4564,10002982,"browser"
4565,10002983,"browser"
4568,10002985,"browser"
4571,10002986,"browser"
4572,10002987,"browser"
4573,10002988,"browser"
4576,10002990,"browser"
4577,10002991,"browser"
4578,10002992,"browser"
4579,10002993,"browser"
4581,10002994,"browser"
4584,10002995,"browser"
4587,10002996,"browser"
4589,10002997,"browser"
4591,10002998,"browser"
4592,10002999,"browser"
4594,10003001,"browser"
4596,10003003,"browser"
4598,10003004,"browser"
4600,10003005,"browser"
4602,10003006,"browser"
4603,10003007,"browser"
4604,10003008,"browser"
4606,10003009,"browser"
4607,10003010,"browser"
4609,10003011,"browser"
4611,10003013,"browser"
4612,10003014,"browser"
4614,10003015,"browser"
4616,10003016,"browser"
4617,10003017,"browser"
4618,10003018,"browser"
4621,10003020,"browser"
4623,10003021,"browser"
4624,10003022,"browser"
4626,10003023,"browser"
4628,10003024,"browser"
4630,10003025,"browser"
4632,10003026,"browser"
4633,10003027,"browser"
4634,10003028,"browser"
4635,10003029,"browser"
4637,10003030,"browser"
4638,10003031,"browser"
4639,10003032,"browser"
4640,10003033,"browser"
4641,10003034,"browser"
4643,10003035,"browser"
4644,10003036,"browser"
4646,10003037,"browser"
4647,10003038,"browser"
4649,10003039,"browser"
4650,10003040,"browser"
4651,10003041,"browser"
4652,10003042,"browser"
4653,10003043,"browser"
4654,10003044,"browser"
4655,10003045,"browser"
4657,10003046,"browser"
4659,10003047,"browser"
4660,10003048,"browser"
4661,10003049,"browser"
4664,10003050,"browser"
4666,10003051,"browser"
4668,10003052,"browser"
4672,10003055,"browser"
4673,10003056,"browser"
4675,10003057,"browser"
4676,10003058,"browser"
4677,10003059,"browser"
4678,10003060,"browser"
4681,10003061,"browser"
4682,10003062,"browser"
4684,10003063,"browser"
4685,10003064,"browser"
4686,10003065,"browser"
4687,10003066,"browser"
4688,10003067,"browser"
4689,10003068,"browser"
4690,10003069,"browser"
4691,10003070,"browser"
4692,10003071,"browser"
4693,10003072,"browser"
4696,10003073,"browser"
4698,10003074,"browser"
4699,10003075,"browser"
4700,10003076,"browser"
4701,10003077,"browser"
4703,10003078,"browser"
4704,10003079,"browser"
4705,10003080,"browser"
4707,10003081,"browser"
4708,10003082,"browser"
4709,10003083,"browser"
4710,10003084,"browser"
4712,10003085,"browser"
4713,10003086,"browser"
4716,10003087,"browser"
4717,10003088,"browser"
4718,10003089,"browser"
4721,10003090,"browser"
4723,10003091,"browser"
4724,10003092,"browser"
4725,10003093,"browser"
4728,10003094,"browser"
4731,10003095,"browser"
4732,10003096,"browser"
4733,10003097,"browser"
4736,10003098,"browser"
4738,10003100,"browser"
4740,10003101,"browser"
4741,10003102,"browser"
4742,10003103,"browser"
4745,10003104,"browser"
4746,10003105,"browser"
4747,10003106,"browser"
4748,10003107,"browser"
4750,10003108,"browser"
4753,10003109,"browser"
4756,10003110,"browser"
4759,10003111,"browser"
4761,10003112,"browser"
4762,10003113,"browser"
4765,10003114,"browser"
4766,10003115,"browser"
4767,10003116,"browser"
4769,10003117,"browser"
4770,10003118,"browser"
4771,10003119,"browser"
4773,10003120,"browser"
4775,10003121,"browser"
4776,10003122,"browser"
4778,10003123,"browser"
4779,10003124,"browser"
4781,10003125,"browser"
4782,10003126,"browser"
4783,10003127,"browser"
4784,10003128,"browser"
4785,10003129,"browser"
4789,10003131,"browser"
4790,10003132,"browser"
4792,10003134,"browser"
4795,10003135,"browser"
4796,10003136,"browser"
4797,10003137,"browser"
4798,10003138,"browser"
4799,10003139,"browser"
4801,10003140,"browser"
4803,10003141,"browser"
4805,10003143,"browser"
4806,10003144,"browser"
4809,10003145,"browser"
4811,10003146,"browser"
4812,10003147,"browser"
4813,10003148,"browser"
4815,10003149,"browser"
4818,10003150,"browser"
4819,10003151,"browser"
4821,10003152,"browser"
4822,10003153,"browser"
4824,10003154,"browser"
4826,10003156,"browser"
4827,10003157,"browser"
4829,10003158,"browser"
4832,10003159,"browser"
4833,10003160,"browser"
4834,10003161,"browser"
4835,10003162,"browser"
4838,10003163,"browser"
4839,10003164,"browser"
4841,10003166,"browser"
4843,10003167,"browser"
4846,10003168,"browser"
4848,10003169,"browser"
4849,10003170,"browser"
4850,10003171,"browser"
4851,10003172,"browser"
4854,10003173,"browser"
4856,10003174,"browser"
4857,10003175,"browser"
4859,10003176,"browser"
4860,10003177,"browser"
4861,10003178,"browser"
4864,10003179,"browser"
4865,10003180,"browser"
4866,10003181,"browser"
4868,10003182,"browser"
4870,10003183,"browser"
4872,10003184,"browser"
4875,10003185,"browser"
4877,10003186,"browser"
4879,10003187,"browser"
4880,10003188,"browser"
4881,10003189,"browser"
4884,10003191,"browser"
4885,10003192,"browser"
4887,10003193,"browser"
4889,10003194,"browser"
4891,10003195,"browser"
4892,10003196,"browser"
4894,10003197,"browser"
4896,10003199,"browser"
4897,10003200,"browser"
4899,10003202,"browser"
4902,10003203,"browser"
4905,10003205,"browser"
4907,10003206,"browser"
4908,10003207,"browser"
4909,10003208,"browser"
4910,10003209,"browser"
4911,10003210,"browser"
4912,10003211,"browser"
4913,10003212,"browser"
4914,10003213,"browser"
4915,10003214,"browser"
4916,10003215,"browser"
4917,10003216,"browser"
4919,10003217,"browser"
4921,10003218,"browser"
4922,10003219,"browser"
4923,10003220,"browser"
4925,10003221,"browser"
4926,10003222,"browser"
4927,10003223,"browser"
4929,10003224,"browser"
4931,10003225,"browser"
4933,10003226,"browser"
4936,10003227,"browser"
4938,10003228,"browser"
4939,10003229,"browser"
4940,10003230,"browser"
4941,10003231,"browser"
4942,10003232,"browser"
4943,10003233,"browser"
4945,10003234,"browser"
4947,10003235,"browser"
4949,10003236,"browser"
4952,10003237,"browser"
4953,10003238,"browser"
4954,10003239,"browser"
4956,10003240,"browser"
4957,10003241,"browser"
4959,10003243,"browser"
4960,10003244,"browser"
4961,10003245,"browser"
4964,10003247,"browser"
4965,10003248,"browser"
4967,10003249,"browser"
4968,10003250,"browser"
4971,10003251,"browser"
4974,10003252,"browser"
4975,10003253,"browser"
4978,10003254,"browser"
4980,10003255,"browser"
4982,10003256,"browser"
4983,10003257,"browser"
4985,10003258,"browser"
4986,10003259,"browser"
4988,10003260,"browser"
4989,10003261,"browser"
4990,10003262,"browser"
4991,10003263,"browser"
4994,10003264,"browser"
4996,10003265,"browser"
4999,10003266,"browser"
5000,10003267,"browser"
5001,10003268,"browser"
5002,10003269,"browser"
5004,10003270,"browser"
5005,10003271,"browser"
5007,10003272,"browser"
5010,10003273,"browser"
5011,10003274,"browser"
5012,10003275,"browser"
5014,10003276,"browser"
5016,10003277,"browser"
5017,10003278,"browser"
5018,10003279,"browser"
5019,10003280,"browser"
5020,10003281,"browser"
5021,10003282,"browser"
5022,10003283,"browser"
5023,10003284,"browser"
5025,10003285,"browser"
5028,10003286,"browser"
5031,10003287,"browser"
5032,10003288,"browser"
5034,10003289,"browser"
5036,10003290,"browser"
5037,10003291,"browser"
5038,10003292,"browser"
5040,10003293,"browser"
5041,10003294,"browser"
5042,10003295,"browser"
5043,10003296,"browser"
5044,10003297,"browser"
5045,10003298,"browser"
5046,10003299,"browser"
5048,10003301,"browser"
5051,10003302,"browser"
5053,10003304,"browser"
5057,10003305,"browser"
5059,10003306,"browser"
5062,10003307,"browser"
5063,10003308,"browser"
5065,10003309,"browser"
5066,10003310,"browser"
5068,10003311,"browser"
5069,10003312,"browser"
5071,10003313,"browser"
5073,10003314,"browser"
5074,10003315,"browser"
5075,10003316,"browser"
5078,10003317,"browser"
5080,10003318,"browser"
5081,10003319,"browser"
5083,10003320,"browser"
5086,10003321,"browser"
5088,10003322,"browser"
5089,10003323,"browser"
5091,10003324,"browser"
5093,10003325,"browser"
5094,10003326,"browser"
5097,10003327,"browser"
5098,10003328,"browser"
5099,10003329,"browser"
5101,10003330,"browser"
5102,10003331,"browser"
5103,10003332,"browser"
5104,10003333,"browser"
5106,10003334,"browser"
5107,10003335,"browser"
5110,10003336,"browser"
5111,10003337,"browser"
5112,10003338,"browser"
5114,10003339,"browser"
5117,10003340,"browser"
5120,10003341,"browser"
5121,10003342,"browser"
5123,10003343,"browser"
5125,10003344,"browser"
5127,10003345,"browser"
5129,10003346,"browser"
5132,10003347,"browser"
5134,10003349,"browser"
5136,10003350,"browser"
5137,10003351,"browser"
5138,10003352,"browser"
5139,10003353,"browser"
5140,10003354,"browser"
5142,10003355,"browser"
5144,10003356,"browser"
5147,10003357,"browser"
5149,10003358,"browser"
5151,10003359,"browser"
5152,10003360,"browser"
5153,10003361,"browser"
5154,10003362,"browser"
5156,10003363,"browser"
5158,10003364,"browser"
5160,10003365,"browser"
5161,10003366,"browser"
5162,10003367,"browser"
5163,10003368,"browser"
5164,10003369,"browser"
5165,10003370,"browser"
5166,10003371,"browser"
5167,10003372,"browser"
5168,10003373,"browser"
5171,10003374,"browser"
5172,10003375,"browser"
5173,10003376,"browser"
5176,10003378,"browser"
5177,10003379,"browser"
5178,10003380,"browser"
5179,10003381,"browser"
5180,10003382,"browser"
5181,10003383,"browser"
5183,10003384,"browser"
5186,10003385,"browser"
5187,10003386,"browser"
5188,10003387,"browser"
5190,10003388,"browser"
5191,10003389,"browser"
5192,10003390,"browser"
5193,10003391,"browser"
5194,10003392,"browser"
5196,10003393,"browser"
5198,10003394,"browser"
5200,10003395,"browser"
5201,10003396,"browser"
5202,10003397,"browser"
5204,10003398,"browser"
5206,10003399,"browser"
5207,10003400,"browser"
5209,10003401,"browser"
5211,10003403,"browser"
5212,10003404,"browser"
5213,10003405,"browser"
5214,10003406,"browser"
5215,10003407,"browser"
5218,10003408,"browser"
5220,10003409,"browser"
5221,10003410,"browser"
5222,10003411,"browser"
5223,10003412,"browser"
5225,10003413,"browser"
5226,10003414,"browser"
5227,10003415,"browser"
5229,10003416,"browser"
5231,10003417,"browser"
5232,10003418,"browser"
5235,10003419,"browser"
5236,10003420,"browser"
5237,10003421,"browser"
5240,10003422,"browser"
5243,10003423,"browser"
5245,10003424,"browser"
5246,10003425,"browser"
5247,10003426,"browser"
5249,10003427,"browser"
5250,10003428,"browser"
5251,10003429,"browser"
5252,10003430,"browser"
5253,10003431,"browser"
5254,10003432,"browser"
5255,10003433,"browser"
5258,10003434,"browser"
5259,10003435,"browser"
5260,10003436,"browser"
5261,10003437,"browser"
5263,10003438,"browser"
5265,10003439,"browser"
5266,10003440,"browser"
5269,10003441,"browser"
5270,10003442,"browser"
5271,10003443,"browser"
5272,10003444,"browser"
5274,10003445,"browser"
5275,10003446,"browser"
5276,10003447,"browser"
5278,10003448,"browser"
5281,10003449,"browser"
5283,10003450,"browser"
5284,10003451,"browser"
5285,10003452,"browser"
5287,10003453,"browser"
5290,10003454,"browser"
5293,10003455,"browser"
5294,10003456,"browser"
5296,10003457,"browser"
5297,10003458,"browser"
5298,10003459,"browser"
5300,10003460,"browser"
5301,10003461,"browser"
5302,10003462,"browser"
5304,10003463,"browser"
5305,10003464,"browser"
5307,10003465,"browser"
5309,10003466,"browser"
5310,10003467,"browser"
5311,10003468,"browser"
5313,10003469,"browser"
5314,10003470,"browser"
5316,10003471,"browser"
5317,10003472,"browser"
5319,10003473,"browser"
5321,10003474,"browser"
5323,10003475,"browser"
5324,10003476,"browser"
5326,10003477,"browser"
5328,10003478,"browser"
5329,10003479,"browser"
5330,10003480,"browser"
5332,10003481,"browser"
5334,10003482,"browser"
5337,10003484,"browser"
5338,10003485,"browser"
5339,10003486,"browser"
5340,10003487,"browser"
5342,10003488,"browser"
5344,10003489,"browser"
5346,10003490,"browser"
5347,10003491,"browser"
5349,10003492,"browser"
5351,10003493,"browser"
5352,10003494,"browser"
5355,10003495,"browser"
5356,10003496,"browser"
5359,10003497,"browser"
5360,10003498,"browser"
5362,10003499,"browser"
5364,10003500,"browser"
5365,10003501,"browser"
5366,10003502,"browser"
5367,10003503,"browser"
5368,10003504,"browser"
5369,10003505,"browser"
5370,10003506,"browser"
5373,10003507,"browser"
5374,10003508,"browser"
5376,10003509,"browser"
5377,10003510,"browser"
5378,10003511,"browser"
5379,10003512,"browser"
5380,10003513,"browser"
5381,10003514,"browser"
5382,10003515,"browser"
5383,10003516,"browser"
5386,10003517,"browser"
5387,10003518,"browser"
5388,10003519,"browser"
5391,10003520,"browser"
5392,10003521,"browser"
5394,10003522,"browser"
5395,10003523,"browser"
5396,10003524,"browser"
5397,10003525,"browser"
5399,10003526,"browser"
5401,10003527,"browser"
5403,10003528,"browser"
5404,10003529,"browser"
5406,10003530,"browser"
5407,10003531,"browser"
5409,10003532,"browser"
5411,10003533,"browser"
5414,10003534,"browser"
5417,10003535,"browser"
5418,10003536,"browser"
5419,10003537,"browser"
5420,10003538,"browser"
5422,10003539,"browser"
5423,10003540,"browser"
5424,10003541,"browser"
5426,10003542,"browser"
5427,10003543,"browser"
5428,10003544,"browser"
5430,10003545,"browser"
5431,10003546,"browser"
5434,10003547,"browser"
5435,10003548,"browser"
5436,10003549,"browser"
5438,10003550,"browser"
5441,10003551,"browser"
5443,10003552,"browser"
5444,10003553,"browser"
5445,10003554,"browser"
5446,10003555,"browser"
5448,10003556,"browser"
5450,10003557,"browser"
5451,10003558,"browser"
5454,10003559,"browser"
5456,10003561,"browser"
5457,10003562,"browser"
5459,10003564,"browser"
5461,10003565,"browser"
5462,10003566,"browser"
5463,10003567,"browser"
5464,10003568,"browser"
5467,10003569,"browser"
5470,10003570,"browser"
5471,10003571,"browser"
5472,10003572,"browser"
5474,10003573,"browser"
5475,10003574,"browser"
5476,10003575,"browser"
5479,10003576,"browser"
5480,10003577,"browser"
5483,10003578,"browser"
5484,10003579,"browser"
5488,10003582,"browser"
5489,10003583,"browser"
5490,10003584,"browser"
5493,10003585,"browser"
5495,10003586,"browser"
5496,10003587,"browser"
5497,10003588,"browser"
5499,10003589,"browser"
5501,10003591,"browser"
5504,10003592,"browser"
5506,10003593,"browser"
5508,10003594,"browser"
5509,10003595,"browser"
5511,10003597,"browser"
5513,10003598,"browser"
5514,10003599,"browser"
5516,10003600,"browser"
5517,10003601,"browser"
5519,10003602,"browser"
5520,10003603,"browser"
5521,10003604,"browser"
5523,10003605,"browser"
5525,10003606,"browser"
5526,10003607,"browser"
5527,10003608,"browser"
5528,10003609,"browser"
5529,10003610,"browser"
5531,10003611,"browser"
5534,10003612,"browser"
5535,10003613,"browser"
5536,10003614,"browser"
5537,10003615,"browser"
5539,10003616,"browser"
5540,10003617,"browser"
5542,10003618,"browser"
5545,10003620,"browser"
5546,10003621,"browser"
5547,10003622,"browser"
5550,10003623,"browser"
5551,10003624,"browser"
5553,10003625,"browser"
5556,10003626,"browser"
5557,10003627,"browser"
5558,10003628,"browser"
5559,10003629,"browser"
5562,10003630,"browser"
5563,10003631,"browser"
5566,10003632,"browser"
5568,10003633,"browser"
5570,10003634,"browser"
5573,10003635,"browser"
5575,10003636,"browser"
5578,10003637,"browser"
5579,10003638,"browser"
5580,10003639,"browser"
5581,10003640,"browser"
5582,10003641,"browser"
5584,10003642,"browser"
5585,10003643,"browser"
5587,10003644,"browser"
5589,10003645,"browser"
5590,10003646,"browser"
5591,10003647,"browser"
5592,10003648,"browser"
5594,10003649,"browser"
5595,10003650,"browser"
5597,10003651,"browser"
5598,10003652,"browser"
5599,10003653,"browser"
5602,10003654,"browser"
5605,10003655,"browser"
5607,10003656,"browser"
5608,10003657,"browser"
5610,10003658,"browser"
5611,10003659,"browser"
5613,10003660,"browser"
5615,10003661,"browser"
5616,10003662,"browser"
5617,10003663,"browser"
5618,10003664,"browser"
5619,10003665,"browser"
5620,10003666,"browser"
5622,10003667,"browser"
5624,10003668,"browser"
5625,10003669,"browser"
5627,10003670,"browser"
5629,10003671,"browser"
5632,10003672,"browser"
5633,10003673,"browser"
5636,10003674,"browser"
5638,10003675,"browser"
5639,10003676,"browser"
5641,10003677,"browser"
5644,10003678,"browser"
5646,10003679,"browser"
5647,10003680,"browser"
5648,10003681,"browser"
5649,10003682,"browser"
5650,10003683,"browser"
5652,10003684,"browser"
5654,10003685,"browser"
5655,10003686,"browser"
5656,10003687,"browser"
5657,10003688,"browser"
5660,10003689,"browser"
5662,10003690,"browser"
5664,10003691,"browser"
5665,10003692,"browser"
5667,10003693,"browser"
5669,10003694,"browser"
5670,10003695,"browser"
5672,10003696,"browser"
5674,10003697,"browser"
5675,10003698,"browser"
5676,10003699,"browser"
5677,10003700,"browser"
5678,10003701,"browser"
5681,10003702,"browser"
5684,10003703,"browser"
5686,10003704,"browser"
5687,10003705,"browser"
5690,10003706,"browser"
5691,10003707,"browser"
5692,10003708,"browser"
5694,10003709,"browser"
5696,10003710,"browser"
5699,10003711,"browser"
5700,10003712,"browser"
5702,10003713,"browser"
5704,10003714,"browser"
5706,10003715,"browser"
5708,10003716,"browser"
5710,10003717,"browser"
5711,10003718,"browser"
5712,10003719,"browser"
5713,10003720,"browser"
5714,10003721,"browser"
5716,10003722,"browser"
5719,10003723,"browser"
5720,10003724,"browser"
5721,10003725,"browser"
5723,10003727,"browser"
5725,10003728,"browser"
5727,10003729,"browser"
5728,10003730,"browser"
5730,10003731,"browser"
5732,10003732,"browser"
5733,10003733,"browser"
5734,10003734,"browser"
5737,10003735,"browser"
5739,10003736,"browser"
5742,10003737,"browser"
5743,10003738,"browser"
5745,10003739,"browser"
5747,10003740,"browser"
5748,10003741,"browser"
5750,10003742,"browser"
5751,10003743,"browser"
5752,10003744,"browser"
5753,10003745,"browser"
5754,10003746,"browser"
5757,10003747,"browser"
5758,10003748,"browser"
5761,10003749,"browser"
5762,10003750,"browser"
5764,10003751,"browser"
5765,10003752,"browser"
5766,10003753,"browser"
5767,10003754,"browser"
5768,10003755,"browser"
5769,10003756,"browser"
5770,10003757,"browser"
5771,10003758,"browser"
5772,10003759,"browser"
5775,10003760,"browser"
5776,10003761,"browser"
5777,10003762,"browser"
5778,10003763,"browser"
5779,10003764,"browser"
5781,10003765,"browser"
5782,10003766,"browser"
5783,10003767,"browser"
5784,10003768,"browser"
5786,10003769,"browser"
5787,10003770,"browser"
5789,10003772,"browser"
5790,10003773,"browser"
5791,10003774,"browser"
5792,10003775,"browser"
5793,10003776,"browser"
5795,10003777,"browser"
5798,10003778,"browser"
5799,10003779,"browser"
5802,10003780,"browser"
5804,10003781,"browser"
5806,10003782,"browser"
5807,10003783,"browser"
5809,10003784,"browser"
5810,10003785,"browser"
5811,10003786,"browser"
5814,10003787,"browser"
5815,10003788,"browser"
5817,10003789,"browser"
5818,10003790,"browser"
5821,10003791,"browser"
5823,10003792,"browser"
5825,10003793,"browser"
5826,10003794,"browser"
5827,10003795,"browser"
5828,10003796,"browser"
5829,10003797,"browser"
5832,10003798,"browser"
5833,10003799,"browser"
5835,10003800,"browser"
5837,10003801,"browser"
5838,10003802,"browser"
5840,10003803,"browser"
5842,10003804,"browser"
5843,10003805,"browser"
5846,10003806,"browser"
5847,10003807,"browser"
5849,10003808,"browser"
5850,10003809,"browser"
5852,10003810,"browser"
5854,10003811,"browser"
5858,10003812,"browser"
5859,10003813,"browser"
5862,10003814,"browser"
5863,10003815,"browser"
5864,10003816,"browser"
5865,10003817,"browser"
5868,10003818,"browser"
5871,10003820,"browser"
5872,10003821,"browser"
5874,10003822,"browser"
5875,10003823,"browser"
5877,10003824,"browser"
5879,10003825,"browser"
5880,10003826,"browser"
5881,10003827,"browser"
5884,10003828,"browser"
5886,10003829,"browser"
5888,10003830,"browser"
5890,10003831,"browser"
5893,10003833,"browser"
5894,10003834,"browser"
5896,10003835,"browser"
5899,10003836,"browser"
5900,10003837,"browser"
5902,10003838,"browser"
5905,10003839,"browser"
5906,10003840,"browser"
5908,10003841,"browser"
5909,10003842,"browser"
5911,10003843,"browser"
5912,10003844,"browser"
5913,10003845,"browser"
5915,10003846,"browser"
5916,10003847,"browser"
5917,10003848,"browser"
5918,10003849,"browser"
5921,10003850,"browser"
5923,10003851,"browser"
5927,10003852,"browser"
5928,10003853,"browser"
5930,10003854,"browser"
5931,10003855,"browser"
5933,10003856,"browser"
5936,10003857,"browser"
5937,10003858,"browser"
5938,10003859,"browser"
5939,10003860,"browser"
5940,10003861,"browser"
5941,10003862,"browser"
5942,10003863,"browser"
5943,10003864,"browser"
5944,10003865,"browser"
5945,10003866,"browser"
5946,10003867,"browser"
5949,10003868,"browser"
5950,10003869,"browser"
5953,10003870,"browser"
5955,10003871,"browser"
5956,10003872,"browser"
5957,10003873,"browser"
5958,10003874,"browser"
5959,10003875,"browser"
5960,10003876,"browser"
5961,10003877,"browser"
5962,10003878,"browser"
5963,10003879,"browser"
5964,10003880,"browser"
5965,10003881,"browser"
5967,10003882,"browser"
5968,10003883,"browser"
5969,10003884,"browser"
5970,10003885,"browser"
5973,10003886,"browser"
5974,10003887,"browser"
5975,10003888,"browser"
5976,10003889,"browser"
5977,10003890,"browser"
5978,10003891,"browser"
5979,10003892,"browser"
5981,10003893,"browser"
5983,10003894,"browser"
5984,10003895,"browser"
5985,10003896,"browser"
5987,10003897,"browser"
5988,10003898,"browser"
5989,10003899,"browser"
5990,10003900,"browser"
5992,10003901,"browser"
5994,10003902,"browser"
5996,10003903,"browser"
5997,10003904,"browser"
6000,10003905,"browser"
6002,10003907,"browser"
6005,10003908,"browser"
6007,10003909,"browser"
