PK_dim_Data,Ano,Mês,Mês N,Dia,Mês/Ano Ordem,Dia da Semana,Nome do Dia,Semana do Ano,isAnoAtual,isDataPassada,Mês-Ano
2020-09-24 00:00:00.000,2020,"Setembro",9,24,24249,4,"Qui",39,False,True,"Set-20"
2020-09-25 00:00:00.000,2020,"Setembro",9,25,24249,5,"Sex",39,False,True,"Set-20"
2020-09-26 00:00:00.000,2020,"Setembro",9,26,24249,6,"Sáb",39,False,True,"Set-20"
2020-09-27 00:00:00.000,2020,"Setembro",9,27,24249,0,"Dom",40,False,True,"Set-20"
2020-09-28 00:00:00.000,2020,"Setembro",9,28,24249,1,"Seg",40,False,True,"Set-20"
2020-09-29 00:00:00.000,2020,"Setembro",9,29,24249,2,"Ter",40,False,True,"Set-20"
2020-09-30 00:00:00.000,2020,"Setembro",9,30,24249,3,"Qua",40,False,True,"Set-20"
2020-10-01 00:00:00.000,2020,"Outubro",10,1,24250,4,"Qui",40,False,True,"Out-20"
2020-10-02 00:00:00.000,2020,"Outubro",10,2,24250,5,"Sex",40,False,True,"Out-20"
2020-10-03 00:00:00.000,2020,"Outubro",10,3,24250,6,"Sáb",40,False,True,"Out-20"
2020-10-04 00:00:00.000,2020,"Outubro",10,4,24250,0,"Dom",41,False,True,"Out-20"
2020-10-05 00:00:00.000,2020,"Outubro",10,5,24250,1,"Seg",41,False,True,"Out-20"
2020-10-06 00:00:00.000,2020,"Outubro",10,6,24250,2,"Ter",41,False,True,"Out-20"
2020-10-07 00:00:00.000,2020,"Outubro",10,7,24250,3,"Qua",41,False,True,"Out-20"
2020-10-08 00:00:00.000,2020,"Outubro",10,8,24250,4,"Qui",41,False,True,"Out-20"
2020-10-09 00:00:00.000,2020,"Outubro",10,9,24250,5,"Sex",41,False,True,"Out-20"
2020-10-10 00:00:00.000,2020,"Outubro",10,10,24250,6,"Sáb",41,False,True,"Out-20"
2020-10-11 00:00:00.000,2020,"Outubro",10,11,24250,0,"Dom",42,False,True,"Out-20"
2020-10-12 00:00:00.000,2020,"Outubro",10,12,24250,1,"Seg",42,False,True,"Out-20"
2020-10-13 00:00:00.000,2020,"Outubro",10,13,24250,2,"Ter",42,False,True,"Out-20"
2020-10-14 00:00:00.000,2020,"Outubro",10,14,24250,3,"Qua",42,False,True,"Out-20"
2020-10-15 00:00:00.000,2020,"Outubro",10,15,24250,4,"Qui",42,False,True,"Out-20"
2020-10-16 00:00:00.000,2020,"Outubro",10,16,24250,5,"Sex",42,False,True,"Out-20"
2020-10-17 00:00:00.000,2020,"Outubro",10,17,24250,6,"Sáb",42,False,True,"Out-20"
2020-10-18 00:00:00.000,2020,"Outubro",10,18,24250,0,"Dom",43,False,True,"Out-20"
2020-10-19 00:00:00.000,2020,"Outubro",10,19,24250,1,"Seg",43,False,True,"Out-20"
2020-10-20 00:00:00.000,2020,"Outubro",10,20,24250,2,"Ter",43,False,True,"Out-20"
2020-10-21 00:00:00.000,2020,"Outubro",10,21,24250,3,"Qua",43,False,True,"Out-20"
2020-10-22 00:00:00.000,2020,"Outubro",10,22,24250,4,"Qui",43,False,True,"Out-20"
2020-10-23 00:00:00.000,2020,"Outubro",10,23,24250,5,"Sex",43,False,True,"Out-20"
2020-10-24 00:00:00.000,2020,"Outubro",10,24,24250,6,"Sáb",43,False,True,"Out-20"
2020-10-25 00:00:00.000,2020,"Outubro",10,25,24250,0,"Dom",44,False,True,"Out-20"
2020-10-26 00:00:00.000,2020,"Outubro",10,26,24250,1,"Seg",44,False,True,"Out-20"
2020-10-27 00:00:00.000,2020,"Outubro",10,27,24250,2,"Ter",44,False,True,"Out-20"
2020-10-28 00:00:00.000,2020,"Outubro",10,28,24250,3,"Qua",44,False,True,"Out-20"
2020-10-29 00:00:00.000,2020,"Outubro",10,29,24250,4,"Qui",44,False,True,"Out-20"
2020-10-30 00:00:00.000,2020,"Outubro",10,30,24250,5,"Sex",44,False,True,"Out-20"
2020-10-31 00:00:00.000,2020,"Outubro",10,31,24250,6,"Sáb",44,False,True,"Out-20"
2020-11-01 00:00:00.000,2020,"Novembro",11,1,24251,0,"Dom",45,False,True,"Nov-20"
2020-11-02 00:00:00.000,2020,"Novembro",11,2,24251,1,"Seg",45,False,True,"Nov-20"
2020-11-03 00:00:00.000,2020,"Novembro",11,3,24251,2,"Ter",45,False,True,"Nov-20"
2020-11-04 00:00:00.000,2020,"Novembro",11,4,24251,3,"Qua",45,False,True,"Nov-20"
2020-11-05 00:00:00.000,2020,"Novembro",11,5,24251,4,"Qui",45,False,True,"Nov-20"
2020-11-06 00:00:00.000,2020,"Novembro",11,6,24251,5,"Sex",45,False,True,"Nov-20"
2020-11-07 00:00:00.000,2020,"Novembro",11,7,24251,6,"Sáb",45,False,True,"Nov-20"
2020-11-08 00:00:00.000,2020,"Novembro",11,8,24251,0,"Dom",46,False,True,"Nov-20"
2020-11-09 00:00:00.000,2020,"Novembro",11,9,24251,1,"Seg",46,False,True,"Nov-20"
2020-11-10 00:00:00.000,2020,"Novembro",11,10,24251,2,"Ter",46,False,True,"Nov-20"
2020-11-11 00:00:00.000,2020,"Novembro",11,11,24251,3,"Qua",46,False,True,"Nov-20"
2020-11-12 00:00:00.000,2020,"Novembro",11,12,24251,4,"Qui",46,False,True,"Nov-20"
2020-11-13 00:00:00.000,2020,"Novembro",11,13,24251,5,"Sex",46,False,True,"Nov-20"
2020-11-14 00:00:00.000,2020,"Novembro",11,14,24251,6,"Sáb",46,False,True,"Nov-20"
2020-11-15 00:00:00.000,2020,"Novembro",11,15,24251,0,"Dom",47,False,True,"Nov-20"
2020-11-16 00:00:00.000,2020,"Novembro",11,16,24251,1,"Seg",47,False,True,"Nov-20"
2020-11-17 00:00:00.000,2020,"Novembro",11,17,24251,2,"Ter",47,False,True,"Nov-20"
2020-11-18 00:00:00.000,2020,"Novembro",11,18,24251,3,"Qua",47,False,True,"Nov-20"
2020-11-19 00:00:00.000,2020,"Novembro",11,19,24251,4,"Qui",47,False,True,"Nov-20"
2020-11-20 00:00:00.000,2020,"Novembro",11,20,24251,5,"Sex",47,False,True,"Nov-20"
2020-11-21 00:00:00.000,2020,"Novembro",11,21,24251,6,"Sáb",47,False,True,"Nov-20"
2020-11-22 00:00:00.000,2020,"Novembro",11,22,24251,0,"Dom",48,False,True,"Nov-20"
2020-11-23 00:00:00.000,2020,"Novembro",11,23,24251,1,"Seg",48,False,True,"Nov-20"
2020-11-24 00:00:00.000,2020,"Novembro",11,24,24251,2,"Ter",48,False,True,"Nov-20"
2020-11-25 00:00:00.000,2020,"Novembro",11,25,24251,3,"Qua",48,False,True,"Nov-20"
2020-11-26 00:00:00.000,2020,"Novembro",11,26,24251,4,"Qui",48,False,True,"Nov-20"
2020-11-27 00:00:00.000,2020,"Novembro",11,27,24251,5,"Sex",48,False,True,"Nov-20"
2020-11-28 00:00:00.000,2020,"Novembro",11,28,24251,6,"Sáb",48,False,True,"Nov-20"
2020-11-29 00:00:00.000,2020,"Novembro",11,29,24251,0,"Dom",49,False,True,"Nov-20"
2020-11-30 00:00:00.000,2020,"Novembro",11,30,24251,1,"Seg",49,False,True,"Nov-20"
2020-12-01 00:00:00.000,2020,"Dezembro",12,1,24252,2,"Ter",49,False,True,"Dez-20"
2020-12-02 00:00:00.000,2020,"Dezembro",12,2,24252,3,"Qua",49,False,True,"Dez-20"
2020-12-03 00:00:00.000,2020,"Dezembro",12,3,24252,4,"Qui",49,False,True,"Dez-20"
2020-12-04 00:00:00.000,2020,"Dezembro",12,4,24252,5,"Sex",49,False,True,"Dez-20"
2020-12-05 00:00:00.000,2020,"Dezembro",12,5,24252,6,"Sáb",49,False,True,"Dez-20"
2020-12-06 00:00:00.000,2020,"Dezembro",12,6,24252,0,"Dom",50,False,True,"Dez-20"
2020-12-07 00:00:00.000,2020,"Dezembro",12,7,24252,1,"Seg",50,False,True,"Dez-20"
2020-12-08 00:00:00.000,2020,"Dezembro",12,8,24252,2,"Ter",50,False,True,"Dez-20"
2020-12-09 00:00:00.000,2020,"Dezembro",12,9,24252,3,"Qua",50,False,True,"Dez-20"
2020-12-10 00:00:00.000,2020,"Dezembro",12,10,24252,4,"Qui",50,False,True,"Dez-20"
2020-12-11 00:00:00.000,2020,"Dezembro",12,11,24252,5,"Sex",50,False,True,"Dez-20"
2020-12-12 00:00:00.000,2020,"Dezembro",12,12,24252,6,"Sáb",50,False,True,"Dez-20"
2020-12-13 00:00:00.000,2020,"Dezembro",12,13,24252,0,"Dom",51,False,True,"Dez-20"
2020-12-14 00:00:00.000,2020,"Dezembro",12,14,24252,1,"Seg",51,False,True,"Dez-20"
2020-12-15 00:00:00.000,2020,"Dezembro",12,15,24252,2,"Ter",51,False,True,"Dez-20"
2020-12-16 00:00:00.000,2020,"Dezembro",12,16,24252,3,"Qua",51,False,True,"Dez-20"
2020-12-17 00:00:00.000,2020,"Dezembro",12,17,24252,4,"Qui",51,False,True,"Dez-20"
2020-12-18 00:00:00.000,2020,"Dezembro",12,18,24252,5,"Sex",51,False,True,"Dez-20"
2020-12-19 00:00:00.000,2020,"Dezembro",12,19,24252,6,"Sáb",51,False,True,"Dez-20"
2020-12-20 00:00:00.000,2020,"Dezembro",12,20,24252,0,"Dom",52,False,True,"Dez-20"
2020-12-21 00:00:00.000,2020,"Dezembro",12,21,24252,1,"Seg",52,False,True,"Dez-20"
2020-12-22 00:00:00.000,2020,"Dezembro",12,22,24252,2,"Ter",52,False,True,"Dez-20"
2020-12-23 00:00:00.000,2020,"Dezembro",12,23,24252,3,"Qua",52,False,True,"Dez-20"
2020-12-24 00:00:00.000,2020,"Dezembro",12,24,24252,4,"Qui",52,False,True,"Dez-20"
2020-12-25 00:00:00.000,2020,"Dezembro",12,25,24252,5,"Sex",52,False,True,"Dez-20"
2020-12-26 00:00:00.000,2020,"Dezembro",12,26,24252,6,"Sáb",52,False,True,"Dez-20"
2020-12-27 00:00:00.000,2020,"Dezembro",12,27,24252,0,"Dom",53,False,True,"Dez-20"
2020-12-28 00:00:00.000,2020,"Dezembro",12,28,24252,1,"Seg",53,False,True,"Dez-20"
2020-12-29 00:00:00.000,2020,"Dezembro",12,29,24252,2,"Ter",53,False,True,"Dez-20"
2020-12-30 00:00:00.000,2020,"Dezembro",12,30,24252,3,"Qua",53,False,True,"Dez-20"
2020-12-31 00:00:00.000,2020,"Dezembro",12,31,24252,4,"Qui",53,False,True,"Dez-20"
