id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,Result
5195,"2009/2010",2009-11-07 00:00:00.000,654135,9847,9831,0,1,"Loss"
5266,"2009/2010",2009-08-15 00:00:00.000,653905,9847,8682,3,1,"Winn"
5285,"2009/2010",2010-01-20 00:00:00.000,654307,9847,9829,0,1,"Loss"
5356,"2009/2010",2010-03-13 00:00:00.000,654475,9847,9874,4,1,"Winn"
5408,"2009/2010",2010-04-10 00:00:00.000,654548,9847,9827,3,1,"Winn"
5426,"2009/2010",2010-04-24 00:00:00.000,654723,9847,9851,1,1,"Draw"
5495,"2009/2010",2009-09-20 00:00:00.000,653988,9847,9748,1,1,"Draw"
5514,"2009/2010",2009-10-03 00:00:00.000,654027,9847,8481,1,1,"Draw"
5535,"2010/2011",2010-08-07 00:00:00.000,829874,9847,9853,3,1,"Winn"
5565,"2010/2011",2010-11-07 00:00:00.000,830052,9847,8592,2,1,"Winn"
5584,"2010/2011",2010-11-20 00:00:00.000,830076,9847,7819,2,1,"Winn"
5604,"2010/2011",2010-12-05 00:00:00.000,830096,9847,8521,3,1,"Winn"
5656,"2010/2011",2011-01-15 00:00:00.000,830143,9847,9874,2,1,"Winn"
5704,"2010/2011",2011-02-27 00:00:00.000,830254,9847,9941,2,1,"Winn"
5794,"2010/2011",2011-04-30 00:00:00.000,830465,9847,9873,3,1,"Winn"
5918,"2011/2012",2011-08-06 00:00:00.000,1019345,9847,8689,0,1,"Loss"
5966,"2011/2012",2011-11-20 00:00:00.000,1019603,9847,8481,0,1,"Loss"
6037,"2011/2012",2012-01-14 00:00:00.000,1019788,9847,9941,3,1,"Winn"
6056,"2011/2012",2012-02-04 00:00:00.000,1019849,9847,4087,3,1,"Winn"
6096,"2011/2012",2012-03-04 00:00:00.000,1019970,9847,8576,4,1,"Winn"
6126,"2011/2012",2012-03-25 00:00:00.000,1020050,9847,9827,1,1,"Draw"
6138,"2011/2012",2011-08-21 00:00:00.000,1019374,9847,9873,2,1,"Winn"
6157,"2011/2012",2012-04-08 00:00:00.000,1020115,9847,8592,2,1,"Winn"
6178,"2011/2012",2012-04-22 00:00:00.000,1020167,9847,9874,6,1,"Winn"
6266,"2011/2012",2011-09-21 00:00:00.000,1019452,9847,9831,2,1,"Winn"
6454,"2012/2013",2013-02-08 00:00:00.000,1217046,9847,7794,3,1,"Winn"
6495,"2012/2013",2013-03-09 00:00:00.000,1217087,9847,8481,2,1,"Winn"
6572,"2012/2013",2013-05-05 00:00:00.000,1217154,9847,9873,1,1,"Draw"
6593,"2012/2013",2013-05-18 00:00:00.000,1217175,9847,8521,3,1,"Winn"
6715,"2013/2014",2013-11-09 00:00:00.000,1468285,9847,9831,3,1,"Winn"
6784,"2013/2014",2013-08-18 00:00:00.000,1468174,9847,8576,1,1,"Draw"
7014,"2013/2014",2013-09-22 00:00:00.000,1468214,9847,9829,1,1,"Draw"
7134,"2014/2015",2014-12-06 00:00:00.000,1709862,9847,9830,2,1,"Winn"
7235,"2014/2015",2015-02-21 00:00:00.000,1709953,9847,9941,3,1,"Winn"
7254,"2014/2015",2015-03-07 00:00:00.000,1709972,9847,8588,4,1,"Winn"
7284,"2014/2015",2015-03-20 00:00:00.000,1709992,9847,8689,3,1,"Winn"
7304,"2014/2015",2015-04-28 00:00:00.000,1710012,9847,8550,3,1,"Winn"
7324,"2014/2015",2015-04-25 00:00:00.000,1710032,9847,8639,6,1,"Winn"
7398,"2014/2015",2014-09-21 00:00:00.000,1709756,9847,9748,1,1,"Draw"
7428,"2014/2015",2014-10-05 00:00:00.000,1709786,9847,9829,1,1,"Draw"
7457,"2015/2016",2015-10-25 00:00:00.000,1989886,9847,9853,4,1,"Winn"
7495,"2015/2016",2015-11-28 00:00:00.000,1989924,9847,10242,4,1,"Winn"
7525,"2015/2016",2015-12-13 00:00:00.000,1989954,9847,9748,5,1,"Winn"
7576,"2015/2016",2016-01-23 00:00:00.000,1989997,9847,8121,5,1,"Winn"
7596,"2015/2016",2016-02-03 00:00:00.000,1990117,9847,8689,3,1,"Winn"
7625,"2015/2016",2016-02-20 00:00:00.000,1990146,9847,9837,4,1,"Winn"
7685,"2015/2016",2016-04-02 00:00:00.000,1990046,9847,9831,4,1,"Winn"
7806,"2015/2016",2015-10-04 00:00:00.000,1989866,9847,8592,2,1,"Winn"
7827,"2008/2009",2008-11-01 00:00:00.000,499407,9823,9912,3,1,"Winn"
7854,"2008/2009",2008-11-22 00:00:00.000,499434,9823,8398,4,1,"Winn"
7872,"2008/2009",2008-12-05 00:00:00.000,499452,9823,8226,2,1,"Winn"
7899,"2008/2009",2009-02-08 00:00:00.000,499479,9823,9789,3,1,"Winn"
7944,"2008/2009",2009-03-07 00:00:00.000,499515,9823,9904,5,1,"Winn"
7998,"2008/2009",2009-04-25 00:00:00.000,499569,9823,10189,0,1,"Loss"
8007,"2008/2009",2008-08-31 00:00:00.000,499335,9823,8177,4,1,"Winn"
8016,"2008/2009",2009-05-02 00:00:00.000,499578,9823,9788,2,1,"Winn"
8052,"2008/2009",2009-05-23 00:00:00.000,499614,9823,10269,2,1,"Winn"
8124,"2009/2010",2009-10-24 00:00:00.000,674347,9823,9810,2,1,"Winn"
8142,"2009/2010",2009-11-07 00:00:00.000,674365,9823,10189,1,1,"Draw"
8151,"2009/2010",2009-11-22 00:00:00.000,674374,9823,8178,1,1,"Draw"
8169,"2009/2010",2009-12-04 00:00:00.000,674395,9823,9788,2,1,"Winn"
8214,"2009/2010",2009-08-15 00:00:00.000,674272,9823,8697,1,1,"Draw"
8241,"2009/2010",2010-02-13 00:00:00.000,674461,9823,9789,3,1,"Winn"
8277,"2009/2010",2010-03-13 00:00:00.000,674497,9823,8358,2,1,"Winn"
8349,"2009/2010",2010-05-01 00:00:00.000,674563,9823,9911,3,1,"Winn"
8385,"2009/2010",2009-09-19 00:00:00.000,674308,9823,8165,2,1,"Winn"
8421,"2010/2011",2010-08-20 00:00:00.000,856874,9823,8721,2,1,"Winn"
8466,"2010/2011",2010-11-27 00:00:00.000,857012,9823,9810,4,1,"Winn"
8511,"2010/2011",2011-01-22 00:00:00.000,857135,9823,8350,5,1,"Winn"
8628,"2010/2011",2011-04-17 00:00:00.000,857352,9823,8178,5,1,"Winn"
8646,"2010/2011",2011-04-30 00:00:00.000,857379,9823,10189,4,1,"Winn"
8664,"2010/2011",2011-05-14 00:00:00.000,857406,9823,10269,2,1,"Winn"
8735,"2011/2012",2011-08-07 00:00:00.000,1029765,9823,9788,0,1,"Loss"
8763,"2011/2012",2011-11-19 00:00:00.000,1030048,9823,9789,0,1,"Loss"
8782,"2011/2012",2011-12-03 00:00:00.000,1030097,9823,8697,4,1,"Winn"
8880,"2011/2012",2012-03-10 00:00:00.000,1030302,9823,8226,7,1,"Winn"
8898,"2011/2012",2012-03-24 00:00:00.000,1030339,9823,9904,2,1,"Winn"
8916,"2011/2012",2012-04-07 00:00:00.000,1030362,9823,8406,2,1,"Winn"
9087,"2012/2013",2012-12-01 00:00:00.000,1239594,9823,9789,1,1,"Draw"
9105,"2012/2013",2012-12-14 00:00:00.000,1239612,9823,9788,1,1,"Draw"
9132,"2012/2013",2012-09-02 00:00:00.000,1239485,9823,10269,6,1,"Winn"
9171,"2012/2013",2013-02-23 00:00:00.000,1239669,9823,8697,6,1,"Winn"
9232,"2012/2013",2012-09-15 00:00:00.000,1239495,9823,9905,3,1,"Winn"
9339,"2013/2014",2013-08-09 00:00:00.000,1478940,9823,9788,3,1,"Winn"
9402,"2013/2014",2013-12-14 00:00:00.000,1479126,9823,9790,3,1,"Winn"
9475,"2013/2014",2014-03-01 00:00:00.000,1479193,9823,10189,5,1,"Winn"
9493,"2013/2014",2014-03-15 00:00:00.000,1479212,9823,8178,2,1,"Winn"
9637,"2013/2014",2013-10-19 00:00:00.000,1479063,9823,9905,4,1,"Winn"
9645,"2014/2015",2014-08-22 00:00:00.000,1732658,9823,8721,2,1,"Winn"
9654,"2014/2015",2014-11-01 00:00:00.000,1732796,9823,9789,2,1,"Winn"
9735,"2014/2015",2015-02-03 00:00:00.000,1732883,9823,10189,1,1,"Draw"
9780,"2014/2015",2015-02-27 00:00:00.000,1732919,9823,8722,4,1,"Winn"
9870,"2014/2015",2015-05-09 00:00:00.000,1733000,9823,8406,0,1,"Loss"
10077,"2015/2016",2016-02-20 00:00:00.000,2002282,9823,8262,3,1,"Winn"
10176,"2015/2016",2016-04-30 00:00:00.000,2002433,9823,9788,1,1,"Draw"
10194,"2015/2016",2016-05-14 00:00:00.000,2002487,9823,9904,3,1,"Winn"
10203,"2015/2016",2015-09-12 00:00:00.000,2002115,9823,8406,2,1,"Winn"
10221,"2015/2016",2015-09-22 00:00:00.000,2002136,9823,8721,5,1,"Winn"
10239,"2015/2016",2015-10-04 00:00:00.000,2002155,9823,9789,5,1,"Winn"
19748,"2008/2009",2008-12-13 00:00:00.000,490083,9925,9860,1,1,"Draw"
19784,"2008/2009",2009-01-24 00:00:00.000,490113,9925,10251,3,1,"Winn"
19868,"2008/2009",2009-05-12 00:00:00.000,643172,9925,9938,2,1,"Winn"
19949,"2009/2010",2009-11-28 00:00:00.000,658874,9925,9800,3,1,"Winn"
19986,"2009/2010",2010-01-03 00:00:00.000,658911,9925,8548,1,1,"Draw"
19999,"2009/2010",2010-01-16 00:00:00.000,658918,9925,8596,1,1,"Draw"
20068,"2009/2010",2010-03-27 00:00:00.000,659046,9925,8597,3,1,"Winn"
20078,"2009/2010",2010-04-13 00:00:00.000,659056,9925,9927,2,1,"Winn"
20102,"2009/2010",2010-05-04 00:00:00.000,820498,9925,8548,2,1,"Winn"
20115,"2009/2010",2009-09-12 00:00:00.000,658750,9925,9938,1,1,"Draw"
20122,"2009/2010",2009-09-20 00:00:00.000,658757,9925,9860,2,1,"Winn"
20180,"2010/2011",2010-11-20 00:00:00.000,840307,9925,9938,1,1,"Draw"
20198,"2010/2011",2010-12-21 00:00:00.000,840325,9925,8597,1,1,"Draw"
20288,"2010/2011",2011-04-06 00:00:00.000,840403,9925,10251,3,1,"Winn"
20320,"2010/2011",2011-05-01 00:00:00.000,1005021,9925,9938,4,1,"Winn"
20354,"2010/2011",2010-09-25 00:00:00.000,840259,9925,10251,2,1,"Winn"
20360,"2010/2011",2010-10-02 00:00:00.000,840265,9925,8429,3,1,"Winn"
20396,"2011/2012",2011-10-23 00:00:00.000,1024352,9925,8485,2,1,"Winn"
20444,"2011/2012",2011-11-23 00:00:00.000,1024253,9925,8457,2,1,"Winn"
20450,"2011/2012",2011-12-24 00:00:00.000,1024486,9925,8597,2,1,"Winn"
20469,"2011/2012",2012-01-14 00:00:00.000,1024541,9925,9938,2,1,"Winn"
20570,"2011/2012",2011-08-13 00:00:00.000,1024200,9925,9938,5,1,"Winn"
20581,"2011/2012",2011-08-21 00:00:00.000,1024215,9925,8467,0,1,"Loss"
20630,"2012/2013",2012-11-11 00:00:00.000,1229105,9925,8467,1,1,"Draw"
20642,"2012/2013",2012-11-24 00:00:00.000,1229134,9925,8066,0,1,"Loss"
20696,"2012/2013",2013-01-19 00:00:00.000,1230088,9925,9860,4,1,"Winn"
20708,"2012/2013",2013-01-30 00:00:00.000,1230358,9925,8597,4,1,"Winn"
20771,"2012/2013",2013-04-21 00:00:00.000,1438232,9925,8066,4,1,"Winn"
20835,"2013/2014",2013-08-03 00:00:00.000,1474096,9925,8649,2,1,"Winn"
20853,"2013/2014",2013-11-02 00:00:00.000,1474258,9925,9938,1,1,"Draw"
20864,"2013/2014",2013-11-23 00:00:00.000,1474276,9925,8485,3,1,"Winn"
20985,"2013/2014",2014-03-29 00:00:00.000,1474534,9925,8649,1,1,"Draw"
21024,"2013/2014",2014-05-11 00:00:00.000,1686231,9925,9938,3,1,"Winn"
21045,"2013/2014",2013-09-21 00:00:00.000,1474198,9925,8467,2,1,"Winn"
21092,"2014/2015",2014-11-22 00:00:00.000,1726097,9925,8284,2,1,"Winn"
21104,"2014/2015",2014-12-14 00:00:00.000,1726109,9925,9800,4,1,"Winn"
21140,"2014/2015",2015-03-04 00:00:00.000,1726139,9925,8467,0,1,"Loss"
21165,"2014/2015",2015-04-15 00:00:00.000,1726164,9925,8597,4,1,"Winn"
21195,"2014/2015",2014-08-16 00:00:00.000,1726032,9925,9938,6,1,"Winn"
21266,"2014/2015",2014-09-13 00:00:00.000,1726049,9925,8485,2,1,"Winn"
21273,"2014/2015",2014-09-21 00:00:00.000,1726056,9925,9927,1,1,"Draw"
21284,"2014/2015",2014-10-05 00:00:00.000,1726067,9925,8429,0,1,"Loss"
21314,"2015/2016",2015-10-31 00:00:00.000,1990915,9925,8485,3,1,"Winn"
21338,"2015/2016",2016-01-19 00:00:00.000,1990939,9925,8429,8,1,"Winn"
21390,"2015/2016",2016-01-23 00:00:00.000,1990985,9925,8467,3,1,"Winn"
21441,"2015/2016",2016-04-02 00:00:00.000,1991030,9925,9860,3,1,"Winn"
21456,"2015/2016",2016-04-24 00:00:00.000,2216647,9925,8649,1,1,"Draw"
21494,"2015/2016",2015-08-29 00:00:00.000,1990873,9925,8467,3,1,"Winn"
84,"2008/2009",2009-01-16 00:00:00.000,492775,8635,9984,1,2,"Loss"
101,"2008/2009",2008-08-23 00:00:00.000,492483,8635,9991,2,2,"Draw"
120,"2008/2009",2009-02-07 00:00:00.000,492991,8635,9998,3,2,"Winn"
137,"2008/2009",2009-02-22 00:00:00.000,493008,8635,9985,4,2,"Winn"
377,"2009/2010",2010-02-03 00:00:00.000,665626,8635,8342,3,2,"Winn"
385,"2009/2010",2009-08-08 00:00:00.000,665327,8635,9984,3,2,"Winn"
426,"2009/2010",2010-02-06 00:00:00.000,665698,8635,9997,1,2,"Loss"
557,"2010/2011",2010-11-07 00:00:00.000,838635,8635,8342,2,2,"Draw"
701,"2010/2011",2011-03-20 00:00:00.000,838867,8635,9991,3,2,"Winn"
829,"2011/2012",2011-12-18 00:00:00.000,1032828,8635,9994,3,2,"Winn"
886,"2011/2012",2012-02-05 00:00:00.000,1032877,8635,9987,4,2,"Winn"
956,"2011/2012",2011-08-21 00:00:00.000,1032723,8635,9998,2,2,"Draw"
982,"2011/2012",2011-09-25 00:00:00.000,1032749,8635,9993,3,2,"Winn"
1133,"2012/2013",2013-02-03 00:00:00.000,1224175,8635,9985,2,2,"Draw"
1206,"2012/2013",2012-09-02 00:00:00.000,1224024,8635,9987,2,2,"Draw"
1274,"2014/2015",2014-10-26 00:00:00.000,1717906,8635,9985,0,2,"Loss"
1313,"2014/2015",2014-11-30 00:00:00.000,1717945,8635,8342,2,2,"Draw"
1434,"2014/2015",2015-03-15 00:00:00.000,1718050,8635,9991,1,2,"Loss"
1474,"2014/2015",2014-09-20 00:00:00.000,1717874,8635,9984,3,2,"Winn"
1495,"2015/2016",2015-07-26 00:00:00.000,1979838,8635,8475,3,2,"Winn"
1553,"2015/2016",2015-11-29 00:00:00.000,1979952,8635,1773,3,2,"Winn"
4876,"2008/2009",2008-12-21 00:00:00.000,483316,9847,9873,2,2,"Draw"
5067,"2008/2009",2009-05-16 00:00:00.000,483518,9847,8583,1,2,"Loss"
5146,"2008/2009",2008-10-18 00:00:00.000,483216,9847,8689,3,2,"Winn"
5446,"2009/2010",2010-05-05 00:00:00.000,654743,9847,9873,2,2,"Draw"
5624,"2010/2011",2010-12-18 00:00:00.000,830119,9847,9829,2,2,"Draw"
5725,"2010/2011",2011-03-13 00:00:00.000,830313,9847,10249,2,2,"Draw"
5755,"2010/2011",2010-08-22 00:00:00.000,829895,9847,9827,1,2,"Loss"
5814,"2010/2011",2011-05-10 00:00:00.000,830498,9847,8481,2,2,"Draw"
5835,"2010/2011",2011-05-21 00:00:00.000,830534,9847,8639,2,2,"Draw"
5946,"2011/2012",2011-10-29 00:00:00.000,1019558,9847,7819,4,2,"Winn"
5988,"2011/2012",2011-12-04 00:00:00.000,1019660,9847,8583,3,2,"Winn"
6076,"2011/2012",2012-02-19 00:00:00.000,1019918,9847,10249,2,2,"Draw"
6293,"2012/2013",2012-08-11 00:00:00.000,1216807,9847,8689,2,2,"Draw"
6315,"2012/2013",2012-11-03 00:00:00.000,1216917,9847,9853,1,2,"Loss"
6335,"2012/2013",2012-11-17 00:00:00.000,1216937,9847,9851,1,2,"Loss"
6774,"2013/2014",2013-12-22 00:00:00.000,1468314,9847,8639,2,2,"Draw"
6964,"2013/2014",2014-05-07 00:00:00.000,1468555,9847,9851,1,2,"Loss"
7186,"2014/2015",2015-01-18 00:00:00.000,1709904,9847,4087,4,2,"Winn"
7227,"2014/2015",2015-02-14 00:00:00.000,1709945,9847,7819,2,2,"Draw"
7365,"2014/2015",2015-05-23 00:00:00.000,1710073,9847,9837,3,2,"Winn"
7676,"2015/2016",2016-03-20 00:00:00.000,1990037,9847,9829,0,2,"Loss"
7766,"2015/2016",2015-09-11 00:00:00.000,1989825,9847,9827,2,2,"Draw"
7809,"2008/2009",2008-08-15 00:00:00.000,499317,9823,9790,2,2,"Draw"
7926,"2008/2009",2009-02-21 00:00:00.000,499497,9823,8722,1,2,"Loss"
8106,"2008/2009",2008-10-25 00:00:00.000,499389,9823,8721,4,2,"Winn"
8187,"2009/2010",2009-12-19 00:00:00.000,674413,9823,8177,5,2,"Winn"
8295,"2009/2010",2010-03-27 00:00:00.000,674518,9823,10269,1,2,"Loss"
8430,"2010/2011",2010-10-29 00:00:00.000,856955,9823,8358,4,2,"Winn"
8691,"2010/2011",2010-09-25 00:00:00.000,856919,9823,9905,1,2,"Loss"
9194,"2012/2013",2013-03-09 00:00:00.000,1239692,9823,8194,3,2,"Winn"
9211,"2012/2013",2013-03-30 00:00:00.000,1239709,9823,9790,9,2,"Winn"
9330,"2012/2013",2012-10-28 00:00:00.000,1239539,9823,8178,1,2,"Loss"
9348,"2013/2014",2013-10-26 00:00:00.000,1479071,9823,8177,3,2,"Winn"
9564,"2013/2014",2014-04-26 00:00:00.000,1479276,9823,8697,5,2,"Winn"
9807,"2014/2015",2015-03-22 00:00:00.000,1732946,9823,9788,0,2,"Loss"
10095,"2015/2016",2016-03-02 00:00:00.000,2002300,9823,9905,1,2,"Loss"
19700,"2008/2009",2008-10-25 00:00:00.000,490035,9925,10251,4,2,"Winn"
19772,"2008/2009",2009-01-03 00:00:00.000,490101,9925,9938,2,2,"Draw"
19904,"2008/2009",2008-09-27 00:00:00.000,490017,9925,8485,3,2,"Winn"
19989,"2009/2010",2009-08-22 00:00:00.000,658738,9925,8467,5,2,"Winn"
20006,"2009/2010",2010-01-27 00:00:00.000,658985,9925,10251,1,2,"Loss"
20084,"2009/2010",2010-04-17 00:00:00.000,820477,9925,10251,3,2,"Winn"
20186,"2010/2011",2010-11-27 00:00:00.000,840313,9925,8066,2,2,"Draw"
20619,"2012/2013",2012-10-27 00:00:00.000,1229076,9925,8597,0,2,"Loss"
20721,"2012/2013",2013-02-16 00:00:00.000,1230373,9925,9938,6,2,"Winn"
20805,"2012/2013",2012-09-01 00:00:00.000,1228542,9925,10251,2,2,"Draw"
21008,"2013/2014",2014-05-03 00:00:00.000,1686215,9925,8485,5,2,"Winn"
21026,"2013/2014",2013-08-24 00:00:00.000,1474150,9925,8066,2,2,"Draw"
21350,"2015/2016",2015-12-19 00:00:00.000,1990951,9925,9927,1,2,"Loss"
21469,"2015/2016",2016-05-08 00:00:00.000,2216660,9925,8485,3,2,"Winn"
21482,"2015/2016",2015-08-15 00:00:00.000,1990861,9925,8066,4,2,"Winn"
19,"2008/2009",2008-11-08 00:00:00.000,492573,8635,9994,2,3,"Loss"
1649,"2015/2016",2016-02-28 00:00:00.000,1980040,8635,9985,3,3,"Draw"
4976,"2008/2009",2009-03-15 00:00:00.000,483419,9847,8592,1,3,"Loss"
5304,"2009/2010",2010-02-06 00:00:00.000,654363,9847,8689,0,3,"Loss"
5336,"2009/2010",2010-02-28 00:00:00.000,654435,9847,8592,0,3,"Loss"
5466,"2009/2010",2010-05-15 00:00:00.000,654763,9847,10249,1,3,"Loss"
5545,"2010/2011",2010-10-24 00:00:00.000,829970,9847,8583,2,3,"Loss"
8070,"2008/2009",2008-09-20 00:00:00.000,499353,9823,8697,2,5,"Loss"
8088,"2008/2009",2008-10-04 00:00:00.000,499371,9823,9911,3,3,"Draw"
8565,"2010/2011",2011-02-26 00:00:00.000,857224,9823,9789,1,3,"Loss"
9519,"2013/2014",2014-03-29 00:00:00.000,1479238,9823,8226,3,3,"Draw"
9546,"2013/2014",2014-04-12 00:00:00.000,1479258,9823,9789,0,3,"Loss"
19886,"2008/2009",2008-08-31 00:00:00.000,489999,9925,8548,2,4,"Loss"
20372,"2010/2011",2010-10-24 00:00:00.000,840277,9925,8548,1,3,"Loss"
20750,"2012/2013",2013-03-16 00:00:00.000,1230398,9925,8485,4,3,"Winn"
