CompID,SponsID,Sum,PayDate
663198,510,7298.17,2021-03-11 00:00:00.000
749987,269,9417.86,2021-02-15 00:00:00.000
205054,918,9743.85,2020-11-09 00:00:00.000
715687,109,920.42,2021-07-20 00:00:00.000
31890,336,8964.26,2020-10-26 00:00:00.000
247471,604,6024.91,2021-08-19 00:00:00.000
694115,579,4765.49,2021-08-18 00:00:00.000
700907,672,7204.15,2021-07-29 00:00:00.000
822290,603,7472.69,2021-04-16 00:00:00.000
802539,820,8282.67,2021-05-02 00:00:00.000
293696,666,3217.54,2021-05-24 00:00:00.000
78416,546,5127.61,2021-08-16 00:00:00.000
195630,132,4373.76,2020-10-14 00:00:00.000
481007,372,1415.14,2021-05-09 00:00:00.000
77046,712,2878.39,2021-05-08 00:00:00.000
76643,834,9457.55,2021-06-04 00:00:00.000
937103,386,881.52,2021-01-28 00:00:00.000
294702,447,4891.41,2021-04-26 00:00:00.000
842104,550,3302.66,2021-01-27 00:00:00.000
242017,966,6021.73,2020-09-29 00:00:00.000
250256,35,4149.21,2020-10-30 00:00:00.000
358230,113,2962.31,2021-02-14 00:00:00.000
443734,471,3441.84,2021-01-29 00:00:00.000
465444,680,3812.4,2021-05-14 00:00:00.000
554834,613,6279.71,2021-07-27 00:00:00.000
432205,308,6101.35,2020-11-01 00:00:00.000
30439,648,7494.18,2021-06-15 00:00:00.000
793807,541,1865.09,2021-07-17 00:00:00.000
193540,419,5752.82,2021-04-17 00:00:00.000
545453,363,3839.71,2021-07-19 00:00:00.000
506495,462,2913.75,2021-04-05 00:00:00.000
319062,41,7972.14,2021-05-19 00:00:00.000
326380,829,8014.38,2021-04-08 00:00:00.000
829523,254,4607.88,2021-08-05 00:00:00.000
853001,59,5694.72,2020-09-27 00:00:00.000
775215,65,3844.34,2021-02-07 00:00:00.000
281294,794,4559.39,2020-12-02 00:00:00.000
537361,465,439.97,2021-05-05 00:00:00.000
383474,14,6084.83,2020-10-26 00:00:00.000
986164,459,5406.75,2021-07-01 00:00:00.000
124314,38,8877.21,2021-09-09 00:00:00.000
705391,522,1887.64,2021-04-04 00:00:00.000
568085,908,2597.42,2021-03-01 00:00:00.000
659061,464,4590.23,2021-07-28 00:00:00.000
152825,702,1603.9,2021-06-27 00:00:00.000
23336,988,9762.06,2020-12-20 00:00:00.000
347739,530,9185.04,2020-10-20 00:00:00.000
574692,963,2072.82,2021-03-30 00:00:00.000
84670,415,852.06,2021-03-16 00:00:00.000
831612,758,7472.88,2021-03-08 00:00:00.000
284357,635,7123.92,2021-07-07 00:00:00.000
662138,121,1108.55,2020-11-12 00:00:00.000
253565,639,5937.04,2021-07-28 00:00:00.000
356539,903,7947.67,2021-07-13 00:00:00.000
635522,579,9138.66,2020-12-07 00:00:00.000
504345,1,1292.47,2021-01-30 00:00:00.000
865547,697,6500.18,2021-07-16 00:00:00.000
777592,698,6271.71,2021-08-23 00:00:00.000
856565,796,1979.72,2021-05-07 00:00:00.000
415792,6,5620.02,2021-01-20 00:00:00.000
908362,721,8265.45,2021-05-16 00:00:00.000
840964,833,2810.82,2021-06-28 00:00:00.000
372316,208,4543.36,2020-10-13 00:00:00.000
670565,2,9537.48,2021-03-22 00:00:00.000
416855,908,9796.9,2021-08-08 00:00:00.000
92111,792,4168.2,2020-12-24 00:00:00.000
236212,1,1573.04,2021-08-16 00:00:00.000
132725,159,8925.1,2021-07-06 00:00:00.000
541308,299,7582.76,2021-07-26 00:00:00.000
489970,800,4698.34,2021-06-08 00:00:00.000
957702,718,6597.59,2021-06-14 00:00:00.000
288435,377,3874.8,2021-09-10 00:00:00.000
463814,36,3924.6,2021-02-20 00:00:00.000
665661,479,913.39,2020-11-08 00:00:00.000
313945,91,1249.78,2021-07-26 00:00:00.000
67346,531,7770.98,2021-05-07 00:00:00.000
216389,574,5842.01,2021-08-27 00:00:00.000
926618,363,5162.21,2021-08-25 00:00:00.000
617613,249,3543.78,2020-12-25 00:00:00.000
972407,918,6612.8,2021-05-05 00:00:00.000
480794,653,6161.06,2021-05-10 00:00:00.000
524010,361,9261.5,2020-10-15 00:00:00.000
809614,742,4961.86,2021-05-14 00:00:00.000
60708,283,9158.03,2021-04-14 00:00:00.000
469753,574,8895.01,2021-07-15 00:00:00.000
990978,309,9951.18,2020-09-20 00:00:00.000
443882,500,5725.62,2021-05-30 00:00:00.000
946771,484,5198.3,2021-02-15 00:00:00.000
21103,368,6617.92,2020-09-24 00:00:00.000
457212,316,1741.12,2021-03-30 00:00:00.000
662524,964,9948.66,2021-03-14 00:00:00.000
610838,738,976.51,2020-10-24 00:00:00.000
499576,281,8655.1,2020-09-23 00:00:00.000
447858,835,2159.53,2021-03-10 00:00:00.000
55583,818,2354.9,2021-05-11 00:00:00.000
506120,807,5067.86,2021-06-02 00:00:00.000
823728,719,1342.81,2020-09-14 00:00:00.000
320139,524,564.36,2021-07-28 00:00:00.000
165402,396,2819.75,2021-04-18 00:00:00.000
659013,824,6577.94,2020-09-22 00:00:00.000
941591,868,8973.1,2021-01-30 00:00:00.000
995479,471,7264.42,2021-01-01 00:00:00.000
910078,495,3608.28,2021-04-07 00:00:00.000
825329,21,2720.06,2021-02-11 00:00:00.000
779185,711,2656.08,2021-02-28 00:00:00.000
216121,135,4497.67,2021-05-14 00:00:00.000
30345,433,1375.73,2021-03-18 00:00:00.000
853890,836,3613.31,2021-05-15 00:00:00.000
358213,710,8571.62,2021-01-14 00:00:00.000
182162,377,3018.12,2021-04-29 00:00:00.000
713966,639,7678.85,2021-05-03 00:00:00.000
992,334,7578.88,2020-12-29 00:00:00.000
569328,352,9544.19,2021-03-21 00:00:00.000
926001,368,4876.71,2021-03-16 00:00:00.000
170013,601,8714.47,2020-10-11 00:00:00.000
852969,174,7987.52,2021-06-10 00:00:00.000
261653,650,9322.94,2021-05-02 00:00:00.000
295559,726,9143.07,2020-12-26 00:00:00.000
601254,522,7219.33,2021-06-08 00:00:00.000
320715,180,8322.84,2021-02-20 00:00:00.000
388908,38,8604.75,2021-06-11 00:00:00.000
982785,33,3420.3,2020-11-21 00:00:00.000
843373,990,9742.47,2021-06-17 00:00:00.000
251141,858,5122.28,2021-03-03 00:00:00.000
663566,422,9111.28,2021-03-25 00:00:00.000
201992,470,1394.39,2021-06-08 00:00:00.000
859802,511,5267.88,2020-11-28 00:00:00.000
526669,948,5686.85,2020-09-22 00:00:00.000
818588,164,1009.76,2021-07-09 00:00:00.000
641013,584,7987.05,2020-10-06 00:00:00.000
702378,870,2450.28,2021-06-12 00:00:00.000
620549,534,865.51,2021-07-01 00:00:00.000
660131,12,668.65,2021-01-04 00:00:00.000
318380,388,5983.45,2021-05-08 00:00:00.000
238635,641,3714.37,2021-04-15 00:00:00.000
850222,94,367.72,2021-02-06 00:00:00.000
687245,611,1978.97,2020-09-16 00:00:00.000
788791,818,270.98,2021-07-02 00:00:00.000
303360,522,9784.76,2021-07-26 00:00:00.000
348250,902,6001.03,2020-12-18 00:00:00.000
219807,669,4622.48,2021-08-22 00:00:00.000
837226,485,5758.29,2020-12-14 00:00:00.000
817532,370,431.3,2020-12-21 00:00:00.000
280464,211,3065.95,2021-05-09 00:00:00.000
102356,148,1784.21,2021-08-24 00:00:00.000
28822,942,2425.27,2021-04-11 00:00:00.000
654285,916,2350,2020-09-23 00:00:00.000
924092,627,5322.73,2021-02-09 00:00:00.000
995479,681,6253.93,2021-03-11 00:00:00.000
62740,990,3842.6,2021-06-29 00:00:00.000
780829,689,8617.72,2021-08-07 00:00:00.000
719604,681,6144.86,2021-04-30 00:00:00.000
679828,70,9567.96,2021-02-05 00:00:00.000
7479,421,9831.77,2021-01-06 00:00:00.000
168415,375,8697.06,2021-07-22 00:00:00.000
130067,503,2065.19,2020-10-11 00:00:00.000
902190,485,1218.36,2020-10-26 00:00:00.000
632197,94,223.78,2021-07-14 00:00:00.000
19915,579,5628.9,2021-08-18 00:00:00.000
331598,342,1282.22,2021-02-28 00:00:00.000
769529,839,6758.21,2021-04-07 00:00:00.000
974017,479,3150.57,2021-03-02 00:00:00.000
591172,322,4631.12,2021-05-30 00:00:00.000
77025,141,6344.34,2020-10-27 00:00:00.000
429389,504,1420.75,2021-01-16 00:00:00.000
391280,236,3827.45,2021-02-28 00:00:00.000
504098,897,2420.44,2020-12-13 00:00:00.000
229996,70,6655.38,2021-08-16 00:00:00.000
916638,943,8670.41,2021-04-23 00:00:00.000
817096,784,5453.28,2020-11-15 00:00:00.000
285942,673,4789.94,2021-08-01 00:00:00.000
898932,643,1165.92,2021-02-21 00:00:00.000
92567,592,2373.91,2020-12-06 00:00:00.000
63081,563,6476.79,2020-12-11 00:00:00.000
89905,422,5317.47,2021-04-10 00:00:00.000
801286,270,4482.31,2020-10-19 00:00:00.000
654921,227,3836.11,2021-02-18 00:00:00.000
969804,772,5192.2,2021-05-06 00:00:00.000
497609,412,4867.83,2021-02-13 00:00:00.000
697992,63,4364.46,2021-09-01 00:00:00.000
944194,533,2272.91,2021-08-06 00:00:00.000
452712,214,2571.94,2021-01-05 00:00:00.000
773068,153,5294.63,2020-09-15 00:00:00.000
764713,799,3610.06,2021-02-19 00:00:00.000
459659,25,8675.16,2020-12-23 00:00:00.000
476518,953,4595.65,2021-03-27 00:00:00.000
396854,429,7056.44,2020-11-08 00:00:00.000
254917,665,4079.46,2021-07-09 00:00:00.000
514979,774,1257.44,2020-12-10 00:00:00.000
585753,869,3963.49,2021-06-17 00:00:00.000
798085,592,8571.95,2021-02-11 00:00:00.000
750726,772,1189.63,2021-09-06 00:00:00.000
553106,792,8915.51,2021-02-09 00:00:00.000
83264,380,4632.34,2021-06-25 00:00:00.000
254425,11,1939.49,2020-11-30 00:00:00.000
741013,485,6954.2,2020-11-30 00:00:00.000
221697,510,5013.06,2021-04-25 00:00:00.000
542167,44,3140.7,2021-08-17 00:00:00.000
959194,236,5588.79,2020-11-11 00:00:00.000
606366,445,4884.25,2021-03-18 00:00:00.000
856472,967,4401.39,2021-08-29 00:00:00.000
511725,910,7825.41,2020-10-09 00:00:00.000
740146,445,1678.79,2021-05-02 00:00:00.000
564777,923,3748.33,2021-04-08 00:00:00.000
396414,531,3668.03,2020-09-26 00:00:00.000
975872,229,940.25,2021-06-10 00:00:00.000
121073,315,3216.94,2020-10-04 00:00:00.000
90693,438,4831.92,2021-01-01 00:00:00.000
196889,142,3071.93,2020-11-12 00:00:00.000
472158,988,866.94,2021-05-26 00:00:00.000
154032,257,7565.36,2021-03-11 00:00:00.000
742644,893,4084.8,2021-06-12 00:00:00.000
874151,686,7479.27,2021-01-06 00:00:00.000
975780,696,5815.71,2020-11-22 00:00:00.000
262538,407,9719.2,2021-06-15 00:00:00.000
335515,201,1965.39,2020-10-28 00:00:00.000
956879,77,7016.06,2021-05-12 00:00:00.000
42073,670,5869.02,2021-04-13 00:00:00.000
95111,977,4939.49,2021-07-13 00:00:00.000
682562,963,171.39,2021-07-22 00:00:00.000
718418,995,2639.32,2021-08-27 00:00:00.000
868607,447,3930.22,2021-02-23 00:00:00.000
464025,190,8662.74,2021-07-22 00:00:00.000
982579,638,1666.37,2021-07-14 00:00:00.000
648362,530,3546.61,2021-08-14 00:00:00.000
262029,643,3830.68,2021-03-24 00:00:00.000
24809,435,749.61,2021-04-19 00:00:00.000
989394,449,1260.02,2020-09-15 00:00:00.000
697302,458,3043.01,2021-05-28 00:00:00.000
180821,23,384.88,2021-02-02 00:00:00.000
225656,32,1637.37,2021-04-14 00:00:00.000
242487,809,5146.6,2021-06-05 00:00:00.000
338906,336,9530.64,2021-05-26 00:00:00.000
243347,639,3428.13,2020-09-26 00:00:00.000
12802,753,1322.76,2021-01-08 00:00:00.000
760604,19,566.73,2021-06-20 00:00:00.000
817649,494,6341.79,2021-06-17 00:00:00.000
92169,768,8475.54,2021-06-28 00:00:00.000
443206,218,8935.11,2020-10-29 00:00:00.000
198975,631,9895.72,2021-08-03 00:00:00.000
442430,623,7265.94,2020-11-05 00:00:00.000
632510,899,2561.52,2020-09-15 00:00:00.000
425763,146,5941.5,2021-03-25 00:00:00.000
907804,140,5588.38,2020-10-24 00:00:00.000
391531,435,8690.7,2020-11-14 00:00:00.000
67307,34,4324.87,2020-10-09 00:00:00.000
736636,901,1086.79,2021-04-20 00:00:00.000
891310,912,5485.17,2021-05-29 00:00:00.000
509831,374,6716.05,2021-01-25 00:00:00.000
284688,76,977.89,2020-10-20 00:00:00.000
272415,517,6035.21,2020-10-05 00:00:00.000
852849,66,8885.59,2021-05-25 00:00:00.000
512910,974,1381.6,2021-07-23 00:00:00.000
582407,328,3590.87,2020-10-26 00:00:00.000
771550,122,4093.37,2020-11-28 00:00:00.000
54745,184,9337.35,2020-09-29 00:00:00.000
678205,417,4268.13,2021-01-29 00:00:00.000
521469,783,6807.96,2021-05-11 00:00:00.000
629520,268,582.85,2021-07-07 00:00:00.000
865650,961,1999.36,2021-07-05 00:00:00.000
85231,175,8334.46,2020-10-16 00:00:00.000
541757,597,7829.54,2020-11-01 00:00:00.000
499139,190,3573.63,2021-06-07 00:00:00.000
188013,217,9922.62,2020-11-21 00:00:00.000
202021,30,4971.93,2020-11-14 00:00:00.000
913381,447,2428.93,2021-06-30 00:00:00.000
472281,118,1904.44,2020-09-29 00:00:00.000
6160,371,8864.82,2021-02-24 00:00:00.000
957986,745,3533.88,2021-03-26 00:00:00.000
262958,808,498.76,2020-09-18 00:00:00.000
676571,265,770.44,2021-02-03 00:00:00.000
644068,818,1316.43,2020-11-05 00:00:00.000
764775,137,6262.81,2020-12-03 00:00:00.000
466713,304,1070.5,2021-08-12 00:00:00.000
501718,178,4323.75,2021-08-27 00:00:00.000
520728,647,2453.09,2020-10-23 00:00:00.000
583767,196,242.66,2021-05-28 00:00:00.000
501823,446,6449.83,2020-09-17 00:00:00.000
25554,346,1199.84,2020-11-28 00:00:00.000
784045,950,2707.11,2021-03-14 00:00:00.000
59434,416,3560.47,2021-09-10 00:00:00.000
142734,178,1123.16,2020-10-03 00:00:00.000
749893,796,282.91,2021-04-29 00:00:00.000
850307,654,8568.97,2020-12-21 00:00:00.000
356376,300,246.63,2021-09-05 00:00:00.000
863503,697,126.69,2021-01-01 00:00:00.000
430325,8,340.27,2021-07-20 00:00:00.000
316235,345,4976.17,2021-01-30 00:00:00.000
128085,892,4535.21,2021-02-15 00:00:00.000
336053,908,1044.65,2021-05-16 00:00:00.000
18560,815,891.96,2020-10-05 00:00:00.000
958872,231,1457.68,2021-09-09 00:00:00.000
301295,10,8279.33,2021-01-27 00:00:00.000
777210,188,5847.13,2021-02-04 00:00:00.000
855748,793,3382.52,2021-06-03 00:00:00.000
116840,90,179.05,2021-05-19 00:00:00.000
313199,472,1538.75,2021-09-08 00:00:00.000
598396,928,320.37,2021-04-22 00:00:00.000
240838,911,1666.05,2021-08-08 00:00:00.000
745324,202,3385.4,2020-12-27 00:00:00.000
928801,794,3894.33,2021-01-19 00:00:00.000
749982,353,673.27,2020-10-05 00:00:00.000
343539,123,2936.85,2021-02-01 00:00:00.000
674600,151,5019.21,2021-05-07 00:00:00.000
577203,437,3694.78,2021-06-04 00:00:00.000
842926,245,6222.31,2020-11-22 00:00:00.000
30139,834,4262.14,2021-05-30 00:00:00.000
682102,419,7143.37,2021-01-09 00:00:00.000
60412,242,5036.35,2020-12-29 00:00:00.000
672477,275,9625.85,2021-02-03 00:00:00.000
989872,782,7894.9,2020-10-24 00:00:00.000
455366,106,2008.61,2021-04-26 00:00:00.000
634651,912,5053.41,2020-12-06 00:00:00.000
82997,978,2071.31,2021-06-14 00:00:00.000
33944,18,3224.76,2021-04-05 00:00:00.000
141223,43,3341.24,2020-11-18 00:00:00.000
535414,120,908.85,2020-09-11 00:00:00.000
430494,732,9579.9,2020-09-13 00:00:00.000
794814,96,2791.39,2020-10-27 00:00:00.000
1208,201,2850.07,2021-02-27 00:00:00.000
472372,212,339.62,2021-05-31 00:00:00.000
162677,657,1340.48,2021-04-11 00:00:00.000
977258,196,1235.79,2021-08-18 00:00:00.000
747767,454,5645.45,2021-06-02 00:00:00.000
264618,395,9223.52,2021-07-02 00:00:00.000
709734,389,3562.3,2020-12-28 00:00:00.000
345809,63,8917.15,2021-05-27 00:00:00.000
315958,270,8919.29,2020-10-17 00:00:00.000
139353,161,1628.5,2021-06-07 00:00:00.000
142209,583,7799.05,2021-08-09 00:00:00.000
433175,785,8916.93,2021-07-28 00:00:00.000
848894,442,1655.64,2021-02-10 00:00:00.000
535754,836,2631.97,2021-01-16 00:00:00.000
20421,483,3395.32,2020-12-05 00:00:00.000
160652,308,975.96,2021-01-18 00:00:00.000
378835,159,5627.1,2021-02-05 00:00:00.000
667014,730,3618.39,2021-07-01 00:00:00.000
144315,255,4298.07,2021-07-23 00:00:00.000
166198,97,8778.77,2020-10-19 00:00:00.000
465116,917,8230.78,2020-12-13 00:00:00.000
283441,212,7935.79,2021-06-23 00:00:00.000
399260,792,8971.49,2020-11-28 00:00:00.000
760189,683,1791.3,2020-10-28 00:00:00.000
143775,193,5390.15,2020-12-10 00:00:00.000
660877,748,3704.66,2021-06-02 00:00:00.000
101117,320,1947.98,2020-11-18 00:00:00.000
101676,35,258.21,2021-08-30 00:00:00.000
962886,812,5568.3,2021-06-06 00:00:00.000
368295,911,2646.94,2021-06-24 00:00:00.000
968846,821,9427.14,2020-10-15 00:00:00.000
917485,688,4684.25,2020-12-27 00:00:00.000
478550,763,5995.52,2020-12-13 00:00:00.000
591867,686,7726.28,2020-11-23 00:00:00.000
344213,569,348.42,2020-10-04 00:00:00.000
613246,102,3589.66,2021-03-08 00:00:00.000
97277,403,683.27,2021-06-15 00:00:00.000
527775,599,3015.29,2021-02-14 00:00:00.000
250574,510,8711.36,2021-02-04 00:00:00.000
236496,952,437.76,2021-05-06 00:00:00.000
779471,520,6637.77,2020-12-09 00:00:00.000
661574,753,3037.17,2021-08-29 00:00:00.000
132970,452,1645.4,2021-08-06 00:00:00.000
221763,943,9990.26,2021-07-10 00:00:00.000
138914,667,9055.68,2021-01-17 00:00:00.000
631544,260,1079.82,2020-11-01 00:00:00.000
721660,858,3060.75,2021-03-22 00:00:00.000
107822,71,2090.1,2021-06-02 00:00:00.000
648919,415,9954.22,2020-11-29 00:00:00.000
7843,172,2136.48,2021-05-17 00:00:00.000
55550,9,5509.85,2021-03-04 00:00:00.000
123509,307,3922.4,2020-10-22 00:00:00.000
866539,859,9273.49,2021-03-28 00:00:00.000
532299,110,8648.02,2021-06-16 00:00:00.000
461298,602,6145.6,2021-08-30 00:00:00.000
545060,350,6083.6,2020-12-12 00:00:00.000
1338,382,520.55,2021-04-02 00:00:00.000
658013,548,3828.36,2021-04-12 00:00:00.000
28283,839,1541.39,2020-09-25 00:00:00.000
299829,800,8952.62,2020-09-20 00:00:00.000
649841,33,631.28,2020-11-03 00:00:00.000
415418,341,3117.66,2021-08-03 00:00:00.000
289911,1000,5053.58,2021-05-28 00:00:00.000
903350,356,7622.51,2021-07-08 00:00:00.000
346633,560,9650,2021-04-03 00:00:00.000
111054,598,3313.84,2020-12-25 00:00:00.000
197938,366,3001.04,2020-10-21 00:00:00.000
802439,933,8004.4,2021-04-10 00:00:00.000
586501,2,6639.58,2020-10-25 00:00:00.000
184601,258,8869.86,2020-11-11 00:00:00.000
174888,463,8881.05,2021-07-28 00:00:00.000
293971,497,9768.41,2021-05-28 00:00:00.000
488785,979,3837.14,2021-02-22 00:00:00.000
286641,189,9567.24,2021-07-22 00:00:00.000
604666,801,9705.04,2021-07-19 00:00:00.000
983684,499,701.69,2020-10-27 00:00:00.000
443411,740,258.69,2020-10-27 00:00:00.000
147070,821,8302,2020-09-15 00:00:00.000
113764,389,9633.02,2021-04-08 00:00:00.000
974587,197,914.96,2021-04-15 00:00:00.000
179312,777,8906.63,2021-02-04 00:00:00.000
274455,180,672.04,2021-04-07 00:00:00.000
866289,535,9805.81,2020-12-14 00:00:00.000
877084,551,6194.03,2021-05-30 00:00:00.000
895174,592,8420.83,2021-07-30 00:00:00.000
333858,902,6925.87,2021-07-18 00:00:00.000
666844,612,6251.51,2021-02-19 00:00:00.000
273617,28,309.65,2021-01-12 00:00:00.000
632142,739,3995.79,2021-09-04 00:00:00.000
765882,870,4386.43,2020-11-17 00:00:00.000
652480,266,1325.1,2021-04-09 00:00:00.000
281094,208,1793.25,2021-01-23 00:00:00.000
536110,937,715.1,2021-03-06 00:00:00.000
211298,33,4582.08,2021-07-27 00:00:00.000
827456,168,5169.89,2021-01-03 00:00:00.000
395633,616,152.28,2021-05-18 00:00:00.000
572190,76,5621.88,2020-10-05 00:00:00.000
951684,693,3834.82,2021-05-15 00:00:00.000
451084,918,7711.52,2021-08-29 00:00:00.000
768062,631,8343.72,2021-01-19 00:00:00.000
833477,512,1240.94,2021-02-18 00:00:00.000
292764,277,7670.35,2021-02-23 00:00:00.000
976387,312,3593.11,2021-03-24 00:00:00.000
487831,435,6988.89,2021-07-21 00:00:00.000
362685,923,4125.68,2021-06-03 00:00:00.000
551771,745,7211.36,2021-01-31 00:00:00.000
546044,614,5224.78,2021-03-30 00:00:00.000
893890,420,1576.52,2021-03-03 00:00:00.000
482516,80,1398.61,2020-09-27 00:00:00.000
728063,209,6414.07,2021-03-12 00:00:00.000
450274,595,6434.27,2021-09-06 00:00:00.000
852595,631,7892.59,2021-07-25 00:00:00.000
901848,482,9556.23,2021-07-18 00:00:00.000
943391,902,7142.55,2020-12-07 00:00:00.000
851865,143,4977.33,2021-06-08 00:00:00.000
654722,409,1939.58,2021-06-12 00:00:00.000
754197,718,1301.32,2020-11-02 00:00:00.000
714274,145,5244.38,2021-01-26 00:00:00.000
719194,975,3794.45,2020-12-09 00:00:00.000
341664,752,1035.38,2021-01-15 00:00:00.000
