ProductKey,DateKey,MovementDate,UnitCost,UnitsIn,UnitsOut,UnitsBalance,Units Movement
108,20120922,2012-09-22 00:00:00.000,0.2,0,0,875,0
108,20120923,2012-09-23 00:00:00.000,0.2,0,0,875,0
108,20120924,2012-09-24 00:00:00.000,0.2,0,0,875,0
108,20120925,2012-09-25 00:00:00.000,0.2,0,0,875,0
108,20120926,2012-09-26 00:00:00.000,0.2,0,0,875,0
108,20120927,2012-09-27 00:00:00.000,0.2,0,0,875,0
108,20120928,2012-09-28 00:00:00.000,0.2,0,0,875,0
108,20120929,2012-09-29 00:00:00.000,0.2,0,0,875,0
108,20120930,2012-09-30 00:00:00.000,0.2,0,0,875,0
108,20121001,2012-10-01 00:00:00.000,0.2,0,0,875,0
108,20121002,2012-10-02 00:00:00.000,0.2,0,0,875,0
108,20121003,2012-10-03 00:00:00.000,0.2,0,0,875,0
108,20121004,2012-10-04 00:00:00.000,0.2,0,0,875,0
108,20121005,2012-10-05 00:00:00.000,0.2,0,0,875,0
108,20121006,2012-10-06 00:00:00.000,0.2,0,0,875,0
108,20121007,2012-10-07 00:00:00.000,0.2,0,0,875,0
108,20121008,2012-10-08 00:00:00.000,0.2,0,0,875,0
108,20121009,2012-10-09 00:00:00.000,0.2,0,0,875,0
108,20121010,2012-10-10 00:00:00.000,0.2,0,0,875,0
108,20121011,2012-10-11 00:00:00.000,0.2,0,0,875,0
108,20121012,2012-10-12 00:00:00.000,0.2,0,0,875,0
108,20121013,2012-10-13 00:00:00.000,0.2,0,0,875,0
108,20121014,2012-10-14 00:00:00.000,0.2,0,0,875,0
108,20121015,2012-10-15 00:00:00.000,0.2,0,0,875,0
108,20121016,2012-10-16 00:00:00.000,0.2,0,0,875,0
108,20121017,2012-10-17 00:00:00.000,0.2,0,0,875,0
108,20121018,2012-10-18 00:00:00.000,0.2,0,0,875,0
108,20121019,2012-10-19 00:00:00.000,0.2,0,0,875,0
108,20121020,2012-10-20 00:00:00.000,0.2,0,0,875,0
108,20121021,2012-10-21 00:00:00.000,0.2,0,0,875,0
108,20121022,2012-10-22 00:00:00.000,0.2,0,0,875,0
108,20121023,2012-10-23 00:00:00.000,0.2,0,0,875,0
108,20121024,2012-10-24 00:00:00.000,0.2,0,0,875,0
108,20121106,2012-11-06 00:00:00.000,0.2,0,0,875,0
108,20121108,2012-11-08 00:00:00.000,0.2,0,0,875,0
108,20121109,2012-11-09 00:00:00.000,0.2,0,0,875,0
108,20121117,2012-11-17 00:00:00.000,0.2,0,0,875,0
108,20121121,2012-11-21 00:00:00.000,0.2,0,0,875,0
108,20121122,2012-11-22 00:00:00.000,0.2,0,0,875,0
108,20121124,2012-11-24 00:00:00.000,0.2,0,0,875,0
26,20110419,2011-04-19 00:00:00.000,0.2,0,0,875,0
26,20110420,2011-04-20 00:00:00.000,0.2,0,0,875,0
26,20110421,2011-04-21 00:00:00.000,0.2,0,0,875,0
26,20110422,2011-04-22 00:00:00.000,0.2,0,0,875,0
26,20110425,2011-04-25 00:00:00.000,0.2,0,0,875,0
26,20110426,2011-04-26 00:00:00.000,0.2,0,0,875,0
26,20110427,2011-04-27 00:00:00.000,0.2,0,0,875,0
26,20110428,2011-04-28 00:00:00.000,0.2,0,0,875,0
26,20110429,2011-04-29 00:00:00.000,0.2,0,0,875,0
26,20110430,2011-04-30 00:00:00.000,0.2,0,0,875,0
26,20110501,2011-05-01 00:00:00.000,0.2,0,0,875,0
26,20110502,2011-05-02 00:00:00.000,0.2,0,0,875,0
26,20110503,2011-05-03 00:00:00.000,0.2,0,0,875,0
26,20110504,2011-05-04 00:00:00.000,0.2,0,0,875,0
26,20110505,2011-05-05 00:00:00.000,0.2,0,0,875,0
26,20110506,2011-05-06 00:00:00.000,0.2,0,0,875,0
26,20110507,2011-05-07 00:00:00.000,0.2,0,0,875,0
26,20110508,2011-05-08 00:00:00.000,0.2,0,0,875,0
26,20110509,2011-05-09 00:00:00.000,0.2,0,0,875,0
26,20110510,2011-05-10 00:00:00.000,0.2,0,0,875,0
26,20110511,2011-05-11 00:00:00.000,0.2,0,0,875,0
26,20110512,2011-05-12 00:00:00.000,0.2,0,0,875,0
26,20110513,2011-05-13 00:00:00.000,0.2,0,0,875,0
26,20110514,2011-05-14 00:00:00.000,0.2,0,0,875,0
26,20110515,2011-05-15 00:00:00.000,0.2,0,0,875,0
26,20110516,2011-05-16 00:00:00.000,0.2,0,0,875,0
26,20110517,2011-05-17 00:00:00.000,0.2,0,0,875,0
26,20110823,2011-08-23 00:00:00.000,0.2,0,0,875,0
26,20110824,2011-08-24 00:00:00.000,0.2,0,0,875,0
26,20110825,2011-08-25 00:00:00.000,0.2,0,0,875,0
26,20110826,2011-08-26 00:00:00.000,0.2,0,0,875,0
26,20110827,2011-08-27 00:00:00.000,0.2,0,0,875,0
26,20110828,2011-08-28 00:00:00.000,0.2,0,0,875,0
26,20110829,2011-08-29 00:00:00.000,0.2,0,0,875,0
26,20110830,2011-08-30 00:00:00.000,0.2,0,0,875,0
26,20110831,2011-08-31 00:00:00.000,0.2,0,0,875,0
26,20110901,2011-09-01 00:00:00.000,0.2,0,0,875,0
26,20110902,2011-09-02 00:00:00.000,0.2,0,0,875,0
26,20110903,2011-09-03 00:00:00.000,0.2,0,0,875,0
26,20110904,2011-09-04 00:00:00.000,0.2,0,0,875,0
26,20110905,2011-09-05 00:00:00.000,0.2,0,0,875,0
26,20110906,2011-09-06 00:00:00.000,0.2,0,0,875,0
26,20110907,2011-09-07 00:00:00.000,0.2,0,0,875,0
26,20110908,2011-09-08 00:00:00.000,0.2,0,0,875,0
26,20110909,2011-09-09 00:00:00.000,0.2,0,0,875,0
26,20110910,2011-09-10 00:00:00.000,0.2,0,0,875,0
26,20110911,2011-09-11 00:00:00.000,0.2,0,0,875,0
26,20110912,2011-09-12 00:00:00.000,0.2,0,0,875,0
26,20110913,2011-09-13 00:00:00.000,0.2,0,0,875,0
26,20110914,2011-09-14 00:00:00.000,0.2,0,0,875,0
26,20110915,2011-09-15 00:00:00.000,0.2,0,0,875,0
26,20110916,2011-09-16 00:00:00.000,0.2,0,0,875,0
26,20110917,2011-09-17 00:00:00.000,0.2,0,0,875,0
26,20110918,2011-09-18 00:00:00.000,0.2,0,0,875,0
26,20110919,2011-09-19 00:00:00.000,0.2,0,0,875,0
26,20110920,2011-09-20 00:00:00.000,0.2,0,0,875,0
26,20110921,2011-09-21 00:00:00.000,0.2,0,0,875,0
26,20110922,2011-09-22 00:00:00.000,0.2,0,0,875,0
26,20110923,2011-09-23 00:00:00.000,0.2,0,0,875,0
26,20110924,2011-09-24 00:00:00.000,0.2,0,0,875,0
26,20110925,2011-09-25 00:00:00.000,0.2,0,0,875,0
26,20110926,2011-09-26 00:00:00.000,0.2,0,0,875,0
26,20110927,2011-09-27 00:00:00.000,0.2,0,0,875,0
26,20110928,2011-09-28 00:00:00.000,0.2,0,0,875,0
26,20110929,2011-09-29 00:00:00.000,0.2,0,0,875,0
26,20110930,2011-09-30 00:00:00.000,0.2,0,0,875,0
26,20111001,2011-10-01 00:00:00.000,0.2,0,0,875,0
26,20111002,2011-10-02 00:00:00.000,0.2,0,0,875,0
26,20111003,2011-10-03 00:00:00.000,0.2,0,0,875,0
26,20111004,2011-10-04 00:00:00.000,0.2,0,0,875,0
26,20111005,2011-10-05 00:00:00.000,0.2,0,0,875,0
26,20111006,2011-10-06 00:00:00.000,0.2,0,0,875,0
26,20111007,2011-10-07 00:00:00.000,0.2,0,0,875,0
26,20111008,2011-10-08 00:00:00.000,0.2,0,0,875,0
26,20111009,2011-10-09 00:00:00.000,0.2,0,0,875,0
26,20111010,2011-10-10 00:00:00.000,0.2,0,0,875,0
26,20111011,2011-10-11 00:00:00.000,0.2,0,0,875,0
26,20111012,2011-10-12 00:00:00.000,0.2,0,0,875,0
26,20111013,2011-10-13 00:00:00.000,0.2,0,0,875,0
26,20111014,2011-10-14 00:00:00.000,0.2,0,0,875,0
26,20111015,2011-10-15 00:00:00.000,0.2,0,0,875,0
26,20111016,2011-10-16 00:00:00.000,0.2,0,0,875,0
26,20111017,2011-10-17 00:00:00.000,0.2,0,0,875,0
26,20111018,2011-10-18 00:00:00.000,0.2,0,0,875,0
26,20111019,2011-10-19 00:00:00.000,0.2,0,0,875,0
26,20111020,2011-10-20 00:00:00.000,0.2,0,0,875,0
26,20111022,2011-10-22 00:00:00.000,0.2,0,0,875,0
26,20111023,2011-10-23 00:00:00.000,0.2,0,0,875,0
26,20111024,2011-10-24 00:00:00.000,0.2,0,0,875,0
26,20111025,2011-10-25 00:00:00.000,0.2,0,0,875,0
26,20111026,2011-10-26 00:00:00.000,0.2,0,0,875,0
26,20111027,2011-10-27 00:00:00.000,0.2,0,0,875,0
26,20111028,2011-10-28 00:00:00.000,0.2,0,0,875,0
26,20111031,2011-10-31 00:00:00.000,0.2,0,0,875,0
26,20111101,2011-11-01 00:00:00.000,0.2,0,0,875,0
26,20111102,2011-11-02 00:00:00.000,0.2,0,0,875,0
26,20111103,2011-11-03 00:00:00.000,0.2,0,0,875,0
26,20111104,2011-11-04 00:00:00.000,0.2,0,0,875,0
26,20111105,2011-11-05 00:00:00.000,0.2,0,0,875,0
26,20111106,2011-11-06 00:00:00.000,0.2,0,0,875,0
26,20111107,2011-11-07 00:00:00.000,0.2,0,0,875,0
26,20111108,2011-11-08 00:00:00.000,0.2,0,0,875,0
26,20111109,2011-11-09 00:00:00.000,0.2,0,0,875,0
26,20111110,2011-11-10 00:00:00.000,0.2,0,0,875,0
26,20111111,2011-11-11 00:00:00.000,0.2,0,0,875,0
26,20111112,2011-11-12 00:00:00.000,0.2,0,0,875,0
26,20111113,2011-11-13 00:00:00.000,0.2,0,0,875,0
26,20111114,2011-11-14 00:00:00.000,0.2,0,0,875,0
26,20111115,2011-11-15 00:00:00.000,0.2,0,0,875,0
26,20111116,2011-11-16 00:00:00.000,0.2,0,0,875,0
26,20111117,2011-11-17 00:00:00.000,0.2,0,0,875,0
26,20111118,2011-11-18 00:00:00.000,0.2,0,0,875,0
26,20111119,2011-11-19 00:00:00.000,0.2,0,0,875,0
26,20111120,2011-11-20 00:00:00.000,0.2,0,0,875,0
26,20111121,2011-11-21 00:00:00.000,0.2,0,0,875,0
26,20111122,2011-11-22 00:00:00.000,0.2,0,0,875,0
26,20111123,2011-11-23 00:00:00.000,0.2,0,0,875,0
26,20111124,2011-11-24 00:00:00.000,0.2,0,0,875,0
26,20111125,2011-11-25 00:00:00.000,0.2,0,0,875,0
26,20111126,2011-11-26 00:00:00.000,0.2,0,0,875,0
26,20111127,2011-11-27 00:00:00.000,0.2,0,0,875,0
26,20111128,2011-11-28 00:00:00.000,0.2,0,0,875,0
26,20111129,2011-11-29 00:00:00.000,0.2,0,0,875,0
26,20111130,2011-11-30 00:00:00.000,0.2,0,0,875,0
26,20111201,2011-12-01 00:00:00.000,0.2,0,0,875,0
26,20111202,2011-12-02 00:00:00.000,0.2,0,0,875,0
26,20111203,2011-12-03 00:00:00.000,0.2,0,0,875,0
26,20111204,2011-12-04 00:00:00.000,0.2,0,0,875,0
26,20111205,2011-12-05 00:00:00.000,0.2,0,0,875,0
26,20111206,2011-12-06 00:00:00.000,0.2,0,0,875,0
26,20111207,2011-12-07 00:00:00.000,0.2,0,0,875,0
26,20111208,2011-12-08 00:00:00.000,0.2,0,0,875,0
26,20111209,2011-12-09 00:00:00.000,0.2,0,0,875,0
26,20111210,2011-12-10 00:00:00.000,0.2,0,0,875,0
26,20111211,2011-12-11 00:00:00.000,0.2,0,0,875,0
26,20111212,2011-12-12 00:00:00.000,0.2,0,0,875,0
26,20111213,2011-12-13 00:00:00.000,0.2,0,0,875,0
26,20111214,2011-12-14 00:00:00.000,0.2,0,0,875,0
26,20111215,2011-12-15 00:00:00.000,0.2,0,0,875,0
26,20111216,2011-12-16 00:00:00.000,0.2,0,0,875,0
26,20111217,2011-12-17 00:00:00.000,0.2,0,0,875,0
26,20111218,2011-12-18 00:00:00.000,0.2,0,0,875,0
26,20111219,2011-12-19 00:00:00.000,0.2,0,0,875,0
26,20111220,2011-12-20 00:00:00.000,0.2,0,0,875,0
26,20111221,2011-12-21 00:00:00.000,0.2,0,0,875,0
26,20111222,2011-12-22 00:00:00.000,0.2,0,0,875,0
26,20111223,2011-12-23 00:00:00.000,0.2,0,0,875,0
26,20111224,2011-12-24 00:00:00.000,0.2,0,0,875,0
26,20111225,2011-12-25 00:00:00.000,0.2,0,0,875,0
26,20111226,2011-12-26 00:00:00.000,0.2,0,0,875,0
26,20111227,2011-12-27 00:00:00.000,0.2,0,0,875,0
26,20111228,2011-12-28 00:00:00.000,0.2,0,0,875,0
26,20111229,2011-12-29 00:00:00.000,0.2,0,0,875,0
26,20111230,2011-12-30 00:00:00.000,0.2,0,0,875,0
26,20111231,2011-12-31 00:00:00.000,0.2,0,0,875,0
26,20120101,2012-01-01 00:00:00.000,0.2,0,0,875,0
26,20120102,2012-01-02 00:00:00.000,0.2,0,0,875,0
26,20120103,2012-01-03 00:00:00.000,0.2,0,0,875,0
26,20120104,2012-01-04 00:00:00.000,0.2,0,0,875,0
26,20120105,2012-01-05 00:00:00.000,0.2,0,0,875,0
26,20120106,2012-01-06 00:00:00.000,0.2,0,0,875,0
26,20120107,2012-01-07 00:00:00.000,0.2,0,0,875,0
26,20120108,2012-01-08 00:00:00.000,0.2,0,0,875,0
26,20120109,2012-01-09 00:00:00.000,0.2,0,0,875,0
26,20120110,2012-01-10 00:00:00.000,0.2,0,0,875,0
26,20120111,2012-01-11 00:00:00.000,0.2,0,0,875,0
26,20120112,2012-01-12 00:00:00.000,0.2,0,0,875,0
26,20120113,2012-01-13 00:00:00.000,0.2,0,0,875,0
26,20120114,2012-01-14 00:00:00.000,0.2,0,0,875,0
26,20120115,2012-01-15 00:00:00.000,0.2,0,0,875,0
26,20120116,2012-01-16 00:00:00.000,0.2,0,0,875,0
26,20120117,2012-01-17 00:00:00.000,0.2,0,0,875,0
26,20120118,2012-01-18 00:00:00.000,0.2,0,0,875,0
26,20120119,2012-01-19 00:00:00.000,0.2,0,0,875,0
26,20120120,2012-01-20 00:00:00.000,0.2,0,0,875,0
26,20120121,2012-01-21 00:00:00.000,0.2,0,0,875,0
26,20120122,2012-01-22 00:00:00.000,0.2,0,0,875,0
26,20120123,2012-01-23 00:00:00.000,0.2,0,0,875,0
26,20120124,2012-01-24 00:00:00.000,0.2,0,0,875,0
26,20120125,2012-01-25 00:00:00.000,0.2,0,0,875,0
26,20120126,2012-01-26 00:00:00.000,0.2,0,0,875,0
26,20120127,2012-01-27 00:00:00.000,0.2,0,0,875,0
26,20120128,2012-01-28 00:00:00.000,0.2,0,0,875,0
26,20120129,2012-01-29 00:00:00.000,0.2,0,0,875,0
26,20120130,2012-01-30 00:00:00.000,0.2,0,0,875,0
26,20120131,2012-01-31 00:00:00.000,0.2,0,0,875,0
26,20120201,2012-02-01 00:00:00.000,0.2,0,0,875,0
26,20120202,2012-02-02 00:00:00.000,0.2,0,0,875,0
26,20120203,2012-02-03 00:00:00.000,0.2,0,0,875,0
26,20120204,2012-02-04 00:00:00.000,0.2,0,0,875,0
26,20120205,2012-02-05 00:00:00.000,0.2,0,0,875,0
26,20120206,2012-02-06 00:00:00.000,0.2,0,0,875,0
26,20120207,2012-02-07 00:00:00.000,0.2,0,0,875,0
26,20120208,2012-02-08 00:00:00.000,0.2,0,0,875,0
26,20120210,2012-02-10 00:00:00.000,0.2,0,0,875,0
26,20120212,2012-02-12 00:00:00.000,0.2,0,0,875,0
26,20120213,2012-02-13 00:00:00.000,0.2,0,0,875,0
26,20120214,2012-02-14 00:00:00.000,0.2,0,0,875,0
26,20120215,2012-02-15 00:00:00.000,0.2,0,0,875,0
26,20120216,2012-02-16 00:00:00.000,0.2,0,0,875,0
26,20120217,2012-02-17 00:00:00.000,0.2,0,0,875,0
26,20120218,2012-02-18 00:00:00.000,0.2,0,0,875,0
26,20120219,2012-02-19 00:00:00.000,0.2,0,0,875,0
26,20120220,2012-02-20 00:00:00.000,0.2,0,0,875,0
26,20120221,2012-02-21 00:00:00.000,0.2,0,0,875,0
26,20120222,2012-02-22 00:00:00.000,0.2,0,0,875,0
26,20120223,2012-02-23 00:00:00.000,0.2,0,0,875,0
26,20120224,2012-02-24 00:00:00.000,0.2,0,0,875,0
26,20120225,2012-02-25 00:00:00.000,0.2,0,0,875,0
26,20120226,2012-02-26 00:00:00.000,0.2,0,0,875,0
26,20120227,2012-02-27 00:00:00.000,0.2,0,0,875,0
26,20120228,2012-02-28 00:00:00.000,0.2,0,0,875,0
26,20120229,2012-02-29 00:00:00.000,0.2,0,0,875,0
26,20120301,2012-03-01 00:00:00.000,0.2,0,0,875,0
26,20120302,2012-03-02 00:00:00.000,0.2,0,0,875,0
26,20120303,2012-03-03 00:00:00.000,0.2,0,0,875,0
26,20120304,2012-03-04 00:00:00.000,0.2,0,0,875,0
26,20120305,2012-03-05 00:00:00.000,0.2,0,0,875,0
26,20120306,2012-03-06 00:00:00.000,0.2,0,0,875,0
26,20120307,2012-03-07 00:00:00.000,0.2,0,0,875,0
26,20120308,2012-03-08 00:00:00.000,0.2,0,0,875,0
26,20120309,2012-03-09 00:00:00.000,0.2,0,0,875,0
26,20120310,2012-03-10 00:00:00.000,0.2,0,0,875,0
26,20120311,2012-03-11 00:00:00.000,0.2,0,0,875,0
26,20120312,2012-03-12 00:00:00.000,0.2,0,0,875,0
26,20120313,2012-03-13 00:00:00.000,0.2,0,0,875,0
26,20120314,2012-03-14 00:00:00.000,0.2,0,0,875,0
26,20120315,2012-03-15 00:00:00.000,0.2,0,0,875,0
26,20120316,2012-03-16 00:00:00.000,0.2,0,0,875,0
26,20120317,2012-03-17 00:00:00.000,0.2,0,0,875,0
26,20120318,2012-03-18 00:00:00.000,0.2,0,0,875,0
26,20120319,2012-03-19 00:00:00.000,0.2,0,0,875,0
26,20120320,2012-03-20 00:00:00.000,0.2,0,0,875,0
26,20120321,2012-03-21 00:00:00.000,0.2,0,0,875,0
26,20120322,2012-03-22 00:00:00.000,0.2,0,0,875,0
26,20120323,2012-03-23 00:00:00.000,0.2,0,0,875,0
26,20120324,2012-03-24 00:00:00.000,0.2,0,0,875,0
26,20120325,2012-03-25 00:00:00.000,0.2,0,0,875,0
26,20120326,2012-03-26 00:00:00.000,0.2,0,0,875,0
26,20120327,2012-03-27 00:00:00.000,0.2,0,0,875,0
26,20120328,2012-03-28 00:00:00.000,0.2,0,0,875,0
26,20120329,2012-03-29 00:00:00.000,0.2,0,0,875,0
26,20120330,2012-03-30 00:00:00.000,0.2,0,0,875,0
26,20120331,2012-03-31 00:00:00.000,0.2,0,0,875,0
26,20120401,2012-04-01 00:00:00.000,0.2,0,0,875,0
26,20120402,2012-04-02 00:00:00.000,0.2,0,0,875,0
26,20120403,2012-04-03 00:00:00.000,0.2,0,0,875,0
26,20120404,2012-04-04 00:00:00.000,0.2,0,0,875,0
26,20120405,2012-04-05 00:00:00.000,0.2,0,0,875,0
26,20120406,2012-04-06 00:00:00.000,0.2,0,0,875,0
26,20120407,2012-04-07 00:00:00.000,0.2,0,0,875,0
26,20120408,2012-04-08 00:00:00.000,0.2,0,0,875,0
26,20120409,2012-04-09 00:00:00.000,0.2,0,0,875,0
26,20120410,2012-04-10 00:00:00.000,0.2,0,0,875,0
26,20120411,2012-04-11 00:00:00.000,0.2,0,0,875,0
26,20120412,2012-04-12 00:00:00.000,0.2,0,0,875,0
26,20120416,2012-04-16 00:00:00.000,0.2,0,0,875,0
26,20120417,2012-04-17 00:00:00.000,0.2,0,0,875,0
26,20120418,2012-04-18 00:00:00.000,0.2,0,0,875,0
26,20120419,2012-04-19 00:00:00.000,0.2,0,0,875,0
26,20120420,2012-04-20 00:00:00.000,0.2,0,0,875,0
26,20120421,2012-04-21 00:00:00.000,0.2,0,0,875,0
26,20120422,2012-04-22 00:00:00.000,0.2,0,0,875,0
26,20120423,2012-04-23 00:00:00.000,0.2,0,0,875,0
26,20120424,2012-04-24 00:00:00.000,0.2,0,0,875,0
26,20120425,2012-04-25 00:00:00.000,0.2,0,0,875,0
26,20120426,2012-04-26 00:00:00.000,0.2,0,0,875,0
26,20120427,2012-04-27 00:00:00.000,0.2,0,0,875,0
26,20120428,2012-04-28 00:00:00.000,0.2,0,0,875,0
26,20120429,2012-04-29 00:00:00.000,0.2,0,0,875,0
26,20120430,2012-04-30 00:00:00.000,0.2,0,0,875,0
26,20120501,2012-05-01 00:00:00.000,0.2,0,0,875,0
26,20120502,2012-05-02 00:00:00.000,0.2,0,0,875,0
26,20120503,2012-05-03 00:00:00.000,0.2,0,0,875,0
26,20120504,2012-05-04 00:00:00.000,0.2,0,0,875,0
26,20120505,2012-05-05 00:00:00.000,0.2,0,0,875,0
26,20120506,2012-05-06 00:00:00.000,0.2,0,0,875,0
26,20120507,2012-05-07 00:00:00.000,0.2,0,0,875,0
26,20120508,2012-05-08 00:00:00.000,0.2,0,0,875,0
26,20120509,2012-05-09 00:00:00.000,0.2,0,0,875,0
26,20120510,2012-05-10 00:00:00.000,0.2,0,0,875,0
26,20120511,2012-05-11 00:00:00.000,0.2,0,0,875,0
26,20120512,2012-05-12 00:00:00.000,0.2,0,0,875,0
26,20120513,2012-05-13 00:00:00.000,0.2,0,0,875,0
26,20120514,2012-05-14 00:00:00.000,0.2,0,0,875,0
26,20120515,2012-05-15 00:00:00.000,0.2,0,0,875,0
26,20120516,2012-05-16 00:00:00.000,0.2,0,0,875,0
26,20120517,2012-05-17 00:00:00.000,0.2,0,0,875,0
26,20120518,2012-05-18 00:00:00.000,0.2,0,0,875,0
26,20120519,2012-05-19 00:00:00.000,0.2,0,0,875,0
26,20120520,2012-05-20 00:00:00.000,0.2,0,0,875,0
26,20120521,2012-05-21 00:00:00.000,0.2,0,0,875,0
26,20120522,2012-05-22 00:00:00.000,0.2,0,0,875,0
26,20120523,2012-05-23 00:00:00.000,0.2,0,0,875,0
26,20120524,2012-05-24 00:00:00.000,0.2,0,0,875,0
26,20120525,2012-05-25 00:00:00.000,0.2,0,0,875,0
26,20120526,2012-05-26 00:00:00.000,0.2,0,0,875,0
26,20120527,2012-05-27 00:00:00.000,0.2,0,0,875,0
26,20120528,2012-05-28 00:00:00.000,0.2,0,0,875,0
26,20120529,2012-05-29 00:00:00.000,0.2,0,0,875,0
26,20120530,2012-05-30 00:00:00.000,0.2,0,0,875,0
26,20120531,2012-05-31 00:00:00.000,0.2,0,0,875,0
26,20120601,2012-06-01 00:00:00.000,0.2,0,0,875,0
26,20120602,2012-06-02 00:00:00.000,0.2,0,0,875,0
43,20110815,2011-08-15 00:00:00.000,0.2,0,0,875,0
43,20110817,2011-08-17 00:00:00.000,0.2,0,0,875,0
43,20110818,2011-08-18 00:00:00.000,0.2,0,0,875,0
43,20110819,2011-08-19 00:00:00.000,0.2,0,0,875,0
43,20110820,2011-08-20 00:00:00.000,0.2,0,0,875,0
43,20110821,2011-08-21 00:00:00.000,0.2,0,0,875,0
43,20110822,2011-08-22 00:00:00.000,0.2,0,0,875,0
43,20110823,2011-08-23 00:00:00.000,0.2,0,0,875,0
43,20110824,2011-08-24 00:00:00.000,0.2,0,0,875,0
43,20110825,2011-08-25 00:00:00.000,0.2,0,0,875,0
43,20110826,2011-08-26 00:00:00.000,0.2,0,0,875,0
43,20110827,2011-08-27 00:00:00.000,0.2,0,0,875,0
43,20110828,2011-08-28 00:00:00.000,0.2,0,0,875,0
43,20110829,2011-08-29 00:00:00.000,0.2,0,0,875,0
43,20110830,2011-08-30 00:00:00.000,0.2,0,0,875,0
43,20110831,2011-08-31 00:00:00.000,0.2,0,0,875,0
43,20110901,2011-09-01 00:00:00.000,0.2,0,0,875,0
43,20110902,2011-09-02 00:00:00.000,0.2,0,0,875,0
43,20110903,2011-09-03 00:00:00.000,0.2,0,0,875,0
43,20110904,2011-09-04 00:00:00.000,0.2,0,0,875,0
43,20110905,2011-09-05 00:00:00.000,0.2,0,0,875,0
43,20110906,2011-09-06 00:00:00.000,0.2,0,0,875,0
43,20110907,2011-09-07 00:00:00.000,0.2,0,0,875,0
43,20110908,2011-09-08 00:00:00.000,0.2,0,0,875,0
43,20110909,2011-09-09 00:00:00.000,0.2,0,0,875,0
43,20110910,2011-09-10 00:00:00.000,0.2,0,0,875,0
43,20110911,2011-09-11 00:00:00.000,0.2,0,0,875,0
43,20110912,2011-09-12 00:00:00.000,0.2,0,0,875,0
43,20110913,2011-09-13 00:00:00.000,0.2,0,0,875,0
43,20110914,2011-09-14 00:00:00.000,0.2,0,0,875,0
43,20110915,2011-09-15 00:00:00.000,0.2,0,0,875,0
43,20110916,2011-09-16 00:00:00.000,0.2,0,0,875,0
43,20110917,2011-09-17 00:00:00.000,0.2,0,0,875,0
43,20110918,2011-09-18 00:00:00.000,0.2,0,0,875,0
43,20110919,2011-09-19 00:00:00.000,0.2,0,0,875,0
43,20110920,2011-09-20 00:00:00.000,0.2,0,0,875,0
43,20110921,2011-09-21 00:00:00.000,0.2,0,0,875,0
43,20110922,2011-09-22 00:00:00.000,0.2,0,0,875,0
43,20110923,2011-09-23 00:00:00.000,0.2,0,0,875,0
43,20110924,2011-09-24 00:00:00.000,0.2,0,0,875,0
43,20110925,2011-09-25 00:00:00.000,0.2,0,0,875,0
43,20110926,2011-09-26 00:00:00.000,0.2,0,0,875,0
43,20110927,2011-09-27 00:00:00.000,0.2,0,0,875,0
43,20110928,2011-09-28 00:00:00.000,0.2,0,0,875,0
43,20110929,2011-09-29 00:00:00.000,0.2,0,0,875,0
43,20110930,2011-09-30 00:00:00.000,0.2,0,0,875,0
43,20111001,2011-10-01 00:00:00.000,0.2,0,0,875,0
43,20111002,2011-10-02 00:00:00.000,0.2,0,0,875,0
43,20111003,2011-10-03 00:00:00.000,0.2,0,0,875,0
43,20111004,2011-10-04 00:00:00.000,0.2,0,0,875,0
43,20111005,2011-10-05 00:00:00.000,0.2,0,0,875,0
43,20111006,2011-10-06 00:00:00.000,0.2,0,0,875,0
43,20111007,2011-10-07 00:00:00.000,0.2,0,0,875,0
43,20111008,2011-10-08 00:00:00.000,0.2,0,0,875,0
43,20111009,2011-10-09 00:00:00.000,0.2,0,0,875,0
43,20111010,2011-10-10 00:00:00.000,0.2,0,0,875,0
43,20111011,2011-10-11 00:00:00.000,0.2,0,0,875,0
43,20111012,2011-10-12 00:00:00.000,0.2,0,0,875,0
43,20111013,2011-10-13 00:00:00.000,0.2,0,0,875,0
43,20111014,2011-10-14 00:00:00.000,0.2,0,0,875,0
43,20111015,2011-10-15 00:00:00.000,0.2,0,0,875,0
43,20111016,2011-10-16 00:00:00.000,0.2,0,0,875,0
43,20111017,2011-10-17 00:00:00.000,0.2,0,0,875,0
43,20111019,2011-10-19 00:00:00.000,0.2,0,0,875,0
43,20111020,2011-10-20 00:00:00.000,0.2,0,0,875,0
43,20111021,2011-10-21 00:00:00.000,0.2,0,0,875,0
43,20111022,2011-10-22 00:00:00.000,0.2,0,0,875,0
43,20111023,2011-10-23 00:00:00.000,0.2,0,0,875,0
43,20111024,2011-10-24 00:00:00.000,0.2,0,0,875,0
43,20111025,2011-10-25 00:00:00.000,0.2,0,0,875,0
43,20111026,2011-10-26 00:00:00.000,0.2,0,0,875,0
43,20111027,2011-10-27 00:00:00.000,0.2,0,0,875,0
43,20111028,2011-10-28 00:00:00.000,0.2,0,0,875,0
43,20111029,2011-10-29 00:00:00.000,0.2,0,0,875,0
43,20111030,2011-10-30 00:00:00.000,0.2,0,0,875,0
43,20111031,2011-10-31 00:00:00.000,0.2,0,0,875,0
43,20111101,2011-11-01 00:00:00.000,0.2,0,0,875,0
43,20111102,2011-11-02 00:00:00.000,0.2,0,0,875,0
