Row ID,Sales,Quantity,Discount,Profit,Sale ID
3847,141.4,5,0,38.178,3847
3850,34.95,5,0,15.378,3850
3855,26.4,5,0,0,3855
3896,48.9,5,0,18.093,3896
3934,9.4,5,0,2.726,3934
3935,74,5,0,37,3935
3940,1424.9,5,0,356.225,3940
3962,149.95,5,0,44.985,3962
3988,41.95,5,0,10.4875,3988
3997,769.95,5,0,223.2855,3997
4002,345,5,0,58.65,4002
4016,193.8,5,0,94.962,4016
4017,21.4,5,0,9.63,4017
4033,29.9,5,0,14.651,4033
4038,24.9,5,0,8.217,4038
4045,204.85,5,0,57.358,4045
4097,32.4,5,0,15.552,4097
4098,404.9,5,0,16.196,4098
4099,9449.95,5,0,4630.4755,4099
4177,629.95,5,0,163.787,4177
4179,46.35,5,0,21.7845,4179
4196,24.7,5,0,10.374,4196
4204,49.25,5,0,18.715,4204
4209,1604.9,5,0,481.47,4209
4247,1049.2,5,0,272.792,4247
4248,20.9,5,0,7.524,4248
4261,13.05,5,0,6.003,4261
4280,25.3,5,0,11.891,4280
4328,18,5,0,8.28,4328
4370,104.9,5,0,50.352,4370
4372,51.75,5,0,24.84,4372
4374,159.75,5,0,11.1825,4374
4376,303.25,5,0,63.6825,4376
4400,199.9,5,0,89.955,4400
4402,971.5,5,0,252.59,4402
4417,30.4,5,0,15.2,4417
4425,34.75,5,0,15.6375,4425
4433,24.1,5,0,9.158,4433
4442,965.85,5,0,135.219,4442
4443,29.2,5,0,10.512,4443
4444,32.4,5,0,15.552,4444
4445,78.35,5,0,36.8245,4445
4448,169.45,5,0,42.3625,4448
4452,25.4,5,0,8.636,4452
4458,244.55,5,0,114.9385,4458
4480,24.9,5,0,11.703,4480
4517,21.4,5,0,10.058,4517
4527,99.9,5,0,47.952,4527
4563,36.4,5,0,13.832,4563
4576,13.9,5,0,3.614,4576
4586,8.8,5,0,4.224,4586
4599,91.6,5,0,26.564,4599
4622,77.55,5,0,21.714,4622
4627,77.55,5,0,20.163,4627
4629,140.75,5,0,39.41,4629
4632,51.75,5,0,24.84,4632
4650,64.4,5,0,1.932,4650
4651,244.55,5,0,114.9385,4651
4654,166.45,5,0,39.948,4654
4750,33.4,5,0,16.032,4750
4784,279.9,5,0,137.151,4784
4886,114.2,5,0,52.532,4886
4907,269.9,5,0,16.194,4907
4930,57.75,5,0,16.17,4930
4938,1325.85,5,0,238.653,4938
4940,19.9,5,0,6.567,4940
4986,14.4,5,0,7.056,4986
5000,56.7,5,0,27.783,5000
5002,69.5,5,0,20.155,5002
5006,714.3,5,0,207.147,5006
5035,687.4,5,0,48.118,5035
5045,61.4,5,0,28.858,5045
5048,14.7,5,0,3.969,5048
5057,26.4,5,0,11.88,5057
5068,21.4,5,0,6.206,5068
5121,232.55,5,0,9.302,5121
5136,17.05,5,0,8.184,5136
5140,51.55,5,0,24.2285,5140
5152,39.9,5,0,10.374,5152
5171,3504.9,5,0,700.98,5171
5193,397.6,5,0,43.736,5193
5209,28.9,5,0,14.161,5209
5215,35.4,5,0,13.452,5215
5216,29.9,5,0,13.455,5216
5219,8.4,5,0,4.2,5219
5223,114.95,5,0,2.299,5223
5251,249.95,5,0,19.996,5251
5259,35.2,5,0,16.544,5259
5271,406.6,5,0,113.848,5271
5277,44.75,5,0,8.5025,5277
5306,68.95,5,0,28.959,5306
5325,16.9,5,0,6.253,5325
5339,244.55,5,0,4.891,5339
5342,899.95,5,0,53.997,5342
5350,39.9,5,0,19.95,5350
5397,63.2,5,0,23.384,5397
5414,224.75,5,0,62.93,5414
5424,26.4,5,0,11.88,5424
5426,1649.95,5,0,659.98,5426
5435,1640.7,5,0,459.396,5435
5448,249.95,5,0,87.4825,5448
5450,57.4,5,0,10.906,5450
5453,86.2,5,0,24.998,5453
5457,19.6,5,0,9.604,5457
5477,84.55,5,0,22.8285,5477
5509,145.9,5,0,62.737,5509
5546,67.4,5,0,17.524,5546
5560,1325.85,5,0,238.653,5560
5563,2999.95,5,0,1439.976,5563
5583,8,5,0,3.44,5583
5588,10.9,5,0,3.597,5588
5608,11.05,5,0,2.9835,5608
5615,21.3,5,0,8.733,5615
5616,1040.8,5,0,281.016,5616
5620,499.95,5,0,174.9825,5620
5635,152.8,5,0,76.4,5635
5646,74.45,5,0,20.1015,5646
5649,32.4,5,0,15.552,5649
5650,57.9,5,0,28.95,5650
5685,154.9,5,0,40.274,5685
5692,44.75,5,0,20.585,5692
5694,26.4,5,0,12.672,5694
5715,177.55,5,0,47.9385,5715
5716,619.95,5,0,111.591,5716
5720,81.4,5,0,21.164,5720
5750,74.95,5,0,36.7255,5750
5753,20.65,5,0,9.499,5753
5839,83.7,5,0,3.348,5839
5840,32.4,5,0,15.552,5840
5843,304.9,5,0,6.098,5843
5846,32.4,5,0,15.552,5846
5867,1133.35,5,0,294.671,5867
5897,21.4,5,0,9.63,5897
5905,26.4,5,0,12.672,5905
5914,14.9,5,0,1.043,5914
5936,25.4,5,0,8.636,5936
5945,95.1,5,0,30.432,5945
5948,25.9,5,0,12.691,5948
5954,10.5,5,0,2.94,5954
5957,676.55,5,0,6.7655,5957
5958,154.9,5,0,40.274,5958
5979,429.9,5,0,111.774,5979
5990,504.9,5,0,126.225,5990
6014,14.9,5,0,7.152,6014
6027,8.4,5,0,0.336,6027
6033,54.9,5,0,15.372,6033
6051,57.75,5,0,16.17,6051
6052,272.4,5,0,76.272,6052
6059,36.4,5,0,17.472,6059
6125,44.75,5,0,8.5025,6125
6141,274.8,5,0,134.652,6141
6151,354.9,5,0,88.725,6151
6173,26.7,5,0,12.549,6173
6181,629.95,5,0,176.386,6181
6265,28.85,5,0,14.425,6265
6269,22.45,5,0,10.327,6269
6272,179.9,5,0,44.975,6272
6276,24.75,5,0,10.89,6276
6284,304.9,5,0,143.303,6284
6297,704.25,5,0,84.51,6297
6325,33.4,5,0,16.032,6325
6329,19.05,5,0,8.9535,6329
6334,29.7,5,0,13.365,6334
6347,24.55,5,0,12.0295,6347
6380,286.15,5,0,71.5375,6380
6390,311.15,5,0,146.2405,6390
6399,824.95,5,0,247.485,6399
6437,477.15,5,0,28.629,6437
6441,34.7,5,0,12.492,6441
6444,24.9,5,0,11.454,6444
6460,14.7,5,0,6.615,6460
6461,37.2,5,0,9.3,6461
6464,74,5,0,37,6464
6468,2079.4,5,0,582.232,6468
6469,629.95,5,0,176.386,6469
6490,32.4,5,0,15.552,6490
6509,279.9,5,0,137.151,6509
6517,529.9,5,0,105.98,6517
6532,8.8,5,0,2.552,6532
6534,399.95,5,0,143.982,6534
6540,291.1,5,0,75.686,6540
6553,158.9,5,0,7.945,6553
6560,419.9,5,0,197.353,6560
6586,8.8,5,0,3.872,6586
6614,469.95,5,0,131.586,6614
6619,32.4,5,0,15.552,6619
6621,4164.05,5,0,83.281,6621
6632,1747.25,5,0,629.01,6632
6664,356.85,5,0,60.6645,6664
6667,42.85,5,0,15.426,6667
6670,87.4,5,0,34.96,6670
6677,19.75,5,0,5.135,6677
6721,149.95,5,0,31.4895,6721
6728,177.2,5,0,83.284,6728
6747,629.95,5,0,163.787,6747
6756,47.4,5,0,18.96,6756
6770,35.4,5,0,13.452,6770
6817,17.9,5,0,8.95,6817
6823,168.1,5,0,43.706,6823
6827,17499.95,5,0,8399.976,6827
6836,152.65,5,0,70.219,6836
6839,1640.7,5,0,459.396,6839
6844,67.9,5,0,0.679,6844
6860,10.9,5,0,3.597,6860
6881,32.4,5,0,15.552,6881
6884,114.2,5,0,52.532,6884
6897,244.55,5,0,114.9385,6897
6923,491.55,5,0,240.8595,6923
6941,28.4,5,0,8.236,6941
6957,36.4,5,0,17.108,6957
6963,10.2,5,0,4.794,6963
6965,24.1,5,0,11.086,6965
6970,24.85,5,0,7.7035,6970
6980,154.9,5,0,69.705,6980
6983,24.1,5,0,11.086,6983
6988,26.4,5,0,12.672,6988
6992,226.2,5,0,58.812,6992
6995,27.9,5,0,6.975,6995
7029,33.9,5,0,15.594,7029
7077,54.9,5,0,26.901,7077
7094,51.55,5,0,24.2285,7094
7113,54.9,5,0,15.372,7113
7128,16.45,5,0,7.567,7128
7142,135.3,5,0,37.884,7142
7143,111.15,5,0,48.906,7143
7156,157.9,5,0,74.213,7156
7163,15.6,5,0,7.644,7163
7197,21.4,5,0,6.206,7197
7203,756.8,5,0,75.68,7203
7215,16.4,5,0,4.756,7215
7246,354.9,5,0,17.745,7246
7255,47.4,5,0,21.33,7255
7259,14.7,5,0,3.969,7259
7311,64.75,5,0,29.1375,7311
7320,979.95,5,0,264.5865,7320
7321,135.3,5,0,37.884,7321
7326,400.8,5,0,112.224,7326
7351,21.9,5,0,10.512,7351
7355,29.9,5,0,13.455,7355
7381,14.4,5,0,7.056,7381
7382,149.95,5,0,41.986,7382
7393,15.7,5,0,7.065,7393
7395,34.4,5,0,15.824,7395
7437,99.2,5,0,25.792,7437
7439,46.9,5,0,13.132,7439
7473,1499.95,5,0,449.985,7473
7486,25.9,5,0,12.691,7486
7487,29.9,5,0,14.651,7487
7516,214.9,5,0,62.321,7516
7518,146.45,5,0,48.3285,7518
7572,194.7,5,0,9.735,7572
7585,14.4,5,0,6.624,7585
7660,53.9,5,0,25.872,7660
7663,99.2,5,0,25.792,7663
7674,154.9,5,0,69.705,7674
7739,89.95,5,0,43.176,7739
7766,1779.9,5,0,373.779,7766
7767,219.9,5,0,59.373,7767
7794,32.4,5,0,15.876,7794
7797,26.9,5,0,13.181,7797
7846,154.9,5,0,69.705,7846
7858,464,5,0,134.56,7858
7889,32.4,5,0,15.552,7889
7892,343.85,5,0,137.54,7892
7895,82.4,5,0,40.376,7895
7915,3404.5,5,0,1668.205,7915
7957,14.9,5,0,6.854,7957
7959,72.9,5,0,26.973,7959
7983,254.9,5,0,76.47,7983
7987,89.95,5,0,43.176,7987
7997,199.75,5,0,87.89,7997
8010,1323.9,5,0,383.931,8010
8046,393.25,5,0,129.7725,8046
8055,892.35,5,0,267.705,8055
8061,61.4,5,0,28.858,8061
8086,61.1,5,0,18.33,8086
8093,109.9,5,0,32.97,8093
8097,234.95,5,0,32.893,8097
8098,118.25,5,0,34.2925,8098
8118,204.95,5,0,100.4255,8118
8158,595,5,0,95.2,8158
8160,199.75,5,0,87.89,8160
8178,474.95,5,0,142.485,8178
8202,67.15,5,0,16.7875,8202
8233,169.45,5,0,42.3625,8233
8258,174.95,5,0,12.2465,8258
8302,1649.95,5,0,659.98,8302
8306,32.4,5,0,15.552,8306
8324,44.75,5,0,20.585,8324
8333,354.9,5,0,88.725,8333
8339,498,5,0,184.26,8339
8341,32.4,5,0,15.552,8341
8347,31.4,5,0,13.188,8347
8350,24.3,5,0,10.449,8350
8388,77.55,5,0,21.714,8388
8394,111.15,5,0,48.906,8394
8406,141.9,5,0,58.179,8406
8409,174.95,5,0,45.487,8409
8423,17.9,5,0,8.771,8423
8425,2154.9,5,0,129.294,8425
8461,25.3,5,0,11.891,8461
8484,83.7,5,0,41.013,8484
8489,8749.95,5,0,2799.984,8489
8563,1454.9,5,0,378.274,8563
8587,1287.45,5,0,244.6155,8587
8588,168.1,5,0,43.706,8588
8612,82.95,5,0,29.0325,8612
8628,90,5,0,16.2,8628
8636,174.95,5,0,45.487,8636
8637,826,5,0,214.76,8637
8639,399.95,5,0,143.982,8639
8651,5.7,5,0,2.679,8651
8665,94.2,5,0,39.564,8665
8666,49.5,5,0,13.365,8666
8682,40.7,5,0,11.803,8682
8688,17.9,5,0,8.95,8688
8694,450,5,0,162,8694
8735,1287.45,5,0,244.6155,8735
8741,73.2,5,0,21.228,8741
8794,22.55,5,0,8.7945,8794
8799,1294.75,5,0,336.635,8799
8813,13.9,5,0,3.753,8813
8838,15.75,5,0,7.56,8838
8844,67.15,5,0,16.7875,8844
8928,99.2,5,0,25.792,8928
8932,99.95,5,0,22.9885,8932
8937,204.85,5,0,53.261,8937
8939,16.4,5,0,7.052,8939
8948,12.3,5,0,6.15,8948
8965,756.8,5,0,75.68,8965
8992,104.75,5,0,21.9975,8992
9014,13.9,5,0,3.753,9014
9015,19.4,5,0,9.312,9015
9046,189.95,5,0,45.588,9046
9047,149.95,5,0,31.4895,9047
9048,29.95,5,0,8.6855,9048
9074,279.95,5,0,67.188,9074
9085,29.9,5,0,13.455,9085
9098,32.4,5,0,15.552,9098
9111,36.4,5,0,17.472,9111
9121,99.9,5,0,46.953,9121
9145,64.9,5,0,18.821,9145
9187,1473.1,5,0,412.468,9187
9204,114.95,5,0,32.186,9204
9216,32.4,5,0,15.552,9216
9246,32.4,5,0,15.552,9246
9253,199.95,5,0,63.984,9253
9282,67.9,5,0,20.37,9282
9306,8.4,5,0,2.184,9306
9337,17.9,5,0,8.771,9337
9341,18.75,5,0,9,9341
9394,629.95,5,0,157.4875,9394
9423,40.7,5,0,11.803,9423
9427,35.4,5,0,13.452,9427
9428,199.9,5,0,39.98,9428
9448,477.3,5,0,138.417,9448
9474,101.4,5,0,38.532,9474
9508,40.2,5,0,18.09,9508
9514,1649.75,5,0,544.4175,9514
9526,199.9,5,0,39.98,9526
9539,16.9,5,0,7.774,9539
9581,29.95,5,0,8.6855,9581
9602,239.5,5,0,114.96,9602
9603,34.2,5,0,9.234,9603
9641,20.65,5,0,9.499,9641
9642,204.9,5,0,0,9642
9660,18.75,5,0,9,9660
9689,32.4,5,0,15.552,9689
9697,491.55,5,0,240.8595,9697
9704,849.95,5,0,390.977,9704
9728,979.95,5,0,284.1855,9728
9731,807.75,5,0,153.4725,9731
9742,4404.9,5,0,1013.127,9742
9743,62.65,5,0,29.4455,9743
9758,206.1,5,0,55.647,9758
9768,54.9,5,0,26.901,9768
9783,274.8,5,0,134.652,9783
9787,149.9,5,0,40.473,9787
9814,204.95,5,0,100.4255,9814
9815,79.95,5,0,38.376,9815
9837,10.9,5,0,5.123,9837
9847,43.1,5,0,11.206,9847
9848,511.5,5,0,132.99,9848
9854,214.7,5,0,83.733,9854
9859,67.4,5,0,17.524,9859
9893,297.55,5,0,83.314,9893
9895,95.2,5,0,27.608,9895
9909,207.35,5,0,24.882,9909
9916,94.85,5,0,45.528,9916
9939,60.35,5,0,19.9155,9939
9944,51.15,5,0,13.299,9944
9957,46.35,5,0,21.7845,9957
9968,40.2,5,0,18.09,9968
9972,140.75,5,0,42.225,9972
9989,206.1,5,0,55.647,9989
7,7.28,4,0,1.9656,7
47,211.96,4,0,8.4784,47
66,79.76,4,0,22.3328,66
103,23.92,4,0,11.7208,103
121,30.84,4,0,13.878,121
136,11.52,4,0,3.456,136
155,105.52,4,0,48.5392,155
183,503.96,4,0,131.0296,183
207,83.92,4,0,5.8744,207
209,15.92,4,0,7.4824,209
249,25.92,4,0,12.4416,249
254,361.92,4,0,162.864,254
271,725.84,4,0,210.4936,271
302,77.6,4,0,38.024,302
321,360,4,0,129.6,321
340,4.96,4,0,2.3312,340
353,49.12,4,0,23.0864,353
357,17.04,4,0,6.9864,357
366,211.96,4,0,8.4784,366
367,23.2,4,0,10.44,367
370,1043.92,4,0,271.4192,370
398,70.12,4,0,21.036,398
420,9.32,4,0,2.7028,420
423,56.56,4,0,14.7056,423
425,866.4,4,0,225.264,425
444,91.36,4,0,42.0256,444
453,35.12,4,0,9.1312,453
456,63.88,4,0,24.9132,456
460,103.92,4,0,36.372,460
498,255.76,4,0,81.8432,498
540,283.92,4,0,70.98,540
572,13.96,4,0,6.4216,572
577,19.92,4,0,9.7608,577
581,51.52,4,0,1.5456,581
625,523.48,4,0,130.87,625
644,132.52,4,0,54.3332,644
649,14.8,4,0,6.068,649
651,316,4,0,31.6,651
683,68.6,4,0,18.522,683
708,119.96,4,0,52.7824,708
748,359.32,4,0,7.1864,748
755,79.92,4,0,28.7712,755
758,119.8,4,0,47.92,758
760,22.72,4,0,10.224,760
780,23.92,4,0,11.7208,780
789,143.96,4,0,69.1008,789
795,21.72,4,0,10.6428,795
810,11.52,4,0,3.2256,810
812,213.92,4,0,62.0368,812
825,67.8,4,0,4.068,825
828,37.24,4,0,10.7996,828
841,11.52,4,0,3.3408,841
883,13.48,4,0,5.9312,883
893,15.92,4,0,5.4128,893
910,1199.8,4,0,323.946,910
928,46.2,4,0,12.936,928
940,134.48,4,0,34.9648,940
968,191.6,4,0,91.968,968
1011,151.72,4,0,27.3096,1011
1041,697.16,4,0,146.4036,1041
1081,19.92,4,0,9.3624,1081
1099,7.04,4,0,2.0416,1099
1124,38.6,4,0,11.58,1124
1130,343.92,4,0,75.6624,1130
1143,8.72,4,0,2.8776,1143
1166,46.8,4,0,21.06,1166
1171,31.92,4,0,8.2992,1171
1177,11.56,4,0,5.4332,1177
1187,25.92,4,0,12.4416,1187
1189,81.92,4,0,22.1184,1189
1192,223.92,4,0,109.7208,1192
1193,23.12,4,0,11.3288,1193
1226,40.56,4,0,19.8744,1226
1242,22,4,0,5.5,1242
1244,8.72,4,0,3.5752,1244
1253,1099.96,4,0,285.9896,1253
1280,83.88,4,0,30.1968,1280
1313,122.12,4,0,56.1752,1313
1329,87.92,4,0,26.376,1329
1336,552.56,4,0,0,1336
1399,88.4,4,0,11.492,1399
1413,165.28,4,0,14.8752,1413
1441,39.96,4,0,17.982,1441
1480,25.92,4,0,12.4416,1480
1491,62.96,4,0,28.332,1491
1505,6.72,4,0,3.36,1505
1508,396,4,0,190.08,1508
1517,1669.6,4,0,116.872,1517
1545,34.24,4,0,16.0928,1545
1556,91.96,4,0,39.5428,1556
1589,247.8,4,0,34.692,1589
1590,10.96,4,0,2.9592,1590
1609,22.72,4,0,10.224,1609
1617,41.4,4,0,19.872,1617
1654,132.52,4,0,54.3332,1654
1695,63.96,4,0,19.8276,1695
1719,35.92,4,0,15.0864,1719
1729,100,4,0,21,1729
1784,219.84,4,0,107.7216,1784
1793,46.64,4,0,12.5928,1793
1862,119.96,4,0,33.5888,1862
1883,563.4,4,0,67.608,1883
1909,136.92,4,0,41.076,1909
1958,17.12,4,0,7.704,1958
1970,291.96,4,0,102.186,1970
1983,479.96,4,0,134.3888,1983
1986,26.76,4,0,12.3096,1986
1998,15,4,0,7.2,1998
2016,900.08,4,0,117.0104,2016
2019,33.36,4,0,8.6736,2019
2024,872.32,4,0,244.2496,2024
2031,61.04,4,0,30.52,2031
2065,405.64,4,0,12.1692,2065
2069,199.96,4,0,69.986,2069
2085,122.12,4,0,56.1752,2085
2097,91.96,4,0,25.7488,2097
2104,221.92,4,0,106.5216,2104
2130,33.28,4,0,9.3184,2130
2194,123.92,4,0,55.764,2194
2209,16.52,4,0,7.5992,2209
2279,223.96,4,0,53.7504,2279
2296,13.52,4,0,6.2192,2296
2300,503.96,4,0,125.99,2300
2302,11.52,4,0,5.6448,2302
2303,316,4,0,31.6,2303
2304,723.92,4,0,188.2192,2304
2320,194.32,4,0,56.3528,2320
2323,60.64,4,0,27.8944,2323
2338,25.92,4,0,12.4416,2338
2339,45.92,4,0,22.5008,2339
2362,155.04,4,0,75.9696,2362
2366,46,4,0,20.7,2366
2368,23.12,4,0,11.3288,2368
2371,252,4,0,93.24,2371
2383,176.04,4,0,45.7704,2383
2393,113.92,4,0,42.1504,2393
2443,662.84,4,0,172.3384,2443
2468,571.44,4,0,165.7176,2468
2477,1101.48,4,0,429.5772,2477
2490,631.96,4,0,303.3408,2490
2491,23.92,4,0,10.764,2491
2505,53.72,4,0,15.0416,2505
2511,1117.92,4,0,55.896,2511
2524,121.6,4,0,55.936,2524
2532,17.96,4,0,8.2616,2532
2534,339.96,4,0,122.3856,2534
2536,46.32,4,0,18.0648,2536
2545,14.76,4,0,6.9372,2545
2546,205.92,4,0,2.0592,2546
2554,25.92,4,0,12.4416,2554
2566,71,4,0,27.69,2566
2605,61.12,4,0,20.7808,2605
2623,25.92,4,0,12.4416,2623
2638,19.04,4,0,9.3296,2638
2670,105.96,4,0,29.6688,2670
2682,89.52,4,0,42.0744,2682
2708,192.16,4,0,92.2368,2708
2731,799.96,4,0,343.9828,2731
2735,49.12,4,0,23.0864,2735
2740,477.24,4,0,9.5448,2740
2759,76.92,4,0,31.5372,2759
2760,481.32,4,0,125.1432,2760
2781,59.2,4,0,29.6,2781
2798,13.36,4,0,4.1416,2798
2814,999.96,4,0,229.9908,2814
2841,1139.92,4,0,284.98,2841
2852,28.16,4,0,13.2352,2852
2854,20.32,4,0,6.9088,2854
2859,67.8,4,0,4.068,2859
2867,31.92,4,0,9.2568,2867
2884,6.96,4,0,2.2272,2884
2901,12.6,4,0,6.048,2901
2913,35,4,0,10.5,2913
2917,263.96,4,0,71.2692,2917
2930,19.76,4,0,8.2992,2930
2960,45.92,4,0,21.5824,2960
2986,24.96,4,0,6.24,2986
2994,895.92,4,0,421.0824,2994
3031,194.32,4,0,31.0912,3031
3050,360,4,0,129.6,3050
3052,227.84,4,0,66.0736,3052
3118,15.88,4,0,0.1588,3118
3128,49.12,4,0,23.0864,3128
3221,51.12,4,0,23.004,3221
3335,17.12,4,0,4.9648,3335
3337,129.92,4,0,10.3936,3337
3346,11.68,4,0,5.256,3346
3361,30.44,4,0,14.3068,3361
3376,39.96,4,0,10.3896,3376
3396,443.92,4,0,13.3176,3396
3398,25.92,4,0,12.4416,3398
3413,11.76,4,0,3.1752,3413
3426,15.24,4,0,6.858,3426
3454,58.72,4,0,27.0112,3454
3484,29.12,4,0,12.5216,3484
3486,7.92,4,0,3.564,3486
3494,72,4,0,12.96,3494
3496,603.92,4,0,181.176,3496
3505,900.08,4,0,117.0104,3505
3534,13.12,4,0,3.8048,3534
3560,439.8,4,0,145.134,3560
3571,1687.8,4,0,742.632,3571
3606,91.92,4,0,31.2528,3606
3648,15.52,4,0,4.5008,3648
3653,33.72,4,0,15.5112,3653
3678,15.8,4,0,5.056,3678
3683,79.36,4,0,32.5376,3683
3700,163.96,4,0,70.5028,3700
3721,18.92,4,0,7.3788,3721
3734,65.08,4,0,31.8892,3734
3742,16.52,4,0,7.5992,3742
3749,321.92,4,0,96.576,3749
3797,36.44,4,0,12.0252,3797
3849,691.96,4,0,318.3016,3849
3864,10.64,4,0,2.7664,3864
3872,11.8,4,0,5.664,3872
3920,61.68,4,0,16.6536,3920
3921,63.96,4,0,30.7008,3921
3956,79.36,4,0,23.808,3956
3967,88.04,4,0,22.8904,3967
3972,79.36,4,0,20.6336,3972
3977,39.92,4,0,11.1776,3977
3987,2591.56,4,0,621.9744,3987
4007,25.92,4,0,12.4416,4007
4013,17.12,4,0,4.9648,4013
4031,232.88,4,0,60.5488,4031
4034,100,4,0,21,4034
4039,21.12,4,0,9.504,4039
4078,5.04,4,0,0.2016,4078
4095,79.96,4,0,18.3908,4095
4130,73.28,4,0,21.2512,4130
4163,16.52,4,0,7.5992,4163
4168,31.92,4,0,8.2992,4168
4182,319.96,4,0,115.1856,4182
4216,62.28,4,0,29.2716,4216
4227,45.92,4,0,21.5824,4227
4241,43.92,4,0,11.8584,4241
4250,751.92,4,0,150.384,4250
4262,63.96,4,0,19.8276,4262
4270,871.4,4,0,148.138,4270
4272,207.76,4,0,85.1816,4272
4297,54.32,4,0,0.5432,4297
4305,63.92,4,0,3.196,4305
4346,199.96,4,0,85.9828,4346
4364,25.92,4,0,8.2944,4364
4365,704.76,4,0,162.0948,4365
4387,43.92,4,0,11.8584,4387
4431,20,4,0,9.6,4431
4447,29.12,4,0,14.2688,4447
4455,27.92,4,0,0.5584,4455
4516,36.44,4,0,12.0252,4516
4519,16.56,4,0,6.9552,4519
4522,20.32,4,0,6.9088,4522
4528,39.08,4,0,14.4596,4528
4539,13.12,4,0,4.3296,4539
4556,31.56,4,0,14.202,4556
4557,27.92,4,0,0.5584,4557
4575,33.48,4,0,8.7048,4575
4602,11.52,4,0,5.4144,4602
4612,31.36,4,0,15.68,4612
4637,123.92,4,0,33.4584,4637
4652,195.76,4,0,97.88,4652
4667,79.92,4,0,34.3656,4667
4673,635.96,4,0,165.3496,4673
4695,29.52,4,0,14.4648,4695
4707,173.24,4,0,17.324,4707
4727,1117.92,4,0,55.896,4727
4745,221.16,4,0,57.5016,4745
4759,783.96,4,0,219.5088,4759
4765,27.76,4,0,9.9936,4765
4776,23.36,4,0,6.0736,4776
4794,24.96,4,0,11.232,4794
4810,195.64,4,0,91.9508,4810
4844,14.96,4,0,0.2992,4844
4858,77.6,4,0,38.024,4858
4881,975.92,4,0,292.776,4881
4883,59.92,4,0,16.7776,4883
4897,1117.92,4,0,55.896,4897
4901,481.32,4,0,125.1432,4901
4906,22.92,4,0,11.0016,4906
4942,283.92,4,0,82.3368,4942
4948,29.24,4,0,13.7428,4948
5003,191.6,4,0,91.968,5003
5024,39.92,4,0,11.1776,5024
5043,129.92,4,0,38.976,5043
5046,720.76,4,0,187.3976,5046
5053,195.64,4,0,91.9508,5053
5074,62.8,4,0,15.7,5074
5085,105.52,4,0,48.5392,5085
5107,66.36,4,0,23.226,5107
5127,2799.96,4,0,1371.9804,5127
5138,30.36,4,0,13.0548,5138
5146,139.04,4,0,38.9312,5146
5147,46.8,4,0,16.38,5147
5155,28.4,4,0,13.064,5155
5188,199.96,4,0,15.9968,5188
5195,13.12,4,0,4.3296,5195
5252,49.12,4,0,23.0864,5252
5269,52.44,4,0,24.1224,5269
5270,32.36,4,0,11.6496,5270
5272,27.92,4,0,8.0968,5272
5276,159.8,4,0,70.312,5276
5279,105.52,4,0,48.5392,5279
5289,163.96,4,0,80.3404,5289
5315,30.56,4,0,14.9744,5315
5333,22.72,4,0,6.5888,5333
5334,10.68,4,0,4.0584,5334
5346,725.84,4,0,210.4936,5346
5368,11.56,4,0,5.4332,5368
5408,87.92,4,0,40.4432,5408
5483,239.96,4,0,115.1808,5483
5494,41.4,4,0,19.872,5494
5508,17.92,4,0,8.6016,5508
5517,1319.96,4,0,527.984,5517
5524,58.24,4,0,15.7248,5524
5531,2479.96,4,0,743.988,5531
5564,64.12,4,0,30.7776,5564
5585,83.56,4,0,1.6712,5585
5619,443.92,4,0,8.8784,5619
5624,100,4,0,21,5624
5642,11.12,4,0,2.8912,5642
5643,7.04,4,0,3.0976,5643
5671,355.36,4,0,92.3936,5671
5677,27.6,4,0,2.208,5677
5731,459.92,4,0,41.3928,5731
5732,27.52,4,0,12.6592,5732
5743,26.72,4,0,12.8256,5743
5754,866.4,4,0,225.264,5754
5760,481.32,4,0,125.1432,5760
5763,54.92,4,0,19.7712,5763
5770,22.72,4,0,10.224,5770
5772,1158.12,4,0,335.8548,5772
5783,15.52,4,0,7.4496,5783
5784,36.44,4,0,16.398,5784
5797,117.36,4,0,36.3816,5797
5811,105.52,4,0,48.5392,5811
5816,279.96,4,0,78.3888,5816
5820,11.52,4,0,5.6448,5820
5826,419.4,4,0,201.312,5826
5832,519.96,4,0,176.7864,5832
5844,80.96,4,0,29.1456,5844
5880,192.16,4,0,92.2368,5880
5898,71.12,4,0,22.0472,5898
5899,259.96,4,0,124.7808,5899
5904,45.36,4,0,22.2264,5904
5906,41.4,4,0,19.872,5906
5917,94.6,4,0,27.434,5917
5923,67.8,4,0,1.356,5923
5929,8.92,4,0,3.9248,5929
5946,25.92,4,0,12.4416,5946
5947,48.84,4,0,13.1868,5947
5949,42.68,4,0,19.6328,5949
5959,30.56,4,0,14.9744,5959
5961,21.12,4,0,6.5472,5961
5964,123.92,4,0,55.764,5964
5971,19.92,4,0,9.7608,5971
5987,87.92,4,0,0.8792,5987
6000,25.92,4,0,12.4416,6000
6001,91.36,4,0,42.0256,6001
6005,19.76,4,0,8.2992,6005
6032,21.12,4,0,6.5472,6032
6039,129.92,4,0,5.1968,6039
6061,142.04,4,0,38.3508,6061
6095,45.4,4,0,12.712,6095
6117,2279.96,4,0,592.7896,6117
6135,192.8,4,0,55.912,6135
6142,195.64,4,0,3.9128,6142
6146,11.76,4,0,3.1752,6146
6147,11.76,4,0,3.1752,6147
6153,87.92,4,0,0.8792,6153
