TeamID,Team,LeagueID,League,LeagueCountry,TeamImageURL,LeagueImageURL
306,"SC Heerenveen","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/306.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
813,"Columbus Crew SC","MLS1","MLS","United States","https://tmssl.akamaized.net//images/wappen/head/813.png","https://tmssl.akamaized.net//images/logo/normal/mls1.png"
3522,"Spezia Calcio","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/3522.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
1421,"Stade Reims","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/1421.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
419,"GNK Dinamo Zagreb","KR1","1.HNL","Croatia","https://tmssl.akamaized.net//images/wappen/head/419.png","https://tmssl.akamaized.net//images/logo/normal/kr1.png"
2969,"FCO Dijon","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/2969.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
366,"Real Valladolid CF","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/366.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
10004,"Paris FC","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/10004.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
499,"Vitesse Arnhem","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/499.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
1084,"Málaga CF","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/1084.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
202,"FC Groningen","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/202.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
2402,"Defensa y Justicia","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/2402.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
4,"1.FC Nuremberg","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/4.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
3508,"SV Zulte Waregem","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/3508.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
367,"Rayo Vallecano","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/367.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
1775,"Club Atlético San Lorenzo de Almagro","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/1775.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
1106,"Club de Gimnasia y Esgrima La Plata","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/1106.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
6600,"Sport Club Internacional","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/6600.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
130,"Parma Calcio 1913","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/130.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
38,"Fortuna Düsseldorf","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/38.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
447,"HNK Hajduk Split","KR1","1.HNL","Croatia","https://tmssl.akamaized.net//images/wappen/head/447.png","https://tmssl.akamaized.net//images/logo/normal/kr1.png"
1095,"ES Troyes AC","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1095.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
3,"1. FC Köln","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/3.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
5358,"SD Huesca","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/5358.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
2425,"Rio Ave FC","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2425.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
2778,"FC Nordsjaelland","DK1","Superligaen","Denmark","https://tmssl.akamaized.net//images/wappen/head/2778.png","https://tmssl.akamaized.net//images/logo/normal/dk1.png"
2036,"1.FC Heidenheim 1846","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/2036.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
865,"FC Midtjylland","DK1","Superligaen","Denmark","https://tmssl.akamaized.net//images/wappen/head/865.png","https://tmssl.akamaized.net//images/logo/normal/dk1.png"
2687,"Cádiz CF","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/2687.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
255,"Legia Warszawa","PL1","Ekstraklasa","Poland","https://tmssl.akamaized.net//images/wappen/head/255.png","https://tmssl.akamaized.net//images/logo/normal/pl1.png"
1444,"Racing Club","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/1444.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
430,"ACF Fiorentina","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/430.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
1416,"SC Amiens","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/1416.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
16214,"Al-Wasl Sports Club","UAE1","UAE Gulf League","United Arab Emirates","https://tmssl.akamaized.net//images/wappen/head/16214.png","https://tmssl.akamaized.net//images/logo/normal/uae1.png"
941,"FC Viktoria Plzen","TS1","Fortuna Liga","Czech Republic","https://tmssl.akamaized.net//images/wappen/head/941.png","https://tmssl.akamaized.net//images/logo/normal/ts1.png"
82,"VfL Wolfsburg","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/82.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
2448,"Sporting Gijón","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/2448.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
142,"Real Zaragoza","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/142.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
170,"Rapid Vienna","A1","Bundesliga","Austria","https://tmssl.akamaized.net//images/wappen/head/170.png","https://tmssl.akamaized.net//images/logo/normal/a1.png"
826,"RC Lens","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/826.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
28,"FC Bayern Munich II","L3","3. Liga","Germany","https://tmssl.akamaized.net//images/wappen/head/28.png","https://tmssl.akamaized.net//images/logo/normal/l3.png"
862,"Chievo Verona","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/862.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
1162,"SM Caen","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1162.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
750,"FC Sochaux-Montbéliard","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/750.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
141,"Galatasaray SK","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/141.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
683,"Olympiacos Piraeus","GR1","Super League 1","Greece","https://tmssl.akamaized.net//images/wappen/head/683.png","https://tmssl.akamaized.net//images/logo/normal/gr1.png"
157,"KAA Gent","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/157.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
979,"Moreirense FC","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/979.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
8816,"FC Dallas","MLS1","MLS","United States","https://tmssl.akamaized.net//images/wappen/head/8816.png","https://tmssl.akamaized.net//images/logo/normal/mls1.png"
28643,"Waasland-Beveren","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/28643.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
29831,"FC Viitorul","RO1","Liga 1","Romania","https://tmssl.akamaized.net//images/wappen/head/29831.png","https://tmssl.akamaized.net//images/logo/normal/ro1.png"
897,"Deportivo de La Coruña","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/897.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
1083,"FK Rostov","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/1083.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
609,"Cruzeiro Esporte Clube","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/609.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
2844,"IFK Norrköping","SE1","Allsvenskan","Sweden","https://tmssl.akamaized.net//images/wappen/head/2844.png","https://tmssl.akamaized.net//images/logo/normal/se1.png"
290,"AJ Auxerre","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/290.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
2698,"Rubin Kazan","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/2698.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
964,"Zenit St. Petersburg","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/964.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
667,"RC Strasbourg Alsace","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/667.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
801,"IFK Göteborg","SE1","Allsvenskan","Sweden","https://tmssl.akamaized.net//images/wappen/head/801.png","https://tmssl.akamaized.net//images/logo/normal/se1.png"
413,"LASK","A1","Bundesliga","Austria","https://tmssl.akamaized.net//images/wappen/head/413.png","https://tmssl.akamaized.net//images/logo/normal/a1.png"
1091,"PAOK Thessaloniki","GR1","Super League 1","Greece","https://tmssl.akamaized.net//images/wappen/head/1091.png","https://tmssl.akamaized.net//images/logo/normal/gr1.png"
260,"FC Zürich","C1","Super League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/260.png","https://tmssl.akamaized.net//images/logo/normal/c1.png"
126,"Caykur Rizespor","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/126.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
209,"Club Atlético River Plate","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/209.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
1418,"Club Atlético Rosario Central","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/1418.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
200,"FC Utrecht","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/200.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
269,"Holstein Kiel","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/269.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
472,"UD Las Palmas","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/472.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
2423,"CD Santa Clara","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2423.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
3368,"Levante UD","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/3368.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
276,"Hellas Verona","IT1","Serie A","Italy","https://tmssl.akamaized.net//images/wappen/head/276.png","https://tmssl.akamaized.net//images/logo/normal/it1.png"
2457,"Belenenses SAD","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2457.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
199,"Sport Club Corinthians Paulista","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/199.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
7055,"Tigres UANL","MEXA","Liga MX Apertura","Mexico","https://tmssl.akamaized.net//images/wappen/head/7055.png","https://tmssl.akamaized.net//images/logo/normal/mexa.png"
2503,"Boavista Porto FC","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2503.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
820,"Genclerbirligi Ankara","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/820.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
11194,"NK Lokomotiva Zagreb","KR1","1.HNL","Croatia","https://tmssl.akamaized.net//images/wappen/head/11194.png","https://tmssl.akamaized.net//images/logo/normal/kr1.png"
122,"SK Sturm Graz","A1","Bundesliga","Austria","https://tmssl.akamaized.net//images/wappen/head/122.png","https://tmssl.akamaized.net//images/logo/normal/a1.png"
254,"SV Sandhausen","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/254.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
1059,"Hammarby IF","SE1","Allsvenskan","Sweden","https://tmssl.akamaized.net//images/wappen/head/1059.png","https://tmssl.akamaized.net//images/logo/normal/se1.png"
839,"AC Perugia Calcio","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/839.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
978,"Club de Regatas Vasco da Gama","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/978.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
1304,"Heracles Almelo","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/1304.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
127,"SC Paderborn 07","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/127.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
60,"SC Freiburg","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/60.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
1085,"Vitória Setúbal FC","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/1085.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
28095,"FK Ufa","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/28095.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
434,"FC Luzern","C1","Super League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/434.png","https://tmssl.akamaized.net//images/logo/normal/c1.png"
1426,"VVV-Venlo","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/1426.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
503,"FC Admira Wacker Mödling","A1","Bundesliga","Austria","https://tmssl.akamaized.net//images/wappen/head/503.png","https://tmssl.akamaized.net//images/logo/normal/a1.png"
2696,"Krylya Sovetov Samara","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/2696.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
2921,"Delfino Pescara 1936","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/2921.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
3205,"Kayserispor","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/3205.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
2420,"Vitória Guimarães SC","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2420.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
1245,"KAS Eupen","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/1245.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
4083,"FC Crotone","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/4083.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
585,"São Paulo Futebol Clube","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/585.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
4084,"AS Cittadella","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/4084.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
648,"CD Tenerife","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/648.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
938,"FC Thun","C1","Super League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/938.png","https://tmssl.akamaized.net//images/logo/normal/c1.png"
1269,"PEC Zwolle","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/1269.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
2410,"CSKA Moscow","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/2410.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
14589,"FK Orenburg","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/14589.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
301,"FCSB","RO1","Liga 1","Romania","https://tmssl.akamaized.net//images/wappen/head/301.png","https://tmssl.akamaized.net//images/logo/normal/ro1.png"
3302,"UD Almería","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/3302.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
678,"Aarhus GF","DK1","Superligaen","Denmark","https://tmssl.akamaized.net//images/wappen/head/678.png","https://tmssl.akamaized.net//images/logo/normal/dk1.png"
12574,"Club Deportivo Godoy Cruz Antonio Tomba","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/12574.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
3938,"Club Atlético Talleres","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/3938.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
3524,"Clermont Foot Auvergne 63","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/3524.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
4035,"CF Pachuca","MEXA","Liga MX Apertura","Mexico","https://tmssl.akamaized.net//images/wappen/head/4035.png","https://tmssl.akamaized.net//images/logo/normal/mexa.png"
596,"Gamba Osaka","JAP1","J1 League","Japan","https://tmssl.akamaized.net//images/wappen/head/596.png","https://tmssl.akamaized.net//images/logo/normal/jap1.png"
76,"Vålerenga Fotball","NO1","Eliteserien","Norway","https://tmssl.akamaized.net//images/wappen/head/76.png","https://tmssl.akamaized.net//images/logo/normal/no1.png"
6112,"Piast Gliwice","PL1","Ekstraklasa","Poland","https://tmssl.akamaized.net//images/wappen/head/6112.png","https://tmssl.akamaized.net//images/logo/normal/pl1.png"
1175,"LB Châteauroux","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1175.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
3709,"Getafe CF","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/3709.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
114,"Besiktas JK","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/114.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
1322,"FK Jablonec","TS1","Fortuna Liga","Czech Republic","https://tmssl.akamaized.net//images/wappen/head/1322.png","https://tmssl.akamaized.net//images/logo/normal/ts1.png"
1146,"Club Necaxa","MEXA","Liga MX Apertura","Mexico","https://tmssl.akamaized.net//images/wappen/head/1146.png","https://tmssl.akamaized.net//images/logo/normal/mexa.png"
12301,"Club Atlético Aldosivi","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/12301.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
144,"HNK Rijeka","KR1","1.HNL","Croatia","https://tmssl.akamaized.net//images/wappen/head/144.png","https://tmssl.akamaized.net//images/logo/normal/kr1.png"
257,"FC St. Gallen 1879","C1","Super League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/257.png","https://tmssl.akamaized.net//images/logo/normal/c1.png"
10010,"Esporte Clube Bahia","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/10010.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
1283,"FC Emmen","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/1283.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
4000,"Lechia Gdansk","PL1","Ekstraklasa","Poland","https://tmssl.akamaized.net//images/wappen/head/4000.png","https://tmssl.akamaized.net//images/logo/normal/pl1.png"
29228,"Royal Excel Mouscron","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/29228.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
109,"SSV Jahn Regensburg","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/109.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
11596,"AD Alcorcón","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/11596.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
868,"MKE Ankaragücü","TR1","Süper Lig","Turkey","https://tmssl.akamaized.net//images/wappen/head/868.png","https://tmssl.akamaized.net//images/logo/normal/tr1.png"
1062,"Shimizu S-Pulse","JAP1","J1 League","Japan","https://tmssl.akamaized.net//images/wappen/head/1062.png","https://tmssl.akamaized.net//images/logo/normal/jap1.png"
24575,"HNK Gorica","KR1","1.HNL","Croatia","https://tmssl.akamaized.net//images/wappen/head/24575.png","https://tmssl.akamaized.net//images/logo/normal/kr1.png"
16704,"FK Krasnodar","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/16704.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
496,"Malmö FF","SE1","Allsvenskan","Sweden","https://tmssl.akamaized.net//images/wappen/head/496.png","https://tmssl.akamaized.net//images/logo/normal/se1.png"
105,"SV Darmstadt 98","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/105.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
1274,"Stabæk Fotball","NO1","Eliteserien","Norway","https://tmssl.akamaized.net//images/wappen/head/1274.png","https://tmssl.akamaized.net//images/logo/normal/no1.png"
2063,"Club Atlético Huracán","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/2063.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
11000,"CD Lugo","ES2","LaLiga2","Spain","https://tmssl.akamaized.net//images/wappen/head/11000.png","https://tmssl.akamaized.net//images/logo/normal/es2.png"
2424,"Gil Vicente FC","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2424.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
3725,"Akhmat Grozny","RU1","Premier Liga","Russia","https://tmssl.akamaized.net//images/wappen/head/3725.png","https://tmssl.akamaized.net//images/logo/normal/ru1.png"
4795,"FC Ingolstadt 04","L3","3. Liga","Germany","https://tmssl.akamaized.net//images/wappen/head/4795.png","https://tmssl.akamaized.net//images/logo/normal/l3.png"
1290,"Grenoble Foot 38","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1290.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
7097,"Club Atlético Unión","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/7097.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
8970,"Frosinone Calcio","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/8970.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
2861,"KV Oostende","BE1","Jupiler Pro League","Belgium","https://tmssl.akamaized.net//images/wappen/head/2861.png","https://tmssl.akamaized.net//images/logo/normal/be1.png"
210,"Grêmio Foot-Ball Porto Alegrense","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/210.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
89,"1.FC Union Berlin","L1","Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/89.png","https://tmssl.akamaized.net//images/logo/normal/l1.png"
1423,"Valenciennes FC","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1423.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
2414,"AC Horsens","DK1","Superligaen","Denmark","https://tmssl.akamaized.net//images/wappen/head/2414.png","https://tmssl.akamaized.net//images/logo/normal/dk1.png"
2995,"FC Paços de Ferreira","PO1","Liga NOS","Portugal","https://tmssl.akamaized.net//images/wappen/head/2995.png","https://tmssl.akamaized.net//images/logo/normal/po1.png"
1159,"AS Nancy-Lorraine","FR2","Ligue 2","France","https://tmssl.akamaized.net//images/wappen/head/1159.png","https://tmssl.akamaized.net//images/logo/normal/fr2.png"
6107,"Arka Gdynia","PL1","Ekstraklasa","Poland","https://tmssl.akamaized.net//images/wappen/head/6107.png","https://tmssl.akamaized.net//images/logo/normal/pl1.png"
1008,"HJK Helsinki","FI1","Veikkausliiga","Finland","https://tmssl.akamaized.net//images/wappen/head/1008.png","https://tmssl.akamaized.net//images/logo/normal/fi1.png"
1244,"CD Leganés","ES1","LaLiga","Spain","https://tmssl.akamaized.net//images/wappen/head/1244.png","https://tmssl.akamaized.net//images/logo/normal/es1.png"
129,"SG Dynamo Dresden","L2","2. Bundesliga","Germany","https://tmssl.akamaized.net//images/wappen/head/129.png","https://tmssl.akamaized.net//images/logo/normal/l2.png"
1109,"BK Häcken","SE1","Allsvenskan","Sweden","https://tmssl.akamaized.net//images/wappen/head/1109.png","https://tmssl.akamaized.net//images/logo/normal/se1.png"
537,"Botafogo Rio de Janeiro","BRA1","Série A","Brazil","https://tmssl.akamaized.net//images/wappen/head/537.png","https://tmssl.akamaized.net//images/logo/normal/bra1.png"
20519,"Virtus Entella","IT2","Serie B","Italy","https://tmssl.akamaized.net//images/wappen/head/20519.png","https://tmssl.akamaized.net//images/logo/normal/it2.png"
6418,"Panetolikos GFS","GR1","Super League 1","Greece","https://tmssl.akamaized.net//images/wappen/head/6418.png","https://tmssl.akamaized.net//images/logo/normal/gr1.png"
3828,"Yokohama F. Marinos","JAP1","J1 League","Japan","https://tmssl.akamaized.net//images/wappen/head/3828.png","https://tmssl.akamaized.net//images/logo/normal/jap1.png"
347,"FC Metz","FR1","Ligue 1","France","https://tmssl.akamaized.net//images/wappen/head/347.png","https://tmssl.akamaized.net//images/logo/normal/fr1.png"
128,"AO Xanthi","GR1","Super League 1","Greece","https://tmssl.akamaized.net//images/wappen/head/128.png","https://tmssl.akamaized.net//images/logo/normal/gr1.png"
14554,"Club Atlético Tucumán","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/14554.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
288,"Club Estudiantes de La Plata","AR1N","Superliga","Argentina","https://tmssl.akamaized.net//images/wappen/head/288.png","https://tmssl.akamaized.net//images/logo/normal/ar1n.png"
403,"Willem II Tilburg","NL1","Eredivisie","Netherlands","https://tmssl.akamaized.net//images/wappen/head/403.png","https://tmssl.akamaized.net//images/logo/normal/nl1.png"
504,"Grasshopper Club Zurich","C2","Challenge League","Switzerland","https://tmssl.akamaized.net//images/wappen/head/504.png","https://tmssl.akamaized.net//images/logo/normal/c2.png"
30,"FC Hansa Rostock","L3","3. Liga","Germany","https://tmssl.akamaized.net//images/wappen/head/30.png","https://tmssl.akamaized.net//images/logo/normal/l3.png"
