Customer ID,Date of Birth,Gender,Circle Open,Circle To,Circle Current,Circle Close,Sale Line Recurrence Status,Sale Line Start Date,Sale Line End Date,Entry Date,Age,Age Group
248042,,"Female",2002-09-19 00:00:00.000,,"Yes",,"Active",2002-10-20 00:00:00.000,,2002-09-19 00:00:00.000,1,"Unknown"
375064,,"Female",2018-03-26 00:00:00.000,,"Yes",,"Active",2020-08-15 00:00:00.000,,2020-08-15 00:00:00.000,1,"Unknown"
248104,,"Female",2002-09-20 00:00:00.000,,"Yes",,"Active",2016-11-15 00:00:00.000,,2016-11-15 00:00:00.000,1,"Unknown"
392610,,"Female",2019-09-05 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-11-01 00:00:00.000,1,"Unknown"
294134,,"Female",2008-01-01 00:00:00.000,,"Yes",,"Active",2012-12-01 00:00:00.000,,2012-12-01 00:00:00.000,1,"Unknown"
393329,,"Female",2019-10-22 00:00:00.000,,"Yes",,"Active",2020-11-20 00:00:00.000,,2020-11-20 00:00:00.000,1,"Unknown"
398943,,"Female",2019-11-20 00:00:00.000,,"Yes",,"Active",2019-12-15 00:00:00.000,,2019-11-20 00:00:00.000,1,"Unknown"
276102,,"Female",2010-08-06 00:00:00.000,,"Yes",,"Active",2010-08-20 00:00:00.000,,2010-08-06 00:00:00.000,1,"Unknown"
207679,,"Female",2012-08-07 00:00:00.000,,"Yes",,"Active",2012-08-15 00:00:00.000,,2012-08-07 00:00:00.000,1,"Unknown"
210147,,"Female",2018-06-11 00:00:00.000,,"Yes",,"Active",2018-07-01 00:00:00.000,,2018-06-11 00:00:00.000,1,"Unknown"
303766,,"Female",2009-06-11 00:00:00.000,,"Yes",,"Active",2009-06-20 00:00:00.000,,2009-06-11 00:00:00.000,1,"Unknown"
250999,,"Female",2002-12-20 00:00:00.000,,"Yes",,"Active",2015-09-15 00:00:00.000,,2015-09-15 00:00:00.000,1,"Unknown"
374565,,"Female",2017-07-13 00:00:00.000,,"Yes",,"Active",2020-07-20 00:00:00.000,,2020-07-20 00:00:00.000,1,"Unknown"
14806,,"Female",2018-04-30 00:00:00.000,,"Yes",,"Active",2018-05-20 00:00:00.000,,2018-04-30 00:00:00.000,1,"Unknown"
299060,,"Female",2008-04-17 00:00:00.000,,"Yes",,"Active",2008-05-20 00:00:00.000,,2008-04-17 00:00:00.000,1,"Unknown"
273374,,"Female",2004-11-06 00:00:00.000,,"Yes",,"Active",2011-02-20 00:00:00.000,,2011-02-20 00:00:00.000,1,"Unknown"
392691,,"Female",2019-09-09 00:00:00.000,,"Yes",,"Active",2019-10-01 00:00:00.000,,2019-09-09 00:00:00.000,1,"Unknown"
251794,,"Female",2003-01-23 00:00:00.000,,"Yes",,"Active",2020-09-20 00:00:00.000,,2020-09-20 00:00:00.000,1,"Unknown"
235818,,"Female",2001-10-01 00:00:00.000,,"Yes",,"Active",2001-10-15 00:00:00.000,,2001-10-01 00:00:00.000,1,"Unknown"
266005,,"Female",2004-08-06 00:00:00.000,,"Yes",,"Active",2012-11-01 00:00:00.000,,2012-11-01 00:00:00.000,1,"Unknown"
139583,,"Female",2018-06-18 00:00:00.000,,"Yes",,"Active",2018-07-20 00:00:00.000,,2018-06-18 00:00:00.000,1,"Unknown"
90649,,"Female",2018-05-03 00:00:00.000,,"Yes",,"Active",2018-07-01 00:00:00.000,,2018-05-03 00:00:00.000,1,"Unknown"
358884,,"Female",2015-11-12 00:00:00.000,,"Yes",,"Active",2015-12-15 00:00:00.000,,2015-11-12 00:00:00.000,1,"Unknown"
265988,,"Female",2004-09-01 00:00:00.000,,"Yes",,"Active",2004-09-01 00:00:00.000,,2004-09-01 00:00:00.000,1,"Unknown"
251539,,"Female",2003-02-01 00:00:00.000,,"Yes",,"Active",2017-08-01 00:00:00.000,,2017-08-01 00:00:00.000,1,"Unknown"
290768,,"Female",2007-06-20 00:00:00.000,,"Yes",,"Active",2020-11-20 00:00:00.000,,2020-11-20 00:00:00.000,1,"Unknown"
393084,,"Female",2019-10-08 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-08-01 00:00:00.000,1,"Unknown"
195874,,"Female",2018-05-28 00:00:00.000,,"Yes",,"Active",2020-09-01 00:00:00.000,,2020-09-01 00:00:00.000,1,"Unknown"
388805,,"Female",2016-04-20 00:00:00.000,,"Yes",,"Active",2019-04-01 00:00:00.000,,2019-04-01 00:00:00.000,1,"Unknown"
286375,,"Female",2006-12-14 00:00:00.000,,"Yes",,"Active",2016-02-20 00:00:00.000,,2016-02-20 00:00:00.000,1,"Unknown"
33381,,"Female",1993-10-19 00:00:00.000,,"Yes",,"Active",2015-09-15 00:00:00.000,,2015-09-15 00:00:00.000,1,"Unknown"
356654,,"Female",2015-08-12 00:00:00.000,,"Yes",,"Active",2015-08-15 00:00:00.000,,2015-08-12 00:00:00.000,1,"Unknown"
205887,,"Female",2005-05-01 00:00:00.000,,"Yes",,"Active",2012-10-01 00:00:00.000,,2012-10-01 00:00:00.000,1,"Unknown"
295582,,"Female",2008-03-01 00:00:00.000,,"Yes",,"Active",2015-04-01 00:00:00.000,,2015-04-01 00:00:00.000,1,"Unknown"
245997,,"Female",2002-07-01 00:00:00.000,,"Yes",,"Active",2008-09-15 00:00:00.000,,2008-09-15 00:00:00.000,1,"Unknown"
248071,,"Female",2002-09-19 00:00:00.000,,"Yes",,"Active",2002-10-20 00:00:00.000,,2002-09-19 00:00:00.000,1,"Unknown"
299530,,"Female",2008-07-01 00:00:00.000,,"Yes",,"Active",2008-07-01 00:00:00.000,,2008-07-01 00:00:00.000,1,"Unknown"
295653,,"Female",2008-02-15 00:00:00.000,,"Yes",,"Active",2015-04-15 00:00:00.000,,2015-04-15 00:00:00.000,1,"Unknown"
266513,,"Female",2004-11-01 00:00:00.000,,"Yes",,"Active",2015-09-01 00:00:00.000,,2015-09-01 00:00:00.000,1,"Unknown"
254326,,"Female",2010-04-01 00:00:00.000,,"Yes",,"Active",2010-04-01 00:00:00.000,,2010-04-01 00:00:00.000,1,"Unknown"
273202,,"Female",2004-10-28 00:00:00.000,,"Yes",,"Active",2004-11-20 00:00:00.000,,2004-10-28 00:00:00.000,1,"Unknown"
236245,,"Female",2001-10-24 00:00:00.000,,"Yes",,"Active",2001-11-15 00:00:00.000,,2001-10-24 00:00:00.000,1,"Unknown"
410001,,"Female",2020-09-21 00:00:00.000,,"Yes",,"Active",2020-10-01 00:00:00.000,,2020-09-21 00:00:00.000,1,"Unknown"
252969,,"Female",2003-02-17 00:00:00.000,,"Yes",,"Active",2004-01-15 00:00:00.000,,2004-01-15 00:00:00.000,1,"Unknown"
370003,,"Female",2016-11-09 00:00:00.000,,"Yes",,"Active",2017-09-20 00:00:00.000,,2017-09-20 00:00:00.000,1,"Unknown"
156641,,"Female",1996-02-27 00:00:00.000,,"Yes",,"Active",2011-03-20 00:00:00.000,,2011-03-20 00:00:00.000,1,"Unknown"
236728,,"Female",2002-02-14 00:00:00.000,,"Yes",,"Active",2020-09-20 00:00:00.000,,2020-09-20 00:00:00.000,1,"Unknown"
269705,,"Female",2004-11-01 00:00:00.000,,"Yes",,"Active",2004-11-01 00:00:00.000,,2004-11-01 00:00:00.000,1,"Unknown"
286321,,"Female",2006-12-07 00:00:00.000,,"Yes",,"Active",2006-12-20 00:00:00.000,,2006-12-07 00:00:00.000,1,"Unknown"
238647,,"Female",2002-04-01 00:00:00.000,,"Yes",,"Active",2014-08-01 00:00:00.000,,2014-08-01 00:00:00.000,1,"Unknown"
375275,,"Female",2018-04-03 00:00:00.000,,"Yes",,"Active",2018-04-20 00:00:00.000,,2018-04-03 00:00:00.000,1,"Unknown"
242021,,"Female",2002-03-25 00:00:00.000,,"Yes",,"Active",2014-07-20 00:00:00.000,,2014-07-20 00:00:00.000,1,"Unknown"
250653,,"Female",2002-12-19 00:00:00.000,,"Yes",,"Active",2003-01-20 00:00:00.000,,2002-12-19 00:00:00.000,1,"Unknown"
392596,,"Female",2019-09-04 00:00:00.000,,"Yes",,"Active",2019-10-01 00:00:00.000,,2019-09-04 00:00:00.000,1,"Unknown"
276838,,"Female",2008-05-01 00:00:00.000,,"Yes",,"Active",2018-04-01 00:00:00.000,,2018-04-01 00:00:00.000,1,"Unknown"
273379,,"Female",2004-11-06 00:00:00.000,,"Yes",,"Active",2016-11-20 00:00:00.000,,2016-11-20 00:00:00.000,1,"Unknown"
3522,,"Female",2006-11-01 00:00:00.000,,"Yes",,"Active",2016-02-01 00:00:00.000,,2016-02-01 00:00:00.000,1,"Unknown"
285908,,"Female",2006-10-05 00:00:00.000,,"Yes",,"Active",2015-08-20 00:00:00.000,,2015-08-20 00:00:00.000,1,"Unknown"
128553,,"Female",2010-04-01 00:00:00.000,,"Yes",,"Active",2012-08-01 00:00:00.000,,2012-08-01 00:00:00.000,1,"Unknown"
361874,,"Female",2016-03-01 00:00:00.000,,"Yes",,"Active",2016-12-01 00:00:00.000,,2016-12-01 00:00:00.000,1,"Unknown"
242890,,"Female",2002-04-23 00:00:00.000,,"Yes",,"Active",2002-05-20 00:00:00.000,,2002-04-23 00:00:00.000,1,"Unknown"
133866,,"Female",2018-04-11 00:00:00.000,,"Yes",,"Active",2020-09-20 00:00:00.000,,2020-09-20 00:00:00.000,1,"Unknown"
190976,,"Female",2007-06-01 00:00:00.000,,"Yes",,"Active",2014-12-20 00:00:00.000,,2014-12-20 00:00:00.000,1,"Unknown"
249016,,"Female",2002-12-01 00:00:00.000,,"Yes",,"Active",2008-10-01 00:00:00.000,,2008-10-01 00:00:00.000,1,"Unknown"
299299,,"Female",2008-05-22 00:00:00.000,,"Yes",,"Active",2015-03-15 00:00:00.000,,2015-03-15 00:00:00.000,1,"Unknown"
248680,,"Female",2002-11-01 00:00:00.000,,"Yes",,"Active",2002-11-01 00:00:00.000,,2002-11-01 00:00:00.000,1,"Unknown"
273400,,"Female",2004-11-09 00:00:00.000,,"Yes",,"Active",2004-11-20 00:00:00.000,,2004-11-09 00:00:00.000,1,"Unknown"
296337,,"Female",2012-03-26 00:00:00.000,,"Yes",,"Active",2012-04-20 00:00:00.000,,2012-03-26 00:00:00.000,1,"Unknown"
299921,,"Female",2008-10-01 00:00:00.000,,"Yes",,"Active",2012-10-01 00:00:00.000,,2012-10-01 00:00:00.000,1,"Unknown"
337248,,"Female",2004-03-10 00:00:00.000,,"Yes",,"Active",2013-02-15 00:00:00.000,,2013-02-15 00:00:00.000,1,"Unknown"
250167,,"Female",2002-11-29 00:00:00.000,,"Yes",,"Active",2002-12-20 00:00:00.000,,2002-11-29 00:00:00.000,1,"Unknown"
155900,,"Female",2020-10-23 00:00:00.000,,"Yes",,"Active",2020-11-20 00:00:00.000,,2020-10-23 00:00:00.000,1,"Unknown"
229220,,"Female",2009-05-01 00:00:00.000,,"Yes",,"Active",2018-09-01 00:00:00.000,,2018-09-01 00:00:00.000,1,"Unknown"
249284,,"Female",2002-12-01 00:00:00.000,,"Yes",,"Active",2002-12-01 00:00:00.000,,2002-12-01 00:00:00.000,1,"Unknown"
414156,2002-12-26 00:00:00.000,"Female",2021-01-26 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-01-26 00:00:00.000,18,"Unknown"
377501,2020-08-08 00:00:00.000,"Female",2017-12-06 00:00:00.000,,"Yes",,"Active",2018-09-15 00:00:00.000,,2018-09-15 00:00:00.000,1,"Unknown"
412980,2002-09-21 00:00:00.000,"Female",2020-12-11 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2020-12-11 00:00:00.000,19,"Unknown"
417176,2002-06-06 00:00:00.000,"Female",2021-03-19 00:00:00.000,,"Yes",,"Active",2021-04-20 00:00:00.000,,2021-03-19 00:00:00.000,19,"Unknown"
420137,2003-05-24 00:00:00.000,"Female",2021-06-14 00:00:00.000,,"Yes",,"Active",2021-07-15 00:00:00.000,,2021-06-14 00:00:00.000,18,"Unknown"
414963,2003-01-13 00:00:00.000,"Female",2021-02-19 00:00:00.000,,"Yes",,"Active",2021-03-20 00:00:00.000,,2021-02-19 00:00:00.000,18,"Unknown"
410991,1999-02-18 00:00:00.000,"Female",2020-10-13 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-10-13 00:00:00.000,22,"<30"
420560,1998-12-26 00:00:00.000,"Female",2021-06-28 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-06-28 00:00:00.000,22,"<30"
420310,2000-03-08 00:00:00.000,"Female",2021-06-17 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-17 00:00:00.000,21,"<30"
420914,1998-11-09 00:00:00.000,"Female",2021-07-15 00:00:00.000,,"Yes",,"Active",2021-08-20 00:00:00.000,,2021-07-15 00:00:00.000,22,"<30"
421407,2000-01-21 00:00:00.000,"Female",2021-08-03 00:00:00.000,,"Yes",,"Active",2021-08-15 00:00:00.000,,2021-08-03 00:00:00.000,21,"<30"
420912,1999-10-06 00:00:00.000,"Female",2021-07-15 00:00:00.000,,"Yes",,"Active",2021-07-20 00:00:00.000,,2021-07-15 00:00:00.000,21,"<30"
418811,1999-11-30 00:00:00.000,"Female",2021-05-10 00:00:00.000,,"Yes",,"Active",2021-05-20 00:00:00.000,,2021-05-10 00:00:00.000,21,"<30"
408847,1999-04-06 00:00:00.000,"Female",2020-08-12 00:00:00.000,,"Yes",,"Active",2020-09-01 00:00:00.000,,2020-08-12 00:00:00.000,22,"<30"
422098,1998-10-01 00:00:00.000,"Female",2021-08-24 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-08-24 00:00:00.000,22,"<30"
418929,2000-01-02 00:00:00.000,"Female",2021-05-13 00:00:00.000,,"Yes",,"Active",2021-05-20 00:00:00.000,,2021-05-13 00:00:00.000,21,"<30"
417499,1998-10-24 00:00:00.000,"Female",2021-03-31 00:00:00.000,,"Yes",,"Active",2021-05-01 00:00:00.000,,2021-03-31 00:00:00.000,22,"<30"
411656,1998-11-27 00:00:00.000,"Female",2020-11-02 00:00:00.000,,"Yes",,"Active",2020-11-20 00:00:00.000,,2020-11-02 00:00:00.000,22,"<30"
410378,1999-10-25 00:00:00.000,"Female",2020-09-28 00:00:00.000,,"Yes",,"Active",2020-10-15 00:00:00.000,,2020-09-28 00:00:00.000,21,"<30"
422146,2000-07-01 00:00:00.000,"Female",2021-08-26 00:00:00.000,,"Yes",,"Active",2021-09-20 00:00:00.000,,2021-08-26 00:00:00.000,21,"<30"
421289,2000-04-16 00:00:00.000,"Female",2021-07-29 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-07-29 00:00:00.000,21,"<30"
420588,2000-03-20 00:00:00.000,"Female",2021-06-29 00:00:00.000,,"Yes",,"Active",2021-07-20 00:00:00.000,,2021-06-29 00:00:00.000,21,"<30"
418750,1999-04-01 00:00:00.000,"Female",2021-05-07 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-05-07 00:00:00.000,22,"<30"
420135,1999-04-04 00:00:00.000,"Female",2021-06-14 00:00:00.000,,"Yes",,"Active",2021-06-15 00:00:00.000,,2021-06-14 00:00:00.000,22,"<30"
420557,1999-01-15 00:00:00.000,"Female",2021-06-28 00:00:00.000,,"Yes",,"Active",2021-07-20 00:00:00.000,,2021-06-28 00:00:00.000,22,"<30"
412444,1999-02-01 00:00:00.000,"Female",2020-11-24 00:00:00.000,,"Yes",,"Active",2020-12-01 00:00:00.000,,2020-11-24 00:00:00.000,22,"<30"
417585,1999-05-18 00:00:00.000,"Female",2021-04-01 00:00:00.000,,"Yes",,"Active",2021-05-01 00:00:00.000,,2021-04-01 00:00:00.000,22,"<30"
420146,1999-06-06 00:00:00.000,"Female",2021-06-14 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-14 00:00:00.000,22,"<30"
419399,1998-10-15 00:00:00.000,"Female",2021-05-26 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-26 00:00:00.000,22,"<30"
418508,1999-09-17 00:00:00.000,"Female",2021-05-04 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-05-04 00:00:00.000,22,"<30"
421194,1999-06-12 00:00:00.000,"Female",2021-07-27 00:00:00.000,,"Yes",,"Active",2021-08-15 00:00:00.000,,2021-07-27 00:00:00.000,22,"<30"
413814,1999-12-21 00:00:00.000,"Female",2021-01-14 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2021-01-14 00:00:00.000,21,"<30"
413000,1999-03-08 00:00:00.000,"Female",2020-12-14 00:00:00.000,,"Yes",,"Active",2020-12-20 00:00:00.000,,2020-12-14 00:00:00.000,22,"<30"
414201,1999-02-17 00:00:00.000,"Female",2021-01-27 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-01-27 00:00:00.000,22,"<30"
412861,1999-03-01 00:00:00.000,"Female",2020-12-09 00:00:00.000,,"Yes",,"Active",2020-12-15 00:00:00.000,,2020-12-09 00:00:00.000,22,"<30"
417876,1999-05-21 00:00:00.000,"Female",2021-04-13 00:00:00.000,,"Yes",,"Active",2021-04-20 00:00:00.000,,2021-04-13 00:00:00.000,22,"<30"
402388,2001-01-07 00:00:00.000,"Female",2020-01-08 00:00:00.000,,"Yes",,"Active",2020-01-15 00:00:00.000,,2020-01-08 00:00:00.000,20,"<30"
407966,1998-10-30 00:00:00.000,"Female",2020-07-24 00:00:00.000,,"Yes",,"Active",2021-05-01 00:00:00.000,,2021-05-01 00:00:00.000,22,"<30"
419176,1999-05-05 00:00:00.000,"Female",2021-05-21 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-21 00:00:00.000,22,"<30"
404240,1998-10-05 00:00:00.000,"Female",2020-02-24 00:00:00.000,,"Yes",,"Active",2020-03-01 00:00:00.000,,2020-02-24 00:00:00.000,22,"<30"
410612,1999-01-15 00:00:00.000,"Female",2020-10-02 00:00:00.000,,"Yes",,"Active",2020-10-15 00:00:00.000,,2020-10-02 00:00:00.000,22,"<30"
420810,1999-02-21 00:00:00.000,"Female",2021-07-08 00:00:00.000,,"Yes",,"Active",2021-07-15 00:00:00.000,,2021-07-08 00:00:00.000,22,"<30"
421836,1998-10-15 00:00:00.000,"Female",2021-08-13 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-08-13 00:00:00.000,22,"<30"
421110,2000-05-18 00:00:00.000,"Female",2021-07-22 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-07-22 00:00:00.000,21,"<30"
403213,1998-10-30 00:00:00.000,"Female",2020-01-24 00:00:00.000,,"Yes",,"Active",2020-03-01 00:00:00.000,,2020-01-24 00:00:00.000,22,"<30"
407814,1998-10-02 00:00:00.000,"Female",2020-07-21 00:00:00.000,,"Yes",,"Active",2020-08-01 00:00:00.000,,2020-07-21 00:00:00.000,22,"<30"
388428,2001-01-03 00:00:00.000,"Female",2019-03-11 00:00:00.000,,"Yes",,"Active",2020-09-01 00:00:00.000,,2020-09-01 00:00:00.000,20,"<30"
411637,1999-02-13 00:00:00.000,"Female",2020-11-02 00:00:00.000,,"Yes",,"Active",2020-11-15 00:00:00.000,,2020-11-02 00:00:00.000,22,"<30"
387596,2000-02-22 00:00:00.000,"Female",2019-01-17 00:00:00.000,,"Yes",,"Active",2019-02-20 00:00:00.000,,2019-01-17 00:00:00.000,21,"<30"
419768,2001-01-03 00:00:00.000,"Female",2021-06-02 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-02 00:00:00.000,20,"<30"
414452,1999-01-27 00:00:00.000,"Female",2021-02-04 00:00:00.000,,"Yes",,"Active",2021-02-15 00:00:00.000,,2021-02-04 00:00:00.000,22,"<30"
421681,2000-10-04 00:00:00.000,"Female",2021-08-10 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-08-10 00:00:00.000,20,"<30"
421473,1999-06-28 00:00:00.000,"Female",2021-08-05 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-08-05 00:00:00.000,22,"<30"
420532,2000-04-24 00:00:00.000,"Female",2021-06-25 00:00:00.000,,"Yes",,"Active",2021-07-15 00:00:00.000,,2021-06-25 00:00:00.000,21,"<30"
421023,2000-06-21 00:00:00.000,"Female",2021-07-20 00:00:00.000,,"Yes",,"Active",2021-08-20 00:00:00.000,,2021-07-20 00:00:00.000,21,"<30"
411946,1999-02-03 00:00:00.000,"Female",2020-11-09 00:00:00.000,,"Yes",,"Active",2020-11-20 00:00:00.000,,2020-11-09 00:00:00.000,22,"<30"
420155,1999-08-05 00:00:00.000,"Female",2021-06-14 00:00:00.000,,"Yes",,"Active",2021-06-20 00:00:00.000,,2021-06-14 00:00:00.000,22,"<30"
421311,2000-07-13 00:00:00.000,"Female",2021-07-29 00:00:00.000,,"Yes",,"Active",2021-08-15 00:00:00.000,,2021-07-29 00:00:00.000,21,"<30"
404618,1998-10-18 00:00:00.000,"Female",2020-03-06 00:00:00.000,,"Yes",,"Active",2020-04-15 00:00:00.000,,2020-03-06 00:00:00.000,22,"<30"
418529,1999-07-30 00:00:00.000,"Female",2021-05-04 00:00:00.000,,"Yes",,"Active",2021-05-20 00:00:00.000,,2021-05-04 00:00:00.000,22,"<30"
413754,1999-08-15 00:00:00.000,"Female",2021-01-13 00:00:00.000,,"Yes",,"Active",2021-02-20 00:00:00.000,,2021-01-13 00:00:00.000,22,"<30"
413581,1999-02-21 00:00:00.000,"Female",2021-01-06 00:00:00.000,,"Yes",,"Active",2021-01-20 00:00:00.000,,2021-01-06 00:00:00.000,22,"<30"
417135,1998-12-22 00:00:00.000,"Female",2021-03-18 00:00:00.000,,"Yes",,"Active",2021-04-01 00:00:00.000,,2021-03-18 00:00:00.000,22,"<30"
412744,1999-08-14 00:00:00.000,"Female",2020-12-02 00:00:00.000,,"Yes",,"Active",2020-12-15 00:00:00.000,,2020-12-02 00:00:00.000,22,"<30"
418402,2001-01-20 00:00:00.000,"Female",2021-04-28 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-04-28 00:00:00.000,20,"<30"
418506,1998-11-10 00:00:00.000,"Female",2021-05-04 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-05-04 00:00:00.000,22,"<30"
411468,1999-01-23 00:00:00.000,"Female",2020-10-27 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-10-27 00:00:00.000,22,"<30"
407206,1999-01-08 00:00:00.000,"Female",2020-07-02 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-05-15 00:00:00.000,22,"<30"
412132,2000-09-29 00:00:00.000,"Female",2020-11-16 00:00:00.000,,"Yes",,"Active",2020-12-01 00:00:00.000,,2020-11-16 00:00:00.000,20,"<30"
408353,1998-10-11 00:00:00.000,"Female",2020-08-03 00:00:00.000,,"Yes",,"Active",2020-08-15 00:00:00.000,,2020-08-03 00:00:00.000,22,"<30"
414256,1999-01-17 00:00:00.000,"Female",2021-01-28 00:00:00.000,,"Yes",,"Active",2021-02-15 00:00:00.000,,2021-01-28 00:00:00.000,22,"<30"
378002,1999-05-11 00:00:00.000,"Female",2018-01-08 00:00:00.000,,"Yes",,"Active",2018-01-20 00:00:00.000,,2018-01-08 00:00:00.000,22,"<30"
420931,1999-05-04 00:00:00.000,"Female",2021-07-15 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-07-15 00:00:00.000,22,"<30"
387322,2000-05-04 00:00:00.000,"Female",2018-12-18 00:00:00.000,,"Yes",,"Active",2019-01-20 00:00:00.000,,2018-12-18 00:00:00.000,21,"<30"
419237,1999-11-20 00:00:00.000,"Female",2021-05-21 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-21 00:00:00.000,21,"<30"
414052,1999-06-14 00:00:00.000,"Female",2021-01-21 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2021-01-21 00:00:00.000,22,"<30"
421975,1999-10-03 00:00:00.000,"Female",2021-08-19 00:00:00.000,,"Yes",,"Active",2021-09-15 00:00:00.000,,2021-08-19 00:00:00.000,21,"<30"
414569,2000-01-03 00:00:00.000,"Female",2021-02-09 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-02-09 00:00:00.000,21,"<30"
421611,1999-10-26 00:00:00.000,"Female",2021-08-06 00:00:00.000,,"Yes",,"Active",2021-08-20 00:00:00.000,,2021-08-06 00:00:00.000,21,"<30"
413648,1998-05-28 00:00:00.000,"Female",2021-01-08 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2021-01-08 00:00:00.000,23,"<30"
408692,1998-02-20 00:00:00.000,"Female",2020-08-11 00:00:00.000,,"Yes",,"Active",2020-08-15 00:00:00.000,,2020-08-11 00:00:00.000,23,"<30"
420226,1997-10-25 00:00:00.000,"Female",2021-06-15 00:00:00.000,,"Yes",,"Active",2021-07-20 00:00:00.000,,2021-06-15 00:00:00.000,23,"<30"
403567,1998-05-05 00:00:00.000,"Female",2020-02-05 00:00:00.000,,"Yes",,"Active",2020-02-15 00:00:00.000,,2020-02-05 00:00:00.000,23,"<30"
419459,1998-03-18 00:00:00.000,"Female",2021-05-27 00:00:00.000,,"Yes",,"Active",2021-06-15 00:00:00.000,,2021-05-27 00:00:00.000,23,"<30"
415761,1997-10-17 00:00:00.000,"Female",2021-03-01 00:00:00.000,,"Yes",,"Active",2021-03-15 00:00:00.000,,2021-03-01 00:00:00.000,23,"<30"
421287,1998-04-04 00:00:00.000,"Female",2021-07-29 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-07-29 00:00:00.000,23,"<30"
419592,1998-03-10 00:00:00.000,"Female",2021-05-24 00:00:00.000,,"Yes",,"Active",2021-06-20 00:00:00.000,,2021-05-24 00:00:00.000,23,"<30"
417013,1998-03-27 00:00:00.000,"Female",2021-03-16 00:00:00.000,,"Yes",,"Active",2021-04-15 00:00:00.000,,2021-03-16 00:00:00.000,23,"<30"
397756,1998-03-29 00:00:00.000,"Female",2019-11-05 00:00:00.000,,"Yes",,"Active",2019-11-15 00:00:00.000,,2019-11-05 00:00:00.000,23,"<30"
414233,1998-01-14 00:00:00.000,"Female",2021-01-28 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-01-28 00:00:00.000,23,"<30"
403466,1997-10-22 00:00:00.000,"Female",2020-02-03 00:00:00.000,,"Yes",,"Active",2020-02-15 00:00:00.000,,2020-02-03 00:00:00.000,23,"<30"
418573,1998-09-16 00:00:00.000,"Female",2021-05-04 00:00:00.000,,"Yes",,"Active",2021-05-20 00:00:00.000,,2021-05-04 00:00:00.000,23,"<30"
420527,1998-06-18 00:00:00.000,"Female",2021-06-25 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-06-25 00:00:00.000,23,"<30"
414706,1998-04-27 00:00:00.000,"Female",2021-02-11 00:00:00.000,,"Yes",,"Active",2021-02-20 00:00:00.000,,2021-02-11 00:00:00.000,23,"<30"
417815,1997-12-01 00:00:00.000,"Female",2021-04-12 00:00:00.000,,"Yes",,"Active",2021-04-20 00:00:00.000,,2021-04-12 00:00:00.000,23,"<30"
418541,1997-10-17 00:00:00.000,"Female",2021-05-04 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-04 00:00:00.000,23,"<30"
419636,1998-01-16 00:00:00.000,"Female",2021-06-01 00:00:00.000,,"Yes",,"Active",2021-06-15 00:00:00.000,,2021-06-01 00:00:00.000,23,"<30"
