ProductID,Category,Segment,ManufacturerID,Product
"2153","Urban","Extreme",14,"Victoria UE"
"2154","Urban","Extreme",14,"Victoria UE"
"2155","Urban","Extreme",14,"Victoria UE"
"2156","Urban","Extreme",14,"Victoria UE"
"2157","Urban","Extreme",14,"Victoria UE"
"2158","Urban","Extreme",14,"Victoria UE"
"2159","Urban","Extreme",14,"Victoria UE"
"2160","Urban","Extreme",14,"Victoria UE"
"2161","Urban","Extreme",14,"Victoria UE"
"2162","Urban","Extreme",14,"Victoria UE"
"2163","Urban","Extreme",14,"Victoria UE"
"2164","Urban","Extreme",14,"Victoria UE"
"2165","Urban","Extreme",14,"Victoria UE"
"2166","Urban","Extreme",14,"Victoria UE"
"2167","Urban","Extreme",14,"Victoria UE"
"2168","Urban","Extreme",14,"Victoria UE"
"2169","Urban","Extreme",14,"Victoria UE"
"2170","Urban","Extreme",14,"Victoria UE"
"2327","Urban","Extreme",2,"Aliqui UE"
"2328","Urban","Extreme",2,"Aliqui UE"
"2329","Urban","Extreme",2,"Aliqui UE"
"2330","Urban","Extreme",2,"Aliqui UE"
"2331","Urban","Extreme",2,"Aliqui UE"
"2332","Urban","Extreme",2,"Aliqui UE"
"2333","Urban","Extreme",2,"Aliqui UE"
"2334","Urban","Extreme",2,"Aliqui UE"
"2335","Urban","Extreme",2,"Aliqui UE"
"2336","Urban","Extreme",2,"Aliqui UE"
"2337","Urban","Extreme",2,"Aliqui UE"
"2338","Urban","Extreme",2,"Aliqui UE"
"2339","Urban","Extreme",2,"Aliqui UE"
"2340","Urban","Extreme",2,"Aliqui UE"
"2341","Urban","Extreme",2,"Aliqui UE"
"2342","Urban","Extreme",2,"Aliqui UE"
"2343","Urban","Extreme",2,"Aliqui UE"
"2344","Urban","Extreme",2,"Aliqui UE"
"2345","Urban","Extreme",2,"Aliqui UE"
"2346","Urban","Extreme",2,"Aliqui UE"
"2347","Urban","Extreme",2,"Aliqui UE"
"2348","Urban","Extreme",2,"Aliqui UE"
"2349","Urban","Extreme",2,"Aliqui UE"
"2350","Urban","Extreme",2,"Aliqui UE"
"2351","Urban","Extreme",2,"Aliqui UE"
"2352","Urban","Extreme",2,"Aliqui UE"
"280","Urban","Extreme",5,"Fama UE"
"281","Urban","Extreme",5,"Fama UE"
"282","Urban","Extreme",5,"Fama UE"
"283","Urban","Extreme",5,"Fama UE"
"284","Urban","Extreme",5,"Fama UE"
"285","Urban","Extreme",5,"Fama UE"
"286","Urban","Extreme",5,"Fama UE"
"287","Urban","Extreme",5,"Fama UE"
"288","Urban","Extreme",5,"Fama UE"
"289","Urban","Extreme",5,"Fama UE"
"290","Urban","Extreme",5,"Fama UE"
"291","Urban","Extreme",5,"Fama UE"
"292","Urban","Extreme",5,"Fama UE"
"293","Urban","Extreme",5,"Fama UE"
"294","Urban","Extreme",5,"Fama UE"
"295","Urban","Extreme",5,"Fama UE"
"296","Urban","Extreme",5,"Fama UE"
"297","Urban","Extreme",5,"Fama UE"
"298","Urban","Extreme",5,"Fama UE"
"299","Urban","Extreme",5,"Fama UE"
"300","Urban","Extreme",5,"Fama UE"
"301","Urban","Extreme",5,"Fama UE"
"302","Urban","Extreme",5,"Fama UE"
"303","Urban","Extreme",5,"Fama UE"
"304","Urban","Extreme",5,"Fama UE"
"305","Urban","Extreme",5,"Fama UE"
"306","Urban","Extreme",5,"Fama UE"
"307","Urban","Extreme",5,"Fama UE"
"308","Urban","Extreme",5,"Fama UE"
"309","Urban","Extreme",5,"Fama UE"
"310","Urban","Extreme",5,"Fama UE"
"311","Urban","Extreme",5,"Fama UE"
"312","Urban","Extreme",5,"Fama UE"
"313","Urban","Extreme",5,"Fama UE"
"314","Urban","Extreme",5,"Fama UE"
"315","Urban","Extreme",5,"Fama UE"
"316","Urban","Extreme",5,"Fama UE"
"317","Urban","Extreme",5,"Fama UE"
"318","Urban","Extreme",5,"Fama UE"
"319","Urban","Extreme",5,"Fama UE"
"320","Urban","Extreme",5,"Fama UE"
"321","Urban","Extreme",5,"Fama UE"
"322","Urban","Extreme",5,"Fama UE"
"323","Urban","Extreme",5,"Fama UE"
"324","Urban","Extreme",5,"Fama UE"
"325","Urban","Extreme",5,"Fama UE"
"326","Urban","Extreme",5,"Fama UE"
"327","Urban","Extreme",5,"Fama UE"
"328","Urban","Extreme",5,"Fama UE"
"329","Urban","Extreme",5,"Fama UE"
"330","Urban","Extreme",5,"Fama UE"
"331","Urban","Extreme",5,"Fama UE"
"332","Urban","Extreme",5,"Fama UE"
"333","Urban","Extreme",5,"Fama UE"
"334","Urban","Extreme",5,"Fama UE"
"335","Urban","Extreme",5,"Fama UE"
"336","Urban","Extreme",5,"Fama UE"
"337","Urban","Extreme",5,"Fama UE"
"338","Urban","Extreme",5,"Fama UE"
"339","Urban","Extreme",5,"Fama UE"
"340","Urban","Extreme",5,"Fama UE"
"341","Urban","Extreme",5,"Fama UE"
"342","Urban","Extreme",5,"Fama UE"
"343","Urban","Extreme",5,"Fama UE"
"344","Urban","Extreme",5,"Fama UE"
"345","Urban","Extreme",5,"Fama UE"
"346","Urban","Extreme",5,"Fama UE"
"347","Urban","Extreme",5,"Fama UE"
"348","Urban","Extreme",5,"Fama UE"
"349","Urban","Extreme",5,"Fama UE"
"350","Urban","Extreme",5,"Fama UE"
"351","Urban","Extreme",5,"Fama UE"
"352","Urban","Extreme",5,"Fama UE"
"353","Urban","Extreme",5,"Fama UE"
"354","Urban","Extreme",5,"Fama UE"
"355","Urban","Extreme",5,"Fama UE"
"356","Urban","Extreme",5,"Fama UE"
"357","Urban","Extreme",5,"Fama UE"
"358","Urban","Extreme",5,"Fama UE"
"359","Urban","Extreme",5,"Fama UE"
"360","Urban","Extreme",5,"Fama UE"
"361","Urban","Extreme",5,"Fama UE"
"362","Urban","Extreme",5,"Fama UE"
"363","Urban","Extreme",5,"Fama UE"
"364","Urban","Extreme",5,"Fama UE"
"365","Urban","Extreme",5,"Fama UE"
"366","Urban","Extreme",5,"Fama UE"
"367","Urban","Extreme",5,"Fama UE"
"368","Urban","Extreme",5,"Fama UE"
"369","Urban","Extreme",5,"Fama UE"
"370","Urban","Extreme",5,"Fama UE"
"371","Urban","Extreme",5,"Fama UE"
"372","Urban","Extreme",5,"Fama UE"
"373","Urban","Extreme",5,"Fama UE"
"374","Urban","Extreme",5,"Fama UE"
"375","Urban","Extreme",5,"Fama UE"
"376","Urban","Extreme",5,"Fama UE"
"377","Urban","Extreme",5,"Fama UE"
"378","Urban","Extreme",5,"Fama UE"
"379","Urban","Extreme",5,"Fama UE"
"380","Urban","Extreme",5,"Fama UE"
"381","Urban","Extreme",5,"Fama UE"
"382","Urban","Extreme",5,"Fama UE"
"383","Urban","Extreme",5,"Fama UE"
"384","Urban","Extreme",5,"Fama UE"
"385","Urban","Extreme",5,"Fama UE"
"386","Urban","Extreme",5,"Fama UE"
"396","Urban","Moderation",7,"Maximus UM"
"397","Urban","Moderation",7,"Maximus UM"
"398","Urban","Moderation",7,"Maximus UM"
"399","Urban","Moderation",7,"Maximus UM"
"400","Urban","Moderation",7,"Maximus UM"
"401","Urban","Moderation",7,"Maximus UM"
"402","Urban","Moderation",7,"Maximus UM"
"403","Urban","Moderation",7,"Maximus UM"
"404","Urban","Moderation",7,"Maximus UM"
"405","Urban","Moderation",7,"Maximus UM"
"406","Urban","Moderation",7,"Maximus UM"
"407","Urban","Moderation",7,"Maximus UM"
"408","Urban","Moderation",7,"Maximus UM"
"409","Urban","Moderation",7,"Maximus UM"
"410","Urban","Moderation",7,"Maximus UM"
"411","Urban","Moderation",7,"Maximus UM"
"412","Urban","Moderation",7,"Maximus UM"
"413","Urban","Moderation",7,"Maximus UM"
"414","Urban","Moderation",7,"Maximus UM"
"415","Urban","Moderation",7,"Maximus UM"
"416","Urban","Moderation",7,"Maximus UM"
"417","Urban","Moderation",7,"Maximus UM"
"418","Urban","Moderation",7,"Maximus UM"
"419","Urban","Moderation",7,"Maximus UM"
"420","Urban","Moderation",7,"Maximus UM"
"421","Urban","Moderation",7,"Maximus UM"
"422","Urban","Moderation",7,"Maximus UM"
"423","Urban","Moderation",7,"Maximus UM"
"424","Urban","Moderation",7,"Maximus UM"
"425","Urban","Moderation",7,"Maximus UM"
"426","Urban","Moderation",7,"Maximus UM"
"427","Urban","Moderation",7,"Maximus UM"
"428","Urban","Moderation",7,"Maximus UM"
"429","Urban","Moderation",7,"Maximus UM"
"430","Urban","Moderation",7,"Maximus UM"
"431","Urban","Moderation",7,"Maximus UM"
"432","Urban","Moderation",7,"Maximus UM"
"433","Urban","Moderation",7,"Maximus UM"
"434","Urban","Moderation",7,"Maximus UM"
"435","Urban","Moderation",7,"Maximus UM"
"436","Urban","Moderation",7,"Maximus UM"
"437","Urban","Moderation",7,"Maximus UM"
"438","Urban","Moderation",7,"Maximus UM"
"439","Urban","Moderation",7,"Maximus UM"
"440","Urban","Moderation",7,"Maximus UM"
"441","Urban","Moderation",7,"Maximus UM"
"442","Urban","Moderation",7,"Maximus UM"
"443","Urban","Moderation",7,"Maximus UM"
"444","Urban","Moderation",7,"Maximus UM"
"445","Urban","Moderation",7,"Maximus UM"
"446","Urban","Moderation",7,"Maximus UM"
"447","Urban","Moderation",7,"Maximus UM"
"448","Urban","Moderation",7,"Maximus UM"
"449","Urban","Moderation",7,"Maximus UM"
"450","Urban","Moderation",7,"Maximus UM"
"451","Urban","Moderation",7,"Maximus UM"
"452","Urban","Moderation",7,"Maximus UM"
"453","Urban","Moderation",7,"Maximus UM"
"454","Urban","Moderation",7,"Maximus UM"
"455","Urban","Moderation",7,"Maximus UM"
"456","Urban","Moderation",7,"Maximus UM"
"457","Urban","Moderation",7,"Maximus UM"
"458","Urban","Moderation",7,"Maximus UM"
"459","Urban","Moderation",7,"Maximus UM"
"460","Urban","Moderation",7,"Maximus UM"
"461","Urban","Moderation",7,"Maximus UM"
"462","Urban","Moderation",7,"Maximus UM"
"463","Urban","Moderation",7,"Maximus UM"
"464","Urban","Moderation",7,"Maximus UM"
"465","Urban","Moderation",7,"Maximus UM"
"466","Urban","Moderation",7,"Maximus UM"
"467","Urban","Moderation",7,"Maximus UM"
"468","Urban","Moderation",7,"Maximus UM"
"469","Urban","Moderation",7,"Maximus UM"
"470","Urban","Moderation",7,"Maximus UM"
"471","Urban","Moderation",7,"Maximus UM"
"472","Urban","Moderation",7,"Maximus UM"
"473","Urban","Moderation",7,"Maximus UM"
"474","Urban","Moderation",7,"Maximus UM"
"475","Urban","Moderation",7,"Maximus UM"
"476","Urban","Moderation",7,"Maximus UM"
"477","Urban","Moderation",7,"Maximus UM"
"478","Urban","Moderation",7,"Maximus UM"
"479","Urban","Moderation",7,"Maximus UM"
"480","Urban","Moderation",7,"Maximus UM"
"481","Urban","Moderation",7,"Maximus UM"
"482","Urban","Moderation",7,"Maximus UM"
"483","Urban","Moderation",7,"Maximus UM"
"484","Urban","Moderation",7,"Maximus UM"
"485","Urban","Moderation",7,"Maximus UM"
"486","Urban","Moderation",7,"Maximus UM"
"487","Urban","Moderation",7,"Maximus UM"
"488","Urban","Moderation",7,"Maximus UM"
"489","Urban","Moderation",7,"Maximus UM"
"490","Urban","Moderation",7,"Maximus UM"
"491","Urban","Moderation",7,"Maximus UM"
"492","Urban","Moderation",7,"Maximus UM"
"493","Urban","Moderation",7,"Maximus UM"
"494","Urban","Moderation",7,"Maximus UM"
"495","Urban","Moderation",7,"Maximus UM"
"496","Urban","Moderation",7,"Maximus UM"
"497","Urban","Moderation",7,"Maximus UM"
"498","Urban","Moderation",7,"Maximus UM"
"499","Urban","Moderation",7,"Maximus UM"
"500","Urban","Moderation",7,"Maximus UM"
"501","Urban","Moderation",7,"Maximus UM"
"502","Urban","Moderation",7,"Maximus UM"
"503","Urban","Moderation",7,"Maximus UM"
"504","Urban","Moderation",7,"Maximus UM"
"505","Urban","Moderation",7,"Maximus UM"
"506","Urban","Moderation",7,"Maximus UM"
"507","Urban","Moderation",7,"Maximus UM"
"508","Urban","Moderation",7,"Maximus UM"
"509","Urban","Moderation",7,"Maximus UM"
"510","Urban","Moderation",7,"Maximus UM"
"511","Urban","Moderation",7,"Maximus UM"
"74","Urban","Moderation",1,"Abbas UM"
"75","Urban","Moderation",1,"Abbas UM"
"76","Urban","Moderation",1,"Abbas UM"
"77","Urban","Moderation",1,"Abbas UM"
"78","Urban","Moderation",1,"Abbas UM"
"79","Urban","Moderation",1,"Abbas UM"
"80","Urban","Moderation",1,"Abbas UM"
"81","Urban","Moderation",1,"Abbas UM"
"82","Urban","Moderation",1,"Abbas UM"
"83","Urban","Moderation",1,"Abbas UM"
"84","Urban","Moderation",1,"Abbas UM"
"85","Urban","Moderation",1,"Abbas UM"
"86","Urban","Moderation",1,"Abbas UM"
"87","Urban","Moderation",1,"Abbas UM"
"88","Urban","Moderation",1,"Abbas UM"
"89","Urban","Moderation",1,"Abbas UM"
"90","Urban","Moderation",1,"Abbas UM"
"91","Urban","Moderation",1,"Abbas UM"
"92","Urban","Moderation",1,"Abbas UM"
"93","Urban","Moderation",1,"Abbas UM"
"94","Urban","Moderation",1,"Abbas UM"
"95","Urban","Moderation",1,"Abbas UM"
"96","Urban","Moderation",1,"Abbas UM"
"97","Urban","Moderation",1,"Abbas UM"
"98","Urban","Moderation",1,"Abbas UM"
"99","Urban","Moderation",1,"Abbas UM"
"100","Urban","Moderation",1,"Abbas UM"
"101","Urban","Moderation",1,"Abbas UM"
"102","Urban","Moderation",1,"Abbas UM"
"103","Urban","Moderation",1,"Abbas UM"
"104","Urban","Moderation",1,"Abbas UM"
"105","Urban","Moderation",1,"Abbas UM"
"106","Urban","Moderation",1,"Abbas UM"
"107","Urban","Moderation",1,"Abbas UM"
"108","Urban","Moderation",1,"Abbas UM"
"109","Urban","Moderation",1,"Abbas UM"
"110","Urban","Moderation",1,"Abbas UM"
"111","Urban","Moderation",1,"Abbas UM"
"112","Urban","Moderation",1,"Abbas UM"
"113","Urban","Moderation",1,"Abbas UM"
"114","Urban","Moderation",1,"Abbas UM"
"115","Urban","Moderation",1,"Abbas UM"
"116","Urban","Moderation",1,"Abbas UM"
"117","Urban","Moderation",1,"Abbas UM"
"118","Urban","Moderation",1,"Abbas UM"
"119","Urban","Moderation",1,"Abbas UM"
"120","Urban","Moderation",1,"Abbas UM"
"121","Urban","Moderation",1,"Abbas UM"
"122","Urban","Moderation",1,"Abbas UM"
"123","Urban","Moderation",1,"Abbas UM"
"124","Urban","Moderation",1,"Abbas UM"
"125","Urban","Moderation",1,"Abbas UM"
"126","Urban","Moderation",1,"Abbas UM"
"127","Urban","Moderation",1,"Abbas UM"
"128","Urban","Moderation",1,"Abbas UM"
"129","Urban","Moderation",1,"Abbas UM"
"199","Urban","Moderation",3,"Barba UM"
"200","Urban","Moderation",3,"Barba UM"
"201","Urban","Moderation",3,"Barba UM"
"202","Urban","Moderation",3,"Barba UM"
"203","Urban","Moderation",3,"Barba UM"
"204","Urban","Moderation",3,"Barba UM"
"205","Urban","Moderation",3,"Barba UM"
"206","Urban","Moderation",3,"Barba UM"
"207","Urban","Moderation",3,"Barba UM"
"208","Urban","Moderation",3,"Barba UM"
"209","Urban","Moderation",3,"Barba UM"
"210","Urban","Moderation",3,"Barba UM"
"223","Urban","Moderation",5,"Fama UM"
"224","Urban","Moderation",5,"Fama UM"
"225","Urban","Moderation",5,"Fama UM"
"226","Urban","Moderation",5,"Fama UM"
"227","Urban","Moderation",5,"Fama UM"
"228","Urban","Moderation",5,"Fama UM"
"817","Urban","Moderation",8,"Natura UM"
"818","Urban","Moderation",8,"Natura UM"
"819","Urban","Moderation",8,"Natura UM"
"820","Urban","Moderation",8,"Natura UM"
"821","Urban","Moderation",8,"Natura UM"
"822","Urban","Moderation",8,"Natura UM"
"823","Urban","Moderation",8,"Natura UM"
"824","Urban","Moderation",8,"Natura UM"
"825","Urban","Moderation",8,"Natura UM"
"826","Urban","Moderation",8,"Natura UM"
"827","Urban","Moderation",8,"Natura UM"
"828","Urban","Moderation",8,"Natura UM"
"829","Urban","Moderation",8,"Natura UM"
"830","Urban","Moderation",8,"Natura UM"
"831","Urban","Moderation",8,"Natura UM"
"832","Urban","Moderation",8,"Natura UM"
"833","Urban","Moderation",8,"Natura UM"
"834","Urban","Moderation",8,"Natura UM"
"835","Urban","Moderation",8,"Natura UM"
"836","Urban","Moderation",8,"Natura UM"
"837","Urban","Moderation",8,"Natura UM"
"838","Urban","Moderation",8,"Natura UM"
"839","Urban","Moderation",8,"Natura UM"
"840","Urban","Moderation",8,"Natura UM"
"841","Urban","Moderation",8,"Natura UM"
"842","Urban","Moderation",8,"Natura UM"
"843","Urban","Moderation",8,"Natura UM"
"844","Urban","Moderation",8,"Natura UM"
"845","Urban","Moderation",8,"Natura UM"
"846","Urban","Moderation",8,"Natura UM"
"847","Urban","Moderation",8,"Natura UM"
"848","Urban","Moderation",8,"Natura UM"
"849","Urban","Moderation",8,"Natura UM"
"850","Urban","Moderation",8,"Natura UM"
"851","Urban","Moderation",8,"Natura UM"
"852","Urban","Moderation",8,"Natura UM"
"853","Urban","Moderation",8,"Natura UM"
"854","Urban","Moderation",8,"Natura UM"
"1027","Urban","Moderation",9,"Palma UM"
"1028","Urban","Moderation",9,"Palma UM"
"1124","Urban","Moderation",10,"Pirum UM"
"1125","Urban","Moderation",10,"Pirum UM"
"1126","Urban","Moderation",10,"Pirum UM"
"1127","Urban","Moderation",10,"Pirum UM"
"1128","Urban","Moderation",10,"Pirum UM"
"1129","Urban","Moderation",10,"Pirum UM"
"1130","Urban","Moderation",10,"Pirum UM"
"1131","Urban","Moderation",10,"Pirum UM"
"1132","Urban","Moderation",10,"Pirum UM"
"1133","Urban","Moderation",10,"Pirum UM"
"1134","Urban","Moderation",10,"Pirum UM"
"1135","Urban","Moderation",10,"Pirum UM"
"1136","Urban","Moderation",10,"Pirum UM"
"1137","Urban","Moderation",10,"Pirum UM"
"1138","Urban","Moderation",10,"Pirum UM"
"1139","Urban","Moderation",10,"Pirum UM"
"1140","Urban","Moderation",10,"Pirum UM"
"1141","Urban","Moderation",10,"Pirum UM"
"1142","Urban","Moderation",10,"Pirum UM"
"1143","Urban","Moderation",10,"Pirum UM"
"1749","Urban","Moderation",11,"Pomum UM"
"1750","Urban","Moderation",11,"Pomum UM"
"1751","Urban","Moderation",11,"Pomum UM"
"1752","Urban","Moderation",11,"Pomum UM"
"1753","Urban","Moderation",11,"Pomum UM"
"1754","Urban","Moderation",11,"Pomum UM"
"1863","Urban","Moderation",6,"Leo UM"
"1864","Urban","Moderation",6,"Leo UM"
"1865","Urban","Moderation",6,"Leo UM"
"1866","Urban","Moderation",6,"Leo UM"
"1867","Urban","Moderation",6,"Leo UM"
"1868","Urban","Moderation",6,"Leo UM"
"1869","Urban","Moderation",6,"Leo UM"
"1870","Urban","Moderation",6,"Leo UM"
"1871","Urban","Moderation",6,"Leo UM"
"1872","Urban","Moderation",6,"Leo UM"
"1873","Urban","Moderation",6,"Leo UM"
"1874","Urban","Moderation",6,"Leo UM"
"1875","Urban","Moderation",6,"Leo UM"
"1876","Urban","Moderation",6,"Leo UM"
"1877","Urban","Moderation",6,"Leo UM"
"1878","Urban","Moderation",6,"Leo UM"
"1879","Urban","Moderation",6,"Leo UM"
"1880","Urban","Moderation",6,"Leo UM"
"1881","Urban","Moderation",6,"Leo UM"
"1994","Urban","Moderation",4,"Currus UM"
"1995","Urban","Moderation",4,"Currus UM"
"1996","Urban","Moderation",4,"Currus UM"
"1997","Urban","Moderation",4,"Currus UM"
"2110","Urban","Moderation",14,"Victoria UM"
"2111","Urban","Moderation",14,"Victoria UM"
"2112","Urban","Moderation",14,"Victoria UM"
"2113","Urban","Moderation",14,"Victoria UM"
"2114","Urban","Moderation",14,"Victoria UM"
"2115","Urban","Moderation",14,"Victoria UM"
"2116","Urban","Moderation",14,"Victoria UM"
"2117","Urban","Moderation",14,"Victoria UM"
"2118","Urban","Moderation",14,"Victoria UM"
"2119","Urban","Moderation",14,"Victoria UM"
"2120","Urban","Moderation",14,"Victoria UM"
"2121","Urban","Moderation",14,"Victoria UM"
"2122","Urban","Moderation",14,"Victoria UM"
"2123","Urban","Moderation",14,"Victoria UM"
"2124","Urban","Moderation",14,"Victoria UM"
"2286","Urban","Moderation",2,"Aliqui UM"
"2287","Urban","Moderation",2,"Aliqui UM"
"2288","Urban","Moderation",2,"Aliqui UM"
"2289","Urban","Moderation",2,"Aliqui UM"
"2290","Urban","Moderation",2,"Aliqui UM"
"2291","Urban","Moderation",2,"Aliqui UM"
"2292","Urban","Moderation",2,"Aliqui UM"
"2293","Urban","Moderation",2,"Aliqui UM"
"2294","Urban","Moderation",2,"Aliqui UM"
"2295","Urban","Moderation",2,"Aliqui UM"
"2296","Urban","Moderation",2,"Aliqui UM"
"2297","Urban","Moderation",2,"Aliqui UM"
"130","Urban","Regular",1,"Abbas UR"
"131","Urban","Regular",1,"Abbas UR"
"132","Urban","Regular",1,"Abbas UR"
"133","Urban","Regular",1,"Abbas UR"
"134","Urban","Regular",1,"Abbas UR"
"135","Urban","Regular",1,"Abbas UR"
"136","Urban","Regular",1,"Abbas UR"
"137","Urban","Regular",1,"Abbas UR"
"138","Urban","Regular",1,"Abbas UR"
"139","Urban","Regular",1,"Abbas UR"
"140","Urban","Regular",1,"Abbas UR"
"141","Urban","Regular",1,"Abbas UR"
"142","Urban","Regular",1,"Abbas UR"
"143","Urban","Regular",1,"Abbas UR"
"144","Urban","Regular",1,"Abbas UR"
"145","Urban","Regular",1,"Abbas UR"
"146","Urban","Regular",1,"Abbas UR"
"147","Urban","Regular",1,"Abbas UR"
"148","Urban","Regular",1,"Abbas UR"
"149","Urban","Regular",1,"Abbas UR"
"150","Urban","Regular",1,"Abbas UR"
"151","Urban","Regular",1,"Abbas UR"
"152","Urban","Regular",1,"Abbas UR"
"153","Urban","Regular",1,"Abbas UR"
"154","Urban","Regular",1,"Abbas UR"
"155","Urban","Regular",1,"Abbas UR"
"156","Urban","Regular",1,"Abbas UR"
"157","Urban","Regular",1,"Abbas UR"
"158","Urban","Regular",1,"Abbas UR"
"159","Urban","Regular",1,"Abbas UR"
"160","Urban","Regular",1,"Abbas UR"
"161","Urban","Regular",1,"Abbas UR"
"162","Urban","Regular",1,"Abbas UR"
"163","Urban","Regular",1,"Abbas UR"
"164","Urban","Regular",1,"Abbas UR"
"165","Urban","Regular",1,"Abbas UR"
"166","Urban","Regular",1,"Abbas UR"
"167","Urban","Regular",1,"Abbas UR"
"168","Urban","Regular",1,"Abbas UR"
"169","Urban","Regular",1,"Abbas UR"
"170","Urban","Regular",1,"Abbas UR"
"171","Urban","Regular",1,"Abbas UR"
"172","Urban","Regular",1,"Abbas UR"
"229","Urban","Regular",5,"Fama UR"
"230","Urban","Regular",5,"Fama UR"
"231","Urban","Regular",5,"Fama UR"
"232","Urban","Regular",5,"Fama UR"
"233","Urban","Regular",5,"Fama UR"
"234","Urban","Regular",5,"Fama UR"
"235","Urban","Regular",5,"Fama UR"
"236","Urban","Regular",5,"Fama UR"
"237","Urban","Regular",5,"Fama UR"
"238","Urban","Regular",5,"Fama UR"
"239","Urban","Regular",5,"Fama UR"
"240","Urban","Regular",5,"Fama UR"
"241","Urban","Regular",5,"Fama UR"
"242","Urban","Regular",5,"Fama UR"
"243","Urban","Regular",5,"Fama UR"
"244","Urban","Regular",5,"Fama UR"
"245","Urban","Regular",5,"Fama UR"
"246","Urban","Regular",5,"Fama UR"
"247","Urban","Regular",5,"Fama UR"
"248","Urban","Regular",5,"Fama UR"
"249","Urban","Regular",5,"Fama UR"
"250","Urban","Regular",5,"Fama UR"
"251","Urban","Regular",5,"Fama UR"
"252","Urban","Regular",5,"Fama UR"
"253","Urban","Regular",5,"Fama UR"
"254","Urban","Regular",5,"Fama UR"
"255","Urban","Regular",5,"Fama UR"
"256","Urban","Regular",5,"Fama UR"
"257","Urban","Regular",5,"Fama UR"
"258","Urban","Regular",5,"Fama UR"
"259","Urban","Regular",5,"Fama UR"
"260","Urban","Regular",5,"Fama UR"
"261","Urban","Regular",5,"Fama UR"
"262","Urban","Regular",5,"Fama UR"
"263","Urban","Regular",5,"Fama UR"
"264","Urban","Regular",5,"Fama UR"
"265","Urban","Regular",5,"Fama UR"
"266","Urban","Regular",5,"Fama UR"
"267","Urban","Regular",5,"Fama UR"
"268","Urban","Regular",5,"Fama UR"
"269","Urban","Regular",5,"Fama UR"
"270","Urban","Regular",5,"Fama UR"
"271","Urban","Regular",5,"Fama UR"
"272","Urban","Regular",5,"Fama UR"
"273","Urban","Regular",5,"Fama UR"
"274","Urban","Regular",5,"Fama UR"
"275","Urban","Regular",5,"Fama UR"
"276","Urban","Regular",5,"Fama UR"
"277","Urban","Regular",5,"Fama UR"
"278","Urban","Regular",5,"Fama UR"
"279","Urban","Regular",5,"Fama UR"
"512","Urban","Regular",7,"Maximus UR"
"855","Urban","Regular",8,"Natura UR"
"856","Urban","Regular",8,"Natura UR"
"857","Urban","Regular",8,"Natura UR"
"858","Urban","Regular",8,"Natura UR"
"859","Urban","Regular",8,"Natura UR"
"860","Urban","Regular",8,"Natura UR"
"861","Urban","Regular",8,"Natura UR"
"862","Urban","Regular",8,"Natura UR"
"863","Urban","Regular",8,"Natura UR"
"864","Urban","Regular",8,"Natura UR"
"865","Urban","Regular",8,"Natura UR"
"866","Urban","Regular",8,"Natura UR"
"867","Urban","Regular",8,"Natura UR"
"868","Urban","Regular",8,"Natura UR"
"869","Urban","Regular",8,"Natura UR"
"870","Urban","Regular",8,"Natura UR"
"871","Urban","Regular",8,"Natura UR"
"872","Urban","Regular",8,"Natura UR"
"873","Urban","Regular",8,"Natura UR"
"874","Urban","Regular",8,"Natura UR"
"875","Urban","Regular",8,"Natura UR"
"876","Urban","Regular",8,"Natura UR"
"877","Urban","Regular",8,"Natura UR"
"878","Urban","Regular",8,"Natura UR"
"879","Urban","Regular",8,"Natura UR"
"880","Urban","Regular",8,"Natura UR"
"881","Urban","Regular",8,"Natura UR"
"882","Urban","Regular",8,"Natura UR"
"883","Urban","Regular",8,"Natura UR"
"884","Urban","Regular",8,"Natura UR"
"885","Urban","Regular",8,"Natura UR"
"886","Urban","Regular",8,"Natura UR"
"887","Urban","Regular",8,"Natura UR"
"888","Urban","Regular",8,"Natura UR"
"889","Urban","Regular",8,"Natura UR"
"890","Urban","Regular",8,"Natura UR"
"891","Urban","Regular",8,"Natura UR"
"1144","Urban","Regular",10,"Pirum UR"
"1145","Urban","Regular",10,"Pirum UR"
"1146","Urban","Regular",10,"Pirum UR"
"1147","Urban","Regular",10,"Pirum UR"
"1148","Urban","Regular",10,"Pirum UR"
"1149","Urban","Regular",10,"Pirum UR"
"1150","Urban","Regular",10,"Pirum UR"
"1151","Urban","Regular",10,"Pirum UR"
"1152","Urban","Regular",10,"Pirum UR"
"1153","Urban","Regular",10,"Pirum UR"
"1154","Urban","Regular",10,"Pirum UR"
"1155","Urban","Regular",10,"Pirum UR"
"1156","Urban","Regular",10,"Pirum UR"
"1157","Urban","Regular",10,"Pirum UR"
"1158","Urban","Regular",10,"Pirum UR"
"1159","Urban","Regular",10,"Pirum UR"
"1160","Urban","Regular",10,"Pirum UR"
"1161","Urban","Regular",10,"Pirum UR"
"1162","Urban","Regular",10,"Pirum UR"
"1163","Urban","Regular",10,"Pirum UR"
"1164","Urban","Regular",10,"Pirum UR"
"1668","Urban","Regular",12,"Quibus UR"
"1669","Urban","Regular",12,"Quibus UR"
"1670","Urban","Regular",12,"Quibus UR"
"1755","Urban","Regular",11,"Pomum UR"
"1756","Urban","Regular",11,"Pomum UR"
"1757","Urban","Regular",11,"Pomum UR"
"1758","Urban","Regular",11,"Pomum UR"
"1759","Urban","Regular",11,"Pomum UR"
