id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,Result
20966,"2013/2014",2013-08-17 00:00:00.000,1474141,8485,9925,0,2,"Win"
20990,"2013/2014",2014-04-05 00:00:00.000,1474555,9938,9925,0,2,"Win"
21136,"2014/2015",2015-01-05 00:00:00.000,1726135,8597,9925,0,2,"Win"
21148,"2014/2015",2015-01-17 00:00:00.000,1726147,8429,9925,0,2,"Win"
21211,"2014/2015",2015-04-03 00:00:00.000,1726204,9800,9925,0,2,"Win"
21359,"2015/2016",2015-08-09 00:00:00.000,1990852,8426,9925,0,2,"Win"
181,"2008/2009",2009-04-05 00:00:00.000,493052,9994,8635,0,0,"Draw"
291,"2008/2009",2008-10-19 00:00:00.000,492547,10000,8635,4,0,"Loss"
540,"2010/2011",2010-10-17 00:00:00.000,838598,9984,8635,1,0,"Loss"
609,"2010/2011",2010-08-07 00:00:00.000,838484,9986,8635,0,0,"Draw"
651,"2010/2011",2011-01-30 00:00:00.000,838781,8203,8635,0,0,"Draw"
676,"2010/2011",2011-02-20 00:00:00.000,838827,10001,8635,2,0,"Loss"
796,"2011/2012",2011-11-06 00:00:00.000,1032795,9984,8635,1,0,"Loss"
879,"2011/2012",2012-01-28 00:00:00.000,1032870,9993,8635,0,0,"Draw"
913,"2011/2012",2012-02-26 00:00:00.000,1032905,9989,8635,0,0,"Draw"
1025,"2012/2013",2012-10-27 00:00:00.000,1224075,9986,8635,2,0,"Loss"
1369,"2014/2015",2015-01-25 00:00:00.000,1717993,9985,8635,2,0,"Loss"
1538,"2015/2016",2015-11-08 00:00:00.000,1979937,9985,8635,1,0,"Loss"
1563,"2015/2016",2015-12-06 00:00:00.000,1979962,9987,8635,0,0,"Draw"
1602,"2015/2016",2016-01-17 00:00:00.000,1979993,9991,8635,2,0,"Loss"
1648,"2015/2016",2016-02-21 00:00:00.000,1980039,8475,8635,1,0,"Loss"
4774,"2008/2009",2008-08-09 00:00:00.000,483134,9829,9847,1,0,"Loss"
4806,"2008/2009",2008-11-01 00:00:00.000,483246,9831,9847,1,0,"Loss"
4846,"2008/2009",2008-11-30 00:00:00.000,483286,9851,9847,1,0,"Loss"
4890,"2008/2009",2009-01-11 00:00:00.000,483320,9827,9847,4,0,"Loss"
4939,"2008/2009",2009-02-21 00:00:00.000,483369,9855,9847,0,0,"Draw"
5012,"2008/2009",2009-04-12 00:00:00.000,483455,8639,9847,0,0,"Draw"
5033,"2008/2009",2009-04-24 00:00:00.000,483484,9748,9847,0,0,"Draw"
5117,"2008/2009",2008-09-21 00:00:00.000,483187,9853,9847,1,0,"Loss"
5164,"2009/2010",2009-11-20 00:00:00.000,654070,8592,9847,1,0,"Loss"
5220,"2009/2010",2009-12-05 00:00:00.000,654186,9827,9847,1,0,"Loss"
5246,"2009/2010",2009-12-19 00:00:00.000,654238,9851,9847,1,0,"Loss"
5317,"2009/2010",2010-02-13 00:00:00.000,654395,8481,9847,0,0,"Draw"
5366,"2009/2010",2010-03-20 00:00:00.000,654502,9831,9847,1,0,"Loss"
5417,"2009/2010",2010-04-18 00:00:00.000,654714,9853,9847,0,0,"Draw"
5432,"2009/2010",2010-04-27 00:00:00.000,654729,9855,9847,4,0,"Loss"
5452,"2009/2010",2010-05-08 00:00:00.000,654749,8682,9847,1,0,"Loss"
5484,"2009/2010",2009-09-13 00:00:00.000,653965,9829,9847,2,0,"Loss"
5527,"2009/2010",2009-10-18 00:00:00.000,654057,9941,9847,1,0,"Loss"
5637,"2010/2011",2010-12-22 00:00:00.000,830134,8481,9847,2,0,"Loss"
5643,"2010/2011",2010-08-15 00:00:00.000,829883,8639,9847,0,0,"Draw"
5677,"2010/2011",2011-02-05 00:00:00.000,830171,9851,9847,1,0,"Loss"
5709,"2010/2011",2011-03-05 00:00:00.000,830281,8583,9847,1,0,"Loss"
5820,"2010/2011",2011-05-18 00:00:00.000,830508,9827,9847,1,0,"Loss"
5973,"2011/2012",2011-11-27 00:00:00.000,1019623,8592,9847,3,0,"Loss"
6065,"2011/2012",2012-02-12 00:00:00.000,1019882,9831,9847,0,0,"Draw"
6399,"2012/2013",2012-08-19 00:00:00.000,1216821,8576,9847,0,0,"Draw"
6485,"2012/2013",2013-03-02 00:00:00.000,1217077,9837,9847,1,0,"Loss"
6740,"2013/2014",2013-12-04 00:00:00.000,1468340,4087,9847,2,0,"Loss"
6935,"2013/2014",2014-04-13 00:00:00.000,1468526,9748,9847,1,0,"Loss"
7140,"2014/2015",2014-12-14 00:00:00.000,1709868,9747,9847,1,0,"Loss"
7245,"2014/2015",2015-03-01 00:00:00.000,1709963,9829,9847,0,0,"Draw"
7270,"2014/2015",2014-08-22 00:00:00.000,1709718,4087,9847,0,0,"Draw"
7499,"2015/2016",2015-12-01 00:00:00.000,1989928,8121,9847,0,0,"Draw"
7890,"2008/2009",2009-01-30 00:00:00.000,499470,9790,9823,1,0,"Loss"
7937,"2008/2009",2009-03-01 00:00:00.000,499508,8697,9823,0,0,"Draw"
8086,"2008/2009",2008-09-27 00:00:00.000,499369,9904,9823,1,0,"Loss"
8135,"2009/2010",2009-10-31 00:00:00.000,674358,10269,9823,0,0,"Draw"
8394,"2009/2010",2009-09-26 00:00:00.000,674317,9790,9823,1,0,"Loss"
8475,"2010/2011",2010-12-04 00:00:00.000,857032,10189,9823,2,0,"Loss"
8527,"2010/2011",2010-08-27 00:00:00.000,856890,8350,9823,2,0,"Loss"
8701,"2010/2011",2010-10-03 00:00:00.000,856929,9789,9823,2,0,"Loss"
8721,"2010/2011",2010-10-22 00:00:00.000,856949,9790,9823,0,0,"Draw"
8858,"2011/2012",2012-02-18 00:00:00.000,1030263,8358,9823,0,0,"Draw"
8872,"2011/2012",2012-03-03 00:00:00.000,1030285,8178,9823,2,0,"Loss"
8934,"2011/2012",2012-04-11 00:00:00.000,1030388,9789,9823,1,0,"Loss"
9022,"2011/2012",2011-10-01 00:00:00.000,1029926,8226,9823,0,0,"Draw"
9532,"2013/2014",2014-04-05 00:00:00.000,1479252,8406,9823,1,0,"Loss"
9862,"2014/2015",2015-05-02 00:00:00.000,1732992,8178,9823,2,0,"Loss"
9903,"2014/2015",2014-09-20 00:00:00.000,1732745,9790,9823,0,0,"Draw"
9945,"2014/2015",2014-10-26 00:00:00.000,1732790,9788,9823,0,0,"Draw"
9975,"2015/2016",2015-10-30 00:00:00.000,2002188,9810,9823,0,0,"Draw"
10060,"2015/2016",2016-02-06 00:00:00.000,2002265,8178,9823,0,0,"Draw"
10104,"2015/2016",2016-03-05 00:00:00.000,2002309,9789,9823,0,0,"Draw"
19744,"2008/2009",2008-12-07 00:00:00.000,490079,10251,9925,2,0,"Loss"
19792,"2008/2009",2009-02-01 00:00:00.000,490121,8066,9925,0,0,"Draw"
19863,"2008/2009",2009-05-09 00:00:00.000,643167,8548,9925,1,0,"Loss"
19879,"2008/2009",2009-05-17 00:00:00.000,643183,10251,9925,0,0,"Draw"
19978,"2009/2010",2010-02-02 00:00:00.000,658903,8597,9925,1,0,"Loss"
20041,"2009/2010",2010-02-28 00:00:00.000,659025,8548,9925,1,0,"Loss"
20065,"2009/2010",2010-03-24 00:00:00.000,659043,9800,9925,4,0,"Loss"
20171,"2010/2011",2010-11-10 00:00:00.000,840298,9860,9925,2,0,"Loss"
20271,"2010/2011",2011-02-27 00:00:00.000,840392,9927,9925,2,0,"Loss"
20312,"2010/2011",2011-04-24 00:00:00.000,1002982,8548,9925,0,0,"Draw"
20386,"2011/2012",2011-10-02 00:00:00.000,1024323,9860,9925,2,0,"Loss"
20561,"2011/2012",2012-05-06 00:00:00.000,1189736,9938,9925,1,0,"Loss"
20686,"2012/2013",2012-12-29 00:00:00.000,1229722,10251,9925,1,0,"Loss"
21242,"2014/2015",2015-05-15 00:00:00.000,1955060,8467,9925,0,0,"Draw"
21255,"2014/2015",2014-08-23 00:00:00.000,1726038,8066,9925,1,0,"Loss"
21369,"2015/2016",2016-04-05 00:00:00.000,1990964,8284,9925,0,0,"Draw"
3,"2008/2009",2008-08-16 00:00:00.000,492475,9984,8635,0,3,"Win"
18,"2008/2009",2008-11-02 00:00:00.000,492572,9993,8635,1,3,"Win"
70,"2008/2009",2008-12-14 00:00:00.000,492728,9999,8635,0,3,"Win"
109,"2008/2009",2009-01-31 00:00:00.000,492822,8571,8635,1,3,"Win"
366,"2009/2010",2009-12-06 00:00:00.000,665603,9984,8635,1,3,"Win"
714,"2010/2011",2010-08-21 00:00:00.000,838511,9994,8635,0,3,"Win"
809,"2011/2012",2011-11-26 00:00:00.000,1032808,10000,8635,2,3,"Win"
1180,"2012/2013",2012-08-12 00:00:00.000,1224006,9984,8635,0,3,"Win"
1225,"2012/2013",2012-09-22 00:00:00.000,1224043,10000,8635,2,3,"Win"
1286,"2014/2015",2014-10-29 00:00:00.000,1717918,8571,8635,2,3,"Win"
1704,"2015/2016",2015-08-30 00:00:00.000,1980072,10001,8635,0,3,"Win"
4820,"2008/2009",2008-11-15 00:00:00.000,483260,9746,9847,1,3,"Win"
5378,"2009/2010",2009-08-22 00:00:00.000,653934,9873,9847,2,3,"Win"
5697,"2010/2011",2011-02-20 00:00:00.000,830220,9831,9847,0,3,"Win"
5919,"2011/2012",2011-10-16 00:00:00.000,1019500,8576,9847,1,3,"Win"
6237,"2011/2012",2011-08-28 00:00:00.000,1019397,9941,9847,1,3,"Win"
6274,"2011/2012",2011-09-24 00:00:00.000,1019467,10249,9847,0,3,"Win"
6392,"2012/2013",2012-12-21 00:00:00.000,1216994,8521,9847,0,3,"Win"
6604,"2012/2013",2013-05-26 00:00:00.000,1217186,8689,9847,1,3,"Win"
6726,"2013/2014",2013-11-23 00:00:00.000,1468296,9837,9847,0,3,"Win"
6768,"2013/2014",2013-12-14 00:00:00.000,1468328,9851,9847,1,3,"Win"
6878,"2013/2014",2014-03-08 00:00:00.000,1468477,7794,9847,0,3,"Win"
6974,"2013/2014",2014-05-10 00:00:00.000,1468565,8639,9847,1,3,"Win"
7060,"2014/2015",2014-10-17 00:00:00.000,1709788,8588,9847,1,3,"Win"
7104,"2014/2015",2014-11-21 00:00:00.000,1709832,8550,9847,2,3,"Win"
7293,"2014/2015",2015-04-05 00:00:00.000,1710001,8592,9847,2,3,"Win"
7318,"2014/2015",2015-04-18 00:00:00.000,1710026,9831,9847,1,3,"Win"
7515,"2015/2016",2015-12-04 00:00:00.000,1989944,9831,9847,0,3,"Win"
7531,"2015/2016",2015-12-19 00:00:00.000,1989960,7819,9847,0,3,"Win"
7754,"2015/2016",2015-08-30 00:00:00.000,1989813,9829,9847,0,3,"Win"
7959,"2008/2009",2009-03-14 00:00:00.000,499530,9911,9823,0,3,"Win"
8030,"2008/2009",2009-05-09 00:00:00.000,499592,8398,9823,1,3,"Win"
8066,"2008/2009",2008-09-13 00:00:00.000,499349,8722,9823,0,3,"Win"
8165,"2009/2010",2009-11-29 00:00:00.000,674391,9904,9823,0,3,"Win"
8206,"2009/2010",2010-01-23 00:00:00.000,674432,8697,9823,2,3,"Win"
8234,"2009/2010",2010-02-06 00:00:00.000,674454,8721,9823,1,3,"Win"
8359,"2009/2010",2010-05-08 00:00:00.000,674573,8177,9823,1,3,"Win"
8444,"2010/2011",2010-11-06 00:00:00.000,856972,9788,9823,3,3,"Draw"
8530,"2010/2011",2011-01-29 00:00:00.000,857152,8697,9823,1,3,"Win"
8559,"2010/2011",2011-02-19 00:00:00.000,857212,9905,9823,1,3,"Win"
8985,"2011/2012",2011-08-27 00:00:00.000,1029823,8350,9823,0,3,"Win"
9040,"2012/2013",2012-08-25 00:00:00.000,1239465,8357,9823,0,3,"Win"
9049,"2012/2013",2012-11-03 00:00:00.000,1239555,9790,9823,0,3,"Win"
9142,"2012/2013",2013-02-02 00:00:00.000,1239640,9905,9823,0,3,"Win"
9375,"2013/2014",2013-11-23 00:00:00.000,1479098,9789,9823,0,3,"Win"
9518,"2013/2014",2014-03-25 00:00:00.000,1479237,8177,9823,1,3,"Win"
9792,"2014/2015",2015-03-07 00:00:00.000,1732931,9904,9823,1,3,"Win"
9987,"2015/2016",2015-11-21 00:00:00.000,2002201,10189,9823,1,3,"Win"
10072,"2015/2016",2016-02-14 00:00:00.000,2002277,8406,9823,1,3,"Win"
10143,"2015/2016",2016-04-09 00:00:00.000,2002348,10269,9823,1,3,"Win"
10220,"2015/2016",2015-09-19 00:00:00.000,2002132,8262,9823,0,3,"Win"
10238,"2015/2016",2015-09-26 00:00:00.000,2002154,9905,9823,0,3,"Win"
19735,"2008/2009",2008-11-22 00:00:00.000,490070,9800,9925,1,3,"Win"
19758,"2008/2009",2008-12-21 00:00:00.000,490093,8596,9925,0,3,"Win"
19856,"2008/2009",2009-05-02 00:00:00.000,643160,8485,9925,1,3,"Win"
19899,"2008/2009",2008-09-21 00:00:00.000,490012,8597,9925,1,3,"Win"
19924,"2009/2010",2009-08-15 00:00:00.000,658733,8485,9925,1,3,"Win"
19939,"2009/2010",2009-11-08 00:00:00.000,658864,8596,9925,3,3,"Draw"
19962,"2009/2010",2009-12-12 00:00:00.000,658887,9927,9925,2,3,"Win"
20160,"2010/2011",2010-10-30 00:00:00.000,840287,8467,9925,0,3,"Win"
20196,"2010/2011",2011-02-01 00:00:00.000,840323,8485,9925,0,3,"Win"
20237,"2010/2011",2011-01-15 00:00:00.000,840358,10251,9925,0,3,"Win"
20263,"2010/2011",2011-02-13 00:00:00.000,840384,9938,9925,1,3,"Win"
20333,"2010/2011",2011-05-11 00:00:00.000,1005035,9860,9925,0,3,"Win"
20393,"2011/2012",2011-10-15 00:00:00.000,1024343,8597,9925,3,3,"Draw"
20463,"2011/2012",2012-01-02 00:00:00.000,1024526,8457,9925,0,3,"Win"
20542,"2011/2012",2012-04-22 00:00:00.000,1189715,9927,9925,0,3,"Win"
20657,"2012/2013",2012-12-08 00:00:00.000,1229507,8597,9925,1,3,"Win"
20718,"2012/2013",2013-02-09 00:00:00.000,1230370,8066,9925,1,3,"Win"
20963,"2013/2014",2014-03-14 00:00:00.000,1474487,8597,9925,0,3,"Win"
20997,"2013/2014",2014-04-19 00:00:00.000,1686204,9927,9925,3,3,"Draw"
21019,"2013/2014",2014-05-07 00:00:00.000,1686226,8467,9925,3,3,"Draw"
21038,"2013/2014",2013-09-14 00:00:00.000,1474186,9860,9925,1,3,"Win"
21125,"2014/2015",2015-02-11 00:00:00.000,1726130,8426,9925,0,3,"Win"
21132,"2014/2015",2014-08-13 00:00:00.000,1726029,8467,9925,0,3,"Win"
21229,"2014/2015",2015-04-26 00:00:00.000,1955047,9938,9925,0,3,"Win"
21334,"2015/2016",2015-11-29 00:00:00.000,1990935,8066,9925,1,3,"Win"
21349,"2015/2016",2015-12-13 00:00:00.000,1990950,8467,9925,0,3,"Win"
21458,"2015/2016",2016-04-30 00:00:00.000,2216649,9860,9925,1,3,"Win"
21489,"2015/2016",2015-08-22 00:00:00.000,1990868,9938,9925,1,3,"Win"
406,"2009/2010",2010-01-17 00:00:00.000,665666,9985,8635,0,4,"Win"
425,"2009/2010",2010-01-29 00:00:00.000,665695,9993,8635,0,5,"Win"
471,"2009/2010",2010-03-21 00:00:00.000,665769,9994,8635,0,4,"Win"
1043,"2012/2013",2012-11-03 00:00:00.000,1224093,8203,8635,1,4,"Win"
1065,"2012/2013",2012-11-24 00:00:00.000,1224115,9993,8635,1,4,"Win"
1083,"2012/2013",2012-12-08 00:00:00.000,1224133,9998,8635,0,5,"Win"
1102,"2012/2013",2012-12-23 00:00:00.000,1224144,9987,8635,2,4,"Win"
1508,"2015/2016",2015-10-18 00:00:00.000,1979907,10000,8635,0,4,"Win"
1585,"2015/2016",2015-12-20 00:00:00.000,1979976,8342,8635,1,4,"Win"
4783,"2008/2009",2008-10-26 00:00:00.000,483223,8592,9847,2,4,"Win"
4925,"2008/2009",2009-02-07 00:00:00.000,483355,9830,9847,1,4,"Win"
5188,"2009/2010",2009-11-01 00:00:00.000,654119,9874,9847,1,4,"Win"
5201,"2009/2010",2009-12-02 00:00:00.000,654148,4170,9847,2,5,"Win"
6083,"2011/2012",2012-02-25 00:00:00.000,1019940,9748,9847,4,4,"Draw"
6208,"2011/2012",2012-05-06 00:00:00.000,1020226,9873,9847,3,4,"Win"
6378,"2012/2013",2012-12-11 00:00:00.000,1216980,9873,9847,0,4,"Win"
6448,"2012/2013",2013-02-01 00:00:00.000,1217040,9941,9847,0,4,"Win"
6629,"2012/2013",2012-09-22 00:00:00.000,1216861,7794,9847,0,4,"Win"
6850,"2013/2014",2014-02-23 00:00:00.000,1468449,9941,9847,2,4,"Win"
7661,"2015/2016",2016-03-13 00:00:00.000,1990022,10242,9847,0,9,"Win"
7731,"2015/2016",2016-05-07 00:00:00.000,1990092,6391,9847,0,4,"Win"
7795,"2015/2016",2015-09-26 00:00:00.000,1989854,9830,9847,1,4,"Win"
8183,"2009/2010",2009-12-12 00:00:00.000,674409,9911,9823,1,5,"Win"
8377,"2009/2010",2009-09-12 00:00:00.000,674300,9789,9823,1,5,"Win"
8496,"2010/2011",2010-12-19 00:00:00.000,857078,10269,9823,3,5,"Win"
8663,"2010/2011",2011-05-07 00:00:00.000,857405,8152,9823,1,8,"Win"
8897,"2011/2012",2012-03-17 00:00:00.000,1030335,8177,9823,0,6,"Win"
8976,"2011/2012",2012-05-05 00:00:00.000,1030371,8722,9823,1,4,"Win"
9240,"2012/2013",2013-04-20 00:00:00.000,1239729,9904,9823,1,6,"Win"
9276,"2012/2013",2013-05-18 00:00:00.000,1239765,9788,9823,3,4,"Win"
9329,"2012/2013",2012-10-20 00:00:00.000,1239538,8194,9823,0,5,"Win"
9396,"2013/2014",2013-12-07 00:00:00.000,1479120,8697,9823,0,7,"Win"
9468,"2013/2014",2014-02-23 00:00:00.000,1479186,9904,9823,0,4,"Win"
9487,"2013/2014",2014-03-08 00:00:00.000,1479206,8721,9823,1,6,"Win"
9579,"2013/2014",2014-05-03 00:00:00.000,1479291,9790,9823,1,4,"Win"
9609,"2013/2014",2013-09-21 00:00:00.000,1479035,10189,9823,0,4,"Win"
9670,"2014/2015",2014-11-08 00:00:00.000,1732818,9810,9823,0,4,"Win"
9703,"2014/2015",2014-12-13 00:00:00.000,1732851,8406,9823,0,4,"Win"
9779,"2014/2015",2015-02-21 00:00:00.000,1732918,8460,9823,0,6,"Win"
9805,"2014/2015",2015-03-14 00:00:00.000,1732944,8697,9823,0,4,"Win"
19893,"2008/2009",2008-09-13 00:00:00.000,490006,9927,9925,2,4,"Win"
20000,"2009/2010",2010-01-24 00:00:00.000,658919,8467,9925,1,4,"Win"
20029,"2009/2010",2010-02-13 00:00:00.000,659008,8485,9925,4,4,"Draw"
20256,"2010/2011",2011-04-20 00:00:00.000,840377,8597,9925,0,4,"Win"
20482,"2011/2012",2012-02-08 00:00:00.000,1024586,9860,9925,0,4,"Win"
20495,"2011/2012",2012-02-19 00:00:00.000,1024651,10251,9925,0,5,"Win"
20537,"2011/2012",2012-04-07 00:00:00.000,1024807,8597,9925,0,6,"Win"
20617,"2012/2013",2012-10-20 00:00:00.000,1229062,9800,9925,0,5,"Win"
20651,"2012/2013",2012-11-28 00:00:00.000,1229252,9860,9925,0,4,"Win"
20795,"2012/2013",2013-05-19 00:00:00.000,1438257,9938,9925,0,4,"Win"
20800,"2012/2013",2012-08-25 00:00:00.000,1228399,8066,9925,2,4,"Win"
20862,"2013/2014",2013-11-09 00:00:00.000,1474272,8649,9925,1,4,"Win"
20872,"2013/2014",2013-12-06 00:00:00.000,1474284,9927,9925,0,5,"Win"
20917,"2013/2014",2014-01-05 00:00:00.000,1474381,9800,9925,0,4,"Win"
20931,"2013/2014",2014-01-26 00:00:00.000,1474410,10251,9925,0,4,"Win"
20981,"2013/2014",2014-03-26 00:00:00.000,1474529,8426,9925,1,5,"Win"
21052,"2013/2014",2013-09-28 00:00:00.000,1474217,8597,9925,2,5,"Win"
21071,"2014/2015",2014-10-18 00:00:00.000,1726076,8649,9925,0,5,"Win"
21324,"2015/2016",2015-11-08 00:00:00.000,1990925,8649,9925,1,4,"Win"
21380,"2015/2016",2016-01-15 00:00:00.000,1990975,9938,9925,1,4,"Win"
