StudentID,Date,variable,value
313,2020-02-27 00:00:00.000,2,3
314,2020-03-29 00:00:00.000,2,5
315,2020-03-09 00:00:00.000,2,5
316,2020-02-14 00:00:00.000,2,2
317,2020-04-21 00:00:00.000,2,3
318,2020-04-26 00:00:00.000,2,3
319,2020-01-10 00:00:00.000,2,1
32,2020-03-07 00:00:00.000,2,1
320,2020-02-19 00:00:00.000,2,5
321,2020-01-05 00:00:00.000,2,1
322,2020-03-31 00:00:00.000,2,3
323,2020-02-22 00:00:00.000,2,1
324,2020-03-31 00:00:00.000,2,5
325,2020-03-09 00:00:00.000,2,1
326,2020-04-24 00:00:00.000,2,1
327,2020-01-02 00:00:00.000,2,3
328,2020-02-01 00:00:00.000,2,3
329,2020-01-13 00:00:00.000,2,3
33,2020-02-09 00:00:00.000,2,5
330,2020-02-21 00:00:00.000,2,1
331,2020-01-01 00:00:00.000,2,5
332,2020-01-16 00:00:00.000,2,5
333,2020-01-19 00:00:00.000,2,3
334,2020-01-25 00:00:00.000,2,3
335,2020-04-17 00:00:00.000,2,3
336,2020-04-21 00:00:00.000,2,5
337,2020-02-18 00:00:00.000,2,1
338,2020-02-08 00:00:00.000,2,4
339,2020-03-14 00:00:00.000,2,2
34,2020-03-30 00:00:00.000,2,1
340,2020-03-11 00:00:00.000,2,1
341,2020-04-21 00:00:00.000,2,5
342,2020-01-30 00:00:00.000,2,4
343,2020-03-19 00:00:00.000,2,2
344,2020-03-02 00:00:00.000,2,3
345,2020-03-17 00:00:00.000,2,1
346,2020-02-16 00:00:00.000,2,2
347,2020-04-29 00:00:00.000,2,3
348,2020-03-24 00:00:00.000,2,4
349,2020-02-19 00:00:00.000,2,2
35,2020-01-10 00:00:00.000,2,4
350,2020-01-02 00:00:00.000,2,2
351,2020-02-13 00:00:00.000,2,1
352,2020-01-22 00:00:00.000,2,5
353,2020-03-30 00:00:00.000,2,2
354,2020-04-12 00:00:00.000,2,2
355,2020-04-09 00:00:00.000,2,3
356,2020-02-10 00:00:00.000,2,3
357,2020-04-20 00:00:00.000,2,1
358,2020-01-10 00:00:00.000,2,4
359,2020-03-26 00:00:00.000,2,1
36,2020-03-23 00:00:00.000,2,2
360,2020-02-11 00:00:00.000,2,4
361,2020-03-22 00:00:00.000,2,2
362,2020-02-13 00:00:00.000,2,2
363,2020-02-18 00:00:00.000,2,1
364,2020-04-05 00:00:00.000,2,1
365,2020-02-29 00:00:00.000,2,1
366,2020-02-28 00:00:00.000,2,1
367,2020-03-14 00:00:00.000,2,1
368,2020-03-07 00:00:00.000,2,1
369,2020-02-25 00:00:00.000,2,1
37,2020-02-23 00:00:00.000,2,2
370,2020-04-09 00:00:00.000,2,3
371,2020-04-20 00:00:00.000,2,5
372,2020-01-14 00:00:00.000,2,4
373,2020-03-28 00:00:00.000,2,5
374,2020-03-24 00:00:00.000,2,3
375,2020-03-21 00:00:00.000,2,3
376,2020-04-02 00:00:00.000,2,1
377,2020-03-11 00:00:00.000,2,4
378,2020-03-10 00:00:00.000,2,1
379,2020-03-13 00:00:00.000,2,5
38,2020-03-02 00:00:00.000,2,1
380,2020-04-22 00:00:00.000,2,5
381,2020-01-21 00:00:00.000,2,3
382,2020-04-27 00:00:00.000,2,2
383,2020-01-30 00:00:00.000,2,2
384,2020-04-18 00:00:00.000,2,4
385,2020-02-19 00:00:00.000,2,5
386,2020-02-17 00:00:00.000,2,2
387,2020-01-25 00:00:00.000,2,2
388,2020-03-01 00:00:00.000,2,2
389,2020-03-13 00:00:00.000,2,5
39,2020-02-25 00:00:00.000,2,4
390,2020-02-16 00:00:00.000,2,3
391,2020-01-21 00:00:00.000,2,2
392,2020-01-29 00:00:00.000,2,4
393,2020-03-20 00:00:00.000,2,5
394,2020-01-04 00:00:00.000,2,2
395,2020-02-24 00:00:00.000,2,5
396,2020-04-06 00:00:00.000,2,3
397,2020-04-26 00:00:00.000,2,2
398,2020-01-11 00:00:00.000,2,5
399,2020-02-11 00:00:00.000,2,3
4,2020-02-09 00:00:00.000,2,2
40,2020-02-09 00:00:00.000,2,2
400,2020-03-02 00:00:00.000,2,5
401,2020-01-14 00:00:00.000,2,2
402,2020-02-08 00:00:00.000,2,5
403,2020-02-23 00:00:00.000,2,1
404,2020-01-21 00:00:00.000,2,4
405,2020-03-01 00:00:00.000,2,1
406,2020-03-13 00:00:00.000,2,5
407,2020-01-26 00:00:00.000,2,1
408,2020-01-11 00:00:00.000,2,3
409,2020-01-20 00:00:00.000,2,2
41,2020-01-01 00:00:00.000,2,1
410,2020-03-26 00:00:00.000,2,2
411,2020-02-29 00:00:00.000,2,5
412,2020-02-14 00:00:00.000,2,5
413,2020-04-20 00:00:00.000,2,2
414,2020-01-24 00:00:00.000,2,4
415,2020-01-20 00:00:00.000,2,3
416,2020-01-13 00:00:00.000,2,5
417,2020-01-25 00:00:00.000,2,4
418,2020-04-26 00:00:00.000,2,4
419,2020-01-28 00:00:00.000,2,3
42,2020-01-14 00:00:00.000,2,2
420,2020-01-08 00:00:00.000,2,4
421,2020-02-11 00:00:00.000,2,5
422,2020-02-29 00:00:00.000,2,2
423,2020-04-19 00:00:00.000,2,2
424,2020-01-20 00:00:00.000,2,1
425,2020-02-17 00:00:00.000,2,3
426,2020-04-06 00:00:00.000,2,4
427,2020-01-23 00:00:00.000,2,5
43,2020-03-18 00:00:00.000,2,2
44,2020-02-09 00:00:00.000,2,1
45,2020-02-01 00:00:00.000,2,2
46,2020-02-12 00:00:00.000,2,4
47,2020-03-06 00:00:00.000,2,3
48,2020-03-17 00:00:00.000,2,5
49,2020-01-03 00:00:00.000,2,3
5,2020-04-19 00:00:00.000,2,1
50,2020-01-27 00:00:00.000,2,3
51,2020-02-10 00:00:00.000,2,4
52,2020-03-10 00:00:00.000,2,2
53,2020-01-10 00:00:00.000,2,5
54,2020-01-18 00:00:00.000,2,1
55,2020-01-15 00:00:00.000,2,4
56,2020-03-01 00:00:00.000,2,1
57,2020-01-02 00:00:00.000,2,5
58,2020-04-16 00:00:00.000,2,2
59,2020-02-03 00:00:00.000,2,5
6,2020-01-23 00:00:00.000,2,3
60,2020-01-30 00:00:00.000,2,4
61,2020-04-23 00:00:00.000,2,3
62,2020-04-25 00:00:00.000,2,4
63,2020-03-30 00:00:00.000,2,3
64,2020-01-24 00:00:00.000,2,4
65,2020-04-09 00:00:00.000,2,5
66,2020-01-03 00:00:00.000,2,3
67,2020-04-03 00:00:00.000,2,4
68,2020-04-29 00:00:00.000,2,1
69,2020-01-02 00:00:00.000,2,4
7,2020-01-07 00:00:00.000,2,2
70,2020-01-25 00:00:00.000,2,4
71,2020-01-27 00:00:00.000,2,2
72,2020-01-30 00:00:00.000,2,5
73,2020-01-16 00:00:00.000,2,1
74,2020-02-23 00:00:00.000,2,3
75,2020-04-08 00:00:00.000,2,2
76,2020-03-07 00:00:00.000,2,2
77,2020-04-17 00:00:00.000,2,5
78,2020-01-05 00:00:00.000,2,1
79,2020-01-28 00:00:00.000,2,1
8,2020-03-19 00:00:00.000,2,2
80,2020-02-04 00:00:00.000,2,5
81,2020-04-15 00:00:00.000,2,2
82,2020-03-05 00:00:00.000,2,2
83,2020-01-01 00:00:00.000,2,2
84,2020-01-18 00:00:00.000,2,3
85,2020-04-07 00:00:00.000,2,4
86,2020-03-26 00:00:00.000,2,5
87,2020-04-04 00:00:00.000,2,3
88,2020-04-15 00:00:00.000,2,2
89,2020-04-23 00:00:00.000,2,1
9,2020-04-17 00:00:00.000,2,5
90,2020-03-15 00:00:00.000,2,2
91,2020-02-11 00:00:00.000,2,5
92,2020-04-07 00:00:00.000,2,1
93,2020-03-23 00:00:00.000,2,1
94,2020-03-09 00:00:00.000,2,3
95,2020-04-29 00:00:00.000,2,5
96,2020-04-02 00:00:00.000,2,1
97,2020-04-08 00:00:00.000,2,4
98,2020-04-28 00:00:00.000,2,3
99,2020-02-21 00:00:00.000,2,3
1,2020-02-22 00:00:00.000,3,4
10,2020-04-03 00:00:00.000,3,3
100,2020-02-19 00:00:00.000,3,4
101,2020-02-03 00:00:00.000,3,1
102,2020-03-15 00:00:00.000,3,3
103,2020-02-29 00:00:00.000,3,4
104,2020-01-07 00:00:00.000,3,1
105,2020-04-08 00:00:00.000,3,2
106,2020-02-18 00:00:00.000,3,1
107,2020-02-19 00:00:00.000,3,1
108,2020-04-22 00:00:00.000,3,2
109,2020-04-12 00:00:00.000,3,3
11,2020-01-31 00:00:00.000,3,2
110,2020-01-08 00:00:00.000,3,3
111,2020-04-15 00:00:00.000,3,2
112,2020-04-12 00:00:00.000,3,4
113,2020-01-23 00:00:00.000,3,2
114,2020-02-09 00:00:00.000,3,2
115,2020-03-13 00:00:00.000,3,4
116,2020-03-03 00:00:00.000,3,1
117,2020-03-19 00:00:00.000,3,4
118,2020-01-17 00:00:00.000,3,2
119,2020-01-02 00:00:00.000,3,1
12,2020-04-04 00:00:00.000,3,4
120,2020-02-03 00:00:00.000,3,3
121,2020-01-31 00:00:00.000,3,5
122,2020-02-12 00:00:00.000,3,5
123,2020-01-05 00:00:00.000,3,3
124,2020-03-08 00:00:00.000,3,2
125,2020-03-30 00:00:00.000,3,4
126,2020-02-23 00:00:00.000,3,3
127,2020-03-11 00:00:00.000,3,2
128,2020-03-25 00:00:00.000,3,5
129,2020-02-24 00:00:00.000,3,3
13,2020-01-22 00:00:00.000,3,5
130,2020-03-31 00:00:00.000,3,2
131,2020-01-04 00:00:00.000,3,1
132,2020-01-30 00:00:00.000,3,2
133,2020-03-27 00:00:00.000,3,5
134,2020-03-23 00:00:00.000,3,3
135,2020-02-01 00:00:00.000,3,2
136,2020-04-30 00:00:00.000,3,1
137,2020-04-25 00:00:00.000,3,1
138,2020-02-27 00:00:00.000,3,2
139,2020-03-08 00:00:00.000,3,2
14,2020-03-20 00:00:00.000,3,5
140,2020-02-04 00:00:00.000,3,2
141,2020-01-29 00:00:00.000,3,2
142,2020-03-15 00:00:00.000,3,5
143,2020-02-04 00:00:00.000,3,5
144,2020-01-25 00:00:00.000,3,1
145,2020-03-21 00:00:00.000,3,1
146,2020-03-03 00:00:00.000,3,1
147,2020-02-18 00:00:00.000,3,1
148,2020-04-29 00:00:00.000,3,3
149,2020-04-14 00:00:00.000,3,1
15,2020-03-08 00:00:00.000,3,2
150,2020-04-23 00:00:00.000,3,1
151,2020-03-01 00:00:00.000,3,3
152,2020-01-16 00:00:00.000,3,5
153,2020-03-12 00:00:00.000,3,3
154,2020-01-30 00:00:00.000,3,2
155,2020-02-26 00:00:00.000,3,2
156,2020-02-27 00:00:00.000,3,5
157,2020-02-27 00:00:00.000,3,5
158,2020-04-02 00:00:00.000,3,4
159,2020-02-05 00:00:00.000,3,1
16,2020-03-10 00:00:00.000,3,3
160,2020-01-04 00:00:00.000,3,2
161,2020-04-29 00:00:00.000,3,3
162,2020-03-12 00:00:00.000,3,3
163,2020-03-26 00:00:00.000,3,3
164,2020-03-21 00:00:00.000,3,1
165,2020-02-26 00:00:00.000,3,5
166,2020-01-28 00:00:00.000,3,3
167,2020-02-06 00:00:00.000,3,2
168,2020-03-31 00:00:00.000,3,2
169,2020-02-11 00:00:00.000,3,2
17,2020-04-18 00:00:00.000,3,1
170,2020-01-10 00:00:00.000,3,1
171,2020-04-11 00:00:00.000,3,3
172,2020-01-11 00:00:00.000,3,1
173,2020-01-01 00:00:00.000,3,5
174,2020-03-08 00:00:00.000,3,4
175,2020-03-03 00:00:00.000,3,2
176,2020-02-05 00:00:00.000,3,5
177,2020-04-07 00:00:00.000,3,3
178,2020-01-26 00:00:00.000,3,2
179,2020-04-06 00:00:00.000,3,5
18,2020-01-22 00:00:00.000,3,2
180,2020-02-26 00:00:00.000,3,3
181,2020-02-28 00:00:00.000,3,2
182,2020-01-25 00:00:00.000,3,5
183,2020-02-15 00:00:00.000,3,3
184,2020-01-02 00:00:00.000,3,4
185,2020-02-26 00:00:00.000,3,5
186,2020-01-04 00:00:00.000,3,1
187,2020-01-15 00:00:00.000,3,1
188,2020-01-26 00:00:00.000,3,2
189,2020-03-13 00:00:00.000,3,5
19,2020-02-28 00:00:00.000,3,4
190,2020-02-17 00:00:00.000,3,3
191,2020-03-26 00:00:00.000,3,5
192,2020-04-24 00:00:00.000,3,1
193,2020-03-07 00:00:00.000,3,2
194,2020-04-05 00:00:00.000,3,4
195,2020-03-20 00:00:00.000,3,3
196,2020-01-14 00:00:00.000,3,1
197,2020-03-18 00:00:00.000,3,2
198,2020-04-13 00:00:00.000,3,1
199,2020-03-30 00:00:00.000,3,3
2,2020-01-05 00:00:00.000,3,5
20,2020-01-15 00:00:00.000,3,1
200,2020-04-08 00:00:00.000,3,4
201,2020-03-17 00:00:00.000,3,5
202,2020-04-07 00:00:00.000,3,1
203,2020-03-22 00:00:00.000,3,1
204,2020-01-08 00:00:00.000,3,3
205,2020-02-11 00:00:00.000,3,3
206,2020-03-11 00:00:00.000,3,1
207,2020-04-24 00:00:00.000,3,5
208,2020-02-03 00:00:00.000,3,2
209,2020-04-23 00:00:00.000,3,4
21,2020-03-09 00:00:00.000,3,3
210,2020-02-06 00:00:00.000,3,3
211,2020-02-12 00:00:00.000,3,3
212,2020-04-18 00:00:00.000,3,2
213,2020-02-03 00:00:00.000,3,1
214,2020-03-30 00:00:00.000,3,1
215,2020-04-02 00:00:00.000,3,5
216,2020-03-20 00:00:00.000,3,2
217,2020-02-12 00:00:00.000,3,4
218,2020-02-10 00:00:00.000,3,4
219,2020-01-26 00:00:00.000,3,3
22,2020-01-29 00:00:00.000,3,5
220,2020-03-22 00:00:00.000,3,1
221,2020-03-05 00:00:00.000,3,3
222,2020-01-24 00:00:00.000,3,4
223,2020-01-12 00:00:00.000,3,5
224,2020-04-14 00:00:00.000,3,3
225,2020-03-30 00:00:00.000,3,2
226,2020-04-15 00:00:00.000,3,5
227,2020-01-08 00:00:00.000,3,1
228,2020-02-01 00:00:00.000,3,4
229,2020-01-13 00:00:00.000,3,5
23,2020-04-19 00:00:00.000,3,4
230,2020-01-22 00:00:00.000,3,2
231,2020-03-12 00:00:00.000,3,1
232,2020-04-24 00:00:00.000,3,5
233,2020-04-28 00:00:00.000,3,4
234,2020-03-01 00:00:00.000,3,2
235,2020-02-20 00:00:00.000,3,5
236,2020-03-01 00:00:00.000,3,5
237,2020-04-23 00:00:00.000,3,1
238,2020-03-28 00:00:00.000,3,5
239,2020-04-19 00:00:00.000,3,5
24,2020-04-21 00:00:00.000,3,3
240,2020-02-07 00:00:00.000,3,2
241,2020-04-25 00:00:00.000,3,1
242,2020-02-07 00:00:00.000,3,3
243,2020-04-24 00:00:00.000,3,3
244,2020-04-10 00:00:00.000,3,3
245,2020-01-30 00:00:00.000,3,5
246,2020-03-17 00:00:00.000,3,2
247,2020-02-04 00:00:00.000,3,2
248,2020-01-25 00:00:00.000,3,5
249,2020-04-25 00:00:00.000,3,3
25,2020-02-26 00:00:00.000,3,2
250,2020-01-31 00:00:00.000,3,1
251,2020-03-11 00:00:00.000,3,2
252,2020-02-19 00:00:00.000,3,4
253,2020-02-29 00:00:00.000,3,3
254,2020-03-05 00:00:00.000,3,1
255,2020-04-15 00:00:00.000,3,4
256,2020-03-25 00:00:00.000,3,5
257,2020-01-25 00:00:00.000,3,1
258,2020-01-07 00:00:00.000,3,3
259,2020-02-13 00:00:00.000,3,1
26,2020-03-02 00:00:00.000,3,3
260,2020-02-02 00:00:00.000,3,1
261,2020-04-13 00:00:00.000,3,5
262,2020-02-28 00:00:00.000,3,3
263,2020-04-22 00:00:00.000,3,3
264,2020-02-11 00:00:00.000,3,2
265,2020-03-17 00:00:00.000,3,5
266,2020-03-26 00:00:00.000,3,5
267,2020-02-21 00:00:00.000,3,4
268,2020-02-14 00:00:00.000,3,2
269,2020-03-13 00:00:00.000,3,5
27,2020-01-08 00:00:00.000,3,4
270,2020-02-02 00:00:00.000,3,3
271,2020-02-05 00:00:00.000,3,3
272,2020-03-18 00:00:00.000,3,3
273,2020-01-01 00:00:00.000,3,3
274,2020-04-15 00:00:00.000,3,2
275,2020-02-11 00:00:00.000,3,5
276,2020-02-06 00:00:00.000,3,4
277,2020-03-19 00:00:00.000,3,3
278,2020-04-27 00:00:00.000,3,3
279,2020-03-15 00:00:00.000,3,3
28,2020-04-18 00:00:00.000,3,5
280,2020-04-21 00:00:00.000,3,5
281,2020-02-22 00:00:00.000,3,3
282,2020-04-10 00:00:00.000,3,5
283,2020-04-18 00:00:00.000,3,1
284,2020-04-03 00:00:00.000,3,1
285,2020-04-12 00:00:00.000,3,2
286,2020-02-22 00:00:00.000,3,5
287,2020-04-25 00:00:00.000,3,2
288,2020-03-06 00:00:00.000,3,5
289,2020-03-05 00:00:00.000,3,4
29,2020-04-28 00:00:00.000,3,1
290,2020-03-06 00:00:00.000,3,1
291,2020-03-30 00:00:00.000,3,2
292,2020-02-11 00:00:00.000,3,3
293,2020-01-15 00:00:00.000,3,1
294,2020-02-06 00:00:00.000,3,5
295,2020-02-08 00:00:00.000,3,5
296,2020-04-09 00:00:00.000,3,2
297,2020-01-20 00:00:00.000,3,2
298,2020-03-15 00:00:00.000,3,4
299,2020-01-04 00:00:00.000,3,2
3,2020-04-17 00:00:00.000,3,1
30,2020-01-29 00:00:00.000,3,2
300,2020-01-05 00:00:00.000,3,1
301,2020-04-26 00:00:00.000,3,2
302,2020-02-05 00:00:00.000,3,4
303,2020-03-03 00:00:00.000,3,2
304,2020-02-16 00:00:00.000,3,5
305,2020-03-14 00:00:00.000,3,4
306,2020-02-08 00:00:00.000,3,2
307,2020-01-12 00:00:00.000,3,5
308,2020-01-03 00:00:00.000,3,5
309,2020-01-21 00:00:00.000,3,2
31,2020-01-27 00:00:00.000,3,3
310,2020-04-17 00:00:00.000,3,5
311,2020-03-15 00:00:00.000,3,5
312,2020-02-16 00:00:00.000,3,3
313,2020-02-27 00:00:00.000,3,3
314,2020-03-29 00:00:00.000,3,3
315,2020-03-09 00:00:00.000,3,4
316,2020-02-14 00:00:00.000,3,4
317,2020-04-21 00:00:00.000,3,1
318,2020-04-26 00:00:00.000,3,4
319,2020-01-10 00:00:00.000,3,3
32,2020-03-07 00:00:00.000,3,4
320,2020-02-19 00:00:00.000,3,2
321,2020-01-05 00:00:00.000,3,2
322,2020-03-31 00:00:00.000,3,4
323,2020-02-22 00:00:00.000,3,1
324,2020-03-31 00:00:00.000,3,1
325,2020-03-09 00:00:00.000,3,5
326,2020-04-24 00:00:00.000,3,5
327,2020-01-02 00:00:00.000,3,2
328,2020-02-01 00:00:00.000,3,1
329,2020-01-13 00:00:00.000,3,5
33,2020-02-09 00:00:00.000,3,2
330,2020-02-21 00:00:00.000,3,2
331,2020-01-01 00:00:00.000,3,5
332,2020-01-16 00:00:00.000,3,3
333,2020-01-19 00:00:00.000,3,2
334,2020-01-25 00:00:00.000,3,3
335,2020-04-17 00:00:00.000,3,5
336,2020-04-21 00:00:00.000,3,5
337,2020-02-18 00:00:00.000,3,5
338,2020-02-08 00:00:00.000,3,1
339,2020-03-14 00:00:00.000,3,1
34,2020-03-30 00:00:00.000,3,2
340,2020-03-11 00:00:00.000,3,5
341,2020-04-21 00:00:00.000,3,5
342,2020-01-30 00:00:00.000,3,2
343,2020-03-19 00:00:00.000,3,5
344,2020-03-02 00:00:00.000,3,1
345,2020-03-17 00:00:00.000,3,2
346,2020-02-16 00:00:00.000,3,4
347,2020-04-29 00:00:00.000,3,2
348,2020-03-24 00:00:00.000,3,4
349,2020-02-19 00:00:00.000,3,4
35,2020-01-10 00:00:00.000,3,2
350,2020-01-02 00:00:00.000,3,4
351,2020-02-13 00:00:00.000,3,4
352,2020-01-22 00:00:00.000,3,5
353,2020-03-30 00:00:00.000,3,4
354,2020-04-12 00:00:00.000,3,5
355,2020-04-09 00:00:00.000,3,5
356,2020-02-10 00:00:00.000,3,4
357,2020-04-20 00:00:00.000,3,3
358,2020-01-10 00:00:00.000,3,5
359,2020-03-26 00:00:00.000,3,1
36,2020-03-23 00:00:00.000,3,3
360,2020-02-11 00:00:00.000,3,4
361,2020-03-22 00:00:00.000,3,5
362,2020-02-13 00:00:00.000,3,4
363,2020-02-18 00:00:00.000,3,2
364,2020-04-05 00:00:00.000,3,3
365,2020-02-29 00:00:00.000,3,5
366,2020-02-28 00:00:00.000,3,2
367,2020-03-14 00:00:00.000,3,1
368,2020-03-07 00:00:00.000,3,3
369,2020-02-25 00:00:00.000,3,3
37,2020-02-23 00:00:00.000,3,3
370,2020-04-09 00:00:00.000,3,2
371,2020-04-20 00:00:00.000,3,5
372,2020-01-14 00:00:00.000,3,1
373,2020-03-28 00:00:00.000,3,2
374,2020-03-24 00:00:00.000,3,5
375,2020-03-21 00:00:00.000,3,3
376,2020-04-02 00:00:00.000,3,2
377,2020-03-11 00:00:00.000,3,1
378,2020-03-10 00:00:00.000,3,4
379,2020-03-13 00:00:00.000,3,1
38,2020-03-02 00:00:00.000,3,4
380,2020-04-22 00:00:00.000,3,5
381,2020-01-21 00:00:00.000,3,2
382,2020-04-27 00:00:00.000,3,5
383,2020-01-30 00:00:00.000,3,2
384,2020-04-18 00:00:00.000,3,3
385,2020-02-19 00:00:00.000,3,2
386,2020-02-17 00:00:00.000,3,2
387,2020-01-25 00:00:00.000,3,5
388,2020-03-01 00:00:00.000,3,5
389,2020-03-13 00:00:00.000,3,3
39,2020-02-25 00:00:00.000,3,3
390,2020-02-16 00:00:00.000,3,5
391,2020-01-21 00:00:00.000,3,2
392,2020-01-29 00:00:00.000,3,1
393,2020-03-20 00:00:00.000,3,4
394,2020-01-04 00:00:00.000,3,2
395,2020-02-24 00:00:00.000,3,4
396,2020-04-06 00:00:00.000,3,4
397,2020-04-26 00:00:00.000,3,3
398,2020-01-11 00:00:00.000,3,4
399,2020-02-11 00:00:00.000,3,1
4,2020-02-09 00:00:00.000,3,2
40,2020-02-09 00:00:00.000,3,2
400,2020-03-02 00:00:00.000,3,3
401,2020-01-14 00:00:00.000,3,5
402,2020-02-08 00:00:00.000,3,3
403,2020-02-23 00:00:00.000,3,5
404,2020-01-21 00:00:00.000,3,2
405,2020-03-01 00:00:00.000,3,3
406,2020-03-13 00:00:00.000,3,2
407,2020-01-26 00:00:00.000,3,5
408,2020-01-11 00:00:00.000,3,4
409,2020-01-20 00:00:00.000,3,3
41,2020-01-01 00:00:00.000,3,4
410,2020-03-26 00:00:00.000,3,3
411,2020-02-29 00:00:00.000,3,2
412,2020-02-14 00:00:00.000,3,5
413,2020-04-20 00:00:00.000,3,4
414,2020-01-24 00:00:00.000,3,3
415,2020-01-20 00:00:00.000,3,3
416,2020-01-13 00:00:00.000,3,3
417,2020-01-25 00:00:00.000,3,4
418,2020-04-26 00:00:00.000,3,2
419,2020-01-28 00:00:00.000,3,4
42,2020-01-14 00:00:00.000,3,2
420,2020-01-08 00:00:00.000,3,1
421,2020-02-11 00:00:00.000,3,1
422,2020-02-29 00:00:00.000,3,2
423,2020-04-19 00:00:00.000,3,5
424,2020-01-20 00:00:00.000,3,5
425,2020-02-17 00:00:00.000,3,5
426,2020-04-06 00:00:00.000,3,5
427,2020-01-23 00:00:00.000,3,1
43,2020-03-18 00:00:00.000,3,5
44,2020-02-09 00:00:00.000,3,3
45,2020-02-01 00:00:00.000,3,2
46,2020-02-12 00:00:00.000,3,4
47,2020-03-06 00:00:00.000,3,5
48,2020-03-17 00:00:00.000,3,4
49,2020-01-03 00:00:00.000,3,1
5,2020-04-19 00:00:00.000,3,2
50,2020-01-27 00:00:00.000,3,4
51,2020-02-10 00:00:00.000,3,2
52,2020-03-10 00:00:00.000,3,1
53,2020-01-10 00:00:00.000,3,5
54,2020-01-18 00:00:00.000,3,3
55,2020-01-15 00:00:00.000,3,5
56,2020-03-01 00:00:00.000,3,2
57,2020-01-02 00:00:00.000,3,2
58,2020-04-16 00:00:00.000,3,2
59,2020-02-03 00:00:00.000,3,3
6,2020-01-23 00:00:00.000,3,5
60,2020-01-30 00:00:00.000,3,1
61,2020-04-23 00:00:00.000,3,3
62,2020-04-25 00:00:00.000,3,5
63,2020-03-30 00:00:00.000,3,5
64,2020-01-24 00:00:00.000,3,3
65,2020-04-09 00:00:00.000,3,2
66,2020-01-03 00:00:00.000,3,1
67,2020-04-03 00:00:00.000,3,1
68,2020-04-29 00:00:00.000,3,2
69,2020-01-02 00:00:00.000,3,5
7,2020-01-07 00:00:00.000,3,5
70,2020-01-25 00:00:00.000,3,1
71,2020-01-27 00:00:00.000,3,4
72,2020-01-30 00:00:00.000,3,5
73,2020-01-16 00:00:00.000,3,2
74,2020-02-23 00:00:00.000,3,3
75,2020-04-08 00:00:00.000,3,2
76,2020-03-07 00:00:00.000,3,1
77,2020-04-17 00:00:00.000,3,3
78,2020-01-05 00:00:00.000,3,3
79,2020-01-28 00:00:00.000,3,4
8,2020-03-19 00:00:00.000,3,4
80,2020-02-04 00:00:00.000,3,1
81,2020-04-15 00:00:00.000,3,3
82,2020-03-05 00:00:00.000,3,4
83,2020-01-01 00:00:00.000,3,1
84,2020-01-18 00:00:00.000,3,5
85,2020-04-07 00:00:00.000,3,3
86,2020-03-26 00:00:00.000,3,5
87,2020-04-04 00:00:00.000,3,4
88,2020-04-15 00:00:00.000,3,5
89,2020-04-23 00:00:00.000,3,4
9,2020-04-17 00:00:00.000,3,5
90,2020-03-15 00:00:00.000,3,2
91,2020-02-11 00:00:00.000,3,3
92,2020-04-07 00:00:00.000,3,5
93,2020-03-23 00:00:00.000,3,5
94,2020-03-09 00:00:00.000,3,5
95,2020-04-29 00:00:00.000,3,5
96,2020-04-02 00:00:00.000,3,3
97,2020-04-08 00:00:00.000,3,5
98,2020-04-28 00:00:00.000,3,1
99,2020-02-21 00:00:00.000,3,1
1,2020-02-22 00:00:00.000,4,2
10,2020-04-03 00:00:00.000,4,2
100,2020-02-19 00:00:00.000,4,1
101,2020-02-03 00:00:00.000,4,1
102,2020-03-15 00:00:00.000,4,3
103,2020-02-29 00:00:00.000,4,5
104,2020-01-07 00:00:00.000,4,3
105,2020-04-08 00:00:00.000,4,1
106,2020-02-18 00:00:00.000,4,4
107,2020-02-19 00:00:00.000,4,3
108,2020-04-22 00:00:00.000,4,5
109,2020-04-12 00:00:00.000,4,4
11,2020-01-31 00:00:00.000,4,5
110,2020-01-08 00:00:00.000,4,4
111,2020-04-15 00:00:00.000,4,3
112,2020-04-12 00:00:00.000,4,3
113,2020-01-23 00:00:00.000,4,3
114,2020-02-09 00:00:00.000,4,4
115,2020-03-13 00:00:00.000,4,4
116,2020-03-03 00:00:00.000,4,3
117,2020-03-19 00:00:00.000,4,4
118,2020-01-17 00:00:00.000,4,3
119,2020-01-02 00:00:00.000,4,3
12,2020-04-04 00:00:00.000,4,2
120,2020-02-03 00:00:00.000,4,2
121,2020-01-31 00:00:00.000,4,1
122,2020-02-12 00:00:00.000,4,4
123,2020-01-05 00:00:00.000,4,3
124,2020-03-08 00:00:00.000,4,5
125,2020-03-30 00:00:00.000,4,4
126,2020-02-23 00:00:00.000,4,4
127,2020-03-11 00:00:00.000,4,3
128,2020-03-25 00:00:00.000,4,3
129,2020-02-24 00:00:00.000,4,5
13,2020-01-22 00:00:00.000,4,2
130,2020-03-31 00:00:00.000,4,3
131,2020-01-04 00:00:00.000,4,1
132,2020-01-30 00:00:00.000,4,4
133,2020-03-27 00:00:00.000,4,3
134,2020-03-23 00:00:00.000,4,5
135,2020-02-01 00:00:00.000,4,1
136,2020-04-30 00:00:00.000,4,5
137,2020-04-25 00:00:00.000,4,3
138,2020-02-27 00:00:00.000,4,1
139,2020-03-08 00:00:00.000,4,4
14,2020-03-20 00:00:00.000,4,4
140,2020-02-04 00:00:00.000,4,5
141,2020-01-29 00:00:00.000,4,4
142,2020-03-15 00:00:00.000,4,1
143,2020-02-04 00:00:00.000,4,1
