ProductID,Product,Segment,Category,ManufacturerID,MSRP,Currency
1748,"Pomum RS-03","Select","Rural",11,449.8725,"USD"
2268,"Aliqui RS-01","Select","Rural",2,309.7,"USD"
2269,"Aliqui RS-02","Select","Rural",2,393.23,"USD"
2270,"Aliqui RS-03","Select","Rural",2,314.95,"USD"
2273,"Aliqui RS-06","Select","Rural",2,1023.6975,"USD"
2274,"Aliqui RS-07","Select","Rural",2,293.95,"USD"
2275,"Aliqui RS-08","Select","Rural",2,445.73,"USD"
2277,"Aliqui RS-10","Select","Rural",2,330.23,"USD"
2278,"Aliqui RS-11","Select","Rural",2,186.3225,"USD"
2279,"Aliqui RS-12","Select","Rural",2,167.95,"USD"
2280,"Aliqui RS-13","Select","Rural",2,209.48,"USD"
2281,"Aliqui RS-14","Select","Rural",2,236.1975,"USD"
2282,"Aliqui RS-15","Select","Rural",2,304.45,"USD"
2284,"Aliqui RS-17","Select","Rural",2,375.38,"USD"
1,"Abbas MA-01","All Season","Mix",1,412.13,"USD"
3,"Abbas MA-03","All Season","Mix",1,963.38,"USD"
4,"Abbas MA-04","All Season","Mix",1,828.98,"USD"
5,"Abbas MA-05","All Season","Mix",1,745.5,"USD"
7,"Abbas MA-07","All Season","Mix",1,451.45,"USD"
8,"Abbas MA-08","All Season","Mix",1,485.89,"USD"
9,"Abbas MA-09","All Season","Mix",1,634.73,"USD"
10,"Abbas MA-10","All Season","Mix",1,681.98,"USD"
11,"Abbas MA-11","All Season","Mix",1,761.25,"USD"
12,"Abbas MA-12","All Season","Mix",1,456.7,"USD"
13,"Abbas MA-13","All Season","Mix",1,456.7,"USD"
14,"Abbas MA-14","All Season","Mix",1,419.95,"USD"
15,"Abbas MA-15","All Season","Mix",1,472.45,"USD"
16,"Abbas MA-16","All Season","Mix",1,711.38,"USD"
17,"Abbas MA-17","All Season","Mix",1,414.75,"USD"
18,"Abbas MA-18","All Season","Mix",1,393.7,"USD"
19,"Abbas MA-19","All Season","Mix",1,393.7,"USD"
20,"Abbas MA-20","All Season","Mix",1,509.25,"USD"
21,"Abbas MA-21","All Season","Mix",1,430.5,"USD"
22,"Abbas MA-22","All Season","Mix",1,551.25,"USD"
23,"Abbas MA-23","All Season","Mix",1,758.63,"USD"
25,"Abbas MA-25","All Season","Mix",1,792.75,"USD"
26,"Abbas MA-26","All Season","Mix",1,847.88,"USD"
27,"Abbas MA-27","All Season","Mix",1,446.2,"USD"
28,"Abbas MA-28","All Season","Mix",1,431.8125,"USD"
29,"Abbas MA-29","All Season","Mix",1,524.48,"USD"
30,"Abbas MA-30","All Season","Mix",1,854.7,"USD"
31,"Abbas MA-31","All Season","Mix",1,761.25,"USD"
32,"Abbas MA-32","All Season","Mix",1,711.38,"USD"
33,"Abbas MA-33","All Season","Mix",1,734.475,"USD"
34,"Abbas MA-34","All Season","Mix",1,424.725,"USD"
35,"Abbas MA-35","All Season","Mix",1,472.4475,"USD"
36,"Abbas MA-36","All Season","Mix",1,527.1,"USD"
37,"Abbas MA-37","All Season","Mix",1,454.13,"USD"
38,"Abbas MA-38","All Season","Mix",1,446.25,"USD"
40,"Abbas MA-40","All Season","Mix",1,1049.48,"USD"
41,"Abbas MA-41","All Season","Mix",1,845.25,"USD"
42,"Abbas MA-42","All Season","Mix",1,1077.3,"USD"
43,"Abbas MA-43","All Season","Mix",1,419.95,"USD"
44,"Abbas MA-44","All Season","Mix",1,440.95,"USD"
45,"Abbas MA-45","All Season","Mix",1,472.45,"USD"
1908,"Currus MA-01","All Season","Mix",4,448.8225,"USD"
1909,"Currus MA-02","All Season","Mix",4,220.45,"USD"
1911,"Currus MA-04","All Season","Mix",4,244.075,"USD"
1912,"Currus MA-05","All Season","Mix",4,377.425,"USD"
1914,"Currus MA-07","All Season","Mix",4,173.2,"USD"
1915,"Currus MA-08","All Season","Mix",4,666.7,"USD"
1916,"Currus MA-09","All Season","Mix",4,346.45,"USD"
1918,"Currus MA-11","All Season","Mix",4,734.95,"USD"
1920,"Currus MA-13","All Season","Mix",4,341.2,"USD"
1924,"Currus MA-17","All Season","Mix",4,367.45,"USD"
695,"Natura MA-02","All Season","Mix",8,89.1975,"USD"
699,"Natura MA-06","All Season","Mix",8,238.825,"USD"
701,"Natura MA-08","All Season","Mix",8,236.15,"USD"
702,"Natura MA-09","All Season","Mix",8,351.23,"USD"
706,"Natura MA-13","All Season","Mix",8,283.45,"USD"
711,"Natura MA-18","All Season","Mix",8,246.7,"USD"
712,"Natura MA-19","All Season","Mix",8,225.7,"USD"
1043,"Pirum MA-01","All Season","Mix",10,419.95,"USD"
1044,"Pirum MA-02","All Season","Mix",10,286.075,"USD"
1045,"Pirum MA-03","All Season","Mix",10,217.825,"USD"
1046,"Pirum MA-04","All Season","Mix",10,104.95,"USD"
1047,"Pirum MA-05","All Season","Mix",10,236.2,"USD"
1049,"Pirum MA-07","All Season","Mix",10,278.2,"USD"
1050,"Pirum MA-08","All Season","Mix",10,293.95,"USD"
1051,"Pirum MA-09","All Season","Mix",10,54.5475,"USD"
1052,"Pirum MA-10","All Season","Mix",10,251.95,"USD"
1053,"Pirum MA-11","All Season","Mix",10,346.45,"USD"
1054,"Pirum MA-12","All Season","Mix",10,299.2,"USD"
1726,"Pomum MA-01","All Season","Mix",11,451.45,"USD"
1727,"Pomum MA-02","All Season","Mix",11,839.48,"USD"
1728,"Pomum MA-03","All Season","Mix",11,509.1975,"USD"
1729,"Pomum MA-04","All Season","Mix",11,488.2,"USD"
1730,"Pomum MA-05","All Season","Mix",11,839.48,"USD"
1731,"Pomum MA-06","All Season","Mix",11,461.95,"USD"
2102,"Victoria MA-01","All Season","Mix",14,524.95,"USD"
2103,"Victoria MA-02","All Season","Mix",14,629.95,"USD"
2104,"Victoria MA-03","All Season","Mix",14,577.45,"USD"
2105,"Victoria MA-04","All Season","Mix",14,577.45,"USD"
2106,"Victoria MA-05","All Season","Mix",14,892.45,"USD"
2107,"Victoria MA-06","All Season","Mix",14,656.2,"USD"
2188,"Aliqui MA-02","All Season","Mix",2,233.575,"USD"
2189,"Aliqui MA-03","All Season","Mix",2,351.23,"USD"
2191,"Aliqui MA-05","All Season","Mix",2,246.7,"USD"
2192,"Aliqui MA-06","All Season","Mix",2,220.45,"USD"
2193,"Aliqui MA-07","All Season","Mix",2,792.23,"USD"
2195,"Aliqui MA-09","All Season","Mix",2,165.3225,"USD"
2197,"Aliqui MA-11","All Season","Mix",2,272.48,"USD"
2199,"Aliqui MA-13","All Season","Mix",2,240.98,"USD"
2200,"Aliqui MA-14","All Season","Mix",2,17.325,"USD"
2201,"Aliqui MA-15","All Season","Mix",2,62.9475,"USD"
2202,"Aliqui MA-16","All Season","Mix",2,345.98,"USD"
2203,"Aliqui MA-17","All Season","Mix",2,849.98,"USD"
1265,"Quibus MA-01","All Season","Mix",12,866.2,"USD"
1268,"Quibus MA-04","All Season","Mix",12,340.1,"USD"
1270,"Quibus MA-06","All Season","Mix",12,367.4,"USD"
1271,"Quibus MA-07","All Season","Mix",12,467.15,"USD"
1272,"Quibus MA-08","All Season","Mix",12,530.2,"USD"
1273,"Quibus MA-09","All Season","Mix",12,498.65,"USD"
1275,"Quibus MA-11","All Season","Mix",12,766.4,"USD"
1277,"Quibus MA-13","All Season","Mix",12,467.15,"USD"
1278,"Quibus MA-14","All Season","Mix",12,813.7,"USD"
1279,"Quibus MA-15","All Season","Mix",12,551.15,"USD"
1280,"Quibus MA-16","All Season","Mix",12,454.0725,"USD"
1281,"Quibus MA-17","All Season","Mix",12,393.7,"USD"
1285,"Quibus MA-21","All Season","Mix",12,430.4,"USD"
1286,"Quibus MA-22","All Season","Mix",12,729.65,"USD"
1287,"Quibus MA-23","All Season","Mix",12,698.145,"USD"
1288,"Quibus MA-24","All Season","Mix",12,698.15,"USD"
1289,"Quibus MA-25","All Season","Mix",12,472.45,"USD"
1290,"Quibus MA-26","All Season","Mix",12,351.645,"USD"
1292,"Quibus MA-28","All Season","Mix",12,346.395,"USD"
1293,"Quibus MA-29","All Season","Mix",12,446.145,"USD"
1294,"Quibus MA-30","All Season","Mix",12,745.4,"USD"
1295,"Quibus MA-31","All Season","Mix",12,472.45,"USD"
1297,"Quibus MA-33","All Season","Mix",12,488.2,"USD"
1298,"Quibus MA-34","All Season","Mix",12,383.15,"USD"
1299,"Quibus MA-35","All Season","Mix",12,551.15,"USD"
1300,"Quibus MA-36","All Season","Mix",12,456.7,"USD"
1301,"Quibus MA-37","All Season","Mix",12,519.7,"USD"
1303,"Quibus MA-39","All Season","Mix",12,787.45,"USD"
1304,"Quibus MA-40","All Season","Mix",12,438.3225,"USD"
1305,"Quibus MA-41","All Season","Mix",12,430.45,"USD"
1306,"Quibus MA-42","All Season","Mix",12,881.95,"USD"
1308,"Quibus MA-44","All Season","Mix",12,808.395,"USD"
1563,"Quibus RS-01","Select","Rural",12,288.65,"USD"
1564,"Quibus RS-02","Select","Rural",12,346.45,"USD"
1565,"Quibus RS-03","Select","Rural",12,312.27,"USD"
1566,"Quibus RS-04","Select","Rural",12,377.95,"USD"
1567,"Quibus RS-05","Select","Rural",12,419.95,"USD"
1568,"Quibus RS-06","Select","Rural",12,451.45,"USD"
1569,"Quibus RS-07","Select","Rural",12,419.95,"USD"
1572,"Quibus RS-10","Select","Rural",12,322.77,"USD"
1575,"Quibus RS-13","Select","Rural",12,280.8225,"USD"
1576,"Quibus RS-14","Select","Rural",12,283.45,"USD"
1577,"Quibus RS-15","Select","Rural",12,498.65,"USD"
1583,"Quibus RS-21","Select","Rural",12,472.4,"USD"
1584,"Quibus RS-22","Select","Rural",12,372.65,"USD"
1585,"Quibus RS-23","Select","Rural",12,419.95,"USD"
1586,"Quibus RS-24","Select","Rural",12,388.4475,"USD"
1587,"Quibus RS-25","Select","Rural",12,419.9475,"USD"
1588,"Quibus RS-26","Select","Rural",12,341.2,"USD"
1590,"Quibus RS-28","Select","Rural",12,446.2,"USD"
1592,"Quibus RS-30","Select","Rural",12,498.7,"USD"
1595,"Quibus RS-33","Select","Rural",12,367.395,"USD"
1596,"Quibus RS-34","Select","Rural",12,391.02,"USD"
1597,"Quibus RS-35","Select","Rural",12,202.0725,"USD"
1601,"Quibus RS-39","Select","Rural",12,317.5725,"USD"
1602,"Quibus RS-40","Select","Rural",12,377.95,"USD"
1603,"Quibus RS-41","Select","Rural",12,301.77,"USD"
1605,"Quibus RS-43","Select","Rural",12,435.7,"USD"
1607,"Quibus RS-45","Select","Rural",12,446.2,"USD"
1608,"Quibus RS-46","Select","Rural",12,459.3233,"USD"
1612,"Quibus RS-50","Select","Rural",12,524.9475,"USD"
1613,"Quibus RS-51","Select","Rural",12,341.145,"USD"
1614,"Quibus RS-52","Select","Rural",12,104.895,"USD"
1615,"Quibus RS-53","Select","Rural",12,265.0725,"USD"
1616,"Quibus RS-54","Select","Rural",12,343.8225,"USD"
1617,"Quibus RS-55","Select","Rural",12,377.95,"USD"
1620,"Quibus RS-58","Select","Rural",12,104.895,"USD"
1622,"Quibus RS-60","Select","Rural",12,92.82,"USD"
1624,"Quibus RS-62","Select","Rural",12,385.77,"USD"
1625,"Quibus RS-63","Select","Rural",12,396.27,"USD"
1629,"Quibus RS-67","Select","Rural",12,230.9,"USD"
1630,"Quibus RS-68","Select","Rural",12,272.9,"USD"
1631,"Quibus RS-69","Select","Rural",12,475.0725,"USD"
1632,"Quibus RS-70","Select","Rural",12,419.95,"USD"
1633,"Quibus RS-71","Select","Rural",12,435.7,"USD"
1634,"Quibus RS-72","Select","Rural",12,356.9475,"USD"
1635,"Quibus RS-73","Select","Rural",12,244.02,"USD"
1640,"Quibus RS-78","Select","Rural",12,398.9,"USD"
1641,"Quibus RS-79","Select","Rural",12,76.02,"USD"
1642,"Quibus RS-80","Select","Rural",12,398.895,"USD"
1643,"Quibus RS-81","Select","Rural",12,422.5725,"USD"
1644,"Quibus RS-82","Select","Rural",12,380.5725,"USD"
1645,"Quibus RS-83","Select","Rural",12,419.95,"USD"
1646,"Quibus RS-84","Select","Rural",12,435.7,"USD"
1650,"Quibus RS-88","Select","Rural",12,519.7,"USD"
1651,"Quibus RS-89","Select","Rural",12,506.5725,"USD"
1653,"Quibus RS-91","Select","Rural",12,404.15,"USD"
1654,"Quibus RS-92","Select","Rural",12,468.72,"USD"
1655,"Quibus RS-93","Select","Rural",12,283.4475,"USD"
1656,"Quibus RS-94","Select","Rural",12,414.1725,"USD"
1657,"Quibus RS-95","Select","Rural",12,398.95,"USD"
1662,"Quibus RS-00","Select","Rural",12,173.2,"USD"
1666,"Quibus RS-04","Select","Rural",12,238.8225,"USD"
1667,"Quibus RS-05","Select","Rural",12,372.7,"USD"
197,"Abbas YY-01","Youth","Youth",1,503.48,"USD"
198,"Abbas YY-02","Youth","Youth",1,524.48,"USD"
1000,"Natura YY-01","Youth","Youth",8,112.825,"USD"
1001,"Natura YY-02","Youth","Youth",8,446.2,"USD"
1002,"Natura YY-03","Youth","Youth",8,288.7,"USD"
1003,"Natura YY-04","Youth","Youth",8,86.575,"USD"
1005,"Natura YY-06","Youth","Youth",8,125.95,"USD"
1006,"Natura YY-07","Youth","Youth",8,99.7,"USD"
1007,"Natura YY-08","Youth","Youth",8,486.68,"USD"
1008,"Natura YY-09","Youth","Youth",8,280.825,"USD"
1009,"Natura YY-10","Youth","Youth",8,139.075,"USD"
1011,"Natura YY-12","Youth","Youth",8,293.95,"USD"
1012,"Natura YY-13","Youth","Youth",8,178.45,"USD"
1013,"Natura YY-14","Youth","Youth",8,104.95,"USD"
1014,"Natura YY-15","Youth","Youth",8,86.575,"USD"
1017,"Natura YY-18","Youth","Youth",8,317.5725,"USD"
1019,"Natura YY-20","Youth","Youth",8,236.2,"USD"
1021,"Natura YY-22","Youth","Youth",8,44.52,"USD"
1022,"Natura YY-23","Youth","Youth",8,157.45,"USD"
1023,"Natura YY-24","Youth","Youth",8,320.2,"USD"
1026,"Natura YY-27","Youth","Youth",8,181.075,"USD"
1806,"Pomum YY-01","Youth","Youth",11,115.45,"USD"
1807,"Pomum YY-02","Youth","Youth",11,178.45,"USD"
1808,"Pomum YY-03","Youth","Youth",11,115.45,"USD"
1809,"Pomum YY-04","Youth","Youth",11,241.45,"USD"
1810,"Pomum YY-05","Youth","Youth",11,288.7,"USD"
1811,"Pomum YY-06","Youth","Youth",11,225.7,"USD"
1812,"Pomum YY-07","Youth","Youth",11,99.6975,"USD"
1813,"Pomum YY-08","Youth","Youth",11,141.7,"USD"
1814,"Pomum YY-09","Youth","Youth",11,522.17,"USD"
1815,"Pomum YY-10","Youth","Youth",11,330.7,"USD"
1816,"Pomum YY-11","Youth","Youth",11,188.95,"USD"
1817,"Pomum YY-12","Youth","Youth",11,230.95,"USD"
1818,"Pomum YY-13","Youth","Youth",11,209.95,"USD"
1819,"Pomum YY-14","Youth","Youth",11,278.2,"USD"
1820,"Pomum YY-15","Youth","Youth",11,383.2,"USD"
1821,"Pomum YY-16","Youth","Youth",11,325.45,"USD"
1822,"Pomum YY-17","Youth","Youth",11,362.2,"USD"
1823,"Pomum YY-18","Youth","Youth",11,456.7,"USD"
1825,"Pomum YY-20","Youth","Youth",11,99.7,"USD"
1826,"Pomum YY-21","Youth","Youth",11,236.2,"USD"
1827,"Pomum YY-22","Youth","Youth",11,257.2,"USD"
1828,"Pomum YY-23","Youth","Youth",11,299.1975,"USD"
1829,"Pomum YY-24","Youth","Youth",11,335.95,"USD"
1830,"Pomum YY-25","Youth","Youth",11,314.95,"USD"
1831,"Pomum YY-26","Youth","Youth",11,362.2,"USD"
1832,"Pomum YY-27","Youth","Youth",11,367.45,"USD"
1833,"Pomum YY-28","Youth","Youth",11,131.2,"USD"
1834,"Pomum YY-29","Youth","Youth",11,251.95,"USD"
1835,"Pomum YY-30","Youth","Youth",11,0,"USD"
1836,"Pomum YY-31","Youth","Youth",11,167.9475,"USD"
1837,"Pomum YY-32","Youth","Youth",11,167.95,"USD"
1838,"Pomum YY-33","Youth","Youth",11,309.6975,"USD"
1839,"Pomum YY-34","Youth","Youth",11,262.45,"USD"
1840,"Pomum YY-35","Youth","Youth",11,330.7,"USD"
1841,"Pomum YY-36","Youth","Youth",11,152.2,"USD"
1842,"Pomum YY-37","Youth","Youth",11,257.2,"USD"
1843,"Pomum YY-38","Youth","Youth",11,152.1975,"USD"
1844,"Pomum YY-39","Youth","Youth",11,178.4475,"USD"
1845,"Pomum YY-40","Youth","Youth",11,110.2,"USD"
1846,"Pomum YY-41","Youth","Youth",11,467.2,"USD"
1847,"Pomum YY-42","Youth","Youth",11,146.9475,"USD"
1848,"Pomum YY-43","Youth","Youth",11,388.45,"USD"
1849,"Pomum YY-44","Youth","Youth",11,230.95,"USD"
1850,"Pomum YY-45","Youth","Youth",11,178.45,"USD"
1851,"Pomum YY-46","Youth","Youth",11,335.9475,"USD"
1852,"Pomum YY-47","Youth","Youth",11,178.45,"USD"
1853,"Pomum YY-48","Youth","Youth",11,377.95,"USD"
1854,"Pomum YY-49","Youth","Youth",11,188.95,"USD"
1855,"Pomum YY-50","Youth","Youth",11,246.7,"USD"
1856,"Pomum YY-51","Youth","Youth",11,110.2,"USD"
1857,"Pomum YY-52","Youth","Youth",11,104.95,"USD"
1858,"Pomum YY-53","Youth","Youth",11,262.45,"USD"
1859,"Pomum YY-54","Youth","Youth",11,157.45,"USD"
1860,"Pomum YY-55","Youth","Youth",11,209.95,"USD"
1861,"Pomum YY-56","Youth","Youth",11,104.95,"USD"
1862,"Pomum YY-57","Youth","Youth",11,225.7,"USD"
1690,"Salvus YY-01","Youth","Youth",13,157.45,"USD"
1691,"Salvus YY-02","Youth","Youth",13,236.1975,"USD"
1692,"Salvus YY-03","Youth","Youth",13,104.95,"USD"
1693,"Salvus YY-04","Youth","Youth",13,362.2,"USD"
1694,"Salvus YY-05","Youth","Youth",13,104.9475,"USD"
1695,"Salvus YY-06","Youth","Youth",13,167.95,"USD"
1696,"Salvus YY-07","Youth","Youth",13,183.7,"USD"
1697,"Salvus YY-08","Youth","Youth",13,236.2,"USD"
1698,"Salvus YY-09","Youth","Youth",13,178.45,"USD"
1699,"Salvus YY-10","Youth","Youth",13,178.45,"USD"
1700,"Salvus YY-11","Youth","Youth",13,128.5725,"USD"
1701,"Salvus YY-12","Youth","Youth",13,283.45,"USD"
1702,"Salvus YY-13","Youth","Youth",13,115.45,"USD"
1703,"Salvus YY-14","Youth","Youth",13,107.575,"USD"
1704,"Salvus YY-15","Youth","Youth",13,136.45,"USD"
1705,"Salvus YY-16","Youth","Youth",13,167.95,"USD"
1706,"Salvus YY-17","Youth","Youth",13,236.2,"USD"
1707,"Salvus YY-18","Youth","Youth",13,131.2,"USD"
1708,"Salvus YY-19","Youth","Youth",13,131.1975,"USD"
1709,"Salvus YY-20","Youth","Youth",13,94.4475,"USD"
1710,"Salvus YY-21","Youth","Youth",13,272.95,"USD"
1711,"Salvus YY-22","Youth","Youth",13,120.7,"USD"
1712,"Salvus YY-23","Youth","Youth",13,257.2,"USD"
1713,"Salvus YY-24","Youth","Youth",13,112.825,"USD"
1714,"Salvus YY-25","Youth","Youth",13,115.45,"USD"
1715,"Salvus YY-26","Youth","Youth",13,275.5725,"USD"
1716,"Salvus YY-27","Youth","Youth",13,356.95,"USD"
1717,"Salvus YY-28","Youth","Youth",13,183.7,"USD"
1718,"Salvus YY-29","Youth","Youth",13,157.45,"USD"
1719,"Salvus YY-30","Youth","Youth",13,209.9475,"USD"
1720,"Salvus YY-31","Youth","Youth",13,293.95,"USD"
1721,"Salvus YY-32","Youth","Youth",13,99.6975,"USD"
1722,"Salvus YY-33","Youth","Youth",13,86.575,"USD"
1723,"Salvus YY-34","Youth","Youth",13,509.1975,"USD"
1724,"Salvus YY-35","Youth","Youth",13,157.45,"USD"
1725,"Salvus YY-36","Youth","Youth",13,128.5725,"USD"
2097,"Currus YY-01","Youth","Youth",4,577.45,"USD"
2098,"Currus YY-02","Youth","Youth",4,325.45,"USD"
2099,"Currus YY-03","Youth","Youth",4,577.45,"USD"
2100,"Currus YY-04","Youth","Youth",4,419.9475,"USD"
2101,"Currus YY-05","Youth","Youth",4,262.45,"USD"
2393,"Aliqui YY-02","Youth","Youth",2,118.13,"USD"
2394,"Aliqui YY-03","Youth","Youth",2,152.2,"USD"
2395,"Aliqui YY-04","Youth","Youth",2,177.98,"USD"
2396,"Aliqui YY-05","Youth","Youth",2,125.48,"USD"
2398,"Aliqui YY-07","Youth","Youth",2,39.3225,"USD"
2399,"Aliqui YY-08","Youth","Youth",2,135.98,"USD"
2400,"Aliqui YY-09","Youth","Youth",2,94.45,"USD"
2401,"Aliqui YY-10","Youth","Youth",2,167.95,"USD"
2402,"Aliqui YY-11","Youth","Youth",2,359.63,"USD"
2403,"Aliqui YY-12","Youth","Youth",2,135.98,"USD"
2404,"Aliqui YY-13","Youth","Youth",2,278.2,"USD"
2405,"Aliqui YY-14","Youth","Youth",2,450.98,"USD"
2406,"Aliqui YY-15","Youth","Youth",2,94.45,"USD"
2407,"Aliqui YY-16","Youth","Youth",2,81.325,"USD"
2410,"Aliqui YY-19","Youth","Youth",2,104.95,"USD"
2411,"Aliqui YY-20","Youth","Youth",2,115.4475,"USD"
2412,"Aliqui YY-21","Youth","Youth",2,120.23,"USD"
46,"Abbas RP-01","Productivity","Rural",1,314.9475,"USD"
47,"Abbas RP-02","Productivity","Rural",1,314.9475,"USD"
48,"Abbas RP-03","Productivity","Rural",1,65.5725,"USD"
49,"Abbas RP-04","Productivity","Rural",1,65.5725,"USD"
50,"Abbas RP-05","Productivity","Rural",1,750.6975,"USD"
51,"Abbas RP-06","Productivity","Rural",1,750.6975,"USD"
52,"Abbas RP-07","Productivity","Rural",1,341.2,"USD"
53,"Abbas RP-08","Productivity","Rural",1,341.2,"USD"
54,"Abbas RP-09","Productivity","Rural",1,419.95,"USD"
55,"Abbas RP-10","Productivity","Rural",1,419.95,"USD"
56,"Abbas RP-11","Productivity","Rural",1,314.95,"USD"
57,"Abbas RP-12","Productivity","Rural",1,314.95,"USD"
58,"Abbas RP-13","Productivity","Rural",1,367.45,"USD"
59,"Abbas RP-14","Productivity","Rural",1,367.45,"USD"
60,"Abbas RP-15","Productivity","Rural",1,404.1975,"USD"
61,"Abbas RP-16","Productivity","Rural",1,404.1975,"USD"
62,"Abbas RP-17","Productivity","Rural",1,419.95,"USD"
63,"Abbas RP-18","Productivity","Rural",1,419.95,"USD"
64,"Abbas RP-19","Productivity","Rural",1,314.95,"USD"
65,"Abbas RP-20","Productivity","Rural",1,314.95,"USD"
66,"Abbas RP-21","Productivity","Rural",1,435.6975,"USD"
67,"Abbas RP-22","Productivity","Rural",1,435.6975,"USD"
213,"Fama RP-01","Productivity","Rural",5,1575,"USD"
214,"Fama RP-02","Productivity","Rural",5,1575,"USD"
215,"Fama RP-03","Productivity","Rural",5,1522.2375,"USD"
216,"Fama RP-04","Productivity","Rural",5,1522.2375,"USD"
219,"Fama RP-07","Productivity","Rural",5,1522.24,"USD"
220,"Fama RP-08","Productivity","Rural",5,1522.24,"USD"
221,"Fama RP-09","Productivity","Rural",5,1522.24,"USD"
222,"Fama RP-10","Productivity","Rural",5,1522.24,"USD"
1926,"Currus RP-01","Productivity","Rural",4,99.7,"USD"
1927,"Currus RP-02","Productivity","Rural",4,99.7,"USD"
1930,"Currus RP-05","Productivity","Rural",4,286.0725,"USD"
1931,"Currus RP-06","Productivity","Rural",4,286.0725,"USD"
1932,"Currus RP-07","Productivity","Rural",4,440.95,"USD"
1933,"Currus RP-08","Productivity","Rural",4,440.95,"USD"
1934,"Currus RP-09","Productivity","Rural",4,167.95,"USD"
1935,"Currus RP-10","Productivity","Rural",4,167.95,"USD"
1936,"Currus RP-11","Productivity","Rural",4,288.7,"USD"
1937,"Currus RP-12","Productivity","Rural",4,288.7,"USD"
1938,"Currus RP-13","Productivity","Rural",4,293.95,"USD"
1939,"Currus RP-14","Productivity","Rural",4,293.95,"USD"
1940,"Currus RP-15","Productivity","Rural",4,217.8225,"USD"
1941,"Currus RP-16","Productivity","Rural",4,217.8225,"USD"
1942,"Currus RP-17","Productivity","Rural",4,162.6975,"USD"
1943,"Currus RP-18","Productivity","Rural",4,162.6975,"USD"
1946,"Currus RP-21","Productivity","Rural",4,280.825,"USD"
1947,"Currus RP-22","Productivity","Rural",4,280.825,"USD"
1948,"Currus RP-23","Productivity","Rural",4,320.2,"USD"
1949,"Currus RP-24","Productivity","Rural",4,320.2,"USD"
1950,"Currus RP-25","Productivity","Rural",4,335.95,"USD"
1951,"Currus RP-26","Productivity","Rural",4,335.95,"USD"
1956,"Currus RP-31","Productivity","Rural",4,153.775,"USD"
1957,"Currus RP-32","Productivity","Rural",4,153.775,"USD"
1958,"Currus RP-33","Productivity","Rural",4,78.7,"USD"
1959,"Currus RP-34","Productivity","Rural",4,78.7,"USD"
1960,"Currus RP-35","Productivity","Rural",4,98.65,"USD"
1961,"Currus RP-36","Productivity","Rural",4,98.65,"USD"
1962,"Currus RP-37","Productivity","Rural",4,149.575,"USD"
1963,"Currus RP-38","Productivity","Rural",4,149.575,"USD"
1964,"Currus RP-39","Productivity","Rural",4,89.2,"USD"
1965,"Currus RP-40","Productivity","Rural",4,89.2,"USD"
1966,"Currus RP-41","Productivity","Rural",4,246.7,"USD"
1967,"Currus RP-42","Productivity","Rural",4,246.7,"USD"
1968,"Currus RP-43","Productivity","Rural",4,238.825,"USD"
1969,"Currus RP-44","Productivity","Rural",4,238.825,"USD"
1974,"Currus RP-49","Productivity","Rural",4,57.7,"USD"
1975,"Currus RP-50","Productivity","Rural",4,57.7,"USD"
1978,"Currus RP-53","Productivity","Rural",4,267.7,"USD"
1979,"Currus RP-54","Productivity","Rural",4,267.7,"USD"
1980,"Currus RP-55","Productivity","Rural",4,220.45,"USD"
392,"Maximus RP-01","Productivity","Rural",7,510.565,"USD"
393,"Maximus RP-02","Productivity","Rural",7,510.565,"USD"
1055,"Pirum RP-01","Productivity","Rural",10,62.9475,"USD"
1056,"Pirum RP-02","Productivity","Rural",10,62.9475,"USD"
1057,"Pirum RP-03","Productivity","Rural",10,136.45,"USD"
1058,"Pirum RP-04","Productivity","Rural",10,136.45,"USD"
1059,"Pirum RP-05","Productivity","Rural",10,178.45,"USD"
1060,"Pirum RP-06","Productivity","Rural",10,178.45,"USD"
1061,"Pirum RP-07","Productivity","Rural",10,188.95,"USD"
1062,"Pirum RP-08","Productivity","Rural",10,188.95,"USD"
1063,"Pirum RP-09","Productivity","Rural",10,246.6975,"USD"
1064,"Pirum RP-10","Productivity","Rural",10,246.6975,"USD"
1065,"Pirum RP-11","Productivity","Rural",10,314.95,"USD"
1066,"Pirum RP-12","Productivity","Rural",10,314.95,"USD"
1067,"Pirum RP-13","Productivity","Rural",10,406.825,"USD"
1068,"Pirum RP-14","Productivity","Rural",10,406.825,"USD"
1069,"Pirum RP-15","Productivity","Rural",10,157.45,"USD"
1070,"Pirum RP-16","Productivity","Rural",10,157.45,"USD"
1071,"Pirum RP-17","Productivity","Rural",10,209.95,"USD"
1072,"Pirum RP-18","Productivity","Rural",10,209.95,"USD"
1073,"Pirum RP-19","Productivity","Rural",10,257.1975,"USD"
1074,"Pirum RP-20","Productivity","Rural",10,257.1975,"USD"
1075,"Pirum RP-21","Productivity","Rural",10,259.825,"USD"
1076,"Pirum RP-22","Productivity","Rural",10,259.825,"USD"
1077,"Pirum RP-23","Productivity","Rural",10,383.2,"USD"
1078,"Pirum RP-24","Productivity","Rural",10,383.2,"USD"
1079,"Pirum RP-25","Productivity","Rural",10,265.075,"USD"
1080,"Pirum RP-26","Productivity","Rural",10,265.075,"USD"
1081,"Pirum RP-27","Productivity","Rural",10,236.2,"USD"
1082,"Pirum RP-28","Productivity","Rural",10,236.2,"USD"
