name,location,date,text,municipality,hashtags,polarity score
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 14:32:59.000,"@ts_klaas Investigate@eskom.co.za","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 14:32:14.000,"@EvatonForum Customerservices@eskom.co.za","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 12:50:48.000,"@blungsta @SikonathiM Customer Services is addressing the issue. Customer was contacted.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 11:26:25.000,"@blungsta @SikonathiM Escalated to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 09:38:36.000,"@brad_forrest 0860037566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 09:17:43.000,"@thaboI_M New ref was opened yesterday 355145979","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-07 08:12:13.000,"@Mteebash540 Call escalated.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-06 12:46:04.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website… https://t.co/bYRJszxz92","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-05 12:14:47.000,"https://t.co/Bq4ljB0qtR","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-05 09:55:40.000,"GCE Andre de Ruyter and his executive team continue their four station tour over two days. At Arnot power station t… https://t.co/71FfmVvZH3","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 18:44:24.000,"GCE, Andrè de Ruyter, along with the Chief Operating Officer &amp; Generation Executive met with staff &amp; toured Tutuka… https://t.co/FV7nRpkWqi","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-04 12:19:47.000,"Group Chief Executive, Andrè de Ruyter together with his executive team visited Majuba Power Station today and enga… https://t.co/q19QY4ZEH3","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 16:13:15.000,"2/2. SANDF pilot of 22 Squadron, Major A.R. Senoamadi and his crew assisted Eskom Malmesbury in this synchronised o… https://t.co/d8VEMhIS5T","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 16:10:23.000,"1/2. SANDF and Eskom synchronise operations 

On 1 June 2020, SANDF assisted Malmesbury CNC to transport a transfor… https://t.co/qNpGHnxsm9","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 12:30:59.000,"MyEskom App provides Eskom customers with self-service capabilities such as: 
account billing, meter reading functi… https://t.co/tX6GcnEubm","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 08:26:14.000,"@ImLMacks @CyrilRamaphosa Query escalated to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-03 08:25:01.000,"@padamaada Hi Lerato, We have forwarded your query to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-06-02 10:15:07.000,"Prepaid pricing is based on usage/consumption rate.  

Know your household consumption and how much you can get per… https://t.co/JDLeWOUlz5","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 08:26:52.000,"@Unathi_Kwaza @tienie47 Eskom’s prepaid pricing structure👇🏽 https://t.co/rj7NvmzmiQ","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 06:57:06.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/j1rLy5Wxnf","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-31 06:30:22.000,"@caroline_sotho Report electrical emergencies to 0860037566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-30 12:33:25.000,"@chuener Query escalated to Customer Services","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 12:39:28.000,"@diphare_lerato @EskomFoundation @EskomSpokesper1 @eksdomSA https://t.co/vumpki1sIX","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 12:37:41.000,"RT @TiaanK89: @tggrifo97 @Eskom_SA @City_Ekurhuleni @CoE_Call_Centre We are aware of outage affecting parts of Alberton North, CBD, Southcr…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 10:27:14.000,"@chuener Query escalated to Customer Services mngt.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-29 06:30:05.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/VYVzYR19Ve","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 09:58:17.000,"@Iam_Nkhensi Technicians have been dispatched to attend to these mini-subs","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 09:22:45.000,"@Linda_Oniwe @PinkCherrySock @johnlindenberg Advised Customer Services.  Awaiting update","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 09:22:18.000,"@samiolawrites Have advised Customer Services","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-28 07:55:13.000,"@harisc25 @CityofJoburgZA It has been escalated to Customer Services.  Awaiting feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-27 18:16:00.000,"RT @City_Ekurhuleni: POWER UPDATE: We are aware of the power outage affecting Dawn Park, Groeneweide, Klipportjie, Windmill and the surroun…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-27 15:16:44.000,"RT @EmfuleniLM: Power supply shutdown in Sonlandpark, Langerand, Falconridge, Vandermerweskroon, Helenasrus and Houtkop Plots. https://t.co…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-27 15:02:56.000,"@My__tweets_ Legit Eskom vendors do not charge a service fee","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-27 15:01:49.000,"@lestisaacs You may email customerservice@eskom.co.za or sms 35328","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-26 17:48:36.000,"RT @City_Ekurhuleni: POWER UPDATE: Benoni - Our team is attending to outage affecting Farrarmere, Northmead, Benoni Ext, Lakefield and surr…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-26 10:45:20.000,"@Tiki2a Escalated to Customer Services for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-26 10:24:39.000,"@Magulasava2 Escalated to Customer Services for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-25 12:30:26.000,"Eskom customers are advised that all payments due, as reflected on the invoice, should be paid into the Eskom accou… https://t.co/7zuaQHiDde","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-25 08:30:07.000,"Prepaid pricing is based on usage/consumption rate.  Know your household consumption and how much you can get per 1… https://t.co/QD3ZsMoWQv","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-24 12:05:01.000,"2/3 Oberholzer: “Based on this level of maintenance, the system outlook shows that there is a probability of 3 days… https://t.co/uyhGTLMLVC","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-24 08:15:59.000,"RT @EskomSpokesper1: Questions about municipalities implementing loadshedding should be directed to the municipalities themselves. @Eskom_S…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-23 09:04:23.000,"@Phillip890128 Which area are you in?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-23 07:22:47.000,"@lubisi_happy Area is supplied by @City_Ekurhuleni","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-23 07:22:00.000,"@news_kae Will get a representative to assist with the information","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-23 07:14:18.000,"@AbramMothiba27 You still  need to contact your local municipality to see if you qualify","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-22 16:50:09.000,"Transformers recovered in Diepsloot https://t.co/JfsbDDh4iD https://t.co/GGOgBqzAU5","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-22 15:32:37.000,"@news_kae We have asked the Gauteng Operating Unit to contact you in this regard.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-22 14:10:00.000,"Watch: Overloading of connections to a supply line https://t.co/6n7qJx6PpU","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-21 07:42:56.000,"Jan Oberholzer: Overview and summary of Eskom system performance and Impact of COVID-19 Lockdown

Full presentation… https://t.co/8UPUy2oqtI","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-21 07:20:56.000,"@Bonginkocy @9h00am https://t.co/sAyVyVzPtT","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-21 06:48:40.000,"[Live] Eskom State of the System Address 2020 https://t.co/cby4xRQrVp","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-21 06:00:05.000,"Catch Eskom Group Chief Executive, André de Ruyter live on Twitter @Eskom_SA for the State of the System address at… https://t.co/tgDZGQhqkc","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-20 16:59:53.000,"@craterblanch Escalated to Customer Services","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-20 16:00:58.000,"@tzooman Will escalate for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-20 14:59:55.000,"https://t.co/nFrFvUvKNW","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-20 09:53:03.000,"@ntombik3 We are investigating and will revert as soon as we have a response,","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-19 14:46:41.000,"@LPrettyFlvcko It makes a difference - paying consumers do not then have to be inconvenienced by power outages when… https://t.co/cJTG83XI5a","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-19 11:48:35.000,"@Precious_Lebo @AdvoBarryRoux @tumisole Will escalate for feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-18 16:35:04.000,"@MokoaleliMosito Send an e-mail to customerservices@eskom.co.za","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-18 15:57:06.000,"Eskom Group Chief Executive, André de Ruyter will host the State of the System virtual media briefing where Eskom’s… https://t.co/eY7GeVINaH","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-18 10:30:01.000,"Eskom customers are advised that all payments due, as reflected on the invoice, should be paid into the Eskom accou… https://t.co/L8VSTYjBjx","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-17 07:17:53.000,"@senderman https://t.co/a1CJq18lb1 https://t.co/6RgqOlf968","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-17 06:50:29.000,"@senderman https://t.co/j6D9PgW7RI","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-16 06:45:20.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/3gzsJPl5OJ","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-15 16:16:01.000,"Eskom customers are requested to log a service request call on MyEskom Customer App https://t.co/99xBTCodMz   . The… https://t.co/hY3dm0UFBd","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-15 12:29:03.000,"Prepaid pricing is based on usage/consumption rate.  Know your household consumption and how much you can get per 1… https://t.co/vBTH03QOT2","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-15 08:04:37.000,"Setting up a home work station? Rethink how you connect your devices – try setting up your electronics near a wall… https://t.co/4QKrC2z2gM","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-15 07:54:15.000,"RT @SAgovnews: [Read] Deputy President David Mabuza will today convene and chair a virtual meeting of the Eskom Task Team https://t.co/Aqpe…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-13 18:48:05.000,"RT @EskomSpokesper1: Eskom can confirm that Deloitte Consulting has paid the R150 million plus VAT in settlement of a court case with @Esko…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-13 07:19:32.000,"@VickyVictory1st Report to Customer Services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-12 14:30:02.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/LZTIFjT1g8","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-11 16:01:00.000,"Did you know that you can manage your Eskom account on MyEskom Customer App? 

👉View account details
👉Submit meter… https://t.co/JGREogr9y4","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-11 10:00:57.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/fzjVheoMIE","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-09 10:00:04.000,"How to buy and load Eskom prepaid electricity  https://t.co/7crAa225d5 https://t.co/i7ucxzhluv","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-09 07:00:07.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/tvCqnrIx0f","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-08 11:13:41.000,"RT @EskomSpokesper1: 3/3. All of these individuals are retirees who voluntarily approached @Eskom_SA, and are willing to work without any c…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-08 11:13:25.000,"RT @EskomSpokesper1: 1/3. @Eskom_SA can confirm it has received unsolicited offers from a group of engineers, many of whom are former @Esko…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-08 10:58:08.000,"Eskom reiterates that the Eskom Academy of Learning (EAL) in Midrand is the only Eskom site handed over to the Depa… https://t.co/A75RD0nzjD","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-07 12:05:03.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website… https://t.co/tIZuvn3BWx","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-07 10:07:03.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/huGWzpWTFc","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-07 08:10:01.000,"Eskom customers are advised that all payments due, as reflected on the invoice, should be paid into the Eskom accou… https://t.co/oTK1azXDLH","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-07 06:00:03.000,"Did you know that you can manage your Eskom account on MyEskom Customer App? 

👉View account details
👉Submit meter… https://t.co/hC4hnj4twR","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-06 09:35:56.000,"@KeleMuhle Hi Kelebogile, A new case has been logged for you and the new ref 353028977.  

Feedback on the case is:… https://t.co/MlPT4yWmgT","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-06 08:35:23.000,"@KeleMuhle Query escalated to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-05 11:55:28.000,"@jaymabunda Query escalated to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-04 11:32:10.000,"DYK that cable theft is one of the main reasons for constant power outages?  

Report cable theft anonymously to:… https://t.co/XTQ4l9RLn4","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-04 11:12:31.000,"@Mindlos48126684 You may contact Customer Services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-03 10:00:37.000,"Communities are urged to refrain from building houses or dwellings under power lines because they are putting thems… https://t.co/PsBnTZgubB","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-03 07:00:08.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/tmdlqQgYYJ","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-01 16:11:03.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/DGEfq5uEEs","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-05-01 06:00:44.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/AOinzqlRee","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 17:13:37.000,"@loyza229 Log a call with Customer Services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 17:12:47.000,"@loyza229 Customer Services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 13:19:29.000,"@funky5chicken Customerservices@eskom.co.za","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 13:15:11.000,"@MatlouErnest @EskomSePush @ANCYLhq @GautengANC The tariff is based on usage and a sliding scale.  The more you use… https://t.co/MXd8UxfzeQ","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 13:13:14.000,"@funky5chicken You can report to Customer Services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 13:12:48.000,"@plussizewomenSA @CapitecBankSA Contact Customer Services on 08600 37566 for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 06:47:45.000,"@Kervin_August Escalated for attention","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-27 06:41:20.000,"@Kervin_August Will advise as soon as etr is received","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-25 13:09:00.000,"How to buy and load Eskom prepaid electricity  https://t.co/7crAa225d5","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-25 07:00:01.000,"How to contact Eskom 👇 https://t.co/5Pl9vc6jLO","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-24 09:49:14.000,"@Gomotsegang_R You need to call 0860037566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-23 11:46:33.000,"@LOGAN_RODRIGEUZ @CyrilRamaphosa @PresidencyZA @CityofCT @WesternCapeGov @WestCapeHealth We have been advised that… https://t.co/Fg7O04ynZa","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-23 10:29:50.000,"@LOGAN_RODRIGEUZ @CyrilRamaphosa @PresidencyZA @CityofCT @WesternCapeGov @WestCapeHealth Hi Logan, we have forwarde… https://t.co/uCPIVjqfth","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-22 12:33:16.000,"@LOGAN_RODRIGEUZ @CapeTown @CyrilRamaphosa @PresidencyZA @CityofCT Will escalate for attention","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-22 12:25:29.000,"@thabomabye @eNCA @MYANC https://t.co/wTRASTVKYH","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-21 12:14:43.000,"You can now follow  @SikonathiM  on Twitter handle  @EskomSpokesper1 for Eskom news and updates. 

https://t.co/JmzYkR8Pk6","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-19 15:54:29.000,"RT @CPhungwayo: Someone lost their Prepaid Electricity on 13th April please retweet up until the owner finds it, R200 yiningi Bafethu your…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-19 14:16:10.000,"@boko_vuyo Log a call with Customer Services on 08600 37566 for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-19 09:58:36.000,"@AfroTeenie Is your area supplied directly by Eskom or @CityofCT ?@CityofCTAlerts","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-19 07:00:08.000,"Prepaid pricing is based on usage/consumption rate.  Know your household consumption and how much you can get per 1… https://t.co/ZzAug6tHmP","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-18 12:15:48.000,"@mampuru2020 Call 0860037566 for a quote","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-17 13:33:37.000,"Communities are urged to refrain from building houses or dwellings under power lines because they are putting thems… https://t.co/CX84s91d5t","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-17 12:24:06.000,"https://t.co/Anhf8hfIim","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-16 16:00:56.000,"Download MyEskom Customer App to manage your account from your mobile device.  This App provides Eskom customers wi… https://t.co/DGPVy96E1U","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-15 16:00:41.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/Fqsdbt1kMS","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-15 12:02:03.000,"@Johannes806 Where do you reside?  Does your token say Eskom or municipal?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-14 13:11:01.000,"Eskom customers experiencing unplanned outages are requested to log a service call with Customer Services on 086003… https://t.co/IcmQX79eZq","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-12 11:21:38.000,"@diamondllama This is an old picture.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-11 10:31:32.000,"@KuuMbiza @love1nest @CompComSA @PresidencyZA @CyrilRamaphosa @Fin24 @eNCA @dailymaverick @ewnreporter @FNBSA… https://t.co/gvzoP7skfs","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-11 08:28:27.000,"@Ofarmdumisani @ntsikimazwai The R6000 requested is a tamper fee for having connected illegally.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-10 10:04:04.000,"Eskom customers experiencing unplanned outages are requested to log calls with Customer Services on 0860037566 / SM… https://t.co/OQGSH3aja3","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-09 09:45:08.000,"Prepaid pricing is based on usage/consumption rate.  Know your household consumption and how much you can get per 1… https://t.co/HTcCxIppkG","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-09 09:27:22.000,"@jonty1973 Sent to Customer Services and awaiting feedback.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-09 09:06:36.000,"@Vito_SAA @eNCA @GautengProvince @CyrilRamaphosa @PresidencyZA Got it. Will follow-up with Customer Services on the issue","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-08 15:05:58.000,"Eskom calls upon members of the public to take ownership of the electricity network infrastructure by safeguarding… https://t.co/XVZeZ7RGF4","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-08 11:02:35.000,"@HK_Reigns The query has been sent to Customer Services Mngt to address.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-08 10:37:42.000,"@HK_Reigns Query escalated to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-08 10:03:03.000,"Purchase your prepaid electricity on your banking app or on the EasyPay website https://t.co/zXNTlOm35v… https://t.co/EIN1jj2JPU","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-07 14:48:10.000,"Eskom customers experiencing unplanned outages are requested to log calls with Customer Services on 0860037566 / SM… https://t.co/DaoO4SBkYN","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-07 07:17:42.000,"@poweye_uk @Poweye_ZA @tensiondisorder Apologies, it is down.  Our IT department is working on restoration","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-06 11:32:32.000,"@Yembuso Outage escalated to Customer Services","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-06 11:30:31.000,"@Yembuso Escalated to CS.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-06 10:17:46.000,"@elisetempelhoff https://t.co/kRrbwTXDQa","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-06 09:53:07.000,"@rerato Escalated to Customer Services","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-06 08:10:44.000,"@tbo777gp @home @CyrilRamaphosa @PresidencyZA https://t.co/QTtWNAKyYj","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-05 15:52:06.000,"Eskom customers are requested to log a service request call on MyEskom Customer App https://t.co/99xBTCodMz  . The… https://t.co/rPoGM31yyN","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-05 13:15:09.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/TznAh2MaLj","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-04 18:02:06.000,"@Yarmo_R Contact customer services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-04 15:46:27.000,"@SimplySimphiwe Technicians are currently on site working on restoration","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-04 14:40:28.000,"@THECRITIC_SA Expected restoration time","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-04 13:42:14.000,"@AshleyRampersa4 Eskom is not aware of the outage.  Has it been reported to Customer Services on 08600 37566?  If s… https://t.co/M4ss1pfSHn","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-04 06:17:00.000,"Eskom customers experiencing unplanned outages are requested to log calls with Customer Services on 0860037566 / SM… https://t.co/invirVuavK","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-03 12:27:46.000,"RT @SikonathiM: Eskom CEO talks on Eskom and load-shedding and what happens after the Lockdown is lifted
 https://t.co/1BJSjdVevZ via @YouT…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-02 15:45:40.000,"Catch our Group CEO, Mr. André de Ruyter live this evening on:  

1.  @Newzroom405 at 17:45
2.   @Radio702 at 18:05… https://t.co/HbmH9dxpTb","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-02 10:06:54.000,"@OdwaGxumisa @Abramjee @PresidencyZA @CyrilRamaphosa https://t.co/EASf7EGZoB","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-02 09:16:27.000,"@SK_MAFIOSO @PresidencyZA @CyrilRamaphosa Eskom is currently NOT loadshedding.  Report your outage to Customer Serv… https://t.co/ezoB3Jjmq7","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-02 07:03:00.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/BJxXramDO7","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-04-01 16:58:03.000,"@TiagoCreative Technicians are on as site","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-31 13:30:21.000,"Communities are urged to refrain from building houses or dwellings under power lines because they are putting thems… https://t.co/mA1uLpdRJP","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-31 11:07:05.000,"RT @eThekwiniM: @Browntashco99 @Eskom_SA @News24 @Newzroom405 @IOL @SABCNewsOnline @TheCitizen_News @SAfmRadio @POWER987News @ukhozi_fm @ME…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-31 11:02:32.000,"@Kingmorena Which area?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-31 10:08:00.000,"Cable theft is one of the main reasons for constant power outages.

Report cable theft to 
@SAPoliceService
 or to… https://t.co/xhwV0gaqBs","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-31 06:56:00.000,"Purchase your prepaid electricity on your banking app or on the EasyPay website https://t.co/zXNTlODDX3… https://t.co/9g72YFMDcb","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-30 20:33:30.000,"@HJeppesen Will escalate to web master","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-30 19:05:24.000,"RT @SikonathiM: From tomorrow, we will not be issuing daily power alerts until the country resumes work again after the national lockdown.…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-30 16:18:00.000,"When at home this evening and spending time with family, whether you are having supper or watching tv, switch off a… https://t.co/mCuFMZ1WXc","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-03-30 14:35:58.000,"ETR indicated as 17:30","","",0
