OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Price,Revenue
2016-07-26 00:00:00.000,2003-06-21 00:00:00.000,"SO51594",358,11104,9,1,1,2049.0982,2049.0982
2016-07-29 00:00:00.000,2003-06-30 00:00:00.000,"SO51649",358,11124,9,1,1,2049.0982,2049.0982
2016-07-31 00:00:00.000,2003-05-13 00:00:00.000,"SO51683",358,11095,9,1,1,2049.0982,2049.0982
2016-07-31 00:00:00.000,2003-06-21 00:00:00.000,"SO51684",358,11451,9,1,1,2049.0982,2049.0982
2016-08-25 00:00:00.000,2003-07-25 00:00:00.000,"SO53126",358,11460,9,1,1,2049.0982,2049.0982
2016-08-30 00:00:00.000,2003-06-02 00:00:00.000,"SO53392",358,11461,9,1,1,2049.0982,2049.0982
2016-09-06 00:00:00.000,2003-05-19 00:00:00.000,"SO53916",358,11899,9,1,1,2049.0982,2049.0982
2016-09-06 00:00:00.000,2003-07-10 00:00:00.000,"SO53915",358,11765,9,1,1,2049.0982,2049.0982
2016-09-14 00:00:00.000,2003-07-08 00:00:00.000,"SO54364",358,11464,9,1,1,2049.0982,2049.0982
2016-09-22 00:00:00.000,2003-06-10 00:00:00.000,"SO54810",358,11759,9,1,1,2049.0982,2049.0982
2016-09-27 00:00:00.000,2003-08-28 00:00:00.000,"SO55083",358,11964,9,1,1,2049.0982,2049.0982
2016-09-29 00:00:00.000,2003-07-18 00:00:00.000,"SO55175",358,11764,9,1,1,2049.0982,2049.0982
2016-10-02 00:00:00.000,2003-07-12 00:00:00.000,"SO55448",358,12668,9,1,1,2049.0982,2049.0982
2016-10-04 00:00:00.000,2003-09-01 00:00:00.000,"SO55543",358,12039,9,1,1,2049.0982,2049.0982
2016-10-06 00:00:00.000,2003-09-04 00:00:00.000,"SO55666",358,12353,9,1,1,2049.0982,2049.0982
2016-10-06 00:00:00.000,2003-08-17 00:00:00.000,"SO55670",358,11988,9,1,1,2049.0982,2049.0982
2016-10-21 00:00:00.000,2003-09-17 00:00:00.000,"SO56476",358,12358,9,1,1,2049.0982,2049.0982
2016-10-30 00:00:00.000,2003-10-01 00:00:00.000,"SO56950",358,12667,9,1,1,2049.0982,2049.0982
2016-11-07 00:00:00.000,2003-08-22 00:00:00.000,"SO57583",358,12989,9,1,1,2049.0982,2049.0982
2016-11-08 00:00:00.000,2003-09-27 00:00:00.000,"SO57627",358,13075,9,1,1,2049.0982,2049.0982
2016-11-12 00:00:00.000,2003-07-30 00:00:00.000,"SO57834",358,12987,9,1,1,2049.0982,2049.0982
2016-11-12 00:00:00.000,2003-08-11 00:00:00.000,"SO57833",358,12706,9,1,1,2049.0982,2049.0982
2016-11-19 00:00:00.000,2003-08-20 00:00:00.000,"SO58241",358,13011,9,1,1,2049.0982,2049.0982
2016-11-26 00:00:00.000,2003-08-12 00:00:00.000,"SO58631",358,13079,9,1,1,2049.0982,2049.0982
2016-11-27 00:00:00.000,2003-08-03 00:00:00.000,"SO58689",358,13077,9,1,1,2049.0982,2049.0982
2017-01-02 00:00:00.000,2003-09-28 00:00:00.000,"SO61362",358,13648,9,1,1,2049.0982,2049.0982
2017-01-04 00:00:00.000,2003-10-03 00:00:00.000,"SO61473",358,13135,9,1,1,2049.0982,2049.0982
2017-01-04 00:00:00.000,2003-11-07 00:00:00.000,"SO61472",358,13123,9,1,1,2049.0982,2049.0982
2017-01-09 00:00:00.000,2003-10-02 00:00:00.000,"SO61774",358,13132,9,1,1,2049.0982,2049.0982
2017-01-14 00:00:00.000,2003-12-04 00:00:00.000,"SO62079",358,13645,9,1,1,2049.0982,2049.0982
2017-01-15 00:00:00.000,2003-12-15 00:00:00.000,"SO62142",358,13128,9,1,1,2049.0982,2049.0982
2017-01-16 00:00:00.000,2003-11-12 00:00:00.000,"SO62220",358,13115,9,1,1,2049.0982,2049.0982
2017-01-23 00:00:00.000,2003-10-29 00:00:00.000,"SO62621",358,13622,9,1,1,2049.0982,2049.0982
2017-01-24 00:00:00.000,2003-11-15 00:00:00.000,"SO62677",358,13633,9,1,1,2049.0982,2049.0982
2017-01-27 00:00:00.000,2003-12-31 00:00:00.000,"SO62865",358,13638,9,1,1,2049.0982,2049.0982
2017-01-28 00:00:00.000,2003-10-13 00:00:00.000,"SO62935",358,13955,9,1,1,2049.0982,2049.0982
2017-01-28 00:00:00.000,2003-12-10 00:00:00.000,"SO62934",358,13630,9,1,1,2049.0982,2049.0982
2017-01-28 00:00:00.000,2003-12-09 00:00:00.000,"SO62933",358,13620,9,1,1,2049.0982,2049.0982
2017-02-08 00:00:00.000,2003-11-30 00:00:00.000,"SO63800",358,13971,9,1,1,2049.0982,2049.0982
2017-02-15 00:00:00.000,2003-11-07 00:00:00.000,"SO64229",358,11997,9,1,1,2049.0982,2049.0982
2017-02-17 00:00:00.000,2003-12-31 00:00:00.000,"SO64362",358,14046,9,1,1,2049.0982,2049.0982
2017-03-01 00:00:00.000,2003-11-28 00:00:00.000,"SO65143",358,11998,9,1,1,2049.0982,2049.0982
2017-03-10 00:00:00.000,2003-12-13 00:00:00.000,"SO65940",358,14673,9,1,1,2049.0982,2049.0982
2017-03-13 00:00:00.000,2003-12-07 00:00:00.000,"SO66137",358,14302,9,1,1,2049.0982,2049.0982
2017-03-26 00:00:00.000,2003-12-15 00:00:00.000,"SO66930",358,14326,9,1,1,2049.0982,2049.0982
2017-03-28 00:00:00.000,2004-01-28 00:00:00.000,"SO67075",358,14236,9,1,1,2049.0982,2049.0982
2017-04-04 00:00:00.000,2004-01-06 00:00:00.000,"SO67630",358,15589,9,1,1,2049.0982,2049.0982
2017-04-10 00:00:00.000,2004-01-30 00:00:00.000,"SO68010",358,15143,9,1,1,2049.0982,2049.0982
2017-04-18 00:00:00.000,2004-04-03 00:00:00.000,"SO68522",358,15591,9,1,1,2049.0982,2049.0982
2017-04-18 00:00:00.000,2004-02-08 00:00:00.000,"SO68523",358,15601,9,1,1,2049.0982,2049.0982
2017-04-20 00:00:00.000,2004-03-31 00:00:00.000,"SO68662",358,15183,9,1,1,2049.0982,2049.0982
2017-04-20 00:00:00.000,2004-01-09 00:00:00.000,"SO68661",358,13038,9,1,1,2049.0982,2049.0982
2017-04-27 00:00:00.000,2004-03-29 00:00:00.000,"SO69136",358,15588,9,1,1,2049.0982,2049.0982
2017-04-28 00:00:00.000,2004-03-02 00:00:00.000,"SO69222",358,15145,9,1,1,2049.0982,2049.0982
2017-04-30 00:00:00.000,2004-01-31 00:00:00.000,"SO69371",358,15227,9,1,1,2049.0982,2049.0982
2017-05-18 00:00:00.000,2004-03-08 00:00:00.000,"SO70860",358,15732,9,1,1,2049.0982,2049.0982
2017-05-21 00:00:00.000,2004-03-01 00:00:00.000,"SO71076",358,15754,9,1,1,2049.0982,2049.0982
2017-05-24 00:00:00.000,2004-05-05 00:00:00.000,"SO71268",358,13107,9,1,1,2049.0982,2049.0982
2017-05-25 00:00:00.000,2004-04-03 00:00:00.000,"SO71333",358,15724,9,1,1,2049.0982,2049.0982
2017-05-30 00:00:00.000,2004-04-21 00:00:00.000,"SO71676",358,15800,9,1,1,2049.0982,2049.0982
2017-06-05 00:00:00.000,2004-04-28 00:00:00.000,"SO72254",358,16351,9,1,1,2049.0982,2049.0982
2017-06-07 00:00:00.000,2004-03-16 00:00:00.000,"SO72415",358,16616,9,1,1,2049.0982,2049.0982
2017-06-07 00:00:00.000,2004-02-19 00:00:00.000,"SO72417",358,16495,9,1,1,2049.0982,2049.0982
2017-06-08 00:00:00.000,2004-05-14 00:00:00.000,"SO72495",358,13111,9,1,1,2049.0982,2049.0982
2017-06-11 00:00:00.000,2004-04-16 00:00:00.000,"SO72707",358,13973,9,1,1,2049.0982,2049.0982
2017-06-11 00:00:00.000,2004-03-05 00:00:00.000,"SO72701",358,16661,9,1,1,2049.0982,2049.0982
2017-06-12 00:00:00.000,2004-05-08 00:00:00.000,"SO72775",358,16636,9,1,1,2049.0982,2049.0982
2017-06-14 00:00:00.000,2004-05-19 00:00:00.000,"SO72922",358,13957,9,1,1,2049.0982,2049.0982
2017-06-20 00:00:00.000,2004-04-21 00:00:00.000,"SO73384",358,16656,9,1,1,2049.0982,2049.0982
2017-06-24 00:00:00.000,2004-05-28 00:00:00.000,"SO73694",358,13968,9,1,1,2049.0982,2049.0982
2015-07-01 00:00:00.000,2002-05-09 00:00:00.000,"SO46681",362,12349,9,1,1,2049.0982,2049.0982
2015-07-07 00:00:00.000,2002-05-27 00:00:00.000,"SO46738",362,12576,9,1,1,2049.0982,2049.0982
2015-07-11 00:00:00.000,2002-05-13 00:00:00.000,"SO46767",362,12573,9,1,1,2049.0982,2049.0982
2015-07-26 00:00:00.000,2002-05-24 00:00:00.000,"SO46887",362,12340,9,1,1,2049.0982,2049.0982
2015-07-31 00:00:00.000,2002-04-10 00:00:00.000,"SO46927",362,12348,9,1,1,2049.0982,2049.0982
2015-08-01 00:00:00.000,2002-06-15 00:00:00.000,"SO47076",362,12588,9,1,1,2049.0982,2049.0982
2015-08-09 00:00:00.000,2002-05-06 00:00:00.000,"SO47143",362,12684,9,1,1,2049.0982,2049.0982
2015-08-12 00:00:00.000,2002-07-22 00:00:00.000,"SO47163",362,12671,9,1,1,2049.0982,2049.0982
2015-08-17 00:00:00.000,2002-04-30 00:00:00.000,"SO47211",362,12578,9,1,1,2049.0982,2049.0982
2015-08-18 00:00:00.000,2002-05-27 00:00:00.000,"SO47219",362,12577,9,1,1,2049.0982,2049.0982
2015-08-24 00:00:00.000,2002-05-23 00:00:00.000,"SO47279",362,12680,9,1,1,2049.0982,2049.0982
2015-08-27 00:00:00.000,2002-07-22 00:00:00.000,"SO47314",362,12673,9,1,1,2049.0982,2049.0982
2015-09-15 00:00:00.000,2002-06-20 00:00:00.000,"SO47559",362,12699,9,1,1,2049.0982,2049.0982
2015-10-02 00:00:00.000,2002-07-12 00:00:00.000,"SO47743",362,12988,9,1,1,2049.0982,2049.0982
2015-10-18 00:00:00.000,2002-09-22 00:00:00.000,"SO47856",362,12995,9,1,1,2049.0982,2049.0982
2015-10-23 00:00:00.000,2002-08-22 00:00:00.000,"SO47900",362,13035,9,1,1,2049.0982,2049.0982
2015-10-25 00:00:00.000,2002-07-19 00:00:00.000,"SO47918",362,13006,9,1,1,2049.0982,2049.0982
2015-12-04 00:00:00.000,2002-08-31 00:00:00.000,"SO48438",362,13117,9,1,1,2049.0982,2049.0982
2015-12-12 00:00:00.000,2002-09-19 00:00:00.000,"SO48532",362,13112,9,1,1,2049.0982,2049.0982
2015-12-16 00:00:00.000,2002-10-26 00:00:00.000,"SO48576",362,13133,9,1,1,2049.0982,2049.0982
2015-12-20 00:00:00.000,2002-09-23 00:00:00.000,"SO48624",362,13109,9,1,1,2049.0982,2049.0982
2015-12-24 00:00:00.000,2002-09-21 00:00:00.000,"SO48663",362,13118,9,1,1,2049.0982,2049.0982
2015-12-28 00:00:00.000,2002-11-26 00:00:00.000,"SO48699",362,13115,9,1,1,2049.0982,2049.0982
2016-01-02 00:00:00.000,2002-10-18 00:00:00.000,"SO48813",362,13631,9,1,1,2049.0982,2049.0982
2016-01-07 00:00:00.000,2002-09-09 00:00:00.000,"SO48845",362,13620,9,1,1,2049.0982,2049.0982
2016-01-09 00:00:00.000,2002-12-11 00:00:00.000,"SO48866",362,13527,9,1,1,2049.0982,2049.0982
2016-01-14 00:00:00.000,2002-10-11 00:00:00.000,"SO48908",362,13626,9,1,1,2049.0982,2049.0982
2016-01-15 00:00:00.000,2002-10-20 00:00:00.000,"SO48918",362,13638,9,1,1,2049.0982,2049.0982
2016-01-21 00:00:00.000,2002-12-25 00:00:00.000,"SO48962",362,13649,9,1,1,2049.0982,2049.0982
2016-01-22 00:00:00.000,2002-10-09 00:00:00.000,"SO48971",362,13625,9,1,1,2049.0982,2049.0982
2016-02-02 00:00:00.000,2002-11-12 00:00:00.000,"SO49185",362,14134,9,1,1,2049.0982,2049.0982
2016-02-02 00:00:00.000,2002-12-21 00:00:00.000,"SO49184",362,14129,9,1,1,2049.0982,2049.0982
2016-02-09 00:00:00.000,2002-10-27 00:00:00.000,"SO49266",362,14051,9,1,1,2049.0982,2049.0982
2016-02-10 00:00:00.000,2002-10-14 00:00:00.000,"SO49272",362,14055,9,1,1,2049.0982,2049.0982
2016-02-11 00:00:00.000,2003-01-14 00:00:00.000,"SO49279",362,14045,9,1,1,2049.0982,2049.0982
2016-02-12 00:00:00.000,2003-01-07 00:00:00.000,"SO49282",362,14133,9,1,1,2049.0982,2049.0982
2016-02-15 00:00:00.000,2002-10-19 00:00:00.000,"SO49314",362,14214,9,1,1,2049.0982,2049.0982
2016-02-15 00:00:00.000,2002-10-22 00:00:00.000,"SO49315",362,14215,9,1,1,2049.0982,2049.0982
2016-02-18 00:00:00.000,2003-01-01 00:00:00.000,"SO49346",362,14218,9,1,1,2049.0982,2049.0982
2016-02-18 00:00:00.000,2002-10-28 00:00:00.000,"SO49345",362,14070,9,1,1,2049.0982,2049.0982
2016-02-19 00:00:00.000,2003-01-12 00:00:00.000,"SO49355",362,14031,9,1,1,2049.0982,2049.0982
2016-02-22 00:00:00.000,2002-12-10 00:00:00.000,"SO49392",362,14066,9,1,1,2049.0982,2049.0982
2016-03-05 00:00:00.000,2002-12-07 00:00:00.000,"SO49589",362,14263,9,1,1,2049.0982,2049.0982
2016-03-08 00:00:00.000,2002-12-29 00:00:00.000,"SO49619",362,14324,9,1,1,2049.0982,2049.0982
2016-03-12 00:00:00.000,2003-01-19 00:00:00.000,"SO49652",362,14855,9,1,1,2049.0982,2049.0982
2016-03-13 00:00:00.000,2002-11-15 00:00:00.000,"SO49666",362,14287,9,1,1,2049.0982,2049.0982
2016-03-18 00:00:00.000,2003-02-17 00:00:00.000,"SO49710",362,14308,9,1,1,2049.0982,2049.0982
2016-03-18 00:00:00.000,2002-12-06 00:00:00.000,"SO49711",362,14676,9,1,1,2049.0982,2049.0982
2016-03-23 00:00:00.000,2003-01-22 00:00:00.000,"SO49755",362,14305,9,1,1,2049.0982,2049.0982
2016-03-28 00:00:00.000,2003-03-02 00:00:00.000,"SO49784",362,14325,9,1,1,2049.0982,2049.0982
2016-03-30 00:00:00.000,2003-02-07 00:00:00.000,"SO49806",362,14304,9,1,1,2049.0982,2049.0982
2016-04-06 00:00:00.000,2003-03-15 00:00:00.000,"SO49948",362,15015,9,1,1,2049.0982,2049.0982
2016-04-09 00:00:00.000,2003-01-05 00:00:00.000,"SO49981",362,15032,9,1,1,2049.0982,2049.0982
2016-04-10 00:00:00.000,2002-12-19 00:00:00.000,"SO49987",362,15204,9,1,1,2049.0982,2049.0982
2016-04-10 00:00:00.000,2002-12-27 00:00:00.000,"SO49988",362,15120,9,1,1,2049.0982,2049.0982
2016-04-17 00:00:00.000,2003-01-24 00:00:00.000,"SO50060",362,15151,9,1,1,2049.0982,2049.0982
2016-04-18 00:00:00.000,2003-02-21 00:00:00.000,"SO50072",362,15036,9,1,1,2049.0982,2049.0982
2016-04-20 00:00:00.000,2003-01-24 00:00:00.000,"SO50095",362,15178,9,1,1,2049.0982,2049.0982
2016-05-04 00:00:00.000,2003-03-31 00:00:00.000,"SO50368",362,15265,9,1,1,2049.0982,2049.0982
2016-05-06 00:00:00.000,2003-03-14 00:00:00.000,"SO50396",362,15439,9,1,1,2049.0982,2049.0982
2016-05-11 00:00:00.000,2003-03-01 00:00:00.000,"SO50447",362,15726,9,1,1,2049.0982,2049.0982
2016-05-15 00:00:00.000,2003-04-02 00:00:00.000,"SO50489",362,15717,9,1,1,2049.0982,2049.0982
2016-05-22 00:00:00.000,2003-02-05 00:00:00.000,"SO50544",362,15722,9,1,1,2049.0982,2049.0982
2016-05-23 00:00:00.000,2003-04-24 00:00:00.000,"SO50560",362,15716,9,1,1,2049.0982,2049.0982
2016-05-27 00:00:00.000,2003-04-16 00:00:00.000,"SO50602",362,15719,9,1,1,2049.0982,2049.0982
2016-05-28 00:00:00.000,2003-02-18 00:00:00.000,"SO50611",362,15220,9,1,1,2049.0982,2049.0982
2016-05-30 00:00:00.000,2003-05-02 00:00:00.000,"SO50634",362,15218,9,1,1,2049.0982,2049.0982
2016-06-08 00:00:00.000,2003-02-16 00:00:00.000,"SO50852",362,15831,9,1,1,2049.0982,2049.0982
2016-06-21 00:00:00.000,2003-02-27 00:00:00.000,"SO50988",362,16164,9,1,1,2049.0982,2049.0982
2016-06-27 00:00:00.000,2003-05-11 00:00:00.000,"SO51049",362,15802,9,1,1,2049.0982,2049.0982
2016-07-02 00:00:00.000,2003-06-09 00:00:00.000,"SO51197",362,11448,9,1,1,2049.0982,2049.0982
2016-07-05 00:00:00.000,2003-03-31 00:00:00.000,"SO51256",362,11017,9,1,1,2049.0982,2049.0982
2016-07-06 00:00:00.000,2003-06-18 00:00:00.000,"SO51267",362,11456,9,1,1,2049.0982,2049.0982
2016-07-08 00:00:00.000,2003-05-22 00:00:00.000,"SO51291",362,11447,9,1,1,2049.0982,2049.0982
2016-07-11 00:00:00.000,2003-04-04 00:00:00.000,"SO51352",362,11093,9,1,1,2049.0982,2049.0982
2016-07-11 00:00:00.000,2003-04-30 00:00:00.000,"SO51354",362,11454,9,1,1,2049.0982,2049.0982
2016-07-15 00:00:00.000,2003-06-28 00:00:00.000,"SO51420",362,11109,9,1,1,2049.0982,2049.0982
2016-07-17 00:00:00.000,2003-06-01 00:00:00.000,"SO51450",362,11452,9,1,1,2049.0982,2049.0982
2016-07-20 00:00:00.000,2003-06-23 00:00:00.000,"SO51491",362,11075,9,1,1,2049.0982,2049.0982
2016-07-25 00:00:00.000,2003-04-21 00:00:00.000,"SO51582",362,11052,9,1,1,2049.0982,2049.0982
2016-09-03 00:00:00.000,2003-06-10 00:00:00.000,"SO53769",362,11917,9,1,1,2049.0982,2049.0982
2016-09-12 00:00:00.000,2003-06-04 00:00:00.000,"SO54240",362,11767,9,1,1,2049.0982,2049.0982
2016-09-13 00:00:00.000,2003-08-26 00:00:00.000,"SO54302",362,11761,9,1,1,2049.0982,2049.0982
2016-09-13 00:00:00.000,2003-08-25 00:00:00.000,"SO54307",362,11111,9,1,1,2049.0982,2049.0982
2016-09-14 00:00:00.000,2003-07-20 00:00:00.000,"SO54366",362,11968,9,1,1,2049.0982,2049.0982
2016-09-23 00:00:00.000,2003-06-22 00:00:00.000,"SO54869",362,11914,9,1,1,2049.0982,2049.0982
2016-09-27 00:00:00.000,2003-06-04 00:00:00.000,"SO55084",362,11904,9,1,1,2049.0982,2049.0982
2016-10-10 00:00:00.000,2003-07-29 00:00:00.000,"SO55915",362,12669,9,1,1,2049.0982,2049.0982
2016-10-11 00:00:00.000,2003-09-09 00:00:00.000,"SO55961",362,12000,9,1,1,2049.0982,2049.0982
2016-10-17 00:00:00.000,2003-06-20 00:00:00.000,"SO56269",362,11151,9,1,1,2049.0982,2049.0982
2016-10-18 00:00:00.000,2003-09-17 00:00:00.000,"SO56322",362,11750,9,1,1,2049.0982,2049.0982
2016-10-22 00:00:00.000,2003-08-01 00:00:00.000,"SO56532",362,11443,9,1,1,2049.0982,2049.0982
2016-10-27 00:00:00.000,2003-09-23 00:00:00.000,"SO56788",362,12009,9,1,1,2049.0982,2049.0982
2016-10-27 00:00:00.000,2003-09-23 00:00:00.000,"SO56789",362,12338,9,1,1,2049.0982,2049.0982
2016-10-30 00:00:00.000,2003-08-14 00:00:00.000,"SO56948",362,12354,9,1,1,2049.0982,2049.0982
2016-11-04 00:00:00.000,2003-09-19 00:00:00.000,"SO57420",362,12689,9,1,1,2049.0982,2049.0982
2016-11-06 00:00:00.000,2003-09-29 00:00:00.000,"SO57524",362,12687,9,1,1,2049.0982,2049.0982
2016-11-07 00:00:00.000,2003-10-12 00:00:00.000,"SO57582",362,13001,9,1,1,2049.0982,2049.0982
2016-11-13 00:00:00.000,2003-07-28 00:00:00.000,"SO57893",362,12995,9,1,1,2049.0982,2049.0982
2016-11-23 00:00:00.000,2003-10-09 00:00:00.000,"SO58462",362,12693,9,1,1,2049.0982,2049.0982
2016-11-24 00:00:00.000,2003-10-28 00:00:00.000,"SO58536",362,11027,9,1,1,2049.0982,2049.0982
2016-12-10 00:00:00.000,2003-08-29 00:00:00.000,"SO59753",362,13103,9,1,1,2049.0982,2049.0982
2017-01-03 00:00:00.000,2003-10-04 00:00:00.000,"SO61420",362,13122,9,1,1,2049.0982,2049.0982
2017-01-13 00:00:00.000,2003-10-26 00:00:00.000,"SO62010",362,13649,9,1,1,2049.0982,2049.0982
2017-01-16 00:00:00.000,2003-11-04 00:00:00.000,"SO62221",362,13131,9,1,1,2049.0982,2049.0982
2017-01-19 00:00:00.000,2004-01-04 00:00:00.000,"SO62384",362,13646,9,1,1,2049.0982,2049.0982
2017-01-22 00:00:00.000,2003-10-10 00:00:00.000,"SO62567",362,13619,9,1,1,2049.0982,2049.0982
2017-01-23 00:00:00.000,2003-11-04 00:00:00.000,"SO62622",362,13631,9,1,1,2049.0982,2049.0982
2017-01-24 00:00:00.000,2003-12-09 00:00:00.000,"SO62676",362,13114,9,1,1,2049.0982,2049.0982
2017-01-28 00:00:00.000,2003-10-22 00:00:00.000,"SO62932",362,13133,9,1,1,2049.0982,2049.0982
2017-02-04 00:00:00.000,2003-12-27 00:00:00.000,"SO63539",362,14058,9,1,1,2049.0982,2049.0982
2017-02-10 00:00:00.000,2004-01-26 00:00:00.000,"SO63937",362,14225,9,1,1,2049.0982,2049.0982
2017-02-15 00:00:00.000,2003-10-22 00:00:00.000,"SO64228",362,14045,9,1,1,2049.0982,2049.0982
2017-02-19 00:00:00.000,2003-11-08 00:00:00.000,"SO64510",362,14218,9,1,1,2049.0982,2049.0982
2017-02-20 00:00:00.000,2004-01-11 00:00:00.000,"SO64600",362,14064,9,1,1,2049.0982,2049.0982
2017-02-21 00:00:00.000,2003-12-05 00:00:00.000,"SO64663",362,14226,9,1,1,2049.0982,2049.0982
2017-02-21 00:00:00.000,2003-10-25 00:00:00.000,"SO64662",362,14220,9,1,1,2049.0982,2049.0982
2017-03-12 00:00:00.000,2004-02-24 00:00:00.000,"SO66062",362,14263,9,1,1,2049.0982,2049.0982
2017-03-19 00:00:00.000,2003-11-23 00:00:00.000,"SO66488",362,14324,9,1,1,2049.0982,2049.0982
2017-03-23 00:00:00.000,2004-02-18 00:00:00.000,"SO66746",362,12343,9,1,1,2049.0982,2049.0982
2017-03-25 00:00:00.000,2003-12-08 00:00:00.000,"SO66871",362,14666,9,1,1,2049.0982,2049.0982
2017-03-28 00:00:00.000,2004-02-05 00:00:00.000,"SO67074",362,14325,9,1,1,2049.0982,2049.0982
2017-03-29 00:00:00.000,2003-12-14 00:00:00.000,"SO67133",362,14275,9,1,1,2049.0982,2049.0982
2017-03-30 00:00:00.000,2004-02-03 00:00:00.000,"SO67186",362,15127,9,1,1,2049.0982,2049.0982
2017-04-02 00:00:00.000,2004-03-02 00:00:00.000,"SO67462",362,15218,9,1,1,2049.0982,2049.0982
2017-04-10 00:00:00.000,2004-01-22 00:00:00.000,"SO68011",362,15144,9,1,1,2049.0982,2049.0982
2017-04-15 00:00:00.000,2004-03-11 00:00:00.000,"SO68326",362,15228,9,1,1,2049.0982,2049.0982
2017-04-24 00:00:00.000,2004-03-25 00:00:00.000,"SO68932",362,15151,9,1,1,2049.0982,2049.0982
2017-04-24 00:00:00.000,2004-01-03 00:00:00.000,"SO68931",362,15221,9,1,1,2049.0982,2049.0982
2017-04-26 00:00:00.000,2003-12-31 00:00:00.000,"SO69065",362,15225,9,1,1,2049.0982,2049.0982
2017-05-02 00:00:00.000,2004-03-30 00:00:00.000,"SO69710",362,15719,9,1,1,2049.0982,2049.0982
2017-05-04 00:00:00.000,2004-04-08 00:00:00.000,"SO69850",362,13105,9,1,1,2049.0982,2049.0982
2017-05-05 00:00:00.000,2004-01-24 00:00:00.000,"SO69927",362,15788,9,1,1,2049.0982,2049.0982
2017-05-07 00:00:00.000,2004-04-16 00:00:00.000,"SO70074",362,11044,9,1,1,2049.0982,2049.0982
2017-05-07 00:00:00.000,2004-02-16 00:00:00.000,"SO70075",362,15725,9,1,1,2049.0982,2049.0982
2017-05-15 00:00:00.000,2004-01-31 00:00:00.000,"SO70653",362,15786,9,1,1,2049.0982,2049.0982
2017-05-15 00:00:00.000,2004-04-21 00:00:00.000,"SO70652",362,15784,9,1,1,2049.0982,2049.0982
2017-05-17 00:00:00.000,2004-04-28 00:00:00.000,"SO70806",362,16156,9,1,1,2049.0982,2049.0982
2017-05-20 00:00:00.000,2004-03-01 00:00:00.000,"SO71003",362,15753,9,1,1,2049.0982,2049.0982
2017-05-27 00:00:00.000,2004-05-04 00:00:00.000,"SO71474",362,15752,9,1,1,2049.0982,2049.0982
2017-05-30 00:00:00.000,2004-03-26 00:00:00.000,"SO71677",362,15801,9,1,1,2049.0982,2049.0982
2017-05-31 00:00:00.000,2004-02-23 00:00:00.000,"SO71757",362,15757,9,1,1,2049.0982,2049.0982
2017-06-10 00:00:00.000,2004-04-01 00:00:00.000,"SO72625",362,14048,9,1,1,2049.0982,2049.0982
2017-06-16 00:00:00.000,2004-03-31 00:00:00.000,"SO73074",362,16658,9,1,1,2049.0982,2049.0982
2017-06-20 00:00:00.000,2004-03-23 00:00:00.000,"SO73393",362,13975,9,1,1,2049.0982,2049.0982
2017-06-22 00:00:00.000,2004-05-07 00:00:00.000,"SO73567",362,14049,9,1,1,2049.0982,2049.0982
2017-06-25 00:00:00.000,2004-03-27 00:00:00.000,"SO73767",362,16159,9,1,1,2049.0982,2049.0982
2017-06-25 00:00:00.000,2004-04-01 00:00:00.000,"SO73764",362,16348,9,1,1,2049.0982,2049.0982
2017-06-25 00:00:00.000,2004-06-03 00:00:00.000,"SO73765",362,13118,9,1,1,2049.0982,2049.0982
2015-07-01 00:00:00.000,2002-03-05 00:00:00.000,"SO46680",371,21193,9,1,1,2181.5625,2181.5625
2015-07-03 00:00:00.000,2002-03-16 00:00:00.000,"SO46697",371,21173,9,1,1,2181.5625,2181.5625
2015-07-14 00:00:00.000,2002-05-10 00:00:00.000,"SO46797",371,21197,9,1,1,2181.5625,2181.5625
2015-07-22 00:00:00.000,2002-05-08 00:00:00.000,"SO46860",371,21180,9,1,1,2181.5625,2181.5625
2015-07-30 00:00:00.000,2002-05-10 00:00:00.000,"SO46917",371,21202,9,1,1,2181.5625,2181.5625
2015-08-07 00:00:00.000,2002-04-20 00:00:00.000,"SO47127",371,21258,9,1,1,2181.5625,2181.5625
2015-08-09 00:00:00.000,2002-06-20 00:00:00.000,"SO47141",371,21225,9,1,1,2181.5625,2181.5625
2015-08-12 00:00:00.000,2002-07-15 00:00:00.000,"SO47162",371,21418,9,1,1,2181.5625,2181.5625
2015-08-19 00:00:00.000,2002-04-28 00:00:00.000,"SO47230",371,21256,9,1,1,2181.5625,2181.5625
2015-08-20 00:00:00.000,2002-07-27 00:00:00.000,"SO47239",371,21384,9,1,1,2181.5625,2181.5625
2015-08-24 00:00:00.000,2002-05-23 00:00:00.000,"SO47277",371,21219,9,1,1,2181.5625,2181.5625
2015-09-04 00:00:00.000,2002-07-23 00:00:00.000,"SO47480",371,21568,9,1,1,2181.5625,2181.5625
2015-09-06 00:00:00.000,2002-05-25 00:00:00.000,"SO47490",371,21895,9,1,1,2181.5625,2181.5625
2015-09-12 00:00:00.000,2002-07-30 00:00:00.000,"SO47533",371,21886,9,1,1,2181.5625,2181.5625
2015-09-14 00:00:00.000,2002-06-09 00:00:00.000,"SO47551",371,21878,9,1,1,2181.5625,2181.5625
2015-09-19 00:00:00.000,2002-07-29 00:00:00.000,"SO47587",371,21874,9,1,1,2181.5625,2181.5625
2015-09-24 00:00:00.000,2002-08-19 00:00:00.000,"SO47616",371,21873,9,1,1,2181.5625,2181.5625
