Nome da Origem,num_boletim," data_boletim",num_municipio," nome_municipio"," seq_logradouros",num_logradouro," tipo_logradouro"," nome_logradouro"," tipo_logradouro_anterior"," nome_logradoro_anterior",num_bairro," nome_bairro","                              tipo_bairro"," descricao_tipo_bairro",num_imovel,num_imovel_proximo
"si-log-2017.csv","2017-037908289-001",2017-12-04 17:00:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2018-002071550-001",2017-10-11 07:30:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-039089585-001",2017-12-09 17:00:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003397961-001",2017-02-14 17:07:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-025534300-001",2017-09-15 10:48:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-017742817-001",2017-07-26 11:40:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-034438990-001",2017-11-11 17:38:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-026507058-001",2017-09-21 08:36:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-019577692-001",2017-08-07 18:08:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-026993656-002",2017-09-24 12:21:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011261298-001",2017-05-30 10:40:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-021612769-002",2017-08-21 08:45:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012159848-001",2017-06-09 23:14:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012205810-001",2017-06-10 21:54:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012990551-001",2017-06-21 15:30:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-024385369-001",2017-09-07 18:13:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-018812200-001",2017-08-02 16:38:00.000,1,"BELO HORIZONTE",2,66825,"RUA","DOS TAMOIOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-041703641-001",2017-12-30 20:12:00.000,1,"BELO HORIZONTE",2,63943,"RUA","SAPUCAI","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-024918020-001",2017-09-11 13:24:00.000,1,"BELO HORIZONTE",2,63943,"RUA","SAPUCAI","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-002293721-001",2017-01-31 15:12:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-041002144-001",2017-12-26 09:01:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2018-012287776-001",2017-08-21 13:00:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005313767-001",2017-03-11 17:15:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-029959612-001",2017-10-13 15:44:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-001811312-001",2017-01-24 18:15:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-009722706-001",2017-05-09 19:43:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-037377980-001",2017-11-30 20:13:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006218823-001",2017-03-23 12:13:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-019398773-001",2017-08-06 19:09:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-031045518-001",2017-10-20 12:56:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-018440440-001",2017-07-31 10:24:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-032803320-001",2017-10-31 17:01:00.000,1,"BELO HORIZONTE",2,58772,"RUA","RIO DE JANEIRO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006458200-001",2017-03-26 21:12:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006621679-001",2017-03-28 17:50:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005339659-001",2017-03-12 06:51:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005532688-001",2017-03-14 14:50:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-033999361-001",2017-11-08 16:39:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-015405950-001",2017-07-10 19:07:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-020849957-001",2017-08-16 07:58:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-024155868-001",2017-09-06 07:53:00.000,1,"BELO HORIZONTE",2,60400,"RUA","SANTA CATARINA","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-004591400-001",2017-03-02 13:36:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-004699716-001",2017-03-03 16:17:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-007851333-001",2017-04-13 16:14:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-008456156-001",2017-04-22 12:08:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-000953942-001",2017-01-13 11:30:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006743480-001",2017-03-30 10:32:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003179757-001",2017-02-11 23:42:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003919322-001",2017-01-02 10:35:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-017783174-001",2017-07-26 17:26:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-015551128-001",2017-07-11 18:12:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011199190-001",2017-05-29 14:40:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-021119888-001",2017-08-17 18:59:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012173735-001",2017-06-10 12:05:00.000,1,"BELO HORIZONTE",2,81243,"RUA","DOS CARIJOS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-004625490-001",2017-03-02 21:18:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-007829320-001",2017-04-13 11:16:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-007867182-001",2017-04-13 20:10:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-008311729-001",2017-04-20 09:30:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-001730720-001",2017-01-24 09:12:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-002121455-001",2017-01-29 12:59:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-002285346-001",2017-01-31 14:10:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005130997-001",2017-03-09 11:38:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005915360-001",2017-03-19 22:11:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003755401-001",2017-02-19 16:36:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-040135065-001",2017-12-19 17:26:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-040324406-001",2017-12-21 00:23:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-013935693-001",2017-06-30 19:14:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-016796477-001",2017-07-20 00:12:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-019749870-001",2017-08-08 20:04:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-019932665-001",2017-08-09 21:49:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-027770026-001",2017-09-29 09:32:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-016026490-001",2017-07-14 17:00:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011664124-001",2017-06-04 15:39:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011799881-001",2017-08-06 11:16:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012003847-001",2017-06-07 16:40:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-030589540-001",2017-10-17 20:29:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-023244748-001",2017-08-31 11:20:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-013530247-001",2017-05-12 13:40:00.000,1,"BELO HORIZONTE",2,32009,"RUA","DOS GUAICURUS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-000514019-001",2017-01-07 18:13:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-008642080-001",2017-04-25 06:31:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-010248984-001",2017-05-16 15:55:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-001804258-001",2017-01-25 06:32:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005083452-001",2017-03-08 16:19:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-039671553-001",2017-12-16 15:38:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-040200470-001",2017-12-20 09:41:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-034182410-001",2017-11-09 18:53:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-026860829-001",2017-09-23 10:38:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-019509890-001",2017-08-07 10:50:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-015291553-001",2017-07-10 06:47:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-029419690-001",2017-10-10 07:24:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-029458146-001",2017-10-10 11:33:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-029490286-001",2017-10-10 15:12:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-029610231-001",2017-10-11 09:10:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-016344958-001",2017-07-17 09:39:00.000,1,"BELO HORIZONTE",2,32037,"RUA","DOS GUAJAJARAS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-039082239-001",2017-12-12 14:32:00.000,1,"BELO HORIZONTE",2,32181,"RUA","DOS GUARANIS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006122370-001",2017-03-22 09:03:00.000,1,"BELO HORIZONTE",2,32181,"RUA","DOS GUARANIS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-000103342-001",2017-01-02 14:22:00.000,1,"BELO HORIZONTE",2,32181,"RUA","DOS GUARANIS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-034015491-001",2017-11-08 18:56:00.000,1,"BELO HORIZONTE",2,32181,"RUA","DOS GUARANIS","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006612100-001",2017-03-27 17:10:00.000,1,"BELO HORIZONTE",2,31400,"RUA","DOS GOITACAZES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-015857557-001",2017-07-13 17:37:00.000,1,"BELO HORIZONTE",2,31400,"RUA","DOS GOITACAZES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011519180-001",2017-06-02 10:18:00.000,1,"BELO HORIZONTE",2,31400,"RUA","DOS GOITACAZES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-022030970-001",2017-08-23 17:23:00.000,1,"BELO HORIZONTE",2,31400,"RUA","DOS GOITACAZES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-013262964-001",2017-06-25 15:00:00.000,1,"BELO HORIZONTE",2,31400,"RUA","DOS GOITACAZES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-013855631-001",2017-06-30 14:14:00.000,1,"BELO HORIZONTE",2,31400,"RUA","DOS GOITACAZES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-000622052-001",2017-01-09 11:43:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-000835840-001",2017-01-11 20:16:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-007177471-001",2017-04-05 09:18:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-001913478-001",2017-01-26 12:09:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-004824774-001",2017-03-06 02:37:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006003378-001",2017-03-20 18:23:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006207485-001",2017-03-23 09:30:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-004339623-001",2017-02-26 19:22:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-017840084-001",2017-07-27 00:22:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-014948570-001",2017-07-07 15:46:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-019754230-001",2017-08-08 20:40:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-015450703-001",2017-07-11 08:14:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012295127-001",2017-06-12 11:10:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012646825-001",2017-06-17 01:26:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-032422074-001",2017-10-29 12:16:00.000,1,"BELO HORIZONTE",2,26052,"RUA","ESPIRITO SANTO","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-027325173-001",2017-09-26 15:42:00.000,1,"BELO HORIZONTE",2,52722,"RUA","PAULO DE FRONTIM","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-010466922-001",2017-05-19 11:51:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-038178621-001",2017-12-06 11:00:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-038858023-001",2017-12-11 09:31:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-005575683-001",2017-03-09 11:30:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-003866451-001",2017-02-20 18:03:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-006025064-001",2017-03-21 06:58:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-014837217-001",2017-07-06 21:22:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011089734-001",2017-05-27 18:44:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-011147203-001",2017-05-29 03:39:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-012511977-001",2017-06-14 19:30:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
"si-log-2017.csv","2017-018953438-001",2017-08-03 14:08:00.000,1,"BELO HORIZONTE",2,11376,"RUA","DOS CAETES","NI","NÃO INFORMADO",642,"CENTRO","B","BAIRRO","0",0
