Name,CustID,ProdID,Date,Currency,Qty,Sales USD Old,Cost USD Old
" May 2021 Sales","WA001","SSBC0001",2021-05-11 00:00:00.000,"",2,10,2.1
" May 2021 Sales","WA001","SSBC0001",2021-05-31 00:00:00.000,"",2,10,2.1
" May 2021 Sales","WA001","SSBC0001",2021-05-25 00:00:00.000,"",2,10,2.1
" May 2021 Sales","WA001","SSBC0001",2021-05-21 00:00:00.000,"",2,10,2.1
" May 2021 Sales","WA001","SSBC0002",2021-05-25 00:00:00.000,"",2,10,1.6
" May 2021 Sales","WA001","SSBC0002",2021-05-26 00:00:00.000,"",1,5,0.8
" May 2021 Sales","WA001","SSBC0002",2021-05-20 00:00:00.000,"",1,5,0.8
" May 2021 Sales","WA001","SSBC0002",2021-05-11 00:00:00.000,"",1,5,0.8
" May 2021 Sales","WA001","SSBC0002",2021-05-29 00:00:00.000,"",1,5,0.8
" May 2021 Sales","WA001","SSBC0002",2021-05-11 00:00:00.000,"",2,10,1.6
" May 2021 Sales","WA001","SSBC0003",2021-05-20 00:00:00.000,"",1,5,1.5
" May 2021 Sales","WA001","SSBC0003",2021-05-20 00:00:00.000,"",2,10,3
" May 2021 Sales","WA001","SSBC0003",2021-05-31 00:00:00.000,"",1,5,1.5
" May 2021 Sales","WA001","SSBC0005",2021-05-26 00:00:00.000,"",1,5,0.65
" May 2021 Sales","WA001","SSBC0005",2021-05-20 00:00:00.000,"",1,5,0.65
" May 2021 Sales","WA001","SSBC0006",2021-05-26 00:00:00.000,"",1,5,0.92
" May 2021 Sales","WA001","SSBC0006",2021-05-20 00:00:00.000,"",2,10,1.84
" May 2021 Sales","WA001","SSBC0006",2021-05-11 00:00:00.000,"",1,5,0.92
" May 2021 Sales","WA001","SSBC0006",2021-05-26 00:00:00.000,"",2,10,1.84
" May 2021 Sales","WA001","SSBC1003",2021-05-21 00:00:00.000,"",1,9.99,8
" May 2021 Sales","WA001","SSBC1003",2021-05-31 00:00:00.000,"",1,9.99,8
" May 2021 Sales","WA001","SSBC1005",2021-05-11 00:00:00.000,"",6,59.94,35.4
" May 2021 Sales","WA001","SSBC1005",2021-05-02 00:00:00.000,"",1,9.99,5.9
" May 2021 Sales","WA001","SSBC1005",2021-05-26 00:00:00.000,"",6,59.94,35.4
" May 2021 Sales","WA001","SSBC1005",2021-05-21 00:00:00.000,"",1,9.99,5.9
" Mar 2021 Sales","WA005","SSBC1001",2021-03-20 00:00:00.000,"USD",12,119.88,99.6
" May 2021 Sales","WA005","SSBC1001",2021-05-21 00:00:00.000,"",12,119.88,99.6
" Jun 2021 Sales","WA005","SSBC1001",2021-06-06 00:00:00.000,"USD",12,119.88,99.6
" Oct 2020 Sales","WA005","SSBC1001",2020-10-09 00:00:00.000,"USD",12,119.88,99.6
" Apr 2021 Sales","WA005","SSBC1001",2021-04-02 00:00:00.000,"USD",12,119.88,99.6
" Aug 2021 Sales","WA005","SSBC1001",2021-08-01 00:00:00.000,"USD",18,179.82,149.4
" Feb 2021 Sales","WA005","SSBC1001",2021-02-09 00:00:00.000,"USD",12,119.88,99.6
" Jan 2021 Sales","WA005","SSBC1001",2021-01-21 00:00:00.000,"USD",12,119.88,99.6
" Jul 2021 Sales","WA005","SSBC1001",2021-07-01 00:00:00.000,"USD",16,159.84,132.8
" Dec 2020 Sales","WA005","SSBC1001",2020-12-22 00:00:00.000,"USD",12,119.88,99.6
" Apr 2021 Sales","BC110","SSBC1004",2021-04-19 00:00:00.000,"CAD",12,144,190.5494
" Nov 2020 Sales","BC110","SSBC1004",2020-11-12 00:00:00.000,"CAD",12,144,197.9791
" Jun 2021 Sales","BC110","SSBC1004",2021-06-20 00:00:00.000,"CAD",12,144,195.9396
" Feb 2021 Sales","BC110","SSBC1004",2021-02-07 00:00:00.000,"CAD",12,144,192.1519
" May 2021 Sales","BC110","SSBC1004",2021-05-10 00:00:00.000,"",12,144,145.68
" Dec 2020 Sales","BC110","SSBC1004",2020-12-02 00:00:00.000,"CAD",12,144,198.4162
" Sep 2021 Sales","WA005","SSBC1004",2021-09-18 00:00:00.000,"USD",18,216,218.52
" Aug 2021 Sales","WA005","SSBC1004",2021-08-20 00:00:00.000,"USD",12,144,145.68
" Oct 2020 Sales","BC110","SSBC1004",2020-10-15 00:00:00.000,"CAD",12,144,197.3964
" Mar 2021 Sales","BC110","SSBC1004",2021-03-10 00:00:00.000,"CAD",12,144,194.9198
" Jan 2021 Sales","BC110","SSBC1004",2021-01-03 00:00:00.000,"CAD",12,144,189.2383
" Feb 2021 Sales","WA005","SSBC1005",2021-02-20 00:00:00.000,"USD",12,119.88,70.8
" May 2021 Sales","WA005","SSBC1005",2021-05-02 00:00:00.000,"",12,119.88,70.8
" Jan 2021 Sales","WA005","SSBC1005",2021-01-02 00:00:00.000,"USD",12,119.88,70.8
" Mar 2021 Sales","WA005","SSBC1005",2021-03-09 00:00:00.000,"USD",12,119.88,70.8
" Oct 2020 Sales","WA005","SSBC1005",2020-10-20 00:00:00.000,"USD",12,119.88,70.8
" Dec 2020 Sales","WA005","SSBC1005",2020-12-03 00:00:00.000,"USD",12,119.88,70.8
" Sep 2021 Sales","WA005","SSBC1005",2021-09-01 00:00:00.000,"USD",18,179.82,106.2
" Nov 2020 Sales","WA005","SSBC1005",2020-11-13 00:00:00.000,"USD",12,119.88,70.8
" Apr 2021 Sales","WA005","SSBC1005",2021-04-21 00:00:00.000,"USD",12,119.88,70.8
" Jul 2021 Sales","WA005","SSBC1005",2021-07-20 00:00:00.000,"USD",12,119.88,70.8
" Jun 2021 Sales","WA005","SSBC1005",2021-06-25 00:00:00.000,"USD",12,119.88,70.8
" Sep 2021 Sales","BC110","SSBC2001",2021-09-09 00:00:00.000,"CAD",6,1080,1215.7188
" Dec 2020 Sales","BC110","SSBC2001",2020-12-11 00:00:00.000,"CAD",6,1080,1229.2368
" Apr 2021 Sales","BC110","SSBC2001",2021-04-21 00:00:00.000,"CAD",6,1080,1179.6708
" Jul 2021 Sales","BC110","SSBC2001",2021-07-09 00:00:00.000,"CAD",6,1080,1206.7068
" Feb 2021 Sales","BC110","SSBC2001",2021-02-10 00:00:00.000,"CAD",6,1080,1190.4852
" Nov 2020 Sales","BC110","SSBC2001",2020-11-24 00:00:00.000,"CAD",6,1080,1226.5332
" May 2021 Sales","WA055","SSBC2001",2021-05-02 00:00:00.000,"",12,2160,1802.4
" May 2021 Sales","BC110","SSBC2001",2021-05-10 00:00:00.000,"",6,1080,901.2
" Oct 2020 Sales","BC110","SSBC2001",2020-10-10 00:00:00.000,"CAD",6,1080,1220.2248
" Oct 2020 Sales","BC110","SSBC2001",2020-10-20 00:00:00.000,"CAD",6,1080,1221.126
" Aug 2021 Sales","BC110","SSBC2001",2021-08-09 00:00:00.000,"CAD",6,1080,1211.2128
" Aug 2021 Sales","BC110","SSBC2001",2021-08-20 00:00:00.000,"CAD",6,1080,1213.0152
" May 2021 Sales","WA055","SSBC2001",2021-05-21 00:00:00.000,"",6,1080,901.2
" Feb 2021 Sales","BC110","SSBC2001",2021-02-20 00:00:00.000,"CAD",6,1080,1195.8924
" Nov 2020 Sales","BC110","SSBC2001",2020-11-14 00:00:00.000,"CAD",6,1080,1224.7308
" Jul 2021 Sales","BC110","SSBC2001",2021-07-20 00:00:00.000,"CAD",6,1080,1208.5092
" Jun 2021 Sales","BC110","SSBC2001",2021-06-14 00:00:00.000,"CAD",6,1080,1209.4104
" Apr 2021 Sales","BC110","SSBC2001",2021-04-10 00:00:00.000,"CAD",6,1080,1173.3624
" Mar 2021 Sales","BC110","SSBC2001",2021-03-20 00:00:00.000,"CAD",6,1080,1211.2128
" Jan 2021 Sales","BC110","SSBC2001",2021-01-10 00:00:00.000,"CAD",6,1080,1173.3624
" Sep 2021 Sales","BC110","SSBC2001",2021-09-18 00:00:00.000,"CAD",6,1080,1216.62
" Mar 2021 Sales","BC110","SSBC2001",2021-03-10 00:00:00.000,"CAD",6,1080,1205.8056
" Dec 2020 Sales","BC110","SSBC2001",2020-12-22 00:00:00.000,"CAD",6,1080,1230.138
" May 2021 Sales","BC110","SSBC2001",2021-05-21 00:00:00.000,"",6,1080,901.2
" Jun 2021 Sales","BC110","SSBC2001",2021-06-25 00:00:00.000,"CAD",6,1080,1214.8176
" Jan 2021 Sales","BC110","SSBC2001",2021-01-21 00:00:00.000,"CAD",6,1080,1179.6708
" May 2021 Sales","BC110","SSBC2002",2021-05-10 00:00:00.000,"",2,360,238.4
" Apr 2021 Sales","BC110","SSBC2002",2021-04-14 00:00:00.000,"CAD",2,360,311.112
" Dec 2020 Sales","WA055","SSBC2003",2020-12-03 00:00:00.000,"USD",12,2160,1740
" Nov 2020 Sales","WA055","SSBC2003",2020-11-24 00:00:00.000,"USD",6,1080,870
" Jan 2021 Sales","BC110","SSBC2003",2021-01-25 00:00:00.000,"CAD",12,2160,2281.14
" Feb 2021 Sales","WA055","SSBC2003",2021-02-01 00:00:00.000,"USD",12,2160,1740
" Jan 2021 Sales","WA012","SSBC2003",2021-01-25 00:00:00.000,"USD",2,360,290
" Dec 2020 Sales","BC110","SSBC2003",2020-12-20 00:00:00.000,"CAD",12,2160,2375.1
" Nov 2020 Sales","BC100","SSBC2003",2020-11-20 00:00:00.000,"CAD",2,360,394.4
" Dec 2020 Sales","WA012","SSBC2003",2020-12-22 00:00:00.000,"USD",2,360,290
" Nov 2020 Sales","WA055","SSBC2003",2020-11-05 00:00:00.000,"USD",12,2160,1740
" Dec 2020 Sales","WA055","SSBC2003",2020-12-22 00:00:00.000,"USD",6,1080,870
" Jan 2021 Sales","WA055","SSBC2003",2021-01-02 00:00:00.000,"USD",12,2160,1740
" Mar 2021 Sales","WA055","SSBC2003",2021-03-20 00:00:00.000,"USD",6,1080,870
" Feb 2021 Sales","BC110","SSBC2003",2021-02-25 00:00:00.000,"CAD",6,1080,1157.1
" Mar 2021 Sales","BC110","SSBC2003",2021-03-25 00:00:00.000,"CAD",2,360,390.63
" Sep 2021 Sales","WA055","SSBC2003",2021-09-01 00:00:00.000,"USD",12,2160,1740
" Jan 2021 Sales","WA055","SSBC2003",2021-01-21 00:00:00.000,"USD",6,1080,870
" Feb 2021 Sales","WA055","SSBC2003",2021-02-20 00:00:00.000,"USD",6,1080,870
" Oct 2020 Sales","WA055","SSBC2003",2020-10-20 00:00:00.000,"USD",6,1080,870
" Sep 2021 Sales","WA055","SSBC2003",2021-09-20 00:00:00.000,"USD",6,1080,870
" Apr 2021 Sales","WA055","SSBC2003",2021-04-02 00:00:00.000,"USD",12,2160,1740
" Mar 2021 Sales","WA055","SSBC2003",2021-03-01 00:00:00.000,"USD",12,2160,1740
" Oct 2020 Sales","WA055","SSBC2003",2020-10-01 00:00:00.000,"USD",12,2160,1740
" Jun 2021 Sales","BC110","SSBC2004",2021-06-16 00:00:00.000,"CAD",3,690,924.8972
" Jul 2021 Sales","WA055","SSBC2004",2021-07-01 00:00:00.000,"USD",12,2760,2754.72
" Jul 2021 Sales","WA055","SSBC2004",2021-07-20 00:00:00.000,"USD",6,1380,1377.36
" Aug 2021 Sales","WA055","SSBC2004",2021-08-01 00:00:00.000,"USD",12,2760,2754.72
" Jun 2021 Sales","WA055","SSBC2004",2021-06-06 00:00:00.000,"USD",12,2760,2754.72
" Aug 2021 Sales","WA055","SSBC2004",2021-08-20 00:00:00.000,"USD",6,1380,1377.36
" Oct 2020 Sales","BC110","SSBC2004",2020-10-09 00:00:00.000,"CAD",3,690,932.4727
" Apr 2021 Sales","BC110","SSBC2004",2021-04-20 00:00:00.000,"CAD",3,690,900.7934
" Jan 2021 Sales","BC110","SSBC2004",2021-01-11 00:00:00.000,"CAD",3,690,897.35
" May 2021 Sales","BC110","SSBC2004",2021-05-25 00:00:00.000,"",3,690,688.68
" Feb 2021 Sales","BC110","SSBC2004",2021-02-11 00:00:00.000,"CAD",3,690,910.435
" Mar 2021 Sales","BC110","SSBC2004",2021-03-25 00:00:00.000,"CAD",3,690,927.652
" Nov 2020 Sales","BC110","SSBC2004",2020-11-09 00:00:00.000,"CAD",3,690,935.9161
" Jun 2021 Sales","BC110","SSBC2004",2021-06-24 00:00:00.000,"CAD",2,460,618.8938
" Dec 2020 Sales","BC110","SSBC2004",2020-12-29 00:00:00.000,"CAD",3,690,940.7369
" Jun 2021 Sales","WA055","SSBC2004",2021-06-25 00:00:00.000,"USD",6,1380,1377.36
" Oct 2020 Sales","WA055","SSBC2005",2020-10-12 00:00:00.000,"USD",2,360,201.2
" Oct 2020 Sales","WA055","SSBC2005",2020-10-24 00:00:00.000,"USD",2,360,201.2
" Aug 2021 Sales","WA007","SSBC3001",2021-08-10 00:00:00.000,"USD",2,600,570.8
" Jun 2021 Sales","WA012","SSBC3001",2021-06-28 00:00:00.000,"USD",2,600,570.8
" Jun 2021 Sales","WA012","SSBC3001",2021-06-25 00:00:00.000,"USD",2,600,570.8
" Jul 2021 Sales","WA012","SSBC3001",2021-07-25 00:00:00.000,"USD",2,600,570.8
" Oct 2020 Sales","WA012","SSBC3001",2020-10-25 00:00:00.000,"USD",2,600,570.8
" Jul 2021 Sales","WA007","SSBC3001",2021-07-10 00:00:00.000,"USD",2,600,570.8
" Apr 2021 Sales","WA012","SSBC3001",2021-04-25 00:00:00.000,"USD",2,600,570.8
" Feb 2021 Sales","WA012","SSBC3001",2021-02-25 00:00:00.000,"USD",2,600,570.8
" May 2021 Sales","WA007","SSBC3001",2021-05-10 00:00:00.000,"",2,600,570.8
" Sep 2021 Sales","WA007","SSBC3001",2021-09-10 00:00:00.000,"USD",2,600,570.8
" Jun 2021 Sales","WA007","SSBC3001",2021-06-10 00:00:00.000,"USD",2,600,570.8
" May 2021 Sales","WA012","SSBC3001",2021-05-24 00:00:00.000,"",2,600,570.8
" Mar 2021 Sales","WA007","SSBC3001",2021-03-10 00:00:00.000,"USD",2,600,570.8
" Nov 2020 Sales","WA005","SSBC3001",2020-11-24 00:00:00.000,"USD",12,3600,3424.8
" Dec 2020 Sales","WA007","SSBC3001",2020-12-10 00:00:00.000,"USD",2,600,570.8
" Dec 2020 Sales","WA012","SSBC3001",2020-12-25 00:00:00.000,"USD",2,600,570.8
" Nov 2020 Sales","WA007","SSBC3001",2020-11-10 00:00:00.000,"USD",2,600,570.8
" Sep 2021 Sales","WA012","SSBC3001",2021-09-25 00:00:00.000,"USD",2,600,570.8
" Apr 2021 Sales","WA007","SSBC3001",2021-04-10 00:00:00.000,"USD",2,600,570.8
" Nov 2020 Sales","WA012","SSBC3001",2020-11-25 00:00:00.000,"USD",2,600,570.8
" Oct 2020 Sales","WA007","SSBC3001",2020-10-10 00:00:00.000,"USD",2,600,570.8
" Feb 2021 Sales","WA007","SSBC3001",2021-02-10 00:00:00.000,"USD",2,600,570.8
" Jan 2021 Sales","WA012","SSBC3001",2021-01-25 00:00:00.000,"USD",2,600,570.8
" Jan 2021 Sales","WA007","SSBC3001",2021-01-10 00:00:00.000,"USD",2,600,570.8
" Aug 2021 Sales","WA012","SSBC3001",2021-08-25 00:00:00.000,"USD",2,600,570.8
" May 2021 Sales","BC110","SSBC3002",2021-05-11 00:00:00.000,"",2,600,446.8
" Jan 2021 Sales","BC110","SSBC3003",2021-01-03 00:00:00.000,"CAD",2,600,753.42
" Oct 2020 Sales","BC110","SSBC3003",2020-10-05 00:00:00.000,"CAD",2,600,784.74
" Feb 2021 Sales","BC110","SSBC3003",2021-02-01 00:00:00.000,"CAD",2,600,763.28
" Oct 2020 Sales","BC110","SSBC3003",2020-10-15 00:00:00.000,"CAD",2,600,785.9
" Dec 2020 Sales","BC110","SSBC3003",2020-12-05 00:00:00.000,"CAD",2,600,790.54
" Dec 2020 Sales","BC100","SSBC3003",2020-12-22 00:00:00.000,"CAD",2,600,791.7
" Nov 2020 Sales","BC110","SSBC3003",2020-11-15 00:00:00.000,"CAD",3,900,1182.33
" Nov 2020 Sales","BC110","SSBC3003",2020-11-05 00:00:00.000,"CAD",2,600,787.64
" Mar 2021 Sales","BC110","SSBC3003",2021-03-30 00:00:00.000,"CAD",2,600,783
" Jan 2021 Sales","BC100","SSBC3003",2021-01-25 00:00:00.000,"CAD",2,600,760.38
" Jun 2021 Sales","BC110","SSBC3004",2021-06-16 00:00:00.000,"CAD",2,900,1192.9063
" Apr 2021 Sales","BC110","SSBC3004",2021-04-16 00:00:00.000,"CAD",2,900,1160.0414
" Jan 2021 Sales","WA005","SSBC1001",2021-01-10 00:00:00.000,"USD",1,9.99,8.3
" May 2021 Sales","WA012","SSBC2001",2021-05-11 00:00:00.000,"",1,180,150.2
" Jul 2021 Sales","WA012","SSBC2001",2021-07-10 00:00:00.000,"USD",1,180,150.2
" Nov 2020 Sales","WA012","SSBC2001",2020-11-24 00:00:00.000,"USD",1,180,150.2
" May 2021 Sales","WA012","SSBC2001",2021-05-21 00:00:00.000,"",1,180,150.2
" Dec 2020 Sales","WA012","SSBC2001",2020-12-12 00:00:00.000,"USD",1,180,150.2
" May 2021 Sales","BC102","SSBC2001",2021-05-21 00:00:00.000,"",1,180,150.2
" Jan 2021 Sales","WA012","SSBC2001",2021-01-21 00:00:00.000,"USD",1,180,150.2
" Aug 2021 Sales","WA012","SSBC2001",2021-08-10 00:00:00.000,"USD",1,180,150.2
" Aug 2021 Sales","WA012","SSBC2001",2021-08-20 00:00:00.000,"USD",1,180,150.2
" Jun 2021 Sales","WA012","SSBC2001",2021-06-25 00:00:00.000,"USD",1,180,150.2
" Jun 2021 Sales","WA012","SSBC2001",2021-06-15 00:00:00.000,"USD",1,180,150.2
" Apr 2021 Sales","WA012","SSBC2001",2021-04-21 00:00:00.000,"USD",1,180,150.2
" Nov 2020 Sales","WA012","SSBC2001",2020-11-14 00:00:00.000,"USD",1,180,150.2
" Jan 2021 Sales","WA012","SSBC2001",2021-01-11 00:00:00.000,"USD",1,180,150.2
" Jul 2021 Sales","WA012","SSBC2001",2021-07-20 00:00:00.000,"USD",1,180,150.2
" Apr 2021 Sales","WA012","SSBC2001",2021-04-11 00:00:00.000,"USD",1,180,150.2
" Feb 2021 Sales","WA012","SSBC2001",2021-02-10 00:00:00.000,"USD",1,180,150.2
" Sep 2021 Sales","WA012","SSBC2001",2021-09-18 00:00:00.000,"USD",1,180,150.2
" Mar 2021 Sales","WA012","SSBC2001",2021-03-10 00:00:00.000,"USD",1,180,150.2
" Feb 2021 Sales","WA012","SSBC2001",2021-02-20 00:00:00.000,"USD",1,180,150.2
" Dec 2020 Sales","WA012","SSBC2001",2020-12-22 00:00:00.000,"USD",1,180,150.2
" Sep 2021 Sales","WA012","SSBC2001",2021-09-10 00:00:00.000,"USD",1,180,150.2
" Mar 2021 Sales","WA012","SSBC2001",2021-03-20 00:00:00.000,"USD",1,180,150.2
" Oct 2020 Sales","BC101","SSBC2002",2020-10-20 00:00:00.000,"CAD",1,180,161.516
" Apr 2021 Sales","BC101","SSBC2002",2021-04-21 00:00:00.000,"CAD",1,180,156.0328
" Sep 2021 Sales","BC101","SSBC2002",2021-09-01 00:00:00.000,"CAD",1,180,160.6816
" Jan 2021 Sales","BC101","SSBC2002",2021-01-02 00:00:00.000,"CAD",1,180,154.7216
" Aug 2021 Sales","BC101","SSBC2002",2021-08-20 00:00:00.000,"CAD",1,180,160.4432
" Dec 2020 Sales","BC101","SSBC2002",2020-12-03 00:00:00.000,"CAD",1,180,162.3504
" Apr 2021 Sales","BC101","SSBC2002",2021-04-02 00:00:00.000,"CAD",1,180,154.7216
" Mar 2021 Sales","BC101","SSBC2002",2021-03-01 00:00:00.000,"CAD",1,180,158.8936
" Mar 2021 Sales","BC101","SSBC2002",2021-03-20 00:00:00.000,"CAD",1,180,160.2048
" May 2021 Sales","BC102","SSBC2002",2021-05-02 00:00:00.000,"",1,180,119.2
" Dec 2020 Sales","BC101","SSBC2002",2020-12-22 00:00:00.000,"CAD",1,180,162.708
" Nov 2020 Sales","BC101","SSBC2002",2020-11-05 00:00:00.000,"CAD",1,180,161.8736
" Sep 2021 Sales","BC101","SSBC2002",2021-09-18 00:00:00.000,"CAD",1,180,160.92
" Jun 2021 Sales","BC101","SSBC2002",2021-06-06 00:00:00.000,"CAD",1,180,159.3704
" May 2021 Sales","BC101","SSBC2002",2021-05-02 00:00:00.000,"",1,180,119.2
" Feb 2021 Sales","BC101","SSBC2002",2021-02-20 00:00:00.000,"CAD",1,180,158.1784
" Nov 2020 Sales","BC101","SSBC2002",2020-11-24 00:00:00.000,"CAD",1,180,162.2312
" Jul 2021 Sales","BC101","SSBC2002",2021-07-20 00:00:00.000,"CAD",1,180,159.8472
" Jun 2021 Sales","BC101","SSBC2002",2021-06-25 00:00:00.000,"CAD",1,180,160.6816
" Feb 2021 Sales","BC101","SSBC2002",2021-02-01 00:00:00.000,"CAD",1,180,156.8672
" Aug 2021 Sales","BC101","SSBC2002",2021-08-01 00:00:00.000,"CAD",1,180,160.0856
" May 2021 Sales","BC101","SSBC2002",2021-05-21 00:00:00.000,"",1,180,119.2
" Jan 2021 Sales","BC101","SSBC2002",2021-01-21 00:00:00.000,"CAD",1,180,156.0328
" Jul 2021 Sales","BC101","SSBC2002",2021-07-01 00:00:00.000,"CAD",1,180,159.4896
" Oct 2020 Sales","BC101","SSBC2002",2020-10-01 00:00:00.000,"CAD",1,180,161.1584
" Dec 2020 Sales","BC102","SSBC2003",2020-12-03 00:00:00.000,"CAD",1,180,197.49
" Nov 2020 Sales","BC102","SSBC2003",2020-11-24 00:00:00.000,"CAD",1,180,197.345
" Nov 2020 Sales","WA012","SSBC2003",2020-11-20 00:00:00.000,"USD",1,180,145
" Nov 2020 Sales","BC102","SSBC2003",2020-11-05 00:00:00.000,"CAD",1,180,196.91
" Feb 2021 Sales","BC102","SSBC2003",2021-02-01 00:00:00.000,"CAD",1,180,190.82
" Oct 2020 Sales","BC102","SSBC2003",2020-10-20 00:00:00.000,"CAD",1,180,196.475
" Mar 2021 Sales","WA012","SSBC2003",2021-03-25 00:00:00.000,"USD",1,180,145
" Mar 2021 Sales","BC102","SSBC2003",2021-03-20 00:00:00.000,"CAD",1,180,194.88
" Apr 2021 Sales","BC102","SSBC2003",2021-04-21 00:00:00.000,"CAD",1,180,189.805
" Oct 2020 Sales","BC102","SSBC2003",2020-10-01 00:00:00.000,"CAD",1,180,196.04
" Apr 2021 Sales","WA055","SSBC2003",2021-04-21 00:00:00.000,"USD",1,180,145
" Sep 2021 Sales","BC102","SSBC2003",2021-09-01 00:00:00.000,"CAD",1,180,195.46
" Feb 2021 Sales","WA012","SSBC2003",2021-02-25 00:00:00.000,"USD",1,180,145
" Jan 2021 Sales","BC102","SSBC2003",2021-01-21 00:00:00.000,"CAD",1,180,189.805
" Dec 2020 Sales","BC102","SSBC2003",2020-12-22 00:00:00.000,"CAD",1,180,197.925
" Oct 2020 Sales","BC100","SSBC2003",2020-10-20 00:00:00.000,"CAD",1,180,196.475
" Oct 2020 Sales","WA012","SSBC2003",2020-10-20 00:00:00.000,"USD",1,180,145
" Mar 2021 Sales","BC102","SSBC2003",2021-03-01 00:00:00.000,"CAD",1,180,193.285
" Feb 2021 Sales","BC102","SSBC2003",2021-02-20 00:00:00.000,"CAD",1,180,192.415
" Jan 2021 Sales","BC102","SSBC2003",2021-01-02 00:00:00.000,"CAD",1,180,188.21
" Sep 2021 Sales","BC102","SSBC2004",2021-09-20 00:00:00.000,"CAD",1,230,310.1356
" Jul 2021 Sales","BC102","SSBC2004",2021-07-20 00:00:00.000,"CAD",1,230,307.84
" Aug 2021 Sales","BC102","SSBC2004",2021-08-01 00:00:00.000,"CAD",1,230,308.2991
" Jun 2021 Sales","BC102","SSBC2004",2021-06-06 00:00:00.000,"CAD",1,230,306.9217
" Jul 2021 Sales","BC102","SSBC2004",2021-07-01 00:00:00.000,"CAD",1,230,307.1513
" Aug 2021 Sales","BC102","SSBC2004",2021-08-20 00:00:00.000,"CAD",1,230,308.9878
" Jun 2021 Sales","BC110","SSBC2004",2021-06-24 00:00:00.000,"CAD",1,230,309.4469
" May 2021 Sales","BC110","SSBC2004",2021-05-10 00:00:00.000,"",1,230,229.56
" Jun 2021 Sales","BC102","SSBC2004",2021-06-25 00:00:00.000,"CAD",1,230,309.4469
" Oct 2020 Sales","WA055","SSBC2005",2020-10-29 00:00:00.000,"USD",1,180,100.6
" Oct 2020 Sales","WA055","SSBC2005",2020-10-04 00:00:00.000,"USD",1,180,100.6
" Apr 2021 Sales","BC102","SSBC2005",2021-04-02 00:00:00.000,"CAD",1,180,130.5788
" Feb 2021 Sales","BC100","SSBC2006",2021-02-01 00:00:00.000,"CAD",1,180,176.4493
" Feb 2021 Sales","BC100","SSBC2006",2021-02-20 00:00:00.000,"CAD",1,180,177.9242
" Jul 2021 Sales","BC100","SSBC2006",2021-07-20 00:00:00.000,"CAD",1,180,179.8013
" May 2021 Sales","BC100","SSBC2006",2021-05-21 00:00:00.000,"",1,180,134.08
" Mar 2021 Sales","BC100","SSBC2006",2021-03-20 00:00:00.000,"CAD",1,180,180.2035
" Aug 2021 Sales","BC100","SSBC2006",2021-08-01 00:00:00.000,"CAD",1,180,180.0694
" Dec 2020 Sales","BC100","SSBC2006",2020-12-03 00:00:00.000,"CAD",1,180,182.617
" May 2021 Sales","BC100","SSBC2006",2021-05-02 00:00:00.000,"",1,180,134.08
" Nov 2020 Sales","BC100","SSBC2006",2020-11-24 00:00:00.000,"CAD",1,180,182.4829
" Oct 2020 Sales","BC100","SSBC2006",2020-10-01 00:00:00.000,"CAD",1,180,181.2762
" Jun 2021 Sales","BC100","SSBC2006",2021-06-25 00:00:00.000,"CAD",1,180,180.7398
" Sep 2021 Sales","BC100","SSBC2006",2021-09-01 00:00:00.000,"CAD",1,180,180.7398
" Jun 2021 Sales","BC100","SSBC2006",2021-06-06 00:00:00.000,"CAD",1,180,179.265
" Mar 2021 Sales","BC100","SSBC2006",2021-03-01 00:00:00.000,"CAD",1,180,178.7286
" Dec 2020 Sales","BC100","SSBC2006",2020-12-22 00:00:00.000,"CAD",1,180,183.0192
" Jul 2021 Sales","BC100","SSBC2006",2021-07-01 00:00:00.000,"CAD",1,180,179.399
" Jan 2021 Sales","BC100","SSBC2006",2021-01-02 00:00:00.000,"CAD",1,180,174.0358
" Nov 2020 Sales","BC100","SSBC2006",2020-11-05 00:00:00.000,"CAD",1,180,182.0806
" Apr 2021 Sales","BC100","SSBC2006",2021-04-21 00:00:00.000,"CAD",1,180,175.5107
" Aug 2021 Sales","BC100","SSBC2006",2021-08-20 00:00:00.000,"CAD",1,180,180.4717
" Apr 2021 Sales","BC100","SSBC2006",2021-04-02 00:00:00.000,"CAD",1,180,174.0358
" Jan 2021 Sales","BC100","SSBC2006",2021-01-21 00:00:00.000,"CAD",1,180,175.5107
" Sep 2021 Sales","BC100","SSBC2006",2021-09-20 00:00:00.000,"CAD",1,180,181.1421
" Oct 2020 Sales","BC100","SSBC2006",2020-10-20 00:00:00.000,"CAD",1,180,181.6784
" May 2021 Sales","WA012","SSBC3001",2021-05-10 00:00:00.000,"",1,300,285.4
" May 2021 Sales","WA007","SSBC3001",2021-05-11 00:00:00.000,"",1,300,285.4
" Aug 2021 Sales","WA012","SSBC3001",2021-08-10 00:00:00.000,"USD",1,300,285.4
" Aug 2021 Sales","WA005","SSBC3001",2021-08-10 00:00:00.000,"USD",1,300,285.4
" May 2021 Sales","WA005","SSBC3001",2021-05-10 00:00:00.000,"",1,300,285.4
" Mar 2021 Sales","WA007","SSBC3001",2021-03-25 00:00:00.000,"USD",1,300,285.4
" Jul 2021 Sales","WA005","SSBC3001",2021-07-10 00:00:00.000,"USD",1,300,285.4
" Apr 2021 Sales","WA007","SSBC3001",2021-04-25 00:00:00.000,"USD",1,300,285.4
" Apr 2021 Sales","WA005","SSBC3001",2021-04-25 00:00:00.000,"USD",1,300,285.4
