PurchaseId,PurchaseDate,PurchaseDateTime,ProductId,CentreId,Quantity,Price,PaymentDate
69431,2014-02-11 00:00:00.000,2014-02-11 18:55:00.000,1,383,1,8.5,2014-02-11 00:00:00.000
69444,2014-02-11 00:00:00.000,2014-02-11 11:36:00.000,1,356,1,8.5,2014-02-11 00:00:00.000
69445,2014-02-11 00:00:00.000,2014-02-11 11:58:00.000,1,131,1,8.5,2014-02-11 00:00:00.000
69536,2014-02-12 00:00:00.000,2014-02-12 16:34:00.000,1,348,1,8.5,2014-02-12 00:00:00.000
69537,2014-02-12 00:00:00.000,2014-02-12 16:35:00.000,1,304,1,8.5,2014-02-12 00:00:00.000
69548,2014-02-12 00:00:00.000,2014-02-12 16:54:00.000,1,276,1,8.5,2014-02-12 00:00:00.000
69558,2014-02-12 00:00:00.000,2014-02-12 17:09:00.000,1,271,1,8.5,2014-02-12 00:00:00.000
69571,2014-02-12 00:00:00.000,2014-02-12 17:49:00.000,1,344,1,8.5,2014-02-12 00:00:00.000
69650,2014-02-13 00:00:00.000,2014-02-13 14:29:00.000,1,211,1,8.5,2014-02-13 00:00:00.000
69651,2014-02-13 00:00:00.000,2014-02-13 14:31:00.000,1,363,1,8.5,2014-02-13 00:00:00.000
69667,2014-02-13 00:00:00.000,2014-02-13 15:52:00.000,1,296,1,8.5,2014-02-13 00:00:00.000
69670,2014-02-13 00:00:00.000,2014-02-13 16:08:00.000,1,355,1,8.5,2014-02-13 00:00:00.000
69678,2014-02-13 00:00:00.000,2014-02-13 16:53:00.000,1,80,1,8.5,2014-02-13 00:00:00.000
69692,2014-02-13 00:00:00.000,2014-02-13 17:52:00.000,1,372,1,8.5,2014-02-13 00:00:00.000
69776,2014-02-15 00:00:00.000,2014-02-15 16:39:00.000,1,227,1,8.5,2014-02-15 00:00:00.000
69808,2014-02-15 00:00:00.000,2014-02-15 10:17:00.000,1,307,1,8.5,2014-02-15 00:00:00.000
69902,2014-02-17 00:00:00.000,2014-02-17 18:05:00.000,1,341,1,8.5,2014-02-17 00:00:00.000
69911,2014-02-17 00:00:00.000,2014-02-17 18:35:00.000,1,148,1,8.5,2014-02-17 00:00:00.000
69927,2014-02-17 00:00:00.000,2014-02-17 10:32:00.000,1,205,1,8.5,2014-02-17 00:00:00.000
70020,2014-02-18 00:00:00.000,2014-02-18 18:21:00.000,1,357,1,8.5,2014-02-18 00:00:00.000
70036,2014-02-19 00:00:00.000,2014-02-19 09:30:00.000,1,329,1,8.5,2014-02-19 00:00:00.000
70037,2014-02-19 00:00:00.000,2014-02-19 09:31:00.000,1,261,1,8.5,2014-02-19 00:00:00.000
70040,2014-02-19 00:00:00.000,2014-02-19 10:03:00.000,1,279,1,8.5,2014-02-19 00:00:00.000
70120,2014-02-19 00:00:00.000,2014-02-19 16:03:00.000,1,321,1,8.5,2014-02-19 00:00:00.000
70130,2014-02-19 00:00:00.000,2014-02-19 16:28:00.000,1,349,1,8.5,2014-02-19 00:00:00.000
70140,2014-02-19 00:00:00.000,2014-02-19 17:00:00.000,1,381,1,8.5,2014-02-19 00:00:00.000
70158,2014-02-20 00:00:00.000,2014-02-20 17:59:00.000,1,261,1,8.5,2014-02-20 00:00:00.000
70252,2014-02-20 00:00:00.000,2014-02-20 15:33:00.000,1,373,1,8.5,2014-02-20 00:00:00.000
70255,2014-02-20 00:00:00.000,2014-02-20 15:49:00.000,1,365,1,8.5,2014-02-20 00:00:00.000
70268,2014-02-20 00:00:00.000,2014-02-20 17:21:00.000,1,153,1,8.5,2014-02-20 00:00:00.000
70358,2014-02-21 00:00:00.000,2014-02-21 15:46:00.000,1,360,1,8.5,2014-02-21 00:00:00.000
70369,2014-02-21 00:00:00.000,2014-02-21 16:36:00.000,1,365,1,8.5,2014-02-21 00:00:00.000
70371,2014-02-21 00:00:00.000,2014-02-21 16:42:00.000,1,381,1,8.5,2014-02-21 00:00:00.000
70384,2014-02-21 00:00:00.000,2014-02-21 17:44:00.000,1,354,1,8.5,2014-02-21 00:00:00.000
70478,2014-02-23 00:00:00.000,2014-02-23 18:08:00.000,1,125,1,8.5,2014-02-23 00:00:00.000
70492,2014-02-24 00:00:00.000,2014-02-24 10:41:00.000,1,345,1,8.5,2014-02-24 00:00:00.000
70496,2014-02-24 00:00:00.000,2014-02-24 11:04:00.000,1,279,1,8.5,2014-02-24 00:00:00.000
70501,2014-02-24 00:00:00.000,2014-02-24 11:44:00.000,1,225,1,8.5,2014-02-24 00:00:00.000
70582,2014-02-24 00:00:00.000,2014-02-24 18:14:00.000,1,353,1,8.5,2014-02-24 00:00:00.000
70594,2014-02-24 00:00:00.000,2014-02-24 09:39:00.000,1,362,1,8.5,2014-02-24 00:00:00.000
70606,2014-02-25 00:00:00.000,2014-02-25 10:38:00.000,1,254,1,8.5,2014-02-25 00:00:00.000
70613,2014-02-25 00:00:00.000,2014-02-25 11:11:00.000,1,206,1,8.5,2014-02-25 00:00:00.000
70615,2014-02-25 00:00:00.000,2014-02-25 11:18:00.000,1,302,1,8.5,2014-02-25 00:00:00.000
70719,2014-02-26 00:00:00.000,2014-02-26 15:30:00.000,1,135,1,8.5,2014-02-26 00:00:00.000
70724,2014-02-26 00:00:00.000,2014-02-26 15:43:00.000,1,362,1,8.5,2014-02-26 00:00:00.000
70727,2014-02-26 00:00:00.000,2014-02-26 15:47:00.000,1,350,1,8.5,2014-02-26 00:00:00.000
70730,2014-02-26 00:00:00.000,2014-02-26 15:52:00.000,1,323,1,8.5,2014-02-26 00:00:00.000
70841,2014-02-26 00:00:00.000,2014-02-26 14:15:00.000,1,289,1,8.5,2014-02-26 00:00:00.000
70842,2014-02-26 00:00:00.000,2014-02-26 14:16:00.000,1,114,1,8.5,2014-02-26 00:00:00.000
70844,2014-02-26 00:00:00.000,2014-02-26 14:16:00.000,1,350,1,8.5,2014-02-26 00:00:00.000
70848,2014-02-27 00:00:00.000,2014-02-27 14:17:00.000,1,374,1,8.5,2014-02-27 00:00:00.000
70943,2014-02-27 00:00:00.000,2014-02-27 16:17:00.000,1,353,1,8.5,2014-02-27 00:00:00.000
70945,2014-02-28 00:00:00.000,2014-02-28 16:18:00.000,1,366,1,8.5,2014-02-28 00:00:00.000
70956,2014-02-28 00:00:00.000,2014-02-28 16:30:00.000,1,202,1,8.5,2014-02-28 00:00:00.000
70962,2014-02-28 00:00:00.000,2014-02-28 16:43:00.000,1,378,1,8.5,2014-02-28 00:00:00.000
70969,2014-02-28 00:00:00.000,2014-02-28 17:07:00.000,1,174,1,8.5,2014-02-28 00:00:00.000
71056,2014-03-02 00:00:00.000,2014-03-02 14:19:00.000,1,142,1,8.5,2014-03-02 00:00:00.000
71059,2014-03-02 00:00:00.000,2014-03-02 14:22:00.000,1,336,1,8.5,2014-03-02 00:00:00.000
71060,2014-03-02 00:00:00.000,2014-03-02 14:24:00.000,1,136,1,8.5,2014-03-02 00:00:00.000
71067,2014-03-02 00:00:00.000,2014-03-02 14:34:00.000,1,382,1,8.5,2014-03-02 00:00:00.000
71079,2014-03-02 00:00:00.000,2014-03-02 15:03:00.000,1,374,1,8.5,2014-03-02 00:00:00.000
71090,2014-03-03 00:00:00.000,2014-03-03 15:57:00.000,1,366,1,8.5,2014-03-03 00:00:00.000
71192,2014-03-03 00:00:00.000,2014-03-03 16:16:00.000,1,314,1,8.5,2014-03-03 00:00:00.000
71301,2014-03-04 00:00:00.000,2014-03-04 13:16:00.000,1,171,1,8.5,2014-03-04 00:00:00.000
71311,2014-03-04 00:00:00.000,2014-03-04 15:59:00.000,1,347,1,8.5,2014-03-04 00:00:00.000
71313,2014-03-04 00:00:00.000,2014-03-04 16:25:00.000,1,186,1,8.5,2014-03-04 00:00:00.000
71394,2014-03-05 00:00:00.000,2014-03-05 10:59:00.000,1,375,1,8.5,2014-03-05 00:00:00.000
71428,2014-03-05 00:00:00.000,2014-03-05 13:10:00.000,1,371,1,8.5,2014-03-05 00:00:00.000
71521,2014-03-05 00:00:00.000,2014-03-05 15:54:00.000,1,379,1,8.5,2014-03-05 00:00:00.000
71536,2014-03-05 00:00:00.000,2014-03-05 16:56:00.000,1,342,1,8.5,2014-03-05 00:00:00.000
71656,2014-03-06 00:00:00.000,2014-03-06 17:17:00.000,1,295,1,8.5,2014-03-06 00:00:00.000
71657,2014-03-06 00:00:00.000,2014-03-06 17:18:00.000,1,263,1,8.5,2014-03-06 00:00:00.000
71674,2014-03-06 00:00:00.000,2014-03-06 18:02:00.000,1,327,1,8.5,2014-03-06 00:00:00.000
71765,2014-03-07 00:00:00.000,2014-03-07 15:21:00.000,1,315,1,8.5,2014-03-07 00:00:00.000
71786,2014-03-07 00:00:00.000,2014-03-07 16:18:00.000,1,272,1,8.5,2014-03-07 00:00:00.000
71791,2014-03-07 00:00:00.000,2014-03-07 16:31:00.000,1,322,1,8.5,2014-03-07 00:00:00.000
71873,2014-03-09 00:00:00.000,2014-03-09 12:18:00.000,1,231,1,8.5,2014-03-09 00:00:00.000
71874,2014-03-09 00:00:00.000,2014-03-09 12:18:00.000,1,228,1,8.5,2014-03-09 00:00:00.000
71883,2014-03-09 00:00:00.000,2014-03-09 12:19:00.000,1,127,1,8.5,2014-03-09 00:00:00.000
71886,2014-03-09 00:00:00.000,2014-03-09 12:19:00.000,1,168,1,8.5,2014-03-09 00:00:00.000
71902,2014-03-09 00:00:00.000,2014-03-09 12:22:00.000,1,255,1,8.5,2014-03-09 00:00:00.000
72099,2014-03-11 00:00:00.000,2014-03-11 16:01:00.000,1,247,1,8.5,2014-03-11 00:00:00.000
72107,2014-03-11 00:00:00.000,2014-03-11 16:34:00.000,1,342,1,8.5,2014-03-11 00:00:00.000
72114,2014-03-11 00:00:00.000,2014-03-11 16:50:00.000,1,383,1,8.5,2014-03-11 00:00:00.000
72129,2014-03-11 00:00:00.000,2014-03-11 17:59:00.000,1,356,1,8.5,2014-03-11 00:00:00.000
72132,2014-03-11 00:00:00.000,2014-03-11 18:12:00.000,1,351,1,8.5,2014-03-11 00:00:00.000
72224,2014-03-12 00:00:00.000,2014-03-12 18:08:00.000,1,312,1,8.5,2014-03-12 00:00:00.000
72225,2014-03-12 00:00:00.000,2014-03-12 18:13:00.000,1,383,1,8.5,2014-03-12 00:00:00.000
72232,2014-03-12 00:00:00.000,2014-03-12 09:31:00.000,1,228,1,8.5,2014-03-12 00:00:00.000
72234,2014-03-12 00:00:00.000,2014-03-12 09:37:00.000,1,283,1,8.5,2014-03-12 00:00:00.000
72236,2014-03-12 00:00:00.000,2014-03-12 09:38:00.000,1,299,1,8.5,2014-03-12 00:00:00.000
72239,2014-03-12 00:00:00.000,2014-03-12 10:14:00.000,1,292,1,8.5,2014-03-12 00:00:00.000
72249,2014-03-12 00:00:00.000,2014-03-12 12:56:00.000,1,204,1,8.5,2014-03-12 00:00:00.000
72256,2014-03-12 00:00:00.000,2014-03-12 13:40:00.000,1,132,1,8.5,2014-03-12 00:00:00.000
72474,2014-03-13 00:00:00.000,2014-03-13 18:24:00.000,1,376,1,8.5,2014-03-13 00:00:00.000
72497,2014-03-14 00:00:00.000,2014-03-14 09:21:00.000,1,361,1,8.5,2014-03-14 00:00:00.000
72571,2014-03-15 00:00:00.000,2014-03-15 16:10:00.000,1,352,1,8.5,2014-03-15 00:00:00.000
72572,2014-03-15 00:00:00.000,2014-03-15 16:11:00.000,1,361,1,8.5,2014-03-15 00:00:00.000
72573,2014-03-15 00:00:00.000,2014-03-15 16:13:00.000,1,355,1,8.5,2014-03-15 00:00:00.000
72580,2014-03-15 00:00:00.000,2014-03-15 16:31:00.000,1,258,1,8.5,2014-03-15 00:00:00.000
72592,2014-03-15 00:00:00.000,2014-03-15 16:56:00.000,1,368,1,8.5,2014-03-15 00:00:00.000
72596,2014-03-16 00:00:00.000,2014-03-16 17:12:00.000,1,307,1,8.5,2014-03-16 00:00:00.000
72600,2014-03-16 00:00:00.000,2014-03-16 17:20:00.000,1,287,1,8.5,2014-03-16 00:00:00.000
72612,2014-03-16 00:00:00.000,2014-03-16 17:44:00.000,1,248,1,8.5,2014-03-16 00:00:00.000
72613,2014-03-16 00:00:00.000,2014-03-16 17:44:00.000,1,380,1,8.5,2014-03-16 00:00:00.000
72720,2014-03-18 00:00:00.000,2014-03-18 12:39:00.000,1,320,1,8.5,2014-03-18 00:00:00.000
72802,2014-03-18 00:00:00.000,2014-03-18 17:18:00.000,1,304,1,8.5,2014-03-18 00:00:00.000
72805,2014-03-18 00:00:00.000,2014-03-18 17:29:00.000,1,355,1,8.5,2014-03-18 00:00:00.000
72827,2014-03-18 00:00:00.000,2014-03-18 18:42:00.000,1,355,1,8.5,2014-03-18 00:00:00.000
72847,2014-03-19 00:00:00.000,2014-03-19 12:16:00.000,1,227,1,8.5,2014-03-19 00:00:00.000
72919,2014-03-19 00:00:00.000,2014-03-19 14:29:00.000,1,252,1,8.5,2014-03-19 00:00:00.000
72920,2014-03-19 00:00:00.000,2014-03-19 14:30:00.000,1,332,1,8.5,2014-03-19 00:00:00.000
72922,2014-03-19 00:00:00.000,2014-03-19 14:31:00.000,1,271,1,8.5,2014-03-19 00:00:00.000
72926,2014-03-19 00:00:00.000,2014-03-19 14:45:00.000,1,304,1,8.5,2014-03-19 00:00:00.000
72928,2014-03-19 00:00:00.000,2014-03-19 14:58:00.000,1,376,1,8.5,2014-03-19 00:00:00.000
72932,2014-03-19 00:00:00.000,2014-03-19 15:15:00.000,1,248,1,8.5,2014-03-19 00:00:00.000
72934,2014-03-19 00:00:00.000,2014-03-19 15:25:00.000,1,361,1,8.5,2014-03-19 00:00:00.000
72947,2014-03-19 00:00:00.000,2014-03-19 15:51:00.000,1,227,1,8.5,2014-03-19 00:00:00.000
72951,2014-03-19 00:00:00.000,2014-03-19 15:53:00.000,1,352,1,8.5,2014-03-19 00:00:00.000
73034,2014-03-20 00:00:00.000,2014-03-20 14:45:00.000,1,296,1,8.5,2014-03-20 00:00:00.000
73037,2014-03-20 00:00:00.000,2014-03-20 15:00:00.000,1,380,1,8.5,2014-03-20 00:00:00.000
73039,2014-03-20 00:00:00.000,2014-03-20 15:05:00.000,1,361,1,8.5,2014-03-20 00:00:00.000
73047,2014-03-20 00:00:00.000,2014-03-20 16:07:00.000,1,172,1,8.5,2014-03-20 00:00:00.000
73049,2014-03-20 00:00:00.000,2014-03-20 16:18:00.000,1,167,1,8.5,2014-03-20 00:00:00.000
73069,2014-03-20 00:00:00.000,2014-03-20 18:51:00.000,1,243,1,8.5,2014-03-20 00:00:00.000
73144,2014-03-21 00:00:00.000,2014-03-21 10:28:00.000,1,221,1,8.5,2014-03-21 00:00:00.000
73152,2014-03-21 00:00:00.000,2014-03-21 10:49:00.000,1,149,1,8.5,2014-03-21 00:00:00.000
73153,2014-03-21 00:00:00.000,2014-03-21 10:50:00.000,1,128,1,8.5,2014-03-21 00:00:00.000
73157,2014-03-21 00:00:00.000,2014-03-21 11:04:00.000,1,361,1,8.5,2014-03-21 00:00:00.000
73169,2014-03-21 00:00:00.000,2014-03-21 12:00:00.000,1,287,1,8.5,2014-03-21 00:00:00.000
73170,2014-03-21 00:00:00.000,2014-03-21 12:14:00.000,1,177,1,8.5,2014-03-21 00:00:00.000
73178,2014-03-21 00:00:00.000,2014-03-21 13:13:00.000,1,363,1,8.5,2014-03-21 00:00:00.000
73186,2014-03-21 00:00:00.000,2014-03-21 13:40:00.000,1,376,1,8.5,2014-03-21 00:00:00.000
73188,2014-03-21 00:00:00.000,2014-03-21 13:42:00.000,1,361,1,8.5,2014-03-21 00:00:00.000
73295,2014-03-22 00:00:00.000,2014-03-22 09:23:00.000,1,265,1,8.5,2014-03-22 00:00:00.000
73392,2014-03-24 00:00:00.000,2014-03-24 17:05:00.000,1,313,1,8.5,2014-03-24 00:00:00.000
73395,2014-03-24 00:00:00.000,2014-03-24 17:25:00.000,1,176,1,8.5,2014-03-24 00:00:00.000
73410,2014-03-24 00:00:00.000,2014-03-24 17:59:00.000,1,264,1,8.5,2014-03-24 00:00:00.000
73422,2014-03-24 00:00:00.000,2014-03-24 18:37:00.000,1,188,1,8.5,2014-03-24 00:00:00.000
73508,2014-03-24 00:00:00.000,2014-03-24 14:37:00.000,1,233,1,8.5,2014-03-24 00:00:00.000
73515,2014-03-24 00:00:00.000,2014-03-24 15:14:00.000,1,349,1,8.5,2014-03-24 00:00:00.000
73538,2014-03-24 00:00:00.000,2014-03-24 16:07:00.000,1,329,1,8.5,2014-03-24 00:00:00.000
73628,2014-03-25 00:00:00.000,2014-03-25 12:10:00.000,1,153,1,8.5,2014-03-25 00:00:00.000
73751,2014-03-26 00:00:00.000,2014-03-26 11:46:00.000,1,385,1,8.5,2014-03-26 00:00:00.000
73758,2014-03-26 00:00:00.000,2014-03-26 12:09:00.000,1,310,1,8.5,2014-03-26 00:00:00.000
73772,2014-03-26 00:00:00.000,2014-03-26 12:56:00.000,1,301,1,8.5,2014-03-26 00:00:00.000
73887,2014-03-27 00:00:00.000,2014-03-27 09:53:00.000,1,269,1,8.5,2014-03-27 00:00:00.000
73892,2014-03-27 00:00:00.000,2014-03-27 12:14:00.000,1,381,1,8.5,2014-03-27 00:00:00.000
73973,2014-03-28 00:00:00.000,2014-03-28 13:40:00.000,1,261,1,8.5,2014-03-28 00:00:00.000
73978,2014-03-28 00:00:00.000,2014-03-28 14:03:00.000,1,234,1,8.5,2014-03-28 00:00:00.000
73983,2014-03-28 00:00:00.000,2014-03-28 14:21:00.000,1,81,1,8.5,2014-03-28 00:00:00.000
74004,2014-03-28 00:00:00.000,2014-03-28 16:03:00.000,1,213,1,8.5,2014-03-28 00:00:00.000
74005,2014-03-28 00:00:00.000,2014-03-28 16:06:00.000,1,357,1,8.5,2014-03-28 00:00:00.000
74111,2014-03-31 00:00:00.000,2014-03-31 13:10:00.000,1,337,1,8.5,2014-03-31 00:00:00.000
74216,2014-03-31 00:00:00.000,2014-03-31 09:57:00.000,1,269,1,8.5,2014-03-31 00:00:00.000
74229,2014-04-01 00:00:00.000,2014-04-01 10:37:00.000,1,234,1,8.5,2014-04-01 00:00:00.000
74245,2014-04-01 00:00:00.000,2014-04-01 11:55:00.000,1,377,1,8.5,2014-04-01 00:00:00.000
74248,2014-04-01 00:00:00.000,2014-04-01 11:59:00.000,1,173,1,8.5,2014-04-01 00:00:00.000
74336,2014-04-02 00:00:00.000,2014-04-02 18:19:00.000,1,369,1,8.5,2014-04-02 00:00:00.000
74360,2014-04-02 00:00:00.000,2014-04-02 09:52:00.000,1,310,1,8.5,2014-04-02 00:00:00.000
74442,2014-04-03 00:00:00.000,2014-04-03 16:38:00.000,1,309,1,8.5,2014-04-03 00:00:00.000
74448,2014-04-03 00:00:00.000,2014-04-03 17:01:00.000,1,256,1,8.5,2014-04-03 00:00:00.000
74459,2014-04-09 00:00:00.000,2014-04-09 18:11:00.000,1,282,1,8.5,2014-04-09 00:00:00.000
74467,2014-04-03 00:00:00.000,2014-04-03 18:41:00.000,1,353,1,8.5,2014-04-03 00:00:00.000
74479,2014-04-03 00:00:00.000,2014-04-03 10:15:00.000,1,306,1,8.5,2014-04-03 00:00:00.000
74567,2014-04-04 00:00:00.000,2014-04-04 18:28:00.000,1,256,1,8.5,2014-04-04 00:00:00.000
74587,2014-04-04 00:00:00.000,2014-04-04 10:44:00.000,1,374,1,8.5,2014-04-04 00:00:00.000
74590,2014-04-04 00:00:00.000,2014-04-04 11:18:00.000,1,374,1,8.5,2014-04-04 00:00:00.000
74599,2014-04-04 00:00:00.000,2014-04-04 14:14:00.000,1,314,1,8.5,2014-04-04 00:00:00.000
74606,2014-04-04 00:00:00.000,2014-04-04 15:07:00.000,1,334,1,8.5,2014-04-04 00:00:00.000
74686,2014-04-06 00:00:00.000,2014-04-06 16:41:00.000,1,353,1,8.5,2014-04-06 00:00:00.000
74718,2014-04-06 00:00:00.000,2014-04-06 12:22:00.000,1,314,1,8.5,2014-04-06 00:00:00.000
74839,2014-04-08 00:00:00.000,2014-04-08 18:47:00.000,1,297,1,8.5,2014-04-08 00:00:00.000
74936,2014-04-08 00:00:00.000,2014-04-08 15:47:00.000,1,306,1,8.5,2014-04-08 00:00:00.000
74943,2014-04-08 00:00:00.000,2014-04-08 16:01:00.000,1,330,1,8.5,2014-04-08 00:00:00.000
74949,2014-04-08 00:00:00.000,2014-04-08 16:07:00.000,1,339,1,8.5,2014-04-08 00:00:00.000
75041,2014-04-09 00:00:00.000,2014-04-09 13:14:00.000,1,309,1,8.5,2014-04-09 00:00:00.000
75131,2014-04-09 00:00:00.000,2014-04-09 16:25:00.000,1,346,1,8.5,2014-04-09 00:00:00.000
75137,2014-04-09 00:00:00.000,2014-04-09 16:35:00.000,1,246,1,8.5,2014-04-09 00:00:00.000
75240,2014-04-10 00:00:00.000,2014-04-10 11:55:00.000,1,306,1,8.5,2014-04-10 00:00:00.000
75249,2014-04-10 00:00:00.000,2014-04-10 12:41:00.000,1,230,1,8.5,2014-04-10 00:00:00.000
75251,2014-04-10 00:00:00.000,2014-04-10 12:51:00.000,1,370,1,8.5,2014-04-10 00:00:00.000
75252,2014-04-10 00:00:00.000,2014-04-10 13:13:00.000,1,370,1,8.5,2014-04-10 00:00:00.000
75275,2014-04-10 00:00:00.000,2014-04-10 14:48:00.000,1,309,1,8.5,2014-04-10 00:00:00.000
75385,2014-04-12 00:00:00.000,2014-04-12 15:06:00.000,1,370,1,8.5,2014-04-12 00:00:00.000
75389,2014-04-12 00:00:00.000,2014-04-12 15:25:00.000,1,378,1,8.5,2014-04-12 00:00:00.000
75395,2014-04-12 00:00:00.000,2014-04-12 15:39:00.000,1,366,1,8.5,2014-04-12 00:00:00.000
75397,2014-04-12 00:00:00.000,2014-04-12 16:03:00.000,1,382,1,8.5,2014-04-12 00:00:00.000
75479,2014-04-14 00:00:00.000,2014-04-14 17:45:00.000,1,206,1,8.5,2014-04-14 00:00:00.000
75490,2014-04-14 00:00:00.000,2014-04-14 18:43:00.000,1,334,1,8.5,2014-04-14 00:00:00.000
75499,2014-04-14 00:00:00.000,2014-04-14 13:22:00.000,1,382,1,8.5,2014-04-14 00:00:00.000
75504,2014-04-14 00:00:00.000,2014-04-14 14:31:00.000,1,370,1,8.5,2014-04-14 00:00:00.000
75509,2014-04-14 00:00:00.000,2014-04-14 15:30:00.000,1,358,1,8.5,2014-04-14 00:00:00.000
75586,2014-04-15 00:00:00.000,2014-04-15 15:23:00.000,1,263,1,8.5,2014-04-15 00:00:00.000
75587,2014-04-15 00:00:00.000,2014-04-15 15:25:00.000,1,375,1,8.5,2014-04-15 00:00:00.000
75599,2014-04-15 00:00:00.000,2014-04-15 16:01:00.000,1,266,1,8.5,2014-04-15 00:00:00.000
75618,2014-04-15 00:00:00.000,2014-04-15 16:33:00.000,1,371,1,8.5,2014-04-15 00:00:00.000
75720,2014-04-16 00:00:00.000,2014-04-16 15:04:00.000,1,367,1,8.5,2014-04-16 00:00:00.000
75721,2014-04-16 00:00:00.000,2014-04-16 15:08:00.000,1,247,1,8.5,2014-04-16 00:00:00.000
75723,2014-04-16 00:00:00.000,2014-04-16 15:14:00.000,1,228,1,8.5,2014-04-16 00:00:00.000
75729,2014-04-16 00:00:00.000,2014-04-16 15:33:00.000,1,375,1,8.5,2014-04-16 00:00:00.000
75837,2014-04-22 00:00:00.000,2014-04-22 12:44:00.000,1,247,1,8.5,2014-04-22 00:00:00.000
75838,2014-04-16 00:00:00.000,2014-04-16 12:53:00.000,1,159,1,8.5,2014-04-16 00:00:00.000
75844,2014-04-16 00:00:00.000,2014-04-16 13:11:00.000,1,195,1,8.5,2014-04-16 00:00:00.000
75846,2014-04-16 00:00:00.000,2014-04-16 13:15:00.000,1,356,1,8.5,2014-04-16 00:00:00.000
75854,2014-04-17 00:00:00.000,2014-04-17 14:12:00.000,1,356,1,8.5,2014-04-17 00:00:00.000
75862,2014-04-17 00:00:00.000,2014-04-17 14:37:00.000,1,164,1,8.5,2014-04-17 00:00:00.000
75935,2014-04-18 00:00:00.000,2014-04-18 09:22:00.000,1,131,1,8.5,2014-04-18 00:00:00.000
75948,2014-04-18 00:00:00.000,2014-04-18 13:04:00.000,1,315,1,8.5,2014-04-18 00:00:00.000
75968,2014-04-18 00:00:00.000,2014-04-18 15:07:00.000,1,364,1,8.5,2014-04-18 00:00:00.000
76068,2014-04-21 00:00:00.000,2014-04-21 18:54:00.000,1,375,1,8.5,2014-04-21 00:00:00.000
76076,2014-04-21 00:00:00.000,2014-04-21 12:25:00.000,1,159,1,8.5,2014-04-21 00:00:00.000
76090,2014-04-21 00:00:00.000,2014-04-21 09:21:00.000,1,291,1,8.5,2014-04-21 00:00:00.000
76095,2014-04-21 00:00:00.000,2014-04-21 11:00:00.000,1,375,1,8.5,2014-04-21 00:00:00.000
76191,2014-04-22 00:00:00.000,2014-04-22 17:22:00.000,1,303,1,8.5,2014-04-22 00:00:00.000
76192,2014-04-22 00:00:00.000,2014-04-22 17:23:00.000,1,375,1,8.5,2014-04-22 00:00:00.000
76196,2014-04-22 00:00:00.000,2014-04-22 17:54:00.000,1,383,1,8.5,2014-04-22 00:00:00.000
76213,2014-04-22 00:00:00.000,2014-04-22 18:59:00.000,1,266,1,8.5,2014-04-22 00:00:00.000
76216,2014-04-22 00:00:00.000,2014-04-22 10:04:00.000,1,364,1,8.5,2014-04-22 00:00:00.000
76298,2014-04-23 00:00:00.000,2014-04-23 15:55:00.000,1,266,1,8.5,2014-04-23 00:00:00.000
76311,2014-04-23 00:00:00.000,2014-04-23 16:50:00.000,1,335,1,8.5,2014-04-23 00:00:00.000
76431,2014-04-25 00:00:00.000,2014-04-25 16:56:00.000,1,303,1,8.5,2014-04-25 00:00:00.000
76441,2014-04-25 00:00:00.000,2014-04-25 17:26:00.000,1,288,1,8.5,2014-04-25 00:00:00.000
76450,2014-04-25 00:00:00.000,2014-04-25 17:52:00.000,1,277,1,8.5,2014-04-25 00:00:00.000
76532,2014-04-27 00:00:00.000,2014-04-27 16:40:00.000,1,247,1,8.5,2014-04-27 00:00:00.000
76541,2014-04-27 00:00:00.000,2014-04-27 17:10:00.000,1,351,1,8.5,2014-04-27 00:00:00.000
76542,2014-04-27 00:00:00.000,2014-04-27 17:12:00.000,1,259,1,8.5,2014-04-27 00:00:00.000
76663,2014-04-28 00:00:00.000,2014-04-28 17:28:00.000,1,271,1,8.5,2014-04-28 00:00:00.000
76674,2014-04-29 00:00:00.000,2014-04-29 18:04:00.000,1,196,1,8.5,2014-04-29 00:00:00.000
76773,2014-04-30 00:00:00.000,2014-04-30 18:49:00.000,1,221,1,8.5,2014-04-30 00:00:00.000
76784,2014-04-30 00:00:00.000,2014-04-30 09:07:00.000,1,248,1,8.5,2014-04-30 00:00:00.000
76807,2014-04-30 00:00:00.000,2014-04-30 10:56:00.000,1,341,1,8.5,2014-04-30 00:00:00.000
76860,2014-04-30 00:00:00.000,2014-04-30 15:38:00.000,1,380,1,8.5,2014-04-30 00:00:00.000
76868,2014-04-30 00:00:00.000,2014-04-30 16:10:00.000,1,252,1,8.5,2014-04-30 00:00:00.000
76873,2014-05-01 00:00:00.000,2014-05-01 16:25:00.000,1,348,1,8.5,2014-05-01 00:00:00.000
76874,2014-05-01 00:00:00.000,2014-05-01 16:30:00.000,1,296,1,8.5,2014-05-01 00:00:00.000
76880,2014-05-01 00:00:00.000,2014-05-01 16:44:00.000,1,262,1,8.5,2014-05-01 00:00:00.000
76883,2014-05-01 00:00:00.000,2014-05-01 17:02:00.000,1,140,1,8.5,2014-05-01 00:00:00.000
76894,2014-05-01 00:00:00.000,2014-05-01 17:42:00.000,1,344,1,8.5,2014-05-01 00:00:00.000
76895,2014-05-01 00:00:00.000,2014-05-01 17:42:00.000,1,132,1,8.5,2014-05-01 00:00:00.000
