ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,valor_vendas
477,20200429,20200511,20200506,23922,"SO56969",4.99
477,20200429,20200511,20200506,21743,"SO56973",4.99
477,20200429,20200511,20200506,14363,"SO56975",4.99
477,20200429,20200511,20200506,20458,"SO56976",4.99
477,20200429,20200511,20200506,19216,"SO56978",4.99
477,20200429,20200511,20200506,25925,"SO56979",4.99
477,20200429,20200511,20200506,13785,"SO56990",4.99
477,20200429,20200511,20200506,22541,"SO57009",4.99
477,20200430,20200512,20200507,28717,"SO57194",4.99
477,20200430,20200512,20200507,11068,"SO57197",4.99
477,20200430,20200512,20200507,15376,"SO57207",4.99
477,20200430,20200512,20200507,21753,"SO57208",4.99
477,20200430,20200512,20200507,16950,"SO57209",4.99
477,20200430,20200512,20200507,20530,"SO57210",4.99
477,20200430,20200512,20200507,27022,"SO57212",4.99
477,20200430,20200512,20200507,26173,"SO57213",4.99
477,20200430,20200512,20200507,19162,"SO57226",4.99
477,20200430,20200512,20200507,21361,"SO57232",4.99
477,20200430,20200512,20200507,11238,"SO57240",4.99
477,20200501,20200513,20200508,12307,"SO57242",4.99
477,20200501,20200513,20200508,11505,"SO57244",4.99
477,20200501,20200513,20200508,24470,"SO57247",4.99
477,20200501,20200513,20200508,22948,"SO57248",4.99
477,20200501,20200513,20200508,18510,"SO57269",4.99
477,20200501,20200513,20200508,17162,"SO57272",4.99
477,20200501,20200513,20200508,22831,"SO57278",4.99
477,20200501,20200513,20200508,13599,"SO57283",4.99
477,20200501,20200513,20200508,11352,"SO57284",4.99
477,20200501,20200513,20200508,19161,"SO57285",4.99
477,20200501,20200513,20200508,13237,"SO57287",4.99
477,20200502,20200514,20200509,24916,"SO57302",4.99
477,20200502,20200514,20200509,12226,"SO57307",4.99
477,20200502,20200514,20200509,15828,"SO57310",4.99
477,20200502,20200514,20200509,23925,"SO57315",4.99
477,20200502,20200514,20200509,21776,"SO57328",4.99
477,20200502,20200514,20200509,17455,"SO57331",4.99
477,20200502,20200514,20200509,17695,"SO57332",4.99
477,20200502,20200514,20200509,25188,"SO57333",4.99
477,20200502,20200514,20200509,19141,"SO57348",4.99
477,20200502,20200514,20200509,17020,"SO57351",4.99
477,20200502,20200514,20200509,13378,"SO57356",4.99
477,20200502,20200514,20200509,21380,"SO57358",4.99
477,20200502,20200514,20200509,21389,"SO57359",4.99
477,20200502,20200514,20200509,21582,"SO57366",4.99
477,20200502,20200514,20200509,14286,"SO57369",4.99
477,20200503,20200515,20200510,20277,"SO57376",4.99
477,20200503,20200515,20200510,20218,"SO57379",4.99
477,20200503,20200515,20200510,22024,"SO57391",4.99
477,20200503,20200515,20200510,11868,"SO57392",4.99
477,20200503,20200515,20200510,27049,"SO57394",4.99
477,20200503,20200515,20200510,17418,"SO57396",4.99
477,20200503,20200515,20200510,17015,"SO57398",4.99
477,20200503,20200515,20200510,12447,"SO57411",4.99
477,20200503,20200515,20200510,13367,"SO57412",4.99
477,20200503,20200515,20200510,28308,"SO57416",4.99
477,20200503,20200515,20200510,12689,"SO57420",4.99
477,20200503,20200515,20200510,23066,"SO57423",4.99
477,20200504,20200516,20200511,23643,"SO57432",4.99
477,20200504,20200516,20200511,17698,"SO57447",4.99
477,20200504,20200516,20200511,16857,"SO57448",4.99
477,20200504,20200516,20200511,12721,"SO57461",4.99
477,20200504,20200516,20200511,19130,"SO57464",4.99
477,20200504,20200516,20200511,11745,"SO57469",4.99
477,20200504,20200516,20200511,27346,"SO57472",4.99
477,20200504,20200516,20200511,25105,"SO57476",4.99
477,20200504,20200516,20200511,27129,"SO57480",4.99
477,20200505,20200517,20200512,22049,"SO57497",4.99
477,20200505,20200517,20200512,12196,"SO57499",4.99
477,20200505,20200517,20200512,15068,"SO57505",4.99
477,20200505,20200517,20200512,27887,"SO57508",4.99
477,20200505,20200517,20200512,24218,"SO57511",4.99
477,20200505,20200517,20200512,13909,"SO57518",4.99
477,20200505,20200517,20200512,14133,"SO57519",4.99
477,20200505,20200517,20200512,11756,"SO57521",4.99
477,20200505,20200517,20200512,19782,"SO57523",4.99
477,20200505,20200517,20200512,24353,"SO57527",4.99
477,20200506,20200518,20200513,13260,"SO57535",4.99
477,20200506,20200518,20200513,23129,"SO57540",4.99
477,20200506,20200518,20200513,29302,"SO57542",4.99
477,20200506,20200518,20200513,21712,"SO57552",4.99
477,20200506,20200518,20200513,11287,"SO57554",4.99
477,20200506,20200518,20200513,13285,"SO57568",4.99
477,20200506,20200518,20200513,12803,"SO57569",4.99
477,20200506,20200518,20200513,22173,"SO57581",4.99
477,20200506,20200518,20200513,28870,"SO57586",4.99
477,20200506,20200518,20200513,11984,"SO57587",4.99
477,20200506,20200518,20200513,22136,"SO57590",4.99
477,20200506,20200518,20200513,22606,"SO57592",4.99
477,20200507,20200519,20200514,22944,"SO57596",4.99
477,20200507,20200519,20200514,11749,"SO57598",4.99
477,20200507,20200519,20200514,22071,"SO57604",4.99
477,20200507,20200519,20200514,23280,"SO57606",4.99
477,20200507,20200519,20200514,21789,"SO57607",4.99
477,20200507,20200519,20200514,21456,"SO57608",4.99
477,20200507,20200519,20200514,17274,"SO57611",4.99
477,20200507,20200519,20200514,12557,"SO57622",4.99
477,20200507,20200519,20200514,22104,"SO57628",4.99
477,20200507,20200519,20200514,28377,"SO57631",4.99
477,20200508,20200520,20200515,11262,"SO57634",4.99
477,20200508,20200520,20200515,20369,"SO57648",4.99
477,20200508,20200520,20200515,20370,"SO57649",4.99
477,20200508,20200520,20200515,17407,"SO57650",4.99
477,20200508,20200520,20200515,17390,"SO57652",4.99
477,20200508,20200520,20200515,13185,"SO57653",4.99
477,20200508,20200520,20200515,11240,"SO57673",4.99
477,20200508,20200520,20200515,11918,"SO57675",4.99
477,20200508,20200520,20200515,19628,"SO57677",4.99
477,20200508,20200520,20200515,11979,"SO57679",4.99
477,20200508,20200520,20200515,22897,"SO57681",4.99
477,20200509,20200521,20200516,13264,"SO57690",4.99
477,20200509,20200521,20200516,16430,"SO57704",4.99
477,20200509,20200521,20200516,21340,"SO57712",4.99
477,20200509,20200521,20200516,13222,"SO57713",4.99
477,20200509,20200521,20200516,17018,"SO57715",4.99
477,20200509,20200521,20200516,25080,"SO57740",4.99
477,20200509,20200521,20200516,16587,"SO57745",4.99
477,20200510,20200522,20200517,29315,"SO57751",4.99
477,20200510,20200522,20200517,21624,"SO57761",4.99
477,20200510,20200522,20200517,25141,"SO57772",4.99
477,20200511,20200523,20200518,12283,"SO57790",4.99
477,20200511,20200523,20200518,18253,"SO57795",4.99
477,20200511,20200523,20200518,16409,"SO57803",4.99
477,20200511,20200523,20200518,28314,"SO57832",4.99
477,20200511,20200523,20200518,12706,"SO57833",4.99
477,20200511,20200523,20200518,22106,"SO57839",4.99
477,20200511,20200523,20200518,15697,"SO57842",4.99
477,20200512,20200524,20200519,12787,"SO57848",4.99
477,20200512,20200524,20200519,28347,"SO57859",4.99
477,20200512,20200524,20200519,21455,"SO57869",4.99
477,20200512,20200524,20200519,18572,"SO57870",4.99
477,20200512,20200524,20200519,13394,"SO57890",4.99
477,20200512,20200524,20200519,24431,"SO57895",4.99
477,20200513,20200525,20200520,16926,"SO57907",4.99
477,20200513,20200525,20200520,17772,"SO57910",4.99
477,20200513,20200525,20200520,20769,"SO57917",4.99
477,20200513,20200525,20200520,14622,"SO57922",4.99
477,20200513,20200525,20200520,25800,"SO57927",4.99
477,20200513,20200525,20200520,23771,"SO57930",4.99
477,20200513,20200525,20200520,15009,"SO57935",4.99
477,20200513,20200525,20200520,29316,"SO57942",4.99
477,20200513,20200525,20200520,12021,"SO57945",4.99
477,20200513,20200525,20200520,11240,"SO57953",4.99
477,20200514,20200526,20200521,17764,"SO57963",4.99
477,20200514,20200526,20200521,21784,"SO57979",4.99
477,20200514,20200526,20200521,11273,"SO57992",4.99
477,20200514,20200526,20200521,26856,"SO58004",4.99
477,20200514,20200526,20200521,22992,"SO58014",4.99
477,20200515,20200527,20200522,12225,"SO58019",4.99
477,20200515,20200527,20200522,29312,"SO58027",4.99
477,20200515,20200527,20200522,22500,"SO58034",4.99
477,20200515,20200527,20200522,14423,"SO58049",4.99
477,20200515,20200527,20200522,11772,"SO58061",4.99
477,20200515,20200527,20200522,23019,"SO58069",4.99
477,20200515,20200527,20200522,12631,"SO58070",4.99
477,20200516,20200528,20200523,11506,"SO58073",4.99
477,20200516,20200528,20200523,25306,"SO58079",4.99
477,20200516,20200528,20200523,21285,"SO58091",4.99
477,20200516,20200528,20200523,26099,"SO58093",4.99
477,20200516,20200528,20200523,12944,"SO58094",4.99
477,20200516,20200528,20200523,16874,"SO58095",4.99
477,20200516,20200528,20200523,19363,"SO58100",4.99
477,20200516,20200528,20200523,12812,"SO58102",4.99
477,20200516,20200528,20200523,22796,"SO58104",4.99
477,20200516,20200528,20200523,12700,"SO58116",4.99
477,20200516,20200528,20200523,24648,"SO58118",4.99
477,20200516,20200528,20200523,22093,"SO58122",4.99
477,20200516,20200528,20200523,20005,"SO58126",4.99
477,20200516,20200528,20200523,24158,"SO58129",4.99
477,20200517,20200529,20200524,13474,"SO58151",4.99
477,20200517,20200529,20200524,12945,"SO58152",4.99
477,20200517,20200529,20200524,20761,"SO58153",4.99
477,20200517,20200529,20200524,16796,"SO58155",4.99
477,20200517,20200529,20200524,24730,"SO58156",4.99
477,20200517,20200529,20200524,11720,"SO58171",4.99
477,20200517,20200529,20200524,14436,"SO58178",4.99
477,20200517,20200529,20200524,19207,"SO58184",4.99
477,20200517,20200529,20200524,25163,"SO58185",4.99
477,20200517,20200529,20200524,22113,"SO58186",4.99
477,20200518,20200530,20200525,13408,"SO58193",4.99
477,20200518,20200530,20200525,12271,"SO58194",4.99
477,20200518,20200530,20200525,13259,"SO58195",4.99
477,20200518,20200530,20200525,23823,"SO58211",4.99
477,20200518,20200530,20200525,20776,"SO58214",4.99
477,20200518,20200530,20200525,17611,"SO58217",4.99
477,20200518,20200530,20200525,22381,"SO58222",4.99
477,20200518,20200530,20200525,11823,"SO58230",4.99
477,20200518,20200530,20200525,19795,"SO58238",4.99
477,20200518,20200530,20200525,12699,"SO58242",4.99
477,20200519,20200531,20200526,24923,"SO58249",4.99
477,20200519,20200531,20200526,11276,"SO58252",4.99
477,20200519,20200531,20200526,15868,"SO58261",4.99
477,20200519,20200531,20200526,21449,"SO58262",4.99
477,20200519,20200531,20200526,14079,"SO58264",4.99
477,20200519,20200531,20200526,24729,"SO58266",4.99
477,20200519,20200531,20200526,19465,"SO58271",4.99
477,20200519,20200531,20200526,19412,"SO58276",4.99
477,20200519,20200531,20200526,21400,"SO58282",4.99
477,20200519,20200531,20200526,22133,"SO58283",4.99
477,20200520,20200601,20200527,19676,"SO58296",4.99
477,20200520,20200601,20200527,14897,"SO58308",4.99
477,20200520,20200601,20200527,23673,"SO58311",4.99
477,20200520,20200601,20200527,19693,"SO58324",4.99
477,20200520,20200601,20200527,12616,"SO58327",4.99
477,20200520,20200601,20200527,13340,"SO58333",4.99
477,20200520,20200601,20200527,13525,"SO58338",4.99
477,20200520,20200601,20200527,28313,"SO58339",4.99
477,20200520,20200601,20200527,25729,"SO58348",4.99
477,20200521,20200602,20200528,11507,"SO58354",4.99
477,20200521,20200602,20200528,17753,"SO58360",4.99
477,20200521,20200602,20200528,12760,"SO58371",4.99
477,20200521,20200602,20200528,23470,"SO58373",4.99
477,20200521,20200602,20200528,18509,"SO58377",4.99
477,20200521,20200602,20200528,12972,"SO58379",4.99
477,20200521,20200602,20200528,24071,"SO58387",4.99
477,20200521,20200602,20200528,24079,"SO58388",4.99
477,20200521,20200602,20200528,19144,"SO58395",4.99
477,20200521,20200602,20200528,13288,"SO58396",4.99
477,20200521,20200602,20200528,19794,"SO58399",4.99
477,20200521,20200602,20200528,21359,"SO58400",4.99
477,20200521,20200602,20200528,12702,"SO58404",4.99
477,20200521,20200602,20200528,12684,"SO58408",4.99
477,20200521,20200602,20200528,12461,"SO58413",4.99
477,20200522,20200603,20200529,12321,"SO58416",4.99
477,20200522,20200603,20200529,15124,"SO58422",4.99
477,20200522,20200603,20200529,21419,"SO58435",4.99
477,20200522,20200603,20200529,21302,"SO58436",4.99
477,20200522,20200603,20200529,21304,"SO58438",4.99
477,20200522,20200603,20200529,21140,"SO58439",4.99
477,20200522,20200603,20200529,17430,"SO58440",4.99
477,20200522,20200603,20200529,24621,"SO58442",4.99
477,20200522,20200603,20200529,17127,"SO58452",4.99
477,20200522,20200603,20200529,22400,"SO58459",4.99
477,20200522,20200603,20200529,24752,"SO58463",4.99
477,20200522,20200603,20200529,28483,"SO58468",4.99
477,20200523,20200604,20200530,12463,"SO58470",4.99
477,20200523,20200604,20200530,11590,"SO58474",4.99
477,20200523,20200604,20200530,22073,"SO58500",4.99
477,20200523,20200604,20200530,12984,"SO58502",4.99
477,20200523,20200604,20200530,14136,"SO58506",4.99
477,20200523,20200604,20200530,21862,"SO58509",4.99
477,20200523,20200604,20200530,13329,"SO58526",4.99
477,20200523,20200604,20200530,17118,"SO58538",4.99
477,20200524,20200605,20200531,13424,"SO58570",4.99
477,20200524,20200605,20200531,12994,"SO58573",4.99
477,20200524,20200605,20200531,19790,"SO58575",4.99
477,20200524,20200605,20200531,11479,"SO58581",4.99
477,20200524,20200605,20200531,12397,"SO58582",4.99
477,20200524,20200605,20200531,28747,"SO58583",4.99
477,20200525,20200606,20200601,12264,"SO58588",4.99
477,20200525,20200606,20200601,29321,"SO58593",4.99
477,20200525,20200606,20200601,19630,"SO58595",4.99
477,20200525,20200606,20200601,20733,"SO58606",4.99
477,20200525,20200606,20200601,21444,"SO58607",4.99
477,20200525,20200606,20200601,25850,"SO58610",4.99
477,20200525,20200606,20200601,19189,"SO58613",4.99
477,20200525,20200606,20200601,13079,"SO58631",4.99
477,20200525,20200606,20200601,22319,"SO58635",4.99
477,20200525,20200606,20200601,25750,"SO58636",4.99
477,20200526,20200607,20200602,13581,"SO58640",4.99
477,20200526,20200607,20200602,12287,"SO58641",4.99
477,20200526,20200607,20200602,19976,"SO58645",4.99
477,20200526,20200607,20200602,20711,"SO58648",4.99
477,20200526,20200607,20200602,22348,"SO58660",4.99
477,20200526,20200607,20200602,18342,"SO58663",4.99
477,20200526,20200607,20200602,22558,"SO58669",4.99
477,20200526,20200607,20200602,22539,"SO58670",4.99
477,20200526,20200607,20200602,16479,"SO58676",4.99
477,20200526,20200607,20200602,13286,"SO58681",4.99
477,20200526,20200607,20200602,19564,"SO58687",4.99
477,20200526,20200607,20200602,22598,"SO58697",4.99
477,20200526,20200607,20200602,15627,"SO58699",4.99
477,20200527,20200608,20200603,13404,"SO58704",4.99
477,20200527,20200608,20200603,23650,"SO58712",4.99
477,20200527,20200608,20200603,24268,"SO58716",4.99
477,20200527,20200608,20200603,21713,"SO58729",4.99
477,20200527,20200608,20200603,23379,"SO58730",4.99
477,20200527,20200608,20200603,21773,"SO58731",4.99
477,20200527,20200608,20200603,20698,"SO58732",4.99
477,20200527,20200608,20200603,17397,"SO58734",4.99
477,20200527,20200608,20200603,26350,"SO58735",4.99
477,20200527,20200608,20200603,18154,"SO58743",4.99
477,20200527,20200608,20200603,13253,"SO58774",4.99
477,20200527,20200608,20200603,12991,"SO58776",4.99
477,20200528,20200609,20200604,13806,"SO58787",4.99
477,20200528,20200609,20200604,20457,"SO58794",4.99
477,20200528,20200609,20200604,20524,"SO58795",4.99
477,20200528,20200609,20200604,14296,"SO58801",4.99
477,20200528,20200609,20200604,25782,"SO58803",4.99
477,20200528,20200609,20200604,23111,"SO58822",4.99
477,20200528,20200609,20200604,22132,"SO58823",4.99
477,20200528,20200609,20200604,25408,"SO58828",4.99
477,20200528,20200609,20200604,26830,"SO58832",4.99
477,20200528,20200609,20200604,22585,"SO58834",4.99
477,20200528,20200609,20200604,26214,"SO58835",4.99
477,20200528,20200609,20200604,12653,"SO58836",4.99
477,20200529,20200610,20200605,11463,"SO58842",4.99
477,20200529,20200610,20200605,20046,"SO58845",4.99
477,20200529,20200610,20200605,16447,"SO58846",4.99
477,20200529,20200610,20200605,15244,"SO58854",4.99
477,20200529,20200610,20200605,17489,"SO58865",4.99
477,20200529,20200610,20200605,24630,"SO58866",4.99
477,20200529,20200610,20200605,19165,"SO58884",4.99
477,20200529,20200610,20200605,22168,"SO58888",4.99
477,20200529,20200610,20200605,22316,"SO58899",4.99
477,20200529,20200610,20200605,24183,"SO58900",4.99
477,20200530,20200611,20200606,14830,"SO59077",4.99
477,20200530,20200611,20200606,18199,"SO59082",4.99
477,20200530,20200611,20200606,22962,"SO59084",4.99
477,20200530,20200611,20200606,27948,"SO59088",4.99
477,20200530,20200611,20200606,17541,"SO59098",4.99
477,20200530,20200611,20200606,12604,"SO59112",4.99
477,20200530,20200611,20200606,11796,"SO59116",4.99
477,20200530,20200611,20200606,19977,"SO59123",4.99
477,20200530,20200611,20200606,25107,"SO59124",4.99
477,20200530,20200611,20200606,22231,"SO59130",4.99
477,20200530,20200611,20200606,27760,"SO59135",4.99
477,20200530,20200611,20200606,16830,"SO59138",4.99
477,20200530,20200611,20200606,28416,"SO59140",4.99
477,20200531,20200612,20200607,21020,"SO59146",4.99
477,20200531,20200612,20200607,17756,"SO59149",4.99
477,20200531,20200612,20200607,16497,"SO59160",4.99
477,20200531,20200612,20200607,23060,"SO59161",4.99
477,20200531,20200612,20200607,21492,"SO59162",4.99
477,20200531,20200612,20200607,17428,"SO59167",4.99
477,20200531,20200612,20200607,18776,"SO59168",4.99
477,20200531,20200612,20200607,12895,"SO59184",4.99
477,20200531,20200612,20200607,13452,"SO59189",4.99
477,20200531,20200612,20200607,20219,"SO59190",4.99
477,20200531,20200612,20200607,25989,"SO59199",4.99
477,20200531,20200612,20200607,29055,"SO59206",4.99
477,20200531,20200612,20200607,11456,"SO59209",4.99
477,20200601,20200613,20200608,12560,"SO59210",4.99
477,20200601,20200613,20200608,13600,"SO59212",4.99
477,20200601,20200613,20200608,17803,"SO59216",4.99
477,20200601,20200613,20200608,20689,"SO59229",4.99
477,20200601,20200613,20200608,22497,"SO59236",4.99
477,20200601,20200613,20200608,11161,"SO59239",4.99
477,20200601,20200613,20200608,20461,"SO59240",4.99
477,20200601,20200613,20200608,14378,"SO59243",4.99
477,20200601,20200613,20200608,14005,"SO59245",4.99
477,20200601,20200613,20200608,12016,"SO59248",4.99
477,20200601,20200613,20200608,12026,"SO59250",4.99
477,20200601,20200613,20200608,26579,"SO59255",4.99
477,20200601,20200613,20200608,26601,"SO59256",4.99
477,20200601,20200613,20200608,29166,"SO59258",4.99
477,20200601,20200613,20200608,25404,"SO59261",4.99
477,20200601,20200613,20200608,18459,"SO59263",4.99
477,20200601,20200613,20200608,23173,"SO59264",4.99
477,20200601,20200613,20200608,19473,"SO59267",4.99
477,20200601,20200613,20200608,20726,"SO59268",4.99
477,20200601,20200613,20200608,16603,"SO59269",4.99
477,20200601,20200613,20200608,14049,"SO59270",4.99
477,20200601,20200613,20200608,11457,"SO59271",4.99
477,20200602,20200614,20200609,12622,"SO59273",4.99
477,20200602,20200614,20200609,13782,"SO59274",4.99
477,20200602,20200614,20200609,17770,"SO59282",4.99
477,20200602,20200614,20200609,14979,"SO59284",4.99
477,20200602,20200614,20200609,21900,"SO59297",4.99
477,20200602,20200614,20200609,15816,"SO59298",4.99
477,20200602,20200614,20200609,11277,"SO59299",4.99
477,20200602,20200614,20200609,26185,"SO59304",4.99
477,20200602,20200614,20200609,24947,"SO59306",4.99
477,20200602,20200614,20200609,20967,"SO59314",4.99
477,20200602,20200614,20200609,20476,"SO59319",4.99
477,20200602,20200614,20200609,24924,"SO59328",4.99
477,20200602,20200614,20200609,22443,"SO59341",4.99
477,20200602,20200614,20200609,25735,"SO59342",4.99
477,20200603,20200615,20200610,21917,"SO59358",4.99
477,20200603,20200615,20200610,21579,"SO59360",4.99
477,20200603,20200615,20200610,18365,"SO59361",4.99
477,20200603,20200615,20200610,18187,"SO59364",4.99
477,20200603,20200615,20200610,14199,"SO59372",4.99
477,20200603,20200615,20200610,12763,"SO59377",4.99
477,20200603,20200615,20200610,15304,"SO59378",4.99
477,20200603,20200615,20200610,17726,"SO59391",4.99
477,20200603,20200615,20200610,20111,"SO59397",4.99
477,20200603,20200615,20200610,26817,"SO59400",4.99
477,20200603,20200615,20200610,22580,"SO59406",4.99
477,20200604,20200616,20200611,14164,"SO59407",4.99
477,20200604,20200616,20200611,13406,"SO59409",4.99
477,20200604,20200616,20200611,21244,"SO59432",4.99
477,20200604,20200616,20200611,17467,"SO59434",4.99
477,20200604,20200616,20200611,24649,"SO59435",4.99
477,20200604,20200616,20200611,17105,"SO59442",4.99
477,20200604,20200616,20200611,16106,"SO59446",4.99
477,20200604,20200616,20200611,11589,"SO59449",4.99
477,20200604,20200616,20200611,13478,"SO59452",4.99
477,20200604,20200616,20200611,20217,"SO59460",4.99
477,20200604,20200616,20200611,25334,"SO59470",4.99
477,20200604,20200616,20200611,22628,"SO59477",4.99
477,20200604,20200616,20200611,26928,"SO59479",4.99
477,20200605,20200617,20200612,12854,"SO59488",4.99
477,20200605,20200617,20200612,12333,"SO59490",4.99
477,20200605,20200617,20200612,11466,"SO59499",4.99
477,20200605,20200617,20200612,17813,"SO59506",4.99
477,20200605,20200617,20200612,17337,"SO59517",4.99
477,20200605,20200617,20200612,23892,"SO59525",4.99
477,20200605,20200617,20200612,23803,"SO59526",4.99
477,20200605,20200617,20200612,15902,"SO59545",4.99
477,20200605,20200617,20200612,15903,"SO59546",4.99
477,20200605,20200617,20200612,15176,"SO59547",4.99
477,20200605,20200617,20200612,25903,"SO59563",4.99
477,20200605,20200617,20200612,25868,"SO59564",4.99
477,20200605,20200617,20200612,25406,"SO59565",4.99
477,20200605,20200617,20200612,22438,"SO59573",4.99
477,20200605,20200617,20200612,22392,"SO59574",4.99
477,20200606,20200618,20200613,14200,"SO59579",4.99
477,20200606,20200618,20200613,18975,"SO59599",4.99
477,20200606,20200618,20200613,22421,"SO59608",4.99
477,20200606,20200618,20200613,11873,"SO59622",4.99
477,20200606,20200618,20200613,23410,"SO59630",4.99
477,20200606,20200618,20200613,22408,"SO59634",4.99
477,20200606,20200618,20200613,27356,"SO59635",4.99
477,20200606,20200618,20200613,24753,"SO59637",4.99
477,20200606,20200618,20200613,25414,"SO59639",4.99
477,20200606,20200618,20200613,23139,"SO59640",4.99
477,20200607,20200619,20200614,11601,"SO59648",4.99
477,20200607,20200619,20200614,12631,"SO59649",4.99
477,20200607,20200619,20200614,23641,"SO59656",4.99
477,20200607,20200619,20200614,20222,"SO59659",4.99
477,20200607,20200619,20200614,20088,"SO59673",4.99
477,20200607,20200619,20200614,16246,"SO59674",4.99
477,20200607,20200619,20200614,22827,"SO59677",4.99
477,20200607,20200619,20200614,13509,"SO59683",4.99
477,20200607,20200619,20200614,13410,"SO59684",4.99
477,20200607,20200619,20200614,13704,"SO59686",4.99
477,20200607,20200619,20200614,11055,"SO59695",4.99
477,20200607,20200619,20200614,29111,"SO59697",4.99
477,20200607,20200619,20200614,22270,"SO59699",4.99
477,20200607,20200619,20200614,22609,"SO59704",4.99
477,20200607,20200619,20200614,12742,"SO59705",4.99
477,20200607,20200619,20200614,16821,"SO59706",4.99
477,20200608,20200620,20200615,28947,"SO59712",4.99
477,20200608,20200620,20200615,29120,"SO59713",4.99
477,20200608,20200620,20200615,12972,"SO59726",4.99
477,20200608,20200620,20200615,21765,"SO59727",4.99
477,20200608,20200620,20200615,21701,"SO59728",4.99
477,20200608,20200620,20200615,27111,"SO59731",4.99
477,20200608,20200620,20200615,11861,"SO59733",4.99
477,20200608,20200620,20200615,17376,"SO59734",4.99
477,20200608,20200620,20200615,17463,"SO59756",4.99
477,20200609,20200621,20200616,12839,"SO59762",4.99
477,20200609,20200621,20200616,21790,"SO59775",4.99
477,20200609,20200621,20200616,20398,"SO59776",4.99
477,20200609,20200621,20200616,21157,"SO59777",4.99
477,20200609,20200621,20200616,17578,"SO59779",4.99
477,20200609,20200621,20200616,12202,"SO59780",4.99
477,20200609,20200621,20200616,17168,"SO59782",4.99
477,20200609,20200621,20200616,21136,"SO59789",4.99
477,20200609,20200621,20200616,20462,"SO59799",4.99
477,20200609,20200621,20200616,11799,"SO59805",4.99
477,20200609,20200621,20200616,13473,"SO59806",4.99
477,20200609,20200621,20200616,27353,"SO59816",4.99
477,20200609,20200621,20200616,25407,"SO59822",4.99
477,20200609,20200621,20200616,16219,"SO59825",4.99
477,20200609,20200621,20200616,11243,"SO59829",4.99
477,20200609,20200621,20200616,13581,"SO59830",4.99
477,20200610,20200622,20200617,11607,"SO59832",4.99
477,20200610,20200622,20200617,12559,"SO59837",4.99
477,20200610,20200622,20200617,14161,"SO59838",4.99
477,20200610,20200622,20200617,11723,"SO59848",4.99
477,20200610,20200622,20200617,20475,"SO59849",4.99
477,20200610,20200622,20200617,13756,"SO59850",4.99
477,20200610,20200622,20200617,18112,"SO59851",4.99
477,20200610,20200622,20200617,18099,"SO59853",4.99
477,20200610,20200622,20200617,17610,"SO59854",4.99
477,20200610,20200622,20200617,25884,"SO59855",4.99
477,20200610,20200622,20200617,13603,"SO59871",4.99
477,20200610,20200622,20200617,19542,"SO59874",4.99
477,20200610,20200622,20200617,13898,"SO59875",4.99
477,20200610,20200622,20200617,16931,"SO59887",4.99
477,20200610,20200622,20200617,24498,"SO59891",4.99
477,20200610,20200622,20200617,23155,"SO59895",4.99
477,20200611,20200623,20200618,14425,"SO59904",4.99
477,20200611,20200623,20200618,12855,"SO59905",4.99
477,20200611,20200623,20200618,23536,"SO59913",4.99
477,20200611,20200623,20200618,28537,"SO59914",4.99
477,20200611,20200623,20200618,11506,"SO59925",4.99
477,20200611,20200623,20200618,11748,"SO59934",4.99
477,20200611,20200623,20200618,21580,"SO59938",4.99
477,20200611,20200623,20200618,21838,"SO59944",4.99
477,20200611,20200623,20200618,29032,"SO59966",4.99
477,20200611,20200623,20200618,25415,"SO59968",4.99
477,20200611,20200623,20200618,23177,"SO59970",4.99
477,20200611,20200623,20200618,26934,"SO59977",4.99
477,20200611,20200623,20200618,26944,"SO59978",4.99
477,20200611,20200623,20200618,28755,"SO59980",4.99
477,20200612,20200624,20200619,11599,"SO59984",4.99
477,20200612,20200624,20200619,12650,"SO59986",4.99
477,20200612,20200624,20200619,13606,"SO59987",4.99
477,20200612,20200624,20200619,24582,"SO59993",4.99
477,20200612,20200624,20200619,15377,"SO60000",4.99
477,20200612,20200624,20200619,17456,"SO60004",4.99
477,20200612,20200624,20200619,11833,"SO60005",4.99
477,20200612,20200624,20200619,24881,"SO60012",4.99
477,20200612,20200624,20200619,12720,"SO60016",4.99
477,20200612,20200624,20200619,14382,"SO60019",4.99
477,20200612,20200624,20200619,13089,"SO60026",4.99
477,20200612,20200624,20200619,20372,"SO60031",4.99
477,20200612,20200624,20200619,21315,"SO60033",4.99
477,20200612,20200624,20200619,20207,"SO60035",4.99
477,20200612,20200624,20200619,26876,"SO60039",4.99
477,20200612,20200624,20200619,24198,"SO60041",4.99
477,20200613,20200625,20200620,12856,"SO60045",4.99
477,20200613,20200625,20200620,13822,"SO60046",4.99
477,20200613,20200625,20200620,22928,"SO60054",4.99
477,20200613,20200625,20200620,17796,"SO60057",4.99
477,20200613,20200625,20200620,13760,"SO60066",4.99
477,20200613,20200625,20200620,17531,"SO60068",4.99
477,20200613,20200625,20200620,17444,"SO60069",4.99
477,20200613,20200625,20200620,15854,"SO60072",4.99
477,20200613,20200625,20200620,22516,"SO60081",4.99
477,20200613,20200625,20200620,13910,"SO60093",4.99
477,20200613,20200625,20200620,13449,"SO60097",4.99
477,20200613,20200625,20200620,13431,"SO60098",4.99
477,20200613,20200625,20200620,17124,"SO60109",4.99
