Overall Outcome Performance,Attribute,Value
0.661787,"Efficiency",0.97706598043441772
0.667959,"Efficiency",0.98048001527786255
0.66715,"Efficiency",1.0270500183105469
0.669178,"Efficiency",1.0158909559249878
0.652913,"Efficiency",1.1280490159988403
0.662909,"Efficiency",1.1687370538711548
0.656515,"Efficiency",0.97755402326583862
0.659002,"Efficiency",1.0092790126800537
0.639695,"Efficiency",0.91246497631073
0.648244,"Efficiency",0.989654004573822
0.644501,"Efficiency",0.88385200500488281
0.660309,"Efficiency",0.99222797155380249
0.662706,"Efficiency",0.99731999635696411
0.650214,"Efficiency",0.93636000156402588
0.653126,"Efficiency",0.90016299486160278
0.659714,"Efficiency",0.73836398124694824
0.65863,"Efficiency",1.0725059509277344
0.657034,"Efficiency",1.0063589811325073
0.6534,"Efficiency",0.94349098205566406
0.647983,"Efficiency",0.99386298656463623
0.665572,"Efficiency",1.1091239452362061
0.663556,"Efficiency",0.946183979511261
0.65015,"Efficiency",0.901282012462616
0.660997,"Efficiency",1.2012690305709839
0.667017,"Efficiency",1.0047910213470459
0.650352,"Efficiency",1.1897720098495483
0.671089,"Efficiency",1.0827929973602295
0.673361,"Efficiency",0.953603982925415
0.663829,"Efficiency",1.0241179466247559
0.65038,"Efficiency",0.79139798879623413
0.647513,"Efficiency",0.97575700283050537
0.661937,"Efficiency",0.94288802146911621
0.654592,"Efficiency",1.0721290111541748
0.65171,"Efficiency",0.95072400569915771
0.652515,"Efficiency",1.0680899620056152
0.654824,"Efficiency",1.0276470184326172
0.659223,"Efficiency",0.836417019367218
0.658804,"Efficiency",0.93771100044250488
0.660502,"Efficiency",0.982882022857666
0.664125,"Efficiency",1.024880051612854
0.660864,"Efficiency",1.0046379566192627
0.664672,"Efficiency",1.1648590564727783
0.660824,"Efficiency",1.0857340097427368
0.655696,"Efficiency",0.98396897315979
0.657494,"Efficiency",1.0801750421524048
0.654886,"Efficiency",1.1371599435806274
0.658673,"Efficiency",1.0463680028915405
0.659211,"Efficiency",0.94951200485229492
0.641093,"Efficiency",0.94115298986434937
0.665925,"Efficiency",1.061797022819519
0.656791,"Efficiency",0.99001497030258179
0.658557,"Efficiency",0.944242000579834
0.656235,"Efficiency",1.1009379625320435
0.658945,"Efficiency",0.98983001708984375
0.650628,"Efficiency",0.76019299030303955
0.653508,"Efficiency",0.92913001775741577
0.661884,"Efficiency",1.091467022895813
0.661129,"Efficiency",1.0383809804916382
0.662591,"Efficiency",1.0385700464248657
0.66355,"Efficiency",1.0126110315322876
0.646299,"Efficiency",0.834306001663208
0.659884,"Efficiency",0.80092102289199829
0.664013,"Efficiency",0.98702001571655273
0.66761,"Efficiency",0.999580979347229
0.659912,"Efficiency",1.147784948348999
0.673003,"Efficiency",1.0953470468521118
0.653423,"Efficiency",1.1222950220108032
0.648809,"Efficiency",0.90024900436401367
0.64681,"Efficiency",0.9596560001373291
0.660738,"Efficiency",0.99537098407745361
0.664183,"Efficiency",1.0399060249328613
0.654527,"Efficiency",1.0553610324859619
0.665237,"Efficiency",1.0967750549316406
0.665367,"Efficiency",0.97825497388839722
0.658952,"Efficiency",1.0825250148773193
0.667311,"Efficiency",0.9908289909362793
0.659265,"Efficiency",1.0266710519790649
0.670931,"Efficiency",1.0926209688186646
0.653047,"Efficiency",0.90830600261688232
0.653635,"Efficiency",1.0996390581130981
0.652528,"Efficiency",1.0416549444198608
0.657785,"Efficiency",1.118914008140564
0.66308,"Efficiency",1.0137109756469727
0.657092,"Efficiency",0.98834097385406494
0.66365,"Efficiency",1.0186949968338013
0.668248,"Efficiency",0.96956402063369751
0.672546,"Efficiency",1.1344000101089478
0.651796,"Efficiency",1.036700963973999
0.653262,"Efficiency",1.061102032661438
0.649899,"Efficiency",0.87510502338409424
0.672111,"Efficiency",1.0369709730148315
0.667191,"Efficiency",1.0775769948959351
0.659458,"Efficiency",1.0794880390167236
0.666145,"Efficiency",0.946416974067688
0.668728,"Efficiency",0.97658699750900269
0.665363,"Efficiency",1.0266779661178589
0.661663,"Efficiency",0.9937250018119812
0.654448,"Efficiency",0.96768897771835327
0.656255,"Efficiency",0.97512000799179077
0.658646,"Efficiency",1.0495140552520752
0.645842,"Efficiency",1.0614099502563477
0.661654,"Efficiency",1.0826879739761353
0.645972,"Efficiency",0.98735201358795166
0.661222,"Efficiency",0.86065298318862915
0.664184,"Efficiency",1.0813230276107788
0.652806,"Efficiency",0.99832397699356079
0.665603,"Efficiency",0.98207700252532959
0.65612,"Efficiency",1.0680149793624878
0.668845,"Efficiency",0.99898302555084229
0.657132,"Efficiency",0.92357897758483887
0.648493,"Efficiency",0.94196897745132446
0.643339,"Efficiency",1.0212880373001099
0.651105,"Efficiency",0.892225980758667
0.670451,"Efficiency",1.0731010437011719
0.657625,"Efficiency",0.96443599462509155
0.66655,"Efficiency",0.94739800691604614
0.669256,"Efficiency",0.98757201433181763
0.65811,"Efficiency",0.93069601058959961
0.661156,"Efficiency",0.94698399305343628
0.657441,"Efficiency",0.95880997180938721
0.657518,"Efficiency",1.0997109413146973
0.666668,"Efficiency",0.98982298374176025
0.658802,"Efficiency",0.95188701152801514
0.652637,"Efficiency",1.0432569980621338
0.678732,"Efficiency",1.0275800228118896
0.652107,"Efficiency",1.0839760303497314
0.654722,"Efficiency",0.95144498348236084
0.672205,"Efficiency",0.95047897100448608
0.667222,"Efficiency",0.88341498374938965
0.661688,"Efficiency",0.956358015537262
0.654541,"Efficiency",0.941199004650116
0.65886,"Efficiency",0.92121100425720215
0.656892,"Efficiency",1.0519330501556396
0.661816,"Efficiency",0.94011998176574707
0.674376,"Efficiency",0.95841300487518311
0.666061,"Efficiency",1.0297989845275879
0.656628,"Efficiency",0.9334380030632019
0.658511,"Efficiency",1.0133579969406128
0.653352,"Efficiency",0.958778977394104
0.650784,"Efficiency",0.92792201042175293
0.658976,"Efficiency",0.96361202001571655
0.650532,"Efficiency",1.0061440467834473
0.666247,"Efficiency",1.0326709747314453
0.657722,"Efficiency",1.049949049949646
0.656179,"Efficiency",1.0896329879760742
0.638299,"Efficiency",1.0099459886550903
0.656337,"Efficiency",1.0482109785079956
0.66164,"Efficiency",1.0243439674377441
0.658751,"Efficiency",0.97770100831985474
0.645383,"Efficiency",1.0019350051879883
0.67681,"Efficiency",1.0405089855194092
0.651404,"Efficiency",1.0476479530334473
0.671715,"Efficiency",0.98588001728057861
0.659643,"Efficiency",0.96588802337646484
0.668058,"Efficiency",0.98242497444152832
0.669568,"Efficiency",1.02321195602417
0.649816,"Efficiency",0.94614601135253906
0.655901,"Efficiency",1.0441869497299194
0.656946,"Efficiency",1.1385329961776733
0.658453,"Efficiency",1.0097719430923462
0.655038,"Efficiency",0.92708200216293335
0.665436,"Efficiency",0.988461971282959
0.663968,"Efficiency",1.0456839799880981
0.664038,"Efficiency",0.93748098611831665
0.663828,"Efficiency",0.81219100952148438
0.649218,"Efficiency",0.91541099548339844
0.659173,"Efficiency",0.91606301069259644
0.655626,"Efficiency",0.94118297100067139
0.664438,"Efficiency",0.90964698791503906
0.662071,"Efficiency",1.0607539415359497
0.656565,"Efficiency",0.82733601331710815
0.655123,"Efficiency",0.97997301816940308
0.662378,"Efficiency",0.96102398633956909
0.661402,"Efficiency",1.0381649732589722
0.655739,"Efficiency",1.0061689615249634
0.655538,"Efficiency",1.0982140302658081
0.673564,"Efficiency",1.0592650175094604
0.65995,"Efficiency",1.0489150285720825
0.661131,"Efficiency",0.880607008934021
0.661035,"Efficiency",0.9948350191116333
0.657859,"Efficiency",1.0161479711532593
0.661446,"Efficiency",0.98019498586654663
0.662941,"Efficiency",1.0479689836502075
0.663336,"Efficiency",1.0145610570907593
0.65782,"Efficiency",1.1449480056762695
0.656026,"Efficiency",0.87028801441192627
0.655941,"Efficiency",1.1606760025024414
0.656564,"Efficiency",0.99666899442672729
0.656054,"Efficiency",1.1050499677658081
0.670953,"Efficiency",0.99623000621795654
0.657311,"Efficiency",0.94857001304626465
0.656553,"Efficiency",0.98098301887512207
0.676458,"Efficiency",0.9381449818611145
0.675615,"Efficiency",0.86722999811172485
0.671287,"Efficiency",0.914687991142273
0.670501,"Efficiency",1.0896339416503906
0.683789,"Efficiency",1.0021439790725708
0.674083,"Efficiency",1.1201939582824707
0.650318,"Efficiency",1.0371140241622925
0.661561,"Efficiency",0.98139101266860962
0.660116,"Efficiency",1.0430680513381958
0.654062,"Efficiency",0.94552397727966309
0.657472,"Efficiency",1.0091359615325928
0.649162,"Efficiency",1.0735540390014648
0.64214,"Efficiency",0.95478099584579468
0.656845,"Efficiency",0.99867802858352661
0.648895,"Efficiency",1.2066010236740112
0.661189,"Efficiency",1.0842750072479248
0.656117,"Efficiency",1.091001033782959
0.663843,"Efficiency",1.039417028427124
0.666509,"Efficiency",0.93720299005508423
0.664389,"Efficiency",0.96004301309585571
0.658213,"Efficiency",1.0579910278320312
0.66258,"Efficiency",1.1721620559692383
0.652021,"Efficiency",1.0671780109405518
0.657012,"Efficiency",1.0036710500717163
0.653838,"Efficiency",1.0247169733047485
0.659315,"Efficiency",0.984965980052948
0.661352,"Efficiency",1.0419059991836548
0.661721,"Efficiency",1.0350569486618042
0.665746,"Efficiency",1.0851789712905884
0.648015,"Efficiency",1.0312900543212891
0.643975,"Efficiency",0.99096101522445679
0.651739,"Efficiency",0.95869600772857666
0.660104,"Efficiency",0.84533900022506714
0.657758,"Efficiency",0.97090399265289307
0.663137,"Efficiency",0.9200969934463501
0.67012,"Efficiency",0.97414702177047729
0.659313,"Efficiency",0.94959598779678345
0.65828,"Efficiency",1.0717120170593262
0.660112,"Efficiency",1.0553679466247559
0.66145,"Efficiency",0.89095902442932129
0.653032,"Efficiency",1.0664650201797485
0.649675,"Efficiency",1.0048140287399292
0.635265,"Efficiency",1.0525549650192261
0.629983,"Efficiency",1.014009952545166
0.665378,"Efficiency",1.1209919452667236
0.664523,"Efficiency",1.01015305519104
0.680416,"Efficiency",0.93695497512817383
0.653133,"Efficiency",1.0576750040054321
0.664544,"Efficiency",1.0259280204772949
0.66489,"Efficiency",0.96325600147247314
0.668154,"Efficiency",0.9882500171661377
0.648354,"Efficiency",1.0638010501861572
0.655877,"Efficiency",0.98329198360443115
0.640159,"Efficiency",0.99915599822998047
0.649674,"Efficiency",1.0401010513305664
0.648172,"Efficiency",0.9648590087890625
0.658022,"Efficiency",0.97110897302627563
0.659906,"Efficiency",0.94715297222137451
0.666989,"Efficiency",0.99037301540374756
0.657654,"Efficiency",0.96819502115249634
0.665979,"Efficiency",0.93582999706268311
0.634553,"Efficiency",1.0058870315551758
0.652557,"Efficiency",0.88793700933456421
0.661138,"Efficiency",0.87312102317810059
0.653392,"Efficiency",0.97041702270507813
0.669999,"Efficiency",0.94331300258636475
0.638126,"Efficiency",0.93788999319076538
0.66149,"Efficiency",1.0029269456863403
0.667405,"Efficiency",0.94822299480438232
0.664968,"Efficiency",0.891202986240387
0.667553,"Efficiency",0.95563501119613647
0.651349,"Efficiency",0.91212999820709229
0.658434,"Efficiency",1.0144120454788208
0.668568,"Efficiency",0.94919002056121826
0.655297,"Efficiency",0.93400901556015015
0.660386,"Efficiency",0.96885901689529419
0.653729,"Efficiency",0.91564500331878662
0.651008,"Efficiency",0.913087010383606
0.6631,"Efficiency",1.0180490016937256
0.663246,"Efficiency",0.87867701053619385
0.650406,"Efficiency",1.0039949417114258
0.663966,"Efficiency",0.95676201581954956
0.655302,"Efficiency",0.97543799877166748
0.653691,"Efficiency",1.0197199583053589
0.650139,"Efficiency",0.95714998245239258
0.66276,"Efficiency",0.81457197666168213
0.646837,"Efficiency",0.91744798421859741
0.656422,"Efficiency",0.88740402460098267
0.64519,"Efficiency",1.0083580017089844
0.652253,"Efficiency",0.962689995765686
0.651486,"Efficiency",0.87352198362350464
0.661528,"Efficiency",1.0549720525741577
0.648643,"Efficiency",0.89857202768325806
0.664094,"Efficiency",0.87283700704574585
0.657635,"Efficiency",1.0867650508880615
0.652767,"Efficiency",0.96146601438522339
0.647782,"Efficiency",0.93794500827789307
0.656201,"Efficiency",0.96149498224258423
0.656989,"Efficiency",1.0375709533691406
0.659345,"Efficiency",0.89590901136398315
0.646523,"Efficiency",0.87702202796936035
0.652004,"Efficiency",0.906790018081665
0.659882,"Efficiency",0.94880801439285278
0.653382,"Efficiency",0.90860897302627563
0.655772,"Efficiency",1.0007859468460083
0.651097,"Efficiency",1.0391809940338135
0.652515,"Efficiency",0.96458101272583008
0.658596,"Efficiency",0.98284602165222168
0.671733,"Efficiency",1.0281540155410767
0.64952,"Efficiency",0.93644499778747559
0.657409,"Efficiency",0.96983402967453
0.646432,"Efficiency",0.92641597986221313
0.639554,"Efficiency",0.951636016368866
0.66357,"Efficiency",0.99726301431655884
0.637656,"Efficiency",0.86812502145767212
0.652426,"Efficiency",0.88977700471878052
0.636736,"Efficiency",1.0076960325241089
0.65606,"Efficiency",0.94094198942184448
0.657613,"Efficiency",0.91434997320175171
0.649731,"Efficiency",0.93272298574447632
0.637511,"Efficiency",0.89127099514007568
0.666643,"Efficiency",0.90742099285125732
0.659001,"Efficiency",0.92741799354553223
0.649168,"Efficiency",1.0457359552383423
0.65936,"Efficiency",0.9299430251121521
0.666414,"Efficiency",0.84169697761535645
0.654296,"Efficiency",0.92203998565673828
0.656123,"Efficiency",0.90867698192596436
0.660292,"Efficiency",1.0357840061187744
0.648963,"Efficiency",0.866989016532898
0.661275,"Efficiency",1.0083240270614624
0.66557,"Efficiency",1.0017800331115723
0.658311,"Efficiency",0.92114001512527466
0.66284,"Efficiency",1.0365220308303833
0.655716,"Efficiency",0.90196901559829712
0.662899,"Efficiency",0.90003997087478638
0.658061,"Efficiency",1.0218119621276855
0.660362,"Efficiency",0.9969329833984375
0.649227,"Efficiency",0.97133398056030273
0.65112,"Efficiency",0.837257981300354
0.656674,"Efficiency",0.94385600090026855
0.659792,"Efficiency",0.943041980266571
0.654619,"Efficiency",0.92446297407150269
0.64736,"Efficiency",0.99172699451446533
0.660922,"Efficiency",1
0.658353,"Efficiency",0.83626997470855713
0.657576,"Efficiency",1.041761040687561
0.662069,"Efficiency",0.92935997247695923
0.657214,"Efficiency",0.90599000453948975
0.653538,"Efficiency",1.0415710210800171
0.645911,"Efficiency",0.983922004699707
0.661097,"Efficiency",1.0840599536895752
0.6589,"Efficiency",0.982824981212616
0.65617,"Efficiency",0.87646400928497314
0.6573,"Efficiency",0.91578197479248047
0.663181,"Efficiency",0.898277997970581
0.645705,"Efficiency",0.94235098361968994
0.660386,"Efficiency",0.99819499254226685
0.654109,"Efficiency",0.86514800786972046
0.658934,"Efficiency",0.98846101760864258
0.663671,"Efficiency",0.98859399557113647
0.660791,"Efficiency",0.89006698131561279
0.652256,"Efficiency",0.97768300771713257
0.644444,"Efficiency",1.0105669498443604
0.655704,"Efficiency",0.98927098512649536
0.655076,"Efficiency",0.93060302734375
0.664378,"Efficiency",0.83796799182891846
0.659905,"Efficiency",0.91424202919006348
0.654615,"Efficiency",0.86897599697113037
0.659099,"Efficiency",0.99192899465560913
0.664405,"Efficiency",1.0227090120315552
0.654245,"Efficiency",0.91950500011444092
0.663784,"Efficiency",0.91480302810668945
0.647553,"Efficiency",0.98046302795410156
0.647463,"Efficiency",1.018686056137085
0.675001,"Efficiency",1.0490679740905762
0.655546,"Efficiency",0.9649919867515564
0.65879,"Efficiency",1.0080490112304687
0.664601,"Efficiency",0.95703500509262085
0.657802,"Efficiency",0.83447402715682983
0.660459,"Efficiency",0.93428498506546021
0.658038,"Efficiency",1.0163179636001587
0.668538,"Efficiency",0.93933898210525513
0.661447,"Efficiency",0.97529500722885132
0.664929,"Efficiency",1.0072770118713379
0.672593,"Efficiency",0.91564202308654785
0.660547,"Efficiency",0.76761698722839355
0.65906,"Efficiency",0.94555598497390747
0.657353,"Community Engagement",58.439998626708984
0.662957,"Community Engagement",66.223197937011719
0.656966,"Community Engagement",65.487098693847656
0.66718,"Community Engagement",83.3843994140625
0.660661,"Community Engagement",75.531196594238281
0.656336,"Community Engagement",52.362400054931641
0.663866,"Community Engagement",78.098197937011719
0.669776,"Community Engagement",74.02020263671875
0.652376,"Community Engagement",84.005096435546875
0.65502,"Community Engagement",79.669601440429687
0.663992,"Community Engagement",56.362098693847656
0.666248,"Community Engagement",63.960098266601563
0.66054,"Community Engagement",71.572196960449219
0.65064,"Community Engagement",78.791900634765625
0.660157,"Community Engagement",70.960601806640625
0.646589,"Community Engagement",69.6709976196289
0.652396,"Community Engagement",75.149696350097656
0.655339,"Community Engagement",50.666599273681641
0.67274,"Community Engagement",92.024497985839844
0.671778,"Community Engagement",64.461196899414063
0.670998,"Community Engagement",76.047203063964844
0.633201,"Community Engagement",64.569198608398437
0.670561,"Community Engagement",71.2947998046875
0.657195,"Community Engagement",61.691799163818359
0.666687,"Community Engagement",87.503303527832031
0.6638,"Community Engagement",70.698196411132812
0.656979,"Community Engagement",74.342002868652344
0.646581,"Community Engagement",66.822799682617188
0.663136,"Community Engagement",63.479099273681641
0.658679,"Community Engagement",66.929000854492188
0.655291,"Community Engagement",78.616302490234375
0.667392,"Community Engagement",51.180500030517578
0.666404,"Community Engagement",70.683403015136719
0.651546,"Community Engagement",54.915798187255859
0.665883,"Community Engagement",76.960098266601562
0.660091,"Community Engagement",60.216800689697266
0.667091,"Community Engagement",76.4094009399414
0.673427,"Community Engagement",81.707603454589844
0.665629,"Community Engagement",65.244300842285156
0.65704,"Community Engagement",78.331901550292969
0.669294,"Community Engagement",81.679801940917969
0.672223,"Community Engagement",67.75689697265625
0.652736,"Community Engagement",69.154800415039063
0.654769,"Community Engagement",57.325401306152344
0.664735,"Community Engagement",74.137001037597656
0.665237,"Community Engagement",67.205703735351563
0.65697,"Community Engagement",72.942802429199219
0.661648,"Community Engagement",75.1010971069336
0.653012,"Community Engagement",78.594100952148438
0.667616,"Community Engagement",91.313102722167969
0.668547,"Community Engagement",76.1270980834961
0.667866,"Community Engagement",60.4922981262207
0.671348,"Community Engagement",60.474700927734375
0.657423,"Community Engagement",51.088100433349609
0.664452,"Community Engagement",72.230300903320313
0.664488,"Community Engagement",77.950202941894531
0.655149,"Community Engagement",67.07659912109375
0.655183,"Community Engagement",61.485000610351563
0.658633,"Community Engagement",54.417800903320313
0.671783,"Community Engagement",67.3738021850586
0.66218,"Community Engagement",65.104202270507812
0.654722,"Community Engagement",64.085403442382812
0.658538,"Community Engagement",68.072799682617187
0.667406,"Community Engagement",61.118099212646484
0.652273,"Community Engagement",70.640800476074219
0.660271,"Community Engagement",76.05059814453125
0.650475,"Community Engagement",70.585899353027344
0.666202,"Community Engagement",68.497802734375
0.664613,"Community Engagement",66.710197448730469
0.659006,"Community Engagement",59.182498931884766
0.646604,"Community Engagement",71.809097290039063
0.64451,"Community Engagement",73.291397094726563
0.658693,"Community Engagement",63.695999145507813
0.662958,"Community Engagement",78.792198181152344
0.66021,"Community Engagement",67.860000610351563
0.671088,"Community Engagement",81.44940185546875
0.662199,"Community Engagement",72.0343017578125
0.664405,"Community Engagement",81.9292984008789
0.65886,"Community Engagement",65.543998718261719
0.671695,"Community Engagement",57.215000152587891
0.660703,"Community Engagement",57.372299194335937
0.65854,"Community Engagement",68.257896423339844
0.650759,"Community Engagement",66.604598999023438
0.693024,"Community Engagement",80.579399108886719
0.669294,"Community Engagement",69.761703491210937
0.657849,"Community Engagement",85.313201904296875
0.65274,"Community Engagement",76.402099609375
0.658428,"Community Engagement",65.9729995727539
0.657947,"Community Engagement",69.11920166015625
0.647172,"Community Engagement",75.542900085449219
0.66078,"Community Engagement",74.6886978149414
0.637078,"Community Engagement",70.0364990234375
0.656484,"Community Engagement",73.85369873046875
0.656904,"Community Engagement",73.408096313476563
0.684408,"Community Engagement",47.63909912109375
0.663728,"Community Engagement",69.26080322265625
0.631907,"Community Engagement",67.5385971069336
0.667063,"Community Engagement",65.256500244140625
0.65517,"Community Engagement",72.6155014038086
0.647637,"Community Engagement",68.2343978881836
0.660658,"Community Engagement",71.413902282714844
0.664098,"Community Engagement",76.373298645019531
0.662365,"Community Engagement",69.7020034790039
0.657519,"Community Engagement",62.3739013671875
0.677953,"Community Engagement",77.112899780273437
0.661286,"Community Engagement",67.971099853515625
0.640053,"Community Engagement",65.420600891113281
0.679473,"Community Engagement",83.660400390625
0.66469,"Community Engagement",67.988296508789063
0.663436,"Community Engagement",64.756797790527344
0.661255,"Community Engagement",79.191802978515625
0.664254,"Community Engagement",57.05889892578125
0.659922,"Community Engagement",76.157600402832031
0.662296,"Community Engagement",76.042900085449219
0.658797,"Community Engagement",78.612701416015625
0.660947,"Community Engagement",78.5344009399414
0.662716,"Community Engagement",74.52130126953125
0.657127,"Community Engagement",70.830596923828125
0.661562,"Community Engagement",61.8921012878418
0.656761,"Community Engagement",63.972900390625
0.657305,"Community Engagement",72.194900512695312
0.657175,"Community Engagement",69.810600280761719
0.665667,"Community Engagement",79.457000732421875
0.659033,"Community Engagement",72.882400512695312
0.662358,"Community Engagement",59.957000732421875
0.668184,"Community Engagement",72.545303344726563
0.640006,"Community Engagement",60.886299133300781
0.660113,"Community Engagement",67.451103210449219
0.664541,"Community Engagement",72.745697021484375
0.657333,"Community Engagement",78.26519775390625
0.673995,"Community Engagement",71.726898193359375
0.670006,"Community Engagement",70.560600280761719
0.678857,"Community Engagement",72.779098510742187
0.654061,"Community Engagement",65.005599975585937
0.674457,"Community Engagement",61.146999359130859
0.665853,"Community Engagement",62.301998138427734
0.662637,"Community Engagement",75.665000915527344
0.647361,"Community Engagement",74.871902465820313
0.651946,"Community Engagement",70.736396789550781
0.670637,"Community Engagement",59.554500579833984
0.645082,"Community Engagement",68.731796264648437
0.662817,"Community Engagement",69.869300842285156
0.659872,"Community Engagement",73.720199584960937
0.662104,"Community Engagement",77.103897094726563
0.662461,"Community Engagement",78.335700988769531
0.666539,"Community Engagement",54.326301574707031
0.664683,"Community Engagement",62.861900329589844
0.66652,"Community Engagement",81.880897521972656
0.661972,"Community Engagement",70.439102172851563
0.664496,"Community Engagement",76.27020263671875
0.650736,"Community Engagement",66.412399291992188
0.659044,"Community Engagement",76.995697021484375
0.640619,"Community Engagement",66.610099792480469
0.672389,"Community Engagement",76.460098266601562
0.66561,"Community Engagement",81.753799438476563
0.651554,"Community Engagement",67.435897827148438
0.671168,"Community Engagement",76.856597900390625
0.664743,"Community Engagement",85.093803405761719
0.658162,"Community Engagement",42.155498504638672
0.642325,"Community Engagement",71.223197937011719
0.660111,"Community Engagement",72.628898620605469
0.64763,"Community Engagement",77.785598754882812
0.67267,"Community Engagement",67.109298706054688
0.662047,"Community Engagement",62.311000823974609
0.665151,"Community Engagement",79.60150146484375
0.672512,"Community Engagement",79.1613998413086
0.64957,"Community Engagement",76.625297546386719
0.651987,"Community Engagement",69.073402404785156
0.656662,"Community Engagement",70.761001586914063
0.666143,"Community Engagement",55.067100524902344
0.660726,"Community Engagement",69.406501770019531
0.657597,"Community Engagement",69.870002746582031
0.666378,"Community Engagement",64.322601318359375
0.669898,"Community Engagement",72.338897705078125
0.660723,"Community Engagement",78.034896850585937
0.66087,"Community Engagement",75.815200805664063
0.663742,"Community Engagement",80.7958984375
0.663455,"Community Engagement",70.260299682617188
0.661579,"Community Engagement",71.257499694824219
0.663236,"Community Engagement",69.4574966430664
0.659898,"Community Engagement",70.67340087890625
0.663464,"Community Engagement",73.5177993774414
0.654964,"Community Engagement",68.135696411132813
0.655557,"Community Engagement",72.270698547363281
0.682497,"Community Engagement",85.849403381347656
0.659755,"Community Engagement",58.1869010925293
0.65525,"Community Engagement",67.16510009765625
0.662204,"Community Engagement",66.525199890136719
0.657119,"Community Engagement",75.5280990600586
0.657912,"Community Engagement",70.163902282714844
0.646391,"Community Engagement",80.413902282714844
0.656357,"Community Engagement",79.633499145507813
0.662246,"Community Engagement",68.0261001586914
0.643494,"Community Engagement",66.131599426269531
0.669019,"Community Engagement",66.549301147460938
0.653893,"Community Engagement",76.361099243164062
0.660995,"Community Engagement",68.5551986694336
0.661113,"Community Engagement",62.987800598144531
0.63293,"Community Engagement",65.817901611328125
0.636852,"Community Engagement",54.527099609375
0.659958,"Community Engagement",72.017196655273437
0.659038,"Community Engagement",59.62139892578125
0.645668,"Community Engagement",78.142097473144531
0.657063,"Community Engagement",64.1404037475586
0.653627,"Community Engagement",72.83380126953125
0.658379,"Community Engagement",78.068603515625
0.661102,"Community Engagement",70.508697509765625
0.654365,"Community Engagement",72.4791030883789
0.653223,"Community Engagement",55.076900482177734
0.657168,"Community Engagement",63.254398345947266
0.656314,"Community Engagement",53.512901306152344
0.656823,"Community Engagement",63.958198547363281
0.642707,"Community Engagement",57.580398559570312
0.651765,"Community Engagement",64.459999084472656
0.649599,"Community Engagement",70.716903686523438
0.657598,"Community Engagement",67.4738998413086
0.661377,"Community Engagement",71.0958023071289
0.672324,"Community Engagement",72.347099304199219
0.646362,"Community Engagement",61.817600250244141
0.652954,"Community Engagement",60.963100433349609
0.650009,"Community Engagement",61.447101593017578
0.664822,"Community Engagement",70.2135009765625
0.668168,"Community Engagement",72.634201049804688
0.645404,"Community Engagement",60.612499237060547
0.663855,"Community Engagement",62.756999969482422
0.66239,"Community Engagement",68.467201232910156
0.671689,"Community Engagement",54.884201049804688
0.661714,"Community Engagement",72.994598388671875
0.652395,"Community Engagement",70.308296203613281
0.667492,"Community Engagement",71.916397094726562
0.654547,"Community Engagement",58.3661994934082
0.652658,"Community Engagement",64.036796569824219
0.647197,"Community Engagement",62.678398132324219
0.65968,"Community Engagement",62.277099609375
0.659386,"Community Engagement",68.8124008178711
0.664924,"Community Engagement",75.973396301269531
0.655403,"Community Engagement",69.2261962890625
0.640105,"Community Engagement",69.312301635742187
0.642383,"Community Engagement",84.381797790527344
0.659435,"Community Engagement",64.048599243164062
0.668176,"Community Engagement",66.668197631835938
0.644481,"Community Engagement",71.850898742675781
0.664206,"Community Engagement",70.786003112792969
0.647963,"Community Engagement",67.976799011230469
0.643001,"Community Engagement",61.305000305175781
0.662486,"Community Engagement",53.013401031494141
0.667824,"Community Engagement",57.975200653076172
0.640831,"Community Engagement",62.104099273681641
0.667455,"Community Engagement",66.1261978149414
0.658903,"Community Engagement",69.575103759765625
0.664419,"Community Engagement",79.8927001953125
0.664468,"Community Engagement",64.698600769042969
0.660374,"Community Engagement",54.2849006652832
0.671705,"Community Engagement",61.423698425292969
0.640449,"Community Engagement",61.958400726318359
0.64492,"Community Engagement",77.16729736328125
0.647402,"Community Engagement",58.957099914550781
0.669832,"Community Engagement",74.610198974609375
0.661732,"Community Engagement",73.4646987915039
0.65996,"Community Engagement",71.550003051757812
0.65998,"Community Engagement",58.3129997253418
0.652821,"Community Engagement",66.979301452636719
0.646631,"Community Engagement",67.056098937988281
0.648236,"Community Engagement",64.052803039550781
0.650655,"Community Engagement",52.313800811767578
0.665159,"Community Engagement",66.153602600097656
0.651666,"Community Engagement",70.932998657226562
0.654129,"Community Engagement",69.726997375488281
0.642532,"Community Engagement",60.181499481201172
0.661537,"Community Engagement",61.9734992980957
0.663279,"Community Engagement",72.0647964477539
0.659549,"Community Engagement",65.475799560546875
0.64726,"Community Engagement",73.451797485351563
0.659658,"Community Engagement",62.00360107421875
0.646906,"Community Engagement",58.228801727294922
0.652216,"Community Engagement",65.529800415039063
0.658852,"Community Engagement",62.100200653076172
0.657445,"Community Engagement",75.617301940917969
0.659575,"Community Engagement",61.851898193359375
0.667956,"Community Engagement",73.629898071289063
0.664329,"Community Engagement",75.7030029296875
0.671536,"Community Engagement",73.086799621582031
0.661374,"Community Engagement",61.926101684570313
0.658489,"Community Engagement",73.055496215820313
0.660286,"Community Engagement",69.472000122070313
0.677764,"Community Engagement",72.700599670410156
0.65663,"Community Engagement",77.949501037597656
0.672225,"Community Engagement",57.511100769042969
