%manager_id,GW,%player_id,field_position,points_multiplier,count_id
49759,4,275,3,1,275
49759,5,67,3,1,67
49759,7,127,3,1,127
49759,8,67,3,1,67
49759,9,127,3,1,127
49759,10,127,3,1,127
49759,11,127,3,1,127
49759,12,127,3,1,127
49759,13,67,3,1,67
49759,14,127,3,1,127
49759,15,127,3,1,127
49759,16,127,3,1,127
49759,17,127,3,1,127
49759,18,127,3,1,127
49759,19,361,3,1,361
49759,20,361,3,1,361
49759,26,229,3,1,229
49759,27,343,3,1,343
2015160,1,275,3,1,275
2015160,2,275,3,1,275
2015160,3,275,3,1,275
2015160,4,275,3,1,275
2015160,5,275,3,1,275
2015160,6,275,3,1,275
2015160,7,127,3,1,127
2015160,9,127,3,1,127
2015160,13,127,3,1,127
2015160,15,127,3,1,127
2015160,17,127,3,1,127
2015160,18,142,3,1,142
2015160,19,142,3,1,142
2015160,20,142,3,1,142
2015160,22,584,3,1,584
2015160,25,168,3,1,168
2015160,27,491,3,1,491
1767909,1,418,3,1,418
1767909,2,418,3,1,418
1767909,3,418,3,1,418
1767909,4,418,3,1,418
1767909,5,418,3,1,418
1767909,6,418,3,1,418
1767909,7,127,3,1,127
1767909,12,491,3,1,491
1767909,13,127,3,1,127
1767909,15,127,3,1,127
1767909,17,127,3,1,127
1767909,18,127,3,1,127
1767909,19,127,3,1,127
1767909,21,370,3,1,370
1767909,25,491,3,1,491
1767909,27,510,3,1,510
3364390,1,275,3,1,275
3364390,2,275,3,1,275
3364390,3,275,3,1,275
3364390,4,275,3,1,275
3364390,5,275,3,1,275
3364390,6,275,3,1,275
3364390,7,275,3,1,275
3364390,17,122,3,1,122
3364390,18,142,3,1,142
3364390,19,16,3,1,16
3364390,20,142,3,1,142
3364390,25,414,3,1,414
3364390,27,106,3,1,106
125462,5,56,3,1,56
125462,7,275,3,1,275
125462,8,16,3,1,16
125462,9,262,3,1,262
125462,10,262,3,1,262
125462,14,370,3,1,370
125462,15,370,3,1,370
125462,18,142,3,1,142
125462,19,370,3,1,370
125462,20,370,3,1,370
125462,27,106,3,1,106
44922,1,245,3,1,245
44922,2,245,3,1,245
44922,3,367,3,1,367
44922,4,437,3,1,437
44922,5,437,3,1,437
44922,6,275,3,1,275
44922,7,67,3,1,67
44922,8,67,3,1,67
44922,9,67,3,1,67
44922,12,491,3,1,491
44922,17,67,3,1,67
44922,18,122,3,1,122
44922,19,122,3,1,122
44922,20,370,3,1,370
44922,21,429,3,1,429
44922,22,122,3,1,122
44922,23,429,3,1,429
44922,25,429,3,1,429
44922,26,429,3,1,429
44922,27,273,3,1,273
1777548,1,67,3,1,67
1777548,2,275,3,1,275
1777548,3,275,3,1,275
1777548,4,275,3,1,275
1777548,5,275,3,1,275
1777548,6,275,3,1,275
1777548,8,491,3,1,491
1777548,9,135,3,1,135
1777548,10,135,3,1,135
1777548,11,135,3,1,135
1777548,13,122,3,1,122
1777548,14,122,3,1,122
1777548,17,122,3,1,122
1777548,18,142,3,1,142
1777548,19,142,3,1,142
1777548,20,142,3,1,142
1777548,21,122,3,1,122
1777548,22,122,3,1,122
1777548,23,122,3,1,122
1777548,24,168,3,1,168
1777548,25,168,3,1,168
1777548,27,106,3,1,106
661771,1,67,3,1,67
661771,2,208,3,1,208
661771,3,275,3,1,275
661771,4,361,3,1,361
661771,5,429,3,1,429
661771,6,429,3,1,429
661771,7,429,3,1,429
661771,8,429,3,1,429
661771,9,429,3,1,429
661771,10,67,3,1,67
661771,11,67,3,1,67
661771,12,67,3,1,67
661771,14,429,3,1,429
661771,18,67,3,1,67
661771,19,67,3,1,67
661771,26,234,3,1,234
661771,27,106,3,1,106
3976053,1,411,3,1,411
3976053,2,411,3,1,411
3976053,3,411,3,1,411
3976053,4,411,3,1,411
3976053,5,59,3,1,59
3976053,6,411,3,1,411
3976053,7,411,3,1,411
3976053,8,59,3,1,59
3976053,9,59,3,1,59
3976053,10,429,3,1,429
3976053,11,429,3,1,429
3976053,12,429,3,1,429
3976053,13,429,3,1,429
3976053,14,429,3,1,429
3976053,15,429,3,1,429
3976053,16,429,3,1,429
3976053,17,429,3,1,429
3976053,18,429,3,1,429
3976053,19,264,3,1,264
3976053,21,429,3,1,429
3976053,23,429,3,1,429
3976053,27,439,3,1,439
631628,1,245,3,1,245
631628,2,245,3,1,245
631628,3,411,3,1,411
631628,4,411,3,1,411
631628,5,411,3,1,411
631628,6,411,3,1,411
631628,7,411,3,1,411
631628,11,491,3,1,491
631628,12,491,3,1,491
631628,22,71,3,1,71
631628,23,555,3,1,555
631628,26,67,3,1,67
6097006,1,418,3,1,418
6097006,2,418,3,1,418
6097006,3,185,3,1,185
6097006,4,491,3,1,491
6097006,5,491,3,1,491
6097006,6,224,3,1,224
6097006,11,491,3,1,491
6097006,12,142,3,1,142
6097006,15,142,3,1,142
6097006,16,142,3,1,142
6097006,17,142,3,1,142
6097006,19,142,3,1,142
6097006,20,142,3,1,142
6097006,21,425,3,1,425
6097006,23,510,3,1,510
6097006,24,510,3,1,510
6097006,25,168,3,1,168
6097006,26,470,3,1,470
6097006,27,168,3,1,168
3598744,4,91,3,1,91
3598744,6,275,3,1,275
3598744,7,275,3,1,275
3598744,8,56,3,1,56
3598744,9,122,3,1,122
3598744,10,135,3,1,135
3598744,11,142,3,1,142
3598744,12,142,3,1,142
3598744,14,229,3,1,229
3598744,15,491,3,1,491
3598744,16,229,3,1,229
3598744,17,491,3,1,491
3598744,18,67,3,1,67
3598744,19,370,3,1,370
3598744,22,584,3,1,584
3598744,23,67,3,1,67
3598744,25,429,3,1,429
3598744,27,370,3,1,370
3142961,1,275,3,1,275
3142961,2,275,3,1,275
3142961,3,275,3,1,275
3142961,4,275,3,1,275
3142961,5,275,3,1,275
3142961,6,275,3,1,275
3142961,7,127,3,1,127
3142961,8,127,3,1,127
3142961,9,127,3,1,127
3142961,10,127,3,1,127
3142961,11,127,3,1,127
3142961,12,127,3,1,127
3142961,13,127,3,1,127
3142961,14,361,3,1,361
3142961,15,127,3,1,127
3142961,16,127,3,1,127
3142961,17,127,3,1,127
3142961,18,127,3,1,127
3142961,19,127,3,1,127
3142961,20,127,3,1,127
3142961,21,361,3,1,361
3142961,23,361,3,1,361
1818807,1,168,3,1,168
1818807,2,168,3,1,168
1818807,3,208,3,1,208
1818807,4,527,3,1,527
1818807,5,67,3,1,67
1818807,7,91,3,1,91
1818807,8,262,3,1,262
1818807,9,262,3,1,262
1818807,11,135,3,1,135
1818807,13,67,3,1,67
1818807,16,262,3,1,262
1818807,17,262,3,1,262
1818807,19,142,3,1,142
1818807,22,121,3,1,121
1818807,26,470,3,1,470
1818807,27,262,3,1,262
5383714,1,67,3,1,67
5383714,2,411,3,1,411
5383714,3,411,3,1,411
5383714,4,67,3,1,67
5383714,5,67,3,1,67
5383714,6,67,3,1,67
5383714,7,411,3,1,411
5383714,8,119,3,1,119
5383714,9,67,3,1,67
5383714,10,491,3,1,491
5383714,11,127,3,1,127
5383714,12,245,3,1,245
5383714,13,67,3,1,67
5383714,14,67,3,1,67
5383714,15,370,3,1,370
5383714,16,491,3,1,491
5383714,17,590,3,1,590
5383714,18,590,3,1,590
5383714,19,491,3,1,491
5383714,20,245,3,1,245
5383714,21,275,3,1,275
5383714,22,127,3,1,127
5383714,23,127,3,1,127
5383714,25,555,3,1,555
5383714,26,555,3,1,555
5383714,27,555,3,1,555
3060005,1,229,3,1,229
3060005,2,229,3,1,229
3060005,3,229,3,1,229
3060005,4,229,3,1,229
3060005,5,229,3,1,229
3060005,6,229,3,1,229
3060005,7,429,3,1,429
3060005,8,229,3,1,229
3060005,10,491,3,1,491
3060005,11,135,3,1,135
3060005,12,491,3,1,491
3060005,13,425,3,1,425
3060005,14,425,3,1,425
3060005,15,491,3,1,491
3060005,16,142,3,1,142
3060005,17,491,3,1,491
3060005,18,142,3,1,142
3060005,19,262,3,1,262
3060005,20,142,3,1,142
3060005,22,370,3,1,370
3060005,23,58,3,1,58
3060005,24,58,3,1,58
3060005,25,71,3,1,71
3060005,26,71,3,1,71
3060005,27,71,3,1,71
2538292,1,411,3,1,411
2538292,2,275,3,1,275
2538292,3,168,3,1,168
2538292,4,411,3,1,411
2538292,5,168,3,1,168
2538292,6,168,3,1,168
2538292,7,275,3,1,275
2538292,8,275,3,1,275
2538292,9,275,3,1,275
2538292,10,275,3,1,275
2538292,11,275,3,1,275
2538292,12,411,3,1,411
2538292,13,135,3,1,135
2538292,14,262,3,1,262
2538292,15,262,3,1,262
2538292,16,168,3,1,168
2538292,17,38,3,1,38
2538292,18,38,3,1,38
2538292,19,370,3,1,370
2538292,20,370,3,1,370
2538292,21,370,3,1,370
2538292,22,370,3,1,370
2538292,23,370,3,1,370
2538292,24,370,3,1,370
2538292,25,38,3,1,38
2538292,26,38,3,1,38
2538292,27,370,3,1,370
4329760,1,262,3,1,262
4329760,2,262,3,1,262
4329760,3,262,3,1,262
4329760,4,262,3,1,262
4329760,5,262,3,1,262
4329760,6,262,3,1,262
4329760,7,262,3,1,262
4329760,8,262,3,1,262
4329760,9,262,3,1,262
4329760,10,262,3,1,262
4329760,11,142,3,1,142
4329760,12,142,3,1,142
4329760,13,142,3,1,142
4329760,14,527,3,1,527
4329760,15,142,3,1,142
4329760,16,142,3,1,142
4329760,18,127,3,1,127
4329760,19,127,3,1,127
4329760,24,262,3,1,262
1174308,5,189,11,1,189
1174308,9,205,11,1,205
1174308,11,205,11,1,205
1174308,12,357,11,1,357
1174308,13,78,11,1,78
1174308,14,78,11,1,78
1174308,15,357,11,1,357
1174308,16,579,11,1,579
1174308,17,583,11,1,583
1174308,18,78,11,1,78
1174308,19,579,11,1,579
1174308,21,78,11,1,78
1174308,23,40,11,1,40
1174308,24,40,11,1,40
1174308,25,468,11,1,468
1174308,26,468,11,1,468
1174308,27,78,11,1,78
272984,2,337,11,1,337
272984,3,337,11,1,337
272984,4,78,11,1,78
272984,5,78,11,1,78
272984,8,529,11,1,529
272984,11,78,11,1,78
272984,12,78,11,1,78
272984,13,78,11,1,78
272984,14,78,11,1,78
272984,16,450,11,1,450
272984,18,6,11,1,6
272984,19,6,11,1,6
272984,20,468,11,1,468
272984,21,518,11,1,518
272984,23,357,11,1,357
272984,24,357,11,1,357
272984,25,468,11,1,468
272984,26,468,11,1,468
272984,27,357,11,1,357
49759,1,337,11,1,337
49759,2,337,11,1,337
49759,3,337,11,1,337
49759,4,337,11,1,337
49759,8,529,11,1,529
49759,9,357,11,1,357
49759,10,357,11,1,357
49759,11,357,11,1,357
49759,12,357,11,1,357
49759,14,357,11,1,357
49759,15,357,11,1,357
49759,16,450,11,1,450
49759,17,40,11,1,40
49759,18,6,11,1,6
49759,19,518,11,1,518
49759,20,468,11,1,468
49759,21,468,11,1,468
49759,22,468,11,1,468
49759,24,40,11,1,40
49759,25,518,11,1,518
49759,26,6,11,1,6
49759,27,357,11,1,357
2015160,1,78,11,1,78
2015160,2,78,11,1,78
2015160,3,177,11,1,177
2015160,4,579,11,1,579
2015160,5,579,11,1,579
2015160,8,529,11,1,529
2015160,9,205,11,1,205
2015160,10,430,11,1,430
2015160,11,430,11,1,430
2015160,12,357,11,1,357
2015160,13,430,11,1,430
2015160,14,357,11,1,357
2015160,15,357,11,1,357
2015160,18,40,11,1,40
2015160,19,40,11,1,40
2015160,20,450,11,1,450
2015160,22,450,11,1,450
2015160,23,40,11,1,40
2015160,25,450,11,1,450
2015160,26,40,11,1,40
2015160,27,518,11,1,518
1767909,1,78,11,1,78
1767909,2,78,11,1,78
1767909,3,78,11,1,78
1767909,4,78,11,1,78
1767909,5,78,11,1,78
1767909,6,78,11,1,78
1767909,9,205,11,1,205
1767909,10,205,11,1,205
1767909,11,205,11,1,205
1767909,14,205,11,1,205
1767909,19,6,11,1,6
1767909,20,468,11,1,468
1767909,25,63,11,1,63
1767909,26,63,11,1,63
1767909,27,518,11,1,518
3364390,5,579,11,1,579
3364390,8,529,11,1,529
3364390,9,78,11,1,78
3364390,10,430,11,1,430
3364390,11,430,11,1,430
3364390,12,525,11,1,525
3364390,13,78,11,1,78
3364390,14,78,11,1,78
3364390,15,525,11,1,525
3364390,16,579,11,1,579
3364390,18,6,11,1,6
3364390,19,357,11,1,357
3364390,21,177,11,1,177
3364390,23,357,11,1,357
3364390,24,40,11,1,40
3364390,26,450,11,1,450
3364390,27,357,11,1,357
125462,5,189,11,1,189
125462,9,78,11,1,78
125462,10,78,11,1,78
125462,11,205,11,1,205
125462,12,296,11,1,296
125462,13,78,11,1,78
125462,14,296,11,1,296
125462,15,450,11,1,450
125462,16,450,11,1,450
125462,18,40,11,1,40
125462,23,579,11,1,579
125462,24,579,11,1,579
125462,26,430,11,1,430
125462,27,700,11,1,700
44922,2,78,11,1,78
44922,3,296,11,1,296
44922,4,78,11,1,78
44922,5,78,11,1,78
44922,7,430,11,1,430
44922,8,430,11,1,430
44922,9,430,11,1,430
44922,10,430,11,1,430
44922,11,430,11,1,430
44922,13,583,11,1,583
44922,14,315,11,1,315
44922,15,315,11,1,315
44922,17,315,11,1,315
44922,18,40,11,1,40
44922,19,40,11,1,40
44922,20,450,11,1,450
44922,22,468,11,1,468
44922,25,586,11,1,586
44922,26,586,11,1,586
44922,27,63,11,1,63
1777548,5,430,11,1,430
1777548,15,296,11,1,296
1777548,17,40,11,1,40
1777548,19,40,11,1,40
1777548,20,468,11,1,468
1777548,22,468,11,1,468
1777548,23,40,11,1,40
1777548,24,40,11,1,40
1777548,25,40,11,1,40
1777548,26,468,11,1,468
661771,1,337,11,1,337
661771,2,337,11,1,337
661771,4,529,11,1,529
661771,5,579,11,1,579
661771,6,579,11,1,579
661771,7,579,11,1,579
661771,8,579,11,1,579
661771,9,205,11,1,205
661771,10,78,11,1,78
661771,11,205,11,1,205
661771,12,205,11,1,205
661771,13,78,11,1,78
661771,14,78,11,1,78
661771,15,450,11,1,450
661771,16,180,11,1,180
661771,17,40,11,1,40
661771,18,40,11,1,40
661771,20,357,11,1,357
661771,21,357,11,1,357
661771,23,357,11,1,357
661771,25,357,11,1,357
661771,26,357,11,1,357
661771,27,357,11,1,357
3976053,1,337,11,1,337
3976053,2,337,11,1,337
3976053,3,337,11,1,337
3976053,4,337,11,1,337
3976053,5,337,11,1,337
3976053,6,337,11,1,337
3976053,7,337,11,1,337
3976053,8,337,11,1,337
3976053,9,337,11,1,337
3976053,11,40,11,1,40
3976053,12,40,11,1,40
3976053,13,40,11,1,40
3976053,14,40,11,1,40
3976053,15,40,11,1,40
3976053,16,40,11,1,40
3976053,17,40,11,1,40
3976053,18,40,11,1,40
3976053,19,40,11,1,40
3976053,20,149,11,1,149
3976053,21,263,11,1,263
3976053,22,40,11,1,40
3976053,23,40,11,1,40
3976053,24,40,11,1,40
3976053,25,40,11,1,40
3976053,26,450,11,1,450
3976053,27,700,11,1,700
631628,1,337,11,1,337
631628,2,337,11,1,337
631628,3,177,11,1,177
631628,5,579,11,1,579
631628,7,579,11,1,579
631628,8,579,11,1,579
631628,9,579,11,1,579
631628,10,78,11,1,78
631628,11,78,11,1,78
631628,13,78,11,1,78
631628,15,357,11,1,357
631628,16,579,11,1,579
631628,17,579,11,1,579
631628,18,40,11,1,40
631628,19,40,11,1,40
631628,20,40,11,1,40
631628,21,450,11,1,450
631628,22,357,11,1,357
631628,23,40,11,1,40
631628,25,450,11,1,450
631628,26,357,11,1,357
631628,27,357,11,1,357
6097006,1,213,11,1,213
6097006,2,337,11,1,337
6097006,3,78,11,1,78
6097006,5,189,11,1,189
6097006,6,468,11,1,468
6097006,10,468,11,1,468
6097006,11,579,11,1,579
6097006,12,583,11,1,583
6097006,13,583,11,1,583
6097006,14,583,11,1,583
6097006,15,579,11,1,579
6097006,16,468,11,1,468
6097006,17,468,11,1,468
6097006,18,468,11,1,468
6097006,19,518,11,1,518
6097006,20,450,11,1,450
6097006,23,450,11,1,450
6097006,24,586,11,1,586
6097006,25,468,11,1,468
6097006,26,586,11,1,586
3598744,1,337,11,1,337
3598744,5,337,11,1,337
3598744,6,337,11,1,337
3598744,7,337,11,1,337
3598744,8,337,11,1,337
3598744,9,337,11,1,337
3598744,10,583,11,1,583
3598744,11,583,11,1,583
3598744,13,583,11,1,583
3598744,14,583,11,1,583
3598744,16,450,11,1,450
3598744,17,450,11,1,450
3598744,18,450,11,1,450
3598744,20,450,11,1,450
3598744,21,577,11,1,577
3598744,22,357,11,1,357
3598744,25,450,11,1,450
3598744,26,450,11,1,450
3598744,27,518,11,1,518
3142961,1,337,11,1,337
3142961,2,337,11,1,337
3142961,3,337,11,1,337
3142961,4,337,11,1,337
3142961,5,579,11,1,579
3142961,6,337,11,1,337
3142961,7,579,11,1,579
3142961,8,579,11,1,579
3142961,9,579,11,1,579
3142961,10,263,11,1,263
3142961,11,263,11,1,263
3142961,13,430,11,1,430
3142961,14,315,11,1,315
3142961,15,430,11,1,430
3142961,16,450,11,1,450
3142961,17,307,11,1,307
3142961,18,6,11,1,6
3142961,19,6,11,1,6
3142961,20,450,11,1,450
3142961,21,450,11,1,450
3142961,22,450,11,1,450
3142961,23,450,11,1,450
3142961,24,450,11,1,450
3142961,26,315,11,1,315
3142961,27,450,11,1,450
1818807,1,177,11,1,177
1818807,2,78,11,1,78
1818807,3,529,11,1,529
1818807,5,529,11,1,529
1818807,6,529,11,1,529
1818807,10,205,11,1,205
1818807,11,205,11,1,205
1818807,12,205,11,1,205
1818807,13,529,11,1,529
1818807,15,529,11,1,529
1818807,16,529,11,1,529
1818807,17,529,11,1,529
1818807,18,529,11,1,529
1818807,19,518,11,1,518
1818807,23,450,11,1,450
1818807,24,450,11,1,450
1818807,25,450,11,1,450
1818807,26,450,11,1,450
1818807,27,450,11,1,450
5383714,1,337,11,1,337
5383714,2,337,11,1,337
5383714,3,337,11,1,337
5383714,4,337,11,1,337
5383714,5,337,11,1,337
5383714,7,337,11,1,337
5383714,8,337,11,1,337
5383714,9,337,11,1,337
5383714,10,205,11,1,205
5383714,11,583,11,1,583
5383714,12,205,11,1,205
5383714,13,205,11,1,205
5383714,14,205,11,1,205
5383714,15,205,11,1,205
5383714,16,205,11,1,205
5383714,18,40,11,1,40
5383714,20,40,11,1,40
5383714,21,468,11,1,468
5383714,22,357,11,1,357
5383714,24,40,11,1,40
5383714,26,430,11,1,430
5383714,27,430,11,1,430
3060005,2,177,11,1,177
3060005,3,177,11,1,177
3060005,5,430,11,1,430
3060005,6,430,11,1,430
3060005,7,307,11,1,307
3060005,8,307,11,1,307
3060005,9,307,11,1,307
3060005,10,583,11,1,583
3060005,11,205,11,1,205
3060005,12,307,11,1,307
3060005,13,307,11,1,307
3060005,15,307,11,1,307
3060005,16,450,11,1,450
3060005,17,315,11,1,315
3060005,18,40,11,1,40
3060005,19,579,11,1,579
3060005,21,315,11,1,315
3060005,22,579,11,1,579
3060005,23,579,11,1,579
3060005,24,579,11,1,579
3060005,25,357,11,1,357
3060005,26,357,11,1,357
3060005,27,579,11,1,579
2538292,1,337,11,1,337
2538292,2,337,11,1,337
2538292,3,337,11,1,337
2538292,4,177,11,1,177
2538292,5,337,11,1,337
2538292,6,337,11,1,337
2538292,14,296,11,1,296
2538292,15,296,11,1,296
2538292,19,315,11,1,315
2538292,20,315,11,1,315
2538292,21,315,11,1,315
2538292,22,315,11,1,315
2538292,23,315,11,1,315
2538292,24,315,11,1,315
2538292,25,315,11,1,315
2538292,26,315,11,1,315
2538292,27,315,11,1,315
4329760,2,78,11,1,78
4329760,5,579,11,1,579
4329760,6,579,11,1,579
4329760,7,579,11,1,579
4329760,8,579,11,1,579
4329760,9,579,11,1,579
4329760,11,78,11,1,78
4329760,12,357,11,1,357
4329760,13,78,11,1,78
4329760,14,78,11,1,78
4329760,15,78,11,1,78
4329760,16,529,11,1,529
4329760,17,450,11,1,450
4329760,18,263,11,1,263
4329760,19,357,11,1,357
4329760,20,450,11,1,450
4329760,21,357,11,1,357
4329760,22,357,11,1,357
4329760,23,357,11,1,357
4329760,25,450,11,1,450
4329760,26,468,11,1,468
4329760,27,357,11,1,357
1174308,1,419,6,1,419
1174308,2,419,6,1,419
1174308,3,419,6,1,419
1174308,4,419,6,1,419
1174308,5,115,6,1,115
1174308,7,233,6,1,233
1174308,9,265,6,1,265
1174308,10,196,6,1,196
1174308,11,265,6,1,265
1174308,13,196,6,1,196
1174308,14,240,6,1,240
1174308,15,67,6,1,67
1174308,19,26,6,1,26
1174308,20,240,6,1,240
1174308,21,261,6,1,261
1174308,22,240,6,1,240
1174308,23,240,6,1,240
1174308,24,261,6,1,261
1174308,25,233,6,1,233
1174308,27,64,6,1,64
272984,1,254,6,1,254
272984,2,254,6,1,254
272984,3,233,6,1,233
272984,4,419,6,1,419
272984,5,196,6,1,196
272984,6,196,6,1,196
272984,7,196,6,1,196
272984,8,171,6,1,171
272984,11,67,6,1,67
272984,12,359,6,1,359
272984,13,127,6,1,127
272984,14,359,6,1,359
272984,15,67,6,1,67
272984,16,67,6,1,67
272984,17,420,6,1,420
272984,18,67,6,1,67
272984,19,420,6,1,420
272984,20,420,6,1,420
272984,21,370,6,1,370
272984,22,240,6,1,240
272984,23,240,6,1,240
272984,24,240,6,1,240
272984,25,240,6,1,240
272984,26,22,6,1,22
272984,27,701,6,1,701
49759,1,277,6,1,277
49759,2,277,6,1,277
49759,4,277,6,1,277
49759,5,240,6,1,240
49759,6,240,6,1,240
49759,7,233,6,1,233
49759,9,96,6,1,96
49759,12,96,6,1,96
49759,13,96,6,1,96
49759,14,96,6,1,96
49759,15,67,6,1,67
49759,17,240,6,1,240
49759,18,67,6,1,67
49759,19,251,6,1,251
49759,21,359,6,1,359
49759,22,484,6,1,484
49759,23,484,6,1,484
49759,24,420,6,1,420
49759,25,420,6,1,420
49759,26,196,6,1,196
49759,27,255,6,1,255
2015160,2,233,6,1,233
2015160,3,233,6,1,233
2015160,6,233,6,1,233
2015160,7,233,6,1,233
2015160,9,233,6,1,233
2015160,10,399,6,1,399
2015160,11,22,6,1,22
2015160,14,196,6,1,196
2015160,15,196,6,1,196
2015160,17,196,6,1,196
2015160,19,22,6,1,22
2015160,20,261,6,1,261
2015160,21,420,6,1,420
2015160,22,212,6,1,212
2015160,23,420,6,1,420
2015160,24,240,6,1,240
2015160,25,420,6,1,420
2015160,26,578,6,1,578
2015160,27,420,6,1,420
1767909,3,233,6,1,233
1767909,7,233,6,1,233
1767909,8,233,6,1,233
1767909,14,144,6,1,144
1767909,17,420,6,1,420
1767909,18,233,6,1,233
1767909,21,359,6,1,359
1767909,22,240,6,1,240
1767909,23,240,6,1,240
1767909,26,22,6,1,22
1767909,27,420,6,1,420
3364390,3,233,6,1,233
3364390,4,233,6,1,233
3364390,6,233,6,1,233
3364390,7,233,6,1,233
3364390,8,96,6,1,96
3364390,9,196,6,1,196
3364390,13,196,6,1,196
3364390,15,262,6,1,262
3364390,16,262,6,1,262
3364390,18,122,6,1,122
3364390,19,359,6,1,359
3364390,20,122,6,1,122
3364390,21,240,6,1,240
3364390,22,240,6,1,240
3364390,23,240,6,1,240
3364390,24,240,6,1,240
3364390,27,255,6,1,255
125462,3,233,6,1,233
125462,5,484,6,1,484
125462,6,233,6,1,233
125462,7,233,6,1,233
125462,8,437,6,1,437
125462,9,261,6,1,261
125462,10,261,6,1,261
125462,11,144,6,1,144
125462,12,144,6,1,144
125462,13,196,6,1,196
125462,14,261,6,1,261
125462,15,359,6,1,359
125462,17,420,6,1,420
125462,19,420,6,1,420
125462,20,261,6,1,261
125462,22,64,6,1,64
125462,23,173,6,1,173
125462,24,370,6,1,370
125462,25,64,6,1,64
125462,27,341,6,1,341
44922,2,196,6,1,196
44922,3,196,6,1,196
44922,7,144,6,1,144
44922,10,419,6,1,419
44922,11,196,6,1,196
44922,15,67,6,1,67
44922,19,359,6,1,359
44922,20,150,6,1,150
44922,21,359,6,1,359
44922,22,138,6,1,138
44922,23,212,6,1,212
44922,24,681,6,1,681
44922,25,681,6,1,681
44922,26,265,6,1,265
44922,27,359,6,1,359
1777548,1,215,6,1,215
1777548,2,215,6,1,215
1777548,3,233,6,1,233
1777548,4,240,6,1,240
1777548,5,354,6,1,354
1777548,6,240,6,1,240
1777548,7,144,6,1,144
1777548,8,50,6,1,50
1777548,9,144,6,1,144
1777548,10,265,6,1,265
1777548,11,265,6,1,265
1777548,12,265,6,1,265
1777548,13,491,6,1,491
1777548,14,144,6,1,144
1777548,15,491,6,1,491
1777548,17,240,6,1,240
1777548,19,359,6,1,359
1777548,20,359,6,1,359
1777548,21,240,6,1,240
1777548,22,362,6,1,362
1777548,23,51,6,1,51
1777548,24,362,6,1,362
1777548,25,51,6,1,51
1777548,26,420,6,1,420
1777548,27,254,6,1,254
661771,1,268,6,1,268
661771,2,268,6,1,268
661771,3,268,6,1,268
661771,4,268,6,1,268
661771,5,240,6,1,240
661771,6,240,6,1,240
661771,7,96,6,1,96
661771,8,141,6,1,141
661771,9,261,6,1,261
661771,10,141,6,1,141
661771,11,261,6,1,261
661771,12,261,6,1,261
661771,13,240,6,1,240
661771,14,261,6,1,261
661771,15,240,6,1,240
661771,16,240,6,1,240
661771,17,491,6,1,491
661771,18,261,6,1,261
661771,19,251,6,1,251
661771,20,261,6,1,261
661771,21,261,6,1,261
661771,22,240,6,1,240
661771,23,240,6,1,240
661771,24,240,6,1,240
661771,25,240,6,1,240
661771,26,681,6,1,681
661771,27,251,6,1,251
3976053,5,33,6,1,33
3976053,8,429,6,1,429
3976053,10,210,6,1,210
3976053,11,210,6,1,210
3976053,13,43,6,1,43
3976053,15,240,6,1,240
3976053,16,144,6,1,144
3976053,17,240,6,1,240
3976053,19,123,6,1,123
3976053,20,341,6,1,341
3976053,21,419,6,1,419
3976053,22,240,6,1,240
3976053,23,240,6,1,240
3976053,24,240,6,1,240
3976053,25,240,6,1,240
3976053,26,359,6,1,359
631628,2,272,6,1,272
631628,3,272,6,1,272
631628,4,233,6,1,233
631628,5,435,6,1,435
631628,6,435,6,1,435
631628,7,435,6,1,435
631628,11,196,6,1,196
631628,12,429,6,1,429
631628,15,67,6,1,67
631628,18,196,6,1,196
631628,19,21,6,1,21
631628,20,420,6,1,420
631628,21,233,6,1,233
631628,22,362,6,1,362
631628,23,420,6,1,420
631628,24,420,6,1,420
631628,25,420,6,1,420
631628,26,681,6,1,681
631628,27,43,6,1,43
6097006,1,233,6,1,233
6097006,3,233,6,1,233
6097006,5,196,6,1,196
6097006,6,233,6,1,233
6097006,7,233,6,1,233
6097006,9,196,6,1,196
6097006,10,265,6,1,265
6097006,11,96,6,1,96
6097006,12,135,6,1,135
6097006,15,370,6,1,370
6097006,16,144,6,1,144
6097006,17,144,6,1,144
6097006,19,26,6,1,26
6097006,20,420,6,1,420
6097006,22,212,6,1,212
6097006,23,16,6,1,16
6097006,24,16,6,1,16
6097006,25,420,6,1,420
6097006,26,233,6,1,233
6097006,27,420,6,1,420
3598744,1,21,6,1,21
3598744,2,196,6,1,196
3598744,3,196,6,1,196
3598744,4,419,6,1,419
3598744,5,419,6,1,419
3598744,6,277,6,1,277
3598744,7,196,6,1,196
3598744,8,399,6,1,399
3598744,9,196,6,1,196
3598744,10,265,6,1,265
3598744,11,265,6,1,265
3598744,12,265,6,1,265
3598744,13,581,6,1,581
3598744,14,265,6,1,265
3598744,15,142,6,1,142
3598744,16,491,6,1,491
3598744,17,261,6,1,261
3598744,18,261,6,1,261
3598744,19,421,6,1,421
3598744,20,359,6,1,359
3598744,21,233,6,1,233
3598744,22,240,6,1,240
3598744,23,420,6,1,420
3598744,24,681,6,1,681
3598744,25,240,6,1,240
3598744,26,681,6,1,681
3598744,27,420,6,1,420
3142961,3,233,6,1,233
3142961,6,233,6,1,233
3142961,7,148,6,1,148
3142961,8,148,6,1,148
3142961,9,148,6,1,148
3142961,11,233,6,1,233
