id,data_source,net_num_units
e51a8524-a232-4710-90d7-1dc8aa9718e7,mohcd_inclusionary,17
e60af499-5aeb-4e23-8dbb-28e0a0536768,mohcd_inclusionary,81
e6303dcc-11a6-4194-b3c5-b1ebbbe3d35f,mohcd_inclusionary,121
e6786b54-65e8-45f7-85ee-2ebf54cb9223,mohcd_inclusionary,10
e6bdcd92-990f-4e46-992b-a3833704a6ce,mohcd_inclusionary,139
e8036d26-acf4-49ed-b187-a1db85b1b4db,mohcd_inclusionary,94
e82fe339-2def-4bde-bd37-84bf92db416a,mohcd_inclusionary,47
e851fc5b-28ff-4504-b55c-655337c7c666,mohcd_inclusionary,79
e85b6adc-279a-4ed1-b400-8cfc1b61dc54,mohcd_inclusionary,75
e91ae227-057e-4a6d-9837-271b031e69be,mohcd_inclusionary,52
e92ca6d6-765f-40b7-99ea-50ca82cfc6b9,mohcd_inclusionary,128
e9533cf8-d8f2-4bf8-9e25-1ea3fdb2ee44,mohcd_inclusionary,53
e968a407-9887-4bc5-a5f2-2f550978176d,mohcd_inclusionary,40
e96ef286-9a51-4da5-a06f-1618e1561c25,mohcd_inclusionary,67
eaaa5ede-6dbc-4025-b439-16a83ea969e4,mohcd_inclusionary,157
eab28009-5de3-4ebb-9dbc-1ff995a74bb8,mohcd_inclusionary,40
ebbde902-928b-40a4-95ce-371b27c8f142,mohcd_inclusionary,18
ec71fb2b-daec-4161-8659-d44eab9bf951,mohcd_inclusionary,205
ee5c2055-77fa-4837-a138-e4d2cf89d7fe,mohcd_inclusionary,21
eebc98d2-3240-4625-817d-73c159b1412c,mohcd_inclusionary,16
ef03355b-075a-48a0-8c3a-3c6919054473,mohcd_inclusionary,5
ef450356-3bdb-447c-afc1-570762a91236,mohcd_inclusionary,288
f047a2dd-ee45-4bb7-ba4c-62db416e7776,mohcd_inclusionary,342
f15b31e9-b039-40ad-9a40-5b81126014fd,mohcd_inclusionary,63
f25c8159-31f3-46e0-aa4e-a490b99fc608,mohcd_inclusionary,39
f32b809d-a300-48ad-a9d1-5039f64d7445,mohcd_inclusionary,36
f3599eea-3ea7-43fc-b1e8-02726ebae249,mohcd_inclusionary,127
f4b0f22e-1fd0-488d-8f17-d3632c093d30,mohcd_inclusionary,16
f68dc638-b131-4432-99a6-b96763171f54,mohcd_inclusionary,40
f7779a21-5f08-4ca6-8572-c04e6ce01d2a,mohcd_inclusionary,21
f7dd432c-3939-497a-9997-cd1bceaa1349,mohcd_inclusionary,15
f90e1e72-04a1-4cc5-a992-161047903536,mohcd_inclusionary,165
f968a86b-4ff9-4883-8e01-d63670fe1584,mohcd_inclusionary,17
f97188cd-7771-4dca-91dd-505264a04684,mohcd_inclusionary,31
f9ad143b-b419-463e-a9af-d5201e932f9a,mohcd_inclusionary,103
fa150ed1-abc2-4bbc-b6a1-64749be8afdd,mohcd_inclusionary,11
fafe79bf-df72-40d0-973a-da7174455074,mohcd_inclusionary,330
fcecf4ae-9ea0-43cc-b4fd-e5d453112d9d,mohcd_inclusionary,102
fcff0c7f-07c2-474c-b1ab-2ec8f56e9403,mohcd_inclusionary,12
fd25491c-f0f2-4d80-b903-9bf26be652ce,mohcd_inclusionary,20
fdb0ae6e-9fe6-4f1a-9dc3-65350a06c9c8,mohcd_inclusionary,190
ff323f0c-0c09-464b-88f9-f46f4f174ee6,mohcd_inclusionary,32
ffb8852d-ce9e-44ae-b42d-b15168684d61,mohcd_inclusionary,18
fffb5faf-7fbe-47e8-99f8-c646bc11170d,mohcd_inclusionary,114
