id,calc_latest_project_status.end_date,calc_latest_project_status.project_status_metadata.status_name,calc_latest_project_status.project_status_metadata.status_order,calc_latest_project_status.start_date,calc_latest_project_status.top_level_status,is_da,years_in_status
47315601-9e29-458f-ade9-14ec4452cef5,,Completed,4,2012-07-20 00:00:00.000,completed_construction,FALSE,10
4739aeee-9f39-44ea-b931-4c7a57b5418c,,"Entitled, filed for permits",2,2019-11-14 00:00:00.000,filed_for_permits,FALSE,3
473b03c8-4584-4b75-ab3e-e2f7840a3092,2020-01-02 00:00:00.000,"Entitled, not yet filed for permits",1,2020-01-02 00:00:00.000,entitled,FALSE,2
47518a2e-eea2-4557-85b6-cfe20fc4e074,,"Entitled, not yet filed for permits",1,2017-11-01 00:00:00.000,entitled,FALSE,5
4761d2d4-9c07-4063-87d0-00c56f0b0f9c,,Under construction,3,2019-02-12 00:00:00.000,under_construction,FALSE,3
4762a089-cc8d-4df0-94f3-d43dcf8319de,,"Entitled, not yet filed for permits",1,2005-03-28 00:00:00.000,entitled,FALSE,17
47663b18-17ec-439e-a8ba-2d5567ec7d9c,,Completed,4,2002-09-09 00:00:00.000,completed_construction,FALSE,20
47673c39-5300-4716-aa65-b12190d09fad,,"Entitled, filed for permits",2,2018-06-26 00:00:00.000,filed_for_permits,FALSE,4
476776f5-e109-439b-9afc-155da9cf138e,,"Entitled, not yet filed for permits",1,2012-08-08 00:00:00.000,entitled,FALSE,10
47690b9d-62b6-4c6e-b5c7-16afe7f44081,,Under entitlement review,0,2017-03-10 00:00:00.000,under_entitlement_review,FALSE,5
476d5bed-be38-449f-98de-52c9ac849e1b,,Completed,4,2013-11-26 00:00:00.000,completed_construction,FALSE,9
476ff367-3099-4ee9-9f49-cf34dc49753b,,Completed,4,2003-05-06 00:00:00.000,completed_construction,FALSE,19
478208f9-8d0e-420a-b120-63c675679c09,,"Entitled, not yet filed for permits",1,2003-11-19 00:00:00.000,entitled,FALSE,19
4795fa7a-af9b-49d0-97fa-77d7482ef2c9,,Completed,4,2008-04-08 00:00:00.000,completed_construction,FALSE,14
479b4344-da2d-4861-aa45-530712fa2d27,,"Entitled, not yet filed for permits",1,2013-11-22 00:00:00.000,entitled,FALSE,9
479e5bc0-0fc9-4c29-8b18-2c6f4e8c1de4,,"Entitled, not yet filed for permits",1,2017-02-14 00:00:00.000,entitled,FALSE,5
47a35ef7-872c-4ea3-a8a9-99d51ca7618b,,"Entitled, not yet filed for permits",1,2003-09-23 00:00:00.000,entitled,FALSE,19
47a989c2-ab12-4c15-bc57-0b1c9864534d,,Completed,4,2019-04-23 00:00:00.000,completed_construction,FALSE,3
47b5e505-f5ab-479f-ad01-2f975c64f5e5,,Completed,4,2010-08-30 00:00:00.000,completed_construction,FALSE,12
47ba5ddf-0640-4b21-82cb-4b3d602c3fa6,,Under construction,3,2019-11-04 00:00:00.000,under_construction,FALSE,3
47c08c4e-2165-4423-bbe3-001a63b0386a,,Under construction,3,2019-02-19 00:00:00.000,under_construction,FALSE,3
47c8f4c8-39f3-470c-b5e4-00309ffa18d1,,Completed,4,2018-03-20 00:00:00.000,completed_construction,FALSE,4
47ca3a4f-6589-4c45-b8c8-8caa08aee0f3,,Completed,4,2003-09-26 00:00:00.000,completed_construction,FALSE,19
47ca7cbb-8d2e-43ab-af1b-063a33fc4592,,Completed,4,2016-08-02 00:00:00.000,completed_construction,FALSE,6
47cb9e31-155c-4af9-a30b-23f59207487e,,"Entitled, filed for permits",2,2020-02-20 00:00:00.000,filed_for_permits,FALSE,2
47d976cf-95d8-4b46-9629-204c535045ab,,Under construction,3,2020-01-16 00:00:00.000,under_construction,FALSE,2
47dc5ff9-e0dc-4f23-b600-d4ac3c5cc293,,"Entitled, not yet filed for permits",1,2004-06-30 00:00:00.000,entitled,FALSE,18
47dc6336-1c3e-421b-ae30-8c0287f58cd0,,Completed,4,2001-08-31 00:00:00.000,completed_construction,FALSE,21
47e362c2-04a5-4cbc-8cc8-e0d9ab3ed5af,,"Entitled, filed for permits",2,2014-04-23 00:00:00.000,filed_for_permits,FALSE,8
47ef6ea1-bcbe-4bfe-bfbf-5f022708b58e,,Completed,4,2005-12-22 00:00:00.000,completed_construction,FALSE,17
4804b001-1bff-43ae-8db7-22cb94a90e59,,Under entitlement review,0,2019-09-19 00:00:00.000,under_entitlement_review,FALSE,3
480dccd6-6a8e-4e77-8aa6-d41468f9a670,,"Entitled, not yet filed for permits",1,2011-05-13 00:00:00.000,entitled,FALSE,11
48145749-20c1-4beb-8d64-b3fe883265f0,2019-07-22 00:00:00.000,"Entitled, not yet filed for permits",1,2019-07-22 00:00:00.000,entitled,FALSE,3
482230ec-dc93-4706-b6a0-98cb1ead90f5,,Completed,4,2004-02-03 00:00:00.000,completed_construction,FALSE,18
4822d770-5093-4368-8b84-1572347edfa1,1998-12-29 00:00:00.000,"Entitled, not yet filed for permits",1,1998-12-29 00:00:00.000,entitled,FALSE,24
48234f9b-d849-4ab1-8cb5-9fe7e1736b22,,Completed,4,2018-04-24 00:00:00.000,completed_construction,FALSE,4
482852e8-1816-4383-b8ae-76f080ba7841,,"Entitled, not yet filed for permits",1,1993-09-30 00:00:00.000,entitled,FALSE,29
48301a64-4934-45fd-afd1-a344e7f1acbd,,"Entitled, not yet filed for permits",1,2004-03-18 00:00:00.000,entitled,FALSE,18
4835b8ce-91dd-45a2-a291-6ddb55c6ee51,2016-11-16 00:00:00.000,"Entitled, not yet filed for permits",1,2016-11-16 00:00:00.000,entitled,FALSE,6
4842868f-a50e-4244-9639-91154f10f9e2,,Under construction,3,2018-06-27 00:00:00.000,under_construction,FALSE,4
484536f9-398c-4c55-94ee-5b178771888d,,"Entitled, not yet filed for permits",1,2011-01-12 00:00:00.000,entitled,FALSE,11
48492158-e523-431f-bb04-8e360e0af3b2,,Completed,4,2019-09-11 00:00:00.000,completed_construction,FALSE,3
4854f4dd-8d02-4141-a129-624057134d13,,"Entitled, filed for permits",2,2017-06-08 00:00:00.000,filed_for_permits,FALSE,5
48596788-1a2e-44dc-b72d-4898a3a8e46a,,Under entitlement review,0,2018-08-06 00:00:00.000,under_entitlement_review,FALSE,4
485b338f-5b07-4db3-b792-fb02ad522119,,Under construction,3,2019-01-14 00:00:00.000,under_construction,FALSE,3
4860c216-8680-4917-9e3b-d92b74bdb923,,Completed,4,1989-05-18 00:00:00.000,completed_construction,FALSE,33
4861433d-40e5-4760-83cf-7b1f722707fe,,"Entitled, not yet filed for permits",1,2014-10-30 00:00:00.000,entitled,FALSE,8
4862ed4b-f4db-4b6b-a24d-eea64d38089e,,Completed,4,1993-08-10 00:00:00.000,completed_construction,FALSE,29
4865c5df-8d6a-4e1d-9950-8a1728640d82,,Completed,4,2005-07-28 00:00:00.000,completed_construction,FALSE,17
48727189-126c-46a2-bbfc-8716f0cf5731,,Under construction,3,2019-11-22 00:00:00.000,under_construction,FALSE,3
48746eda-86de-4bc6-a815-c8e4ea9dce8d,2019-09-09 00:00:00.000,"Entitled, not yet filed for permits",1,2019-09-09 00:00:00.000,entitled,FALSE,3
487869b1-900b-4416-8720-e215603df07f,,Completed,4,2016-12-28 00:00:00.000,completed_construction,FALSE,6
488abbc2-600b-4986-8892-7bbd6ed6c0af,,Completed,4,2018-04-13 00:00:00.000,completed_construction,FALSE,4
488f6ce0-0e9d-4dc2-92f8-8084a704ef3c,,Under construction,3,2019-11-05 00:00:00.000,under_construction,FALSE,3
4891d6b1-0508-43a5-99bf-f4635d68ff0a,,"Entitled, filed for permits",2,2019-04-29 00:00:00.000,filed_for_permits,FALSE,3
4893972e-799d-4ce7-9e78-65aaf66a019a,,Completed,4,1990-08-08 00:00:00.000,completed_construction,FALSE,32
4897ad23-9dee-4da5-9cbc-92d4f8ee4ae4,,"Entitled, filed for permits",2,2019-08-29 00:00:00.000,filed_for_permits,FALSE,3
489cbb4a-749a-4016-9395-1f5687d2bb91,,Under construction,3,2019-05-03 00:00:00.000,under_construction,FALSE,3
48a69506-b75c-45ee-92c4-c4b82c741a18,,"Entitled, filed for permits",2,2018-11-08 00:00:00.000,filed_for_permits,FALSE,4
48aecd31-4f23-4021-8f4a-59097f252d12,,"Entitled, filed for permits",2,2018-10-19 00:00:00.000,filed_for_permits,FALSE,4
48b7d681-5abc-4a02-9d65-323973eb7fae,,Completed,4,1996-12-04 00:00:00.000,completed_construction,FALSE,26
48bb1f90-6901-4f38-ba43-e8f345a0ff1c,,Under construction,3,2020-01-03 00:00:00.000,under_construction,FALSE,2
48bf970a-9dfe-4c66-8088-ef4b936c405b,,"Entitled, not yet filed for permits",1,1999-03-31 00:00:00.000,entitled,FALSE,23
48cbeaaf-957b-44b0-8b6b-eac538496ea2,,Completed,4,2017-02-17 00:00:00.000,completed_construction,FALSE,5
48e5f44d-1ee9-4f33-9117-d5beeb691dec,,Completed,4,2019-08-12 00:00:00.000,completed_construction,FALSE,3
48e602fe-0a6c-4ecb-85fd-b614ae03fdfa,,Completed,4,2008-11-19 00:00:00.000,completed_construction,FALSE,14
48fecdc2-af77-4e33-a9f7-58a05b5c2310,,Completed,4,2005-07-05 00:00:00.000,completed_construction,FALSE,17
48ffa92e-4ea9-4f90-8094-997bed0ddc46,,Completed,4,2002-11-13 00:00:00.000,completed_construction,FALSE,20
49112fa9-231b-4cd9-aeda-f5dcc2f94abf,,Completed,4,2010-09-01 00:00:00.000,completed_construction,FALSE,12
491898c7-9d2b-407d-b259-d3cb39c01eb7,,"Entitled, not yet filed for permits",1,2005-06-14 00:00:00.000,entitled,FALSE,17
49201087-2e33-4644-a63a-72b440c24701,1991-07-24 00:00:00.000,"Entitled, filed for permits",2,1991-11-21 00:00:00.000,filed_for_permits,FALSE,31
4925c63a-ff14-4b4c-b4c3-d804bf924875,,Under entitlement review,0,2020-03-06 00:00:00.000,under_entitlement_review,FALSE,2
492bf77a-517a-46e5-b8f9-61db4cd60337,,Completed,4,2014-10-28 00:00:00.000,completed_construction,FALSE,8
4942782b-1d7b-4318-8870-17004072d893,,Completed,4,2019-01-14 00:00:00.000,completed_construction,FALSE,3
494c7141-7b2e-4299-ae1d-760f554cfbee,,"Entitled, not yet filed for permits",1,2002-04-23 00:00:00.000,entitled,FALSE,20
49589d48-c711-4539-a687-238c14ca4adf,,"Entitled, not yet filed for permits",1,2007-06-13 00:00:00.000,entitled,FALSE,15
4962a2c1-a697-47c3-a0d7-11292f132c4b,,"Entitled, filed for permits",2,2015-11-10 00:00:00.000,filed_for_permits,FALSE,7
4962f135-12fa-49e1-9aab-d028ff016ace,,Under construction,3,2014-08-22 00:00:00.000,under_construction,FALSE,8
4966bd4d-7b1a-4eb5-8563-ed1970ddcf14,,"Entitled, filed for permits",2,2017-07-21 00:00:00.000,filed_for_permits,FALSE,5
497c268d-4383-4a2c-bdef-283674470b74,,"Entitled, not yet filed for permits",1,2000-06-08 00:00:00.000,entitled,FALSE,22
4982d073-d8e3-491c-b4d0-0ee6cff09e67,,Completed,4,2019-09-20 00:00:00.000,completed_construction,FALSE,3
49894dfd-1658-4637-aba2-dd33bef4f822,,"Entitled, not yet filed for permits",1,1995-08-17 00:00:00.000,entitled,FALSE,27
49896e1c-201b-4eb1-a41c-a9127735be73,,Under construction,3,2018-04-03 00:00:00.000,under_construction,FALSE,4
498cb9d7-eb32-402a-a00c-bab76e4ca3c6,,"Entitled, not yet filed for permits",1,2003-12-18 00:00:00.000,entitled,FALSE,19
49906caf-6ad6-4dbb-ac3e-ac209abe0604,,"Entitled, not yet filed for permits",1,2018-09-26 00:00:00.000,entitled,FALSE,4
4999381c-4905-47a4-bf81-c9781717287b,,"Entitled, filed for permits",2,2016-10-31 00:00:00.000,filed_for_permits,FALSE,6
49a37c4d-75bc-4953-962d-45c0bfde3f34,,"Entitled, filed for permits",2,2018-06-19 00:00:00.000,filed_for_permits,FALSE,4
49a99c2e-f391-49c8-903c-e41b5f419d75,,"Entitled, filed for permits",2,2019-09-16 00:00:00.000,filed_for_permits,FALSE,3
49aa32b3-9e26-4136-9462-215a41027228,,Completed,4,2013-03-19 00:00:00.000,completed_construction,FALSE,9
49b17873-8456-4099-91bc-b9cb37e020ae,,Completed,4,2001-12-17 00:00:00.000,completed_construction,FALSE,21
49b6b688-27d9-4da7-837e-84b4aace3172,,"Entitled, not yet filed for permits",1,2000-04-14 00:00:00.000,entitled,FALSE,22
49ce3e0b-697f-4f42-b0cc-9a1434038596,,"Entitled, not yet filed for permits",1,2003-08-19 00:00:00.000,entitled,FALSE,19
49d35b43-0822-4786-a47a-8bd2aa756c6f,,Completed,4,1995-08-17 00:00:00.000,completed_construction,FALSE,27
49d3dd6b-4c5a-48be-93c5-8017290aff72,,Completed,4,2019-12-19 00:00:00.000,completed_construction,FALSE,3
49d432ed-6a49-4c1d-8d97-bb0aecabec3f,,Completed,4,2011-03-10 00:00:00.000,completed_construction,FALSE,11
49db93dc-2da1-41b3-8309-a3125ee4a8fa,,Completed,4,2018-08-20 00:00:00.000,completed_construction,FALSE,4
49e080aa-d22a-42ba-b40f-f5bedacc40b7,,Completed,4,2003-05-08 00:00:00.000,completed_construction,FALSE,19
49f3b722-cb78-4d5d-b141-c1fe2c399489,,"Entitled, not yet filed for permits",1,2003-04-23 00:00:00.000,entitled,FALSE,19
49fa0e1a-85c6-4091-a405-9464a15cef75,,Under entitlement review,0,2019-12-18 00:00:00.000,under_entitlement_review,FALSE,3
49fcb88c-3356-4d8c-adfb-23530cce3425,,Completed,4,2019-05-09 00:00:00.000,completed_construction,FALSE,3
4a074385-fc20-4363-a21a-011087fce312,,"Entitled, not yet filed for permits",1,2016-05-10 00:00:00.000,entitled,FALSE,6
4a0f4891-7960-4c9c-9502-2df43665385a,,Under construction,3,2016-04-13 00:00:00.000,under_construction,FALSE,6
4a151f07-ccb7-4fbb-a764-9bb23996d8e4,,"Entitled, not yet filed for permits",1,2004-04-20 00:00:00.000,entitled,FALSE,18
4a1cb83a-5f08-4201-92a1-eb8b8bfdcf7c,,"Entitled, not yet filed for permits",1,1994-12-19 00:00:00.000,entitled,FALSE,28
4a2671cf-95ae-4ade-8a8f-e4aa7b6fb32f,,"Entitled, not yet filed for permits",1,2001-03-28 00:00:00.000,entitled,FALSE,21
4a28b555-fdff-4f07-ae5d-cb5da7f0e623,,Completed,4,1992-08-03 00:00:00.000,completed_construction,FALSE,30
4a2cf6d9-07e3-463a-bea5-3b4fb27280d0,,"Entitled, filed for permits",2,2017-02-10 00:00:00.000,filed_for_permits,FALSE,5
4a41e475-7ead-4b0f-950b-8e69909cf9b7,,Under construction,3,2019-07-18 00:00:00.000,under_construction,FALSE,3
4a4fa88d-a84e-4db7-ba34-c2baf12aceef,,"Entitled, filed for permits",2,2018-07-19 00:00:00.000,filed_for_permits,FALSE,4
4a63729e-88ab-4936-850b-341750d291e2,,Completed,4,2012-12-07 00:00:00.000,completed_construction,FALSE,10
4a70aea4-a6d2-4b56-908e-ccbc495a3808,,Completed,4,1997-04-02 00:00:00.000,completed_construction,FALSE,25
4a71bf2f-0268-41d7-b651-11c64c08480c,,"Entitled, filed for permits",2,2017-09-20 00:00:00.000,filed_for_permits,FALSE,5
4a74d811-b4e1-4a04-8f9c-fea14557522c,,Completed,4,2005-08-15 00:00:00.000,completed_construction,FALSE,17
4a78b66f-0a9d-4f77-8390-5cf5e1aa38e1,,Completed,4,1997-11-26 00:00:00.000,completed_construction,FALSE,25
4a7cdd26-582a-487f-b173-e4699ce1a278,,"Entitled, not yet filed for permits",1,2006-06-05 00:00:00.000,entitled,FALSE,16
4a90805c-dec2-4574-b272-f13143a5b696,,"Entitled, filed for permits",2,2019-07-26 00:00:00.000,filed_for_permits,FALSE,3
4aab5506-b6c3-4ee5-83ec-dc26bb0c7be3,,Completed,4,1992-07-16 00:00:00.000,completed_construction,FALSE,30
4ab04d4d-7444-43e5-beb6-f61ce49adec6,,Completed,4,1994-08-26 00:00:00.000,completed_construction,FALSE,28
4ab1945b-a88c-4044-a7a4-99edcdc47621,,"Entitled, filed for permits",2,2019-04-08 00:00:00.000,filed_for_permits,FALSE,3
4ac2a393-5199-4564-96fb-b5bd88756e4d,,"Entitled, not yet filed for permits",1,2003-12-03 00:00:00.000,entitled,FALSE,19
4ad05dd4-22ef-4f07-ac64-dc73c5503152,,Under construction,3,2013-05-08 00:00:00.000,under_construction,FALSE,9
4ad5e212-6d22-4071-8d44-681704918881,,Under construction,3,2014-05-21 00:00:00.000,under_construction,FALSE,8
4ae3dece-42e0-4036-aa2a-68f350991753,,Completed,4,2019-01-08 00:00:00.000,completed_construction,FALSE,3
4af6c7a5-4ebf-4e5c-94f9-440a999c93c4,,"Entitled, not yet filed for permits",1,1991-09-19 00:00:00.000,entitled,FALSE,31
4afa508e-1a54-4d68-bd04-60bab40084ea,,Completed,4,2009-01-21 00:00:00.000,completed_construction,FALSE,13
4afcf0da-daa6-4c6d-b0c6-d7da6e1d9dca,,"Entitled, filed for permits",2,2018-09-13 00:00:00.000,filed_for_permits,FALSE,4
4afe3619-d702-4bf2-9c22-a4e065db6789,,"Entitled, not yet filed for permits",1,2001-10-24 00:00:00.000,entitled,FALSE,21
4b016e71-b706-4c69-9a4f-edae32e913c5,,"Entitled, filed for permits",2,2020-01-07 00:00:00.000,filed_for_permits,FALSE,2
4b01ff29-e116-447d-8202-4d6bcd2018dd,,"Entitled, not yet filed for permits",1,1998-01-29 00:00:00.000,entitled,FALSE,24
4b0de51a-7c51-4314-a1f3-fe7039c5d432,,"Entitled, not yet filed for permits",1,2005-07-27 00:00:00.000,entitled,FALSE,17
4b1f011d-5129-469e-8046-1ac77c0731cb,,"Entitled, not yet filed for permits",1,1988-12-08 00:00:00.000,entitled,FALSE,34
4b253c33-7f03-449d-838e-1bcb35240e6e,,Completed,4,2019-03-07 00:00:00.000,completed_construction,FALSE,3
4b282704-9643-442e-a615-65fc4f18ab6c,,Under construction,3,2019-11-01 00:00:00.000,under_construction,FALSE,3
4b32133c-becb-4943-9d13-87f17fa67ccd,,Under construction,3,2019-11-19 00:00:00.000,under_construction,FALSE,3
4b3810fa-ac8d-479c-a2d7-3b8ad9dc51cc,,Completed,4,2006-03-17 00:00:00.000,completed_construction,FALSE,16
4b38793b-7ed9-49b5-95be-012582c17392,,Completed,4,2015-02-11 00:00:00.000,completed_construction,FALSE,7
4b419037-c9dc-48a5-8191-dcb4956d0e55,,Completed,4,2018-04-17 00:00:00.000,completed_construction,FALSE,4
4b4aba15-56f1-444e-af20-dbcc0354cfa6,,"Entitled, not yet filed for permits",1,2005-08-01 00:00:00.000,entitled,FALSE,17
4b50f8a4-0ab9-4ce5-a367-0df0cffbc584,,"Entitled, not yet filed for permits",1,2016-02-25 00:00:00.000,entitled,FALSE,6
4b523db1-81bc-446a-8855-a4744bc6d8a7,,Completed,4,1997-10-28 00:00:00.000,completed_construction,FALSE,25
4b5991f5-4d74-4433-9243-823fd42f2b1b,,"Entitled, filed for permits",2,2019-12-23 00:00:00.000,filed_for_permits,FALSE,3
4b6c2f5c-a485-4a11-8f4d-a7745e613a3c,,Under construction,3,2019-09-27 00:00:00.000,under_construction,FALSE,3
4b78a2c9-1082-40a3-84fc-dcf36ea4708a,,"Entitled, not yet filed for permits",1,2014-05-23 00:00:00.000,entitled,FALSE,8
4b7a2040-bbb5-4b10-bc0b-9151ec41b30c,,"Entitled, not yet filed for permits",1,2001-03-28 00:00:00.000,entitled,FALSE,21
4b7a81e5-bfb1-4797-bfb1-f2ad79d9b9b2,,Under construction,3,2019-11-05 00:00:00.000,under_construction,FALSE,3
4b8ad2f2-6bc3-4f53-b4c4-8cf42b6f6d40,,"Entitled, filed for permits",2,2017-03-23 00:00:00.000,filed_for_permits,FALSE,5
4b8b4573-f497-448c-9bff-caf0c97e8913,,"Entitled, filed for permits",2,2019-11-08 00:00:00.000,filed_for_permits,FALSE,3
4b930769-4323-455f-990a-9648bf331f91,,"Entitled, filed for permits",2,2018-03-07 00:00:00.000,filed_for_permits,FALSE,4
4b9ac3ec-7a13-43f3-9ba2-886c76c011d2,,"Entitled, filed for permits",2,2018-12-26 00:00:00.000,filed_for_permits,FALSE,4
4b9fb10f-ccf6-4dbf-9599-fbf92207070e,,Completed,4,1992-01-08 00:00:00.000,completed_construction,FALSE,30
4bb047b0-cc4c-4626-ab33-108450389498,,"Entitled, not yet filed for permits",1,2016-04-08 00:00:00.000,entitled,FALSE,6
4bb320aa-33c8-4be3-bb4d-00d13b2167a2,,"Entitled, not yet filed for permits",1,2017-11-28 00:00:00.000,entitled,FALSE,5
4bb5ab8c-60fa-479c-9675-47b195c520ae,,Under construction,3,2019-04-23 00:00:00.000,under_construction,FALSE,3
4bb7087b-6af9-4f14-8b01-cfa2e9336a3f,,"Entitled, not yet filed for permits",1,2017-06-20 00:00:00.000,entitled,FALSE,5
4bc6554e-a278-45e4-a2e8-3c8ff78177de,,"Entitled, not yet filed for permits",1,2015-09-18 00:00:00.000,entitled,FALSE,7
4bd754ac-2ca1-4874-be33-a8e92c3c66d8,,"Entitled, not yet filed for permits",1,2016-10-28 00:00:00.000,entitled,FALSE,6
4bd8cb16-285f-41ce-b2e3-2046216b7fb4,,Completed,4,2011-07-13 00:00:00.000,completed_construction,FALSE,11
4bda6b54-f47f-4c64-9281-f829521eca80,,"Entitled, not yet filed for permits",1,1995-10-12 00:00:00.000,entitled,FALSE,27
4be22299-7fc7-4df3-a6ae-0e3eaa66bbf8,,"Entitled, not yet filed for permits",1,2000-06-22 00:00:00.000,entitled,FALSE,22
4beb880d-a3a6-47db-8cd7-2e5063b25ca4,,"Entitled, filed for permits",2,2019-11-12 00:00:00.000,filed_for_permits,FALSE,3
4c02f296-1a2a-40e0-9c82-82579ac494eb,,Under construction,3,2019-06-18 00:00:00.000,under_construction,FALSE,3
4c1d8c4d-3cc9-4670-84ba-6cded6b2aeae,,"Entitled, filed for permits",2,2018-08-22 00:00:00.000,filed_for_permits,FALSE,4
4c2e7cdf-ac46-4b35-8dff-28462157acba,,Completed,4,2019-04-24 00:00:00.000,completed_construction,FALSE,3
4c392f58-c704-4503-8e0c-851856f64800,,"Entitled, not yet filed for permits",1,1999-02-24 00:00:00.000,entitled,FALSE,23
4c3c0ad4-1211-4dcb-9150-9953d87ab243,,Under construction,3,2019-02-20 00:00:00.000,under_construction,FALSE,3
4c40d23d-1d40-4d25-842f-8bd3e0dedb1f,,Completed,4,2017-03-29 00:00:00.000,completed_construction,FALSE,5
4c437593-f5ea-4ee8-b7ca-343104e052a9,,Under construction,3,2020-02-14 00:00:00.000,under_construction,FALSE,2
4c5babaf-6ded-4f0f-975b-fac530fdc2da,,Completed,4,2019-06-17 00:00:00.000,completed_construction,FALSE,3
4c5f09af-bcd7-4cc1-abea-c60c44b1cd4a,,Completed,4,2018-04-04 00:00:00.000,completed_construction,FALSE,4
4c73a89f-cb42-4cef-afc2-5486dde80045,,"Entitled, filed for permits",2,2015-11-10 00:00:00.000,filed_for_permits,FALSE,7
4c7bb200-61a6-42ad-aac4-cae03697e024,,"Entitled, not yet filed for permits",1,2018-09-27 00:00:00.000,entitled,FALSE,4
4c7f4264-4e98-403c-afd9-f0def2f1d3c2,,Completed,4,2017-09-22 00:00:00.000,completed_construction,FALSE,5
4c8bbc49-053b-40f8-a578-f59b1e6a05ac,,Under construction,3,2014-07-09 00:00:00.000,under_construction,FALSE,8
4c937405-6391-42d6-ab15-5237079e8d68,2019-09-11 00:00:00.000,"Entitled, not yet filed for permits",1,2019-09-11 00:00:00.000,entitled,FALSE,3
4c9c324c-ee8f-41da-8dcc-e59e4b31f1bf,,"Entitled, filed for permits",2,2019-09-26 00:00:00.000,filed_for_permits,FALSE,3
4cb81b04-217e-4141-b7b5-5e8ea2bbf731,,"Entitled, not yet filed for permits",1,2009-06-16 00:00:00.000,entitled,FALSE,13
4cbb63d7-2694-47e6-b527-5694c71e3824,,"Entitled, not yet filed for permits",1,2016-11-17 00:00:00.000,entitled,FALSE,6
4cbc5893-469b-4834-b044-4455b1a5b746,,Completed,4,1991-05-08 00:00:00.000,completed_construction,FALSE,31
4cbd1fa4-0242-4156-b3be-a7ec76a3245b,,Completed,4,2003-11-25 00:00:00.000,completed_construction,FALSE,19
4cc21fa6-34db-4d09-aebb-3ba08d6824e7,,"Entitled, filed for permits",2,2018-03-23 00:00:00.000,filed_for_permits,FALSE,4
4cc57e5a-c7c3-4bc2-9d90-b2af3f00640e,,"Entitled, not yet filed for permits",1,2001-09-26 00:00:00.000,entitled,FALSE,21
4cd8cd42-3929-4a43-ade7-d4c2d6c3ac8b,,"Entitled, filed for permits",2,2019-05-21 00:00:00.000,filed_for_permits,FALSE,3
4cd9b33c-a1a7-4c52-b5c1-f65900b0cb73,,"Entitled, not yet filed for permits",1,1996-12-12 00:00:00.000,entitled,FALSE,26
4cdef8e8-630c-4303-84de-72b01411e96c,2011-12-19 00:00:00.000,Under entitlement review,0,2011-12-19 00:00:00.000,under_entitlement_review,FALSE,11
4ce046d1-45d5-4f82-8bc6-347359c0442c,,"Entitled, not yet filed for permits",1,2008-07-11 00:00:00.000,entitled,FALSE,14
4ce254b0-1f7a-487e-9bae-27d522fea486,,"Entitled, not yet filed for permits",1,2008-08-14 00:00:00.000,entitled,FALSE,14
4cf3c0eb-30ba-47cc-b673-03281a5df3ff,,Completed,4,2020-03-03 00:00:00.000,completed_construction,FALSE,2
4cf6eb4c-18bd-4483-be4d-0b76ecbda14d,,Completed,4,2017-09-12 00:00:00.000,completed_construction,FALSE,5
4cf6eb91-0890-480c-ab27-b49d835331c2,,Completed,4,2002-01-10 00:00:00.000,completed_construction,FALSE,20
4cf79b1e-3c7a-4617-9fec-080c4af009b0,,Completed,4,1989-10-31 00:00:00.000,completed_construction,FALSE,33
4cfa26ee-ceec-40cf-a616-a93e256b4422,,Completed,4,2012-07-31 00:00:00.000,completed_construction,FALSE,10
4cfdd79e-e680-418b-b1b2-b9fb4c59e4a4,,"Entitled, not yet filed for permits",1,2016-09-01 00:00:00.000,entitled,FALSE,6
4cfee12c-8507-456d-b2e2-19c2e96768de,,"Entitled, not yet filed for permits",1,2013-12-06 00:00:00.000,entitled,FALSE,9
4d104d73-a6a1-40cf-9baf-9a90d9075d8c,,"Entitled, not yet filed for permits",1,2008-04-21 00:00:00.000,entitled,FALSE,14
4d2486ff-918c-4824-afc3-7bad32d943db,,Completed,4,2018-11-14 00:00:00.000,completed_construction,FALSE,4
4d2c2bae-783b-4429-acac-11fc39372e8c,,"Entitled, not yet filed for permits",1,2010-11-17 00:00:00.000,entitled,FALSE,12
4d32ba82-0709-4893-a0ed-2fdff14b67c1,,Completed,4,1996-09-26 00:00:00.000,completed_construction,FALSE,26
4d3c943a-1dcf-4dc5-88c7-0b61a6eb3212,,Under construction,3,2019-08-09 00:00:00.000,under_construction,FALSE,3
4d410eaf-b557-44a0-86ae-0ca0ae8a9966,,"Entitled, not yet filed for permits",1,2012-11-13 00:00:00.000,entitled,FALSE,10
4d41ec63-e553-4609-a371-0b08fa8ec8f4,,"Entitled, not yet filed for permits",1,2006-01-23 00:00:00.000,entitled,FALSE,16
4d4979e0-c4da-4870-b59c-3664c2c88b0d,,Completed,4,1998-11-04 00:00:00.000,completed_construction,FALSE,24
4d4eedb6-5f67-4e88-ba94-a774182b777d,,Completed,4,2002-02-28 00:00:00.000,completed_construction,FALSE,20
4d516ed6-4284-4f88-bdfd-11fb4aa80412,,"Entitled, not yet filed for permits",1,1989-07-21 00:00:00.000,entitled,FALSE,33
4d5367e8-72b4-44fc-b05f-244e90b5a4ee,,"Entitled, filed for permits",2,2017-09-06 00:00:00.000,filed_for_permits,FALSE,5
4d552683-a59a-48ef-aeb9-775a439d7abf,,Completed,4,2002-01-31 00:00:00.000,completed_construction,FALSE,20
