Region,Station Name,OS Grid Easting,OS Grid Northing,Estimated Passengers,Latitude,Longitude
"Scotland","Lockerbie",313780,581800,257998,55.201423565002294,-3.1745850133386
"Scotland","Longniddry",344660,676300,195290,56.0408282961792,-2.6202519590232303
"Scotland","Mallaig",167560,797060,95878,57.1467429704843,-5.5755631075658494
"Scotland","Markinch",329940,701510,316322,56.2714480014567,-2.85094876338799
"Scotland","Maryhill",256237,669560,89658,55.999752072987,-4.08857895833749
"Scotland","Maxwell Park",256770,662870,175060,55.9396232803489,-4.0812747142256
"Scotland","Maybole",229860,610030,119762,55.467696769411496,-4.5327294056727805
"Scotland","Merryton",275925,652365,107220,55.8425489309761,-3.76760840289334
"Scotland","Milliken Park",241400,662000,255746,55.933455470039,-4.3357029064215
"Scotland","Milngavie",255535,674455,940026,56.0437850764777,-4.09911409386806
"Scotland","Monifieth",349700,732300,5942,56.541538414756495,-2.5022680272905404
"Scotland","Montrose",371200,758000,350126,56.764295990458194,-2.1225653913919
"Scotland","Morar",167800,793000,4996,57.1103133750391,-5.57088889453724
"Scotland","Mosspark",253050,663340,174704,55.944288069470296,-4.14271628662906
"Scotland","Motherwell",275054,657175,1419098,55.8858724349534,-3.7805361321745306
"Scotland","Mount Florida",258455,661570,1312436,55.9277403649973,-4.05370452885015
"Scotland","Mt. Vernon",266485,662835,69630,55.938004665197,-3.9205733437291306
"Scotland","Muir Of Ord",252742,850189,64820,57.6216650678929,-4.10595624262406
"Scotland","Muirend",257562,659695,402334,55.911019286785894,-4.06890552354015
"Scotland","Musselburgh",333050,671690,488636,56.002991590550195,-2.81520157404897
"Scotland","Nairn",288160,856010,112142,57.668099507311794,-3.48963778116397
"Scotland","Neilston",247900,657080,376586,55.8886493369792,-4.22912953093513
"Scotland","New Cumnock",261780,614260,26696,55.502546651538694,-4.01028113671709
"Scotland","Newcraighall",331947,671655,278526,56.002996767154194,-2.83348779303443
"Scotland","Newton",266450,660450,669530,55.916598041639396,-3.92178805070073
"Scotland","Newton-On-Ayr",234130,623160,91128,55.5853047221571,-4.46122031316418
"Scotland","Newtongrange",333175,664275,157016,55.936423513414596,-2.81710398092026
"Scotland","Newtonmore",271580,798450,9194,57.154577355474295,-3.7957209679808805
"Scotland","Nitshill",252210,660150,125582,55.915743698129596,-4.15728279129714
"Scotland","North Berwick",354590,685150,599788,56.11696367901,-2.45012400323173
"Scotland","North Queensferry",313150,680830,171418,56.0903679919119,-3.1406537787644
"Scotland","Oban",185795,729888,181172,56.5446511213217,-5.25953390102931
"Scotland","Paisley Canal",248300,663420,389264,55.945530832804394,-4.22129367762147
"Scotland","Paisley Gilmour Street",248304,664230,4151566,55.9528029119184,-4.221070334248
"Scotland","Paisley St.James",247200,664800,72282,55.9580355187883,-4.23923319599639
"Scotland","Partick",255630,666490,2968692,55.9722635838644,-4.09932477668437
"Scotland","Patterton",253675,657725,493536,55.893802606011995,-4.13358356314254
"Scotland","Perth",311220,723133,1117248,56.470472804965794,-3.15338192914611
"Scotland","Pitlochry",293830,758100,125264,56.788262046197495,-3.43140600270217
"Scotland","Plockton",179450,832950,10592,57.469653419903096,-5.3754075816123406
"Scotland","Pollokshaws East",256835,661410,451432,55.92650723451,-4.0805323789728805
"Scotland","Pollokshaws West",255910,661350,144388,55.92608209523,-4.09584294210296
"Scotland","Pollokshields East",258040,663200,458626,55.942427192530594,-4.06018803700523
"Scotland","Pollokshields West",257580,662840,208090,55.939253041225996,-4.06788168500938
"Scotland","Polmont",293100,678190,789052,56.0712036090205,-3.47461640091543
"Scotland","Port Glasgow",232070,674430,561628,56.045808629844096,-4.48843400401811
"Scotland","Portlethen",392420,796710,42748,57.102587869826394,-1.7320611445456402
"Scotland","Possilpark & Parkhouse",258850,668640,100182,55.9911640646163,-4.0454996371332905
"Scotland","Prestonpans",339230,673770,270028,56.0198155005604,-2.7116890571021504
"Scotland","Prestwick",234920,626210,443538,55.612633054891894,-4.44785573419665
"Scotland","Prestwick Internat'nl Airport",235013,627024,132820,55.6199352081973,-4.44621853848781
"Scotland","Priesthill & Darnley",253280,660140,160978,55.9155310738196,-4.13959480183246
"Scotland","Queen's Park (Glasgow)",258135,662555,766474,55.9366243471136,-4.05876685310482
"Scotland","Rannoch For Kinloch Rannoch",242260,757890,7980,56.7942766893706,-4.30474917150994
"Scotland","Renton",238700,678290,89424,56.079952741589096,-4.37782384488536
"Scotland","Rogart",272500,901980,1630,58.0835809140302,-3.74626480971836
"Scotland","Rosyth",311186,684546,330656,56.124199550670696,-3.17158785111846
"Scotland","Roy Bridge",227250,781030,3712,57.0031929718908,-4.5562939630308206
"Scotland","Rutherglen",261540,661920,1072296,55.9304795466366,-4.00259974978906
"Scotland","Saltcoats",224830,641330,331840,55.7490503831857,-4.61185334073038
"Scotland","Sanquhar",278130,610150,28724,55.4631973378611,-3.7442277995726405
"Scotland","Scotscalder",309600,956020,182,58.5603642429846,-3.06659389203947
"Scotland","Scotstounhill",252930,668280,463632,55.9886542031863,-4.14365026713686
"Scotland","Shawfair",332682,670176,31588,55.9895138893568,-2.8221057848740303
"Scotland","Shawlands",256510,661930,181334,55.9312159561687,-4.08578914281406
"Scotland","Shettleston",264880,664370,689598,55.9520151070007,-3.94672295753558
"Scotland","Shieldmuir",277350,655530,116254,55.8707246100635,-3.74312105758737
"Scotland","Shotts",287420,659840,182220,55.907610483804596,-3.5753613018313297
"Scotland","Singer",249728,670900,631430,56.012535993034895,-4.19616842875123
"Scotland","Slateford",322400,671100,34004,56.0006685227888,-2.99189080844398
"Scotland","South Gyle",318920,672240,432946,56.011815831166395,-3.0489830380030503
"Scotland","Spean Bridge",222120,781430,7444,57.007071246817794,-4.64366026642726
"Scotland","Springburn",260570,667670,460446,55.9822313663905,-4.01724268245642
"Scotland","Springfield",334960,711890,1170,56.363107838030395,-2.7614360531587803
"Scotland","Stepps",266210,668405,301942,55.988049680909,-3.92363946853657
"Scotland","Stevenston",226940,641290,115294,55.7485731393054,-4.57712648749412
"Scotland","Stewarton",241780,646060,325494,55.7902998707183,-4.3320767540874705
"Scotland","Stirling",279757,693585,2503092,56.211923641983695,-3.69111333398169
"Scotland","Stonehaven",386400,786200,522890,57.010976016272295,-1.8432294539590304
"Scotland","Stow",345662,644668,69834,55.756726394796594,-2.6220928856127204
"Scotland","Stranraer",206200,561400,69964,55.031898491074195,-4.92042958991884
"Scotland","Strathcarron",194231,842124,7742,57.552459425793295,-5.12043986246417
"Scotland","Stromeferry",186467,834667,1378,57.4853439026615,-5.25435849861515
"Scotland","Summerston",256817,669675,146824,56.0007129483636,-4.07894193129274
"Scotland","Tain",278185,882385,29774,57.9067248807915,-3.65343147558671
"Scotland","Taynuilt",200340,731220,24788,56.556836132067694,-5.01486272793026
"Scotland","Thornliebank",255230,659955,285594,55.9136398308103,-4.10739718790526
"Scotland","Thorntonhall",258870,655110,21310,55.8696891639513,-4.04836401281045
"Scotland","Thurso",311300,967920,39174,58.6666555757689,-3.0299337965691704
"Scotland","Troon",232560,630880,659962,55.6547378298487,-4.4859615410941505
"Scotland","Tulloch",235510,780240,1774,56.9955128601733,-4.41568579079067
"Scotland","Tweedbank",352246,634943,436978,55.6673610606251,-2.5196521454870098
"Scotland","Tyndrum Lower",232700,730100,5366,56.545589541991895,-4.47050201971657
"Scotland","Uddingston",269370,660890,888052,55.920116480469,-3.8733925925829604
"Scotland","Uphall",306220,670570,613576,55.999951601438894,-3.2601338653200402
"Scotland","Upper Tyndrum",233390,730220,5290,56.5466160733237,-4.45887868404126
"Scotland","Wallyford",336700,672380,316948,56.0081071222132,-2.75437363977134
"Scotland","Wemyss Bay",219360,668550,213748,55.9937265544448,-4.69978761843109
"Scotland","West Calder",302000,663400,129492,55.9365579607366,-3.332980868451
"Scotland","West Kilbride",220870,648430,162052,55.812999352727296,-4.67644829772933
"Scotland","Wester Hailes",319820,669770,41322,55.9894158027928,-3.03526496789933
"Scotland","Westerton",254130,670430,783084,56.007816907739794,-4.12330281265036
"Scotland","Whifflet",273730,664120,301134,55.9484338285111,-3.8003527515892204
"Scotland","Whinhill",228540,675110,52428,56.052148152521994,-4.54692715628226
"Scotland","Whitecraigs",255250,657640,322500,55.8928529055071,-4.10757879440097
"Scotland","Wick",336065,950885,17546,58.506471255195095,-2.5985459664778903
"Scotland","Williamwood",256505,657973,266250,55.8956901232204,-4.08676790084144
"Scotland","Wishaw",279250,654870,537260,55.864476460239096,-3.7119602776398706
"Scotland","Woodhall",234210,674090,44130,56.0426007848049,-4.4529734721391305
"Scotland","Yoker",250870,669180,164182,55.9969679722388,-4.17759096811163
"North West","Accrington",375730,428575,459414,53.8079005029292,-2.26923245799979
"North West","Acton Bridge",359870,374560,21058,53.3285082818203,-2.54709977598403
"North West","Adlington (Cheshire)",391200,380300,33152,53.369136760142496,-2.05929303344786
"North West","Adlington (Lancashire)",360200,413135,114488,53.6745904986039,-2.5207425337183
"North West","Aigburth",338400,385700,743410,53.4348376550533,-2.8737329293166702
"North West","Ainsdale",331101,412224,928032,53.6748972022501,-2.9748696884585497
"North West","Aintree",336625,397890,1093660,53.5447480162281,-2.8955203089548105
"North West","Alderley Edge",384317,378563,293432,53.356110275534,-2.1668374995437203
"North West","Alsager",380070,355130,112590,53.147384984442,-2.2467980607161104
"North West","Altrincham",377026,387931,458230,53.4427724292934,-2.2739062105571906
"North West","Ansdell & Fairhaven",334601,427689,32484,53.8127871243152,-2.91302824507551
"North West","Appleby",368640,520680,60254,54.6367262278197,-2.32421605510309
"North West","Appley Bridge",352475,409360,231154,53.6431277389519,-2.6431665678082803
"North West","Ardwick",385900,397200,882,53.5227337042914,-2.1304916539846603
"North West","Armathwaite",350475,546340,7100,54.8729870877875,-2.5999798154559803
"North West","Arnside",346070,478870,103176,54.268889383298095,-2.70701569362705
"North West","Ashburys",387191,397229,90950,53.522514557449796,-2.11043134208313
"North West","Ashley",377370,384370,8114,53.4106999962856,-2.2707382189192202
"North West","Ashton-Under-Lyne",393840,399400,324674,53.5394682701456,-2.0057704911504004
"North West","Askam",321500,477688,62882,54.265005762375395,-3.0964174532700506
"North West","Aspatria",314390,541260,22420,54.837391109015094,-3.1822397306909798
"North West","Atherton",368347,403716,295810,53.587392936440295,-2.3992567825703297
"North West","Aughton Park",340790,406775,180544,53.623350371383495,-2.8264660250922304
"North West","Bache",340545,368340,338656,53.278410458109,-2.8488049068011803
"North West","Bamber Bridge",356500,425810,88720,53.789512824147295,-2.5714980794611
"North West","Bank Hall",334496,393867,172016,53.5092091432348,-2.9304736819662303
"North West","Bare Lane",345439,464613,155096,54.1411270545877,-2.72445196417885
"North West","Barrow-In-Furness",319955,469932,652246,54.1957629587993,-3.1242184492554603
"North West","Bebington",333300,385000,818168,53.4299283071247,-2.95310386467275
"North West","Belle Vue",388113,396196,9990,53.512903038522495,-2.09678741936652
"North West","Bescar Lane",339605,414535,3766,53.693337075356794,-2.84115556432507
"North West","Bidston",328400,390800,288614,53.4832696165933,-3.0264948593135097
"North West","Birchwood",365180,390785,687758,53.472406629194495,-2.45587374560266
"North West","Birkdale",333018,415759,1051252,53.706123021104595,-2.9433423191615997
"North West","Birkenhead Central",332205,388427,891934,53.460981459997,-2.96852178357244
"North West","Birkenhead Hamilton Square",332690,389130,1952446,53.467164795682194,-2.9606790845882305
"North West","Birkenhead North",329790,390256,800278,53.478029300586996,-3.0051654286794998
"North West","Birkenhead Park",331004,389456,663700,53.4705329409247,-2.9866874083656105
"North West","Blackburn",368500,427900,1258190,53.804346872522096,-2.3826912243047405
"North West","Blackpool North",331024,436693,1577596,53.8945678656452,-2.96484722062561
"North West","Blackpool Pleasure Beach",330665,432919,106844,53.860785154759796,-2.9722119861668803
"North West","Blackpool South",331008,434110,117240,53.8713857684344,-2.96628990073713
"North West","Blackrod",362400,410700,549876,53.652028957775194,-2.4878240060749404
"North West","Blundellsands & Crosby",331100,399500,1437206,53.5606744713216,-2.9806646444371703
"North West","Bolton",371900,408700,2950294,53.630907878681896,-2.34103378928962
"North West","Bootle (Cumbria)",309370,489305,10870,54.3721625450169,-3.28381233586253
"North West","Bootle New Strand",334040,395642,966084,53.525264933675096,-2.9367355422773898
"North West","Bootle Oriel Road",333964,394890,649772,53.518534584761696,-2.9382631537435104
"North West","Bramhall",389210,384872,297848,53.4109024387099,-2.08711355628333
"North West","Brampton (Cumbria)",355055,559972,18540,54.9938319764251,-2.51842931756475
"North West","Braystones",300100,505978,992,54.5238467852193,-3.4248593651591
"North West","Bredbury",392755,391823,215798,53.471915925885696,-2.02764439572929
"North West","Brierfield",384530,436438,31350,53.875250697446496,-2.1265493173081804
"North West","Brinnington",391120,392823,83442,53.4815101773117,-2.0523366850836497
"North West","Broad Green",340699,390337,692018,53.4758247124677,-2.83586227427734
"North West","Broadbottom",399000,393800,163904,53.4872193709828,-1.92948125322732
"North West","Bromborough",334359,381001,594140,53.3937479426194,-2.93852910070542
"North West","Bromborough Rake",334200,381900,259406,53.401860642953295,-2.94057879723544
"North West","Bromley Cross",372914,413133,311434,53.670334443092095,-2.3225863835885505
"North West","Brunswick",335173,387821,1032192,53.454753478295395,-2.9227686991058803
"North West","Bryn",357165,400547,153272,53.562583804502594,-2.5749075390144105
"North West","Buckshaw Parkway",356441,419855,350390,53.7360895642546,-2.57567707565641
"North West","Burnage",385764,391618,220096,53.472705304514896,-2.13616870219803
"North West","Burneside",350270,495765,18048,54.419228897105,-2.63135431224665
"North West","Burnley Barracks",383095,432760,22130,53.8427870345082,-2.15139107008784
"North West","Burnley Central",383960,433050,120326,53.8450689054867,-2.1376678766556703
"North West","Burnley Manchester Road",383700,432100,451266,53.8366427087218,-2.14234965748882
"North West","Burscough Bridge",344457,412406,241686,53.6728476666981,-2.76654416290099
"North West","Burscough Junction",344465,411545,43406,53.6651173150916,-2.7668517460799
"North West","Capenhurst",337240,374100,184800,53.3310234286282,-2.89714899018996
"North West","Cark & Cartmel",336520,476235,76572,54.248000519948896,-2.8594465610811906
"North West","Carlisle",340240,555500,1967474,54.958300730120996,-2.7596455188995703
"North West","Carnforth",349700,470700,175384,54.1944726294482,-2.65397820011962
"North West","Castleton",388300,410600,167114,53.642051067219995,-2.08451245762373
"North West","Chassen Road",375640,394440,49210,53.501660873815695,-2.29145829191185
"North West","Cheadle Hulme",387570,386580,870058,53.4268379829184,-2.1114066048777103
"North West","Chelford",381385,374850,35760,53.3238566153794,-2.2144652271366905
"North West","Cherry Tree",365900,426400,38012,53.791761388312494,-2.4242190078583405
"North West","Chester",341335,366985,4686374,53.2660274302186,-2.83725691430893
"North West","Chorley",358666,417520,662510,53.7144317638114,-2.5422326296199103
"North West","Church & Oswaldtwistle",374300,428310,39064,53.806026260192,-2.2917547785450205
"North West","Clifton",379230,402915,280,53.5764332000264,-2.2305128510201504
"North West","Clitheroe",374170,441990,271350,53.928810228592994,-2.2854043284914303
"North West","Colne",388135,439850,92132,53.9045031651321,-2.06783298239285
"North West","Congleton",387220,362320,348394,53.2093157916106,-2.1322742873724003
"North West","Conway Park",332090,388990,875020,53.4660657806325,-2.97005028425993
"North West","Corkickle",297740,517420,50422,54.627054574868,-3.4583509515959303
"North West","Cressington",339400,385040,517108,53.428637547034896,-2.85854857752454
"North West","Crewe",371100,354800,3147094,53.1475155933908,-2.3849934452224604
"North West","Croston",348710,419290,48582,53.7333850699051,-2.69667760138475
"North West","Cuddington",360100,371600,85996,53.301870327047595,-2.54515646864004
"North West","Daisy Hill",365910,404880,285998,53.5986507875748,-2.4364915335379003
"North West","Dalston",336600,550600,21556,54.9153854737119,-2.82079850099789
"North West","Dalton",323100,473800,73378,54.229704582204,-3.07281973025776
"North West","Darwen",369400,422500,289574,53.755587791672994,-2.37181958601491
"North West","Davenport",389925,388240,297996,53.4408484344278,-2.0738548142238002
"North West","Deansgate",383434,397524,419696,53.5265468972669,-2.16857100972161
"North West","Delamere",355600,370400,47288,53.2925024578443,-2.61529867279807
"North West","Dent",376425,487480,7988,54.3361164209257,-2.2213301289558
"North West","Denton",391355,395576,70,53.506117409282794,-2.04688138384693
"North West","Disley",397270,384590,200070,53.4052859280811,-1.9625383314316203
"North West","Drigg",306340,498900,9728,54.458973809292,-3.32818819839805
"North West","Earlestown",357750,395120,630198,53.513695231820996,-2.5687650409063103
"North West","East Didsbury",385340,390300,264000,53.461037061330394,-2.14358138418764
"North West","Eastham Rake",334721,379404,290696,53.379315087461194,-2.9336585433212
"North West","Eccles",377900,398790,162820,53.5398961440379,-2.2537226799673498
"North West","Eccleston Park",348270,392950,126618,53.4971045517619,-2.7170757611387497
"North West","Edge Hill",337170,389950,195726,53.473324977619,-2.8907981513776697
"North West","Ellesmere Port",340330,376510,288884,53.351809553805694,-2.84822575037225
"North West","Entwistle",372700,417800,12852,53.7122836966471,-2.3231162959507703
"North West","Euxton Balshaw Lane",355688,418431,78918,53.723545746471494,-2.5882066190200197
"North West","Fairfield",390421,397183,37860,53.5208881904292,-2.06032094705081
"North West","Farnworth",374400,406000,36922,53.605816933761496,-2.30374441661373
"North West","Fazakerley",337916,397336,1135990,53.5394220140103,-2.8757194598144897
"North West","Flimby",302070,533800,9442,54.7732078379484,-3.3829757340133497
"North West","Flixton",374575,394184,132528,53.4997347285151,-2.30813929679881
"North West","Flowery Field",394716,396126,223832,53.509760653417594,-1.9943629810732304
"North West","Formby",329150,406850,1476462,53.6271625367798,-3.00770132503749
"North West","Foxfield",320880,485460,22680,54.334926002039,-3.10283374800734
"North West","Freshfield",329110,408250,721168,53.6397408207511,-3.0076974652527504
"North West","Frodsham",351870,377895,195516,53.3609060410393,-2.6690287423549606
"North West","Garsdale",378870,491810,15984,54.374068050290596,-2.17978048671163
"North West","Garswood",355500,399300,350520,53.551911128157094,-2.60146007277263
"North West","Gathurst",354100,407200,92888,53.6232442565184,-2.61900853311868
"North West","Gatley",384720,388477,346242,53.4449094916547,-2.15434681639878
"North West","Glazebrook",369555,392495,45432,53.486296483571095,-2.3870277895469103
"North West","Godley",396460,394995,90164,53.4989369292723,-1.96806544730023
"North West","Goostrey",378300,369550,46250,53.2773972422482,-2.26533985420693
"North West","Gorton",389064,396939,115774,53.519211686406095,-2.0815443735395505
"North West","Grange-Over-Sands",341200,478150,144766,54.263858792891895,-2.7844494656134904
"North West","Green Lane",332490,387860,371904,53.455816518244696,-2.96435901665547
"North West","Green Road",318930,483920,6504,54.3215813987229,-3.1344142610221004
"North West","Greenbank",364450,372850,241706,53.3116946059641,-2.4772726128435902
"North West","Greenfield",399180,404690,332332,53.5848278912548,-1.91921362354545
"North West","Guide Bridge",392550,397550,335774,53.5233690862297,-2.02703068851637
"North West","Hag Fold",367300,404247,44708,53.592508393931695,-2.41523335620783
"North West","Hale",376990,386930,157688,53.433803469973,-2.2750710692545697
"North West","Halewood",344856,385611,135832,53.4322247764202,-2.7737172242270303
"North West","Hall I' Th' Wood",372757,411285,142832,53.6538072370289,-2.32614208513343
"North West","Hall Road",330468,400600,266608,53.5707140542226,-2.9899959208227997
"North West","Handforth",385875,383310,308104,53.398128474952195,-2.1397375219765697
"North West","Hapton",379215,431745,16544,53.83509649573,-2.2127486202672797
"North West","Harrington",298995,525385,27776,54.698306018781196,-3.43538412104801
"North West","Hartford",363150,371780,290612,53.302512515572296,-2.49794919696686
"North West","Hattersley",397420,394280,88926,53.4921474425594,-1.95365850791765
"North West","Hazel Grove",391980,386750,717048,53.426703285771694,-2.04299872045595
"North West","Heald Green",384350,385865,489672,53.4216107419418,-2.16172923117327
"North West","Heaton Chapel",388200,392100,835032,53.4761245680263,-2.09808742785677
"North West","Helsby",348670,375635,89568,53.341572114809594,-2.71967711044328
"North West","Heswall",328590,381960,58452,53.4038600351167,-3.0274423835143605
"North West","Heysham Port",340290,460070,9670,54.101850668359795,-2.80795061929898
"North West","Hightown",330020,403680,311404,53.5984799441518,-2.9955789834423605
"North West","Hillside",332320,414440,638996,53.6944683013512,-2.9548421572580805
"North West","Hindley",361960,405220,310344,53.6029944338623,-2.4977553638107706
"North West","Holmes Chapel",376640,366930,195210,53.254469026835395,-2.29252781523612
"North West","Hooton",334980,378250,719754,53.3688864025414,-2.93018109554784
"North West","Horwich Parkway",364365,409192,580308,53.637854642974496,-2.4580726718430803
"North West","Hoscar",346860,411545,1432,53.6644192894846,-2.7295219374593804
"North West","Hough Green",348530,386450,297406,53.4386862341527,-2.7163541425578703
"North West","Hoylake",321700,388800,469360,53.466978904898596,-3.13131740403305
"North West","Humphrey Park",378346,395102,34866,53.5066480744894,-2.2490605684669305
"North West","Huncoat",377190,430660,22380,53.8260886263365,-2.24510792135775
"North West","Hunt's Cross",343139,385212,1446142,53.429133753803896,-2.80052254624471
"North West","Huyton",344060,390650,1150124,53.4776833810531,-2.7835635064829
"North West","Hyde Central",394436,395017,101984,53.499920905649894,-1.9994496858602
"North West","Hyde North",394424,396454,48680,53.5128159466979,-1.9986746239422297
"North West","Ince",359570,404870,23132,53.6006204796849,-2.5351376406870205
"North West","Ince & Elton",345650,375825,656,53.344156306630296,-2.76628094915817
"North West","Irlam",371315,393146,343886,53.491541800463196,-2.35934080105533
"North West","Kearsley",375240,405343,36752,53.5996288248557,-2.2910738448731705
"North West","Kendal",352000,493200,208698,54.395673813733694,-2.6052944896845105
"North West","Kents Bank",339700,475630,28358,54.2416726676114,-2.8094531070753606
"North West","Kirkby (Merseyside)",340190,399210,2427784,53.5556137955777,-2.8394768169679905
"North West","Kirkby Stephen",376200,506670,30150,54.5083465096507,-2.2125784931643198
"North West","Kirkby-In-Furness",322700,482540,14398,54.3082600767032,-3.07527543959673
"North West","Kirkdale",334926,394240,884302,53.5124422588028,-2.92362319893647
"North West","Kirkham & Wesham",341925,432650,234678,53.855277869617794,-2.7959736613735897
"North West","Knutsford",375320,378380,501806,53.357668690689295,-2.3060661962411704
"North West","Lancaster",347230,461720,2142868,54.1146299958941,-2.69772575005934
"North West","Langho",370550,434375,37526,53.861745511527,-2.3467600693543202
"North West","Langwathby",357320,533460,18166,54.7552208396149,-2.4975533582804506
"North West","Layton",332315,438160,62374,53.9073931699943,-2.94392236375349
"North West","Lazonby & Kirkoswald",354835,539725,11222,54.8122417623639,-2.53374856186199
"North West","Lea Green",351924,392469,484730,53.491696862859996,-2.6606124961164506
"North West","Leasowe",327000,390700,543822,53.4827271993869,-3.04826615387345
"North West","Levenshulme",387300,394172,576854,53.4950488261105,-2.1107094941878906
"North West","Leyland",354730,422710,395928,53.762245750285196,-2.6008471137341003
"North West","Little Sutton",337210,376920,109506,53.3563464780165,-2.8962946930198
"North West","Littleborough",393840,416280,420880,53.690885281873896,-1.9944372396676497
"North West","Liverpool Central",335000,390200,16465770,53.476155922020794,-2.9243492359888803
"North West","Liverpool James Street",334150,390230,3466478,53.476652525749294,-2.9375240021663203
"North West","Liverpool Lime Street",335100,390500,16032460,53.478822147859596,-2.92265844034468
"North West","Liverpool South Parkway",340920,384909,2247382,53.427039056164894,-2.8350565327352806
"North West","Lostock",367367,408594,242986,53.631493331214195,-2.4116715593632305
"North West","Lostock Gralam",369070,374620,56210,53.326056646418195,-2.40488630385617
"North West","Lostock Hall",354735,425535,44550,53.7875969653651,-2.5992397705533303
"North West","Lytham",336510,427420,81840,53.809851927966896,-2.88328969661508
"North West","Macclesfield",391960,373600,1666718,53.3087427789509,-2.05191945281896
"North West","Maghull",338360,401490,1870086,53.5765879487593,-2.8668359862292503
"North West","Manchester Airport",381932,385387,4644526,53.4182001934347,-2.199473353767
"North West","Manchester Oxford Road",384035,397505,8558308,53.5261566308526,-2.1592518056657504
"North West","Manchester Piccadilly",384772,397873,27724962,53.529187628760795,-2.14757496311021
"North West","Manchester Victoria",384000,399000,8202118,53.5395820016822,-2.1588472373658902
"North West","Manor Road",322200,389300,246568,53.4713467752757,-3.1233505171973297
"North West","Marple",396290,389320,480132,53.4480975162097,-1.9745274038764205
"North West","Maryport",303840,536170,85478,54.794103757100395,-3.35367441832466
"North West","Mauldeth Road",386195,392940,379964,53.4844063189746,-2.12864052533285
"North West","Meols",323350,389800,377958,53.4755552119043,-3.10529558018312
"North West","Meols Cop",335592,417083,79630,53.717315025945496,-2.90255138128677
"North West","Middlewood",394550,384790,25226,53.408136024485195,-2.00450448114929
"North West","Mill Hill (Lancashire)",367000,426680,69456,53.793905793419896,-2.40686014017892
"North West","Millom",317200,480200,186670,54.288605938282195,-3.1634111427996103
"North West","Mills Hill",388734,406089,293408,53.601420064511196,-2.0807054122428
"North West","Mobberley",377875,381410,16534,53.3839632735044,-2.2647185168323105
"North West","Moorfields",334340,390650,7366266,53.4803721551052,-2.93438212054161
"North West","Moorside",376770,402235,45794,53.571205232955194,-2.26917305335734
"North West","Morecambe",343210,464170,225632,54.1378063011393,-2.7598382815763403
"North West","Moreton (Merseyside)",326074,390621,485186,53.482250851679794,-3.06267161074204
"North West","Moses Gate",373520,406670,19030,53.612134263607,-2.3170335172275704
"North West","Moss Side",337940,430260,2358,53.834949003330095,-2.85954403954886
"North West","Mossley (Greater Manchester)",397360,402034,301408,53.5617238395091,-1.9493173945355204
"North West","Mossley Hill",339200,387300,262736,53.4489798513777,-2.8605700357039705
"North West","Moston",388759,402986,55688,53.5735739260142,-2.08234186267431
"North West","Mouldsworth",351220,370780,36180,53.297239394429994,-2.6827457517721998
"North West","Nantwich",365320,351940,237480,53.1237571322959,-2.47551741899324
"North West","Navigation Road",377261,388782,95418,53.4503254879674,-2.2697476295465497
"North West","Nelson",386030,437660,123230,53.8856524473419,-2.10225807508661
"North West","Neston",329235,377737,42924,53.365783087032995,-3.01931570515315
"North West","Nethertown",298585,507910,536,54.541503079181695,-3.44830113660546
"North West","New Brighton",330480,393914,843958,53.5106896257459,-2.99281741471318
"North West","New Lane",342690,413140,3786,53.6799436774069,-2.7937277344135003
"North West","Newton For Hyde",395639,395516,175770,53.5039304689946,-1.9804511184510103
"North West","Newton-Le-Willows",359350,395320,806928,53.5149853730372,-2.5438134576766602
"North West","Northwich",366950,373943,238904,53.3206850777027,-2.43803192487605
"North West","Old Roan",336990,399330,930812,53.5575748003662,-2.8891669132353197
"North West","Ormskirk",341740,408435,2006936,53.6379823952553,-2.8108575083968104
"North West","Orrell",353111,403973,90178,53.594585720110494,-2.63611736440013
"North West","Orrell Park",336140,396560,1035218,53.532940816400796,-2.90368241292284
"North West","Overpool",338490,376740,123322,53.3543815939422,-2.87657831526415
"North West","Oxenholme Lake District",353125,490165,581308,54.3680865306769,-2.5891249547370006
"North West","Padgate",363080,390030,155582,53.466315923850495,-2.4888666058485605
"North West","Parbold",349080,410740,140242,53.6565369847564,-2.6953380940960603
"North West","Parton",297900,520610,7426,54.655661357967695,-3.4546411834854505
"North West","Patricroft",376325,398733,86744,53.5399402696128,-2.2782215357188402
"North West","Pemberton",355662,403959,69676,53.5936741111506,-2.5964367835936004
"North West","Penrith",351145,529900,565660,54.725261441509694,-2.59848283131591
"North West","Pleasington",364200,426200,9362,53.790530751260995,-2.45090903580983
"North West","Plumley",372112,375381,25374,53.3318600132054,-2.3574339938952003
"North West","Port Sunlight",333660,384060,624254,53.421394523377195,-2.94795457902862
"North West","Poulton-Le-Fylde",334926,439587,423230,53.9194977191236,-2.90229525026869
"North West","Poynton",391150,383730,232892,53.3999262988976,-2.0578273759228303
"North West","Prescot",346990,392160,449942,53.4903894927568,-2.7373430538131
"North West","Prestbury",390400,377390,63974,53.3433327100746,-2.0735537311840497
"North West","Preston",353409,429177,4858536,53.820692774037695,-2.61801064665355
"North West","Rainford",347750,402560,55352,53.5835128471959,-2.7202513277491898
"North West","Rainhill",349160,391420,406288,53.483108801992394,-2.70404597784084
"North West","Ramsgreave & Wilpshire",368590,431600,96980,53.8375158769683,-2.37909553293232
"North West","Ravenglass",308540,496490,31930,54.436851254710795,-3.2941478853545805
