Hora Num,Minuto Num,Segundo Num,AMPM,Hora AMPM,Período,Período Ordem,PK_Hora
0,14,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:49.000
0,14,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:50.000
0,14,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:51.000
0,14,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:52.000
0,14,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:53.000
0,14,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:54.000
0,14,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:55.000
0,14,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:56.000
0,14,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:57.000
0,14,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:58.000
0,14,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:14:59.000
0,15,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:00.000
0,15,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:01.000
0,15,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:02.000
0,15,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:03.000
0,15,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:04.000
0,15,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:05.000
0,15,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:06.000
0,15,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:07.000
0,15,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:08.000
0,15,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:09.000
0,15,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:10.000
0,15,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:11.000
0,15,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:12.000
0,15,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:13.000
0,15,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:14.000
0,15,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:15.000
0,15,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:16.000
0,15,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:17.000
0,15,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:18.000
0,15,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:19.000
0,15,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:20.000
0,15,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:21.000
0,15,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:22.000
0,15,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:23.000
0,15,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:24.000
0,15,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:25.000
0,15,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:26.000
0,15,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:27.000
0,15,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:28.000
0,15,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:29.000
0,15,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:30.000
0,15,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:31.000
0,15,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:32.000
0,15,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:33.000
0,15,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:34.000
0,15,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:35.000
0,15,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:36.000
0,15,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:37.000
0,15,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:38.000
0,15,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:39.000
0,15,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:40.000
0,15,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:41.000
0,15,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:42.000
0,15,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:43.000
0,15,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:44.000
0,15,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:45.000
0,15,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:46.000
0,15,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:47.000
0,15,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:48.000
0,15,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:49.000
0,15,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:50.000
0,15,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:51.000
0,15,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:52.000
0,15,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:53.000
0,15,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:54.000
0,15,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:55.000
0,15,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:56.000
0,15,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:57.000
0,15,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:58.000
0,15,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:15:59.000
0,16,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:00.000
0,16,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:01.000
0,16,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:02.000
0,16,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:03.000
0,16,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:04.000
0,16,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:05.000
0,16,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:06.000
0,16,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:07.000
0,16,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:08.000
0,16,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:09.000
0,16,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:10.000
0,16,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:11.000
0,16,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:12.000
0,16,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:13.000
0,16,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:14.000
0,16,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:15.000
0,16,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:16.000
0,16,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:17.000
0,16,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:18.000
0,16,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:19.000
0,16,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:20.000
0,16,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:21.000
0,16,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:22.000
0,16,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:23.000
0,16,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:24.000
0,16,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:25.000
0,16,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:26.000
0,16,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:27.000
0,16,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:28.000
0,16,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:29.000
0,16,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:30.000
0,16,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:31.000
0,16,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:32.000
0,16,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:33.000
0,16,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:34.000
0,16,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:35.000
0,16,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:36.000
0,16,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:37.000
0,16,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:38.000
0,16,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:39.000
0,16,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:40.000
0,16,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:41.000
0,16,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:42.000
0,16,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:43.000
0,16,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:44.000
0,16,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:45.000
0,16,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:46.000
0,16,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:47.000
0,16,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:48.000
0,16,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:49.000
0,16,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:50.000
0,16,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:51.000
0,16,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:52.000
0,16,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:53.000
0,16,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:54.000
0,16,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:55.000
0,16,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:56.000
0,16,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:57.000
0,16,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:58.000
0,16,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:16:59.000
0,17,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:00.000
0,17,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:01.000
0,17,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:02.000
0,17,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:03.000
0,17,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:04.000
0,17,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:05.000
0,17,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:06.000
0,17,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:07.000
0,17,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:08.000
0,17,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:09.000
0,17,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:10.000
0,17,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:11.000
0,17,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:12.000
0,17,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:13.000
0,17,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:14.000
0,17,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:15.000
0,17,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:16.000
0,17,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:17.000
0,17,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:18.000
0,17,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:19.000
0,17,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:20.000
0,17,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:21.000
0,17,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:22.000
0,17,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:23.000
0,17,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:24.000
0,17,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:25.000
0,17,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:26.000
0,17,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:27.000
0,17,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:28.000
0,17,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:29.000
0,17,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:30.000
0,17,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:31.000
0,17,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:32.000
0,17,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:33.000
0,17,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:34.000
0,17,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:35.000
0,17,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:36.000
0,17,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:37.000
0,17,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:38.000
0,17,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:39.000
0,17,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:40.000
0,17,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:41.000
0,17,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:42.000
0,17,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:43.000
0,17,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:44.000
0,17,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:45.000
0,17,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:46.000
0,17,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:47.000
0,17,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:48.000
0,17,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:49.000
0,17,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:50.000
0,17,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:51.000
0,17,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:52.000
0,17,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:53.000
0,17,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:54.000
0,17,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:55.000
0,17,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:56.000
0,17,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:57.000
0,17,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:58.000
0,17,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:17:59.000
0,18,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:00.000
0,18,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:01.000
0,18,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:02.000
0,18,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:03.000
0,18,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:04.000
0,18,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:05.000
0,18,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:06.000
0,18,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:07.000
0,18,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:08.000
0,18,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:09.000
0,18,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:10.000
0,18,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:11.000
0,18,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:12.000
0,18,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:13.000
0,18,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:14.000
0,18,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:15.000
0,18,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:16.000
0,18,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:17.000
0,18,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:18.000
0,18,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:19.000
0,18,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:20.000
0,18,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:21.000
0,18,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:22.000
0,18,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:23.000
0,18,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:24.000
0,18,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:25.000
0,18,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:26.000
0,18,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:27.000
0,18,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:28.000
0,18,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:29.000
0,18,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:30.000
0,18,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:31.000
0,18,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:32.000
0,18,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:33.000
0,18,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:34.000
0,18,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:35.000
0,18,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:36.000
0,18,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:37.000
0,18,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:38.000
0,18,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:39.000
0,18,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:40.000
0,18,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:41.000
0,18,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:42.000
0,18,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:43.000
0,18,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:44.000
0,18,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:45.000
0,18,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:46.000
0,18,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:47.000
0,18,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:48.000
0,18,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:49.000
0,18,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:50.000
0,18,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:51.000
0,18,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:52.000
0,18,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:53.000
0,18,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:54.000
0,18,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:55.000
0,18,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:56.000
0,18,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:57.000
0,18,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:58.000
0,18,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:18:59.000
0,19,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:00.000
0,19,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:01.000
0,19,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:02.000
0,19,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:03.000
0,19,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:04.000
0,19,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:05.000
0,19,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:06.000
0,19,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:07.000
0,19,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:08.000
0,19,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:09.000
0,19,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:10.000
0,19,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:11.000
0,19,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:12.000
0,19,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:13.000
0,19,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:14.000
0,19,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:15.000
0,19,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:16.000
0,19,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:17.000
0,19,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:18.000
0,19,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:19.000
0,19,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:20.000
0,19,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:21.000
0,19,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:22.000
0,19,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:23.000
0,19,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:24.000
0,19,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:25.000
0,19,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:26.000
0,19,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:27.000
0,19,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:28.000
0,19,29,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:29.000
0,19,30,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:30.000
0,19,31,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:31.000
0,19,32,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:32.000
0,19,33,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:33.000
0,19,34,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:34.000
0,19,35,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:35.000
0,19,36,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:36.000
0,19,37,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:37.000
0,19,38,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:38.000
0,19,39,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:39.000
0,19,40,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:40.000
0,19,41,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:41.000
0,19,42,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:42.000
0,19,43,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:43.000
0,19,44,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:44.000
0,19,45,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:45.000
0,19,46,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:46.000
0,19,47,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:47.000
0,19,48,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:48.000
0,19,49,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:49.000
0,19,50,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:50.000
0,19,51,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:51.000
0,19,52,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:52.000
0,19,53,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:53.000
0,19,54,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:54.000
0,19,55,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:55.000
0,19,56,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:56.000
0,19,57,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:57.000
0,19,58,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:58.000
0,19,59,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:19:59.000
0,20,0,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:00.000
0,20,1,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:01.000
0,20,2,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:02.000
0,20,3,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:03.000
0,20,4,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:04.000
0,20,5,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:05.000
0,20,6,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:06.000
0,20,7,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:07.000
0,20,8,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:08.000
0,20,9,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:09.000
0,20,10,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:10.000
0,20,11,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:11.000
0,20,12,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:12.000
0,20,13,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:13.000
0,20,14,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:14.000
0,20,15,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:15.000
0,20,16,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:16.000
0,20,17,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:17.000
0,20,18,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:18.000
0,20,19,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:19.000
0,20,20,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:20.000
0,20,21,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:21.000
0,20,22,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:22.000
0,20,23,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:23.000
0,20,24,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:24.000
0,20,25,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:25.000
0,20,26,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:26.000
0,20,27,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:27.000
0,20,28,"AM","12 AM","12AM to 6AM",1,1899-12-30 00:20:28.000
