ProductKey,CustomerKey,OrderDateKey,DueDateKey,ShipDateKey,SalesOrderNumber,SalesAmount,SalesCountry,SalesRegion
477,13400,20201107,20201119,20201114,"SO70292",4.99,"United States","Southwest"
477,17139,20201107,20201119,20201114,"SO70297",4.99,"United States","Southwest"
477,11171,20201107,20201119,20201114,"SO70299",4.99,"United States","Southwest"
477,27574,20201107,20201119,20201114,"SO70301",4.99,"United States","Southwest"
477,18536,20201108,20201120,20201115,"SO70334",4.99,"United States","Southwest"
477,18340,20201108,20201120,20201115,"SO70337",4.99,"United States","Southwest"
477,17117,20201109,20201121,20201116,"SO70401",4.99,"United States","Southwest"
477,18662,20201109,20201121,20201116,"SO70402",4.99,"United States","Southwest"
477,23586,20201109,20201121,20201116,"SO70442",4.99,"United States","Southwest"
477,21722,20201110,20201122,20201117,"SO70478",4.99,"United States","Southwest"
477,18670,20201110,20201122,20201117,"SO70515",4.99,"United States","Southwest"
477,19982,20201111,20201123,20201118,"SO70564",4.99,"United States","Southwest"
477,22022,20201112,20201124,20201119,"SO70620",4.99,"United States","Southwest"
477,17173,20201112,20201124,20201119,"SO70624",4.99,"United States","Southwest"
477,16903,20201112,20201124,20201119,"SO70627",4.99,"United States","Southwest"
477,18066,20201112,20201124,20201119,"SO70639",4.99,"United States","Southwest"
477,11088,20201112,20201124,20201119,"SO70654",4.99,"United States","Southwest"
477,24831,20201112,20201124,20201119,"SO70656",4.99,"United States","Southwest"
477,17145,20201113,20201125,20201120,"SO70693",4.99,"United States","Southwest"
477,23852,20201113,20201125,20201120,"SO70737",4.99,"United States","Southwest"
477,21498,20201114,20201126,20201121,"SO70777",4.99,"United States","Southwest"
477,23492,20201114,20201126,20201121,"SO70810",4.99,"United States","Southwest"
477,21286,20201115,20201127,20201122,"SO70835",4.99,"United States","Southwest"
477,17164,20201115,20201127,20201122,"SO70838",4.99,"United States","Southwest"
477,15314,20201115,20201127,20201122,"SO70850",4.99,"United States","Southwest"
477,18455,20201116,20201128,20201123,"SO70896",4.99,"United States","Southwest"
477,14663,20201116,20201128,20201123,"SO70899",4.99,"United States","Southwest"
477,23845,20201116,20201128,20201123,"SO70926",4.99,"United States","Southwest"
477,17684,20201117,20201129,20201124,"SO70965",4.99,"United States","Southwest"
477,17582,20201117,20201129,20201124,"SO70985",4.99,"United States","Southwest"
477,23724,20201117,20201129,20201124,"SO71009",4.99,"United States","Southwest"
477,20511,20201118,20201130,20201125,"SO71041",4.99,"United States","Southwest"
477,18101,20201118,20201130,20201125,"SO71042",4.99,"United States","Southwest"
477,19221,20201118,20201130,20201125,"SO71043",4.99,"United States","Southwest"
477,16718,20201118,20201130,20201125,"SO71045",4.99,"United States","Southwest"
477,26634,20201118,20201130,20201125,"SO71079",4.99,"United States","Southwest"
477,23589,20201118,20201130,20201125,"SO71082",4.99,"United States","Southwest"
477,17563,20201119,20201201,20201126,"SO71125",4.99,"United States","Southwest"
477,26093,20201120,20201202,20201127,"SO71201",4.99,"United States","Southwest"
477,28038,20201121,20201203,20201128,"SO71271",4.99,"United States","Southwest"
477,20091,20201121,20201203,20201128,"SO71272",4.99,"United States","Southwest"
477,20076,20201121,20201203,20201128,"SO71273",4.99,"United States","Southwest"
477,21660,20201121,20201203,20201128,"SO71276",4.99,"United States","Southwest"
477,18230,20201122,20201204,20201129,"SO71303",4.99,"United States","Southwest"
477,13246,20201122,20201204,20201129,"SO71327",4.99,"United States","Southwest"
477,26121,20201122,20201204,20201129,"SO71334",4.99,"United States","Southwest"
477,21933,20201123,20201205,20201130,"SO71372",4.99,"United States","Southwest"
477,20531,20201123,20201205,20201130,"SO71374",4.99,"United States","Southwest"
477,17517,20201123,20201205,20201130,"SO71380",4.99,"United States","Southwest"
477,17592,20201123,20201205,20201130,"SO71406",4.99,"United States","Southwest"
477,23091,20201124,20201206,20201201,"SO71438",4.99,"United States","Southwest"
477,16795,20201124,20201206,20201201,"SO71440",4.99,"United States","Southwest"
477,16813,20201124,20201206,20201201,"SO71441",4.99,"United States","Southwest"
477,21398,20201125,20201207,20201202,"SO71516",4.99,"United States","Southwest"
477,16787,20201125,20201207,20201202,"SO71518",4.99,"United States","Southwest"
477,18608,20201125,20201207,20201202,"SO71550",4.99,"United States","Southwest"
477,23190,20201126,20201208,20201203,"SO71580",4.99,"United States","Southwest"
477,21811,20201127,20201209,20201204,"SO71643",4.99,"United States","Southwest"
477,20523,20201127,20201209,20201204,"SO71644",4.99,"United States","Southwest"
477,16891,20201127,20201209,20201204,"SO71646",4.99,"United States","Southwest"
477,21695,20201127,20201209,20201204,"SO71683",4.99,"United States","Southwest"
477,28124,20201128,20201210,20201205,"SO71707",4.99,"United States","Southwest"
477,20648,20201128,20201210,20201205,"SO71736",4.99,"United States","Southwest"
477,17446,20201128,20201210,20201205,"SO71738",4.99,"United States","Southwest"
477,26120,20201128,20201210,20201205,"SO71760",4.99,"United States","Southwest"
477,24233,20201130,20201212,20201207,"SO72053",4.99,"United States","Southwest"
477,16988,20201201,20201213,20201208,"SO72088",4.99,"United States","Southwest"
477,25047,20201201,20201213,20201208,"SO72109",4.99,"United States","Southwest"
477,22248,20201201,20201213,20201208,"SO72115",4.99,"United States","Southwest"
477,11881,20201202,20201214,20201209,"SO72160",4.99,"United States","Southwest"
477,24239,20201202,20201214,20201209,"SO72176",4.99,"United States","Southwest"
477,16379,20201203,20201215,20201210,"SO72212",4.99,"United States","Southwest"
477,18399,20201203,20201215,20201210,"SO72242",4.99,"United States","Southwest"
477,21730,20201204,20201216,20201211,"SO72293",4.99,"United States","Southwest"
477,13151,20201204,20201216,20201211,"SO72314",4.99,"United States","Southwest"
477,13734,20201204,20201216,20201211,"SO72317",4.99,"United States","Southwest"
477,18481,20201204,20201216,20201211,"SO72320",4.99,"United States","Southwest"
477,25365,20201204,20201216,20201211,"SO72335",4.99,"United States","Southwest"
477,23880,20201204,20201216,20201211,"SO72340",4.99,"United States","Southwest"
477,23886,20201204,20201216,20201211,"SO72343",4.99,"United States","Southwest"
477,21154,20201205,20201217,20201212,"SO72372",4.99,"United States","Southwest"
477,21705,20201205,20201217,20201212,"SO72373",4.99,"United States","Southwest"
477,14493,20201205,20201217,20201212,"SO72380",4.99,"United States","Southwest"
477,20658,20201205,20201217,20201212,"SO72395",4.99,"United States","Southwest"
477,18864,20201205,20201217,20201212,"SO72400",4.99,"United States","Southwest"
477,18819,20201205,20201217,20201212,"SO72401",4.99,"United States","Southwest"
477,18528,20201205,20201217,20201212,"SO72406",4.99,"United States","Southwest"
477,24221,20201205,20201217,20201212,"SO72428",4.99,"United States","Southwest"
477,21937,20201205,20201217,20201212,"SO72431",4.99,"United States","Southwest"
477,26194,20201206,20201218,20201213,"SO72453",4.99,"United States","Southwest"
477,21262,20201206,20201218,20201213,"SO72458",4.99,"United States","Southwest"
477,18550,20201206,20201218,20201213,"SO72460",4.99,"United States","Southwest"
477,16806,20201207,20201219,20201214,"SO72532",4.99,"United States","Southwest"
477,18514,20201207,20201219,20201214,"SO72546",4.99,"United States","Southwest"
477,23878,20201207,20201219,20201214,"SO72571",4.99,"United States","Southwest"
477,21497,20201208,20201220,20201215,"SO72603",4.99,"United States","Southwest"
477,16748,20201208,20201220,20201215,"SO72608",4.99,"United States","Southwest"
477,20012,20201208,20201220,20201215,"SO72616",4.99,"United States","Southwest"
477,20532,20201209,20201221,20201216,"SO72668",4.99,"United States","Southwest"
477,16917,20201209,20201221,20201216,"SO72672",4.99,"United States","Southwest"
477,20002,20201209,20201221,20201216,"SO72692",4.99,"United States","Southwest"
477,18381,20201209,20201221,20201216,"SO72698",4.99,"United States","Southwest"
477,28131,20201209,20201221,20201216,"SO72712",4.99,"United States","Southwest"
477,24295,20201209,20201221,20201216,"SO72716",4.99,"United States","Southwest"
477,18979,20201209,20201221,20201216,"SO72717",4.99,"United States","Southwest"
477,16648,20201210,20201222,20201217,"SO72750",4.99,"United States","Southwest"
477,20004,20201210,20201222,20201217,"SO72768",4.99,"United States","Southwest"
477,18386,20201210,20201222,20201217,"SO72770",4.99,"United States","Southwest"
477,20697,20201211,20201223,20201218,"SO72807",4.99,"United States","Southwest"
477,21774,20201212,20201224,20201219,"SO72876",4.99,"United States","Southwest"
477,23799,20201212,20201224,20201219,"SO72926",4.99,"United States","Southwest"
477,21493,20201213,20201225,20201220,"SO72981",4.99,"United States","Southwest"
477,18615,20201213,20201225,20201220,"SO73004",4.99,"United States","Southwest"
477,18508,20201213,20201225,20201220,"SO73006",4.99,"United States","Southwest"
477,28244,20201213,20201225,20201220,"SO73017",4.99,"United States","Southwest"
477,20690,20201214,20201226,20201221,"SO73054",4.99,"United States","Southwest"
477,18311,20201215,20201227,20201222,"SO73135",4.99,"United States","Southwest"
477,20003,20201215,20201227,20201222,"SO73155",4.99,"United States","Southwest"
477,18511,20201215,20201227,20201222,"SO73157",4.99,"United States","Southwest"
477,26281,20201215,20201227,20201222,"SO73166",4.99,"United States","Southwest"
477,17178,20201216,20201228,20201223,"SO73208",4.99,"United States","Southwest"
477,19210,20201217,20201229,20201224,"SO73285",4.99,"United States","Southwest"
477,16966,20201217,20201229,20201224,"SO73286",4.99,"United States","Southwest"
477,18808,20201217,20201229,20201224,"SO73303",4.99,"United States","Southwest"
477,21462,20201218,20201230,20201225,"SO73356",4.99,"United States","Southwest"
477,18782,20201218,20201230,20201225,"SO73378",4.99,"United States","Southwest"
477,11252,20201218,20201230,20201225,"SO73397",4.99,"United States","Southwest"
477,21385,20201218,20201230,20201225,"SO73403",4.99,"United States","Southwest"
477,24232,20201218,20201230,20201225,"SO73404",4.99,"United States","Southwest"
477,21779,20201219,20201231,20201226,"SO73442",4.99,"United States","Southwest"
477,20100,20201219,20201231,20201226,"SO73445",4.99,"United States","Southwest"
477,24238,20201219,20201231,20201226,"SO73485",4.99,"United States","Southwest"
477,21731,20201220,20210101,20201227,"SO73526",4.99,"United States","Southwest"
477,22161,20201220,20210101,20201227,"SO73527",4.99,"United States","Southwest"
477,16853,20201220,20210101,20201227,"SO73533",4.99,"United States","Southwest"
477,12778,20201220,20210101,20201227,"SO73553",4.99,"United States","Southwest"
477,18375,20201220,20210101,20201227,"SO73561",4.99,"United States","Southwest"
477,28234,20201221,20210102,20201228,"SO73622",4.99,"United States","Southwest"
477,21591,20201222,20210103,20201229,"SO73671",4.99,"United States","Southwest"
477,12879,20201222,20210103,20201229,"SO73684",4.99,"United States","Southwest"
477,24385,20201222,20210103,20201229,"SO73702",4.99,"United States","Southwest"
477,17472,20201223,20210104,20201230,"SO73743",4.99,"United States","Southwest"
477,24338,20201223,20210104,20201230,"SO73771",4.99,"United States","Southwest"
477,21437,20201223,20210104,20201230,"SO73773",4.99,"United States","Southwest"
477,18526,20201224,20210105,20201231,"SO73840",4.99,"United States","Southwest"
477,28159,20201224,20210105,20201231,"SO73851",4.99,"United States","Southwest"
477,20695,20201225,20210106,20210101,"SO73886",4.99,"United States","Southwest"
477,19404,20201225,20210106,20210101,"SO73892",4.99,"United States","Southwest"
477,20659,20201225,20210106,20210101,"SO73909",4.99,"United States","Southwest"
477,17523,20201226,20210107,20210102,"SO73972",4.99,"United States","Southwest"
477,18539,20201226,20210107,20210102,"SO73994",4.99,"United States","Southwest"
477,21735,20201227,20210108,20210103,"SO74046",4.99,"United States","Southwest"
477,18434,20201227,20210108,20210103,"SO74050",4.99,"United States","Southwest"
477,18561,20201227,20210108,20210103,"SO74064",4.99,"United States","Southwest"
477,26676,20201227,20210108,20210103,"SO74078",4.99,"United States","Southwest"
477,28288,20201227,20210108,20210103,"SO74079",4.99,"United States","Southwest"
477,18400,20201228,20210109,20210104,"SO74129",4.99,"United States","Southwest"
477,20490,20201230,20210111,20210106,"SO74203",4.99,"United States","Southwest"
477,13390,20201230,20210111,20210106,"SO74215",4.99,"United States","Southwest"
477,16240,20210102,20210114,20210109,"SO74294",4.99,"United States","Southwest"
477,18507,20210103,20210115,20210110,"SO74319",4.99,"United States","Southwest"
477,18107,20210103,20210115,20210110,"SO74322",4.99,"United States","Southwest"
477,16816,20210104,20210116,20210111,"SO74351",4.99,"United States","Southwest"
477,20393,20210105,20210117,20210112,"SO74389",4.99,"United States","Southwest"
477,17549,20210105,20210117,20210112,"SO74392",4.99,"United States","Southwest"
477,16883,20210105,20210117,20210112,"SO74394",4.99,"United States","Southwest"
477,21734,20210106,20210118,20210113,"SO74430",4.99,"United States","Southwest"
477,21341,20210107,20210119,20210114,"SO74453",4.99,"United States","Southwest"
477,18555,20210108,20210120,20210115,"SO74489",4.99,"United States","Southwest"
477,16815,20210110,20210122,20210117,"SO74543",4.99,"United States","Southwest"
477,18359,20210111,20210123,20210118,"SO74568",4.99,"United States","Southwest"
477,17673,20210112,20210124,20210119,"SO74602",4.99,"United States","Southwest"
477,18341,20210112,20210124,20210119,"SO74604",4.99,"United States","Southwest"
477,12876,20210112,20210124,20210119,"SO74617",4.99,"United States","Southwest"
477,16861,20210113,20210125,20210120,"SO74639",4.99,"United States","Southwest"
477,16862,20210113,20210125,20210120,"SO74640",4.99,"United States","Southwest"
477,22357,20210114,20210126,20210121,"SO74664",4.99,"United States","Southwest"
477,18385,20210114,20210126,20210121,"SO74666",4.99,"United States","Southwest"
477,18114,20210114,20210126,20210121,"SO74667",4.99,"United States","Southwest"
477,16233,20210114,20210126,20210121,"SO74670",4.99,"United States","Southwest"
477,22331,20210115,20210127,20210122,"SO74702",4.99,"United States","Southwest"
477,18419,20210116,20210128,20210123,"SO74735",4.99,"United States","Southwest"
477,13033,20210117,20210129,20210124,"SO74781",4.99,"United States","Southwest"
477,16962,20210119,20210131,20210126,"SO74826",4.99,"United States","Southwest"
477,20466,20210120,20210201,20210127,"SO74863",4.99,"United States","Southwest"
477,18073,20210120,20210201,20210127,"SO74865",4.99,"United States","Southwest"
477,16768,20210120,20210201,20210127,"SO74866",4.99,"United States","Southwest"
477,18505,20210121,20210202,20210128,"SO74897",4.99,"United States","Southwest"
477,18070,20210123,20210204,20210130,"SO74955",4.99,"United States","Southwest"
477,17697,20210123,20210204,20210130,"SO74956",4.99,"United States","Southwest"
477,16245,20210123,20210204,20210130,"SO74958",4.99,"United States","Southwest"
477,22356,20210126,20210207,20210202,"SO75042",4.99,"United States","Southwest"
477,17584,20210126,20210207,20210202,"SO75047",4.99,"United States","Southwest"
477,13338,20210126,20210207,20210202,"SO75059",4.99,"United States","Southwest"
528,11083,20200106,20200118,20200113,"SO51325",4.99,"United States","Southwest"
528,11156,20200108,20200120,20200115,"SO51365",4.99,"United States","Southwest"
528,11295,20200109,20200121,20200116,"SO51380",4.99,"United States","Southwest"
528,11191,20200110,20200122,20200117,"SO51399",4.99,"United States","Southwest"
528,11168,20200115,20200127,20200122,"SO51469",4.99,"United States","Southwest"
528,11271,20200122,20200203,20200129,"SO51590",4.99,"United States","Southwest"
528,13746,20200123,20200204,20200130,"SO51609",4.99,"United States","Southwest"
528,14870,20200128,20200209,20200204,"SO51900",4.99,"United States","Southwest"
528,15319,20200129,20200210,20200205,"SO51948",4.99,"United States","Southwest"
528,11323,20200130,20200211,20200206,"SO52010",4.99,"United States","Southwest"
528,12053,20200130,20200211,20200206,"SO52011",4.99,"United States","Southwest"
528,16384,20200131,20200212,20200207,"SO52043",4.99,"United States","Southwest"
528,15476,20200131,20200212,20200207,"SO52045",4.99,"United States","Southwest"
528,15861,20200201,20200213,20200208,"SO52094",4.99,"United States","Southwest"
528,11327,20200201,20200213,20200208,"SO52104",4.99,"United States","Southwest"
528,12708,20200202,20200214,20200209,"SO52145",4.99,"United States","Southwest"
528,26017,20200203,20200215,20200210,"SO52175",4.99,"United States","Southwest"
528,14761,20200203,20200215,20200210,"SO52190",4.99,"United States","Southwest"
528,22038,20200204,20200216,20200211,"SO52232",4.99,"United States","Southwest"
528,22163,20200204,20200216,20200211,"SO52234",4.99,"United States","Southwest"
528,16018,20200204,20200216,20200211,"SO52245",4.99,"United States","Southwest"
528,25839,20200205,20200217,20200212,"SO52301",4.99,"United States","Southwest"
528,11260,20200205,20200217,20200212,"SO52314",4.99,"United States","Southwest"
528,13882,20200205,20200217,20200212,"SO52318",4.99,"United States","Southwest"
528,23824,20200206,20200218,20200213,"SO52341",4.99,"United States","Southwest"
528,23695,20200206,20200218,20200213,"SO52342",4.99,"United States","Southwest"
528,12050,20200206,20200218,20200213,"SO52360",4.99,"United States","Southwest"
528,15198,20200207,20200219,20200214,"SO52387",4.99,"United States","Southwest"
528,11666,20200207,20200219,20200214,"SO52396",4.99,"United States","Southwest"
528,11635,20200208,20200220,20200215,"SO52444",4.99,"United States","Southwest"
528,15414,20200209,20200221,20200216,"SO52499",4.99,"United States","Southwest"
528,15469,20200209,20200221,20200216,"SO52500",4.99,"United States","Southwest"
528,13854,20200209,20200221,20200216,"SO52511",4.99,"United States","Southwest"
528,26123,20200210,20200222,20200217,"SO52536",4.99,"United States","Southwest"
528,14901,20200210,20200222,20200217,"SO52545",4.99,"United States","Southwest"
528,17369,20200211,20200223,20200218,"SO52593",4.99,"United States","Southwest"
528,24930,20200212,20200224,20200219,"SO52627",4.99,"United States","Southwest"
528,14507,20200212,20200224,20200219,"SO52637",4.99,"United States","Southwest"
528,15158,20200213,20200225,20200220,"SO52696",4.99,"United States","Southwest"
528,12040,20200213,20200225,20200220,"SO52710",4.99,"United States","Southwest"
528,23069,20200214,20200226,20200221,"SO52738",4.99,"United States","Southwest"
528,14505,20200214,20200226,20200221,"SO52746",4.99,"United States","Southwest"
528,11650,20200215,20200227,20200222,"SO52822",4.99,"United States","Southwest"
528,15742,20200216,20200228,20200223,"SO52865",4.99,"United States","Southwest"
528,11023,20200217,20200301,20200224,"SO52912",4.99,"United States","Southwest"
528,11950,20200217,20200301,20200224,"SO52916",4.99,"United States","Southwest"
528,12071,20200217,20200301,20200224,"SO52922",4.99,"United States","Southwest"
528,15397,20200218,20200302,20200225,"SO52940",4.99,"United States","Southwest"
528,14921,20200220,20200304,20200227,"SO53035",4.99,"United States","Southwest"
528,11326,20200220,20200304,20200227,"SO53055",4.99,"United States","Southwest"
528,11297,20200220,20200304,20200227,"SO53056",4.99,"United States","Southwest"
528,15301,20200221,20200305,20200228,"SO53103",4.99,"United States","Southwest"
528,11806,20200221,20200305,20200228,"SO53115",4.99,"United States","Southwest"
528,11664,20200221,20200305,20200228,"SO53120",4.99,"United States","Southwest"
528,15366,20200222,20200306,20200301,"SO53154",4.99,"United States","Southwest"
528,15161,20200223,20200307,20200302,"SO53215",4.99,"United States","Southwest"
528,12051,20200223,20200307,20200302,"SO53230",4.99,"United States","Southwest"
528,23580,20200225,20200309,20200304,"SO53303",4.99,"United States","Southwest"
528,17336,20200225,20200309,20200304,"SO53312",4.99,"United States","Southwest"
528,15275,20200227,20200311,20200306,"SO53425",4.99,"United States","Southwest"
528,23354,20200228,20200312,20200307,"SO53636",4.99,"United States","Southwest"
528,13917,20200301,20200313,20200308,"SO53706",4.99,"United States","Southwest"
528,19110,20200302,20200314,20200309,"SO53756",4.99,"United States","Southwest"
528,11208,20200304,20200316,20200311,"SO53852",4.99,"United States","Southwest"
528,26469,20200305,20200317,20200312,"SO53887",4.99,"United States","Southwest"
528,22982,20200305,20200317,20200312,"SO53888",4.99,"United States","Southwest"
528,15496,20200305,20200317,20200312,"SO53896",4.99,"United States","Southwest"
528,23888,20200306,20200318,20200313,"SO53937",4.99,"United States","Southwest"
528,14623,20200306,20200318,20200313,"SO53947",4.99,"United States","Southwest"
528,12073,20200306,20200318,20200313,"SO53959",4.99,"United States","Southwest"
528,15487,20200307,20200319,20200314,"SO54003",4.99,"United States","Southwest"
528,11891,20200307,20200319,20200314,"SO54019",4.99,"United States","Southwest"
528,16001,20200308,20200320,20200315,"SO54064",4.99,"United States","Southwest"
528,14463,20200308,20200320,20200315,"SO54065",4.99,"United States","Southwest"
528,11049,20200309,20200321,20200316,"SO54129",4.99,"United States","Southwest"
528,22125,20200311,20200323,20200318,"SO54215",4.99,"United States","Southwest"
528,11790,20200311,20200323,20200318,"SO54232",4.99,"United States","Southwest"
528,15485,20200312,20200324,20200319,"SO54284",4.99,"United States","Southwest"
528,11179,20200312,20200324,20200319,"SO54293",4.99,"United States","Southwest"
528,12421,20200312,20200324,20200319,"SO54294",4.99,"United States","Southwest"
528,11194,20200313,20200325,20200320,"SO54355",4.99,"United States","Southwest"
528,11220,20200314,20200326,20200321,"SO54412",4.99,"United States","Southwest"
528,23578,20200316,20200328,20200323,"SO54487",4.99,"United States","Southwest"
528,14749,20200316,20200328,20200323,"SO54495",4.99,"United States","Southwest"
528,15285,20200316,20200328,20200323,"SO54499",4.99,"United States","Southwest"
528,11731,20200316,20200328,20200323,"SO54509",4.99,"United States","Southwest"
528,13938,20200317,20200329,20200324,"SO54572",4.99,"United States","Southwest"
528,22226,20200318,20200330,20200325,"SO54615",4.99,"United States","Southwest"
528,12169,20200318,20200330,20200325,"SO54644",4.99,"United States","Southwest"
528,11140,20200319,20200331,20200326,"SO54694",4.99,"United States","Southwest"
528,12137,20200319,20200331,20200326,"SO54696",4.99,"United States","Southwest"
528,26472,20200320,20200401,20200327,"SO54727",4.99,"United States","Southwest"
528,23405,20200320,20200401,20200327,"SO54730",4.99,"United States","Southwest"
528,15281,20200320,20200401,20200327,"SO54740",4.99,"United States","Southwest"
528,16355,20200320,20200401,20200327,"SO54741",4.99,"United States","Southwest"
528,23153,20200321,20200402,20200328,"SO54781",4.99,"United States","Southwest"
528,16750,20200321,20200402,20200328,"SO54788",4.99,"United States","Southwest"
528,11536,20200321,20200402,20200328,"SO54802",4.99,"United States","Southwest"
528,12103,20200321,20200402,20200328,"SO54803",4.99,"United States","Southwest"
528,22145,20200322,20200403,20200329,"SO54839",4.99,"United States","Southwest"
528,15910,20200322,20200403,20200329,"SO54848",4.99,"United States","Southwest"
528,17663,20200323,20200404,20200330,"SO54907",4.99,"United States","Southwest"
528,11539,20200325,20200406,20200401,"SO55018",4.99,"United States","Southwest"
528,22227,20200326,20200407,20200402,"SO55050",4.99,"United States","Southwest"
528,23380,20200326,20200407,20200402,"SO55051",4.99,"United States","Southwest"
528,15156,20200326,20200407,20200402,"SO55058",4.99,"United States","Southwest"
528,22142,20200327,20200408,20200403,"SO55108",4.99,"United States","Southwest"
528,16115,20200328,20200409,20200404,"SO55161",4.99,"United States","Southwest"
528,11890,20200329,20200410,20200405,"SO55217",4.99,"United States","Southwest"
528,15307,20200330,20200411,20200406,"SO55352",4.99,"United States","Southwest"
528,12433,20200330,20200411,20200406,"SO55369",4.99,"United States","Southwest"
528,23862,20200331,20200412,20200407,"SO55409",4.99,"United States","Southwest"
528,22035,20200331,20200412,20200407,"SO55410",4.99,"United States","Southwest"
528,16003,20200403,20200415,20200410,"SO55578",4.99,"United States","Southwest"
528,15883,20200404,20200416,20200411,"SO55635",4.99,"United States","Southwest"
528,12410,20200405,20200417,20200412,"SO55717",4.99,"United States","Southwest"
528,22729,20200406,20200418,20200413,"SO55758",4.99,"United States","Southwest"
528,15368,20200406,20200418,20200413,"SO55767",4.99,"United States","Southwest"
528,15273,20200406,20200418,20200413,"SO55770",4.99,"United States","Southwest"
528,11499,20200406,20200418,20200413,"SO55782",4.99,"United States","Southwest"
528,12960,20200406,20200418,20200413,"SO55786",4.99,"United States","Southwest"
528,19111,20200406,20200418,20200413,"SO55790",4.99,"United States","Southwest"
528,23366,20200407,20200419,20200414,"SO55838",4.99,"United States","Southwest"
528,15875,20200408,20200420,20200415,"SO55892",4.99,"United States","Southwest"
528,11850,20200408,20200420,20200415,"SO55906",4.99,"United States","Southwest"
528,16238,20200409,20200421,20200416,"SO55943",4.99,"United States","Southwest"
528,11695,20200409,20200421,20200416,"SO55948",4.99,"United States","Southwest"
528,23728,20200410,20200422,20200417,"SO55985",4.99,"United States","Southwest"
528,12934,20200410,20200422,20200417,"SO56007",4.99,"United States","Southwest"
528,11694,20200411,20200423,20200418,"SO56050",4.99,"United States","Southwest"
528,13208,20200411,20200423,20200418,"SO56058",4.99,"United States","Southwest"
528,26335,20200412,20200424,20200419,"SO56076",4.99,"United States","Southwest"
528,14399,20200412,20200424,20200419,"SO56089",4.99,"United States","Southwest"
528,11807,20200413,20200425,20200420,"SO56167",4.99,"United States","Southwest"
528,14903,20200414,20200426,20200421,"SO56205",4.99,"United States","Southwest"
528,23357,20200415,20200427,20200422,"SO56241",4.99,"United States","Southwest"
528,16143,20200415,20200427,20200422,"SO56247",4.99,"United States","Southwest"
528,11971,20200415,20200427,20200422,"SO56255",4.99,"United States","Southwest"
528,12191,20200416,20200428,20200423,"SO56308",4.99,"United States","Southwest"
528,22138,20200417,20200429,20200424,"SO56350",4.99,"United States","Southwest"
528,15344,20200417,20200429,20200424,"SO56354",4.99,"United States","Southwest"
528,12194,20200418,20200430,20200425,"SO56417",4.99,"United States","Southwest"
528,14920,20200419,20200501,20200426,"SO56458",4.99,"United States","Southwest"
528,26044,20200420,20200502,20200427,"SO56501",4.99,"United States","Southwest"
528,15305,20200421,20200503,20200428,"SO56565",4.99,"United States","Southwest"
528,26071,20200422,20200504,20200429,"SO56613",4.99,"United States","Southwest"
528,15946,20200422,20200504,20200429,"SO56624",4.99,"United States","Southwest"
528,12015,20200422,20200504,20200429,"SO56634",4.99,"United States","Southwest"
528,26492,20200423,20200505,20200430,"SO56656",4.99,"United States","Southwest"
528,17335,20200423,20200505,20200430,"SO56660",4.99,"United States","Southwest"
528,11805,20200423,20200505,20200430,"SO56677",4.99,"United States","Southwest"
528,11625,20200423,20200505,20200430,"SO56681",4.99,"United States","Southwest"
528,11686,20200424,20200506,20200501,"SO56734",4.99,"United States","Southwest"
528,22367,20200426,20200508,20200503,"SO56812",4.99,"United States","Southwest"
528,15431,20200426,20200508,20200503,"SO56818",4.99,"United States","Southwest"
528,12932,20200426,20200508,20200503,"SO56831",4.99,"United States","Southwest"
528,11623,20200426,20200508,20200503,"SO56836",4.99,"United States","Southwest"
528,12927,20200427,20200509,20200504,"SO56888",4.99,"United States","Southwest"
528,11855,20200427,20200509,20200504,"SO56889",4.99,"United States","Southwest"
528,15544,20200428,20200510,20200505,"SO56928",4.99,"United States","Southwest"
528,14594,20200428,20200510,20200505,"SO56929",4.99,"United States","Southwest"
528,14106,20200428,20200510,20200505,"SO56940",4.99,"United States","Southwest"
528,16249,20200429,20200511,20200506,"SO56981",4.99,"United States","Southwest"
528,15405,20200429,20200511,20200506,"SO56983",4.99,"United States","Southwest"
528,11932,20200429,20200511,20200506,"SO56993",4.99,"United States","Southwest"
528,14919,20200430,20200512,20200507,"SO57215",4.99,"United States","Southwest"
528,22756,20200501,20200513,20200508,"SO57263",4.99,"United States","Southwest"
528,15400,20200501,20200513,20200508,"SO57273",4.99,"United States","Southwest"
528,12095,20200502,20200514,20200509,"SO57341",4.99,"United States","Southwest"
528,13299,20200502,20200514,20200509,"SO57353",4.99,"United States","Southwest"
528,13417,20200502,20200514,20200509,"SO57354",4.99,"United States","Southwest"
528,15013,20200503,20200515,20200510,"SO57399",4.99,"United States","Southwest"
528,11504,20200503,20200515,20200510,"SO57406",4.99,"United States","Southwest"
528,25348,20200504,20200516,20200511,"SO57441",4.99,"United States","Southwest"
528,14758,20200504,20200516,20200511,"SO57450",4.99,"United States","Southwest"
528,11701,20200504,20200516,20200511,"SO57459",4.99,"United States","Southwest"
528,11210,20200506,20200518,20200513,"SO57566",4.99,"United States","Southwest"
528,23171,20200507,20200519,20200514,"SO57603",4.99,"United States","Southwest"
528,22547,20200507,20200519,20200514,"SO57605",4.99,"United States","Southwest"
528,15884,20200507,20200519,20200514,"SO57612",4.99,"United States","Southwest"
528,12197,20200507,20200519,20200514,"SO57621",4.99,"United States","Southwest"
528,23205,20200509,20200521,20200516,"SO57710",4.99,"United States","Southwest"
