DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY
2019-03-31 00:00:00.000,2019,1,"WI",298.32,0,1359.81,2769.58,0,4129.39,10496.04,4401.27,5366.25,24691.26,0,0,0,0,15877.3,4286.41,10023.18,10140.52,0,0,0,0,0,10140.52,0,0,0,0,0,2632.6,2632.6,37464.38,4466.86,0,0,23556.63,3429.05,0,1644.89,48.06,0,430.69,0,0,37.75,33613.93,0,0,0,0,4000,4000,0,0,0,0,0,0,0.1,0,0.1,679.9,680,-829.55,-149.55,0,-149.55,37464.38
2019-03-31 00:00:00.000,2019,1,"5V",332.15,0,5689.98,7781.04,468,13003.02,9246.07,927.29,0,23508.52,0,0,0,0,30199.98,11392.24,24206.5,17385.71,0,0,0,185.49,180.99,17390.21,0,0,0,0,0,19.34,19.34,40918.08,-2513.83,0,0,3268.85,208.01,0,782.36,420.59,0,65.51,0,0,83.64,2315.12,5392.4,0,0,0,0,5392.4,0,0,0,0,0,0,250.46,0,250.46,0,250.46,32960.09,33210.55,0,33210.55,40918.08
2019-09-30 00:00:00.000,2019,3,"3EQ",384.92,0,0,4552.77,0,4552.77,0,0,391,5328.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.57,102.63,69.94,0,0,131.62,131.62,5530.26,0,0,0,2255.61,153.28,0,387.88,0,0,0,0,0,4131.65,6928.41,1577.52,0,0,0,0,1577.52,0,0,0,0,0,0,0,0,0,0,0,-2975.67,-2975.67,0,-2975.67,5530.26
2019-03-31 00:00:00.000,2019,1,"WL",387.76,0,0,2923.74,459.76,2463.98,210.55,1250.48,180,4492.77,2195.96,245,0,2440.96,13898.23,363.89,4120.11,10142.01,0,0,0,0,0,10142.01,339.47,234.35,105.12,1171.6,0,0,1171.6,18352.45,0,0,622.59,10106.43,307.31,0,0,0,0,0,0,0,451.69,11488.02,3528.13,1106.13,0,590,1114.82,6339.07,0,0,0,0,0,0,1,0,1,4407.18,4408.18,-3882.81,525.37,0,525.37,18352.45
2019-09-30 00:00:00.000,2019,3,"WI",415.1,0,0,4336.72,0,4336.72,10862.15,478.57,11532.1,27624.63,0,0,0,0,16525.42,4310.39,10947.31,9888.5,0,0,0,0,0,9888.5,0,0,0,0,0,2541.47,2541.47,40054.6,4123.8,0,0,22233.48,3791.44,0,1421.76,47.79,0,791.53,0,0,25.05,32434.84,0,0,0,0,2000,2000,0,0,0,0,0,0,0.1,0,0.1,1059.4,1059.5,4560.26,5619.76,0,5619.76,40054.6
2019-06-30 00:00:00.000,2019,2,"XP",434.36,0,0,0,0,0,0,29.39,0,463.75,0,0,0,0,0,149.05,100.76,48.28,0,0,0,0,0,48.28,0,0,0,0,0,5231.38,5231.38,5743.42,0,0,0,0,62.96,0,0,0,0,0,0,0,522.67,585.63,0,0,0,0,0,0,0,0,0,0,0,0,5294.67,0,5294.67,2588.99,7883.67,-2725.87,5157.79,0,5157.79,5743.42
2019-09-30 00:00:00.000,2019,3,"XP",454.83,0,0,0,0,0,0,-31.42,0,423.41,0,0,0,0,0,149.05,100.76,48.28,0,0,0,0,0,48.28,0,0,0,0,0,5287.63,5287.63,5759.33,0,0,0,0,62.96,0,0,0,0,0,0,0,821.41,884.37,0,0,0,0,0,0,0,0,0,0,0,0,5294.67,0,5294.67,2881.83,8176.5,-3301.54,4874.96,0,4874.96,5759.33
2019-12-31 00:00:00.000,2019,4,"0WQ",486.82,0,0,9412.26,366.01,9046.25,121.91,1074.38,0,10729.35,14889.84,0,0,14889.84,0,18755.32,3415.19,15340.13,0,0,0,0,0,15340.13,0,0,0,0,0,30840.43,30840.43,71799.75,0,0,0,2938.03,0,0,2700.75,0,0,40.12,0,0,32110.05,37788.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40014.57,40014.57,-6003.77,34010.8,0,34010.8,71799.75
2019-03-31 00:00:00.000,2019,1,"OH",486.96,0,0,74717.13,142.43,74574.69,31287.75,2956.76,0,109306.2,0,0,0,0,105866.9,61234.35,50998.27,116102.9,0,0,0,0,0,116102.9,0,0,0,0,0,7726.47,7726.47,233135.6,0,0,0,21350.01,161077.3,0,10692.75,1715.48,0,16652,0,0,9200.96,220688.4,0,0,0,0,13198.79,13198.79,0,0,0,0,0,0,0,0,0,-32395.73,-32395.73,31644.08,-751.65,0,-751.65,233135.6
2019-12-31 00:00:00.000,2019,4,"KD",597.44,8.62,0,55864.16,0,55864.16,29163.56,4388.65,1660.87,91683.3,19114.12,0,0,19114.12,67475.62,2018.03,9031.22,60462.43,0,0,0,0,0,60462.43,1737.75,373.41,1364.34,0,0,0,0,172624.2,0,0,0,28193.78,0,0,2795.6,666.6,0,1909.6,0,15367.15,2984.79,51917.51,0,41671.8,0,0,750,42421.8,0,0,0,0,0,0,0,0,0,0,0,78284.89,78284.89,0,78284.89,172624.2
2019-12-31 00:00:00.000,2019,4,"3EQ",733.76,0,0,3994.64,0,3994.64,0,0,441.33,5169.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.65,102.63,107.02,0,0,131.62,131.62,5408.36,0,0,0,2173.31,38.68,0,423.46,0,0,0,0,0,3900.33,6535.78,1542.32,0,0,0,0,1542.32,0,0,0,0,0,0,0,0,0,0,0,-2669.74,-2669.74,0,-2669.74,5408.36
2019-03-31 00:00:00.000,2019,1,"1BQ",746.75,0,0,2427.51,159.4,2268.11,2624.43,1480.06,52.82,7172.18,0,0,0,0,38950.48,161.6,4744.72,34367.37,0,0,0,0,0,34367.37,0,0,0,0,0,0,0,41539.54,1672.94,0,2500,2901.66,0,0,601.29,162.48,0,416.03,0,2702.03,363.3,11319.73,4173.41,0,0,0,0,4173.41,0,0,0,0,0,0,72565.68,0,72565.68,0,72565.68,-46519.27,26046.41,0,26046.41,41539.54
2019-06-30 00:00:00.000,2019,2,"5V",766.71,0,6568.94,7996.28,468.15,14097.07,9448.75,623.93,0,24936.46,0,0,0,0,28925.43,11660.11,24975.81,15609.73,0,0,0,185.49,180.99,15614.23,0,0,0,0,0,19.12,19.12,40569.81,-2518.22,0,0,2811.16,181.03,0,375.34,417.2,0,30.69,0,0,88.33,1385.51,6404.79,0,0,0,0,6404.79,0,0,0,0,0,0,250.46,0,250.46,0,250.46,32529.05,32779.51,0,32779.51,40569.81
2019-06-30 00:00:00.000,2019,2,"0WQ",802.8,0,0,8012.5,352.26,7660.24,116.16,190.17,0,8769.37,14417,0,0,14417,0,19239.52,2972.65,16266.87,0,0,0,0,0,16266.87,0,0,0,0,0,31313.27,31313.27,70766.51,0,0,0,5710.44,0,0,1949.71,0,0,147.45,0,0,27122.37,34929.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40014.57,40014.57,-4178.04,35836.53,0,35836.53,70766.51
2019-09-30 00:00:00.000,2019,3,"0WQ",847.74,0,0,14628.91,407.95,14220.96,119.84,462.65,0,15651.19,14653.42,0,0,14653.42,0,19134.05,3446.22,15687.83,0,0,0,0,0,15687.83,0,0,0,0,0,31076.85,31076.85,77069.29,0,0,0,3679.36,0,0,2845.17,0,0,70.47,0,0,35623.73,42218.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40014.57,40014.57,-5164.01,34850.56,0,34850.56,77069.29
2019-06-30 00:00:00.000,2019,2,"KH",921.69,0,0,7185.09,282.39,6902.69,650.03,1084.21,929.86,10488.48,0,0,0,0,14500.1,30430.96,20184.89,24746.17,0,0,0,0,0,24746.17,0,0,0,0,0,0,0,35234.65,0,0,0,-6979.48,0,0,831.44,908.03,0,254.31,0,0,1691.64,-3294.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32160.83,32160.83,6367.88,38528.71,0,38528.71,35234.65
2019-03-31 00:00:00.000,2019,1,"3EQ",1061.37,0,0,1539.02,0,1539.02,0,0,429.5,3029.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.54,102.63,12.91,0,0,131.16,131.16,3173.97,0,0,0,162.01,78.26,0,364.97,0,0,0,0,0,3606.25,4211.48,1865.28,0,0,0,0,1865.28,0,0,0,0,0,0,0,0,0,0,0,-2902.8,-2902.8,0,-2902.8,3173.97
2019-09-30 00:00:00.000,2019,3,"GL",1201.12,0,0,-4268.66,0,-4268.66,1405.82,934.29,8930.97,8203.55,0,0,0,0,11793.16,6565.78,12331.13,6027.82,0,0,0,0,0,6027.82,0,0,0,2696.67,0,0,2696.67,16928.03,0,0,0,412.86,8660.71,0,0,0,0,0,0,0,8930.97,18004.55,0,0,0,0,1349.69,1349.69,0,0,0,0,1,0,1003.75,0,1004.75,0,1004.75,-3430.95,-2426.2,0,-2426.2,16928.03
2019-03-31 00:00:00.000,2019,1,"GL",1207.25,0,0,2801.52,0,2801.52,1506.76,1639.61,10081.54,17236.69,0,0,0,0,11154.02,6432.02,12204.72,5381.32,0,0,0,0,0,5381.32,0,0,0,2395.17,0,0,2395.17,25013.18,0,0,0,-866.82,13676.27,0,0,0,0,0,0,0,10081.54,22890.99,0,0,0,0,1272.95,1272.95,0,0,0,0,1,0,1003.75,0,1004.75,0,1004.75,-155.51,849.24,0,849.24,25013.18
2019-12-31 00:00:00.000,2019,4,"5V",1237.03,0,7172.76,6451.68,367.27,13257.16,9600.27,91.34,0,24185.8,0,0,0,0,29384.63,12223.58,26597.35,15010.86,0,0,0,185.49,180.99,15015.36,0,0,0,0,0,19.12,19.12,39220.28,-2446.83,0,0,1682.45,382.1,0,461.18,394.46,0,41.04,0,0,24.6,538.99,5777.85,0,0,0,0,5777.85,0,0,0,0,0,0,250.46,0,250.46,0,250.46,32652.97,32903.43,0,32903.43,39220.28
2019-03-31 00:00:00.000,2019,1,"M6",1326.22,0,0,30987.3,1108.98,29878.32,3696.96,5373.12,16138.95,56413.57,0,0,0,0,460.5,21643.42,9864.75,12239.17,0,0,1871.87,0,0,14111.04,3693.66,712.61,2981.05,0,0,59812.63,59812.63,133318.3,450.68,43666.49,0,11352.88,1008.53,0,1002.34,1508.74,0,2381.84,0,0,31010.91,92382.41,58.84,0,0,584.32,509.37,1152.53,2193.62,0,0,2193.62,0,0,14.59,0,14.59,40737.12,40751.71,-3161.98,37589.73,0,37589.73,133318.3
2019-06-30 00:00:00.000,2019,2,"3EQ",1549.84,0,0,2584.83,0,2584.83,0,0,458.34,4593.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.99,102.63,52.36,0,0,131.16,131.16,4776.53,0,0,0,1811.27,63.81,0,429.44,0,0,0,0,0,4410.86,6715.37,1612.19,0,0,0,0,1612.19,0,0,0,0,0,0,0,0,0,0,0,-3551.02,-3551.02,0,-3551.02,4776.53
2019-06-30 00:00:00.000,2019,2,"NC",1641.74,0,0,14509.71,561,13948.71,1198.71,1377.9,594.29,18761.35,0,0,0,0,24129.19,17190.8,24419.47,16900.52,0,0,606.95,0,0,17507.48,257.53,257.53,0,0,0,771.09,771.09,37039.91,0,0,0,27016.71,0,0,1662.71,1599.99,0,-126.54,0,0,714.62,30867.48,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,-45205.63,-45005.63,51178.06,6172.43,0,6172.43,37039.91
2019-12-31 00:00:00.000,2019,4,"GL",1692.52,0,0,-6486.76,0,-6486.76,1467.54,1508.66,7999.62,6181.59,0,0,0,0,12711.03,6699.2,12599.44,6810.79,0,0,0,0,0,6810.79,0,0,0,2876.67,0,0,2876.67,15869.05,0,0,0,95.09,10133.45,0,0,0,0,0,0,0,7999.62,18228.16,0,0,0,0,2125.3,2125.3,0,0,0,0,1,0,1003.75,0,1004.75,0,1004.75,-5489.15,-4484.41,0,-4484.41,15869.05
2019-09-30 00:00:00.000,2019,3,"M6",1735.81,0,0,30321,1041.61,29279.39,3787.28,2913.89,15119.09,52835.45,0,0,0,0,531.51,25860.04,12397.64,13993.91,0,0,1553.28,0,0,15547.19,3814.3,986.98,2827.32,0,0,56069.11,56069.11,127279.1,598.33,46018.83,0,12175,888.67,48.46,1502.91,1585.12,0,1904.56,0,0,34702.09,99423.96,27.8,0,0,1726.62,509.37,2263.78,2210.64,0,0,2210.64,0,0,14.59,0,14.59,40737.12,40751.71,-17371.01,23380.7,0,23380.7,127279.1
2019-06-30 00:00:00.000,2019,2,"M6",1753.14,0,0,29689.03,1311.16,28377.87,3573.37,2869.89,15150.51,51724.78,0,0,0,0,460.5,24524.41,11097.09,13887.82,0,0,1743.88,0,0,15631.7,3814.3,850.94,2963.37,0,0,57881.56,57881.56,128201.4,651.6,43349.82,0,15270.52,322.09,48.46,2420.46,1628.48,0,1906.12,0,0,30541.18,96138.74,40.73,0,0,1799.35,509.37,2349.44,2210.64,0,0,2210.64,0,0,14.59,0,14.59,40737.12,40751.71,-13249.12,27502.59,0,27502.59,128201.4
2019-09-30 00:00:00.000,2019,3,"5V",1803.67,0,7360.31,8588.52,467.25,15481.58,9830.53,349.31,0,27465.09,0,0,0,0,29277.06,12061.96,25491.08,15847.95,0,0,0,185.49,180.99,15852.45,0,0,0,0,0,19.12,19.12,43336.65,-2933.52,0,0,2467.34,111.39,0,767.3,388.55,0,59.88,0,0,74.54,935.46,7038.35,0,0,0,0,7038.35,0,0,0,0,0,0,250.46,0,250.46,0,250.46,35112.38,35362.84,0,35362.84,43336.65
2019-09-30 00:00:00.000,2019,3,"KD",2031.68,9.85,0,18805.84,0,18805.84,25079.22,1355.59,558.29,47840.47,16228.77,0,0,16228.77,58806.27,1749.03,5383.19,55172.11,0,0,0,0,0,55172.11,1239.89,335.47,904.42,0,0,0,0,120145.8,0,0,0,11590.26,0,0,1956.02,656.72,0,0,0,13224.52,0.73,27428.25,0,34985.1,0,0,0,34985.1,0,0,0,0,0,0,0,0,0,0,0,57732.42,57732.42,0,57732.42,120145.8
2019-12-31 00:00:00.000,2019,4,"M6",2034.71,0,0,31889.77,1250.08,30639.69,4050.77,2999.13,14635.18,54359.47,0,0,0,0,531.51,26491.33,13727.85,13294.99,0,0,1901.74,0,0,15196.73,3814.3,1119.92,2694.38,0,0,54212.67,54212.67,126463.2,590.7,30038.44,0,7700.43,1972.52,48.46,2756,1585.12,0,1876.15,0,0,38832.71,85400.54,19.11,0,0,1629.5,509.37,2157.97,3707.59,0,0,3707.59,0,0,14.59,0,14.59,43346.74,43361.33,-8164.18,35197.14,0,35197.14,126463.2
2019-12-31 00:00:00.000,2019,4,"OH",2459.76,0,0,70708.84,288.45,70420.39,39312.73,612.39,0,112805.3,0,0,0,0,114831.5,76624.4,61894.1,129561.8,0,0,0,0,0,129561.8,0,0,0,0,0,6673.19,6673.19,249040.2,0,0,0,28664.5,185523.8,0,16048.51,2389.35,0,16548.66,0,0,8799.28,257974.1,0,0,0,0,11309.67,11309.67,0,0,0,0,0,0,0,0,0,-32395.73,-32395.73,12152.17,-20243.56,0,-20243.56,249040.2
2019-06-30 00:00:00.000,2019,2,"PFQ",2515.04,0,0,5553.49,0,5553.49,0,10698.71,0,18767.24,0,0,0,0,38796.42,3794.96,14775.64,27815.74,0,0,0,0,0,27815.74,588.17,295.63,292.54,0,0,292.03,292.03,47167.56,50,0,0,703.86,2736.59,0,0,0,0,114.08,0,0,1966.6,5571.13,0,0,0,0,34205.13,34205.13,0,0,0,0,0,0,1000,0,1000,0,1000,7391.3,8391.3,1000,7391.3,47167.56
2019-06-30 00:00:00.000,2019,2,"KD",2595.24,0,0,7328.6,0,7328.6,24760.53,2134.31,557.69,37376.37,11582.7,0,0,11582.7,55235.99,1749.03,6244.91,50740.11,0,0,0,0,0,50740.11,1095.53,300.27,795.26,0,0,0,0,100494.4,0,0,0,13152.01,145.48,0,3224.36,688.6,0,134.35,0,5110.79,4000.73,26456.32,0,5274.3,0,0,0,5274.3,0,0,0,0,0,0,0,0,0,0,0,68763.82,68763.82,0,68763.82,100494.4
2019-12-31 00:00:00.000,2019,4,"09Q",2747.92,0,0,31516.9,7999.51,23517.39,9157.55,10379.65,55137.7,100940.2,0,0,0,0,139052.2,1551.14,31573.63,109029.7,0,0,0,0,0,109029.7,0,0,0,766.08,0,11304.89,12070.97,222040.8,1008.04,0,-201.25,20316.08,0,0,2283.28,599.74,16.23,564.33,0,0,68844.72,93431.16,42207.14,0,0,1256.35,0,43463.49,0,0,0,0,0,0,0,0,0,104896.8,104896.8,-19750.65,85146.19,0,85146.19,222040.8
2019-03-31 00:00:00.000,2019,1,"KD",3518.56,0,0,5911.25,0,5911.25,21488.77,3169.31,559.24,34647.12,8217.41,0,0,8217.41,48058.87,1596.48,4976.53,44678.82,0,0,0,0,0,44678.82,875.27,134.93,740.35,0,0,0,0,88283.7,0,0,0,12237.5,0,0,3099.26,676.67,0,134.35,0,5233.95,2821.15,24202.87,0,1530.1,0,0,0,1530.1,0,0,0,0,0,0,0,0,0,0,0,62550.73,62550.73,0,62550.73,88283.7
2019-06-30 00:00:00.000,2019,2,"1BQ",3541.47,0,0,2267.81,159.4,2108.41,3130.37,1316.49,4.26,10101,0,0,0,0,42515.19,161.6,6534.42,36142.38,0,0,0,0,0,36142.38,0,0,0,0,0,0,0,46243.37,1671.11,0,3500,1893.15,0,0,999.56,186.16,0,369.81,0,5400.16,190.56,14210.51,3549.24,0,0,0,0,3549.24,0,0,0,0,0,0,72065.68,0,72065.68,0,72065.68,-43582.06,28483.62,0,28483.62,46243.37
2019-03-31 00:00:00.000,2019,1,"PFQ",3559.64,0,0,5015.71,0,5015.71,0,4942.1,0,13517.45,0,0,0,0,38796.42,3791.51,13993.44,28594.48,0,0,0,0,0,28594.48,472.76,268.35,204.41,0,0,198.74,198.74,42515.08,50,0,0,747.76,2852.84,0,0,0,0,119.35,0,0,1701.37,5471.31,0,0,0,0,30032.19,30032.19,0,0,0,0,0,0,1000,0,1000,0,1000,7011.58,8011.58,1000,7011.58,42515.08
2019-09-30 00:00:00.000,2019,3,"1BQ",4571.48,0,0,1153.38,159.4,993.98,3353.94,4853.02,4.26,13776.67,0,0,0,0,45067.17,373.69,4771.72,40669.14,0,0,0,0,3855.93,36813.21,0,0,0,0,0,0,0,50589.88,4716.08,0,10500,3370.11,0,0,660.68,176.64,85,368.14,0,908.25,427.76,21212.66,3120.93,0,0,0,0,3120.93,0,0,0,0,0,0,72065.68,0,72065.68,0,72065.68,-45809.38,26256.29,0,26256.29,50589.88
2019-12-31 00:00:00.000,2019,4,"GFQ",4604.48,0,0,5450.41,0,5450.41,18.83,629.61,0.77,10704.09,0,220.36,0,220.36,28457.63,520.66,8838.3,20139.98,0,3960.61,0,0,0,24100.59,0,0,0,0,0,0,0,35025.03,0,0,22067.67,6323.77,25.4,0,657.74,0,0,0,0,0,68.43,29143.02,0,0,0,0,0,0,1241.5,0,0,1241.5,0,0,1,0,1,100,101,4539.52,4640.52,0,4640.52,35025.03
2019-06-30 00:00:00.000,2019,2,"EV",5232.24,0,0,2899.58,0,2899.58,0,3011.53,18237.41,29380.76,0,0,0,0,17244.85,4817.29,503.92,21558.23,0,0,0,0,0,21558.23,0,0,0,0,0,44324.58,44324.58,95263.56,0,0,0,0,5922.17,0,15847.83,14106.26,0,1348.67,0,0,31467.85,68692.77,16322.5,0,0,0,0,16322.5,0,0,0,0,0,0,0,0,0,0,0,10248.3,10248.3,0,10248.3,95263.56
2019-09-30 00:00:00.000,2019,3,"KLQ",5413.82,0,0,4424.14,260,4164.14,0,662.84,299.61,10540.41,0,0,0,0,62044.02,10629.48,29533.23,43140.27,0,0,8990.14,0,0,52130.41,0,0,0,44.69,0,40,84.69,62755.5,0,1141.33,0,3679.16,0,0,378.4,308.99,0,98.76,0,0,-30.98,5575.66,4565.33,0,0,0,0,4565.33,0,0,0,0,0,0,0,0,0,0,140,52474.51,52614.51,0,52614.51,62755.5
2019-09-30 00:00:00.000,2019,3,"GFQ",5484.71,0,0,4795.15,0,4795.15,21.15,554.61,3.44,10859.05,0,220.36,0,220.36,28457.63,512.89,8547.84,20422.67,0,4210.61,0,0,0,24633.28,0,0,0,0,0,0.02,0.02,35712.72,0,0,22402.05,3895.95,21.48,0,1078.84,0,593.95,0,0,0,65.93,28058.19,0,0,0,0,0,0,1579.7,0,0,1579.7,0,0,1,0,1,100,101,5973.82,6074.82,0,6074.82,35712.72
2019-09-30 00:00:00.000,2019,3,"9S",6546.9,0,0,28096.13,0,28096.13,0,178.9,0,34821.94,0,0,0,0,2096.63,0,90.22,2006.41,0,0,0,0,0,2006.41,0,0,0,0,0,62097.61,62097.61,98925.95,0,0,0,3724.05,0,0,-13537.29,18346.27,0,486.82,0,0,8200.48,17220.34,0,0,0,0,4784.94,4784.94,-13625.84,0,0,-13625.84,0,0,0,0,0,125107.4,125107.4,-34560.85,90546.51,0,90546.51,98925.95
2019-06-30 00:00:00.000,2019,2,"GFQ",6862.02,0,0,4010.14,0,4010.14,5.7,414.43,15.08,11307.36,0,220.36,0,220.36,28457.63,505.93,8245.73,20717.83,0,4210.61,0,0,0,24928.44,0,0,0,0,0,0,0,36456.16,0,0,22748.51,4142.35,22.91,0,571.63,0,400.64,0,0,0,54.77,27940.8,0,0,0,0,0,0,1759.5,0,0,1759.5,0,0,1,0,1,100,101,6654.86,6755.86,0,6755.86,36456.16
2019-09-30 00:00:00.000,2019,3,"PFQ",6988.34,0,0,5658.3,0,5658.3,0,1560.83,0,14207.47,0,0,0,0,55151.52,3881.42,15756.5,43276.44,0,0,0,0,0,43276.44,608.02,331.57,276.45,0,0,261.18,261.18,58021.53,50,0,0,790.78,7712,0,0,0,0,114.12,0,0,1932.99,10599.88,0,0,0,0,39903.98,39903.98,0,0,0,0,0,0,1000,0,1000,0,1000,7517.66,8517.66,1000,7517.66,58021.53
2019-03-31 00:00:00.000,2019,1,"GFQ",7247.42,0,0,6090.75,0,6090.75,12.35,833.01,2.95,14186.47,0,220.36,0,220.36,28457.63,491.6,7944.92,21004.3,0,4208.5,0,0,0,25212.8,0,0,0,0,0,0,0,39619.63,0,0,23119.64,6576.2,22.24,0,791.95,0,201.19,4.17,0,0,34.73,30750.11,0,0,0,0,0,0,1710.6,0,0,1710.6,0,0,1,0,1,100,101,7057.91,7158.91,0,7158.91,39619.63
2019-12-31 00:00:00.000,2019,4,"PFQ",8694.02,0,0,7354.49,0,7354.49,0,1603.45,0,17651.95,0,0,0,0,56241.92,3952.4,16745.75,43448.57,0,0,0,0,0,43448.57,580.92,455.18,125.74,0,0,157.18,157.18,61383.44,50,0,0,241.99,9499.27,0,0,0,0,415.9,0,0,2193.84,12401.01,0,0,0,0,40212.32,40212.32,0,0,0,0,0,0,1000,0,1000,0,1000,8770.11,9770.11,1000,8770.11,61383.44
2019-06-30 00:00:00.000,2019,2,"KLQ",8913.14,0,0,3784.45,260,3524.45,0,690.15,163.94,13291.68,0,0,0,0,62044.02,9409.73,27196.54,44257.21,0,0,7352.1,0,0,51609.3,0,0,0,47.58,0,40,87.58,64988.57,0,1197.33,0,3835.62,0,0,586.71,308.99,0,109.78,0,0,725.38,6763.81,4789.33,0,0,0,0,4789.33,0,0,0,0,0,0,0,0,0,0,140,53295.42,53435.42,0,53435.42,64988.57
2019-03-31 00:00:00.000,2019,1,"KLQ",9082.61,0,0,5612.96,260,5352.96,0,836.42,100.19,15372.17,0,0,0,0,62302.01,8207.53,24885.78,45623.76,0,0,4622.44,0,0,50246.2,0,0,0,50.48,0,40,90.48,65708.85,0,1253.33,0,3044.26,0,0,362.6,308.99,0,238.29,0,0,1669.75,6877.22,5013.33,0,0,0,0,5013.33,0,0,0,0,0,0,0,0,0,0,140,53678.3,53818.3,0,53818.3,65708.85
2019-06-30 00:00:00.000,2019,2,"09Q",10497,0,0,22817.68,0,22817.68,6622.95,4991.59,9528.26,54457.48,399.81,0,0,399.81,151223.7,1471.06,30281.62,122413.2,0,0,0,0,0,122413.2,0,0,0,0,0,11494.13,11494.13,188764.6,1045.91,0,2393.75,14966.75,0,0,2192.34,602.99,53.57,685.54,0,0,14455.07,36395.92,7658.26,82349.15,0,0,0,90007.41,0,0,0,0,0,0,0,0,0,22547.69,22547.69,39813.57,62361.27,0,62361.27,188764.6
2019-12-31 00:00:00.000,2019,4,"9S",11150.65,0,0,33486.49,0,33486.49,0,339.62,0,44976.77,0,0,0,0,4117.1,0,308.11,3808.99,0,0,0,0,0,3808.99,0,0,0,0,0,61695.55,61695.55,110481.3,0,0,0,3932.64,0,0,2456.63,2992.76,0,4549.9,0,0,2637.98,16569.9,0,0,0,0,5581.36,5581.36,-13240.8,0,0,-13240.8,0,0,0,0,0,125107.4,125107.4,-23536.51,101570.9,0,101570.9,110481.3
2019-12-31 00:00:00.000,2019,4,"KLQ",12204.66,0,0,5758.6,260,5498.6,0,968.28,995.04,19666.58,0,0,0,0,62044.02,15361.16,31890.18,45515,0,0,6906.39,0,0,52421.39,0,0,0,41.79,0,40,81.79,72169.76,0,1085.33,0,3458.8,0,0,647.05,387.7,0,104.44,0,0,161.5,5844.81,4341.33,0,0,0,0,4341.33,0,0,0,0,0,0,0,0,0,0,140,61843.62,61983.62,0,61983.62,72169.76
2019-03-31 00:00:00.000,2019,1,"09Q",14090.85,0,0,18583.13,0,18583.13,5953.33,5299.7,11355.28,55282.28,366.5,0,0,366.5,140362.3,1446.96,25984.91,115824.4,0,0,0,0,0,115824.4,0,0,0,0,0,11756.22,11756.22,183229.4,5785.3,0,2393.75,15427.96,0,0,2688.34,475.11,97.71,0,0,0,10679.12,37547.29,84288.88,0,0,0,0,84288.88,0,0,0,0,0,0,0,0,0,23135.4,23135.4,38257.83,61393.23,0,61393.23,183229.4
2019-12-31 00:00:00.000,2019,4,"1BQ",14113.83,0,0,557.43,0,557.43,3478.14,3853.31,57.77,22060.48,0,0,0,0,47676.49,931.96,10944.85,37663.6,0,0,0,0,0,37663.6,0,0,0,0,0,0,0,59724.08,3734.65,0,5000,3018.91,0,0,718.59,155.43,112.39,650.77,0,647.6,229.89,14268.22,27494.22,0,0,0,0,27494.22,0,0,0,0,0,0,72065.68,0,72065.68,0,72065.68,-54104.04,17961.64,0,17961.64,59724.08
