Device Name,Device IP Addresses,Software ID,SIU PK,Software Name,Software Component Name,Related App Comp,Software Alias,Software Version,File Version,Installation Date,Installation Path,Device ID,Allowed License Count,Discovered License Count,License Consumption,Software Type
"WIN-C6RWVD8M6JK","10.10.93.138","31754","298083","KB2823324","","","","KB2823324","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31656","297959","KB2524375","","","","KB2524375","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31627","297928","KB2388210","","","","KB2388210","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31647","297950","KB2507618","","","","KB2507618","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32163","298606","KB982132","","","","KB982132","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31764","298093","KB2839894","","","","KB2839894","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32038","298476","KB4054996","","","","KB4054996","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32128","298571","KB973917","","","","KB973917","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32074","298515","KB4130944","","","","KB4130944","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31986","298418","KB4022914","","","","KB4022914","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32103","298546","KB955430","","","","KB955430","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31871","298283","KB3127219","","","","KB3127219","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31626","297927","KB2387149","","","","KB2387149","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31938","298370","KB3217587","","","","KB3217587","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32154","298597","KB979688","","","","KB979688","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31996","298429","KB4026061","","","","KB4026061","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32009","298443","KB4035679","","","","KB4035679","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31615","297916","KB960362","","","","KB960362","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32145","298588","KB978542","","","","KB978542","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31844","298215","KB3046306","","","","KB3046306","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24223","264006","Security Update for Microsoft .NET Framework 4.5.2 (KB3098781)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31917","298349","KB3196726","","","","KB3196726","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32166","298609","KB4463097","","","","KB4463097","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31920","298352","KB3198483","","","","KB3198483","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32088","298530","KB4339291","","","","KB4339291","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31657","297960","KB2530548","","","","KB2530548","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32113","298556","KB970430","","","","KB970430","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31713","298031","KB2699988","","","","KB2699988","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31803","298145","KB2926765","","","","KB2926765","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31873","298286","KB3135987","","","","KB3135987","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31856","298235","KB3072595","","","","KB3072595","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24232","263991","Security Update for Microsoft .NET Framework 4.5.2 (KB3135996)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31639","297940","KB2481109","","","","KB2481109","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31771","298100","KB2849470","","","","KB2849470","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32059","298499","KB4088874","","","","KB4088874","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31774","298103","KB2859537","","","","KB2859537","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32156","298599","KB979910","","","","KB979910","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31688","297996","KB2631813","","","","KB2631813","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31703","298015","KB2658846","","","","KB2658846","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31732","298054","KB2761451","","","","KB2761451","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31876","298292","KB3139940","","","","KB3139940","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31886","298312","KB3156017","","","","KB3156017","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31784","298120","KB2870699","","","","KB2870699","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31968","298400","KB4019204","","","","KB4019204","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32138","298581","KB976470","","","","KB976470","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31897","298328","KB3177186","","","","KB3177186","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31629","297930","KB2412687","","","","KB2412687","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32081","298522","KB4291391","","","","KB4291391","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32155","298598","KB979899","","","","KB979899","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32051","298490","KB4073080","","","","KB4073080","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31916","298348","KB3196718","","","","KB3196718","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31855","298234","KB3072303","","","","KB3072303","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31976","298408","KB4021923","","","","KB4021923","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32083","298524","KB4294413","","","","KB4294413","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31930","298362","KB3205638","","","","KB3205638","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31648","297951","KB2507938","","","","KB2507938","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31610","297911","KB971512","","","","KB971512","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31709","298025","KB2686833","","","","KB2686833","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24217","264021","Security Update for Microsoft .NET Framework 4.5.2 (KB3099869)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31665","297968","KB2544893","","","","KB2544893","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24218","264009","Update for Microsoft .NET Framework 4.5.2 (KB3189051)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32064","298504","KB4090450","","","","KB4090450","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24209","263980","Update for Microsoft .NET Framework 3.5 SP1 (KB963707)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31738","298061","KB2779562","","","","KB2779562","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31695","298005","KB2645640","","","","KB2645640","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32087","298529","KB4339284","","","","KB4339284","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32085","298526","KB4338380","","","","KB4338380","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31693","298002","KB2641690","","","","KB2641690","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32119","298562","KB971657","","","","KB971657","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31925","298357","KB3203859","","","","KB3203859","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32153","298596","KB979687","","","","KB979687","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24230","263978","Update for Microsoft .NET Framework 4.5.2 (KB4098976)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31931","298363","KB3208481","","","","KB3208481","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32105","298548","KB956744","","","","KB956744","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32093","298535","KB4340939","","","","KB4340939","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32017","298453","KB4040978","","","","KB4040978","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31860","298247","KB3079757","","","","KB3079757","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32047","298486","KB4056944","","","","KB4056944","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31992","298425","KB4025674","","","","KB4025674","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32112","298555","KB970238","","","","KB970238","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32036","298473","KB4052303","","","","KB4052303","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31812","298155","KB2957503","","","","KB2957503","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31663","297966","KB2541763","","","","KB2541763","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31799","298140","KB2911502","","","","KB2911502","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32165","298608","KB4458010","","","","KB4458010","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32023","298459","KB4042067","","","","KB4042067","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31956","298388","KB4015195","","","","KB4015195","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31744","298067","KB2797052","","","","KB2797052","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31742","298065","KB2790655","","","","KB2790655","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32018","298454","KB4041671","","","","KB4041671","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31874","298288","KB3139852","","","","KB3139852","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31801","298142","KB2918614","","","","KB2918614","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32144","298587","KB978338","","","","KB978338","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31778","298111","KB2863058","","","","KB2863058","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31824","298176","KB3000061","","","","KB3000061","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31692","298001","KB2641653","","","","KB2641653","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31911","298343","KB3193418","","","","KB3193418","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32089","298531","KB4339503","","","","KB4339503","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32032","298469","KB4049068","","","","KB4049068","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32133","298576","KB975467","","","","KB975467","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32132","298575","KB974571","","","","KB974571","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32005","298439","KB4034786","","","","KB4034786","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31645","297946","KB2505189","","","","KB2505189","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31679","297986","KB2588516","","","","KB2588516","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32016","298451","KB4039648","","","","KB4039648","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32084","298525","KB4295656","","","","KB4295656","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24221","263983","Security Update for Microsoft .NET Framework 3.5 SP1 (KB2861697)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","24231","264004","Security Update for Microsoft .NET Framework 4.5.2 (KB3035490)","","","","1","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32077","298518","KB4132941","","","","KB4132941","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32135","298578","KB975560","","","","KB975560","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31864","298259","KB3097988","","","","KB3097988","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31671","297977","KB2567053","","","","KB2567053","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31954","298386","KB4015067","","","","KB4015067","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32037","298475","KB4053473","","","","KB4053473","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","32013","298448","KB4039038","","","","KB4039038","",,"","13297",,1,,"unmanaged"
"WIN-C6RWVD8M6JK","10.10.93.138","31965","298397","KB4018885","","","","KB4018885","",,"","13297",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25646","266738","system/management/rad/module/rad-evs-controller","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25636","266687","system/library/iconv/iconv-core","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25627","266587","service/network/ldap/openldap","","","","2.4.45","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25654","266756","system/management/webui/webui-jet","","","","11.4 (4.2)","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25533","266364","library/libestr","","","","0.1.10","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25633","266643","system/file_labeling","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25535","266367","library/libidn2","","","","2.0.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25665","266813","web/server/apache-24/module/apache-wsgi-27","","","","4.5.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25532","266362","library/libcroco","","","","0.6.12","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25616","266529","network/firewall","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25527","266351","library/apr-util-16","","","","1.6.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25522","266249","desktop/xdg/desktop-file-utils","","","","0.23","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25539","266380","library/nghttp2","","","","1.27.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25663","266811","web/server/apache-24","","","","2.4.33","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25544","266389","library/python-2/lxml-27","","","","2.3.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25589","266464","library/python/prettytable-27","","","","0.7.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25635","266686","system/library/iconv","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25524","266344","image/library/libpng14","","","","1.4.20","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25662","266807","text/odoc","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25610","266511","library/python/webob","","","","1.5.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25557","266410","library/python/dnspython","","","","1.12.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25599","266488","library/python/pyparsing-27","","","","2.1.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25591","266469","library/python/pyasn1-modules","","","","0.2.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25567","266424","library/python/jsonrpclib-34","","","","0.2.6","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25629","266601","service/system/apache-stats-24","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25608","266509","library/python/tkinter-27","","","","2.7.14","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25542","266386","library/perl-5/sun-solaris-522","","","","0.5.11","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25574","266436","library/python/lockfile-34","","","","0.12.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25650","266744","system/management/rad/module/rad-sstore","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25634","266675","system/ksplice","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25559","266414","library/python/formencode","","","","1.3.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25523","266279","driver/network/ethernet/bnxt","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25525","266349","legacy/storage/fc-utilities","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25628","266593","service/network/ssh","","","","7.5.0.1 (7.5p1)","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25645","266737","system/management/rad/module/rad-etraceserver","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25604","266493","library/python/python-ldap-27","","","","2.4.25","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25640","266731","system/management/rad/module/rad-archivemgr","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25582","266452","library/python/paste-27","","","","2.0.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25606","266495","library/python/pytz-27","","","","2016.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25553","266403","library/python/cmd2-34","","","","0.6.8","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25601","266490","library/python/python-imaging","","","","1.1.7","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25560","266415","library/python/formencode-27","","","","1.3.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25638","266715","system/locale/extra","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25658","266763","system/network/ldap/openldap","","","","2.4.45","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25631","266623","system/diagnostic/stackdb","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25587","266462","library/python/ply-34","","","","3.8","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25573","266435","library/python/lockfile-27","","","","0.12.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25630","266602","service/system/sstore","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25657","266759","system/microcode/intel","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25660","266772","system/security/kerberos-5","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25614","266520","library/snappy","","","","1.1.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25551","266401","library/python/cmd2","","","","0.6.8","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25644","266736","system/management/rad/module/rad-etracequery","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25642","266733","system/management/rad/module/rad-compliance","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25605","266494","library/python/pytz","","","","2016.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25580","266449","library/python/nose-34","","","","1.3.7","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25647","266739","system/management/rad/module/rad-ips","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25649","266742","system/management/rad/module/rad-odocprovider","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25664","266812","web/server/apache-24/module/apache-ssl","","","","2.4.33","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25666","266837","x11/session/xauth","","","","1.0.10","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25652","266747","system/management/rad/module/rad-webuiprefs","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25590","266465","library/python/prettytable-34","","","","0.7.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25586","266456","library/python/paste.deploy-34","","","","1.5.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25538","266375","library/libusb-1","","","","1.0.21","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25611","266512","library/python/webob-27","","","","1.5.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25659","266771","system/rsyslog","","","","8.15.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25620","266556","print/filter/ghostscript-core","","","","9.22","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25622","266563","runtime/perl-522","","","","5.22.1.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25584","266454","library/python/paste.deploy","","","","1.5.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25593","266471","library/python/pyasn1-modules-34","","","","0.2.1","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25583","266453","library/python/paste-34","","","","2.0.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25529","266357","library/gnutls-3","","","","3.5.16","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25643","266735","system/management/rad/module/rad-etraceprovider","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25531","266360","library/json-c","","","","0.12","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25518","266243","data/sgml-common","","","","0.6.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25536","266368","library/liblogging","","","","1.0.5","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25545","266390","library/python/asn1crypto-27","","","","0.24.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25549","266394","library/python/babel-34","","","","2.3.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25540","266384","library/perl-5/openscap-522","","","","1.2.9","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25626","266576","security/kerberos-5/kdc","","","","1.16.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25639","266718","system/management/firmware-check","","","","2.4.4.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25552","266402","library/python/cmd2-27","","","","0.6.8","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25554","266404","library/python/coverage","","","","4.0.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25537","266372","library/libssh2","","","","1.7.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25555","266405","library/python/coverage-27","","","","4.0.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25546","266391","library/python/asn1crypto-34","","","","0.24.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25572","266434","library/python/lockfile","","","","0.12.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25571","266433","library/python/locale-services-34","","","","11.4","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25575","266443","library/python/markupsafe","","","","0.23","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25561","266416","library/python/formencode-34","","","","1.3.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25534","266365","library/libevent","","","","2.0.22","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25562","266417","library/python/idna","","","","2.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25581","266451","library/python/paste","","","","2.0.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25576","266444","library/python/markupsafe-27","","","","0.23","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25556","266406","library/python/coverage-34","","","","4.0.3","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25530","266359","library/javascript/jjv","","","","1.0.2","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25637","266701","system/library/security/libsasl2","","","","2.1.26","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25541","266385","library/perl-5/sun-solaris","","","","0.5.11","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25566","266421","library/python/ipaddress-27","","","","1.0.16","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25558","266411","library/python/dnspython-27","","","","1.12.0","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25617","266530","network/firewall/firewall-ftp-proxy","","","","5.5","",,"","10043",,1,,"unmanaged"
"sol11-90640","10.90.6.40","25656","266758","system/microcode/amd","","","","11.4","",,"","10043",,1,,"unmanaged"
