Sale_ID,Date,Store_ID,Product_ID,Units,Cost,Sales,Profit,Loss/Profit,Year,Month
55177,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55195,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55198,2017-02-26 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
55214,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
55217,2017-02-26 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
55218,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55219,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55225,2017-02-26 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
55240,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55241,2017-02-26 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
55267,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55268,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55274,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
55284,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55298,2017-02-26 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
55307,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55318,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55331,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55334,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55356,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55373,2017-02-26 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
55374,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55376,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55387,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
55406,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55408,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55413,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55424,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
55430,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
55466,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55477,2017-02-26 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
55498,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
55516,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55523,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55525,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55527,2017-02-26 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
55529,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55531,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55537,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55538,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
55551,2017-02-26 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
55552,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55559,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55567,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
55579,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55580,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55590,2017-02-26 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
55594,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55605,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
55608,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55635,2017-02-26 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
55639,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55640,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55650,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55663,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
55664,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
55672,2017-02-26 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
55677,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55685,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55691,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55692,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
55693,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
55700,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55704,2017-02-26 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
55709,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55720,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55721,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
55726,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55727,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55740,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55752,2017-02-26 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
55770,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55786,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55789,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55818,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55829,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55843,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55851,2017-02-26 00:00:00.000,42,6,1,6.99,14.99,8,"Profit",2017,2
55870,2017-02-26 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
55881,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
55883,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55887,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55906,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55928,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
55931,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55935,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
55939,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
55950,2017-02-26 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
55962,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55964,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
55966,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
55976,2017-02-26 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
55980,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
55986,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
55994,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
56023,2017-02-26 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
56026,2017-02-26 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
56028,2017-02-26 00:00:00.000,26,6,1,6.99,14.99,8,"Profit",2017,2
56059,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
56073,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
56075,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
56078,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56081,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56085,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
56087,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
56096,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
56100,2017-02-26 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
56109,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
56117,2017-02-26 00:00:00.000,4,6,1,6.99,14.99,8,"Profit",2017,2
56140,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56141,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56149,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
56163,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
56178,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
56197,2017-02-26 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
56199,2017-02-26 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
56208,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56211,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56220,2017-02-26 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
56232,2017-02-26 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
56235,2017-02-26 00:00:00.000,44,6,1,6.99,14.99,8,"Profit",2017,2
56236,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
56237,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
56244,2017-02-26 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
56254,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
56258,2017-02-26 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
56264,2017-02-26 00:00:00.000,36,6,1,6.99,14.99,8,"Profit",2017,2
56278,2017-02-26 00:00:00.000,12,6,1,6.99,14.99,8,"Profit",2017,2
56279,2017-02-26 00:00:00.000,43,6,1,6.99,14.99,8,"Profit",2017,2
56293,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
56304,2017-02-26 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
56331,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
56355,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
56356,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
56368,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
56381,2017-02-26 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
56389,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
56391,2017-02-26 00:00:00.000,41,6,1,6.99,14.99,8,"Profit",2017,2
56393,2017-02-26 00:00:00.000,22,6,1,6.99,14.99,8,"Profit",2017,2
56415,2017-02-26 00:00:00.000,27,6,1,6.99,14.99,8,"Profit",2017,2
56420,2017-02-26 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
42482,2017-02-13 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
42486,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
42493,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42497,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42500,2017-02-13 00:00:00.000,29,6,1,6.99,14.99,8,"Profit",2017,2
42508,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42509,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42513,2017-02-13 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
42516,2017-02-13 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
42519,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42538,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42547,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42550,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42552,2017-02-13 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
42555,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42559,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42560,2017-02-13 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
42561,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42562,2017-02-13 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
42564,2017-02-13 00:00:00.000,29,6,1,6.99,14.99,8,"Profit",2017,2
42565,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42570,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
42575,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42586,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
42592,2017-02-13 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
42597,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42601,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42609,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42610,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42614,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42618,2017-02-13 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
42625,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42627,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
42629,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42641,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42659,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42660,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42664,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42665,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42676,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42684,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42686,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42688,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42693,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42694,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42695,2017-02-13 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
42697,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42699,2017-02-13 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
42700,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
42711,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42713,2017-02-13 00:00:00.000,29,6,1,6.99,14.99,8,"Profit",2017,2
42737,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42750,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
42752,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42757,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42761,2017-02-13 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
42763,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
42764,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42765,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42769,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42774,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42787,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
42791,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42796,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42800,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
42801,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42805,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
42816,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42819,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42823,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42826,2017-02-13 00:00:00.000,10,6,1,6.99,14.99,8,"Profit",2017,2
42829,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
42833,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42834,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42843,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42844,2017-02-13 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
42852,2017-02-13 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
42857,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42860,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
42861,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42862,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42865,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42869,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42870,2017-02-13 00:00:00.000,38,6,1,6.99,14.99,8,"Profit",2017,2
42881,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42885,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42890,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42892,2017-02-13 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
42893,2017-02-13 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
42901,2017-02-13 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
42909,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42912,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42916,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
42928,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42929,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
42934,2017-02-13 00:00:00.000,50,6,1,6.99,14.99,8,"Profit",2017,2
42935,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42949,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
42951,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
42953,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
42956,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
42966,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
42967,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42972,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
42978,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
42998,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43010,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
43018,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43029,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43032,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43034,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
43057,2017-02-13 00:00:00.000,3,6,1,6.99,14.99,8,"Profit",2017,2
43061,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43063,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43067,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43076,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43089,2017-02-13 00:00:00.000,5,6,1,6.99,14.99,8,"Profit",2017,2
43093,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
43099,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
43100,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43115,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
43119,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
43122,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43124,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43125,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
43129,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43135,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43153,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43154,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43172,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43179,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
43180,2017-02-13 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
43184,2017-02-13 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
43190,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43191,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43196,2017-02-13 00:00:00.000,9,6,1,6.99,14.99,8,"Profit",2017,2
43203,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43209,2017-02-13 00:00:00.000,28,6,1,6.99,14.99,8,"Profit",2017,2
43211,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43218,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
43219,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43229,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43251,2017-02-13 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
43259,2017-02-13 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
43262,2017-02-13 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
43282,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43287,2017-02-13 00:00:00.000,31,6,1,6.99,14.99,8,"Profit",2017,2
43305,2017-02-13 00:00:00.000,18,6,1,6.99,14.99,8,"Profit",2017,2
33904,2017-02-05 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
33916,2017-02-05 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
33927,2017-02-05 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
33932,2017-02-05 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
33934,2017-02-05 00:00:00.000,24,6,1,6.99,14.99,8,"Profit",2017,2
33945,2017-02-05 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
33947,2017-02-05 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
33965,2017-02-05 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
33966,2017-02-05 00:00:00.000,30,6,1,6.99,14.99,8,"Profit",2017,2
33975,2017-02-05 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
33986,2017-02-05 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
34044,2017-02-05 00:00:00.000,23,6,1,6.99,14.99,8,"Profit",2017,2
34069,2017-02-05 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
34072,2017-02-05 00:00:00.000,2,6,1,6.99,14.99,8,"Profit",2017,2
34078,2017-02-05 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
34119,2017-02-05 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
34129,2017-02-05 00:00:00.000,40,6,1,6.99,14.99,8,"Profit",2017,2
34132,2017-02-05 00:00:00.000,19,6,1,6.99,14.99,8,"Profit",2017,2
34140,2017-02-05 00:00:00.000,29,6,1,6.99,14.99,8,"Profit",2017,2
34141,2017-02-05 00:00:00.000,48,6,1,6.99,14.99,8,"Profit",2017,2
34151,2017-02-05 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
34175,2017-02-05 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
34176,2017-02-05 00:00:00.000,49,6,1,6.99,14.99,8,"Profit",2017,2
34201,2017-02-05 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
34222,2017-02-05 00:00:00.000,46,6,1,6.99,14.99,8,"Profit",2017,2
34225,2017-02-05 00:00:00.000,34,6,1,6.99,14.99,8,"Profit",2017,2
34232,2017-02-05 00:00:00.000,39,6,1,6.99,14.99,8,"Profit",2017,2
34236,2017-02-05 00:00:00.000,33,6,1,6.99,14.99,8,"Profit",2017,2
