CO_MUNICIPIO,CO_UF,DS_REGIAO,IN_NECESSIDADE_ESPECIAL,SIGLA_UF,NO_MUNICIPIO,REDE,NOTA_IDEB,UF,NM_MUNICIPIO,NUM_POPULACAO,CO_MUNICIPIO_IBGE,VL_RECEITA_REALIZADA,VL_RECEITA_ORCADA,VL_DOTACAO_ATUALIZADA_EDUCACAO,VL_DESPESA_EMPENHADA_EDUCACAO,VL_DESPESA_LIQUIDADA_EDUCACAO,VL_DESPESA_PAGA_EDUCACAO,VL_DESPESA_ORCADA_EDUCACAO,VL_DESPESA_PAG_ED_CID,VL_RECEITA_CID,DS_INFRA,PERC_INFRA,DS_FORMACAO_DOCENTE,PERC_FORMACAO_DOCENTE
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3161502,31,"SUDESTE",0,"MG","São Geraldo","Pública",4.1,"MG","São Geraldo",11905,316150,20300820.99,26088514.28,5401533.34,4612446.03,4260512.94,4250000.57,0,356.99,1705.23,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_AREA_VERDE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3165800,31,"SUDESTE",0,"MG","Senador José Bento","Pública",4.1,"MG","Senador José Bento",1672,316580,10231318.98,12493000,2946497,2166027.54,2165706.54,2084935.64,0,1246.97,6119.21,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3166303,31,"SUDESTE",0,"MG","Sericita","Pública",4.1,"MG","Sericita",7434,316630,16177082.89,22243743.95,5790454.24,5262299.08,5243522.07,5065415.5,0,681.38,2176.09,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103504,31,"SUDESTE",0,"MG","Araguari","Pública",4,"MG","Araguari",117445,310350,320042629.43,320030677.06,67821754.16,68275365.07,60401244.05,54752624.52,0,466.2,2725.04,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3131208,31,"SUDESTE",0,"MG","Ipanema","Pública",4,"MG","Ipanema",19736,313120,38562824.03,45459000,13710911.2,10827702.56,9262260.78,9065982.27,0,459.36,1953.93,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3132800,31,"SUDESTE",0,"MG","Itambé do Mato Dentro","Pública",4,"MG","Itambé do Mato Dentro",2207,313280,10674241.75,12521425.18,2000711.3,1396795.4,1393954.54,1370358.64,0,620.91,4836.54,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_LIXO_RECICLA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140209,31,"SUDESTE",0,"MG","Maripá de Minas","Pública",4,"MG","Maripá de Minas",2979,314020,11964459.5,14703303,3401202.15,3295623.13,3286934.44,3075935.66,0,1032.54,4016.27,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3145851,31,"SUDESTE",0,"MG","Oratórios","Pública",4,"MG","Oratórios",4710,314585,14982104.08,21072612,5091283.4,4189268.32,4189268.32,4088416.75,0,868.03,3180.91,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
