COD_FILIAL,DT_E_S,CENTRO_CUSTO,COD_CONTA,VL_CONTROLADORIA,CHAVE_CONTROLADORIA,GRUPO_ATI,CLASSIFICACAO
"1",2018-05-13 00:00:00.000,"1","Frete",-1408,3740,"ATI44",""
"3",2018-05-13 00:00:00.000,"3","Cinco",-1121,3741,"ATI20",""
"2",2018-05-12 00:00:00.000,"2","Frete",-1984,3742,"ATI44",""
"3",2018-05-20 00:00:00.000,"3","Cinco",-1832,3743,"ATI20",""
"3",2018-05-17 00:00:00.000,"3","Juros",-1588,3744,"ATI45",""
"2",2018-05-18 00:00:00.000,"2","Tres",-1316,3745,"ATI19",""
"1",2018-05-22 00:00:00.000,"1","Tres",-1636,3749,"ATI19",""
"2",2018-05-20 00:00:00.000,"2","Frete",-1835,3751,"ATI44",""
"2",2019-05-24 00:00:00.000,"2","Devolucoes Venda",-295,4004,"ATI4",""
"2",2019-05-24 00:00:00.000,"2","Estorno CMV Devolução",115.05,4005,"ATI40",""
"1",2019-05-16 00:00:00.000,"1","Cinco",-1999,4015,"ATI20",""
"3",2019-05-20 00:00:00.000,"3","Aluguel",-1296,4016,"ATI15",""
"3",2019-05-17 00:00:00.000,"3","Cinco",-1474,4017,"ATI20",""
"1",2019-05-18 00:00:00.000,"1","Aluguel",-1010,4018,"ATI15",""
"1",2019-05-22 00:00:00.000,"1","Cinco",-1011,4020,"ATI20",""
"2",2019-05-21 00:00:00.000,"2","Tres",-1292,4021,"ATI19",""
"3",2019-05-22 00:00:00.000,"3","Juros",-1642,4022,"ATI45",""
"1",2018-06-16 00:00:00.000,"1","Devolucoes Venda",-2515,4157,"ATI4",""
"1",2018-06-16 00:00:00.000,"1","Estorno CMV Devolução",1249.03,4158,"ATI40",""
"3",2018-06-18 00:00:00.000,"3","Devolucoes Venda",-660,4167,"ATI4",""
"3",2018-06-18 00:00:00.000,"3","Estorno CMV Devolução",356.4,4168,"ATI40",""
"2",2018-06-16 00:00:00.000,"2","Devolucoes Venda",-49,4177,"ATI4",""
"2",2018-06-16 00:00:00.000,"2","Estorno CMV Devolução",16.17,4178,"ATI40",""
"1",2018-06-14 00:00:00.000,"1","Aluguel",-3804,4189,"ATI15",""
"1",2018-06-14 00:00:00.000,"1","Tres",-1091,4191,"ATI19",""
"3",2018-06-15 00:00:00.000,"3","Tres",-1716,4192,"ATI19",""
"3",2018-06-17 00:00:00.000,"3","Aluguel",-1416,4193,"ATI15",""
"3",2018-06-17 00:00:00.000,"3","Tres",-1286,4194,"ATI19",""
"1",2018-06-17 00:00:00.000,"1","Aluguel",-1317,4196,"ATI15",""
"2",2018-06-19 00:00:00.000,"2","Frete",-1442,4197,"ATI44",""
"2",2018-06-17 00:00:00.000,"2","Frete",-1648,4198,"ATI44",""
"2",2018-06-21 00:00:00.000,"2","Juros",-1131,4199,"ATI45",""
"3",2018-06-18 00:00:00.000,"3","Aluguel",-1711,4200,"ATI15",""
"2",2018-06-18 00:00:00.000,"2","Tres",-1257,4201,"ATI19",""
"2",2018-06-19 00:00:00.000,"2","Juros",-1286,4202,"ATI45",""
"2",2018-06-22 00:00:00.000,"2","Aluguel",-1746,4204,"ATI15",""
"1",2019-06-20 00:00:00.000,"1","Cinco",-1425,4481,"ATI20",""
"2",2019-06-16 00:00:00.000,"2","Tres",-1252,4482,"ATI19",""
"1",2019-06-16 00:00:00.000,"1","Aluguel",-1154,4483,"ATI15",""
"3",2019-06-21 00:00:00.000,"3","Juros",-1089,4484,"ATI45",""
"3",2019-06-18 00:00:00.000,"3","Cinco",-1448,4486,"ATI20",""
"3",2019-06-22 00:00:00.000,"3","Tres",-3714,4488,"ATI19",""
"2",2018-07-01 00:00:00.000,"2","Devolucoes Venda",-1630,4846,"ATI4",""
"2",2018-07-01 00:00:00.000,"2","Estorno CMV Devolução",889.9,4847,"ATI40",""
"2",2018-07-24 00:00:00.000,"2","Devolucoes Venda",-40,4856,"ATI4",""
"2",2018-07-24 00:00:00.000,"2","Estorno CMV Devolução",15.6,4857,"ATI40",""
"3",2018-07-01 00:00:00.000,"3","Devolucoes Venda",-84,4866,"ATI4",""
"3",2018-07-01 00:00:00.000,"3","Estorno CMV Devolução",47.04,4867,"ATI40",""
"1",2018-07-14 00:00:00.000,"1","Aluguel",-1813,4877,"ATI15",""
"1",2018-07-13 00:00:00.000,"1","Juros",-1166,4878,"ATI45",""
"2",2018-07-19 00:00:00.000,"2","Cinco",-1293,4879,"ATI20",""
"1",2018-07-18 00:00:00.000,"1","Frete",-1890,4880,"ATI44",""
"2",2018-07-18 00:00:00.000,"2","Juros",-1098,4881,"ATI45",""
"2",2018-07-21 00:00:00.000,"2","Juros",-1375,4884,"ATI45",""
"3",2018-07-18 00:00:00.000,"3","Aluguel",-1864,4886,"ATI15",""
"3",2018-07-19 00:00:00.000,"3","Aluguel",-1121,4887,"ATI15",""
"3",2018-07-19 00:00:00.000,"3","Juros",-1730,4888,"ATI45",""
"2",2018-07-20 00:00:00.000,"2","Cinco",-1658,4889,"ATI20",""
"3",2018-07-22 00:00:00.000,"3","Tres",-1874,4890,"ATI19",""
"3",2018-07-22 00:00:00.000,"3","Aluguel",-1664,4891,"ATI15",""
"2",2019-07-24 00:00:00.000,"2","Devolucoes Venda",-228,5130,"ATI4",""
"2",2019-07-24 00:00:00.000,"2","Estorno CMV Devolução",88.92,5131,"ATI40",""
"3",2019-07-19 00:00:00.000,"3","Cinco",-1658,5144,"ATI20",""
"1",2019-07-18 00:00:00.000,"1","Tres",-1145,5145,"ATI19",""
"3",2019-07-21 00:00:00.000,"3","Tres",-1299,5146,"ATI19",""
"2",2019-07-22 00:00:00.000,"2","Tres",-1624,5147,"ATI19",""
"1",2019-07-18 00:00:00.000,"1","Cinco",-1961,5151,"ATI20",""
"3",2019-07-20 00:00:00.000,"3","Juros",-1968,5152,"ATI45",""
"2",2019-07-22 00:00:00.000,"2","Aluguel",-1248,5153,"ATI15",""
"3",2018-08-01 00:00:00.000,"3","Devolucoes Venda",-1131,5525,"ATI4",""
"3",2018-08-01 00:00:00.000,"3","Estorno CMV Devolução",606.97,5526,"ATI40",""
"2",2018-08-01 00:00:00.000,"2","Devolucoes Venda",-240,5535,"ATI4",""
"2",2018-08-01 00:00:00.000,"2","Estorno CMV Devolução",86.4,5536,"ATI40",""
"1",2018-08-31 00:00:00.000,"1","Devolucoes Venda",-582,5545,"ATI4",""
"1",2018-08-31 00:00:00.000,"1","Estorno CMV Devolução",210.96,5546,"ATI40",""
"2",2018-08-24 00:00:00.000,"2","Devolucoes Venda",-528,5555,"ATI4",""
"2",2018-08-24 00:00:00.000,"2","Estorno CMV Devolução",343.2,5556,"ATI40",""
"2",2018-08-17 00:00:00.000,"2","Juros",-1409,5565,"ATI45",""
"3",2018-08-16 00:00:00.000,"3","Juros",-1094,5566,"ATI45",""
"2",2018-08-16 00:00:00.000,"2","Tres",-1482,5567,"ATI19",""
"1",2018-08-14 00:00:00.000,"1","Juros",-1675,5568,"ATI45",""
"2",2018-08-13 00:00:00.000,"2","Aluguel",-1644,5569,"ATI15",""
"2",2018-08-17 00:00:00.000,"2","Cinco",-1669,5571,"ATI20",""
"3",2018-08-17 00:00:00.000,"3","Tres",-1011,5572,"ATI19",""
"3",2018-08-18 00:00:00.000,"3","Juros",-1678,5574,"ATI45",""
"1",2018-08-20 00:00:00.000,"1","Juros",-1361,5575,"ATI45",""
"1",2018-08-22 00:00:00.000,"1","Juros",-1915,5578,"ATI45",""
"1",2019-08-24 00:00:00.000,"1","Devolucoes Venda",-424,5831,"ATI4",""
"1",2019-08-24 00:00:00.000,"1","Estorno CMV Devolução",254.4,5832,"ATI40",""
"3",2019-08-15 00:00:00.000,"3","Juros",-1689,5842,"ATI45",""
"2",2019-08-21 00:00:00.000,"2","Aluguel",-1709,5844,"ATI15",""
"1",2019-08-15 00:00:00.000,"1","Frete",-1315,5845,"ATI44",""
"1",2019-08-16 00:00:00.000,"1","Cinco",-1001,5846,"ATI20",""
"2",2019-08-21 00:00:00.000,"2","Cinco",-1510,5848,"ATI20",""
"1",2019-08-20 00:00:00.000,"1","Aluguel",-1687,5849,"ATI15",""
"1",2019-08-22 00:00:00.000,"1","Frete",-1680,5853,"ATI44",""
"2",2018-09-11 00:00:00.000,"2","Cinco",-1121,6099,"ATI20",""
"2",2018-09-17 00:00:00.000,"2","Tres",-1454,6101,"ATI19",""
"2",2018-09-15 00:00:00.000,"2","Juros",-1247,6102,"ATI45",""
"2",2018-09-20 00:00:00.000,"2","Tres",-1929,6103,"ATI19",""
"3",2018-09-19 00:00:00.000,"3","Tres",-1875,6104,"ATI19",""
"3",2018-09-18 00:00:00.000,"3","Cinco",-1573,6106,"ATI20",""
"1",2018-09-22 00:00:00.000,"1","Cinco",-1517,6107,"ATI20",""
"3",2018-09-21 00:00:00.000,"3","Juros",-1125,6108,"ATI45",""
"2",2018-09-21 00:00:00.000,"2","Aluguel",-1364,6109,"ATI15",""
"2",2018-09-22 00:00:00.000,"2","Juros",-1643,6110,"ATI45",""
"2",2019-09-24 00:00:00.000,"2","Devolucoes Venda",-1248,6349,"ATI4",""
"2",2019-09-24 00:00:00.000,"2","Estorno CMV Devolução",823.68,6350,"ATI40",""
"2",2019-09-14 00:00:00.000,"2","Aluguel",-1743,6359,"ATI15",""
"2",2019-09-20 00:00:00.000,"2","Cinco",-2985,6360,"ATI20",""
"1",2019-09-13 00:00:00.000,"1","Frete",-1504,6361,"ATI44",""
"2",2019-09-22 00:00:00.000,"2","Juros",-1941,6366,"ATI45",""
"3",2019-09-22 00:00:00.000,"3","Frete",-1539,6369,"ATI44",""
"1",2019-09-22 00:00:00.000,"1","Cinco",-1380,6370,"ATI20",""
"3",2019-09-21 00:00:00.000,"3","Aluguel",-1532,6371,"ATI15",""
"2",2019-09-22 00:00:00.000,"2","Aluguel",-1981,6372,"ATI15",""
"1",2018-10-24 00:00:00.000,"1","Devolucoes Venda",-544,6653,"ATI4",""
"1",2018-10-24 00:00:00.000,"1","Estorno CMV Devolução",261.12,6654,"ATI40",""
"2",2018-10-19 00:00:00.000,"2","Aluguel",-3378,6663,"ATI15",""
"3",2018-10-16 00:00:00.000,"3","Aluguel",-1015,6665,"ATI15",""
"2",2018-10-16 00:00:00.000,"2","Tres",-1715,6667,"ATI19",""
"1",2018-10-15 00:00:00.000,"1","Juros",-1570,6669,"ATI45",""
"2",2018-10-17 00:00:00.000,"2","Aluguel",-1638,6671,"ATI15",""
"1",2018-10-18 00:00:00.000,"1","Aluguel",-1382,6674,"ATI15",""
"2",2018-10-20 00:00:00.000,"2","Tres",-1232,6675,"ATI19",""
"3",2018-10-20 00:00:00.000,"3","Aluguel",-3584,6676,"ATI15",""
"1",2018-10-22 00:00:00.000,"1","Tres",-1457,6678,"ATI19",""
"3",2019-10-24 00:00:00.000,"3","Devolucoes Venda",-250,6889,"ATI4",""
"3",2019-10-24 00:00:00.000,"3","Estorno CMV Devolução",152.5,6890,"ATI40",""
"1",2018-11-24 00:00:00.000,"1","Devolucoes Venda",-312,7158,"ATI4",""
"1",2018-11-24 00:00:00.000,"1","Estorno CMV Devolução",124.8,7159,"ATI40",""
"3",2018-11-18 00:00:00.000,"3","Frete",-1642,7169,"ATI44",""
"1",2018-11-13 00:00:00.000,"1","Frete",-1178,7170,"ATI44",""
"2",2018-11-18 00:00:00.000,"2","Cinco",-1711,7172,"ATI20",""
"3",2018-11-20 00:00:00.000,"3","Juros",-1078,7173,"ATI45",""
"3",2018-11-22 00:00:00.000,"3","Cinco",-1273,7174,"ATI20",""
"1",2018-11-19 00:00:00.000,"1","Frete",-1770,7175,"ATI44",""
"2",2018-11-20 00:00:00.000,"2","Tres",-1375,7176,"ATI19",""
"2",2018-11-21 00:00:00.000,"2","Juros",-1568,7179,"ATI45",""
"2",2018-11-22 00:00:00.000,"2","Cinco",-1896,7180,"ATI20",""
"1",2019-11-24 00:00:00.000,"1","Devolucoes Venda",-156,7426,"ATI4",""
"1",2019-11-24 00:00:00.000,"1","Estorno CMV Devolução",74.88,7427,"ATI40",""
"2",2019-11-20 00:00:00.000,"2","Tres",-1106,7436,"ATI19",""
"1",2019-11-20 00:00:00.000,"1","Aluguel",-1127,7437,"ATI15",""
"1",2018-12-24 00:00:00.000,"1","Devolucoes Venda",-280,7704,"ATI4",""
"1",2018-12-24 00:00:00.000,"1","Estorno CMV Devolução",134.4,7705,"ATI40",""
"1",2018-12-13 00:00:00.000,"1","Tres",-1448,7714,"ATI19",""
"3",2018-12-21 00:00:00.000,"3","Juros",-1802,7716,"ATI45",""
"2",2018-12-16 00:00:00.000,"2","Frete",-1195,7717,"ATI44",""
"1",2018-12-19 00:00:00.000,"1","Aluguel",-1043,7721,"ATI15",""
"3",2018-12-18 00:00:00.000,"3","Cinco",-1244,7722,"ATI20",""
"1",2018-12-17 00:00:00.000,"1","Tres",-1885,7723,"ATI19",""
"3",2018-12-20 00:00:00.000,"3","Frete",-1729,7724,"ATI44",""
"2",2018-12-18 00:00:00.000,"2","Aluguel",-1054,7725,"ATI15",""
"1",2018-12-22 00:00:00.000,"1","Aluguel",-1599,7727,"ATI15",""
"2",2018-12-21 00:00:00.000,"2","Juros",-1213,7728,"ATI45",""
"2",2018-12-22 00:00:00.000,"2","Frete",-1376,7729,"ATI44",""
"2",2019-12-24 00:00:00.000,"2","Devolucoes Venda",-300,7947,"ATI4",""
"2",2019-12-24 00:00:00.000,"2","Estorno CMV Devolução",204,7948,"ATI40",""
"2",2019-12-20 00:00:00.000,"2","Cinco",-1773,7957,"ATI20",""
"1",2019-12-22 00:00:00.000,"1","Tres",-1236,7959,"ATI19",""
"1",2018-01-10 00:00:00.000,"1","Vale-Transporte",-1808,353,"ATI14",""
"3",2018-01-06 00:00:00.000,"3","Quatro",-1815,356,"ATI14",""
"2",2018-01-04 00:00:00.000,"2","Quatro",-1956,357,"ATI14",""
"1",2018-01-09 00:00:00.000,"1","Vale-Transporte",-1155,358,"ATI14",""
"1",2018-01-13 00:00:00.000,"1","Vale-Transporte",-1549,362,"ATI14",""
"1",2018-01-15 00:00:00.000,"1","Quatro",-1605,365,"ATI14",""
"1",2018-01-13 00:00:00.000,"1","Quatro",-1774,367,"ATI14",""
"1",2018-01-17 00:00:00.000,"1","Vale-Transporte",-1283,371,"ATI14",""
"1",2018-01-21 00:00:00.000,"1","Vale-Transporte",-1341,378,"ATI14",""
"3",2019-01-16 00:00:00.000,"3","Salarios e Ordenados",-1357,656,"ATI14",""
"3",2019-01-18 00:00:00.000,"3","Salarios e Ordenados",-1974,659,"ATI14",""
"2",2018-02-10 00:00:00.000,"2","Quatro",-1791,1235,"ATI14",""
"1",2018-02-13 00:00:00.000,"1","Vale-Transporte",-1475,1237,"ATI14",""
"1",2018-02-18 00:00:00.000,"1","Vale-Transporte",-1436,1239,"ATI14",""
"2",2018-02-14 00:00:00.000,"2","Salarios e Ordenados",-1582,1242,"ATI14",""
"2",2018-02-17 00:00:00.000,"2","Vale-Transporte",-1484,1247,"ATI14",""
"1",2018-02-14 00:00:00.000,"1","Vale-Transporte",-1085,1248,"ATI14",""
"2",2018-02-18 00:00:00.000,"2","Vale-Transporte",-1203,1255,"ATI14",""
"2",2018-02-22 00:00:00.000,"2","Quatro",-1487,1257,"ATI14",""
"3",2018-02-21 00:00:00.000,"3","Quatro",-1781,1259,"ATI14",""
"2",2019-02-20 00:00:00.000,"2","Vale-Transporte",-2228,1491,"ATI14",""
"2",2019-02-19 00:00:00.000,"2","Quatro",-1646,1496,"ATI14",""
"2",2019-02-18 00:00:00.000,"2","Salarios e Ordenados",-1387,1498,"ATI14",""
"3",2019-02-21 00:00:00.000,"3","Quatro",-1127,1499,"ATI14",""
"1",2020-02-22 00:00:00.000,"1","Quatro",-1600,1751,"ATI14",""
"1",2018-03-18 00:00:00.000,"1","Vale-Transporte",-1828,2083,"ATI14",""
"2",2018-03-15 00:00:00.000,"2","Quatro",-1216,2087,"ATI14",""
"1",2018-03-22 00:00:00.000,"1","Quatro",-1199,2093,"ATI14",""
"3",2018-03-19 00:00:00.000,"3","Vale-Transporte",-1331,2096,"ATI14",""
"1",2019-03-19 00:00:00.000,"1","Quatro",-1478,2371,"ATI14",""
"1",2019-03-17 00:00:00.000,"1","Vale-Transporte",-1752,2373,"ATI14",""
"3",2019-03-22 00:00:00.000,"3","Salarios e Ordenados",-1101,2374,"ATI14",""
"2",2019-03-20 00:00:00.000,"2","Quatro",-1696,2376,"ATI14",""
"1",2019-03-19 00:00:00.000,"1","Salarios e Ordenados",-1941,2377,"ATI14",""
"2",2019-03-20 00:00:00.000,"2","Salarios e Ordenados",-1488,2378,"ATI14",""
"1",2018-04-11 00:00:00.000,"1","Vale-Transporte",-1758,2941,"ATI14",""
"1",2018-04-21 00:00:00.000,"1","Vale-Transporte",-1380,2942,"ATI14",""
"3",2018-04-17 00:00:00.000,"3","Quatro",-1331,2943,"ATI14",""
"2",2018-04-16 00:00:00.000,"2","Salarios e Ordenados",-1005,2944,"ATI14",""
"3",2018-04-21 00:00:00.000,"3","Quatro",-1609,2949,"ATI14",""
"1",2019-04-21 00:00:00.000,"1","Vale-Transporte",-1501,3203,"ATI14",""
"1",2019-04-16 00:00:00.000,"1","Salarios e Ordenados",-1297,3204,"ATI14",""
"1",2019-04-19 00:00:00.000,"1","Vale-Transporte",-1691,3211,"ATI14",""
"2",2019-04-18 00:00:00.000,"2","Vale-Transporte",-1467,3212,"ATI14",""
"1",2020-04-09 00:00:00.000,"1","Vale-Transporte",-1469,3270,"ATI14",""
"3",2020-04-04 00:00:00.000,"3","Vale-Transporte",-1698,3273,"ATI14",""
"3",2020-04-11 00:00:00.000,"3","Quatro",-1033,3276,"ATI14",""
"3",2020-01-23 00:00:00.000,"3","Vale-Transporte",-1582,3281,"ATI14",""
"1",2020-01-24 00:00:00.000,"1","Quatro",-1150,3284,"ATI14",""
"1",2020-01-25 00:00:00.000,"1","Quatro",-1570,3285,"ATI14",""
"3",2020-01-27 00:00:00.000,"3","Vale-Transporte",-1772,3287,"ATI14",""
"2",2020-01-28 00:00:00.000,"2","Vale-Transporte",-1791,3288,"ATI14",""
"2",2020-02-25 00:00:00.000,"2","Salarios e Ordenados",-1542,3289,"ATI14",""
"1",2020-02-24 00:00:00.000,"1","Quatro",-1913,3290,"ATI14",""
"2",2020-02-23 00:00:00.000,"2","Vale-Transporte",-1147,3295,"ATI14",""
"3",2020-02-24 00:00:00.000,"3","Vale-Transporte",-1500,3296,"ATI14",""
"1",2020-02-25 00:00:00.000,"1","Quatro",-1470,3298,"ATI14",""
"1",2020-02-27 00:00:00.000,"1","Quatro",-1606,3301,"ATI14",""
"2",2020-03-25 00:00:00.000,"2","Quatro",-1530,3307,"ATI14",""
"3",2020-03-23 00:00:00.000,"3","Salarios e Ordenados",-1292,3310,"ATI14",""
"1",2020-03-23 00:00:00.000,"1","Quatro",-1296,3311,"ATI14",""
"3",2020-03-26 00:00:00.000,"3","Quatro",-1851,3317,"ATI14",""
"2",2020-03-27 00:00:00.000,"2","Quatro",-1779,3318,"ATI14",""
"2",2020-03-28 00:00:00.000,"2","Salarios e Ordenados",-1519,3321,"ATI14",""
"3",2018-05-22 00:00:00.000,"3","Quatro",-1817,3746,"ATI14",""
"3",2018-05-22 00:00:00.000,"3","Salarios e Ordenados",-1285,3747,"ATI14",""
"1",2018-05-18 00:00:00.000,"1","Salarios e Ordenados",-2926,3748,"ATI14",""
"1",2018-05-20 00:00:00.000,"1","Vale-Transporte",-1807,3750,"ATI14",""
"3",2019-05-18 00:00:00.000,"3","Vale-Transporte",-1966,4014,"ATI14",""
"2",2019-05-21 00:00:00.000,"2","Quatro",-1245,4019,"ATI14",""
"3",2019-05-22 00:00:00.000,"3","Quatro",-1820,4023,"ATI14",""
"2",2018-06-17 00:00:00.000,"2","Vale-Transporte",-1603,4187,"ATI14",""
"1",2018-06-17 00:00:00.000,"1","Vale-Transporte",-1436,4188,"ATI14",""
"2",2018-06-12 00:00:00.000,"2","Salarios e Ordenados",-1779,4190,"ATI14",""
"3",2018-06-18 00:00:00.000,"3","Quatro",-1094,4195,"ATI14",""
"3",2018-06-22 00:00:00.000,"3","Vale-Transporte",-1439,4203,"ATI14",""
"1",2018-06-21 00:00:00.000,"1","Salarios e Ordenados",-1108,4205,"ATI14",""
"2",2018-06-22 00:00:00.000,"2","Vale-Transporte",-1453,4206,"ATI14",""
"2",2019-06-17 00:00:00.000,"2","Vale-Transporte",-1692,4480,"ATI14",""
"2",2019-06-18 00:00:00.000,"2","Salarios e Ordenados",-3722,4485,"ATI14",""
"1",2019-06-20 00:00:00.000,"1","Salarios e Ordenados",-1955,4487,"ATI14",""
"3",2018-07-16 00:00:00.000,"3","Quatro",-1911,4876,"ATI14",""
"2",2018-07-19 00:00:00.000,"2","Salarios e Ordenados",-1250,4882,"ATI14",""
"2",2018-07-20 00:00:00.000,"2","Vale-Transporte",-1597,4883,"ATI14",""
"2",2018-07-19 00:00:00.000,"2","Vale-Transporte",-1392,4885,"ATI14",""
"2",2019-07-19 00:00:00.000,"2","Salarios e Ordenados",-1452,5140,"ATI14",""
"2",2019-07-16 00:00:00.000,"2","Quatro",-1390,5141,"ATI14",""
"3",2019-07-19 00:00:00.000,"3","Quatro",-1827,5142,"ATI14",""
"2",2019-07-17 00:00:00.000,"2","Quatro",-1916,5143,"ATI14",""
"3",2019-07-18 00:00:00.000,"3","Vale-Transporte",-1519,5148,"ATI14",""
"2",2019-07-20 00:00:00.000,"2","Vale-Transporte",-1157,5149,"ATI14",""
"3",2019-07-20 00:00:00.000,"3","Vale-Transporte",-1479,5150,"ATI14",""
"1",2018-08-14 00:00:00.000,"1","Salarios e Ordenados",-1285,5570,"ATI14",""
"1",2018-08-21 00:00:00.000,"1","Salarios e Ordenados",-1935,5573,"ATI14",""
"2",2018-08-22 00:00:00.000,"2","Quatro",-1761,5576,"ATI14",""
"3",2018-08-21 00:00:00.000,"3","Salarios e Ordenados",-1295,5577,"ATI14",""
"2",2019-08-14 00:00:00.000,"2","Salarios e Ordenados",-1682,5841,"ATI14",""
"2",2019-08-15 00:00:00.000,"2","Salarios e Ordenados",-1118,5843,"ATI14",""
"1",2019-08-17 00:00:00.000,"1","Vale-Transporte",-1636,5847,"ATI14",""
"1",2019-08-19 00:00:00.000,"1","Salarios e Ordenados",-1732,5850,"ATI14",""
"1",2019-08-18 00:00:00.000,"1","Quatro",-1017,5851,"ATI14",""
"3",2019-08-21 00:00:00.000,"3","Vale-Transporte",-1999,5852,"ATI14",""
"1",2018-09-12 00:00:00.000,"1","Salarios e Ordenados",-1904,6100,"ATI14",""
"2",2018-09-22 00:00:00.000,"2","Salarios e Ordenados",-1952,6105,"ATI14",""
"1",2019-09-13 00:00:00.000,"1","Salarios e Ordenados",-1608,6362,"ATI14",""
"2",2019-09-15 00:00:00.000,"2","Quatro",-1134,6363,"ATI14",""
"2",2019-09-22 00:00:00.000,"2","Vale-Transporte",-1716,6364,"ATI14",""
"1",2019-09-19 00:00:00.000,"1","Quatro",-1367,6365,"ATI14",""
"2",2019-09-16 00:00:00.000,"2","Vale-Transporte",-1728,6367,"ATI14",""
"2",2019-09-22 00:00:00.000,"2","Quatro",-1065,6368,"ATI14",""
"1",2018-10-15 00:00:00.000,"1","Salarios e Ordenados",-1580,6664,"ATI14",""
"3",2018-10-17 00:00:00.000,"3","Quatro",-1070,6666,"ATI14",""
"2",2018-10-20 00:00:00.000,"2","Quatro",-1676,6668,"ATI14",""
"2",2018-10-16 00:00:00.000,"2","Quatro",-1041,6670,"ATI14",""
"3",2018-10-22 00:00:00.000,"3","Salarios e Ordenados",-1668,6672,"ATI14",""
"1",2018-10-21 00:00:00.000,"1","Quatro",-1174,6673,"ATI14",""
"1",2018-10-22 00:00:00.000,"1","Salarios e Ordenados",-1660,6677,"ATI14",""
"1",2018-11-19 00:00:00.000,"1","Quatro",-1765,7168,"ATI14",""
"3",2018-11-17 00:00:00.000,"3","Salarios e Ordenados",-1572,7171,"ATI14",""
"2",2018-11-19 00:00:00.000,"2","Vale-Transporte",-1656,7177,"ATI14",""
"2",2018-11-22 00:00:00.000,"2","Vale-Transporte",-1175,7178,"ATI14",""
"2",2018-12-18 00:00:00.000,"2","Salarios e Ordenados",-1341,7715,"ATI14",""
"3",2018-12-14 00:00:00.000,"3","Quatro",-1566,7718,"ATI14",""
"1",2018-12-16 00:00:00.000,"1","Salarios e Ordenados",-1181,7719,"ATI14",""
"1",2018-12-21 00:00:00.000,"1","Quatro",-1931,7720,"ATI14",""
"3",2018-12-20 00:00:00.000,"3","Salarios e Ordenados",-1579,7726,"ATI14",""
"2",2019-12-21 00:00:00.000,"2","Vale-Transporte",-1315,7958,"ATI14",""
"3",2018-01-02 00:00:00.000,"3","Estorno Taxa Adm Cartão",11.44,311,"ATI61",""
"1",2018-01-16 00:00:00.000,"1","Estorno Taxa Adm Cartão",14.7,331,"ATI61",""
"1",2018-02-16 00:00:00.000,"1","Estorno Taxa Adm Cartão",31.08,1184,"ATI61",""
"3",2018-02-16 00:00:00.000,"3","Estorno Taxa Adm Cartão",1.84,1204,"ATI61",""
"2",2018-02-02 00:00:00.000,"2","Estorno Taxa Adm Cartão",27.72,1214,"ATI61",""
"3",2018-03-16 00:00:00.000,"3","Estorno Taxa Adm Cartão",7.5,2062,"ATI61",""
"1",2018-03-16 00:00:00.000,"1","Estorno Taxa Adm Cartão",1.32,2072,"ATI61",""
"1",2020-03-24 00:00:00.000,"1","Estorno Taxa Adm Cartão",10.71,2619,"ATI61",""
"3",2018-04-09 00:00:00.000,"3","Estorno Taxa Adm Cartão",1.74,2927,"ATI61",""
"2",2018-04-09 00:00:00.000,"2","Estorno Taxa Adm Cartão",0.58,2937,"ATI61",""
"3",2019-04-24 00:00:00.000,"3","Estorno Taxa Adm Cartão",4.62,3199,"ATI61",""
"1",2018-05-01 00:00:00.000,"1","Estorno Taxa Adm Cartão",38.545,3695,"ATI61",""
"1",2018-05-31 00:00:00.000,"1","Estorno Taxa Adm Cartão",15.015,3725,"ATI61",""
"3",2018-05-24 00:00:00.000,"3","Estorno Taxa Adm Cartão",17.745,3735,"ATI61",""
"3",2018-06-18 00:00:00.000,"3","Estorno Taxa Adm Cartão",23.1,4176,"ATI61",""
"2",2018-07-24 00:00:00.000,"2","Estorno Taxa Adm Cartão",0.8,4865,"ATI61",""
"3",2018-07-01 00:00:00.000,"3","Estorno Taxa Adm Cartão",1.68,4875,"ATI61",""
"2",2019-07-24 00:00:00.000,"2","Estorno Taxa Adm Cartão",7.98,5139,"ATI61",""
"3",2018-08-01 00:00:00.000,"3","Estorno Taxa Adm Cartão",31.885,5534,"ATI61",""
"1",2018-08-31 00:00:00.000,"1","Estorno Taxa Adm Cartão",1.08,5554,"ATI61",""
"2",2018-08-24 00:00:00.000,"2","Estorno Taxa Adm Cartão",10.56,5564,"ATI61",""
"1",2018-10-24 00:00:00.000,"1","Estorno Taxa Adm Cartão",19.04,6662,"ATI61",""
"1",2018-11-24 00:00:00.000,"1","Estorno Taxa Adm Cartão",10.92,7167,"ATI61",""
"1",2019-11-24 00:00:00.000,"1","Estorno Taxa Adm Cartão",5.46,7435,"ATI61",""
"2",2018-01-23 00:00:00.000,"2","Taxa Adm Cartão",-9.12,14,"ATI61",""
"2",2018-01-17 00:00:00.000,"2","Taxa Adm Cartão",-11.2,49,"ATI61",""
"2",2018-01-20 00:00:00.000,"2","Taxa Adm Cartão",-22.4,56,"ATI61",""
"2",2018-01-31 00:00:00.000,"2","Taxa Adm Cartão",-13.66,77,"ATI61",""
"2",2018-01-16 00:00:00.000,"2","Taxa Adm Cartão",-14.7,140,"ATI61",""
"2",2018-01-07 00:00:00.000,"2","Taxa Adm Cartão",-7.82,147,"ATI61",""
