RU Data Last Updated,Device ID,Device Name,Monitoring Enabled,Resource ID,Resource Value,Resource Type,Resource,Measurement Type,Measurement Metric,Time Period ID,Time Period,Remote Collector Name,Remote Collector IP,Start Time,End Time,Window
2021-11-11 09:04:57.393,"9287","D42-EXCH01.d42-root.local",True,"264951506",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:57.883,"9287","D42-EXCH01.d42-root.local",True,"264951891",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:56.686,"9287","D42-EXCH01.d42-root.local",True,"264950956",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:57.743,"9287","D42-EXCH01.d42-root.local",True,"264951781",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:56.543,"9287","D42-EXCH01.d42-root.local",True,"264950846",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:55.833,"9287","D42-EXCH01.d42-root.local",True,"264950296",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:56.333,"9287","D42-EXCH01.d42-root.local",True,"264950681",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,23
2021-11-11 09:04:56.403,"9287","D42-EXCH01.d42-root.local",True,"264950736",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:56.760,"9287","D42-EXCH01.d42-root.local",True,"264951011",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:56.046,"9287","D42-EXCH01.d42-root.local",True,"264950461",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:56.616,"9287","D42-EXCH01.d42-root.local",True,"264950901",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:56.830,"9287","D42-EXCH01.d42-root.local",True,"264951066",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:57.113,"9287","D42-EXCH01.d42-root.local",True,"264951286",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:57.603,"9287","D42-EXCH01.d42-root.local",True,"264951671",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:56.120,"9287","D42-EXCH01.d42-root.local",True,"264950516",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:57.253,"9287","D42-EXCH01.d42-root.local",True,"264951396",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:55.903,"9287","D42-EXCH01.d42-root.local",True,"264950351",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:56.190,"9287","D42-EXCH01.d42-root.local",True,"264950571",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:57.673,"9287","D42-EXCH01.d42-root.local",True,"264951726",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:57.533,"9287","D42-EXCH01.d42-root.local",True,"264951616",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:55.976,"9287","D42-EXCH01.d42-root.local",True,"264950406",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,28
2021-11-11 09:04:57.813,"9287","D42-EXCH01.d42-root.local",True,"264951836",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:56.473,"9287","D42-EXCH01.d42-root.local",True,"264950791",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:57.043,"9287","D42-EXCH01.d42-root.local",True,"264951231",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:56.263,"9287","D42-EXCH01.d42-root.local",True,"264950626",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:56.970,"9287","D42-EXCH01.d42-root.local",True,"264951176",0,"DISK","C:\","DISK_IOPS_WRITE","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:56.240,"9287","D42-EXCH01.d42-root.local",True,"264950610",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:57.863,"9287","D42-EXCH01.d42-root.local",True,"264951875",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:56.026,"9287","D42-EXCH01.d42-root.local",True,"264950445",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:56.950,"9287","D42-EXCH01.d42-root.local",True,"264951160",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:56.736,"9287","D42-EXCH01.d42-root.local",True,"264950995",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:57.093,"9287","D42-EXCH01.d42-root.local",True,"264951270",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:55.953,"9287","D42-EXCH01.d42-root.local",True,"264950390",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,28
2021-11-11 09:04:57.023,"9287","D42-EXCH01.d42-root.local",True,"264951215",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:57.513,"9287","D42-EXCH01.d42-root.local",True,"264951600",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:57.723,"9287","D42-EXCH01.d42-root.local",True,"264951765",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:56.523,"9287","D42-EXCH01.d42-root.local",True,"264950830",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:56.810,"9287","D42-EXCH01.d42-root.local",True,"264951050",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:56.880,"9287","D42-EXCH01.d42-root.local",True,"264951105",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,15
2021-11-11 09:04:56.170,"9287","D42-EXCH01.d42-root.local",True,"264950555",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:57.583,"9287","D42-EXCH01.d42-root.local",True,"264951655",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:57.443,"9287","D42-EXCH01.d42-root.local",True,"264951545",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:56.310,"9287","D42-EXCH01.d42-root.local",True,"264950665",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,23
2021-11-11 09:04:55.883,"9287","D42-EXCH01.d42-root.local",True,"264950335",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:56.453,"9287","D42-EXCH01.d42-root.local",True,"264950775",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:56.593,"9287","D42-EXCH01.d42-root.local",True,"264950885",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:55.813,"9287","D42-EXCH01.d42-root.local",True,"264950280",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:57.300,"9287","D42-EXCH01.d42-root.local",True,"264951435",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:57.653,"9287","D42-EXCH01.d42-root.local",True,"264951710",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:56.100,"9287","D42-EXCH01.d42-root.local",True,"264950500",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:56.383,"9287","D42-EXCH01.d42-root.local",True,"264950720",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:57.793,"9287","D42-EXCH01.d42-root.local",True,"264951820",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:56.666,"9287","D42-EXCH01.d42-root.local",True,"264950940",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:57.163,"9287","D42-EXCH01.d42-root.local",True,"264951325",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,11
2021-11-11 09:04:57.230,"9287","D42-EXCH01.d42-root.local",True,"264951380",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:57.373,"9287","D42-EXCH01.d42-root.local",True,"264951490",0,"DISK","C:\","DISK_READ_IO_RATE","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:57.510,"9287","D42-EXCH01.d42-root.local",True,"264951597",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:57.086,"9287","D42-EXCH01.d42-root.local",True,"264951267",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:55.880,"9287","D42-EXCH01.d42-root.local",True,"264950332",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:56.166,"9287","D42-EXCH01.d42-root.local",True,"264950552",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:56.306,"9287","D42-EXCH01.d42-root.local",True,"264950662",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,23
2021-11-11 09:04:56.520,"9287","D42-EXCH01.d42-root.local",True,"264950827",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:56.590,"9287","D42-EXCH01.d42-root.local",True,"264950882",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:57.646,"9287","D42-EXCH01.d42-root.local",True,"264951707",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:56.236,"9287","D42-EXCH01.d42-root.local",True,"264950607",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:56.380,"9287","D42-EXCH01.d42-root.local",True,"264950717",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:56.023,"9287","D42-EXCH01.d42-root.local",True,"264950442",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:57.786,"9287","D42-EXCH01.d42-root.local",True,"264951817",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:56.450,"9287","D42-EXCH01.d42-root.local",True,"264950772",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:56.876,"9287","D42-EXCH01.d42-root.local",True,"264951102",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,15
2021-11-11 09:04:55.950,"9287","D42-EXCH01.d42-root.local",True,"264950387",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,28
2021-11-11 09:04:57.156,"9287","D42-EXCH01.d42-root.local",True,"264951322",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,11
2021-11-11 09:04:57.856,"9287","D42-EXCH01.d42-root.local",True,"264951872",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:56.663,"9287","D42-EXCH01.d42-root.local",True,"264950937",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:56.093,"9287","D42-EXCH01.d42-root.local",True,"264950497",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:57.720,"9287","D42-EXCH01.d42-root.local",True,"264951762",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:56.803,"9287","D42-EXCH01.d42-root.local",True,"264951047",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:57.016,"9287","D42-EXCH01.d42-root.local",True,"264951212",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:55.806,"9287","D42-EXCH01.d42-root.local",True,"264950277",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:56.946,"9287","D42-EXCH01.d42-root.local",True,"264951157",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:56.733,"9287","D42-EXCH01.d42-root.local",True,"264950992",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:57.366,"9287","D42-EXCH01.d42-root.local",True,"264951487",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:57.436,"9287","D42-EXCH01.d42-root.local",True,"264951542",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:57.576,"9287","D42-EXCH01.d42-root.local",True,"264951652",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:57.226,"9287","D42-EXCH01.d42-root.local",True,"264951377",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:57.296,"9287","D42-EXCH01.d42-root.local",True,"264951432",0,"DISK","C:\","DISK_READ_IO_RATE","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:56.450,"9287","D42-EXCH01.d42-root.local",True,"264950774",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:57.860,"9287","D42-EXCH01.d42-root.local",True,"264951874",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:55.880,"9287","D42-EXCH01.d42-root.local",True,"264950334",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:56.950,"9287","D42-EXCH01.d42-root.local",True,"264951159",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:57.790,"9287","D42-EXCH01.d42-root.local",True,"264951819",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:57.300,"9287","D42-EXCH01.d42-root.local",True,"264951434",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:57.510,"9287","D42-EXCH01.d42-root.local",True,"264951599",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:56.806,"9287","D42-EXCH01.d42-root.local",True,"264951049",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:55.810,"9287","D42-EXCH01.d42-root.local",True,"264950279",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:57.020,"9287","D42-EXCH01.d42-root.local",True,"264951214",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:57.440,"9287","D42-EXCH01.d42-root.local",True,"264951544",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:56.736,"9287","D42-EXCH01.d42-root.local",True,"264950994",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:56.523,"9287","D42-EXCH01.d42-root.local",True,"264950829",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:57.370,"9287","D42-EXCH01.d42-root.local",True,"264951489",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:56.380,"9287","D42-EXCH01.d42-root.local",True,"264950719",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:56.593,"9287","D42-EXCH01.d42-root.local",True,"264950884",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:56.666,"9287","D42-EXCH01.d42-root.local",True,"264950939",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:57.160,"9287","D42-EXCH01.d42-root.local",True,"264951324",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,11
2021-11-11 09:04:57.580,"9287","D42-EXCH01.d42-root.local",True,"264951654",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:57.230,"9287","D42-EXCH01.d42-root.local",True,"264951379",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:57.090,"9287","D42-EXCH01.d42-root.local",True,"264951269",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:57.650,"9287","D42-EXCH01.d42-root.local",True,"264951709",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:57.720,"9287","D42-EXCH01.d42-root.local",True,"264951764",0,"DISK","C:\","DISK_READ_IO_RATE","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
