ProductID,Category,Segment,ManufacturerID,Product,Product (clusters)
927,"Urban","Extreme",8,"Natura UE","Cluster1"
928,"Urban","Extreme",8,"Natura UE","Cluster1"
929,"Urban","Extreme",8,"Natura UE","Cluster1"
930,"Urban","Extreme",8,"Natura UE","Cluster1"
931,"Urban","Extreme",8,"Natura UE","Cluster1"
932,"Urban","Extreme",8,"Natura UE","Cluster1"
933,"Urban","Extreme",8,"Natura UE","Cluster1"
934,"Urban","Extreme",8,"Natura UE","Cluster1"
935,"Urban","Extreme",8,"Natura UE","Cluster1"
936,"Urban","Extreme",8,"Natura UE","Cluster1"
937,"Urban","Extreme",8,"Natura UE","Cluster1"
1165,"Urban","Extreme",10,"Pirum UE","Cluster1"
1166,"Urban","Extreme",10,"Pirum UE","Cluster1"
1167,"Urban","Extreme",10,"Pirum UE","Cluster1"
1168,"Urban","Extreme",10,"Pirum UE","Cluster1"
1169,"Urban","Extreme",10,"Pirum UE","Cluster1"
1170,"Urban","Extreme",10,"Pirum UE","Cluster1"
1171,"Urban","Extreme",10,"Pirum UE","Cluster1"
1172,"Urban","Extreme",10,"Pirum UE","Cluster1"
1173,"Urban","Extreme",10,"Pirum UE","Cluster1"
1174,"Urban","Extreme",10,"Pirum UE","Cluster1"
1175,"Urban","Extreme",10,"Pirum UE","Cluster1"
1176,"Urban","Extreme",10,"Pirum UE","Cluster1"
1177,"Urban","Extreme",10,"Pirum UE","Cluster1"
1178,"Urban","Extreme",10,"Pirum UE","Cluster1"
1179,"Urban","Extreme",10,"Pirum UE","Cluster1"
1180,"Urban","Extreme",10,"Pirum UE","Cluster1"
1181,"Urban","Extreme",10,"Pirum UE","Cluster1"
1182,"Urban","Extreme",10,"Pirum UE","Cluster1"
1183,"Urban","Extreme",10,"Pirum UE","Cluster1"
1184,"Urban","Extreme",10,"Pirum UE","Cluster1"
1185,"Urban","Extreme",10,"Pirum UE","Cluster1"
1186,"Urban","Extreme",10,"Pirum UE","Cluster1"
1187,"Urban","Extreme",10,"Pirum UE","Cluster1"
1188,"Urban","Extreme",10,"Pirum UE","Cluster1"
1189,"Urban","Extreme",10,"Pirum UE","Cluster1"
1190,"Urban","Extreme",10,"Pirum UE","Cluster1"
1191,"Urban","Extreme",10,"Pirum UE","Cluster1"
1192,"Urban","Extreme",10,"Pirum UE","Cluster1"
1193,"Urban","Extreme",10,"Pirum UE","Cluster1"
1194,"Urban","Extreme",10,"Pirum UE","Cluster1"
1195,"Urban","Extreme",10,"Pirum UE","Cluster1"
1196,"Urban","Extreme",10,"Pirum UE","Cluster1"
1197,"Urban","Extreme",10,"Pirum UE","Cluster1"
1198,"Urban","Extreme",10,"Pirum UE","Cluster1"
1671,"Urban","Extreme",12,"Quibus UE","Cluster1"
1672,"Urban","Extreme",12,"Quibus UE","Cluster1"
1673,"Urban","Extreme",12,"Quibus UE","Cluster1"
1674,"Urban","Extreme",12,"Quibus UE","Cluster1"
1675,"Urban","Extreme",12,"Quibus UE","Cluster1"
1676,"Urban","Extreme",12,"Quibus UE","Cluster1"
1677,"Urban","Extreme",12,"Quibus UE","Cluster1"
1678,"Urban","Extreme",12,"Quibus UE","Cluster1"
1679,"Urban","Extreme",12,"Quibus UE","Cluster1"
1680,"Urban","Extreme",12,"Quibus UE","Cluster1"
1681,"Urban","Extreme",12,"Quibus UE","Cluster1"
1682,"Urban","Extreme",12,"Quibus UE","Cluster1"
1683,"Urban","Extreme",12,"Quibus UE","Cluster1"
1684,"Urban","Extreme",12,"Quibus UE","Cluster1"
1685,"Urban","Extreme",12,"Quibus UE","Cluster1"
1686,"Urban","Extreme",12,"Quibus UE","Cluster1"
1687,"Urban","Extreme",12,"Quibus UE","Cluster1"
1688,"Urban","Extreme",13,"Salvus UE","Cluster3"
1766,"Urban","Extreme",11,"Pomum UE","Cluster1"
1767,"Urban","Extreme",11,"Pomum UE","Cluster1"
1768,"Urban","Extreme",11,"Pomum UE","Cluster1"
1769,"Urban","Extreme",11,"Pomum UE","Cluster1"
1770,"Urban","Extreme",11,"Pomum UE","Cluster1"
1771,"Urban","Extreme",11,"Pomum UE","Cluster1"
1772,"Urban","Extreme",11,"Pomum UE","Cluster1"
1773,"Urban","Extreme",11,"Pomum UE","Cluster1"
1774,"Urban","Extreme",11,"Pomum UE","Cluster1"
1775,"Urban","Extreme",11,"Pomum UE","Cluster1"
1776,"Urban","Extreme",11,"Pomum UE","Cluster1"
1777,"Urban","Extreme",11,"Pomum UE","Cluster1"
1778,"Urban","Extreme",11,"Pomum UE","Cluster1"
1779,"Urban","Extreme",11,"Pomum UE","Cluster1"
1780,"Urban","Extreme",11,"Pomum UE","Cluster1"
1781,"Urban","Extreme",11,"Pomum UE","Cluster1"
1782,"Urban","Extreme",11,"Pomum UE","Cluster1"
1783,"Urban","Extreme",11,"Pomum UE","Cluster1"
1784,"Urban","Extreme",11,"Pomum UE","Cluster1"
1785,"Urban","Extreme",11,"Pomum UE","Cluster1"
1786,"Urban","Extreme",11,"Pomum UE","Cluster1"
1787,"Urban","Extreme",11,"Pomum UE","Cluster1"
1788,"Urban","Extreme",11,"Pomum UE","Cluster1"
1789,"Urban","Extreme",11,"Pomum UE","Cluster1"
1790,"Urban","Extreme",11,"Pomum UE","Cluster1"
1791,"Urban","Extreme",11,"Pomum UE","Cluster1"
1792,"Urban","Extreme",11,"Pomum UE","Cluster1"
1793,"Urban","Extreme",11,"Pomum UE","Cluster1"
1794,"Urban","Extreme",11,"Pomum UE","Cluster1"
2041,"Urban","Extreme",4,"Currus UE","Cluster1"
2042,"Urban","Extreme",4,"Currus UE","Cluster1"
2043,"Urban","Extreme",4,"Currus UE","Cluster1"
2044,"Urban","Extreme",4,"Currus UE","Cluster1"
2045,"Urban","Extreme",4,"Currus UE","Cluster1"
2046,"Urban","Extreme",4,"Currus UE","Cluster1"
2047,"Urban","Extreme",4,"Currus UE","Cluster1"
2048,"Urban","Extreme",4,"Currus UE","Cluster1"
2049,"Urban","Extreme",4,"Currus UE","Cluster1"
2050,"Urban","Extreme",4,"Currus UE","Cluster1"
2051,"Urban","Extreme",4,"Currus UE","Cluster1"
2052,"Urban","Extreme",4,"Currus UE","Cluster1"
2053,"Urban","Extreme",4,"Currus UE","Cluster1"
2054,"Urban","Extreme",4,"Currus UE","Cluster1"
2055,"Urban","Extreme",4,"Currus UE","Cluster1"
2056,"Urban","Extreme",4,"Currus UE","Cluster1"
2057,"Urban","Extreme",4,"Currus UE","Cluster1"
2058,"Urban","Extreme",4,"Currus UE","Cluster1"
2059,"Urban","Extreme",4,"Currus UE","Cluster1"
2060,"Urban","Extreme",4,"Currus UE","Cluster1"
2061,"Urban","Extreme",4,"Currus UE","Cluster1"
2062,"Urban","Extreme",4,"Currus UE","Cluster1"
2063,"Urban","Extreme",4,"Currus UE","Cluster1"
2064,"Urban","Extreme",4,"Currus UE","Cluster1"
2065,"Urban","Extreme",4,"Currus UE","Cluster1"
2148,"Urban","Extreme",14,"Victoria UE","Cluster1"
2149,"Urban","Extreme",14,"Victoria UE","Cluster1"
2150,"Urban","Extreme",14,"Victoria UE","Cluster1"
2151,"Urban","Extreme",14,"Victoria UE","Cluster1"
2152,"Urban","Extreme",14,"Victoria UE","Cluster1"
2153,"Urban","Extreme",14,"Victoria UE","Cluster1"
2154,"Urban","Extreme",14,"Victoria UE","Cluster1"
2155,"Urban","Extreme",14,"Victoria UE","Cluster1"
2156,"Urban","Extreme",14,"Victoria UE","Cluster1"
2157,"Urban","Extreme",14,"Victoria UE","Cluster1"
2158,"Urban","Extreme",14,"Victoria UE","Cluster1"
2159,"Urban","Extreme",14,"Victoria UE","Cluster1"
2160,"Urban","Extreme",14,"Victoria UE","Cluster1"
2161,"Urban","Extreme",14,"Victoria UE","Cluster1"
2162,"Urban","Extreme",14,"Victoria UE","Cluster1"
2163,"Urban","Extreme",14,"Victoria UE","Cluster1"
2164,"Urban","Extreme",14,"Victoria UE","Cluster1"
2165,"Urban","Extreme",14,"Victoria UE","Cluster1"
2166,"Urban","Extreme",14,"Victoria UE","Cluster1"
2167,"Urban","Extreme",14,"Victoria UE","Cluster1"
2168,"Urban","Extreme",14,"Victoria UE","Cluster1"
2169,"Urban","Extreme",14,"Victoria UE","Cluster1"
2170,"Urban","Extreme",14,"Victoria UE","Cluster1"
2327,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2328,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2329,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2330,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2331,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2332,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2333,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2334,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2335,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2336,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2337,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2338,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2339,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2340,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2341,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2342,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2343,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2344,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2345,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2346,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2347,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2348,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2349,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2350,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2351,"Urban","Extreme",2,"Aliqui UE","Cluster1"
2352,"Urban","Extreme",2,"Aliqui UE","Cluster1"
280,"Urban","Extreme",5,"Fama UE","Cluster2"
281,"Urban","Extreme",5,"Fama UE","Cluster2"
282,"Urban","Extreme",5,"Fama UE","Cluster2"
283,"Urban","Extreme",5,"Fama UE","Cluster2"
284,"Urban","Extreme",5,"Fama UE","Cluster2"
285,"Urban","Extreme",5,"Fama UE","Cluster2"
286,"Urban","Extreme",5,"Fama UE","Cluster2"
287,"Urban","Extreme",5,"Fama UE","Cluster2"
288,"Urban","Extreme",5,"Fama UE","Cluster2"
289,"Urban","Extreme",5,"Fama UE","Cluster2"
290,"Urban","Extreme",5,"Fama UE","Cluster2"
291,"Urban","Extreme",5,"Fama UE","Cluster2"
292,"Urban","Extreme",5,"Fama UE","Cluster2"
293,"Urban","Extreme",5,"Fama UE","Cluster2"
294,"Urban","Extreme",5,"Fama UE","Cluster2"
295,"Urban","Extreme",5,"Fama UE","Cluster2"
296,"Urban","Extreme",5,"Fama UE","Cluster2"
297,"Urban","Extreme",5,"Fama UE","Cluster2"
298,"Urban","Extreme",5,"Fama UE","Cluster2"
299,"Urban","Extreme",5,"Fama UE","Cluster2"
300,"Urban","Extreme",5,"Fama UE","Cluster2"
301,"Urban","Extreme",5,"Fama UE","Cluster2"
302,"Urban","Extreme",5,"Fama UE","Cluster2"
303,"Urban","Extreme",5,"Fama UE","Cluster2"
304,"Urban","Extreme",5,"Fama UE","Cluster2"
305,"Urban","Extreme",5,"Fama UE","Cluster2"
306,"Urban","Extreme",5,"Fama UE","Cluster2"
307,"Urban","Extreme",5,"Fama UE","Cluster2"
308,"Urban","Extreme",5,"Fama UE","Cluster2"
309,"Urban","Extreme",5,"Fama UE","Cluster2"
310,"Urban","Extreme",5,"Fama UE","Cluster2"
311,"Urban","Extreme",5,"Fama UE","Cluster2"
312,"Urban","Extreme",5,"Fama UE","Cluster2"
313,"Urban","Extreme",5,"Fama UE","Cluster2"
314,"Urban","Extreme",5,"Fama UE","Cluster2"
315,"Urban","Extreme",5,"Fama UE","Cluster2"
316,"Urban","Extreme",5,"Fama UE","Cluster2"
317,"Urban","Extreme",5,"Fama UE","Cluster2"
318,"Urban","Extreme",5,"Fama UE","Cluster2"
319,"Urban","Extreme",5,"Fama UE","Cluster2"
320,"Urban","Extreme",5,"Fama UE","Cluster2"
321,"Urban","Extreme",5,"Fama UE","Cluster2"
322,"Urban","Extreme",5,"Fama UE","Cluster2"
323,"Urban","Extreme",5,"Fama UE","Cluster2"
324,"Urban","Extreme",5,"Fama UE","Cluster2"
325,"Urban","Extreme",5,"Fama UE","Cluster2"
326,"Urban","Extreme",5,"Fama UE","Cluster2"
327,"Urban","Extreme",5,"Fama UE","Cluster2"
328,"Urban","Extreme",5,"Fama UE","Cluster2"
329,"Urban","Extreme",5,"Fama UE","Cluster2"
330,"Urban","Extreme",5,"Fama UE","Cluster2"
331,"Urban","Extreme",5,"Fama UE","Cluster2"
332,"Urban","Extreme",5,"Fama UE","Cluster2"
333,"Urban","Extreme",5,"Fama UE","Cluster2"
334,"Urban","Extreme",5,"Fama UE","Cluster2"
335,"Urban","Extreme",5,"Fama UE","Cluster2"
336,"Urban","Extreme",5,"Fama UE","Cluster2"
337,"Urban","Extreme",5,"Fama UE","Cluster2"
338,"Urban","Extreme",5,"Fama UE","Cluster2"
339,"Urban","Extreme",5,"Fama UE","Cluster2"
340,"Urban","Extreme",5,"Fama UE","Cluster2"
341,"Urban","Extreme",5,"Fama UE","Cluster2"
342,"Urban","Extreme",5,"Fama UE","Cluster2"
343,"Urban","Extreme",5,"Fama UE","Cluster2"
344,"Urban","Extreme",5,"Fama UE","Cluster2"
345,"Urban","Extreme",5,"Fama UE","Cluster2"
346,"Urban","Extreme",5,"Fama UE","Cluster2"
347,"Urban","Extreme",5,"Fama UE","Cluster2"
348,"Urban","Extreme",5,"Fama UE","Cluster2"
349,"Urban","Extreme",5,"Fama UE","Cluster2"
350,"Urban","Extreme",5,"Fama UE","Cluster2"
351,"Urban","Extreme",5,"Fama UE","Cluster2"
352,"Urban","Extreme",5,"Fama UE","Cluster2"
353,"Urban","Extreme",5,"Fama UE","Cluster2"
354,"Urban","Extreme",5,"Fama UE","Cluster2"
355,"Urban","Extreme",5,"Fama UE","Cluster2"
356,"Urban","Extreme",5,"Fama UE","Cluster2"
357,"Urban","Extreme",5,"Fama UE","Cluster2"
358,"Urban","Extreme",5,"Fama UE","Cluster2"
359,"Urban","Extreme",5,"Fama UE","Cluster2"
360,"Urban","Extreme",5,"Fama UE","Cluster2"
361,"Urban","Extreme",5,"Fama UE","Cluster2"
362,"Urban","Extreme",5,"Fama UE","Cluster2"
363,"Urban","Extreme",5,"Fama UE","Cluster2"
364,"Urban","Extreme",5,"Fama UE","Cluster2"
365,"Urban","Extreme",5,"Fama UE","Cluster2"
366,"Urban","Extreme",5,"Fama UE","Cluster2"
367,"Urban","Extreme",5,"Fama UE","Cluster2"
368,"Urban","Extreme",5,"Fama UE","Cluster2"
369,"Urban","Extreme",5,"Fama UE","Cluster2"
370,"Urban","Extreme",5,"Fama UE","Cluster2"
371,"Urban","Extreme",5,"Fama UE","Cluster2"
372,"Urban","Extreme",5,"Fama UE","Cluster2"
373,"Urban","Extreme",5,"Fama UE","Cluster2"
374,"Urban","Extreme",5,"Fama UE","Cluster2"
375,"Urban","Extreme",5,"Fama UE","Cluster2"
376,"Urban","Extreme",5,"Fama UE","Cluster2"
377,"Urban","Extreme",5,"Fama UE","Cluster2"
378,"Urban","Extreme",5,"Fama UE","Cluster2"
379,"Urban","Extreme",5,"Fama UE","Cluster2"
380,"Urban","Extreme",5,"Fama UE","Cluster2"
381,"Urban","Extreme",5,"Fama UE","Cluster2"
382,"Urban","Extreme",5,"Fama UE","Cluster2"
383,"Urban","Extreme",5,"Fama UE","Cluster2"
384,"Urban","Extreme",5,"Fama UE","Cluster2"
385,"Urban","Extreme",5,"Fama UE","Cluster2"
386,"Urban","Extreme",5,"Fama UE","Cluster2"
396,"Urban","Moderation",7,"Maximus UM","Cluster2"
397,"Urban","Moderation",7,"Maximus UM","Cluster2"
398,"Urban","Moderation",7,"Maximus UM","Cluster2"
399,"Urban","Moderation",7,"Maximus UM","Cluster2"
400,"Urban","Moderation",7,"Maximus UM","Cluster2"
401,"Urban","Moderation",7,"Maximus UM","Cluster2"
402,"Urban","Moderation",7,"Maximus UM","Cluster2"
403,"Urban","Moderation",7,"Maximus UM","Cluster2"
404,"Urban","Moderation",7,"Maximus UM","Cluster2"
405,"Urban","Moderation",7,"Maximus UM","Cluster2"
406,"Urban","Moderation",7,"Maximus UM","Cluster2"
407,"Urban","Moderation",7,"Maximus UM","Cluster2"
408,"Urban","Moderation",7,"Maximus UM","Cluster2"
409,"Urban","Moderation",7,"Maximus UM","Cluster2"
410,"Urban","Moderation",7,"Maximus UM","Cluster2"
411,"Urban","Moderation",7,"Maximus UM","Cluster2"
412,"Urban","Moderation",7,"Maximus UM","Cluster2"
413,"Urban","Moderation",7,"Maximus UM","Cluster2"
414,"Urban","Moderation",7,"Maximus UM","Cluster2"
415,"Urban","Moderation",7,"Maximus UM","Cluster2"
416,"Urban","Moderation",7,"Maximus UM","Cluster2"
417,"Urban","Moderation",7,"Maximus UM","Cluster2"
418,"Urban","Moderation",7,"Maximus UM","Cluster2"
419,"Urban","Moderation",7,"Maximus UM","Cluster2"
420,"Urban","Moderation",7,"Maximus UM","Cluster2"
421,"Urban","Moderation",7,"Maximus UM","Cluster2"
422,"Urban","Moderation",7,"Maximus UM","Cluster2"
423,"Urban","Moderation",7,"Maximus UM","Cluster2"
424,"Urban","Moderation",7,"Maximus UM","Cluster2"
425,"Urban","Moderation",7,"Maximus UM","Cluster2"
426,"Urban","Moderation",7,"Maximus UM","Cluster2"
427,"Urban","Moderation",7,"Maximus UM","Cluster2"
428,"Urban","Moderation",7,"Maximus UM","Cluster2"
429,"Urban","Moderation",7,"Maximus UM","Cluster2"
430,"Urban","Moderation",7,"Maximus UM","Cluster2"
431,"Urban","Moderation",7,"Maximus UM","Cluster2"
432,"Urban","Moderation",7,"Maximus UM","Cluster2"
433,"Urban","Moderation",7,"Maximus UM","Cluster2"
434,"Urban","Moderation",7,"Maximus UM","Cluster2"
435,"Urban","Moderation",7,"Maximus UM","Cluster2"
436,"Urban","Moderation",7,"Maximus UM","Cluster2"
437,"Urban","Moderation",7,"Maximus UM","Cluster2"
438,"Urban","Moderation",7,"Maximus UM","Cluster2"
439,"Urban","Moderation",7,"Maximus UM","Cluster2"
440,"Urban","Moderation",7,"Maximus UM","Cluster2"
441,"Urban","Moderation",7,"Maximus UM","Cluster2"
442,"Urban","Moderation",7,"Maximus UM","Cluster2"
443,"Urban","Moderation",7,"Maximus UM","Cluster2"
444,"Urban","Moderation",7,"Maximus UM","Cluster2"
445,"Urban","Moderation",7,"Maximus UM","Cluster2"
446,"Urban","Moderation",7,"Maximus UM","Cluster2"
447,"Urban","Moderation",7,"Maximus UM","Cluster2"
448,"Urban","Moderation",7,"Maximus UM","Cluster2"
449,"Urban","Moderation",7,"Maximus UM","Cluster2"
450,"Urban","Moderation",7,"Maximus UM","Cluster2"
451,"Urban","Moderation",7,"Maximus UM","Cluster2"
452,"Urban","Moderation",7,"Maximus UM","Cluster2"
453,"Urban","Moderation",7,"Maximus UM","Cluster2"
454,"Urban","Moderation",7,"Maximus UM","Cluster2"
455,"Urban","Moderation",7,"Maximus UM","Cluster2"
456,"Urban","Moderation",7,"Maximus UM","Cluster2"
457,"Urban","Moderation",7,"Maximus UM","Cluster2"
458,"Urban","Moderation",7,"Maximus UM","Cluster2"
459,"Urban","Moderation",7,"Maximus UM","Cluster2"
460,"Urban","Moderation",7,"Maximus UM","Cluster2"
461,"Urban","Moderation",7,"Maximus UM","Cluster2"
462,"Urban","Moderation",7,"Maximus UM","Cluster2"
463,"Urban","Moderation",7,"Maximus UM","Cluster2"
464,"Urban","Moderation",7,"Maximus UM","Cluster2"
465,"Urban","Moderation",7,"Maximus UM","Cluster2"
466,"Urban","Moderation",7,"Maximus UM","Cluster2"
467,"Urban","Moderation",7,"Maximus UM","Cluster2"
468,"Urban","Moderation",7,"Maximus UM","Cluster2"
469,"Urban","Moderation",7,"Maximus UM","Cluster2"
470,"Urban","Moderation",7,"Maximus UM","Cluster2"
471,"Urban","Moderation",7,"Maximus UM","Cluster2"
472,"Urban","Moderation",7,"Maximus UM","Cluster2"
473,"Urban","Moderation",7,"Maximus UM","Cluster2"
474,"Urban","Moderation",7,"Maximus UM","Cluster2"
475,"Urban","Moderation",7,"Maximus UM","Cluster2"
476,"Urban","Moderation",7,"Maximus UM","Cluster2"
477,"Urban","Moderation",7,"Maximus UM","Cluster2"
478,"Urban","Moderation",7,"Maximus UM","Cluster2"
479,"Urban","Moderation",7,"Maximus UM","Cluster2"
480,"Urban","Moderation",7,"Maximus UM","Cluster2"
481,"Urban","Moderation",7,"Maximus UM","Cluster2"
482,"Urban","Moderation",7,"Maximus UM","Cluster2"
483,"Urban","Moderation",7,"Maximus UM","Cluster2"
484,"Urban","Moderation",7,"Maximus UM","Cluster2"
485,"Urban","Moderation",7,"Maximus UM","Cluster2"
486,"Urban","Moderation",7,"Maximus UM","Cluster2"
487,"Urban","Moderation",7,"Maximus UM","Cluster2"
488,"Urban","Moderation",7,"Maximus UM","Cluster2"
489,"Urban","Moderation",7,"Maximus UM","Cluster2"
490,"Urban","Moderation",7,"Maximus UM","Cluster2"
491,"Urban","Moderation",7,"Maximus UM","Cluster2"
492,"Urban","Moderation",7,"Maximus UM","Cluster2"
493,"Urban","Moderation",7,"Maximus UM","Cluster2"
494,"Urban","Moderation",7,"Maximus UM","Cluster2"
495,"Urban","Moderation",7,"Maximus UM","Cluster2"
496,"Urban","Moderation",7,"Maximus UM","Cluster2"
497,"Urban","Moderation",7,"Maximus UM","Cluster2"
498,"Urban","Moderation",7,"Maximus UM","Cluster2"
499,"Urban","Moderation",7,"Maximus UM","Cluster2"
500,"Urban","Moderation",7,"Maximus UM","Cluster2"
501,"Urban","Moderation",7,"Maximus UM","Cluster2"
502,"Urban","Moderation",7,"Maximus UM","Cluster2"
503,"Urban","Moderation",7,"Maximus UM","Cluster2"
504,"Urban","Moderation",7,"Maximus UM","Cluster2"
505,"Urban","Moderation",7,"Maximus UM","Cluster2"
506,"Urban","Moderation",7,"Maximus UM","Cluster2"
507,"Urban","Moderation",7,"Maximus UM","Cluster2"
508,"Urban","Moderation",7,"Maximus UM","Cluster2"
509,"Urban","Moderation",7,"Maximus UM","Cluster2"
510,"Urban","Moderation",7,"Maximus UM","Cluster2"
511,"Urban","Moderation",7,"Maximus UM","Cluster2"
74,"Urban","Moderation",1,"Abbas UM","Cluster2"
75,"Urban","Moderation",1,"Abbas UM","Cluster2"
76,"Urban","Moderation",1,"Abbas UM","Cluster2"
77,"Urban","Moderation",1,"Abbas UM","Cluster2"
78,"Urban","Moderation",1,"Abbas UM","Cluster2"
79,"Urban","Moderation",1,"Abbas UM","Cluster2"
80,"Urban","Moderation",1,"Abbas UM","Cluster2"
81,"Urban","Moderation",1,"Abbas UM","Cluster2"
82,"Urban","Moderation",1,"Abbas UM","Cluster2"
83,"Urban","Moderation",1,"Abbas UM","Cluster2"
84,"Urban","Moderation",1,"Abbas UM","Cluster2"
85,"Urban","Moderation",1,"Abbas UM","Cluster2"
86,"Urban","Moderation",1,"Abbas UM","Cluster2"
87,"Urban","Moderation",1,"Abbas UM","Cluster2"
88,"Urban","Moderation",1,"Abbas UM","Cluster2"
89,"Urban","Moderation",1,"Abbas UM","Cluster2"
90,"Urban","Moderation",1,"Abbas UM","Cluster2"
91,"Urban","Moderation",1,"Abbas UM","Cluster2"
92,"Urban","Moderation",1,"Abbas UM","Cluster2"
93,"Urban","Moderation",1,"Abbas UM","Cluster2"
94,"Urban","Moderation",1,"Abbas UM","Cluster2"
95,"Urban","Moderation",1,"Abbas UM","Cluster2"
96,"Urban","Moderation",1,"Abbas UM","Cluster2"
97,"Urban","Moderation",1,"Abbas UM","Cluster2"
98,"Urban","Moderation",1,"Abbas UM","Cluster2"
99,"Urban","Moderation",1,"Abbas UM","Cluster2"
100,"Urban","Moderation",1,"Abbas UM","Cluster2"
101,"Urban","Moderation",1,"Abbas UM","Cluster2"
102,"Urban","Moderation",1,"Abbas UM","Cluster2"
103,"Urban","Moderation",1,"Abbas UM","Cluster2"
104,"Urban","Moderation",1,"Abbas UM","Cluster2"
105,"Urban","Moderation",1,"Abbas UM","Cluster2"
106,"Urban","Moderation",1,"Abbas UM","Cluster2"
107,"Urban","Moderation",1,"Abbas UM","Cluster2"
108,"Urban","Moderation",1,"Abbas UM","Cluster2"
109,"Urban","Moderation",1,"Abbas UM","Cluster2"
110,"Urban","Moderation",1,"Abbas UM","Cluster2"
111,"Urban","Moderation",1,"Abbas UM","Cluster2"
112,"Urban","Moderation",1,"Abbas UM","Cluster2"
113,"Urban","Moderation",1,"Abbas UM","Cluster2"
114,"Urban","Moderation",1,"Abbas UM","Cluster2"
115,"Urban","Moderation",1,"Abbas UM","Cluster2"
116,"Urban","Moderation",1,"Abbas UM","Cluster2"
117,"Urban","Moderation",1,"Abbas UM","Cluster2"
118,"Urban","Moderation",1,"Abbas UM","Cluster2"
119,"Urban","Moderation",1,"Abbas UM","Cluster2"
120,"Urban","Moderation",1,"Abbas UM","Cluster2"
121,"Urban","Moderation",1,"Abbas UM","Cluster2"
122,"Urban","Moderation",1,"Abbas UM","Cluster2"
123,"Urban","Moderation",1,"Abbas UM","Cluster2"
124,"Urban","Moderation",1,"Abbas UM","Cluster2"
125,"Urban","Moderation",1,"Abbas UM","Cluster2"
126,"Urban","Moderation",1,"Abbas UM","Cluster2"
127,"Urban","Moderation",1,"Abbas UM","Cluster2"
128,"Urban","Moderation",1,"Abbas UM","Cluster2"
129,"Urban","Moderation",1,"Abbas UM","Cluster2"
199,"Urban","Moderation",3,"Barba UM","Cluster2"
200,"Urban","Moderation",3,"Barba UM","Cluster2"
201,"Urban","Moderation",3,"Barba UM","Cluster2"
202,"Urban","Moderation",3,"Barba UM","Cluster2"
203,"Urban","Moderation",3,"Barba UM","Cluster2"
204,"Urban","Moderation",3,"Barba UM","Cluster2"
205,"Urban","Moderation",3,"Barba UM","Cluster2"
206,"Urban","Moderation",3,"Barba UM","Cluster2"
207,"Urban","Moderation",3,"Barba UM","Cluster2"
208,"Urban","Moderation",3,"Barba UM","Cluster2"
209,"Urban","Moderation",3,"Barba UM","Cluster2"
210,"Urban","Moderation",3,"Barba UM","Cluster2"
223,"Urban","Moderation",5,"Fama UM","Cluster1"
224,"Urban","Moderation",5,"Fama UM","Cluster1"
225,"Urban","Moderation",5,"Fama UM","Cluster1"
226,"Urban","Moderation",5,"Fama UM","Cluster1"
227,"Urban","Moderation",5,"Fama UM","Cluster1"
228,"Urban","Moderation",5,"Fama UM","Cluster1"
817,"Urban","Moderation",8,"Natura UM","Cluster2"
818,"Urban","Moderation",8,"Natura UM","Cluster2"
819,"Urban","Moderation",8,"Natura UM","Cluster2"
820,"Urban","Moderation",8,"Natura UM","Cluster2"
821,"Urban","Moderation",8,"Natura UM","Cluster2"
822,"Urban","Moderation",8,"Natura UM","Cluster2"
823,"Urban","Moderation",8,"Natura UM","Cluster2"
824,"Urban","Moderation",8,"Natura UM","Cluster2"
825,"Urban","Moderation",8,"Natura UM","Cluster2"
826,"Urban","Moderation",8,"Natura UM","Cluster2"
827,"Urban","Moderation",8,"Natura UM","Cluster2"
828,"Urban","Moderation",8,"Natura UM","Cluster2"
829,"Urban","Moderation",8,"Natura UM","Cluster2"
830,"Urban","Moderation",8,"Natura UM","Cluster2"
831,"Urban","Moderation",8,"Natura UM","Cluster2"
832,"Urban","Moderation",8,"Natura UM","Cluster2"
833,"Urban","Moderation",8,"Natura UM","Cluster2"
834,"Urban","Moderation",8,"Natura UM","Cluster2"
