Empresa,Exercício,Centro custo,Denominação,Tipo Despesa,Data de lançamento,Pacote,Nome 1,Nome 2,Real,Plano,Comparativo
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,145305.15,285882.96
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,142266.87,272880.13
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,144747.89,303161.65
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,144227.54,327608.44
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,148273.2,320372.09
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,148759.75,256783.27
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,148826.63,276740.37
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,159157.31,291218.64
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,160621.51,296102.98
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,163333.86,301548.64
"3100","2020","310151419","TREF - COLUNA","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,167686.67,318703.65
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24910.66,52734.69
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24969.28,63945.94
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25030.25,53168.73
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,23739.75,49245.11
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22629.66,55377.64
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24754.08,52048.35
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24314.86,61602.51
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25007.33,53346.46
"3100","2020","310151420","TREF - RETREFILA","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25236.36,57296.51
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,23228.85,48535.87
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25482.07,55252.8
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,21304.03,47874.09
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,21878.02,41913.1
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22846.41,45581.83
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22218.15,49784.55
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24341.86,50993.48
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24341.86,51230.78
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22549.45,46181.04
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,63519.27,110277.21
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,66000.67,120666.56
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,71183.68,125641.24
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,66305.13,109714.79
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,65504.74,136309.27
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,68097.48,150252.1
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,73519.95,157914.51
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,67079.17,159402.38
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,67343.72,147346.79
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,5640.2,9965.85
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,5655.91,10827.58
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,5672.15,10891
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,7861.32,11769.96
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,8073.03,13386.53
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,6215.25,10737.77
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,6231.43,10875.41
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,6231.43,10855.14
"3100","2020","310151423","TREF - CA 60 ROLO","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,6231.43,10891.08
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,78752.22,161108.92
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,80988.91,177494.8
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,78788.91,171503.86
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,75320.11,139797.74
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,77439.19,170839.06
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,86369.75,177792.05
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,88827.06,184286.14
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,85023.1,178672.79
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,87319.41,177361.68
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,38103.62,38103.62
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,39209.62,39209.62
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,37121.12,37121.12
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,39330.97,77455.62
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,39504.97,87197.77
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,40457.4,83344.96
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,40497.06,80301.64
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,41099.43,84595.46
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Gastos com pessoal",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,39047.61,83705.93
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1881.01,1881.01
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1881.01,1881.01
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1881.01,1881.01
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1881.01,1881.01
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1881.01,1881.01
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1831.38,1831.38
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1862.55,1862.55
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1862.55,1862.55
"3100","2020","310151408","TREF - APOIO TREFILA","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1881.01,1881.01
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,990.97,990.97
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,947.22,1168.89
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,957.17,957.17
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,992.43,1439.58
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1007.85,1220.41
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1000.14,1227.95
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1000.14,1000.14
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1007.85,1229.62
"3100","2020","310151409","TREF - TELAS","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,990.97,1257.33
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3397.31,3618.98
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3223.29,3498.29
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3223.29,3609.65
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3241.74,3463.51
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3441.75,3441.75
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3241.75,3469.56
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3241.75,3454.31
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3241.74,3688.89
"3100","2020","310151410","TREF - TREFILA CA60","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3241.75,3241.75
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1248,1248
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1289.15,1736.3
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1307.16,1519.72
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1298.15,1525.96
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1298.15,1298.15
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1307.16,1528.93
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1293.57,1559.93
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1293.57,1403.57
"3100","2020","310151412","TREF - TRELIÇAS","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1192.87,1414.54
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,811.94,811.94
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,837.11,837.11
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,837.11,837.11
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,841.69,841.69
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,841.69,841.69
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,841.69,841.69
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,841.69,841.69
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,841.69,841.69
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,841.69,841.69
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,935.97,935.97
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,973.73,1083.73
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,973.73,973.73
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,979.92,979.92
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,969.33,969.33
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,976.7,976.7
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,979.92,979.92
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,978.31,978.31
"3100","2020","310151414","TREF - DOBRA","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,978.31,978.31
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2610.08,2610.08
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2610.08,2610.08
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2610.08,2610.08
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2610.08,2610.08
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2610.08,2610.08
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2610.08,2610.08
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2439.15,2439.15
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2596.2,2651.2
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2596.2,2596.2
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1692.01,1692.01
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1692.01,1692.01
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1588.73,1588.73
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1682.84,1682.84
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1682.84,1682.84
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1692.01,1692.01
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1692.01,1692.01
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1692.01,1692.01
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Materiais e Serviços p/Escritório",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1692.01,1692.01
"3100","2020","310151419","TREF - COLUNA","Materiais e Serviços p/Escritório",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2504.06,2725.73
