Prediction,Payment,Residual
19198.29,20128.25,-929.95999999999913
18848.492,20233,-1384.5080000000016
19024.494,19866,-841.50600000000122
22879.885,23172.25,-292.3650000000016
21209.498,21407,-197.50200000000041
19569.334,20912.5,-1343.1660000000011
18963.564,17971,992.56399999999849
18184.863,17484,700.86300000000119
19201.244,18939.3333,261.91070000000036
19389.992,20155.5,-765.50800000000163
19295.908,19339,-43.092000000000553
20535.266,19952,583.26599999999962
19169.451,20905,-1735.5489999999991
20004.695,20101.5,-96.805000000000291
21546.674,21923,-376.32600000000093
20102.422,19058,1044.4219999999987
20875.066,20978,-102.93400000000111
21078.37,20783,295.369999999999
17069.729,18396.5,-1326.7710000000006
19944.006,20280,-335.99399999999878
17571.816,16131.6667,1440.1492999999991
20800.326,21355.3333,-555.00729999999749
19144.742,19326.5,-181.75800000000163
19353.459,19606.5,-253.04100000000108
19170.387,21040.25,-1869.8630000000012
18542.305,20740.75,-2198.4449999999997
19002.76,19622.25,-619.4900000000016
20769.73,21463.25,-693.52000000000044
19122.635,20193,-1070.3650000000016
21248.29,21688.75,-440.45999999999913
21501.818,21558.25,-56.4320000000007
18953.13,19783,-829.869999999999
19355.2,18659,696.20000000000073
20947.9,21660.5,-712.59999999999854
18732.932,19715.25,-982.3179999999993
19357.75,20705.25,-1347.5
22178.145,22177.25,0.89500000000043656
18562.33,19995,-1432.6699999999983
18702.674,20434.25,-1731.5760000000009
17887.281,17491.6667,395.61429999999746
21316.754,22158.5,-841.74599999999919
18040.871,17789.3333,251.53770000000077
19534.592,19275,259.59200000000055
18389.26,18368,21.2599999999984
21151.75,21834.75,-683
21393.564,21824,-430.43600000000151
18192.084,18458.5,-266.41600000000108
21844.5,22150.75,-306.25
22769.393,23004.25,-234.85699999999997
19669.227,19632,37.226999999998952
19678.066,20000.5,-322.43400000000111
21202.691,21045.25,157.44099999999889
19940.156,19731.6667,208.48929999999746
22229.682,22192,37.6820000000007
19212.447,20957.5,-1745.0529999999999
21004.965,20826.6667,178.29829999999856
20941.646,21004,-62.35399999999936
18968.574,21109,-2140.4259999999995
19198.475,20890,-1691.5250000000015
21885.572,21815.25,70.322000000000116
22199.523,22328.75,-129.22699999999895
19137.14,20227.5,-1090.3600000000006
21048.332,21809.75,-761.41800000000148
22065.56,22606.25,-540.68999999999869
19413.715,21023.25,-1609.5349999999999
21841.746,21873.5,-31.754000000000815
20904.23,21196,-291.77000000000044
19420.787,19572.25,-151.46299999999974
22212.275,24285,-2072.7249999999985
18781.836,18765.6667,16.169299999997747
19697.018,19211,486.01800000000003
20897.5,18502.5,2395
18340.264,17964,376.26399999999921
19779.637,20003.25,-223.61300000000119
19488.67,20679.25,-1190.5800000000017
22661.424,22772.75,-111.32600000000093
19400.57,20980.75,-1580.1800000000003
20873.693,20982.75,-109.0570000000007
22877.584,23009.5,-131.91600000000108
21233.982,22253.75,-1019.768
18735.203,19519.25,-784.04699999999866
20744.836,20651.5,93.335999999999331
19883.479,18356.6667,1526.8122999999978
21685.121,21923.75,-238.62900000000081
21063.076,21058.75,4.3260000000009313
21030.947,20974.25,56.697000000000116
22546.95,22518.5,28.450000000000728
18951.947,20817.25,-1865.3029999999999
21080.283,22160.3333,-1080.050299999999
22392.045,22562.25,-170.20500000000175
22715.932,23335.5,-619.5679999999993
17001.566,17089.5,-87.9340000000011
19613.324,19306.3333,306.99070000000211
19703.473,19678.3333,25.139700000003359
19226.184,19039,187.18400000000111
18262.094,15881.5,2380.594000000001
18656.918,18597,59.918000000001484
21581.938,21690.25,-108.31200000000172
21357.2,18868.6667,2488.5332999999991
20919.748,20728.5,191.24799999999959
20578.043,21197,-618.95699999999852
20768.41,20516.5,251.90999999999985
19672.637,19792.3333,-119.69629999999961
21557.959,21644,-86.041000000001077
22329.004,21878.5,450.50400000000081
20992.373,20310,682.37299999999959
21159.342,21125,34.342000000000553
21524.504,21266.5,258.00400000000081
21626.213,21270.25,355.96299999999974
19080.959,20545.25,-1464.2910000000011
18652.936,20266.5,-1613.5639999999985
18683.014,20079.3333,-1396.3192999999992
21855.994,22052.3333,-196.33929999999964
21553.639,21681.25,-127.61100000000079
19619.31,20592.25,-972.93999999999869
21229.408,21595.3333,-365.92529999999897
21383.217,21593.3333,-210.11629999999786
21124.453,20992.75,131.70300000000134
18937.004,18706,231.00400000000081
19546.844,20199.75,-652.905999999999
22619.172,22350.25,268.92199999999866
23140.111,23714.5,-574.38899999999921
21028.617,20741.3333,287.28369999999995
24351.877,25078,-726.12299999999959
22559.107,23047.6667,-488.55970000000161
21745.602,21948.5,-202.89800000000105
20169.775,18397.25,1772.5250000000015
19902.746,20634.75,-732.00400000000081
21710.205,21499.5,210.70500000000175
19841.24,19942.3333,-101.09329999999682
21020.41,21298.75,-278.34000000000015
19358.006,20043,-684.99399999999878
19554.16,18408.5,1145.6599999999999
19859.059,19441,418.05900000000111
22242.074,23783.5,-1541.4259999999995
20983.246,21196,-212.75400000000081
19573.87,20712.5,-1138.630000000001
21557.531,21224.25,333.28099999999904
23716.129,24001.75,-285.62099999999919
20544.873,20191,353.87299999999959
21197.148,21199,-1.8519999999989523
21813.41,21082.75,730.65999999999985
21608.928,21491,117.92799999999988
20102.322,21056.3333,-954.0112999999983
19368.05,19229.75,138.29999999999927
22655.455,22768,-112.54499999999825
19488.832,19267.5,221.33199999999852
21825.816,22019.25,-193.43400000000111
20824.637,20800.5,24.136999999998807
18644.732,17853,791.732
18712.047,18986.75,-274.70300000000134
18577.348,19780.5,-1203.1519999999982
19064.121,17391,1673.1209999999992
21050.342,20763.25,287.09200000000055
19267.45,19755.6667,-488.21670000000086
19057.477,19761,-703.523000000001
19115.004,18999.25,115.75400000000081
18777.424,19994.25,-1216.8260000000009
20785.277,20490.5,294.77699999999822
18155.268,19376.5,-1221.232
20595.46,20139,456.45999999999913
18038.043,17313,725.04300000000148
19566.652,19696,-129.34800000000178
20327.305,19984,343.30500000000029
18181.633,17625,556.63300000000163
20127.865,20306,-178.1349999999984
20831.098,20793,38.098000000001775
19436.422,19970,-533.57800000000134
21274.48,21413.5,-139.02000000000044
21210.865,21882.25,-671.3849999999984
20995.287,20990.25,5.0370000000002619
22220.86,22573.5,-352.63999999999942
20933.004,20592,341.00400000000081
21279.754,21186.75,93.004000000000815
20934.326,20515,419.32600000000093
19938.844,18868.3333,1070.5107000000025
21537.547,21763,-225.45300000000134
21359.781,21562,-202.21900000000096
20908.242,20623.75,284.49199999999837
22126.006,22399.25,-273.24399999999878
21746.328,21928,-181.67199999999866
19791.352,20145.25,-353.89800000000105
19172.883,20751.5,-1578.6169999999984
23138.908,23608.75,-469.84200000000055
20995.977,20438.5,557.476999999999
20752.088,21033.75,-281.66200000000026
20483.662,20880.25,-396.58799999999974
21499.643,21813.25,-313.60699999999997
19371.11,20515.75,-1144.6399999999994
19412.854,19693.5,-280.64600000000064
20923.564,20497,426.56399999999849
22072.307,22118.5,-46.1929999999993
21820.172,21766.25,53.921999999998661
22133.05,22738,-604.95000000000073
19465.098,20865.25,-1400.1519999999982
20090.076,20063,27.076000000000931
22922.348,23159.5,-237.15199999999822
19302.71,19594.3333,-291.62329999999929
21430.676,22169.75,-739.07400000000052
21204.361,21279.75,-75.388999999999214
21895.451,22215.5,-320.04899999999907
20893.879,20967,-73.120999999999185
19366.365,19605.3333,-238.96829999999682
19655.113,21042.5,-1387.3869999999988
19936.922,20080,-143.07800000000134
19942.242,20953.25,-1011.0080000000016
19796.021,19414.3333,381.68770000000222
21181.125,21089,92.125
23367.959,23451,-83.041000000001077
22352.63,22628.25,-275.619999999999
18906.43,17706.3333,1200.0967000000019
21698.518,21631.5,67.018000000000029
21975.143,21820,155.14300000000003
21220.12,20746.5,473.619999999999
22308.764,22118.5,190.26399999999921
22264.713,22606.25,-341.53700000000026
20766.63,20643.75,122.88000000000102
17966.293,17328.3333,637.95970000000307
18310.25,19760.5,-1450.25
17377.16,16660.6667,716.49329999999827
19370.482,18659.25,711.232
19350.096,19005.5,344.59600000000137
20401.166,21323.75,-922.58399999999892
19431.26,19986.5,-555.2400000000016
18273.44,17993.3333,280.10670000000027
22501.33,22361.75,139.58000000000175
19211.803,20494,-1282.1970000000001
20575.28,20028,547.27999999999884
20840.209,20488.5,351.70899999999892
18373.824,18648,-274.17599999999948
20540.03,20534.75,5.2799999999988358
18588.688,18638.3333,-49.645300000000134
18931.316,20348,-1416.6840000000011
19817.48,20086.5,-269.02000000000044
19693.91,19811.5,-117.59000000000015
21911.973,21885.25,26.723000000001775
19927.764,20110.75,-182.98600000000081
20591.902,20115.25,476.65199999999822
20656.365,20592,64.3650000000016
20479.125,19667.25,811.875
19100.172,20504.75,-1404.5780000000013
18492.867,18891.6667,-398.79970000000321
20799.732,20778.5,21.231999999999971
18763.252,19537.75,-774.49799999999959
19083.309,20224.5,-1141.1909999999989
21496.797,21262,234.79699999999866
19579.977,18438.6667,1141.3102999999974
18152.766,16909,1243.7659999999996
20520.57,20396.75,123.81999999999971
19615.578,19298,317.57800000000134
16665.764,16781,-115.23600000000079
19456.664,20348.5,-891.83599999999933
19434.016,19066.75,367.26599999999962
21445.256,21577,-131.74399999999878
19129.18,19836,-706.81999999999971
22367.85,23124,-756.15000000000146
19101.875,19791.5,-689.625
17823.205,17747.5,75.705000000001746
18791.729,18960.3333,-168.60429999999906
19215.271,19223,-7.72899999999936
17916.785,18015,-98.215000000000146
21053.36,20488.25,565.11000000000058
19989.857,20221.5,-231.64300000000003
17435.986,16035,1400.9860000000008
20601.838,20538,63.837999999999738
21279.402,21619,-339.59800000000178
22249.133,22195.25,53.88300000000163
20983.15,20703.25,279.90000000000146
19057.053,20264.75,-1207.6970000000001
22074.814,22109.75,-34.936000000001513
20502.455,20320.75,181.70500000000175
18602.389,18281.3333,321.0557000000008
19673.367,21002.5,-1329.1330000000016
18365.572,17815.6667,549.90529999999853
19857.76,21457.25,-1599.4900000000016
22193.373,21437,756.37299999999959
21093.02,20857.25,235.77000000000044
19531.146,19811.5,-280.35399999999936
19384.723,20412,-1027.2769999999982
19640.865,19768.25,-127.3849999999984
19520.494,19978.5,-458.00600000000122
18840.428,19695.5,-855.07200000000012
17645.754,16977,668.75400000000081
18934.309,19051,-116.69099999999889
22548.096,22858.25,-310.15399999999863
22470.717,21438.75,1031.9670000000006
18403.08,17796.3333,606.74670000000333
19653.852,19493.25,160.60199999999895
22104.01,22494.25,-390.2400000000016
21953.918,22367.6667,-413.7487000000001
21244.559,21031.5,213.05900000000111
19055.947,18142,913.94700000000012
19224.533,20284.75,-1060.2170000000006
18269.459,18399,-129.54100000000108
19058.885,20220,-1161.1150000000016
20615.086,20628.5,-13.414000000000669
21042.57,21469.5,-426.93000000000029
19482.768,19753,-270.23199999999997
17394.664,16677.6667,716.99729999999909
19506.371,19829,-322.62900000000081
17037.229,16779.5,257.72899999999936
18234.107,18379.3333,-145.22629999999845
19522.709,21346.25,-1823.5410000000011
19438.965,20729,-1290.0349999999999
18200.412,17718.5,481.91200000000026
18352.254,18322,30.254000000000815
21066.947,20999,67.947000000000116
18264.95,18894.3333,-629.38329999999769
18420.76,18110,310.7599999999984
18639.873,20232.5,-1592.6270000000004
19326.547,19126,200.54699999999866
20524.824,20765,-240.17599999999948
18133.625,18325,-191.375
21160.812,21187.75,-26.937999999998283
18481.115,18153.6667,327.4483
18876.666,18811,65.666000000001077
18196.791,17830.6667,366.12429999999949
18555.482,16723.3333,1832.1487000000016
17933.102,17908.6667,24.435299999997369
19245.945,20617,-1371.0550000000003
18907.264,18941.6667,-34.402700000002369
20439.812,20505,-65.187999999998283
19115.475,20882.75,-1767.2750000000015
17819.578,17490,329.57800000000134
17957.965,17178,779.96500000000015
20497.344,20824,-326.65599999999904
19127.299,20381.5,-1254.2010000000009
18284.36,17920,364.36000000000058
19462.42,19162.75,299.66999999999825
20472.467,17319.5,3152.9670000000006
18442.566,17745,697.56599999999889
18093.838,16609,1484.8379999999997
21296.246,21385.25,-89.004000000000815
21297.936,22085.25,-787.31399999999849
18428.645,18070.6667,357.97829999999885
19515.54,19766,-250.45999999999913
21661.244,21786.75,-125.50600000000122
24527.156,25039.25,-512.094000000001
19091.746,17094.5,1997.2459999999992
22557.016,22609,-51.984000000000378
21016.85,20993.25,23.599999999998545
21637.082,21922.75,-285.66800000000148
20063.678,19810,253.67799999999988
20144.148,20314,-169.85199999999895
19179.828,19465.5,-285.67199999999866
20655.754,20825.25,-169.49599999999919
25498.06,24898.25,599.81000000000131
22483.041,23542.25,-1059.2089999999989
22282.46,22706.75,-424.29000000000087
22102.414,22166,-63.585999999999331
22231.13,22072.6667,158.46329999999944
21518.922,22015.6667,-496.74470000000292
21536.527,22134,-597.47300000000178
20368.39,19996.6667,371.72329999999783
21533.717,23149,-1615.2829999999994
19858.025,21514.75,-1656.7249999999985
21811.412,21598.5,212.91200000000026
22314.695,22643.75,-329.05500000000029
18827.527,18752,75.526999999998225
19588.707,18720.6667,868.04029999999693
21522.594,21674.75,-152.15599999999904
21165.002,21393.3333,-228.331299999998
20835.73,21222.3333,-386.60329999999885
21954.219,22440.6667,-486.44770000000062
22384.201,22699.3333,-315.13229999999749
20561.633,20828.75,-267.11699999999837
19681.254,20246.25,-564.99599999999919
18518.127,19172,-653.87299999999959
18934.191,20210.75,-1276.5590000000011
21290.83,21008.75,282.08000000000175
21088.697,21458.75,-370.05299999999988
20469.176,20671.25,-202.07400000000052
21805.016,22052.75,-247.73400000000038
19518.643,20875.25,-1356.607
19767.182,19493.25,273.9320000000007
20530.756,20175.5,355.25600000000122
17914.465,17415.5,498.96500000000015
19305.57,20474.5,-1168.9300000000003
18112.424,17880,232.42399999999907
21019.143,21699.5,-680.357
20691.154,21124.25,-433.09600000000137
21360.545,21617.75,-257.20500000000175
19440.56,20706.25,-1265.6899999999987
20243.879,20192,51.879000000000815
19189.994,20635,-1445.0060000000012
22004.98,24060,-2055.0200000000004
18795.557,20303,-1507.4429999999993
18837.492,20410.75,-1573.2580000000016
21542.885,21700,-157.1150000000016
21551.8,21991.5,-439.70000000000073
18676.615,18516.6667,159.94830000000002
17293.314,18596.5,-1303.1860000000015
19459.668,21099.75,-1640.0819999999985
21513.766,21865.3333,-351.5672999999988
19466.627,19399.75,66.877000000000407
20752.088,20779.5,-27.412000000000262
18558.012,18373.6667,184.34529999999722
20906.697,21036,-129.30299999999988
19552.133,20573.75,-1021.6169999999984
21379.754,21186.5,193.25400000000081
17890.863,17679,211.86300000000119
17733.73,18100,-366.27000000000044
19256.559,20325.3333,-1068.7742999999973
18232.002,17984,248.00200000000041
20574.365,20864.25,-289.8849999999984
22541.95,22384,157.95000000000073
19444.133,21030.25,-1586.1169999999984
21075.383,21087.75,-12.36699999999837
20980.762,21436.5,-455.73800000000119
18509.324,20405.5,-1896.1759999999995
20941.828,21245.75,-303.92199999999866
19573.518,20151.5,-577.982
21400.932,22061,-660.0679999999993
20388.094,20352.75,35.34400000000096
21754.39,22001.75,-247.36000000000058
18799.748,18806,-6.2520000000004075
19249.9,20442,-1192.0999999999985
19079.72,20048.25,-968.52999999999884
19175.264,18477.25,698.01399999999921
21490.459,21479,11.458999999998923
19664.266,20199.25,-534.98400000000038
19369.31,19493.75,-124.43999999999869
20233.045,20567.5,-334.45500000000175
18622.48,20236.5,-1614.0200000000004
21080.883,21975.5,-894.61699999999837
19249.9,20080.75,-830.84999999999854
18956.494,20264.5,-1308.0060000000012
17537.398,17230.6667,306.73129999999946
21866.367,21857.25,9.11699999999837
22136.826,22500.5,-363.67399999999907
21223.824,21547,-323.17599999999948
20139.883,21587.75,-1447.8669999999984
19428.973,20561.75,-1132.7769999999982
20794.824,21077.75,-282.92599999999948
19651.414,20943.75,-1292.3359999999993
22105.99,22385.75,-279.7599999999984
21042.91,21078.75,-35.840000000000146
18823.127,20291,-1467.8729999999996
19878.123,21051.25,-1173.1270000000004
19184.31,19156,28.31000000000131
22412.793,22836.5,-423.70699999999852
21586.662,25118.5,-3531.8379999999997
21276.367,21109.5,166.86699999999837
20223.78,20312.3333,-88.553299999999581
21859.928,22019.75,-159.82200000000012
19644.352,19179.25,465.10199999999895
24019.492,25961,-1941.5080000000016
22080.848,24478.6667,-2397.8187
22829.637,22759,70.6369999999988
20837.9,20879,-41.099999999998545
19216.254,19615.5,-399.24599999999919
19865.234,19413.5,451.73400000000038
23522.346,23694.25,-171.90399999999863
23303.537,22676.75,626.78700000000026
17460.57,16933.3333,527.23670000000129
23107.117,22916.5,190.61699999999837
19118.098,20283.75,-1165.6519999999982
20939.355,21270.75,-331.39500000000044
19540.201,19676.6667,-136.46570000000065
21968.479,21020,948.47899999999936
19576.055,20217.5,-641.44499999999971
19138.838,19831.75,-692.91200000000026
19545.355,21060.25,-1514.8950000000004
19624.33,19694.25,-69.919999999998254
20460.768,20485.75,-24.981999999999971
21149.648,20586.25,563.398000000001
20804.488,21149.75,-345.26199999999881
19499.568,20488.25,-988.6820000000007
19884.97,20011.25,-126.27999999999884
23080.01,23472.5,-392.4900000000016
23287.621,23628.25,-340.62900000000081
22087.064,22005,82.063999999998487
21265.322,21410.5,-145.17799999999988
23744.248,24093.6667,-349.418700000002
22295.537,21609,686.53700000000026
23340.77,23285.75,55.020000000000437
21401.3,21994.25,-592.95000000000073
21475.922,22016.25,-540.32800000000134
22097.346,21921.25,176.09600000000137
22244.02,22402,-157.97999999999956
21803.998,21741.75,62.247999999999593
22643.656,22792,-148.34400000000096
22661.658,22217,444.65799999999945
23231.715,23153,78.715000000000146
21437.244,21916.3333,-479.08929999999964
20979.875,21133.75,-153.875
22426.28,22016,410.27999999999884
21687.59,21299,388.59000000000015
22033.29,21979,54.290000000000873
22423.51,22453.5,-29.9900000000016
21616.994,21732.6667,-115.67270000000281
22968.3,23189,-220.70000000000073
22455.88,22329.25,126.63000000000102
21878.393,21996.5,-118.10699999999997
22604.076,22832.25,-228.17399999999907
22563.66,22405,158.65999999999985
23133.504,23535.5,-401.99599999999919
24002.887,23956.25,46.636999999998807
22655.268,22915.75,-260.48199999999997
23030.084,23173,-142.91600000000108
20911.695,21093,-181.30500000000029
21936.787,21887,49.787000000000262
23447.535,24294.75,-847.21500000000015
21091.605,20640.25,451.35499999999956
22533.482,22620.75,-87.268000000000029
23376.512,23316,60.511999999998807
21396.002,21510.5,-114.49799999999959
19406.357,21034,-1627.643
21422.55,21383,39.549999999999272
20692.445,20366.5,325.94499999999971
21585.59,21557.75,27.840000000000146
22554.703,23183.25,-628.54699999999866
22352.521,22416.25,-63.72899999999936
21346.352,21553.5,-207.14800000000105
23781.781,23707.5,74.28099999999904
22701.156,22725,-23.84400000000096
23533.438,23587.6667,-54.2287000000033
21773.43,21636.5,136.93000000000029
21607.572,20873.3333,734.2387000000017
22192.496,21822.3333,370.16270000000077
23098.53,23869.6667,-771.13670000000275
24722.078,24977.5,-255.42199999999866
22565.61,22272,293.61000000000058
22864.865,22776.75,88.1150000000016
22420.818,22751.75,-330.9320000000007
22501.043,22806.5,-305.45699999999852
23618.152,24037.25,-419.09800000000178
19950.088,19732.5,217.58799999999974
22233.182,22497.6667,-264.48470000000088
22788.625,22600.75,187.875
21080.977,20594,486.97699999999895
19912.06,18716.75,1195.3100000000013
18619.312,19712.25,-1092.9379999999983
19597.564,20003.25,-405.68600000000151
21352.021,21696.75,-344.72899999999936
19300.953,20694.5,-1393.5469999999987
17866.23,17674.3333,191.89670000000115
19126.863,18680.3333,446.52970000000278
22378.53,22481.25,-102.72000000000116
19769.084,19355.5,413.58399999999892
18504.885,17887.5,617.3849999999984
17574.432,17663.5,-89.0679999999993
18863.28,18740,123.27999999999884
22478.1,22407.5,70.599999999998545
19871.48,19185.6667,685.813299999998
19106.215,18378.6667,727.54829999999856
19857.127,19769.5,87.627000000000407
17608.236,16591,1017.2360000000008
19689.04,18669.25,1019.7900000000009
21077.473,21332.25,-254.77699999999822
20801.842,20556.6667,245.17529999999897
22427.637,22402,25.636999999998807
19468.738,20623.5,-1154.7619999999988
22207.205,22320,-112.79499999999825
21815.375,21360,455.375
20564.441,21003,-438.55900000000111
21753.64,21777.25,-23.610000000000582
20315.82,20154.6667,161.15329999999813
21944.986,22088.75,-143.76399999999921
22181.598,22190,-8.4019999999982247
20642.217,20666.5,-24.282999999999447
19388.986,20930.75,-1541.7639999999992
22125.316,21896.75,228.56599999999889
21524.105,22041.25,-517.14500000000044
20274.307,20126.25,148.0570000000007
21503.555,21446,57.555000000000291
19128.092,18820.3333,307.75870000000214
20227.174,20710.5,-483.32600000000093
19195.914,18793.75,402.16400000000067
19299.588,20475.5,-1175.9120000000003
18252.418,18222.3333,30.084700000003068
16743.291,16716,27.291000000001077
18935.57,18200.6667,734.90329999999813
18947.371,20095.5,-1148.1290000000008
19890.348,18715.3333,1175.0147000000034
21780.29,21733.75,46.540000000000873
20766.582,20903.5,-136.91800000000148
19340.74,19779,-438.2599999999984
22445.38,21682.25,763.130000000001
22239.445,22118.75,120.69499999999971
22139.941,22508.25,-368.30900000000111
16785.94,17152.5,-366.56000000000131
22650.992,22860.5,-209.50800000000163
19211.4,20294.5,-1083.0999999999985
22207.635,22045.5,162.1349999999984
17989.646,17834.5,155.14600000000064
19819.686,18153.3333,1666.3527000000031
20876.086,20894.75,-18.664000000000669
19719.781,19616.5,103.28099999999904
23938.664,23824,114.66400000000067
19287.742,19994,-706.25800000000163
19205.625,20004.5,-798.875
22994.117,23496.75,-502.63300000000163
21948.133,21789.5,158.63300000000163
19153.857,21005,-1851.143
18364.393,16265,2099.393
22962.074,23040.75,-78.675999999999476
17333.152,16848.5,484.65199999999822
20800.596,21112.25,-311.65399999999863
21989.49,22574.6667,-585.1767
22683.59,22627.75,55.840000000000146
22201.578,22482.25,-280.67199999999866
21154.404,20918.75,235.65399999999863
18950.783,18731.3333,219.44970000000103
19243.623,19304.25,-60.627000000000407
22089.44,21769.3333,320.10670000000027
22871.402,22795.5,75.901999999998225
21763.764,21470.5,293.26399999999921
21075.818,21187,-111.1820000000007
18063.707,19410.75,-1347.0430000000015
22453.07,22323.75,129.31999999999971
17618.348,16651.5,966.84800000000178
19817.852,19355.25,462.60199999999895
19465.498,20116.3333,-650.83529999999882
22913.693,23079.75,-166.0570000000007
21454.412,21700.5,-246.08799999999974
20783.23,20778,5.2299999999995634
19271.791,20354,-1082.2089999999989
18987.213,18513.6667,473.54629999999815
20984.885,21337.3333,-352.4483
19175.584,18488.75,686.83399999999892
18653.578,20136.75,-1483.1719999999987
18015.994,17961.5,54.493999999998778
20862.197,20650.6667,211.53029999999853
23350.13,23837.25,-487.119999999999
20187.078,20350,-162.92199999999866
22099.953,22153.5,-53.546999999998661
21425.277,22247.75,-822.47300000000178
19945.691,20275.25,-329.55900000000111
20300.506,19845.25,455.25600000000122
21895.408,22080.75,-185.34200000000055
19657.393,19088.5,568.893
23311.908,23099.5,212.40799999999945
21348.76,22261,-912.2400000000016
20947.402,21219,-271.59800000000178
22222.93,21995.25,227.68000000000029
20186.701,20240,-53.298999999999069
20913.883,21608.75,-694.86699999999837
19819.068,20222,-402.9320000000007
19066.203,20296.5,-1230.2969999999987
20567.723,20850.5,-282.77699999999822
19713.979,19198.3333,515.64570000000094
22822.625,22571.5,251.125
22953.043,22713,240.04300000000148
19448.984,19259.5,189.48400000000038
22677.666,22262.5,415.16600000000108
22618.18,22932,-313.81999999999971
20704.988,20508,196.98800000000119
21223.584,21663,-439.41600000000108
21853.86,21741,112.86000000000058
19900.164,18428,1472.1640000000007
22272.576,22516,-243.42399999999907
17879.168,17844,35.168000000001484
22384.809,22584.5,-199.69099999999889
20621.37,19713.75,907.619999999999
19638.83,20047,-408.16999999999825
17578.648,17014,564.648000000001
20693.531,20378.5,315.03099999999904
19564.646,19200.75,363.89600000000064
19744.383,19428.75,315.63300000000163
20585.893,19911,674.893
19826.047,19377.5,448.54699999999866
20805.203,20658,147.20300000000134
21000.941,21527.6667,-526.72570000000269
19123.498,20498.75,-1375.2520000000004
19202.66,19609.5,-406.84000000000015
18682.46,18562.6667,119.79329999999754
18706.213,18945.3333,-239.12029999999868
20097.07,19114.3333,982.73670000000129
19058.922,20361.5,-1302.5780000000013
19398.096,20123.25,-725.15399999999863
19393.045,20171,-777.95500000000175
20527.84,20134.75,393.09000000000015
19701.19,20007.75,-306.56000000000131
20767.46,20634.75,132.70999999999913
18931.69,19531.5,-599.81000000000131
19144.94,20284.25,-1139.3100000000013
18946.664,20456.5,-1509.8359999999993
20714.049,20576.5,137.54899999999907
19544.693,19997.5,-452.8070000000007
18422.49,17294,1128.4900000000016
20696.861,20368,328.86100000000079
19583.178,19680.6667,-97.4887000000017
18292.547,17621.5,671.04699999999866
20526.12,19522.25,1003.869999999999
19852.707,20031.5,-178.79300000000148
20099.482,20395.3333,-295.85129999999845
18840.104,20030.75,-1190.6460000000006
19333.713,19298,35.712999999999738
18693.893,18427.6667,266.22629999999845
18228.16,17873,355.15999999999985
19010.176,20493.5,-1483.3240000000005
19448.041,19044,404.04100000000108
19414.207,19180,234.20699999999852
20606.34,20192.5,413.84000000000015
19559.941,19701.5,-141.55900000000111
18774.037,20546.25,-1772.2129999999997
20631.02,20387.75,243.27000000000044
20927.828,21378.75,-450.92199999999866
20204.096,18801.5,1402.5960000000014
19769.746,19594.75,174.99599999999919
19782.322,19373,409.32200000000012
19062.826,19796,-733.17399999999907
20355.453,20216.25,139.20300000000134
16663.89,16938.5,-274.61000000000058
20074.426,19922.6667,151.75929999999789
19199.88,20558.25,-1358.369999999999
18878.002,19653,-774.99799999999959
19221.652,20190.75,-969.09800000000178
19689.594,19739.5,-49.90599999999904
19500.928,19473.6667,27.2612999999983
18940.068,20137.5,-1197.4320000000007
18868.324,19747.25,-878.92599999999948
19290.635,19618.25,-327.6150000000016
19187.217,19320.6667,-133.44970000000103
18049.834,17606.3333,443.50070000000051
19396.488,20044.25,-647.76199999999881
19690.424,18892,798.42399999999907
19296.479,18817,479.47899999999936
18986.5,20710.5,-1724
18967.682,17019.6667,1948.0152999999991
19002.004,19733,-730.99599999999919
19752.684,20014.75,-262.06599999999889
18636.066,19200.5,-564.43400000000111
19232.475,20772,-1539.5250000000015
18174.38,18704,-529.619999999999
18849.832,17973.6667,876.16529999999693
18684.346,17757.5,926.84600000000137
18728.107,19586.75,-858.643
19047.264,20320.25,-1272.9860000000008
19707.922,19195,512.92199999999866
21515.82,21924.75,-408.93000000000029
19045.195,20101,-1055.8050000000003
21530.396,21504.75,25.64600000000064
18647.455,17868,779.45500000000175
22108.799,21623,485.79899999999907
19221.111,20081.25,-860.13899999999921
21557.81,22035.25,-477.43999999999869
19580.508,19840,-259.49199999999837
18888.945,19661,-772.05500000000029
19462.748,20327.5,-864.75200000000041
19394.506,19696.3333,-301.82729999999719
18799.63,19287.6667,-488.03670000000056
19780.354,21226,-1445.6460000000006
20889.914,20220.25,669.66400000000067
20106.766,20403.75,-296.98400000000038
21669.715,21674.5,-4.7849999999998545
19820.938,20408.5,-587.56200000000172
19399.441,19035.6667,363.77429999999731
18743.139,18637,106.13899999999921
20718.207,20677.75,40.456999999998516
21082.45,21409.75,-327.29999999999927
20946.04,19225.6667,1720.3732999999993
19640.215,20337,-696.78499999999985
21081.254,21108.75,-27.495999999999185
21792.676,21455.5,337.17599999999948
19367.488,19631,-263.51199999999881
19129.88,18678.3333,451.5467000000026
22072.05,21834.75,237.29999999999927
21306.064,21221.5,84.563999999998487
21593.256,21730,-136.74399999999878
22335.158,22212,123.15799999999945
20864.662,20904.5,-39.837999999999738
19348.34,19411.6667,-63.326700000001438
19354.062,20193.5,-839.43799999999828
22288.482,22047.25,241.23199999999997
18779.18,20243.75,-1464.5699999999997
21914.547,22248.25,-333.70300000000134
21499.172,21581.5,-82.328000000001339
21488.936,21747.25,-258.31399999999849
