EngagementScore_ID,Facility_ID,Comm_Nurses_Baseline,Comm_Nurses_Perform,Comm_Doctors_Baseline,Comm_Doctors_Perform,Comm_Hospital_Baseline,Comm_Hospital_Perform,Care_Transition_Baseline,Care_Transition_Perform,Comm_Medicines_Baseline,Comm_Medicines_Perform,Clean_Quiet_Baseline,Clean_Quiet_Perform,Discharge_Info_Baseline,Discharge_Info_Perform,Overall_Rating_Baseline,Overall_Rating_Perform
226,"030038",76.886199951171875,76.613700866699219,75.494102478027344,76.3843002319336,68.445396423339844,66.658798217773437,49.85369873046875,47.490200042724609,59.267601013183594,56.924098968505859,54.503898620605469,58.604301452636719,83.1532974243164,85.844001770019531,69.205596923828125,72.83380126953125
227,"100230",83.163101196289063,80.903396606445313,78.178497314453125,82.362899780273438,72.246101379394531,70.531402587890625,55.735698699951172,51.539798736572266,69.64630126953125,65.8156967163086,74.198699951171875,71.6510009765625,84.912101745605469,83.109703063964844,77.118499755859375,78.068603515625
228,"100231",79.422500610351563,75.025596618652344,76.466400146484375,74.212799072265625,67.2113037109375,56.720500946044922,56.127799987792969,43.354499816894531,67.748298645019531,64.971397399902344,64.054702758789063,60.231300354003906,85.635002136230469,82.460700988769531,72.343299865722656,70.508697509765625
229,"030036",79.529403686523438,81.9092025756836,74.7219009399414,77.179901123046875,64.3552017211914,68.058502197265625,52.334300994873047,51.023601531982422,61.812198638916016,61.353199005126953,57.883201599121094,60.687301635742188,87.56109619140625,88.405502319335938,70.55670166015625,72.4791030883789
230,"030030",73.16400146484375,68.554603576660156,71.902397155761719,69.281898498535156,63.430999755859375,49.949798583984375,41.299701690673828,41.451801300048828,62.902900695800781,51.256900787353516,63.568401336669922,58.579299926757813,81.298103332519531,83.203399658203125,64.76080322265625,55.076900482177734
231,"100223",73.489303588867187,73.607902526855469,73.507400512695313,75.4717025756836,66.399200439453125,57.829299926757812,47.576301574707031,43.975299835205078,63.278900146484375,67.129501342773438,58.690601348876953,64.27239990234375,82.597702026367188,85.47650146484375,60.6254997253418,63.254398345947266
232,"100224",74.253799438476562,62.585700988769531,74.231597900390625,62.886699676513672,64.541900634765625,47.972801208496094,43.999099731445313,36.578998565673828,59.9546012878418,48.942100524902344,63.999698638916016,59.925399780273438,79.274101257324219,71.866500854492188,63.096298217773438,53.512901306152344
233,"100226",74.14849853515625,77.250602722167969,73.427001953125,73.640800476074219,58.337501525878906,49.592399597167969,49.5077018737793,46.293098449707031,56.820598602294922,55.743198394775391,60.4015998840332,62.322799682617188,84.359703063964844,84.339103698730469,65.071296691894531,63.958198547363281
234,"040078",69.078498840332031,65.869400024414063,75.360198974609375,71.916099548339844,53.055000305175781,48.950901031494141,45.484100341796875,41.580600738525391,57.199199676513672,51.232498168945313,58.2224006652832,55.604301452636719,83.220901489257813,82.862297058105469,64.414802551269531,57.580398559570312
235,"100228",66.778396606445312,70.021697998046875,73.100700378417969,68.987800598144531,55.360298156738281,48.736698150634766,40.455101013183594,41.194900512695313,54.131599426269531,50.5718994140625,54.972499847412109,63.787200927734375,77.79730224609375,78.083702087402344,54.213298797607422,64.459999084472656
236,"030006",74.7343978881836,76.283096313476562,75.114700317382813,75.321296691894531,58.080501556396484,57.983100891113281,49.675701141357422,47.986598968505859,62.1786003112793,61.236099243164062,56.1151008605957,56.491901397705078,86.439697265625,87.286300659179687,70.652801513671875,70.716903686523438
237,"030007",78.1989974975586,73.339599609375,75.549102783203125,75.491897583007813,68.469902038574219,59.122200012207031,48.909599304199219,49.6526985168457,60.519599914550781,56.531299591064453,58.297298431396484,58.205898284912109,87.956596374511719,88.039199829101563,69.115997314453125,67.4738998413086
238,"030002",77.002899169921875,75.819900512695312,77.561203002929687,76.522003173828125,67.687301635742188,65.259803771972656,51.259498596191406,41.833198547363281,65.434402465820313,59.419399261474609,56.729000091552734,61.7317008972168,89.590400695800781,86.201698303222656,72.113700866699219,71.0958023071289
239,"050099",75.884597778320313,76.56939697265625,74.285400390625,74.618499755859375,62.270301818847656,63.0713005065918,48.375900268554687,43.789699554443359,62.414699554443359,61.514701843261719,60.324100494384766,61.29949951171875,84.890998840332031,85.659500122070313,72.3906021118164,72.347099304199219
240,"040041",73.761199951171875,76.3207015991211,75.961898803710937,75.650199890136719,66.529701232910156,63.390598297119141,40.770000457763672,47.330101013183594,56.498001098632813,60.140998840332031,60.590999603271484,61.720298767089844,88.138702392578125,85.748001098632813,60.994800567626953,61.817600250244141
241,"030016",78.422599792480469,71.516899108886719,79.1511001586914,71.488998413085938,63.9452018737793,53.923698425292969,51.029201507568359,37.124198913574219,65.360099792480469,59.126800537109375,61.6776008605957,59.823699951171875,88.0364990234375,83.862701416015625,67.990798950195312,60.963100433349609
242,"030013",75.807098388671875,71.211997985839844,72.473098754882813,69.901603698730469,57.9739990234375,52.308399200439453,47.370700836181641,43.136699676513672,54.903999328613281,55.030498504638672,63.943199157714844,61.193099975585937,85.227500915527344,82.030899047851562,64.707199096679687,61.447101593017578
243,"030012",79.173500061035156,81.12640380859375,78.581802368164063,75.494400024414063,65.6250991821289,68.6438980102539,49.900199890136719,46.484298706054687,61.479400634765625,56.27349853515625,56.500099182128906,61.491901397705078,86.576400756835938,85.12750244140625,69.203201293945313,70.2135009765625
244,"030014",78.834701538085938,77.7468032836914,76.263702392578125,75.029899597167969,58.931800842285156,59.475299835205078,51.3583984375,50.390399932861328,60.958698272705078,57.864898681640625,64.3595962524414,63.791900634765625,84.971298217773438,83.920600891113281,72.6426010131836,72.634201049804688
245,"030011",73.152603149414063,72.444999694824219,73.9271011352539,74.029502868652344,63.764999389648438,51.612598419189453,53.6083984375,44.201099395751953,63.692798614501953,54.531501770019531,62.540000915527344,57.667301177978516,87.905799865722656,84.485603332519531,67.671798706054687,60.612499237060547
246,"030010",74.21710205078125,73.4374008178711,76.071502685546875,73.164703369140625,63.709499359130859,57.027000427246094,46.690498352050781,44.23590087890625,63.408798217773438,57.746898651123047,60.657501220703125,56.877899169921875,87.2853012084961,85.168403625488281,66.062896728515625,62.756999969482422
247,"100209",74.652801513671875,65.671501159667969,76.893302917480469,71.8062973022461,61.201999664306641,45.893100738525391,40.834999084472656,45.833099365234375,61.225898742675781,49.973899841308594,55.6796989440918,56.381099700927734,78.126602172851563,72.034599304199219,57.840301513671875,55.440299987792969
248,"050093",72.506698608398438,72.896598815917969,72.892898559570313,73.351898193359375,57.961498260498047,56.765998840332031,46.656898498535156,44.658500671386719,58.086101531982422,60.2760009765625,60.4025993347168,61.538501739501953,84.70770263671875,85.282997131347656,66.226898193359375,68.467201232910156
249,"050091",71.636398315429687,66.4625015258789,67.177597045898437,64.5248031616211,58.805900573730469,52.831901550292969,34.729000091552734,28.995899200439453,63.11920166015625,48.390399932861328,54.796298980712891,57.227699279785156,78.566497802734375,70.422897338867188,58.035099029541016,54.884201049804688
250,"100200",78.964103698730469,73.183197021484375,81.9011001586914,74.283401489257813,66.2655029296875,53.159099578857422,54.902000427246094,51.854698181152344,66.541801452636719,57.3661994934082,70.172203063964844,65.254997253417969,84.410896301269531,82.758796691894531,76.400497436523438,72.994598388671875
251,"100204",74.037002563476562,74.778800964355469,75.806900024414063,76.4573974609375,57.500400543212891,53.380599975585937,50.208198547363281,46.68170166015625,62.495201110839844,58.097000122070312,53.804599761962891,56.923698425292969,83.9115982055664,83.094001770019531,65.582099914550781,70.308296203613281
252,"100206",76.307502746582031,81.9000015258789,76.266197204589844,78.932197570800781,67.6395034790039,64.963096618652344,50.731399536132812,50.612499237060547,60.770500183105469,61.051799774169922,68.112998962402344,72.337196350097656,82.349502563476562,82.0468978881836,68.267402648925781,71.916397094726562
253,"040055",72.4999008178711,69.664100646972656,73.369003295898438,70.33380126953125,57.539299011230469,53.488201141357422,44.094100952148438,41.899501800537109,58.777099609375,50.7672004699707,62.164199829101563,59.449699401855469,84.829803466796875,84.255897521972656,64.455902099609375,58.3661994934082
254,"100260",77.8635025024414,76.281898498535156,72.348098754882813,70.483596801757812,65.80169677734375,60.210300445556641,50.793899536132813,44.111301422119141,64.3948974609375,53.809101104736328,64.517898559570312,64.991401672363281,86.669502258300781,84.9542007446289,68.301803588867187,64.036796569824219
255,"100264",78.004798889160156,77.039199829101563,72.4446029663086,71.672798156738281,66.080902099609375,57.432598114013672,50.367599487304688,46.494701385498047,59.740798950195313,53.002201080322266,57.851398468017578,64.171302795410156,85.269203186035156,81.079902648925781,67.8998031616211,62.678398132324219
256,"100022",72.542098999023437,69.210502624511719,77.018302917480469,74.160202026367187,59.784500122070313,51.605400085449219,42.468399047851563,47.194301605224609,62.019798278808594,54.596298217773438,62.490898132324219,64.819999694824219,80.867202758789063,78.1969985961914,67.042800903320313,62.277099609375
257,"050075",72.700302124023438,72.352302551269531,79.580802917480469,79.596603393554688,56.807598114013672,56.456001281738281,48.499198913574219,47.178501129150391,57.003299713134766,57.163700103759766,58.477199554443359,59.855098724365234,84.687103271484375,84.122596740722656,71.691497802734375,68.8124008178711
258,"050073",77.701400756835938,79.10369873046875,82.450202941894531,82.415199279785156,61.134201049804688,65.074996948242188,51.38800048828125,49.575298309326172,64.114898681640625,61.047901153564453,62.605400085449219,69.148002624511719,85.989700317382812,88.737800598144531,73.925498962402344,75.973396301269531
259,"050078",76.4457015991211,75.436599731445312,79.339897155761719,75.31610107421875,57.614601135253906,54.229499816894531,51.185199737548828,48.831501007080078,64.751502990722656,66.186599731445313,59.357601165771484,56.978199005126953,83.146499633789063,83.205497741699219,70.8729019165039,69.2261962890625
260,"040029",82.8125,77.909500122070312,84.1270980834961,82.790199279785156,70.7489013671875,61.332500457763672,55.643001556396484,47.626899719238281,67.435699462890625,59.218700408935547,69.625297546386719,68.571701049804687,83.3093032836914,84.492301940917969,78.3468017578125,69.312301635742187
261,"040027",81.708602905273438,82.623703002929688,81.110801696777344,79.820602416992188,69.496002197265625,77.651603698730469,54.750999450683594,59.082901000976562,65.35980224609375,71.777999877929688,66.436698913574219,75.844802856445313,89.6333999633789,93.885299682617188,78.018798828125,84.381797790527344
262,"040026",76.307601928710937,75.467201232910156,78.771102905273438,73.5999984741211,56.077201843261719,53.077400207519531,48.333599090576172,46.237201690673828,63.269798278808594,54.476898193359375,60.806499481201172,57.572101593017578,84.223800659179688,82.058700561523438,67.237503051757812,64.048599243164062
263,"050082",76.245597839355469,68.8322982788086,78.697700500488281,72.918403625488281,59.327598571777344,52.160198211669922,51.243698120117187,45.115798950195313,62.40570068359375,53.787700653076172,62.320499420166016,58.742099761962891,87.64019775390625,84.6427993774414,69.878097534179688,66.668197631835938
264,"100254",76.599899291992188,78.344200134277344,75.611198425292969,79.226303100585938,63.873798370361328,62.75,52.398700714111328,46.465400695800781,63.585700988769531,62.558998107910156,68.073501586914062,73.5072021484375,83.966300964355469,78.24530029296875,69.290397644042969,71.850898742675781
265,"100012",76.510696411132813,77.4446029663086,75.138099670410156,74.802398681640625,59.486801147460938,57.818199157714844,50.573699951171875,50.001399993896484,60.2067985534668,59.043701171875,60.711898803710938,61.763801574707031,86.352897644042969,88.499099731445313,68.630897521972656,70.786003112792969
266,"040020",80.5457992553711,79.168098449707031,81.400802612304688,80.855598449707031,62.588600158691406,56.127601623535156,52.621700286865234,55.959400177001953,62.612899780273438,57.856399536132812,68.634902954101562,64.2738037109375,87.02960205078125,88.266098022460938,73.483901977539063,67.976799011230469
267,"100256",77.034103393554687,76.871498107910156,71.912803649902344,68.453498840332031,69.5541000366211,55.623600006103516,51.539501190185547,41.114601135253906,62.76300048828125,53.817298889160156,57.829299926757812,52.805301666259766,84.2654037475586,79.819900512695312,67.674400329589844,61.305000305175781
268,"100014",72.689399719238281,81.4031982421875,74.676597595214844,79.9312973022461,56.822700500488281,66.583000183105469,44.037899017333984,55.862499237060547,57.042800903320312,63.837898254394531,54.363201141357422,64.9708023071289,86.803497314453125,91.859901428222656,55.0723991394043,66.003501892089844
269,"100258",68.7468032836914,67.396896362304688,68.505996704101563,66.982498168945313,52.00469970703125,43.344398498535156,42.81610107421875,39.1151008605957,56.502601623535156,48.154998779296875,55.582599639892578,49.118598937988281,79.050201416015625,74.485198974609375,57.739101409912109,53.013401031494141
270,"100259",74.88909912109375,64.606002807617187,72.86669921875,67.825996398925781,64.074798583984375,48.166500091552734,47.089900970458984,38.149898529052734,59.889999389648437,44.200901031494141,64.6250991821289,54.163700103759766,84.985702514648438,72.137901306152344,65.249702453613281,57.975200653076172
271,"100017",73.642501831054688,73.836898803710938,76.2594985961914,73.810798645019531,54.775699615478516,56.865798950195312,46.6057014465332,45.217601776123047,59.133201599121094,55.701000213623047,61.664398193359375,60.510101318359375,84.942802429199219,82.443397521972656,63.265201568603516,62.104099273681641
272,"100018",68.782699584960938,72.4760971069336,71.777496337890625,74.094398498535156,49.140499114990234,52.703800201416016,42.133598327636719,44.090000152587891,49.414199829101563,56.508701324462891,52.693401336669922,56.307201385498047,81.0457992553711,85.1249008178711,60.127601623535156,66.1261978149414
273,"100019",77.595596313476563,78.203399658203125,76.4490966796875,74.27459716796875,56.8296012878418,61.204200744628906,49.212398529052734,48.964599609375,60.967700958251953,59.178298950195313,61.839801788330078,63.180400848388672,84.875,84.793197631835938,66.285400390625,69.575103759765625
274,"040022",74.121200561523438,77.131698608398438,78.776702880859375,79.863899230957031,62.793899536132813,65.007499694824219,48.142601013183594,49.963199615478516,61.230598449707031,58.724201202392578,66.0093002319336,67.663497924804687,85.8218994140625,86.018997192382813,69.0593032836914,71.245597839355469
275,"050069",81.2571029663086,77.4115982055664,80.09100341796875,78.491897583007812,63.692699432373047,54.752201080322266,58.20989990234375,53.22869873046875,66.852302551269531,58.375900268554688,70.709297180175781,62.592098236083984,88.806602478027344,87.480903625488281,80.181602478027344,79.8927001953125
276,"100030",77.067001342773437,76.131599426269531,76.754402160644531,76.125900268554688,63.064601898193359,59.395500183105469,51.199001312255859,50.3765983581543,62.890201568603516,60.319000244140625,72.935096740722656,70.086196899414062,81.176300048828125,80.492996215820312,72.0552978515625,64.698600769042969
277,"100032",74.109703063964844,67.898002624511719,75.743896484375,69.984199523925781,63.266300201416016,52.313899993896484,47.532299041748047,40.148799896240234,58.732601165771484,49.63330078125,60.944999694824219,50.818801879882813,84.156097412109375,81.539703369140625,60.881000518798828,54.2849006652832
278,"050063",67.785598754882813,66.231399536132813,70.385696411132813,68.01409912109375,54.508598327636719,53.246299743652344,37.132400512695313,33.075298309326172,56.415699005126953,57.551200866699219,54.617099761962891,52.870098114013672,77.051399230957031,80.423500061035156,59.206501007080078,61.423698425292969
279,"040039",78.755996704101563,72.710899353027344,82.021499633789063,79.2334976196289,62.672798156738281,55.351001739501953,50.413600921630859,47.0890007019043,64.040000915527344,54.38079833984375,72.3290023803711,65.787803649902344,83.871696472167969,81.621902465820313,66.55889892578125,61.958400726318359
280,"100265",82.034896850585937,81.860298156738281,79.011001586914063,77.331001281738281,67.708900451660156,66.540298461914063,56.002799987792969,53.741600036621094,66.389602661132813,62.0099983215332,61.5172004699707,60.445598602294922,90.319099426269531,88.466499328613281,77.3572006225586,77.16729736328125
281,"100023",76.154296875,73.612602233886719,71.744003295898437,67.0875015258789,66.71710205078125,54.609401702880859,46.947799682617188,39.662799835205078,59.102100372314453,51.439601898193359,58.618801116943359,53.771800994873047,84.773399353027344,81.8010025024414,64.970001220703125,58.957099914550781
282,"100266",79.328498840332031,81.846199035644531,78.417999267578125,82.765899658203125,69.269096374511719,64.783599853515625,56.811599731445313,50.282299041748047,64.733802795410156,58.697101593017578,65.983001708984375,60.952800750732422,86.122398376464844,84.915397644042969,78.014396667480469,74.610198974609375
283,"100267",79.0739974975586,77.32769775390625,77.1061019897461,77.043899536132813,76.126800537109375,56.322299957275391,51.257499694824219,45.489398956298828,67.3406982421875,58.304401397705078,61.326400756835938,65.283401489257812,84.404098510742187,78.239700317382813,76.415702819824219,73.4646987915039
284,"100025",77.904701232910156,76.470001220703125,78.931503295898438,77.574798583984375,65.37640380859375,61.200901031494141,55.940898895263672,52.904998779296875,65.185501098632812,60.629600524902344,65.554702758789063,63.174400329589844,85.924697875976563,86.822601318359375,74.79620361328125,71.550003051757812
285,"100268",74.5416030883789,70.33489990234375,72.163002014160156,72.124397277832031,62.4818000793457,46.728099822998047,44.43170166015625,41.708099365234375,62.975898742675781,56.798801422119141,57.275901794433594,55.640800476074219,83.3031997680664,79.330596923828125,62.867000579833984,58.3129997253418
286,"100026",74.472297668457031,71.343299865722656,74.74420166015625,68.7354965209961,58.343299865722656,53.681598663330078,49.350700378417969,44.327201843261719,59.979801177978516,54.631401062011719,63.868999481201172,62.192001342773438,84.704696655273437,81.375701904296875,66.7874984741211,67.310302734375
287,"100269",73.72039794921875,71.115196228027344,72.6227035522461,70.9011001586914,61.719699859619141,51.247898101806641,44.81719970703125,42.758598327636719,58.155101776123047,51.6416015625,65.611602783203125,67.575202941894531,80.431999206542969,82.460098266601563,66.812301635742188,66.979301452636719
288,"040036",78.316703796386719,75.5636978149414,81.977096557617187,79.924003601074219,61.402400970458984,59.087398529052734,51.716701507568359,47.805099487304688,61.21929931640625,56.960700988769531,61.783798217773437,59.400901794433594,86.572700500488281,83.920097351074219,70.512802124023437,67.056098937988281
289,"100028",76.069099426269531,74.300201416015625,71.96240234375,74.018600463867187,68.02490234375,57.655498504638672,48.1781005859375,52.1265983581543,65.235702514648438,60.783401489257812,65.729499816894531,63.546100616455078,87.839401245117188,90.716400146484375,68.414901733398437,64.052803039550781
290,"100029",72.2479019165039,64.709098815917969,74.030403137207031,65.862503051757812,63.014198303222656,51.538501739501953,41.562099456787109,35.421199798583984,61.474998474121094,48.24169921875,63.956298828125,56.394199371337891,77.612998962402344,74.049102783203125,60.563899993896484,52.313800811767578
291,"100242",73.219902038574219,74.017402648925781,74.174400329589844,69.482803344726563,59.7130012512207,54.721000671386719,49.573001861572266,46.033901214599609,60.527301788330078,50.314800262451172,57.829799652099609,50.597000122070313,83.75,78.682197570800781,64.579803466796875,66.153602600097656
292,"050295",75.661003112792969,77.275703430175781,73.157699584960937,72.675498962402344,63.084499359130859,55.827400207519531,50.255199432373047,46.508399963378906,61.8588981628418,66.930801391601562,59.92919921875,55.139198303222656,83.534103393554688,85.5697021484375,73.031898498535156,70.932998657226562
293,"050292",71.851799011230469,70.080497741699219,78.502899169921875,75.548103332519531,50.595600128173828,55.624698638916016,44.966098785400391,50.9296989440918,55.891799926757813,55.074298858642578,54.073299407958984,56.100200653076172,81.0895004272461,81.595001220703125,62.785701751708984,69.726997375488281
294,"050056",71.501998901367188,71.628501892089844,69.641197204589844,70.997100830078125,53.0806999206543,54.099399566650391,42.829498291015625,41.164299011230469,51.423999786376953,57.653598785400391,54.819801330566406,59.467800140380859,79.944503784179688,81.445297241210938,57.165798187255859,60.181499481201172
295,"050054",72.299201965332031,69.597198486328125,72.579696655273437,65.0208969116211,61.702800750732422,52.363601684570312,50.592399597167969,41.939300537109375,59.350101470947266,56.671600341796875,61.813899993896484,63.240398406982422,92.717201232910156,86.699600219726563,66.912002563476562,61.9734992980957
296,"050055",72.81829833984375,78.372200012207031,76.581497192382812,83.467597961425781,60.825000762939453,61.253200531005859,47.642501831054688,55.1859016418457,59.752799987792969,58.786800384521484,61.646598815917969,66.161300659179688,83.187797546386719,86.8385009765625,65.469100952148438,72.0647964477539
297,"040007",74.619102478027344,78.033401489257813,80.012397766113281,83.034896850585938,61.289699554443359,57.076801300048828,48.946998596191406,48.715000152587891,58.942100524902344,56.042400360107422,60.962100982666016,64.3407974243164,83.032997131347656,80.806900024414063,69.498298645019531,65.475799560546875
298,"040004",78.328498840332031,74.194297790527344,81.525703430175781,80.40789794921875,65.012603759765625,55.095199584960937,49.553298950195313,48.495899200439453,61.929100036621094,59.342899322509766,68.906303405761719,64.027099609375,86.695999145507813,88.81109619140625,73.346603393554688,73.451797485351563
299,"100232",78.95880126953125,67.4365005493164,79.4175033569336,71.133598327636719,66.241996765136719,45.390800476074219,49.763698577880859,42.9827995300293,64.769599914550781,52.329498291015625,63.356399536132813,58.9900016784668,84.395797729492187,77.730903625488281,65.36419677734375,62.00360107421875
300,"060096",78.777702331542969,81.5696029663086,82.755500793457031,84.055999755859375,70.0447006225586,72.273300170898437,49.759700775146484,56.403400421142578,67.791900634765625,63.129501342773438,72.414299011230469,80.473098754882813,88.2301025390625,90.7771987915039,77.84649658203125,77.518501281738281
301,"100236",72.163398742675781,70.879898071289063,69.662101745605469,67.429801940917969,59.5172004699707,45.771800994873047,47.435199737548828,39.404300689697266,57.899101257324219,49.108200073242188,47.240398406982422,54.798698425292969,84.490898132324219,80.708900451660156,60.888599395751953,58.228801727294922
302,"040002",81.724296569824219,78.303298950195313,82.205497741699219,83.538101196289063,73.494796752929688,73.8373031616211,54.134101867675781,49.610698699951172,64.810096740722656,60.015300750732422,75.745697021484375,74.096603393554687,87.633697509765625,85.591598510742188,78.266899108886719,65.529800415039063
303,"100238",74.726600646972656,75.897201538085938,70.948501586914063,74.238601684570312,67.598701477050781,59.481098175048828,47.682498931884766,44.468399047851563,57.631900787353516,52.27239990234375,57.92559814453125,53.515098571777344,83.724197387695313,81.375198364257813,66.792198181152344,62.100200653076172
304,"050289",75.2345962524414,69.2770004272461,76.4135971069336,71.2083969116211,61.757900238037109,63.183998107910156,48.583400726318359,36.488300323486328,52.319000244140625,58.123500823974609,61.230300903320312,59.193500518798828,83.422401428222656,78.172698974609375,61.910301208496094,50.112201690673828
305,"050047",72.032600402832031,75.0863037109375,77.8093032836914,79.880203247070313,61.646701812744141,59.396900177001953,47.815799713134766,50.116600036621094,58.780200958251953,53.974899291992188,50.285499572753906,63.828899383544922,84.746299743652344,84.677902221679688,61.271400451660156,75.617301940917969
306,"100252",76.6759033203125,72.525596618652344,76.0708999633789,74.21099853515625,70.5905990600586,56.662998199462891,44.744300842285156,42.947299957275391,64.2114028930664,57.354499816894531,59.828399658203125,64.520698547363281,86.132499694824219,81.466598510742187,63.367099761962891,61.851898193359375
307,"100253",77.209197998046875,78.0551986694336,76.0198974609375,77.515296936035156,64.142303466796875,62.677200317382812,54.090801239013672,51.4109992980957,62.796501159667969,55.271701812744141,66.819999694824219,64.281700134277344,88.73480224609375,84.424896240234375,76.532798767089844,73.629898071289063
308,"050283",79.115798950195313,78.3208999633789,82.5698013305664,83.173599243164062,64.9917984008789,58.619300842285156,54.969501495361328,53.909599304199219,65.344100952148438,64.21240234375,60.408798217773437,60.5005989074707,89.703697204589844,89.567497253417969,73.527397155761719,75.7030029296875
309,"050042",78.7677001953125,81.238899230957031,76.101799011230469,76.89849853515625,69.1874008178711,66.182998657226562,52.464698791503906,50.9093017578125,64.949699401855469,60.187698364257813,60.024299621582031,56.577301025390625,88.109100341796875,90.406600952148438,69.56500244140625,73.272903442382812
310,"050281",74.117103576660156,79.005096435546875,76.447196960449219,80.712799072265625,70.995597839355469,75.705802917480469,43.245399475097656,48.233299255371094,71.711997985839844,64.065200805664062,62.609100341796875,68.697601318359375,84.322700500488281,86.1084976196289,70.378997802734375,73.086799621582031
311,"050045",72.339103698730469,74.209800720214844,73.7300033569336,69.881301879882813,60.353298187255859,54.270900726318359,52.3744010925293,43.351699829101562,60.843399047851562,51.676498413085937,60.1416015625,64.202400207519531,84.399696350097656,82.622596740722656,59.921501159667969,61.926101684570313
312,"050043",73.021499633789063,74.115402221679688,76.013801574707031,79.427200317382813,54.175098419189453,56.181400299072266,49.600898742675781,51.01190185546875,58.776401519775391,55.176700592041016,62.051101684570313,63.795101165771484,87.17919921875,85.775100708007812,70.08740234375,73.055496215820313
313,"040017",77.791297912597656,70.104896545410156,82.137901306152344,75.263801574707031,69.270103454589844,48.724300384521484,48.477901458740234,39.645900726318359,58.254001617431641,54.286201477050781,76.37640380859375,68.39630126953125,82.935501098632813,79.048599243164063,66.966400146484375,58.734600067138672
314,"040016",77.263198852539062,75.13330078125,79.800498962402344,78.413803100585937,56.620399475097656,58.059898376464844,51.489398956298828,47.802299499511719,62.732101440429688,62.933700561523438,62.152099609375,60.978199005126953,85.13189697265625,85.410797119140625,73.497596740722656,69.472000122070313
315,"050290",76.5988998413086,73.075996398925781,80.838897705078125,80.460098266601562,56.792098999023438,49.319999694824219,52.539699554443359,46.694599151611328,61.491600036621094,53.901298522949219,65.124801635742187,60.6968994140625,84.809600830078125,81.406501770019531,78.83380126953125,72.700599670410156
316,"050291",79.4823989868164,79.0625,81.2311019897461,79.820198059082031,65.4198989868164,64.92449951171875,53.926399230957031,53,62.748699188232422,63.564701080322266,65.552001953125,66.915603637695313,88.951400756835937,89.010902404785156,78.994300842285156,77.949501037597656
317,"100243",74.720497131347656,69.846199035644531,72.382003784179687,66.309501647949219,63.170501708984375,54.652099609375,47.670101165771484,39.627300262451172,61.050201416015625,50.757198333740234,60.978099822998047,57.676998138427734,83.219100952148438,83.668899536132813,62.785701751708984,57.511100769042969
318,"100001",78.756599426269531,74.445297241210937,78.864097595214844,75.350303649902344,69.041297912597656,61.832298278808594,52.656101226806641,48.161399841308594,68.299003601074219,62.46099853515625,66.2936019897461,64.070098876953125,87.257499694824219,85.845298767089844,71.484100341796875,69.362098693847656
319,"040010",75.63330078125,75.124298095703125,78.7593002319336,81.740097045898437,63.360500335693359,61.479099273681641,52.588798522949219,50.615299224853516,62.522899627685547,53.660701751708984,66.295402526855469,67.186698913574219,87.2333984375,87.580703735351563,73.49859619140625,70.802497863769531
320,"100244",77.411697387695313,78.336502075195313,73.662300109863281,75.9490966796875,58.1348991394043,59.6963005065918,47.860801696777344,50.333400726318359,58.023799896240234,62.628200531005859,59.2932014465332,59.6963005065918,85.791099548339844,86.2029037475586,63.932399749755859,68.506401062011719
321,"100002",68.803298950195313,68.039299011230469,70.61669921875,70.825103759765625,47.504798889160156,47.130599975585937,43.757301330566406,43.575099945068359,51.539901733398437,51.294399261474609,60.281200408935547,64.318801879882813,79.1729965209961,78.2042007446289,62.618000030517578,63.626499176025391
322,"100246",68.1500015258789,70.15679931640625,70.3311996459961,63.807201385498047,59.139499664306641,53.582698822021484,40.460098266601563,41.091098785400391,53.627799987792969,52.504501342773438,51.017398834228516,52.307300567626953,81.511100769042969,81.611602783203125,55.810298919677734,60.652099609375
323,"040014",78.908096313476562,76.683403015136719,80.640800476074219,78.928298950195313,70.748703002929688,65.67669677734375,52.977901458740234,45.897800445556641,69.581298828125,64.470298767089844,69.014701843261719,66.708000183105469,86.745002746582031,84.263900756835937,71.5,70.2562026977539
324,"100248",72.299400329589844,68.582901000976563,72.39630126953125,70.8593978881836,62.499900817871094,50.008998870849609,49.177700042724609,40.890098571777344,58.796100616455078,49.87139892578125,57.023899078369141,55.502201080322266,84.0958023071289,78.127403259277344,63.544101715087891,61.5182991027832
325,"100006",80.629302978515625,79.370796203613281,80.074699401855469,79.749397277832031,64.94830322265625,65.108200073242188,54.742801666259766,58.016300201416016,62.805099487304687,60.120899200439453,69.945098876953125,69.905197143554687,86.437202453613281,86.9646987915039,77.126701354980469,76.678398132324219
326,"100249",70.732101440429688,73.035598754882813,67.5238037109375,70.169296264648437,56.730899810791016,54.011398315429688,46.13330078125,39.672901153564453,55.457099914550781,55.418300628662109,54.171699523925781,56.054298400878906,84.039596557617187,80.914497375488281,56.066299438476563,58.305000305175781
327,"100007",81.2311019897461,78.907699584960937,78.145797729492187,76.627197265625,66.292999267578125,60.886199951171875,57.260898590087891,54.042499542236328,68.3136978149414,61.985000610351563,73.6427993774414,72.002998352050781,89.121200561523438,86.935096740722656,77.128997802734375,74.418998718261719
328,"100008",81.313796997070313,75.499801635742188,83.363601684570313,79.675498962402344,59.398998260498047,52.961200714111328,57.937698364257813,53.921298980712891,64.027702331542969,56.879600524902344,68.55999755859375,65.074996948242188,85.821197509765625,81.085502624511719,75.908203125,69.589599609375
