location,date,variable,value
India,2021-07-15 00:00:00.000,total_boosters,0
India,2021-02-21 00:00:00.000,total_boosters,0
India,2021-06-02 00:00:00.000,total_boosters,0
India,2021-06-09 00:00:00.000,total_boosters,0
India,2021-08-08 00:00:00.000,total_boosters,0
India,2021-10-25 00:00:00.000,total_boosters,0
India,2021-09-26 00:00:00.000,total_boosters,0
India,2021-09-24 00:00:00.000,total_boosters,0
India,2021-08-10 00:00:00.000,total_boosters,0
India,2021-06-18 00:00:00.000,total_boosters,0
India,2021-05-15 00:00:00.000,total_boosters,0
India,2021-05-25 00:00:00.000,total_boosters,0
India,2022-02-10 00:00:00.000,total_boosters,15223921
India,2021-11-01 00:00:00.000,total_boosters,0
India,2021-09-03 00:00:00.000,total_boosters,0
India,2021-02-06 00:00:00.000,total_boosters,0
India,2021-05-24 00:00:00.000,total_boosters,0
India,2021-11-26 00:00:00.000,total_boosters,0
India,2022-02-05 00:00:00.000,total_boosters,13992574
India,2021-04-17 00:00:00.000,total_boosters,0
India,2022-01-19 00:00:00.000,total_boosters,5839841
India,2021-02-04 00:00:00.000,total_boosters,0
India,2021-03-25 00:00:00.000,total_boosters,0
India,2022-02-12 00:00:00.000,total_boosters,16138234
India,2021-10-20 00:00:00.000,total_boosters,0
India,2021-04-16 00:00:00.000,total_boosters,0
India,2021-04-28 00:00:00.000,total_boosters,0
India,2021-06-08 00:00:00.000,total_boosters,0
India,2021-09-18 00:00:00.000,total_boosters,0
India,2021-01-23 00:00:00.000,total_boosters,0
India,2021-09-04 00:00:00.000,total_boosters,0
India,2022-01-15 00:00:00.000,total_boosters,4119154
India,2021-08-18 00:00:00.000,total_boosters,0
India,2021-09-23 00:00:00.000,total_boosters,0
India,2021-04-26 00:00:00.000,total_boosters,0
India,2021-05-11 00:00:00.000,total_boosters,0
India,2021-10-17 00:00:00.000,total_boosters,0
India,2022-01-18 00:00:00.000,total_boosters,4672508
India,2021-11-17 00:00:00.000,total_boosters,0
India,2021-06-26 00:00:00.000,total_boosters,0
India,2021-02-13 00:00:00.000,total_boosters,0
India,2022-02-04 00:00:00.000,total_boosters,13562682
India,2022-01-24 00:00:00.000,total_boosters,7957758
India,2021-08-23 00:00:00.000,total_boosters,0
India,2022-01-10 00:00:00.000,total_boosters,0
India,2021-07-29 00:00:00.000,total_boosters,0
India,2021-09-20 00:00:00.000,total_boosters,0
India,2021-12-28 00:00:00.000,total_boosters,0
India,2021-03-21 00:00:00.000,total_boosters,0
India,2021-01-21 00:00:00.000,total_boosters,0
India,2022-02-01 00:00:00.000,total_boosters,12340789
India,2021-02-03 00:00:00.000,total_boosters,0
India,2021-07-30 00:00:00.000,total_boosters,0
India,2021-08-16 00:00:00.000,total_boosters,0
India,2021-07-12 00:00:00.000,total_boosters,0
India,2021-01-16 00:00:00.000,total_boosters,0
India,2021-05-09 00:00:00.000,total_boosters,0
India,2021-06-29 00:00:00.000,total_boosters,0
India,2021-12-29 00:00:00.000,total_boosters,0
India,2021-04-30 00:00:00.000,total_boosters,0
India,2021-05-12 00:00:00.000,total_boosters,0
India,2021-10-12 00:00:00.000,total_boosters,0
India,2021-07-26 00:00:00.000,vaccine.1,Covaxin
India,2021-04-07 00:00:00.000,vaccine.1,Covaxin
India,2021-08-31 00:00:00.000,vaccine.1,Covaxin
India,2021-02-24 00:00:00.000,vaccine.1,Covaxin
India,2021-10-30 00:00:00.000,vaccine.1,Covaxin
India,2021-03-28 00:00:00.000,vaccine.1,Covaxin
India,2021-08-19 00:00:00.000,vaccine.1,Covaxin
India,2021-09-11 00:00:00.000,vaccine.1,Covaxin
India,2021-04-12 00:00:00.000,vaccine.1,Covaxin
India,2021-05-27 00:00:00.000,vaccine.1,Covaxin
India,2021-07-06 00:00:00.000,vaccine.1,Covaxin
India,2021-08-25 00:00:00.000,vaccine.1,Covaxin
India,2021-12-15 00:00:00.000,vaccine.1,Covaxin
India,2021-06-05 00:00:00.000,vaccine.1,Covaxin
India,2021-11-02 00:00:00.000,vaccine.1,Covaxin
India,2021-03-13 00:00:00.000,vaccine.1,Covaxin
India,2022-01-06 00:00:00.000,vaccine.1,Covaxin
India,2021-07-05 00:00:00.000,vaccine.1,Covaxin
India,2021-07-24 00:00:00.000,vaccine.1,Covaxin
India,2021-02-08 00:00:00.000,vaccine.1,Covaxin
India,2021-06-19 00:00:00.000,vaccine.1,Covaxin
India,2021-11-21 00:00:00.000,vaccine.1,Covaxin
India,2021-01-17 00:00:00.000,vaccine.1,Covaxin
India,2021-05-02 00:00:00.000,vaccine.1,Covaxin
India,2021-11-12 00:00:00.000,vaccine.1,Covaxin
India,2021-05-08 00:00:00.000,vaccine.1,Covaxin
India,2021-12-01 00:00:00.000,vaccine.1,Covaxin
India,2021-11-04 00:00:00.000,vaccine.1,Covaxin
India,2021-03-15 00:00:00.000,vaccine.1,Covaxin
India,2021-04-21 00:00:00.000,vaccine.1,Covaxin
India,2022-02-07 00:00:00.000,vaccine.1,Covaxin
India,2021-08-17 00:00:00.000,vaccine.1,Covaxin
India,2021-05-18 00:00:00.000,vaccine.1,Covaxin
India,2021-10-04 00:00:00.000,vaccine.1,Covaxin
India,2021-10-06 00:00:00.000,vaccine.1,Covaxin
India,2021-11-14 00:00:00.000,vaccine.1,Covaxin
India,2021-06-20 00:00:00.000,vaccine.1,Covaxin
India,2021-09-28 00:00:00.000,vaccine.1,Covaxin
India,2021-07-15 00:00:00.000,vaccine.1,Covaxin
India,2021-02-21 00:00:00.000,vaccine.1,Covaxin
India,2021-06-02 00:00:00.000,vaccine.1,Covaxin
India,2021-06-09 00:00:00.000,vaccine.1,Covaxin
India,2021-08-08 00:00:00.000,vaccine.1,Covaxin
India,2021-10-25 00:00:00.000,vaccine.1,Covaxin
India,2021-09-26 00:00:00.000,vaccine.1,Covaxin
India,2021-09-24 00:00:00.000,vaccine.1,Covaxin
India,2021-08-10 00:00:00.000,vaccine.1,Covaxin
India,2021-06-18 00:00:00.000,vaccine.1,Covaxin
India,2021-05-15 00:00:00.000,vaccine.1,Covaxin
India,2021-05-25 00:00:00.000,vaccine.1,Covaxin
India,2022-02-10 00:00:00.000,vaccine.1,Covaxin
India,2021-11-01 00:00:00.000,vaccine.1,Covaxin
India,2021-09-03 00:00:00.000,vaccine.1,Covaxin
India,2021-02-06 00:00:00.000,vaccine.1,Covaxin
India,2021-05-24 00:00:00.000,vaccine.1,Covaxin
India,2021-11-26 00:00:00.000,vaccine.1,Covaxin
India,2022-02-05 00:00:00.000,vaccine.1,Covaxin
India,2021-04-17 00:00:00.000,vaccine.1,Covaxin
India,2022-01-19 00:00:00.000,vaccine.1,Covaxin
India,2021-02-04 00:00:00.000,vaccine.1,Covaxin
India,2021-03-25 00:00:00.000,vaccine.1,Covaxin
India,2022-02-12 00:00:00.000,vaccine.1,Covaxin
India,2021-10-20 00:00:00.000,vaccine.1,Covaxin
India,2021-04-16 00:00:00.000,vaccine.1,Covaxin
India,2021-04-28 00:00:00.000,vaccine.1,Covaxin
India,2021-06-08 00:00:00.000,vaccine.1,Covaxin
India,2021-09-18 00:00:00.000,vaccine.1,Covaxin
India,2021-01-23 00:00:00.000,vaccine.1,Covaxin
India,2021-09-04 00:00:00.000,vaccine.1,Covaxin
India,2022-01-15 00:00:00.000,vaccine.1,Covaxin
India,2021-08-18 00:00:00.000,vaccine.1,Covaxin
India,2021-09-23 00:00:00.000,vaccine.1,Covaxin
India,2021-04-26 00:00:00.000,vaccine.1,Covaxin
India,2021-05-11 00:00:00.000,vaccine.1,Covaxin
India,2021-10-17 00:00:00.000,vaccine.1,Covaxin
India,2022-01-18 00:00:00.000,vaccine.1,Covaxin
India,2021-11-17 00:00:00.000,vaccine.1,Covaxin
India,2021-06-26 00:00:00.000,vaccine.1,Covaxin
India,2021-02-13 00:00:00.000,vaccine.1,Covaxin
India,2022-02-04 00:00:00.000,vaccine.1,Covaxin
India,2022-01-24 00:00:00.000,vaccine.1,Covaxin
India,2021-08-23 00:00:00.000,vaccine.1,Covaxin
India,2022-01-10 00:00:00.000,vaccine.1,Covaxin
India,2021-07-29 00:00:00.000,vaccine.1,Covaxin
India,2021-09-20 00:00:00.000,vaccine.1,Covaxin
India,2021-12-28 00:00:00.000,vaccine.1,Covaxin
India,2021-03-21 00:00:00.000,vaccine.1,Covaxin
India,2021-01-21 00:00:00.000,vaccine.1,Covaxin
India,2022-02-01 00:00:00.000,vaccine.1,Covaxin
India,2021-02-03 00:00:00.000,vaccine.1,Covaxin
India,2021-07-30 00:00:00.000,vaccine.1,Covaxin
India,2021-08-16 00:00:00.000,vaccine.1,Covaxin
India,2021-07-12 00:00:00.000,vaccine.1,Covaxin
India,2021-01-16 00:00:00.000,vaccine.1,Covaxin
India,2021-05-09 00:00:00.000,vaccine.1,Covaxin
India,2021-06-29 00:00:00.000,vaccine.1,Covaxin
India,2021-12-29 00:00:00.000,vaccine.1,Covaxin
India,2021-04-30 00:00:00.000,vaccine.1,Covaxin
India,2021-05-12 00:00:00.000,vaccine.1,Covaxin
India,2021-10-12 00:00:00.000,vaccine.1,Covaxin
India,2021-07-26 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-07 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-31 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-24 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-30 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-03-28 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-19 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-11 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-12 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-27 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-06 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-25 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-12-15 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-05 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-02 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-03-13 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-01-06 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-05 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-24 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-08 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-19 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-21 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-01-17 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-02 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-12 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-08 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-12-01 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-04 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-03-15 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-21 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-02-07 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-17 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-18 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-04 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-06 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-14 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-20 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-28 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-15 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-21 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-02 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-09 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-08 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-25 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-26 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-24 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-10 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-18 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-15 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-25 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-02-10 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-01 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-03 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-06 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-24 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-26 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-02-05 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-17 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-01-19 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-04 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-03-25 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-02-12 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-20 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-16 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-28 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-08 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-18 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-01-23 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-04 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-01-15 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-18 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-23 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-26 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-11 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-17 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-01-18 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-11-17 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-26 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-13 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-02-04 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-01-24 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-23 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-01-10 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-29 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-09-20 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-12-28 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-03-21 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-01-21 00:00:00.000,vaccine.2.1.1, Oxford
India,2022-02-01 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-02-03 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-30 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-08-16 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-12 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-01-16 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-09 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-06-29 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-12-29 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-04-30 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-05-12 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-10-12 00:00:00.000,vaccine.2.1.1, Oxford
India,2021-07-26 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-07 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-31 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-24 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-30 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-03-28 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-19 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-11 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-12 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-27 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-06 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-25 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-12-15 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-05 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-02 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-03-13 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-01-06 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-05 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-24 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-08 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-19 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-21 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-01-17 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-02 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-12 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-08 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-12-01 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-04 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-03-15 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-21 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-02-07 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-17 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-18 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-04 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-06 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-14 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-20 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-28 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-15 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-21 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-02 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-09 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-08 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-25 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-26 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-24 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-10 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-18 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-15 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-25 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-02-10 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-01 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-03 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-06 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-24 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-26 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-02-05 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-17 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-01-19 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-04 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-03-25 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-02-12 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-20 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-16 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-28 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-08 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-18 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-01-23 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-04 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-01-15 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-18 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-23 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-26 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-11 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-17 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-01-18 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-11-17 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-26 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-13 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-02-04 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-01-24 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-23 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-01-10 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-29 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-09-20 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-12-28 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-03-21 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-01-21 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2022-02-01 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-02-03 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-30 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-08-16 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-12 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-01-16 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-09 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-06-29 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-12-29 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-04-30 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-05-12 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-10-12 00:00:00.000,vaccine.2.1.2,AstraZeneca
India,2021-07-26 00:00:00.000,Monthdateyear,Jul-26-21
India,2021-04-07 00:00:00.000,Monthdateyear,Apr-07-21
India,2021-08-31 00:00:00.000,Monthdateyear,Aug-31-21
India,2021-02-24 00:00:00.000,Monthdateyear,Feb-24-21
India,2021-10-30 00:00:00.000,Monthdateyear,Oct-30-21
India,2021-03-28 00:00:00.000,Monthdateyear,Mar-28-21
India,2021-08-19 00:00:00.000,Monthdateyear,Aug-19-21
India,2021-09-11 00:00:00.000,Monthdateyear,Sep-11-21
India,2021-04-12 00:00:00.000,Monthdateyear,Apr-12-21
India,2021-05-27 00:00:00.000,Monthdateyear,May-27-21
India,2021-07-06 00:00:00.000,Monthdateyear,Jul-06-21
India,2021-08-25 00:00:00.000,Monthdateyear,Aug-25-21
India,2021-12-15 00:00:00.000,Monthdateyear,Dec-15-21
India,2021-06-05 00:00:00.000,Monthdateyear,Jun-05-21
India,2021-11-02 00:00:00.000,Monthdateyear,Nov-02-21
India,2021-03-13 00:00:00.000,Monthdateyear,Mar-13-21
India,2022-01-06 00:00:00.000,Monthdateyear,Jan-06-22
India,2021-07-05 00:00:00.000,Monthdateyear,Jul-05-21
India,2021-07-24 00:00:00.000,Monthdateyear,Jul-24-21
India,2021-02-08 00:00:00.000,Monthdateyear,Feb-08-21
India,2021-06-19 00:00:00.000,Monthdateyear,Jun-19-21
India,2021-11-21 00:00:00.000,Monthdateyear,Nov-21-21
India,2021-01-17 00:00:00.000,Monthdateyear,Jan-17-21
India,2021-05-02 00:00:00.000,Monthdateyear,May-02-21
India,2021-11-12 00:00:00.000,Monthdateyear,Nov-12-21
India,2021-05-08 00:00:00.000,Monthdateyear,May-08-21
India,2021-12-01 00:00:00.000,Monthdateyear,Dec-01-21
India,2021-11-04 00:00:00.000,Monthdateyear,Nov-04-21
India,2021-03-15 00:00:00.000,Monthdateyear,Mar-15-21
India,2021-04-21 00:00:00.000,Monthdateyear,Apr-21-21
India,2022-02-07 00:00:00.000,Monthdateyear,Feb-07-22
India,2021-08-17 00:00:00.000,Monthdateyear,Aug-17-21
India,2021-05-18 00:00:00.000,Monthdateyear,May-18-21
India,2021-10-04 00:00:00.000,Monthdateyear,Oct-04-21
India,2021-10-06 00:00:00.000,Monthdateyear,Oct-06-21
India,2021-11-14 00:00:00.000,Monthdateyear,Nov-14-21
India,2021-06-20 00:00:00.000,Monthdateyear,Jun-20-21
India,2021-09-28 00:00:00.000,Monthdateyear,Sep-28-21
India,2021-07-15 00:00:00.000,Monthdateyear,Jul-15-21
India,2021-02-21 00:00:00.000,Monthdateyear,Feb-21-21
India,2021-06-02 00:00:00.000,Monthdateyear,Jun-02-21
India,2021-06-09 00:00:00.000,Monthdateyear,Jun-09-21
India,2021-08-08 00:00:00.000,Monthdateyear,Aug-08-21
India,2021-10-25 00:00:00.000,Monthdateyear,Oct-25-21
India,2021-09-26 00:00:00.000,Monthdateyear,Sep-26-21
India,2021-09-24 00:00:00.000,Monthdateyear,Sep-24-21
India,2021-08-10 00:00:00.000,Monthdateyear,Aug-10-21
India,2021-06-18 00:00:00.000,Monthdateyear,Jun-18-21
India,2021-05-15 00:00:00.000,Monthdateyear,May-15-21
India,2021-05-25 00:00:00.000,Monthdateyear,May-25-21
India,2022-02-10 00:00:00.000,Monthdateyear,Feb-10-22
India,2021-11-01 00:00:00.000,Monthdateyear,Nov-01-21
India,2021-09-03 00:00:00.000,Monthdateyear,Sep-03-21
India,2021-02-06 00:00:00.000,Monthdateyear,Feb-06-21
India,2021-05-24 00:00:00.000,Monthdateyear,May-24-21
India,2021-11-26 00:00:00.000,Monthdateyear,Nov-26-21
India,2022-02-05 00:00:00.000,Monthdateyear,Feb-05-22
India,2021-04-17 00:00:00.000,Monthdateyear,Apr-17-21
India,2022-01-19 00:00:00.000,Monthdateyear,Jan-19-22
India,2021-02-04 00:00:00.000,Monthdateyear,Feb-04-21
India,2021-03-25 00:00:00.000,Monthdateyear,Mar-25-21
India,2022-02-12 00:00:00.000,Monthdateyear,Feb-12-22
India,2021-10-20 00:00:00.000,Monthdateyear,Oct-20-21
India,2021-04-16 00:00:00.000,Monthdateyear,Apr-16-21
India,2021-04-28 00:00:00.000,Monthdateyear,Apr-28-21
India,2021-06-08 00:00:00.000,Monthdateyear,Jun-08-21
India,2021-09-18 00:00:00.000,Monthdateyear,Sep-18-21
India,2021-01-23 00:00:00.000,Monthdateyear,Jan-23-21
India,2021-09-04 00:00:00.000,Monthdateyear,Sep-04-21
India,2022-01-15 00:00:00.000,Monthdateyear,Jan-15-22
India,2021-08-18 00:00:00.000,Monthdateyear,Aug-18-21
India,2021-09-23 00:00:00.000,Monthdateyear,Sep-23-21
India,2021-04-26 00:00:00.000,Monthdateyear,Apr-26-21
India,2021-05-11 00:00:00.000,Monthdateyear,May-11-21
India,2021-10-17 00:00:00.000,Monthdateyear,Oct-17-21
India,2022-01-18 00:00:00.000,Monthdateyear,Jan-18-22
