product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,norm_sales_amount,ProfitMargin%,Profit_Margin,Cost_Price,normalized_currancies
"Prod134","Cus019","Mark011",43852,1,519,"INR",519,0.16,83.04,435.96,
"Prod134","Cus019","Mark011",43854,1,444,"INR",444,-0.1,-44.400000000000006,488.4,
"Prod134","Cus019","Mark011",43858,1,370,"INR",370,0.38,140.6,229.4,
"Prod134","Cus019","Mark011",43859,1,296,"INR",296,-0.27,-79.92,375.92,
"Prod134","Cus019","Mark011",43860,1,444,"INR",444,-0.06,-26.64,470.64,
"Prod134","Cus019","Mark011",43873,1,296,"INR",296,-0.17,-50.32,346.32,
"Prod134","Cus019","Mark011",43874,1,296,"INR",296,0.15,44.4,251.6,
"Prod134","Cus019","Mark011",43880,1,296,"INR",296,0.4,118.4,177.6,
"Prod134","Cus019","Mark011",43886,1,296,"INR",296,-0.34,-100.64,396.64,
"Prod134","Cus019","Mark011",43888,1,370,"INR",370,-0.04,-14.8,384.8,
"Prod134","Cus019","Mark011",43895,1,444,"INR",444,-0.32,-142.08,586.08,
"Prod134","Cus019","Mark011",43900,1,60,"INR",60,0.31,18.6,41.4,
"Prod134","Cus019","Mark011",43902,1,60,"INR",60,-0.1,-6,66,
"Prod134","Cus019","Mark011",43903,1,134,"INR",134,0.36,48.239999999999995,85.76,
"Prod134","Cus019","Mark011",43906,1,444,"INR",444,0.14,62.160000000000004,381.84,
"Prod134","Cus019","Mark011",43909,1,426,"INR",426,-0.03,-12.78,438.78,
"Prod134","Cus019","Mark011",43916,1,306,"INR",306,0.33,100.98,205.01999999999998,
"Prod134","Cus019","Mark011",43923,1,60,"INR",60,0.14,8.4,51.6,
"Prod134","Cus019","Mark011",43924,1,60,"INR",60,0.29,17.4,42.6,
"Prod134","Cus019","Mark011",43936,1,190,"INR",190,0.17,32.300000000000004,157.7,
"Prod134","Cus019","Mark011",43945,1,190,"INR",190,-0.07,-13.3,203.3,
"Prod134","Cus019","Mark011",43948,1,190,"INR",190,-0.28,-53.2,243.2,
"Prod134","Cus019","Mark011",43963,1,444,"INR",444,0.27,119.88000000000001,324.12,
"Prod134","Cus019","Mark011",43964,1,190,"INR",190,-0.13,-24.7,214.7,
"Prod134","Cus019","Mark011",43970,1,190,"INR",190,-0.18,-34.199999999999996,224.2,
"Prod134","Cus019","Mark011",43971,1,315,"INR",315,-0.1,-31.5,346.5,
"Prod134","Cus019","Mark011",43979,1,315,"INR",315,0.14,44.1,270.9,
"Prod134","Cus019","Mark011",43980,1,440,"INR",440,0.3,132,308,
"Prod134","Cus019","Mark011",43985,1,315,"INR",315,-0.07,-22.05,337.05,
"Prod134","Cus019","Mark011",43987,1,315,"INR",315,-0.22,-69.3,384.3,
"Prod134","Cus019","Mark011",43990,1,190,"INR",190,-0.27,-51.300000000000004,241.3,
"Prod134","Cus019","Mark011",43999,1,361,"INR",361,0.1,36.1,324.9,
"Prod134","Cus019","Mark011",44001,1,60,"INR",60,0.27,16.200000000000003,43.8,
"Prod297","Cus019","Mark011",43032,1,347,"INR",347,-0.25,-86.75,433.75,
"Prod297","Cus019","Mark011",43035,1,347,"INR",347,0.2,69.4,277.6,
"Prod297","Cus019","Mark011",43038,1,176,"INR",176,0.37,65.12,110.88,
"Prod297","Cus019","Mark011",43039,1,176,"INR",176,0.07,12.32,163.68,
"Prod297","Cus019","Mark011",43046,1,347,"INR",347,-0.22,-76.34,423.34000000000003,
"Prod297","Cus019","Mark011",43047,1,176,"INR",176,0.32,56.32,119.68,
"Prod297","Cus019","Mark011",43048,1,176,"INR",176,0.35,61.599999999999994,114.4,
"Prod297","Cus019","Mark011",43052,1,176,"INR",176,0.28,49.28,126.72,
"Prod297","Cus019","Mark011",43060,1,176,"INR",176,0.02,3.52,172.48,
"Prod297","Cus019","Mark011",43063,1,176,"INR",176,-0.1,-17.6,193.6,
"Prod297","Cus019","Mark011",43066,1,176,"INR",176,-0.1,-17.6,193.6,
"Prod297","Cus019","Mark011",43068,1,352,"INR",352,0.16,56.32,295.68,
"Prod297","Cus019","Mark011",43069,1,699,"INR",699,-0.16,-111.84,810.84,
"Prod297","Cus019","Mark011",43070,1,176,"INR",176,-0.34,-59.84,235.84,
"Prod297","Cus019","Mark011",43074,1,352,"INR",352,-0.03,-10.559999999999999,362.56,
"Prod297","Cus019","Mark011",43076,1,347,"INR",347,0.11,38.17,308.83,
"Prod297","Cus019","Mark011",43080,1,176,"INR",176,-0.04,-7.04,183.04,
"Prod297","Cus019","Mark011",43081,1,176,"INR",176,0.3,52.8,123.2,
"Prod297","Cus019","Mark011",43082,1,694,"INR",694,0.12,83.28,610.72,
"Prod297","Cus019","Mark011",43083,1,352,"INR",352,0.19,66.88,285.12,
"Prod297","Cus019","Mark011",43084,1,523,"INR",523,0.01,5.23,517.77,
"Prod297","Cus019","Mark011",43087,1,699,"INR",699,-0.11,-76.89,775.89,
"Prod297","Cus019","Mark011",43088,1,1060,"INR",1060,0.39,413.40000000000003,646.59999999999991,
"Prod297","Cus019","Mark011",43091,1,176,"INR",176,0.2,35.2,140.8,
"Prod297","Cus019","Mark011",43097,1,176,"INR",176,0.28,49.28,126.72,
"Prod297","Cus019","Mark011",43098,1,523,"INR",523,-0.1,-52.300000000000004,575.3,
"Prod297","Cus019","Mark011",43102,1,352,"INR",352,-0.19,-66.88,418.88,
"Prod297","Cus019","Mark011",43105,1,176,"INR",176,-0.27,-47.52,223.52,
"Prod297","Cus019","Mark011",43109,1,870,"INR",870,0.02,17.400000000000002,852.6,
"Prod297","Cus019","Mark011",43110,1,315,"INR",315,0.08,25.2,289.8,
"Prod297","Cus019","Mark011",43116,1,417,"INR",417,0.36,150.12,266.88,
"Prod297","Cus019","Mark011",43119,1,310,"INR",310,0.39,120.9,189.1,
"Prod297","Cus019","Mark011",43129,1,343,"INR",343,0.28,96.04,246.95999999999998,
"Prod297","Cus019","Mark011",43131,1,1199,"INR",1199,0.19,227.81,971.19,
"Prod297","Cus019","Mark011",43137,1,343,"INR",343,0.13,44.59,298.40999999999997,
"Prod297","Cus019","Mark011",43138,1,685,"INR",685,0.07,47.95,637.05,
"Prod297","Cus019","Mark011",43139,1,343,"INR",343,0.08,27.44,315.56,
"Prod297","Cus019","Mark011",43146,1,514,"INR",514,-0.19,-97.66,611.66,
"Prod297","Cus019","Mark011",43147,1,343,"INR",343,0.37,126.91,216.09,
"Prod297","Cus019","Mark011",43152,1,343,"INR",343,-0.13,-44.59,387.59000000000003,
"Prod297","Cus019","Mark011",43154,1,343,"INR",343,-0.24,-82.32,425.32,
"Prod297","Cus019","Mark011",43164,1,514,"INR",514,0.35,179.89999999999998,334.1,
"Prod297","Cus019","Mark011",43178,1,685,"INR",685,-0.06,-41.1,726.1,
"Prod297","Cus019","Mark011",43195,1,685,"INR",685,-0.1,-68.5,753.5,
"Prod297","Cus019","Mark011",43199,1,685,"INR",685,0.03,20.55,664.45,
"Prod297","Cus019","Mark011",43206,1,653,"INR",653,-0.22,-143.66,796.66,
"Prod297","Cus019","Mark011",43209,1,343,"INR",343,-0.17,-58.31,401.31,
"Prod297","Cus019","Mark011",43217,1,343,"INR",343,-0.11,-37.73,380.73,
"Prod297","Cus019","Mark011",43234,1,343,"INR",343,0.18,61.739999999999995,281.26,
"Prod297","Cus019","Mark011",43248,1,514,"INR",514,-0.14,-71.960000000000008,585.96,
"Prod297","Cus019","Mark011",43249,1,685,"INR",685,0.29,198.64999999999998,486.35,
"Prod297","Cus019","Mark011",43251,1,1032,"INR",1032,0.4,412.8,619.2,
"Prod297","Cus019","Mark011",43252,1,856,"INR",856,0.02,17.12,838.88,
"Prod297","Cus019","Mark011",43255,1,514,"INR",514,0.14,71.960000000000008,442.03999999999996,
"Prod297","Cus019","Mark011",43265,1,514,"INR",514,0.05,25.700000000000003,488.3,
"Prod297","Cus019","Mark011",43271,1,1204,"INR",1204,0.19,228.76,975.24,
"Prod297","Cus019","Mark011",43272,1,343,"INR",343,0.03,10.29,332.71,
"Prod297","Cus019","Mark011",43277,1,343,"INR",343,0.24,82.32,260.68,
"Prod297","Cus019","Mark011",43279,1,343,"INR",343,-0.19,-65.17,408.17,
"Prod297","Cus019","Mark011",43292,1,343,"INR",343,0.05,17.150000000000002,325.85,
"Prod297","Cus019","Mark011",43299,1,870,"INR",870,-0.13,-113.10000000000001,983.1,
"Prod297","Cus019","Mark011",43300,1,1032,"INR",1032,-0.13,-134.16,1166.16,
"Prod297","Cus019","Mark011",43301,1,343,"INR",343,0.04,13.72,329.28,
"Prod297","Cus019","Mark011",43304,1,514,"INR",514,-0.14,-71.960000000000008,585.96,
"Prod297","Cus019","Mark011",43307,1,514,"INR",514,0.18,92.52,421.48,
"Prod297","Cus019","Mark011",43308,1,685,"INR",685,0.03,20.55,664.45,
"Prod297","Cus019","Mark011",43315,1,514,"INR",514,-0.14,-71.960000000000008,585.96,
"Prod297","Cus019","Mark011",43319,1,560,"INR",560,0.14,78.4,481.6,
"Prod297","Cus019","Mark011",43320,1,579,"INR",579,0.39,225.81,353.19,
"Prod297","Cus019","Mark011",43332,1,968,"INR",968,0.06,58.08,909.92,
"Prod297","Cus019","Mark011",43336,1,389,"INR",389,-0.07,-27.230000000000004,416.23,
"Prod297","Cus019","Mark011",43339,1,968,"INR",968,-0.15,-145.2,1113.2,
"Prod297","Cus019","Mark011",43340,1,389,"INR",389,0.15,58.349999999999994,330.65,
"Prod297","Cus019","Mark011",43342,1,579,"INR",579,0.15,86.85,492.15,
"Prod297","Cus019","Mark011",43346,1,579,"INR",579,0.25,144.75,434.25,
"Prod297","Cus019","Mark011",43348,1,583,"INR",583,-0.23,-134.09,717.09,
"Prod297","Cus019","Mark011",43349,1,579,"INR",579,0.26,150.54,428.46000000000004,
"Prod297","Cus019","Mark011",43354,1,389,"INR",389,0.17,66.13000000000001,322.87,
"Prod297","Cus019","Mark011",43357,1,389,"INR",389,-0.34,-132.26000000000002,521.26,
"Prod297","Cus019","Mark011",43363,1,963,"INR",963,-0.2,-192.60000000000002,1155.6,
"Prod297","Cus019","Mark011",43370,1,579,"INR",579,-0.06,-34.74,613.74,
"Prod297","Cus019","Mark011",43374,1,384,"INR",384,0.04,15.36,368.64,
"Prod297","Cus019","Mark011",43388,1,389,"INR",389,-0.17,-66.13000000000001,455.13,
"Prod297","Cus019","Mark011",43395,1,389,"INR",389,-0.14,-54.460000000000008,443.46000000000004,
"Prod297","Cus019","Mark011",43396,1,583,"INR",583,-0.29,-169.07,752.06999999999994,
"Prod297","Cus019","Mark011",43420,1,769,"INR",769,-0.12,-92.28,861.28,
"Prod297","Cus019","Mark011",43426,1,769,"INR",769,0.38,292.22,476.78,
"Prod297","Cus019","Mark011",43427,1,389,"INR",389,0.37,143.93,245.07,
"Prod297","Cus019","Mark011",43432,1,1218,"INR",1218,0.23,280.14,937.86,
"Prod297","Cus019","Mark011",43440,1,389,"INR",389,-0.34,-132.26000000000002,521.26,
"Prod297","Cus019","Mark011",43446,1,389,"INR",389,-0.2,-77.800000000000011,466.8,
"Prod297","Cus019","Mark011",43447,1,389,"INR",389,-0.02,-7.78,396.78,
"Prod297","Cus019","Mark011",43452,1,384,"INR",384,0.04,15.36,368.64,
"Prod297","Cus019","Mark011",43455,1,1157,"INR",1157,-0.22,-254.54,1411.54,
"Prod297","Cus019","Mark011",43458,1,579,"INR",579,-0.14,-81.06,660.06,
"Prod297","Cus019","Mark011",43462,1,389,"INR",389,0.03,11.67,377.33,
"Prod297","Cus019","Mark011",43474,1,963,"INR",963,0.31,298.53,664.47,
"Prod297","Cus019","Mark011",43475,1,773,"INR",773,0,0,773,
"Prod297","Cus019","Mark011",43479,1,579,"INR",579,-0.18,-104.22,683.22,
"Prod297","Cus019","Mark011",43480,1,384,"INR",384,0.14,53.760000000000005,330.24,
"Prod297","Cus019","Mark011",43487,1,389,"INR",389,0.26,101.14,287.86,
"Prod297","Cus019","Mark011",43489,1,389,"INR",389,0.11,42.79,346.21,
"Prod297","Cus019","Mark011",43494,1,579,"INR",579,0.16,92.64,486.36,
"Prod297","Cus019","Mark011",43497,1,389,"INR",389,0.27,105.03,283.97,
"Prod297","Cus019","Mark011",43500,1,384,"INR",384,-0.29,-111.35999999999999,495.36,
"Prod297","Cus019","Mark011",43501,1,579,"INR",579,0.37,214.23,364.77,
"Prod297","Cus019","Mark011",43502,1,583,"INR",583,-0.22,-128.26,711.26,
"Prod297","Cus019","Mark011",43514,1,384,"INR",384,0.34,130.56,253.44,
"Prod297","Cus019","Mark011",43530,1,389,"INR",389,-0.28,-108.92000000000002,497.92,
"Prod297","Cus019","Mark011",43536,1,389,"INR",389,0.31,120.59,268.40999999999997,
"Prod297","Cus019","Mark011",43537,1,389,"INR",389,0.34,132.26000000000002,256.74,
"Prod297","Cus019","Mark011",43550,1,384,"INR",384,-0.11,-42.24,426.24,
"Prod297","Cus019","Mark011",43553,1,384,"INR",384,0.06,23.04,360.96,
"Prod297","Cus019","Mark011",43559,1,1019,"INR",1019,-0.06,-61.14,1080.14,
"Prod297","Cus019","Mark011",43570,1,579,"INR",579,0.01,5.79,573.21,
"Prod297","Cus019","Mark011",43585,1,384,"INR",384,-0.07,-26.880000000000003,410.88,
"Prod297","Cus019","Mark011",43588,1,389,"INR",389,0.1,38.900000000000006,350.1,
"Prod297","Cus019","Mark011",43595,1,384,"INR",384,0.34,130.56,253.44,
"Prod297","Cus019","Mark011",43598,1,579,"INR",579,0.22,127.38,451.62,
"Prod297","Cus019","Mark011",43602,1,384,"INR",384,-0.25,-96,480,
"Prod297","Cus019","Mark011",43621,1,389,"INR",389,-0.04,-15.56,404.56,
"Prod297","Cus019","Mark011",43629,1,361,"INR",361,0.22,79.42,281.58,
"Prod297","Cus019","Mark011",43637,1,361,"INR",361,0.16,57.76,303.24,
"Prod297","Cus019","Mark011",43644,1,542,"INR",542,-0.14,-75.88000000000001,617.88,
"Prod297","Cus019","Mark011",43648,1,361,"INR",361,-0.21,-75.81,436.81,
"Prod297","Cus019","Mark011",43649,1,903,"INR",903,0.26,234.78,668.22,
"Prod297","Cus019","Mark011",43650,1,542,"INR",542,0.13,70.460000000000008,471.53999999999996,
"Prod297","Cus019","Mark011",43662,1,361,"INR",361,-0.31,-111.91,472.90999999999997,
"Prod297","Cus019","Mark011",43663,1,861,"INR",861,-0.03,-25.83,886.83,
"Prod297","Cus019","Mark011",43665,1,718,"INR",718,-0.09,-64.62,782.62,
"Prod297","Cus019","Mark011",43668,1,542,"INR",542,-0.08,-43.36,585.36,
"Prod297","Cus019","Mark011",43669,1,361,"INR",361,0.08,28.88,332.12,
"Prod297","Cus019","Mark011",43671,1,361,"INR",361,0.1,36.1,324.9,
"Prod297","Cus019","Mark011",43672,1,1079,"INR",1079,-0.01,-10.790000000000001,1089.79,
"Prod297","Cus019","Mark011",43676,1,898,"INR",898,0.02,17.96,880.04,
"Prod297","Cus019","Mark011",43677,1,361,"INR",361,0.39,140.79,220.21,
"Prod297","Cus019","Mark011",43678,1,542,"INR",542,-0.19,-102.98,644.98,
"Prod297","Cus019","Mark011",43683,1,361,"INR",361,0.15,54.15,306.85,
"Prod297","Cus019","Mark011",43685,1,542,"INR",542,0.07,37.940000000000005,504.06,
"Prod297","Cus019","Mark011",43696,1,1083,"INR",1083,-0.01,-10.83,1093.83,
"Prod297","Cus019","Mark011",43699,1,542,"INR",542,0.13,70.460000000000008,471.53999999999996,
"Prod297","Cus019","Mark011",43700,1,949,"INR",949,0.24,227.76,721.24,
"Prod297","Cus019","Mark011",43706,1,898,"INR",898,-0.02,-17.96,915.96,
"Prod297","Cus019","Mark011",43710,1,722,"INR",722,-0.2,-144.4,866.4,
"Prod297","Cus019","Mark011",43721,1,394,"INR",394,0.04,15.76,378.24,
"Prod297","Cus019","Mark011",43725,1,593,"INR",593,0.17,100.81,492.19,
"Prod297","Cus019","Mark011",43726,1,394,"INR",394,-0.27,-106.38000000000001,500.38,
"Prod297","Cus019","Mark011",43733,1,394,"INR",394,0.27,106.38000000000001,287.62,
"Prod297","Cus019","Mark011",43740,1,1046,"INR",1046,0.15,156.9,889.1,
"Prod297","Cus019","Mark011",43741,1,398,"INR",398,-0.07,-27.860000000000003,425.86,
"Prod297","Cus019","Mark011",43747,1,394,"INR",394,-0.05,-19.700000000000003,413.7,
"Prod297","Cus019","Mark011",43755,1,394,"INR",394,0.21,82.74,311.26,
"Prod297","Cus019","Mark011",43775,1,1245,"INR",1245,0.02,24.900000000000002,1220.1,
"Prod297","Cus019","Mark011",43784,1,792,"INR",792,0,0,792,
"Prod297","Cus019","Mark011",43805,1,394,"INR",394,0.37,145.78,248.22,
"Prod297","Cus019","Mark011",43809,1,1449,"INR",1449,-0.01,-14.49,1463.49,
"Prod297","Cus019","Mark011",43810,1,398,"INR",398,-0.34,-135.32000000000002,533.32,
"Prod297","Cus019","Mark011",43818,1,398,"INR",398,0,0,398,
"Prod297","Cus019","Mark011",43829,1,593,"INR",593,0.08,47.44,545.56,
"Prod297","Cus019","Mark011",43860,1,597,"INR",597,0.11,65.67,531.33,
"Prod297","Cus019","Mark011",43864,1,394,"INR",394,0.36,141.84,252.16,
"Prod297","Cus019","Mark011",43906,1,394,"INR",394,0.02,7.88,386.12,
"Prod297","Cus019","Mark011",43914,1,398,"INR",398,0.26,103.48,294.52,
"Prod297","Cus019","Mark011",43921,1,1190,"INR",1190,0.19,226.1,963.9,
"Prod297","Cus019","Mark011",43942,1,394,"INR",394,-0.28,-110.32000000000001,504.32,
"Prod117","Cus019","Mark011",43020,1,134,"INR",134,0.09,12.059999999999999,121.94,
"Prod270","Cus019","Mark011",43020,1,333,"INR",333,-0.31,-103.23,436.23,
"Prod117","Cus019","Mark011",43021,1,134,"INR",134,-0.05,-6.7,140.7,
"Prod290","Cus019","Mark011",43024,1,306,"INR",306,-0.2,-61.2,367.2,
"Prod292","Cus019","Mark011",43024,1,306,"INR",306,0.39,119.34,186.66,
"Prod053","Cus019","Mark011",43025,1,157,"INR",157,0.33,51.81,105.19,
"Prod117","Cus019","Mark011",43026,1,134,"INR",134,0.22,29.48,104.52,
"Prod100","Cus019","Mark011",43027,1,407,"INR",407,-0.25,-101.75,508.75,
"Prod100","Cus019","Mark011",43028,1,407,"INR",407,0.33,134.31,272.69,
"Prod270","Cus019","Mark011",43028,1,556,"INR",556,-0.05,-27.8,583.8,
"Prod263","Cus019","Mark011",43032,1,144,"INR",144,0.3,43.199999999999996,100.80000000000001,
"Prod264","Cus019","Mark011",43032,1,157,"INR",157,0.11,17.27,139.73,
"Prod265","Cus019","Mark011",43032,1,231,"INR",231,0.2,46.2,184.8,
"Prod267","Cus019","Mark011",43032,1,500,"INR",500,0.11,55,445,
"Prod292","Cus019","Mark011",43032,1,708,"INR",708,0.21,148.68,559.31999999999994,
"Prod295","Cus019","Mark011",43032,1,231,"INR",231,0.06,13.86,217.14,
"Prod290","Cus019","Mark011",43033,1,301,"INR",301,0.18,54.18,246.82,
"Prod100","Cus019","Mark011",43035,1,407,"INR",407,-0.2,-81.4,488.4,
"Prod263","Cus019","Mark011",43035,1,144,"INR",144,0.39,56.160000000000004,87.84,
"Prod267","Cus019","Mark011",43035,1,495,"INR",495,0.15,74.25,420.75,
"Prod270","Cus019","Mark011",43035,1,671,"INR",671,-0.28,-187.88000000000002,858.88,
"Prod280","Cus019","Mark011",43035,1,134,"INR",134,-0.15,-20.099999999999998,154.1,
"Prod292","Cus019","Mark011",43035,1,505,"INR",505,0.19,95.95,409.05,
"Prod295","Cus019","Mark011",43035,1,134,"INR",134,-0.06,-8.04,142.04,
"Prod300","Cus019","Mark011",43035,1,190,"INR",190,-0.09,-17.099999999999998,207.1,
"Prod264","Cus019","Mark011",43038,1,79,"INR",79,0.2,15.8,63.2,
"Prod267","Cus019","Mark011",43038,1,250,"INR",250,-0.34,-85,335,
"Prod123","Cus019","Mark011",43039,1,231,"INR",231,0.34,78.54,152.45999999999998,
"Prod267","Cus019","Mark011",43039,1,250,"INR",250,0,0,250,
"Prod280","Cus019","Mark011",43039,1,134,"INR",134,0.08,10.72,123.28,
"Prod290","Cus019","Mark011",43039,1,306,"INR",306,0.27,82.62,223.38,
"Prod267","Cus019","Mark011",43046,1,625,"INR",625,0.08,50,575,
"Prod270","Cus019","Mark011",43046,1,333,"INR",333,-0.14,-46.620000000000005,379.62,
"Prod290","Cus019","Mark011",43046,1,306,"INR",306,-0.1,-30.6,336.6,
"Prod264","Cus019","Mark011",43047,1,79,"INR",79,0.37,29.23,49.769999999999996,
"Prod270","Cus019","Mark011",43047,1,333,"INR",333,-0.31,-103.23,436.23,
"Prod280","Cus019","Mark011",43047,1,231,"INR",231,0.34,78.54,152.45999999999998,
"Prod290","Cus019","Mark011",43047,1,407,"INR",407,0.28,113.96000000000001,293.03999999999996,
"Prod292","Cus019","Mark011",43047,1,509,"INR",509,0.22,111.98,397.02,
"Prod295","Cus019","Mark011",43047,1,231,"INR",231,-0.32,-73.92,304.92,
"Prod302","Cus019","Mark011",43047,1,333,"INR",333,-0.19,-63.27,396.27,
"Prod116","Cus019","Mark011",43048,1,231,"INR",231,0.15,34.65,196.35,
"Prod116","Cus019","Mark011",43049,1,231,"INR",231,-0.19,-43.89,274.89,
"Prod267","Cus019","Mark011",43049,1,250,"INR",250,-0.09,-22.5,272.5,
"Prod100","Cus019","Mark011",43052,1,407,"INR",407,-0.03,-12.209999999999999,419.21,
"Prod116","Cus019","Mark011",43052,1,231,"INR",231,0.16,36.96,194.04,
"Prod280","Cus019","Mark011",43052,1,134,"INR",134,-0.09,-12.059999999999999,146.06,
"Prod053","Cus019","Mark011",43053,1,306,"INR",306,0.3,91.8,214.2,
"Prod300","Cus019","Mark011",43053,1,144,"INR",144,0.13,18.72,125.28,
"Prod114","Cus019","Mark011",43054,1,329,"INR",329,0.39,128.31,200.69,
"Prod116","Cus019","Mark011",43054,1,458,"INR",458,-0.13,-59.54,517.54,
"Prod264","Cus019","Mark011",43054,1,79,"INR",79,0.33,26.07,52.93,
"Prod267","Cus019","Mark011",43054,1,250,"INR",250,-0.02,-5,255,
"Prod290","Cus019","Mark011",43054,1,509,"INR",509,0.35,178.14999999999998,330.85,
"Prod100","Cus019","Mark011",43056,1,403,"INR",403,0.07,28.210000000000004,374.79,
"Prod105","Cus019","Mark011",43056,1,176,"INR",176,0.32,56.32,119.68,
"Prod116","Cus019","Mark011",43060,1,458,"INR",458,-0.07,-32.06,490.06,
"Prod117","Cus019","Mark011",43060,1,134,"INR",134,-0.08,-10.72,144.72,
"Prod300","Cus019","Mark011",43060,1,144,"INR",144,-0.2,-28.8,172.8,
"Prod116","Cus019","Mark011",43061,1,231,"INR",231,-0.33,-76.23,307.23,
"Prod265","Cus019","Mark011",43061,1,153,"INR",153,0.25,38.25,114.75,
"Prod264","Cus019","Mark011",43062,1,79,"INR",79,0,0,79,
"Prod117","Cus019","Mark011",43063,1,134,"INR",134,-0.14,-18.76,152.76,
"Prod267","Cus019","Mark011",43063,1,250,"INR",250,0.21,52.5,197.5,
"Prod290","Cus019","Mark011",43063,1,306,"INR",306,-0.34,-104.04,410.04,
"Prod116","Cus019","Mark011",43066,1,231,"INR",231,0.27,62.370000000000005,168.63,
"Prod265","Cus019","Mark011",43066,1,301,"INR",301,0.21,63.21,237.79,
"Prod290","Cus019","Mark011",43066,1,306,"INR",306,-0.28,-85.68,391.68,
"Prod292","Cus019","Mark011",43066,1,306,"INR",306,-0.15,-45.9,351.9,
"Prod302","Cus019","Mark011",43066,1,250,"INR",250,0.4,100,150,
"Prod053","Cus019","Mark011",43067,1,134,"INR",134,0.32,42.88,91.12,
"Prod100","Cus019","Mark011",43067,1,407,"INR",407,-0.26,-105.82000000000001,512.82,
"Prod265","Cus019","Mark011",43067,1,153,"INR",153,-0.25,-38.25,191.25,
"Prod267","Cus019","Mark011",43068,1,375,"INR",375,-0.34,-127.50000000000001,502.5,
"Prod290","Cus019","Mark011",43068,1,306,"INR",306,-0.09,-27.54,333.54,
"Prod292","Cus019","Mark011",43068,1,306,"INR",306,0.2,61.2,244.8,
"Prod116","Cus019","Mark011",43069,1,231,"INR",231,-0.02,-4.62,235.62,
"Prod264","Cus019","Mark011",43069,1,79,"INR",79,-0.14,-11.06,90.06,
"Prod267","Cus019","Mark011",43069,1,250,"INR",250,0.27,67.5,182.5,
"Prod116","Cus019","Mark011",43070,1,231,"INR",231,0.39,90.09,140.91,
"Prod264","Cus019","Mark011",43070,1,79,"INR",79,-0.27,-21.330000000000002,100.33,
"Prod265","Cus019","Mark011",43070,1,153,"INR",153,-0.03,-4.59,157.59,
"Prod267","Cus019","Mark011",43070,1,500,"INR",500,-0.34,-170,670,
"Prod290","Cus019","Mark011",43070,1,407,"INR",407,0.38,154.66,252.34,
"Prod053","Cus019","Mark011",43074,1,269,"INR",269,-0.34,-91.460000000000008,360.46000000000004,
"Prod116","Cus019","Mark011",43074,1,458,"INR",458,-0.02,-9.16,467.16,
"Prod265","Cus019","Mark011",43074,1,153,"INR",153,0.34,52.02,100.97999999999999,
"Prod290","Cus019","Mark011",43074,1,407,"INR",407,-0.25,-101.75,508.75,
"Prod292","Cus019","Mark011",43074,1,306,"INR",306,-0.31,-94.86,400.86,
"Prod100","Cus019","Mark011",43075,1,403,"INR",403,-0.14,-56.420000000000009,459.42,
"Prod267","Cus019","Mark011",43076,1,250,"INR",250,-0.29,-72.5,322.5,
"Prod100","Cus019","Mark011",43080,1,407,"INR",407,0.29,118.02999999999999,288.97,
"Prod264","Cus019","Mark011",43080,1,79,"INR",79,0.13,10.27,68.73,
"Prod290","Cus019","Mark011",43080,1,306,"INR",306,0.3,91.8,214.2,
"Prod292","Cus019","Mark011",43080,1,306,"INR",306,-0.13,-39.78,345.78,
"Prod053","Cus019","Mark011",43081,1,208,"INR",208,0.25,52,156,
"Prod264","Cus019","Mark011",43081,1,79,"INR",79,-0.09,-7.1099999999999994,86.11,
"Prod267","Cus019","Mark011",43081,1,250,"INR",250,0.2,50,200,
"Prod290","Cus019","Mark011",43081,1,306,"INR",306,0.22,67.320000000000007,238.68,
"Prod267","Cus019","Mark011",43082,1,250,"INR",250,0.08,20,230,
"Prod290","Cus019","Mark011",43082,1,407,"INR",407,-0.23,-93.61,500.61,
"Prod053","Cus019","Mark011",43083,1,190,"INR",190,0.14,26.6,163.4,
"Prod267","Cus019","Mark011",43083,1,250,"INR",250,-0.08,-20,270,
"Prod100","Cus019","Mark011",43084,1,417,"INR",417,0.08,33.36,383.64,
"Prod116","Cus019","Mark011",43084,1,231,"INR",231,0.39,90.09,140.91,
"Prod264","Cus019","Mark011",43084,1,79,"INR",79,-0.18,-14.219999999999999,93.22,
"Prod267","Cus019","Mark011",43084,1,375,"INR",375,0.1,37.5,337.5,
"Prod290","Cus019","Mark011",43084,1,407,"INR",407,-0.15,-61.05,468.05,
"Prod264","Cus019","Mark011",43087,1,79,"INR",79,-0.33,-26.07,105.07,
"Prod265","Cus019","Mark011",43087,1,505,"INR",505,0.01,5.05,499.95,
"Prod267","Cus019","Mark011",43087,1,375,"INR",375,-0.14,-52.500000000000007,427.5,
"Prod292","Cus019","Mark011",43087,1,708,"INR",708,0.06,42.48,665.52,
"Prod116","Cus019","Mark011",43088,1,231,"INR",231,0.18,41.58,189.42000000000002,
"Prod263","Cus019","Mark011",43088,1,306,"INR",306,0.34,104.04,201.95999999999998,
"Prod265","Cus019","Mark011",43088,1,1167,"INR",1167,-0.23,-268.41,1435.41,
"Prod267","Cus019","Mark011",43088,1,500,"INR",500,0.05,25,475,
"Prod279","Cus019","Mark011",43088,1,236,"INR",236,0.37,87.32,148.68,
"Prod301","Cus019","Mark011",43088,1,144,"INR",144,0.1,14.4,129.6,
