PurchaseId,PurchaseDate,PurchaseDateTime,ProductId,CentreId,Quantity,Price,PaymentDate,StaffId,Bbudget
60258,2018-10-03 00:00:00.000,2018-10-03 17:50:00.000,1,386,2,8.5,"11/9/2018",5312,"AFFORDABLE"
60271,2018-10-03 00:00:00.000,2018-10-03 18:24:00.000,1,237,2,8.5,"11/22/2018",4557,"AFFORDABLE"
60374,2018-10-04 00:00:00.000,2018-10-04 14:17:00.000,1,306,2,8.5,"12/11/2018",4897,"AFFORDABLE"
60495,2018-10-07 00:00:00.000,2018-10-07 17:10:00.000,1,290,2,8.5,"12/1/2018",4822,"AFFORDABLE"
60499,2018-10-07 00:00:00.000,2018-10-07 17:34:00.000,1,174,2,8.5,"12/23/2018",4239,"AFFORDABLE"
60510,2018-10-07 00:00:00.000,2018-10-07 18:31:00.000,1,306,2,8.5,"11/28/2018",4899,"AFFORDABLE"
60605,2018-10-08 00:00:00.000,2018-10-08 17:51:00.000,1,183,2,8.5,"11/9/2018",4272,"AFFORDABLE"
60606,2018-10-08 00:00:00.000,2018-10-08 17:56:00.000,1,82,2,8.5,"12/7/2018",3787,"AFFORDABLE"
60609,2018-10-08 00:00:00.000,2018-10-08 18:25:00.000,1,267,2,8.5,"11/17/2018",4709,"AFFORDABLE"
60612,2018-10-08 00:00:00.000,2018-10-08 18:39:00.000,1,274,2,8.5,"11/23/2018",4729,"AFFORDABLE"
60613,2018-10-08 00:00:00.000,2018-10-08 09:08:00.000,1,256,2,8.5,"12/12/2018",4667,"AFFORDABLE"
60723,2018-10-09 00:00:00.000,2018-10-09 18:37:00.000,1,194,2,8.5,"11/15/2018",4320,"AFFORDABLE"
60849,2018-10-10 00:00:00.000,2018-10-10 10:44:00.000,1,245,2,8.5,"11/18/2018",4586,"AFFORDABLE"
60970,2018-10-12 00:00:00.000,2018-10-12 12:20:00.000,1,367,2,8.5,"11/18/2018",5428,"AFFORDABLE"
61075,2018-10-14 00:00:00.000,2018-10-14 14:24:00.000,1,175,2,8.5,"11/28/2018",4240,"AFFORDABLE"
61210,2018-10-15 00:00:00.000,2018-10-15 18:25:00.000,1,223,2,8.5,"11/29/2018",4484,"AFFORDABLE"
61218,2018-10-15 00:00:00.000,2018-10-15 18:49:00.000,1,308,2,8.5,"1/12/2019",4916,"AFFORDABLE"
61316,2018-10-16 00:00:00.000,2018-10-16 18:15:00.000,1,322,2,8.5,"1/11/2019",4966,"AFFORDABLE"
61317,2018-10-16 00:00:00.000,2018-10-16 18:18:00.000,1,371,2,8.5,"12/19/2018",5230,"AFFORDABLE"
61440,2018-10-16 00:00:00.000,2018-10-16 16:33:00.000,1,364,2,8.5,"1/2/2019",5194,"AFFORDABLE"
61787,2018-10-18 00:00:00.000,2018-10-18 12:39:00.000,1,379,2,8.5,"11/21/2018",5349,"AFFORDABLE"
61917,2018-10-19 00:00:00.000,2018-10-19 13:40:00.000,1,231,2,8.5,"11/20/2018",4529,"AFFORDABLE"
62005,2018-10-21 00:00:00.000,2018-10-21 18:37:00.000,1,322,2,8.5,"12/14/2018",4967,"AFFORDABLE"
62031,2018-10-21 00:00:00.000,2018-10-21 10:48:00.000,1,283,2,8.5,"1/18/2019",4777,"AFFORDABLE"
62125,2018-10-22 00:00:00.000,2018-10-22 10:59:00.000,1,384,2,8.5,"1/3/2019",5300,"AFFORDABLE"
62127,2018-10-22 00:00:00.000,2018-10-22 11:36:00.000,1,235,2,8.5,"12/15/2018",4553,"AFFORDABLE"
62144,2018-10-22 00:00:00.000,2018-10-22 14:11:00.000,1,296,2,8.5,"1/19/2019",4849,"AFFORDABLE"
62147,2018-10-22 00:00:00.000,2018-10-22 14:29:00.000,1,235,2,8.5,"1/8/2019",4553,"AFFORDABLE"
62257,2018-10-23 00:00:00.000,2018-10-23 16:00:00.000,1,248,2,8.5,"11/29/2018",4615,"AFFORDABLE"
62260,2018-10-23 00:00:00.000,2018-10-23 17:13:00.000,1,156,2,8.5,"12/28/2018",4138,"AFFORDABLE"
62266,2018-10-23 00:00:00.000,2018-10-23 09:14:00.000,1,320,2,8.5,"1/16/2019",4958,"AFFORDABLE"
62374,2018-10-24 00:00:00.000,2018-10-24 13:10:00.000,1,258,2,8.5,"12/9/2018",4671,"AFFORDABLE"
62379,2018-10-24 00:00:00.000,2018-10-24 13:54:00.000,1,352,2,8.5,"12/1/2018",5511,"AFFORDABLE"
62387,2018-10-24 00:00:00.000,2018-10-24 14:31:00.000,1,211,2,8.5,"11/30/2018",4421,"AFFORDABLE"
62454,2018-10-25 00:00:00.000,2018-10-25 18:01:00.000,1,372,2,8.5,"12/9/2018",5410,"AFFORDABLE"
62458,2018-10-25 00:00:00.000,2018-10-25 18:23:00.000,1,372,2,8.5,"1/4/2019",5410,"AFFORDABLE"
62470,2018-10-25 00:00:00.000,2018-10-25 11:16:00.000,1,60,2,8.5,"1/13/2019",3633,"AFFORDABLE"
62542,2018-10-28 00:00:00.000,2018-10-28 18:47:00.000,1,304,2,8.5,"11/29/2018",4890,"AFFORDABLE"
62927,2018-11-01 00:00:00.000,2018-11-01 10:06:00.000,1,341,2,8.5,"1/5/2019",5574,"AFFORDABLE"
62971,2018-11-02 00:00:00.000,2018-11-02 16:59:00.000,1,324,2,8.5,"12/13/2018",4980,"AFFORDABLE"
62995,2018-11-03 00:00:00.000,2018-11-03 11:41:00.000,1,372,2,8.5,"1/7/2019",5406,"AFFORDABLE"
63087,2018-11-04 00:00:00.000,2018-11-04 18:14:00.000,1,235,2,8.5,"1/28/2019",4553,"AFFORDABLE"
63090,2018-11-04 00:00:00.000,2018-11-04 18:38:00.000,1,341,2,8.5,"12/20/2018",5572,"AFFORDABLE"
63185,2018-11-05 00:00:00.000,2018-11-05 13:38:00.000,1,385,2,8.5,"12/30/2018",5320,"AFFORDABLE"
63311,2018-11-06 00:00:00.000,2018-11-06 14:50:00.000,1,381,2,8.5,"12/13/2018",5287,"AFFORDABLE"
63316,2018-11-06 00:00:00.000,2018-11-06 15:10:00.000,1,357,2,8.5,"12/31/2018",5487,"AFFORDABLE"
63319,2018-11-06 00:00:00.000,2018-11-06 15:34:00.000,1,381,2,8.5,"12/10/2018",5290,"AFFORDABLE"
63324,2018-11-06 00:00:00.000,2018-11-06 15:51:00.000,1,242,2,8.5,"12/26/2018",4574,"AFFORDABLE"
63533,2018-11-08 00:00:00.000,2018-11-08 14:21:00.000,1,286,2,8.5,"12/24/2018",4799,"AFFORDABLE"
63541,2018-11-08 00:00:00.000,2018-11-08 14:22:00.000,1,205,2,8.5,"12/11/2018",4391,"AFFORDABLE"
63550,2018-11-08 00:00:00.000,2018-11-08 14:23:00.000,1,337,2,8.5,"12/20/2018",5601,"AFFORDABLE"
63645,2018-11-11 00:00:00.000,2018-11-11 18:38:00.000,1,385,2,8.5,"2/6/2019",5321,"AFFORDABLE"
63654,2018-11-11 00:00:00.000,2018-11-11 18:59:00.000,1,188,2,8.5,"12/19/2018",4303,"AFFORDABLE"
63775,2018-11-14 00:00:00.000,2018-11-14 18:00:00.000,1,249,2,8.5,"12/26/2018",4619,"AFFORDABLE"
63783,2018-11-14 00:00:00.000,2018-11-14 12:50:00.000,1,213,2,8.5,"12/31/2018",4438,"AFFORDABLE"
63787,2018-11-14 00:00:00.000,2018-11-14 14:02:00.000,1,298,2,8.5,"12/16/2018",4862,"AFFORDABLE"
63789,2018-11-14 00:00:00.000,2018-11-14 14:08:00.000,1,109,2,8.5,"1/2/2019",3903,"AFFORDABLE"
63887,2018-11-15 00:00:00.000,2018-11-15 12:42:00.000,1,373,2,8.5,"1/4/2019",5397,"AFFORDABLE"
64000,2018-11-20 00:00:00.000,2018-11-20 16:06:00.000,1,349,2,8.5,"12/26/2018",5134,"AFFORDABLE"
64006,2018-11-20 00:00:00.000,2018-11-20 16:32:00.000,1,373,2,8.5,"12/26/2018",5405,"AFFORDABLE"
64014,2018-11-20 00:00:00.000,2018-11-20 17:35:00.000,1,242,2,8.5,"1/31/2019",4576,"AFFORDABLE"
64018,2018-11-20 00:00:00.000,2018-11-20 17:48:00.000,1,261,2,8.5,"12/30/2018",4690,"AFFORDABLE"
64019,2018-11-20 00:00:00.000,2018-11-20 17:48:00.000,1,381,2,8.5,"12/25/2018",5340,"AFFORDABLE"
64024,2018-11-20 00:00:00.000,2018-11-20 18:20:00.000,1,213,2,8.5,"2/14/2019",4432,"AFFORDABLE"
64244,2018-11-22 00:00:00.000,2018-11-22 18:35:00.000,1,257,2,8.5,"1/28/2019",4670,"AFFORDABLE"
64373,2018-11-25 00:00:00.000,2018-11-25 13:47:00.000,1,374,2,8.5,"12/26/2018",5247,"AFFORDABLE"
64484,2018-11-28 00:00:00.000,2018-11-28 14:38:00.000,1,358,2,8.5,"2/19/2019",5172,"AFFORDABLE"
64593,2018-12-02 00:00:00.000,2018-12-02 13:15:00.000,1,378,2,8.5,"1/18/2019",5359,"AFFORDABLE"
64717,2018-12-04 00:00:00.000,2018-12-04 17:17:00.000,1,358,2,8.5,"1/9/2019",5482,"AFFORDABLE"
64827,2018-12-04 00:00:00.000,2018-12-04 18:13:00.000,1,362,2,8.5,"1/27/2019",5458,"AFFORDABLE"
64941,2018-12-05 00:00:00.000,2018-12-05 16:58:00.000,1,270,2,8.5,"1/8/2019",4719,"AFFORDABLE"
64945,2018-12-05 00:00:00.000,2018-12-05 17:37:00.000,1,374,2,8.5,"2/24/2019",5390,"AFFORDABLE"
65055,2018-12-06 00:00:00.000,2018-12-06 09:29:00.000,1,339,2,8.5,"3/5/2019",5077,"AFFORDABLE"
65059,2018-12-06 00:00:00.000,2018-12-06 10:39:00.000,1,183,2,8.5,"2/19/2019",4272,"AFFORDABLE"
65065,2018-12-07 00:00:00.000,2018-12-07 13:12:00.000,1,129,2,8.5,"1/18/2019",3977,"AFFORDABLE"
65077,2018-12-08 00:00:00.000,2018-12-08 15:19:00.000,1,374,2,8.5,"3/8/2019",5246,"AFFORDABLE"
65172,2018-12-10 00:00:00.000,2018-12-10 17:01:00.000,1,290,2,8.5,"2/27/2019",4817,"AFFORDABLE"
65179,2018-12-10 00:00:00.000,2018-12-10 17:45:00.000,1,326,2,8.5,"1/25/2019",4990,"AFFORDABLE"
65624,2018-12-17 00:00:00.000,2018-12-17 18:01:00.000,1,291,2,8.5,"3/2/2019",4831,"AFFORDABLE"
65735,2018-12-18 00:00:00.000,2018-12-18 10:43:00.000,1,327,2,8.5,"1/20/2019",5001,"AFFORDABLE"
65858,2018-12-19 00:00:00.000,2018-12-19 16:16:00.000,1,383,2,8.5,"2/15/2019",5298,"AFFORDABLE"
65864,2018-12-19 00:00:00.000,2018-12-19 16:52:00.000,1,356,2,8.5,"1/22/2019",5492,"AFFORDABLE"
65866,2018-12-19 00:00:00.000,2018-12-19 16:55:00.000,1,251,2,8.5,"1/25/2019",4627,"AFFORDABLE"
65974,2018-12-22 00:00:00.000,2018-12-22 15:20:00.000,1,54,2,8.5,"3/20/2019",3604,"AFFORDABLE"
66089,2018-12-27 00:00:00.000,2018-12-27 12:24:00.000,1,371,2,8.5,"1/28/2019",5230,"AFFORDABLE"
66096,2018-12-27 00:00:00.000,2018-12-27 13:15:00.000,1,316,2,8.5,"3/2/2019",4946,"AFFORDABLE"
66213,2018-12-31 00:00:00.000,2018-12-31 11:01:00.000,1,195,2,8.5,"2/1/2019",4324,"AFFORDABLE"
66346,2019-01-03 00:00:00.000,2019-01-03 13:23:00.000,1,343,2,8.5,"2/7/2019",5097,"AFFORDABLE"
66439,2019-01-06 00:00:00.000,2019-01-06 10:08:00.000,1,247,2,8.5,"3/31/2019",4605,"AFFORDABLE"
66459,2019-01-06 00:00:00.000,2019-01-06 14:29:00.000,1,277,2,8.5,"2/25/2019",4739,"AFFORDABLE"
66461,2019-01-06 00:00:00.000,2019-01-06 14:33:00.000,1,87,2,8.5,"3/22/2019",3801,"AFFORDABLE"
66570,2019-01-08 00:00:00.000,2019-01-08 14:45:00.000,1,265,2,8.5,"2/10/2019",4705,"AFFORDABLE"
66906,2019-01-13 00:00:00.000,2019-01-13 17:37:00.000,1,363,2,8.5,"3/1/2019",5452,"AFFORDABLE"
66913,2019-01-13 00:00:00.000,2019-01-13 17:37:00.000,1,372,2,8.5,"3/20/2019",5410,"AFFORDABLE"
67032,2019-01-14 00:00:00.000,2019-01-14 12:38:00.000,1,265,2,8.5,"3/25/2019",4705,"AFFORDABLE"
67048,2019-01-14 00:00:00.000,2019-01-14 13:45:00.000,1,287,2,8.5,"3/3/2019",4804,"AFFORDABLE"
67152,2019-01-15 00:00:00.000,2019-01-15 17:10:00.000,1,300,2,8.5,"3/20/2019",4870,"AFFORDABLE"
67157,2019-01-15 00:00:00.000,2019-01-15 17:22:00.000,1,368,2,8.5,"3/17/2019",5209,"AFFORDABLE"
67261,2019-01-16 00:00:00.000,2019-01-16 16:36:00.000,1,211,2,8.5,"2/26/2019",4424,"AFFORDABLE"
67275,2019-01-16 00:00:00.000,2019-01-16 17:26:00.000,1,300,2,8.5,"3/7/2019",4870,"AFFORDABLE"
67386,2019-01-17 00:00:00.000,2019-01-17 15:59:00.000,1,384,2,8.5,"2/23/2019",5303,"AFFORDABLE"
67399,2019-01-17 00:00:00.000,2019-01-17 18:00:00.000,1,248,2,8.5,"4/8/2019",4614,"AFFORDABLE"
67612,2019-01-21 00:00:00.000,2019-01-21 10:29:00.000,1,305,2,8.5,"3/13/2019",4894,"AFFORDABLE"
67632,2019-01-21 00:00:00.000,2019-01-21 13:17:00.000,1,385,2,8.5,"3/11/2019",5318,"AFFORDABLE"
67641,2019-01-21 00:00:00.000,2019-01-21 13:55:00.000,1,120,2,8.5,"4/15/2019",3946,"AFFORDABLE"
67746,2019-01-22 00:00:00.000,2019-01-22 11:12:00.000,1,261,2,8.5,"2/28/2019",4687,"AFFORDABLE"
67754,2019-01-22 00:00:00.000,2019-01-22 11:58:00.000,1,313,2,8.5,"2/22/2019",4934,"AFFORDABLE"
67757,2019-01-22 00:00:00.000,2019-01-22 12:22:00.000,1,298,2,8.5,"4/9/2019",4862,"AFFORDABLE"
67956,2019-01-22 00:00:00.000,2019-01-22 16:30:00.000,1,333,2,8.5,"3/7/2019",5037,"AFFORDABLE"
67964,2019-01-22 00:00:00.000,2019-01-22 18:27:00.000,1,205,2,8.5,"3/26/2019",4389,"AFFORDABLE"
67978,2019-01-22 00:00:00.000,2019-01-22 14:05:00.000,1,176,2,8.5,"3/1/2019",4250,"AFFORDABLE"
68078,2019-01-23 00:00:00.000,2019-01-23 18:23:00.000,1,261,2,8.5,"3/8/2019",4693,"AFFORDABLE"
68080,2019-01-23 00:00:00.000,2019-01-23 18:26:00.000,1,305,2,8.5,"3/11/2019",4894,"AFFORDABLE"
68085,2019-01-23 00:00:00.000,2019-01-23 18:42:00.000,1,125,2,8.5,"4/17/2019",3960,"AFFORDABLE"
68196,2019-01-24 00:00:00.000,2019-01-24 18:17:00.000,1,133,2,8.5,"3/15/2019",3993,"AFFORDABLE"
68209,2019-01-24 00:00:00.000,2019-01-24 18:53:00.000,1,130,2,8.5,"3/21/2019",3982,"AFFORDABLE"
68314,2019-01-26 00:00:00.000,2019-01-26 18:22:00.000,1,294,2,8.5,"3/1/2019",4840,"AFFORDABLE"
68316,2019-01-26 00:00:00.000,2019-01-26 18:27:00.000,1,245,2,8.5,"4/23/2019",4588,"AFFORDABLE"
68438,2019-01-27 00:00:00.000,2019-01-27 18:12:00.000,1,339,2,8.5,"3/16/2019",5593,"AFFORDABLE"
68541,2019-01-28 00:00:00.000,2019-01-28 15:53:00.000,1,382,2,8.5,"4/17/2019",5336,"AFFORDABLE"
68545,2019-01-28 00:00:00.000,2019-01-28 16:05:00.000,1,362,2,8.5,"4/11/2019",5458,"AFFORDABLE"
68673,2019-01-29 00:00:00.000,2019-01-29 18:51:00.000,1,214,2,8.5,"3/1/2019",4440,"AFFORDABLE"
68777,2019-01-29 00:00:00.000,2019-01-29 17:52:00.000,1,290,2,8.5,"3/18/2019",4823,"AFFORDABLE"
68896,2019-02-01 00:00:00.000,2019-02-01 10:08:00.000,1,371,2,8.5,"3/15/2019",5412,"AFFORDABLE"
68901,2019-02-01 00:00:00.000,2019-02-01 12:19:00.000,1,371,2,8.5,"3/22/2019",5230,"AFFORDABLE"
68914,2019-02-02 00:00:00.000,2019-02-02 14:04:00.000,1,375,2,8.5,"3/19/2019",5378,"AFFORDABLE"
68915,2019-02-02 00:00:00.000,2019-02-02 14:04:00.000,1,351,2,8.5,"3/18/2019",5516,"AFFORDABLE"
69009,2019-02-04 00:00:00.000,2019-02-04 17:28:00.000,1,375,2,8.5,"4/19/2019",5386,"AFFORDABLE"
69014,2019-02-04 00:00:00.000,2019-02-04 18:31:00.000,1,327,2,8.5,"3/18/2019",5005,"AFFORDABLE"
69133,2019-02-05 00:00:00.000,2019-02-05 17:08:00.000,1,168,2,8.5,"4/27/2019",4215,"AFFORDABLE"
69232,2019-02-06 00:00:00.000,2019-02-06 16:27:00.000,1,272,2,8.5,"4/11/2019",4721,"AFFORDABLE"
69252,2019-02-06 00:00:00.000,2019-02-06 17:22:00.000,1,375,2,8.5,"4/14/2019",5380,"AFFORDABLE"
69348,2019-02-10 00:00:00.000,2019-02-10 14:54:00.000,1,335,2,8.5,"4/1/2019",5612,"AFFORDABLE"
69355,2019-02-10 00:00:00.000,2019-02-10 15:16:00.000,1,379,2,8.5,"4/29/2019",5270,"AFFORDABLE"
69360,2019-02-10 00:00:00.000,2019-02-10 15:33:00.000,1,277,2,8.5,"3/29/2019",4739,"AFFORDABLE"
69374,2019-02-10 00:00:00.000,2019-02-10 16:18:00.000,1,343,2,8.5,"3/18/2019",5561,"AFFORDABLE"
69485,2019-02-11 00:00:00.000,2019-02-11 14:47:00.000,1,375,2,8.5,"5/12/2019",5386,"AFFORDABLE"
69603,2019-02-13 00:00:00.000,2019-02-13 18:58:00.000,1,163,2,8.5,"3/27/2019",4187,"AFFORDABLE"
69695,2019-02-13 00:00:00.000,2019-02-13 17:56:00.000,1,332,2,8.5,"3/19/2019",5633,"AFFORDABLE"
69700,2019-02-14 00:00:00.000,2019-02-14 18:05:00.000,1,149,2,8.5,"3/27/2019",4082,"AFFORDABLE"
69712,2019-02-14 00:00:00.000,2019-02-14 18:45:00.000,1,380,2,8.5,"4/6/2019",5280,"AFFORDABLE"
69830,2019-02-16 00:00:00.000,2019-02-16 12:56:00.000,1,361,2,8.5,"4/28/2019",5183,"AFFORDABLE"
69834,2019-02-16 00:00:00.000,2019-02-16 13:18:00.000,1,211,2,8.5,"4/8/2019",4423,"AFFORDABLE"
69951,2019-02-18 00:00:00.000,2019-02-18 14:29:00.000,1,385,2,8.5,"4/8/2019",5309,"AFFORDABLE"
70053,2019-02-19 00:00:00.000,2019-02-19 11:52:00.000,1,369,2,8.5,"4/9/2019",5220,"AFFORDABLE"
70170,2019-02-20 00:00:00.000,2019-02-20 18:42:00.000,1,98,2,8.5,"3/29/2019",3858,"AFFORDABLE"
70186,2019-02-20 00:00:00.000,2019-02-20 10:30:00.000,1,249,2,8.5,"5/17/2019",4620,"AFFORDABLE"
70283,2019-02-20 00:00:00.000,2019-02-20 18:11:00.000,1,305,2,8.5,"4/21/2019",4893,"AFFORDABLE"
70285,2019-02-20 00:00:00.000,2019-02-20 18:12:00.000,1,377,2,8.5,"3/26/2019",5368,"AFFORDABLE"
70290,2019-02-20 00:00:00.000,2019-02-20 18:38:00.000,1,377,2,8.5,"4/28/2019",5366,"AFFORDABLE"
70292,2019-02-20 00:00:00.000,2019-02-20 18:46:00.000,1,377,2,8.5,"4/2/2019",5263,"AFFORDABLE"
70300,2019-02-21 00:00:00.000,2019-02-21 09:57:00.000,1,242,2,8.5,"4/15/2019",4574,"AFFORDABLE"
70392,2019-02-21 00:00:00.000,2019-02-21 18:26:00.000,1,385,2,8.5,"5/19/2019",5308,"AFFORDABLE"
70396,2019-02-21 00:00:00.000,2019-02-21 18:35:00.000,1,337,2,8.5,"4/17/2019",5596,"AFFORDABLE"
70629,2019-02-25 00:00:00.000,2019-02-25 11:51:00.000,1,174,2,8.5,"4/14/2019",4239,"AFFORDABLE"
70652,2019-02-25 00:00:00.000,2019-02-25 14:13:00.000,1,323,2,8.5,"4/21/2019",4975,"AFFORDABLE"
70653,2019-02-25 00:00:00.000,2019-02-25 14:13:00.000,1,370,2,8.5,"4/2/2019",5227,"AFFORDABLE"
70655,2019-02-25 00:00:00.000,2019-02-25 14:14:00.000,1,374,2,8.5,"4/7/2019",5389,"AFFORDABLE"
70656,2019-02-25 00:00:00.000,2019-02-25 14:14:00.000,1,353,2,8.5,"5/15/2019",5150,"AFFORDABLE"
70766,2019-02-26 00:00:00.000,2019-02-26 18:10:00.000,1,382,2,8.5,"4/17/2019",5336,"AFFORDABLE"
70997,2019-02-28 00:00:00.000,2019-02-28 18:25:00.000,1,378,2,8.5,"5/16/2019",5359,"AFFORDABLE"
71000,2019-02-28 00:00:00.000,2019-02-28 18:29:00.000,1,378,2,8.5,"5/22/2019",5357,"AFFORDABLE"
71107,2019-03-03 00:00:00.000,2019-03-03 17:08:00.000,1,118,2,8.5,"4/8/2019",3932,"AFFORDABLE"
71247,2019-03-04 00:00:00.000,2019-03-04 11:20:00.000,1,250,2,8.5,"4/21/2019",4625,"AFFORDABLE"
71566,2019-03-05 00:00:00.000,2019-03-05 18:16:00.000,1,171,2,8.5,"5/14/2019",4233,"AFFORDABLE"
71583,2019-03-06 00:00:00.000,2019-03-06 09:09:00.000,1,331,2,8.5,"5/31/2019",5024,"AFFORDABLE"
71683,2019-03-06 00:00:00.000,2019-03-06 18:24:00.000,1,315,2,8.5,"4/17/2019",4940,"AFFORDABLE"
71696,2019-03-07 00:00:00.000,2019-03-07 09:34:00.000,1,288,2,8.5,"5/30/2019",4806,"AFFORDABLE"
71929,2019-03-10 00:00:00.000,2019-03-10 12:25:00.000,1,231,2,8.5,"5/24/2019",4526,"AFFORDABLE"
72027,2019-03-10 00:00:00.000,2019-03-10 17:31:00.000,1,343,2,8.5,"5/9/2019",5096,"AFFORDABLE"
72029,2019-03-10 00:00:00.000,2019-03-10 17:40:00.000,1,316,2,8.5,"4/25/2019",4950,"AFFORDABLE"
72037,2019-03-10 00:00:00.000,2019-03-10 18:21:00.000,1,379,2,8.5,"5/1/2019",5354,"AFFORDABLE"
72052,2019-03-10 00:00:00.000,2019-03-10 10:35:00.000,1,212,2,8.5,"4/29/2019",4428,"AFFORDABLE"
72149,2019-03-11 00:00:00.000,2019-03-11 13:08:00.000,1,308,2,8.5,"4/13/2019",4911,"AFFORDABLE"
72164,2019-03-11 00:00:00.000,2019-03-11 15:55:00.000,1,303,2,8.5,"5/5/2019",4886,"AFFORDABLE"
72165,2019-03-11 00:00:00.000,2019-03-11 15:56:00.000,1,315,2,8.5,"5/9/2019",4940,"AFFORDABLE"
72167,2019-03-11 00:00:00.000,2019-03-11 16:19:00.000,1,303,2,8.5,"5/5/2019",4882,"AFFORDABLE"
72278,2019-03-12 00:00:00.000,2019-03-12 15:16:00.000,1,304,2,8.5,"4/15/2019",4891,"AFFORDABLE"
72404,2019-03-13 00:00:00.000,2019-03-13 15:51:00.000,1,372,2,8.5,"5/9/2019",5232,"AFFORDABLE"
72409,2019-03-13 00:00:00.000,2019-03-13 16:01:00.000,1,258,2,8.5,"4/13/2019",4671,"AFFORDABLE"
72509,2019-03-14 00:00:00.000,2019-03-14 11:23:00.000,1,328,2,8.5,"4/18/2019",5013,"AFFORDABLE"
72512,2019-03-14 00:00:00.000,2019-03-14 12:16:00.000,1,276,2,8.5,"4/26/2019",4734,"AFFORDABLE"
72521,2019-03-14 00:00:00.000,2019-03-14 12:55:00.000,1,355,2,8.5,"4/24/2019",5157,"AFFORDABLE"
72522,2019-03-14 00:00:00.000,2019-03-14 13:02:00.000,1,319,2,8.5,"4/23/2019",4955,"AFFORDABLE"
72758,2019-03-18 00:00:00.000,2019-03-18 15:02:00.000,1,372,2,8.5,"5/30/2019",5231,"AFFORDABLE"
72872,2019-03-19 00:00:00.000,2019-03-19 12:26:00.000,1,243,2,8.5,"4/26/2019",4580,"AFFORDABLE"
72964,2019-03-19 00:00:00.000,2019-03-19 16:22:00.000,1,344,2,8.5,"5/17/2019",5099,"AFFORDABLE"
73074,2019-03-20 00:00:00.000,2019-03-20 10:27:00.000,1,300,2,8.5,"4/20/2019",4871,"AFFORDABLE"
73076,2019-03-20 00:00:00.000,2019-03-20 10:53:00.000,1,372,2,8.5,"4/26/2019",5409,"AFFORDABLE"
73084,2019-03-20 00:00:00.000,2019-03-20 12:30:00.000,1,235,2,8.5,"4/25/2019",4553,"AFFORDABLE"
73086,2019-03-20 00:00:00.000,2019-03-20 13:24:00.000,1,235,2,8.5,"5/23/2019",4553,"AFFORDABLE"
73091,2019-03-20 00:00:00.000,2019-03-20 15:36:00.000,1,319,2,8.5,"5/27/2019",4955,"AFFORDABLE"
73191,2019-03-21 00:00:00.000,2019-03-21 13:50:00.000,1,363,2,8.5,"6/13/2019",5450,"AFFORDABLE"
73192,2019-03-21 00:00:00.000,2019-03-21 13:52:00.000,1,209,2,8.5,"4/26/2019",4408,"AFFORDABLE"
73316,2019-03-22 00:00:00.000,2019-03-22 13:25:00.000,1,304,2,8.5,"5/27/2019",4887,"AFFORDABLE"
73431,2019-03-24 00:00:00.000,2019-03-24 18:56:00.000,1,377,2,8.5,"5/31/2019",5367,"AFFORDABLE"
73453,2019-03-24 00:00:00.000,2019-03-24 12:09:00.000,1,377,2,8.5,"5/18/2019",5366,"AFFORDABLE"
73545,2019-03-25 00:00:00.000,2019-03-25 16:21:00.000,1,213,2,8.5,"5/7/2019",4432,"AFFORDABLE"
73566,2019-03-25 00:00:00.000,2019-03-25 16:55:00.000,1,385,2,8.5,"5/4/2019",5321,"AFFORDABLE"
73671,2019-03-25 00:00:00.000,2019-03-25 15:04:00.000,1,345,2,8.5,"4/30/2019",5553,"AFFORDABLE"
73799,2019-03-26 00:00:00.000,2019-03-26 14:38:00.000,1,264,2,8.5,"6/2/2019",4703,"AFFORDABLE"
73916,2019-03-28 00:00:00.000,2019-03-28 18:10:00.000,1,377,2,8.5,"5/26/2019",5365,"AFFORDABLE"
73929,2019-03-28 00:00:00.000,2019-03-28 09:32:00.000,1,333,2,8.5,"6/15/2019",5627,"AFFORDABLE"
73930,2019-03-28 00:00:00.000,2019-03-28 09:32:00.000,1,261,2,8.5,"6/4/2019",4686,"AFFORDABLE"
74025,2019-03-29 00:00:00.000,2019-03-29 17:08:00.000,1,373,2,8.5,"4/30/2019",5404,"AFFORDABLE"
74030,2019-03-29 00:00:00.000,2019-03-29 17:15:00.000,1,369,2,8.5,"5/13/2019",5219,"AFFORDABLE"
74137,2019-03-31 00:00:00.000,2019-03-31 15:20:00.000,1,249,2,8.5,"5/1/2019",4620,"AFFORDABLE"
74262,2019-04-01 00:00:00.000,2019-04-01 13:11:00.000,1,273,2,8.5,"6/21/2019",4728,"AFFORDABLE"
74378,2019-04-02 00:00:00.000,2019-04-02 12:20:00.000,1,377,2,8.5,"5/22/2019",5264,"AFFORDABLE"
74387,2019-04-02 00:00:00.000,2019-04-02 13:51:00.000,1,337,2,8.5,"6/5/2019",5061,"AFFORDABLE"
74388,2019-04-02 00:00:00.000,2019-04-02 13:55:00.000,1,286,2,8.5,"5/18/2019",4797,"AFFORDABLE"
74493,2019-04-03 00:00:00.000,2019-04-03 13:01:00.000,1,350,2,8.5,"5/22/2019",5143,"AFFORDABLE"
74515,2019-04-03 00:00:00.000,2019-04-03 15:16:00.000,1,358,2,8.5,"5/12/2019",5482,"AFFORDABLE"
74609,2019-04-04 00:00:00.000,2019-04-04 15:12:00.000,1,362,2,8.5,"5/15/2019",5460,"AFFORDABLE"
