Data_venda,Ano,Trimestre,Mês,Nome do Mês,Semana do Ano,Dia,Nome do Dia
2018-09-05 00:00:00.000,2018,"T3",9,"setembro",36,5,"quarta-feira"
2018-09-06 00:00:00.000,2018,"T3",9,"setembro",36,6,"quinta-feira"
2018-09-07 00:00:00.000,2018,"T3",9,"setembro",36,7,"sexta-feira"
2018-09-08 00:00:00.000,2018,"T3",9,"setembro",36,8,"sábado"
2018-09-09 00:00:00.000,2018,"T3",9,"setembro",37,9,"domingo"
2018-09-10 00:00:00.000,2018,"T3",9,"setembro",37,10,"segunda-feira"
2018-09-11 00:00:00.000,2018,"T3",9,"setembro",37,11,"terça-feira"
2018-09-12 00:00:00.000,2018,"T3",9,"setembro",37,12,"quarta-feira"
2018-09-13 00:00:00.000,2018,"T3",9,"setembro",37,13,"quinta-feira"
2018-09-14 00:00:00.000,2018,"T3",9,"setembro",37,14,"sexta-feira"
2018-09-15 00:00:00.000,2018,"T3",9,"setembro",37,15,"sábado"
2018-09-16 00:00:00.000,2018,"T3",9,"setembro",38,16,"domingo"
2018-09-17 00:00:00.000,2018,"T3",9,"setembro",38,17,"segunda-feira"
2018-09-18 00:00:00.000,2018,"T3",9,"setembro",38,18,"terça-feira"
2018-09-19 00:00:00.000,2018,"T3",9,"setembro",38,19,"quarta-feira"
2018-09-20 00:00:00.000,2018,"T3",9,"setembro",38,20,"quinta-feira"
2018-09-21 00:00:00.000,2018,"T3",9,"setembro",38,21,"sexta-feira"
2018-09-22 00:00:00.000,2018,"T3",9,"setembro",38,22,"sábado"
2018-09-23 00:00:00.000,2018,"T3",9,"setembro",39,23,"domingo"
2018-09-24 00:00:00.000,2018,"T3",9,"setembro",39,24,"segunda-feira"
2018-09-25 00:00:00.000,2018,"T3",9,"setembro",39,25,"terça-feira"
2018-09-26 00:00:00.000,2018,"T3",9,"setembro",39,26,"quarta-feira"
2018-09-27 00:00:00.000,2018,"T3",9,"setembro",39,27,"quinta-feira"
2018-09-28 00:00:00.000,2018,"T3",9,"setembro",39,28,"sexta-feira"
2018-09-29 00:00:00.000,2018,"T3",9,"setembro",39,29,"sábado"
2018-09-30 00:00:00.000,2018,"T3",9,"setembro",40,30,"domingo"
2015-11-01 00:00:00.000,2015,"T4",11,"novembro",45,1,"domingo"
2015-11-02 00:00:00.000,2015,"T4",11,"novembro",45,2,"segunda-feira"
2015-11-03 00:00:00.000,2015,"T4",11,"novembro",45,3,"terça-feira"
2015-11-04 00:00:00.000,2015,"T4",11,"novembro",45,4,"quarta-feira"
2015-11-05 00:00:00.000,2015,"T4",11,"novembro",45,5,"quinta-feira"
2015-11-06 00:00:00.000,2015,"T4",11,"novembro",45,6,"sexta-feira"
2015-11-07 00:00:00.000,2015,"T4",11,"novembro",45,7,"sábado"
2015-11-08 00:00:00.000,2015,"T4",11,"novembro",46,8,"domingo"
2015-11-09 00:00:00.000,2015,"T4",11,"novembro",46,9,"segunda-feira"
2015-11-10 00:00:00.000,2015,"T4",11,"novembro",46,10,"terça-feira"
2015-11-11 00:00:00.000,2015,"T4",11,"novembro",46,11,"quarta-feira"
2015-11-12 00:00:00.000,2015,"T4",11,"novembro",46,12,"quinta-feira"
2015-11-13 00:00:00.000,2015,"T4",11,"novembro",46,13,"sexta-feira"
2015-11-14 00:00:00.000,2015,"T4",11,"novembro",46,14,"sábado"
2015-11-15 00:00:00.000,2015,"T4",11,"novembro",47,15,"domingo"
2015-11-16 00:00:00.000,2015,"T4",11,"novembro",47,16,"segunda-feira"
2015-11-17 00:00:00.000,2015,"T4",11,"novembro",47,17,"terça-feira"
2015-11-18 00:00:00.000,2015,"T4",11,"novembro",47,18,"quarta-feira"
2015-11-19 00:00:00.000,2015,"T4",11,"novembro",47,19,"quinta-feira"
2015-11-20 00:00:00.000,2015,"T4",11,"novembro",47,20,"sexta-feira"
2015-11-21 00:00:00.000,2015,"T4",11,"novembro",47,21,"sábado"
2015-11-22 00:00:00.000,2015,"T4",11,"novembro",48,22,"domingo"
2015-11-23 00:00:00.000,2015,"T4",11,"novembro",48,23,"segunda-feira"
2015-11-24 00:00:00.000,2015,"T4",11,"novembro",48,24,"terça-feira"
2015-11-25 00:00:00.000,2015,"T4",11,"novembro",48,25,"quarta-feira"
2015-11-26 00:00:00.000,2015,"T4",11,"novembro",48,26,"quinta-feira"
2015-11-27 00:00:00.000,2015,"T4",11,"novembro",48,27,"sexta-feira"
2015-11-28 00:00:00.000,2015,"T4",11,"novembro",48,28,"sábado"
2015-11-29 00:00:00.000,2015,"T4",11,"novembro",49,29,"domingo"
2015-11-30 00:00:00.000,2015,"T4",11,"novembro",49,30,"segunda-feira"
2016-11-01 00:00:00.000,2016,"T4",11,"novembro",45,1,"terça-feira"
2016-11-02 00:00:00.000,2016,"T4",11,"novembro",45,2,"quarta-feira"
2016-11-03 00:00:00.000,2016,"T4",11,"novembro",45,3,"quinta-feira"
2016-11-04 00:00:00.000,2016,"T4",11,"novembro",45,4,"sexta-feira"
2016-11-05 00:00:00.000,2016,"T4",11,"novembro",45,5,"sábado"
2016-11-06 00:00:00.000,2016,"T4",11,"novembro",46,6,"domingo"
2016-11-07 00:00:00.000,2016,"T4",11,"novembro",46,7,"segunda-feira"
2016-11-08 00:00:00.000,2016,"T4",11,"novembro",46,8,"terça-feira"
2016-11-09 00:00:00.000,2016,"T4",11,"novembro",46,9,"quarta-feira"
2016-11-10 00:00:00.000,2016,"T4",11,"novembro",46,10,"quinta-feira"
2016-11-11 00:00:00.000,2016,"T4",11,"novembro",46,11,"sexta-feira"
2016-11-12 00:00:00.000,2016,"T4",11,"novembro",46,12,"sábado"
2016-11-13 00:00:00.000,2016,"T4",11,"novembro",47,13,"domingo"
2016-11-14 00:00:00.000,2016,"T4",11,"novembro",47,14,"segunda-feira"
2016-11-15 00:00:00.000,2016,"T4",11,"novembro",47,15,"terça-feira"
2016-11-16 00:00:00.000,2016,"T4",11,"novembro",47,16,"quarta-feira"
2016-11-17 00:00:00.000,2016,"T4",11,"novembro",47,17,"quinta-feira"
2016-11-18 00:00:00.000,2016,"T4",11,"novembro",47,18,"sexta-feira"
2016-11-19 00:00:00.000,2016,"T4",11,"novembro",47,19,"sábado"
2016-11-20 00:00:00.000,2016,"T4",11,"novembro",48,20,"domingo"
2016-11-21 00:00:00.000,2016,"T4",11,"novembro",48,21,"segunda-feira"
2016-11-22 00:00:00.000,2016,"T4",11,"novembro",48,22,"terça-feira"
2016-11-23 00:00:00.000,2016,"T4",11,"novembro",48,23,"quarta-feira"
2016-11-24 00:00:00.000,2016,"T4",11,"novembro",48,24,"quinta-feira"
2016-11-25 00:00:00.000,2016,"T4",11,"novembro",48,25,"sexta-feira"
2016-11-26 00:00:00.000,2016,"T4",11,"novembro",48,26,"sábado"
2016-11-27 00:00:00.000,2016,"T4",11,"novembro",49,27,"domingo"
2016-11-28 00:00:00.000,2016,"T4",11,"novembro",49,28,"segunda-feira"
2016-11-29 00:00:00.000,2016,"T4",11,"novembro",49,29,"terça-feira"
2016-11-30 00:00:00.000,2016,"T4",11,"novembro",49,30,"quarta-feira"
2017-11-01 00:00:00.000,2017,"T4",11,"novembro",44,1,"quarta-feira"
2017-11-02 00:00:00.000,2017,"T4",11,"novembro",44,2,"quinta-feira"
2017-11-03 00:00:00.000,2017,"T4",11,"novembro",44,3,"sexta-feira"
2017-11-04 00:00:00.000,2017,"T4",11,"novembro",44,4,"sábado"
2017-11-05 00:00:00.000,2017,"T4",11,"novembro",45,5,"domingo"
2017-11-06 00:00:00.000,2017,"T4",11,"novembro",45,6,"segunda-feira"
2017-11-07 00:00:00.000,2017,"T4",11,"novembro",45,7,"terça-feira"
2017-11-08 00:00:00.000,2017,"T4",11,"novembro",45,8,"quarta-feira"
2017-11-09 00:00:00.000,2017,"T4",11,"novembro",45,9,"quinta-feira"
2017-11-10 00:00:00.000,2017,"T4",11,"novembro",45,10,"sexta-feira"
2017-11-11 00:00:00.000,2017,"T4",11,"novembro",45,11,"sábado"
2017-11-12 00:00:00.000,2017,"T4",11,"novembro",46,12,"domingo"
2017-11-13 00:00:00.000,2017,"T4",11,"novembro",46,13,"segunda-feira"
2017-11-14 00:00:00.000,2017,"T4",11,"novembro",46,14,"terça-feira"
2017-11-15 00:00:00.000,2017,"T4",11,"novembro",46,15,"quarta-feira"
2017-11-16 00:00:00.000,2017,"T4",11,"novembro",46,16,"quinta-feira"
2017-11-17 00:00:00.000,2017,"T4",11,"novembro",46,17,"sexta-feira"
2017-11-18 00:00:00.000,2017,"T4",11,"novembro",46,18,"sábado"
2017-11-19 00:00:00.000,2017,"T4",11,"novembro",47,19,"domingo"
2017-11-20 00:00:00.000,2017,"T4",11,"novembro",47,20,"segunda-feira"
2017-11-21 00:00:00.000,2017,"T4",11,"novembro",47,21,"terça-feira"
2017-11-22 00:00:00.000,2017,"T4",11,"novembro",47,22,"quarta-feira"
2017-11-23 00:00:00.000,2017,"T4",11,"novembro",47,23,"quinta-feira"
2017-11-24 00:00:00.000,2017,"T4",11,"novembro",47,24,"sexta-feira"
2017-11-25 00:00:00.000,2017,"T4",11,"novembro",47,25,"sábado"
2017-11-26 00:00:00.000,2017,"T4",11,"novembro",48,26,"domingo"
2017-11-27 00:00:00.000,2017,"T4",11,"novembro",48,27,"segunda-feira"
2017-11-28 00:00:00.000,2017,"T4",11,"novembro",48,28,"terça-feira"
2017-11-29 00:00:00.000,2017,"T4",11,"novembro",48,29,"quarta-feira"
2017-11-30 00:00:00.000,2017,"T4",11,"novembro",48,30,"quinta-feira"
2018-11-01 00:00:00.000,2018,"T4",11,"novembro",44,1,"quinta-feira"
2018-11-02 00:00:00.000,2018,"T4",11,"novembro",44,2,"sexta-feira"
2018-11-03 00:00:00.000,2018,"T4",11,"novembro",44,3,"sábado"
2018-11-04 00:00:00.000,2018,"T4",11,"novembro",45,4,"domingo"
2018-11-05 00:00:00.000,2018,"T4",11,"novembro",45,5,"segunda-feira"
2018-11-06 00:00:00.000,2018,"T4",11,"novembro",45,6,"terça-feira"
2018-11-07 00:00:00.000,2018,"T4",11,"novembro",45,7,"quarta-feira"
2018-11-08 00:00:00.000,2018,"T4",11,"novembro",45,8,"quinta-feira"
2018-11-09 00:00:00.000,2018,"T4",11,"novembro",45,9,"sexta-feira"
2018-11-10 00:00:00.000,2018,"T4",11,"novembro",45,10,"sábado"
2018-11-11 00:00:00.000,2018,"T4",11,"novembro",46,11,"domingo"
2018-11-12 00:00:00.000,2018,"T4",11,"novembro",46,12,"segunda-feira"
2018-11-13 00:00:00.000,2018,"T4",11,"novembro",46,13,"terça-feira"
2018-11-14 00:00:00.000,2018,"T4",11,"novembro",46,14,"quarta-feira"
2018-11-15 00:00:00.000,2018,"T4",11,"novembro",46,15,"quinta-feira"
2018-11-16 00:00:00.000,2018,"T4",11,"novembro",46,16,"sexta-feira"
2018-11-17 00:00:00.000,2018,"T4",11,"novembro",46,17,"sábado"
2018-11-18 00:00:00.000,2018,"T4",11,"novembro",47,18,"domingo"
2018-11-19 00:00:00.000,2018,"T4",11,"novembro",47,19,"segunda-feira"
2018-11-20 00:00:00.000,2018,"T4",11,"novembro",47,20,"terça-feira"
2018-11-21 00:00:00.000,2018,"T4",11,"novembro",47,21,"quarta-feira"
2018-11-22 00:00:00.000,2018,"T4",11,"novembro",47,22,"quinta-feira"
2018-11-23 00:00:00.000,2018,"T4",11,"novembro",47,23,"sexta-feira"
2018-11-24 00:00:00.000,2018,"T4",11,"novembro",47,24,"sábado"
2018-11-25 00:00:00.000,2018,"T4",11,"novembro",48,25,"domingo"
2018-11-26 00:00:00.000,2018,"T4",11,"novembro",48,26,"segunda-feira"
2018-11-27 00:00:00.000,2018,"T4",11,"novembro",48,27,"terça-feira"
2018-11-28 00:00:00.000,2018,"T4",11,"novembro",48,28,"quarta-feira"
2018-11-29 00:00:00.000,2018,"T4",11,"novembro",48,29,"quinta-feira"
2018-11-30 00:00:00.000,2018,"T4",11,"novembro",48,30,"sexta-feira"
2015-12-01 00:00:00.000,2015,"T4",12,"dezembro",49,1,"terça-feira"
2015-12-02 00:00:00.000,2015,"T4",12,"dezembro",49,2,"quarta-feira"
2015-12-03 00:00:00.000,2015,"T4",12,"dezembro",49,3,"quinta-feira"
2015-12-04 00:00:00.000,2015,"T4",12,"dezembro",49,4,"sexta-feira"
2015-12-05 00:00:00.000,2015,"T4",12,"dezembro",49,5,"sábado"
2015-12-06 00:00:00.000,2015,"T4",12,"dezembro",50,6,"domingo"
2015-12-07 00:00:00.000,2015,"T4",12,"dezembro",50,7,"segunda-feira"
2015-12-08 00:00:00.000,2015,"T4",12,"dezembro",50,8,"terça-feira"
2015-12-09 00:00:00.000,2015,"T4",12,"dezembro",50,9,"quarta-feira"
2015-12-10 00:00:00.000,2015,"T4",12,"dezembro",50,10,"quinta-feira"
2015-12-11 00:00:00.000,2015,"T4",12,"dezembro",50,11,"sexta-feira"
2015-12-12 00:00:00.000,2015,"T4",12,"dezembro",50,12,"sábado"
2015-12-13 00:00:00.000,2015,"T4",12,"dezembro",51,13,"domingo"
2015-12-14 00:00:00.000,2015,"T4",12,"dezembro",51,14,"segunda-feira"
2015-12-15 00:00:00.000,2015,"T4",12,"dezembro",51,15,"terça-feira"
2015-12-16 00:00:00.000,2015,"T4",12,"dezembro",51,16,"quarta-feira"
2015-12-17 00:00:00.000,2015,"T4",12,"dezembro",51,17,"quinta-feira"
2015-12-18 00:00:00.000,2015,"T4",12,"dezembro",51,18,"sexta-feira"
2015-12-19 00:00:00.000,2015,"T4",12,"dezembro",51,19,"sábado"
2015-12-20 00:00:00.000,2015,"T4",12,"dezembro",52,20,"domingo"
2015-12-21 00:00:00.000,2015,"T4",12,"dezembro",52,21,"segunda-feira"
2015-12-22 00:00:00.000,2015,"T4",12,"dezembro",52,22,"terça-feira"
2015-12-23 00:00:00.000,2015,"T4",12,"dezembro",52,23,"quarta-feira"
2015-12-24 00:00:00.000,2015,"T4",12,"dezembro",52,24,"quinta-feira"
2015-12-25 00:00:00.000,2015,"T4",12,"dezembro",52,25,"sexta-feira"
2015-12-26 00:00:00.000,2015,"T4",12,"dezembro",52,26,"sábado"
2015-12-27 00:00:00.000,2015,"T4",12,"dezembro",53,27,"domingo"
2015-12-28 00:00:00.000,2015,"T4",12,"dezembro",53,28,"segunda-feira"
2015-12-29 00:00:00.000,2015,"T4",12,"dezembro",53,29,"terça-feira"
2015-12-30 00:00:00.000,2015,"T4",12,"dezembro",53,30,"quarta-feira"
2015-12-31 00:00:00.000,2015,"T4",12,"dezembro",53,31,"quinta-feira"
2016-12-01 00:00:00.000,2016,"T4",12,"dezembro",49,1,"quinta-feira"
2016-12-02 00:00:00.000,2016,"T4",12,"dezembro",49,2,"sexta-feira"
2016-12-03 00:00:00.000,2016,"T4",12,"dezembro",49,3,"sábado"
2016-12-04 00:00:00.000,2016,"T4",12,"dezembro",50,4,"domingo"
2016-12-05 00:00:00.000,2016,"T4",12,"dezembro",50,5,"segunda-feira"
2016-12-06 00:00:00.000,2016,"T4",12,"dezembro",50,6,"terça-feira"
2016-12-07 00:00:00.000,2016,"T4",12,"dezembro",50,7,"quarta-feira"
2016-12-08 00:00:00.000,2016,"T4",12,"dezembro",50,8,"quinta-feira"
2016-12-09 00:00:00.000,2016,"T4",12,"dezembro",50,9,"sexta-feira"
2016-12-10 00:00:00.000,2016,"T4",12,"dezembro",50,10,"sábado"
2016-12-11 00:00:00.000,2016,"T4",12,"dezembro",51,11,"domingo"
2016-12-12 00:00:00.000,2016,"T4",12,"dezembro",51,12,"segunda-feira"
2016-12-13 00:00:00.000,2016,"T4",12,"dezembro",51,13,"terça-feira"
2016-12-14 00:00:00.000,2016,"T4",12,"dezembro",51,14,"quarta-feira"
2016-12-15 00:00:00.000,2016,"T4",12,"dezembro",51,15,"quinta-feira"
2016-12-16 00:00:00.000,2016,"T4",12,"dezembro",51,16,"sexta-feira"
2016-12-17 00:00:00.000,2016,"T4",12,"dezembro",51,17,"sábado"
2016-12-18 00:00:00.000,2016,"T4",12,"dezembro",52,18,"domingo"
2016-12-19 00:00:00.000,2016,"T4",12,"dezembro",52,19,"segunda-feira"
2016-12-20 00:00:00.000,2016,"T4",12,"dezembro",52,20,"terça-feira"
2016-12-21 00:00:00.000,2016,"T4",12,"dezembro",52,21,"quarta-feira"
2016-12-22 00:00:00.000,2016,"T4",12,"dezembro",52,22,"quinta-feira"
2016-12-23 00:00:00.000,2016,"T4",12,"dezembro",52,23,"sexta-feira"
2016-12-24 00:00:00.000,2016,"T4",12,"dezembro",52,24,"sábado"
2016-12-25 00:00:00.000,2016,"T4",12,"dezembro",53,25,"domingo"
2016-12-26 00:00:00.000,2016,"T4",12,"dezembro",53,26,"segunda-feira"
2016-12-27 00:00:00.000,2016,"T4",12,"dezembro",53,27,"terça-feira"
2016-12-28 00:00:00.000,2016,"T4",12,"dezembro",53,28,"quarta-feira"
2016-12-29 00:00:00.000,2016,"T4",12,"dezembro",53,29,"quinta-feira"
2016-12-30 00:00:00.000,2016,"T4",12,"dezembro",53,30,"sexta-feira"
2016-12-31 00:00:00.000,2016,"T4",12,"dezembro",53,31,"sábado"
2017-12-01 00:00:00.000,2017,"T4",12,"dezembro",48,1,"sexta-feira"
2017-12-02 00:00:00.000,2017,"T4",12,"dezembro",48,2,"sábado"
2017-12-03 00:00:00.000,2017,"T4",12,"dezembro",49,3,"domingo"
2017-12-04 00:00:00.000,2017,"T4",12,"dezembro",49,4,"segunda-feira"
2017-12-05 00:00:00.000,2017,"T4",12,"dezembro",49,5,"terça-feira"
2017-12-06 00:00:00.000,2017,"T4",12,"dezembro",49,6,"quarta-feira"
2017-12-07 00:00:00.000,2017,"T4",12,"dezembro",49,7,"quinta-feira"
2017-12-08 00:00:00.000,2017,"T4",12,"dezembro",49,8,"sexta-feira"
2017-12-09 00:00:00.000,2017,"T4",12,"dezembro",49,9,"sábado"
2017-12-10 00:00:00.000,2017,"T4",12,"dezembro",50,10,"domingo"
2017-12-11 00:00:00.000,2017,"T4",12,"dezembro",50,11,"segunda-feira"
2017-12-12 00:00:00.000,2017,"T4",12,"dezembro",50,12,"terça-feira"
2017-12-13 00:00:00.000,2017,"T4",12,"dezembro",50,13,"quarta-feira"
2017-12-14 00:00:00.000,2017,"T4",12,"dezembro",50,14,"quinta-feira"
2017-12-15 00:00:00.000,2017,"T4",12,"dezembro",50,15,"sexta-feira"
2017-12-16 00:00:00.000,2017,"T4",12,"dezembro",50,16,"sábado"
2017-12-17 00:00:00.000,2017,"T4",12,"dezembro",51,17,"domingo"
2017-12-18 00:00:00.000,2017,"T4",12,"dezembro",51,18,"segunda-feira"
2017-12-19 00:00:00.000,2017,"T4",12,"dezembro",51,19,"terça-feira"
2017-12-20 00:00:00.000,2017,"T4",12,"dezembro",51,20,"quarta-feira"
2017-12-21 00:00:00.000,2017,"T4",12,"dezembro",51,21,"quinta-feira"
2017-12-22 00:00:00.000,2017,"T4",12,"dezembro",51,22,"sexta-feira"
2017-12-23 00:00:00.000,2017,"T4",12,"dezembro",51,23,"sábado"
2017-12-24 00:00:00.000,2017,"T4",12,"dezembro",52,24,"domingo"
2017-12-25 00:00:00.000,2017,"T4",12,"dezembro",52,25,"segunda-feira"
2017-12-26 00:00:00.000,2017,"T4",12,"dezembro",52,26,"terça-feira"
2017-12-27 00:00:00.000,2017,"T4",12,"dezembro",52,27,"quarta-feira"
2017-12-28 00:00:00.000,2017,"T4",12,"dezembro",52,28,"quinta-feira"
2017-12-29 00:00:00.000,2017,"T4",12,"dezembro",52,29,"sexta-feira"
2017-12-30 00:00:00.000,2017,"T4",12,"dezembro",52,30,"sábado"
2017-12-31 00:00:00.000,2017,"T4",12,"dezembro",53,31,"domingo"
2018-12-01 00:00:00.000,2018,"T4",12,"dezembro",48,1,"sábado"
2018-12-02 00:00:00.000,2018,"T4",12,"dezembro",49,2,"domingo"
2018-12-03 00:00:00.000,2018,"T4",12,"dezembro",49,3,"segunda-feira"
2018-12-04 00:00:00.000,2018,"T4",12,"dezembro",49,4,"terça-feira"
2018-12-05 00:00:00.000,2018,"T4",12,"dezembro",49,5,"quarta-feira"
2018-12-06 00:00:00.000,2018,"T4",12,"dezembro",49,6,"quinta-feira"
2018-12-07 00:00:00.000,2018,"T4",12,"dezembro",49,7,"sexta-feira"
2018-12-08 00:00:00.000,2018,"T4",12,"dezembro",49,8,"sábado"
2018-12-09 00:00:00.000,2018,"T4",12,"dezembro",50,9,"domingo"
2018-12-10 00:00:00.000,2018,"T4",12,"dezembro",50,10,"segunda-feira"
2018-12-11 00:00:00.000,2018,"T4",12,"dezembro",50,11,"terça-feira"
2018-12-12 00:00:00.000,2018,"T4",12,"dezembro",50,12,"quarta-feira"
2018-12-13 00:00:00.000,2018,"T4",12,"dezembro",50,13,"quinta-feira"
2018-12-14 00:00:00.000,2018,"T4",12,"dezembro",50,14,"sexta-feira"
2018-12-15 00:00:00.000,2018,"T4",12,"dezembro",50,15,"sábado"
2018-12-16 00:00:00.000,2018,"T4",12,"dezembro",51,16,"domingo"
2018-12-17 00:00:00.000,2018,"T4",12,"dezembro",51,17,"segunda-feira"
2018-12-18 00:00:00.000,2018,"T4",12,"dezembro",51,18,"terça-feira"
2018-12-19 00:00:00.000,2018,"T4",12,"dezembro",51,19,"quarta-feira"
2018-12-20 00:00:00.000,2018,"T4",12,"dezembro",51,20,"quinta-feira"
2018-12-21 00:00:00.000,2018,"T4",12,"dezembro",51,21,"sexta-feira"
2018-12-22 00:00:00.000,2018,"T4",12,"dezembro",51,22,"sábado"
2018-12-23 00:00:00.000,2018,"T4",12,"dezembro",52,23,"domingo"
2018-12-24 00:00:00.000,2018,"T4",12,"dezembro",52,24,"segunda-feira"
2018-12-25 00:00:00.000,2018,"T4",12,"dezembro",52,25,"terça-feira"
2018-12-26 00:00:00.000,2018,"T4",12,"dezembro",52,26,"quarta-feira"
2018-12-27 00:00:00.000,2018,"T4",12,"dezembro",52,27,"quinta-feira"
2018-12-28 00:00:00.000,2018,"T4",12,"dezembro",52,28,"sexta-feira"
2018-12-29 00:00:00.000,2018,"T4",12,"dezembro",52,29,"sábado"
2018-12-30 00:00:00.000,2018,"T4",12,"dezembro",53,30,"domingo"
2018-12-31 00:00:00.000,2018,"T4",12,"dezembro",53,31,"segunda-feira"
2015-10-01 00:00:00.000,2015,"T4",10,"outubro",40,1,"quinta-feira"
2015-10-02 00:00:00.000,2015,"T4",10,"outubro",40,2,"sexta-feira"
2015-10-03 00:00:00.000,2015,"T4",10,"outubro",40,3,"sábado"
2015-10-04 00:00:00.000,2015,"T4",10,"outubro",41,4,"domingo"
2015-10-05 00:00:00.000,2015,"T4",10,"outubro",41,5,"segunda-feira"
2015-10-06 00:00:00.000,2015,"T4",10,"outubro",41,6,"terça-feira"
2015-10-07 00:00:00.000,2015,"T4",10,"outubro",41,7,"quarta-feira"
2015-10-08 00:00:00.000,2015,"T4",10,"outubro",41,8,"quinta-feira"
2015-10-09 00:00:00.000,2015,"T4",10,"outubro",41,9,"sexta-feira"
2015-10-10 00:00:00.000,2015,"T4",10,"outubro",41,10,"sábado"
2015-10-11 00:00:00.000,2015,"T4",10,"outubro",42,11,"domingo"
2015-10-12 00:00:00.000,2015,"T4",10,"outubro",42,12,"segunda-feira"
2015-10-13 00:00:00.000,2015,"T4",10,"outubro",42,13,"terça-feira"
2015-10-14 00:00:00.000,2015,"T4",10,"outubro",42,14,"quarta-feira"
2015-10-15 00:00:00.000,2015,"T4",10,"outubro",42,15,"quinta-feira"
2015-10-16 00:00:00.000,2015,"T4",10,"outubro",42,16,"sexta-feira"
2015-10-17 00:00:00.000,2015,"T4",10,"outubro",42,17,"sábado"
2015-10-18 00:00:00.000,2015,"T4",10,"outubro",43,18,"domingo"
2015-10-19 00:00:00.000,2015,"T4",10,"outubro",43,19,"segunda-feira"
2015-10-20 00:00:00.000,2015,"T4",10,"outubro",43,20,"terça-feira"
2015-10-21 00:00:00.000,2015,"T4",10,"outubro",43,21,"quarta-feira"
2015-10-22 00:00:00.000,2015,"T4",10,"outubro",43,22,"quinta-feira"
2015-10-23 00:00:00.000,2015,"T4",10,"outubro",43,23,"sexta-feira"
2015-10-24 00:00:00.000,2015,"T4",10,"outubro",43,24,"sábado"
2015-10-25 00:00:00.000,2015,"T4",10,"outubro",44,25,"domingo"
2015-10-26 00:00:00.000,2015,"T4",10,"outubro",44,26,"segunda-feira"
2015-10-27 00:00:00.000,2015,"T4",10,"outubro",44,27,"terça-feira"
2015-10-28 00:00:00.000,2015,"T4",10,"outubro",44,28,"quarta-feira"
2015-10-29 00:00:00.000,2015,"T4",10,"outubro",44,29,"quinta-feira"
2015-10-30 00:00:00.000,2015,"T4",10,"outubro",44,30,"sexta-feira"
2015-10-31 00:00:00.000,2015,"T4",10,"outubro",44,31,"sábado"
2016-10-01 00:00:00.000,2016,"T4",10,"outubro",40,1,"sábado"
2016-10-02 00:00:00.000,2016,"T4",10,"outubro",41,2,"domingo"
2016-10-03 00:00:00.000,2016,"T4",10,"outubro",41,3,"segunda-feira"
2016-10-04 00:00:00.000,2016,"T4",10,"outubro",41,4,"terça-feira"
2016-10-05 00:00:00.000,2016,"T4",10,"outubro",41,5,"quarta-feira"
2016-10-06 00:00:00.000,2016,"T4",10,"outubro",41,6,"quinta-feira"
2016-10-07 00:00:00.000,2016,"T4",10,"outubro",41,7,"sexta-feira"
2016-10-08 00:00:00.000,2016,"T4",10,"outubro",41,8,"sábado"
2016-10-09 00:00:00.000,2016,"T4",10,"outubro",42,9,"domingo"
2016-10-10 00:00:00.000,2016,"T4",10,"outubro",42,10,"segunda-feira"
2016-10-11 00:00:00.000,2016,"T4",10,"outubro",42,11,"terça-feira"
2016-10-12 00:00:00.000,2016,"T4",10,"outubro",42,12,"quarta-feira"
2016-10-13 00:00:00.000,2016,"T4",10,"outubro",42,13,"quinta-feira"
2016-10-14 00:00:00.000,2016,"T4",10,"outubro",42,14,"sexta-feira"
2016-10-15 00:00:00.000,2016,"T4",10,"outubro",42,15,"sábado"
2016-10-16 00:00:00.000,2016,"T4",10,"outubro",43,16,"domingo"
2016-10-17 00:00:00.000,2016,"T4",10,"outubro",43,17,"segunda-feira"
2016-10-18 00:00:00.000,2016,"T4",10,"outubro",43,18,"terça-feira"
2016-10-19 00:00:00.000,2016,"T4",10,"outubro",43,19,"quarta-feira"
2016-10-20 00:00:00.000,2016,"T4",10,"outubro",43,20,"quinta-feira"
2016-10-21 00:00:00.000,2016,"T4",10,"outubro",43,21,"sexta-feira"
2016-10-22 00:00:00.000,2016,"T4",10,"outubro",43,22,"sábado"
2016-10-23 00:00:00.000,2016,"T4",10,"outubro",44,23,"domingo"
2016-10-24 00:00:00.000,2016,"T4",10,"outubro",44,24,"segunda-feira"
2016-10-25 00:00:00.000,2016,"T4",10,"outubro",44,25,"terça-feira"
2016-10-26 00:00:00.000,2016,"T4",10,"outubro",44,26,"quarta-feira"
2016-10-27 00:00:00.000,2016,"T4",10,"outubro",44,27,"quinta-feira"
2016-10-28 00:00:00.000,2016,"T4",10,"outubro",44,28,"sexta-feira"
2016-10-29 00:00:00.000,2016,"T4",10,"outubro",44,29,"sábado"
2016-10-30 00:00:00.000,2016,"T4",10,"outubro",45,30,"domingo"
2016-10-31 00:00:00.000,2016,"T4",10,"outubro",45,31,"segunda-feira"
2017-10-01 00:00:00.000,2017,"T4",10,"outubro",40,1,"domingo"
2017-10-02 00:00:00.000,2017,"T4",10,"outubro",40,2,"segunda-feira"
2017-10-03 00:00:00.000,2017,"T4",10,"outubro",40,3,"terça-feira"
2017-10-04 00:00:00.000,2017,"T4",10,"outubro",40,4,"quarta-feira"
2017-10-05 00:00:00.000,2017,"T4",10,"outubro",40,5,"quinta-feira"
