Year,Month,AGID,Incident Number,Incident Date,Reported Date Flag,Incident Hour,Cleared Except,Cargo Theft,Offense,Offense Name,Offense Category,Location,Attempt Complete,Method Entry,Premises Entered,Criminal Act,Bias,Weapon,Suspect Using,Victim Seq.,Victim Type,Victim Gender,Victim Race,Victim Ethnicity,victim Age,Victim Injury,Offender Seq.,Offender Gender,Offender Race,Offender Ethnicity,Offender Age,Relationship,Property Loss,Property Desc.,Drug Name,Estimated Drug Qty.,Drug Measure,Stolen,Recovered,Arrestee Seq.,Arrest Number,Arrest Date,Arrestee Age,Arrest Gender,Arrestee Race,Arrestee Enthnicity,Resident Code,Under-18,Clearance Ind,Multiple Indicator,Arrest Offense,Arrest Type,Arrest Weapon,Arrest Offense Name,Arrest Offense Category
2014,4,"MUPYC5555","201400109658",2014-04-19 00:00:00.000,"",7,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",39,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400109658",2014-04-19 00:00:00.000,"",7,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",39,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400114888",2014-04-19 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","U","U","",0,"-",0,"","NA","",0,"","Burned","31-Structure/ Other commercial","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400111255",2014-04-20 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",70,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400114887",2014-04-20 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","03-Bar/Nightclub","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",70,"-",0,"","NA","",0,"","Burned","31-Structure/ Other commercial","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400111603",2014-04-21 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","U",69,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,4,"MUPYC5555","201400112408",2014-04-21 00:00:00.000,"",13,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",54,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025755","1405037820",2014-05-03 00:00:00.000,"R",23,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",36,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5675555","14-2020",2014-05-07 00:00:00.000,"R",18,"N-Not Applicable","","200-Arson","Arson","20","37-Abandoned/Condemned Structure","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5865355","201400005932",2014-05-05 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","33-Structure/ Public","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5865355","201400005932",2014-05-05 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025755","1405127820",2014-05-12 00:00:00.000,"R",15,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","U",0,"-",0,"","NA","",0,"","Burned","34-Structure/ Storage","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5686055","00114007087",2014-05-29 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5686155","1-14-004791",2014-05-11 00:00:00.000,"R",19,"N-Not Applicable","","200-Arson","Arson","20","50-Park/Playground","C","",0,"-","88-None","-","N-Not Applicable",1,"Other","","NA","",0,"-",0,"","NA","",0,"","Burned","34-Structure/ Storage","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5625655","3-14-001709",2014-05-24 00:00:00.000,"R",5,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",41,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5867955","201400003240",2014-05-24 00:00:00.000,"R",22,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5868855","201400004258",2014-05-06 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","10-Field/Woods","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","33-Structure/ Public","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5637155","LK1403215",2014-05-31 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",68,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5639755","PR-14-14188",2014-05-05 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",53,"-",0,"","NA","",0,"","Burned","76-Recreational/ Sports Equipment","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5869755","201400018911",2014-05-18 00:00:00.000,"R",17,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400158150",2014-05-31 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",24,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400158366",2014-05-31 00:00:00.000,"",6,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400159467",2014-05-31 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5645555","14-1255",2014-05-31 00:00:00.000,"R",3,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",66,"-",0,"","NA","",0,"","Burned","37-Trucks","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5645555","14-1257",2014-05-31 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",23,"-",0,"","NA","",0,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5875655","00114004246",2014-05-14 00:00:00.000,"R",6,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","",51,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055755","00114003286",2014-05-22 00:00:00.000,"R",14,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",74,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5785655","14-03658",2014-05-08 00:00:00.000,"",20,"N-Not Applicable","","200-Arson","Arson","20","50-Park/Playground","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-031060",2014-05-04 00:00:00.000,"",16,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038469",2014-05-05 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","24-Other Motor Vehicles","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038470",2014-05-08 00:00:00.000,"",15,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-032528",2014-05-12 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","",22,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038473",2014-05-15 00:00:00.000,"",12,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038471",2014-05-16 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038472",2014-05-17 00:00:00.000,"",23,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","24-Other Motor Vehicles","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038474",2014-05-19 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038474",2014-05-19 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038475",2014-05-24 00:00:00.000,"",18,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Other","","NA","",0,"-",0,"","NA","",0,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038478",2014-05-24 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038477",2014-05-25 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","U","",0,"-",0,"","NA","",0,"","Burned","24-Other Motor Vehicles","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5055455","14-038476",2014-05-27 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5225655","14010288",2014-05-12 00:00:00.000,"",23,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","",66,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5225655","14010325",2014-05-15 00:00:00.000,"",15,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5705055","038014",2014-05-22 00:00:00.000,"",23,"N-Not Applicable","","200-Arson","Arson","20","50-Park/Playground","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",0,"","NA","",0,"","Burned","68-Lawn/ Yard/ Garden Equipment","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5705355","00114004075",2014-05-27 00:00:00.000,"R",12,"N-Not Applicable","","200-Arson","Arson","20","53-School-Elementary/Secondary","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5057755","14-1519",2014-05-29 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","U",48,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5065555","14-014606",2014-05-28 00:00:00.000,"R",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",66,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5736755","L14-03625",2014-05-09 00:00:00.000,"R",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","U",57,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5225655","14010990",2014-05-22 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",36,"-",0,"","NA","",0,"","Burned","37-Trucks","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025755","1405307810",2014-05-30 00:00:00.000,"R",1,"N-Not Applicable","","200-Arson","Arson","20","21-Restaurant","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","N",0,"-",0,"","NA","",0,"","Burned","34-Structure/ Storage","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025755","1405317820",2014-05-31 00:00:00.000,"R",6,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5025855","14-000445",2014-05-06 00:00:00.000,"",11,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",26,"-",0,"","NA","",0,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400130665",2014-05-08 00:00:00.000,"",16,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",31,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400132774",2014-05-09 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5215555","14-005787",2014-06-18 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",43,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5215555","14-005872",2014-06-20 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5215555","14-005985",2014-06-23 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5126755","201401498",2014-05-24 00:00:00.000,"R",8,"N-Not Applicable","","200-Arson","Arson","20","05-Commercial/Office Building","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5235255","14-21365",2014-05-10 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","16-Household Goods","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400149317",2014-05-20 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400138385",2014-05-14 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",42,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5285755","20141302",2014-05-25 00:00:00.000,"R",4,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","99-Unknown","-","N-Not Applicable",1,"Individual","M","W","",36,"-",0,"","NA","",0,"","Burned","38-Vehicle Parts","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400141004",2014-05-17 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400141007",2014-05-17 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400124186",2014-05-02 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400124944",2014-05-02 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400126426",2014-05-04 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","23-Service/Gas Station","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400126580",2014-05-04 00:00:00.000,"",16,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400126753",2014-05-05 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","B","N",55,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400127168",2014-05-05 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400127170",2014-05-05 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",0,"","NA","",0,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400142755",2014-05-18 00:00:00.000,"",15,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",61,"-",0,"","NA","",0,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MUPYC5555","201400147219",2014-05-18 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",32,"-",0,"","NA","",0,"","Burned","38-Vehicle Parts","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
