OrderID,ProductID,UnitPrice,Quantity,Discount,Tot sales
"10298","62",39.4,15,0,591
"10299","19",7.3,15,0,109.5
"10331","54",5.9,15,0,88.5
"10338","30",20.7,15,0,310.5
"10343","76",14.4,15,0,216
"10367","65",16.8,15,0,252
"10374","58",10.6,15,0,159
"10375","14",18.6,15,0,279
"10383","50",13,15,0,195
"10384","60",27.2,15,0,408
"10386","24",3.6,15,0,54
"10387","24",3.6,15,0,54
"10387","71",17.2,15,0,258
"10389","55",19.2,15,0,288
"10407","69",28.8,15,0,432
"10407","71",17.2,15,0,258
"10418","74",8,15,0,120
"10437","53",26.2,15,0,393
"10439","12",30.4,15,0,456
"10444","26",24.9,15,0,373.5
"10445","54",5.9,15,0,88.5
"10452","28",36.4,15,0,546
"10458","56",30.4,15,0,456
"10468","43",36.8,15,0,552
"10470","23",7.2,15,0,108
"10477","1",14.4,15,0,216
"10518","38",263.5,15,0,3952.5
"10524","54",7.45,15,0,111.75
"10532","30",25.89,15,0,388.35
"10539","21",10,15,0,150
"10539","33",2.5,15,0,37.5
"10553","11",21,15,0,315
"10585","47",9.5,15,0,142.5
"10611","60",34,15,0,510
"10618","68",12.5,15,0,187.5
"10621","71",21.5,15,0,322.5
"10627","62",49.3,15,0,739.5
"10634","51",53,15,0,795
"10645","36",19,15,0,285
"10648","22",21,15,0,315
"10649","72",34.8,15,0,522
"10685","47",9.5,15,0,142.5
"10686","26",31.23,15,0,468.45
"10698","11",21,15,0,315
"10717","54",7.45,15,0,111.75
"10723","26",31.23,15,0,468.45
"10728","30",25.89,15,0,388.35
"10728","60",34,15,0,510
"10734","30",25.89,15,0,388.35
"10749","56",38,15,0,570
"10751","73",15,15,0,225
"10768","60",34,15,0,510
"10769","62",49.3,15,0,739.5
"10780","77",13,15,0,195
"10792","68",12.5,15,0,187.5
"10811","19",9.2,15,0,138
"10823","57",19.5,15,0,292.5
"10826","57",19.5,15,0,292.5
"10827","10",31,15,0,465
"10835","59",55,15,0,825
"10841","77",13,15,0,195
"10842","11",21,15,0,315
"10852","2",19,15,0,285
"10864","67",14,15,0,210
"10875","49",20,15,0,300
"10890","17",39,15,0,585
"10896","45",9.5,15,0,142.5
"10904","58",13.25,15,0,198.75
"10906","61",28.5,15,0,427.5
"10909","16",17.45,15,0,261.75
"10911","67",14,15,0,210
"10913","58",13.25,15,0,198.75
"10922","17",39,15,0,585
"10929","77",13,15,0,195
"10943","13",6,15,0,90
"10943","46",12,15,0,180
"10983","57",19.5,15,0,292.5
"10986","20",81,15,0,1215
"10986","77",13,15,0,195
"10989","11",21,15,0,315
"11015","30",25.89,15,0,388.35
"11016","31",12.5,15,0,187.5
"11021","20",81,15,0,1215
"11042","44",19.45,15,0,291.75
"11045","33",2.5,15,0,37.5
"11055","24",4.5,15,0,67.5
"11055","25",14,15,0,210
"11061","60",34,15,0,510
"10255","59",44,30,0,1320
"10265","17",31.2,30,0,936
"10270","36",15.2,30,0,456
"10280","75",6.2,30,0,186
"10289","3",8,30,0,240
"10296","16",13.9,30,0,417
"10300","66",13.6,30,0,408
"10304","49",16,30,0,480
"10309","6",20,30,0,600
"10315","70",12,30,0,360
"10319","76",14.4,30,0,432
"10320","71",17.2,30,0,516
"10324","46",9.6,30,0,288
"10356","31",10,30,0,300
"10360","28",36.4,30,0,1092
"10364","69",28.8,30,0,864
"10370","64",26.6,30,0,798
"10374","31",10,30,0,300
"10380","70",12,30,0,360
"10389","70",12,30,0,360
"10398","35",14.4,30,0,432
"10399","71",17.2,30,0,516
"10400","49",16,30,0,480
"10407","11",16.8,30,0,504
"10421","26",24.9,30,0,747
"10430","56",30.4,30,0,912
"10439","74",8,30,0,240
"10442","11",16.8,30,0,504
"10444","41",7.7,30,0,231
"10455","71",17.2,30,0,516
"10458","26",24.9,30,0,747
"10458","28",36.4,30,0,1092
"10470","18",50,30,0,1500
"10471","7",24,30,0,720
"10479","38",210.8,30,0,6324
"10479","64",26.6,30,0,798
"10480","47",7.6,30,0,228
"10487","26",24.9,30,0,747
"10488","59",44,30,0,1320
"10490","68",10,30,0,300
"10494","56",30.4,30,0,912
"10498","42",14,30,0,420
"10502","67",14,30,0,420
"10525","36",19,30,0,570
"10536","33",2.5,30,0,75
"10537","31",12.5,30,0,375
"10540","38",263.5,30,0,7905
"10552","75",7.75,30,0,232.5
"10553","31",12.5,30,0,375
"10557","64",33.25,30,0,997.5
"10558","52",7,30,0,210
"10575","72",34.8,30,0,1044
"10594","58",13.25,30,0,397.5
"10600","73",15,30,0,450
"10647","19",9.2,30,0,276
"10650","30",25.89,30,0,776.7
"10650","54",7.45,30,0,223.5
"10657","60",34,30,0,1020
"10669","36",19,30,0,570
"10675","14",23.25,30,0,697.5
"10675","58",13.25,30,0,397.5
"10678","33",2.5,30,0,75
"10678","54",7.45,30,0,223.5
"10682","33",2.5,30,0,75
"10682","75",7.75,30,0,232.5
"10684","60",34,30,0,1020
"10712","56",38,30,0,1140
"10713","26",31.23,30,0,936.9
"10715","71",21.5,30,0,645
"10729","21",10,30,0,300
"10734","6",25,30,0,750
"10747","69",36,30,0,1080
"10751","30",25.89,30,0,776.7
"10757","34",14,30,0,420
"10757","62",49.3,30,0,1479
"10762","47",9.5,30,0,285
"10784","36",19,30,0,570
"10789","18",62.5,30,0,1875
"10789","63",43.9,30,0,1317
"10811","40",18.4,30,0,552
"10817","38",263.5,30,0,7905
"10820","56",38,30,0,1140
"10830","60",34,30,0,1020
"10836","64",33.25,30,0,997.5
"10841","56",38,30,0,1140
"10846","70",15,30,0,450
"10848","5",21.35,30,0,640.5
"10857","3",10,30,0,300
"10885","70",15,30,0,450
"10893","8",40,30,0,1200
"10901","41",9.65,30,0,289.5
"10901","71",21.5,30,0,645
"10915","33",2.5,30,0,75
"10931","57",19.5,30,0,585
"10933","61",28.5,30,0,855
"10949","10",31,30,0,930
"10954","45",9.5,30,0,285
"10957","30",25.89,30,0,776.7
"10968","12",38,30,0,1140
"10968","24",4.5,30,0,135
"10977","47",9.5,30,0,285
"10979","27",43.9,30,0,1317
"10986","11",21,30,0,630
"10998","75",7.75,30,0,232.5
"11000","77",13,30,0,390
"11007","8",40,30,0,1200
"11017","70",15,30,0,450
"11022","69",36,30,0,1080
"11023","43",46,30,0,1380
"11024","33",2.5,30,0,75
"11032","59",55,30,0,1650
"11035","42",14,30,0,420
"11036","59",55,30,0,1650
"11038","71",21.5,30,0,645
"11041","63",43.9,30,0,1317
"11059","13",6,30,0,180
"11063","34",14,30,0,420
"10248","42",9.8,10,0,98
"10250","41",7.7,10,0,77
"10259","21",8,10,0,80
"10268","29",99,10,0,990
"10276","13",4.8,10,0,48
"10290","77",10.4,10,0,104
"10293","24",3.6,10,0,36
"10301","40",14.7,10,0,147
"10304","59",44,10,0,440
"10306","30",20.7,10,0,207
"10306","53",26.2,10,0,262
"10307","62",39.4,10,0,394
"10310","16",13.9,10,0,139
"10312","75",6.2,10,0,62
"10316","41",7.7,10,0,77
"10321","35",14.4,10,0,144
"10328","68",10,10,0,100
"10333","14",18.6,10,0,186
"10334","68",10,10,0,100
"10339","4",17.6,10,0,176
"10347","25",11.2,10,0,112
"10352","24",3.6,10,0,36
"10360","38",210.8,10,0,2108
"10375","54",5.9,10,0,59
"10386","34",11.2,10,0,112
"10394","13",4.8,10,0,48
"10394","62",39.4,10,0,394
"10406","1",14.4,10,0,144
"10408","37",20.8,10,0,208
"10416","53",26.2,10,0,262
"10432","26",24.9,10,0,249
"10435","2",15.2,10,0,152
"10435","72",27.8,10,0,278
"10444","17",31.2,10,0,312
"10466","11",16.8,10,0,168
"10474","75",6.2,10,0,62
"10482","40",14.7,10,0,147
"10484","40",14.7,10,0,147
"10495","23",7.2,10,0,72
"10504","53",32.8,10,0,328
"10508","13",6,10,0,60
"10521","41",9.65,10,0,96.5
"10524","30",25.89,10,0,258.9
"10526","13",6,10,0,60
"10529","69",36,10,0,360
"10534","30",25.89,10,0,258.9
"10545","11",21,10,0,210
"10546","7",30,10,0,300
"10550","19",9.2,10,0,92
"10561","44",19.45,10,0,194.5
"10574","62",49.3,10,0,493
"10579","15",15.5,10,0,155
"10583","29",123.79,10,0,1237.9
"10591","7",30,10,0,300
"10599","62",49.3,10,0,493
"10609","10",31,10,0,310
"10611","2",19,10,0,190
"10621","23",9,10,0,90
"10624","28",45.6,10,0,456
"10624","44",19.45,10,0,194.5
"10625","60",34,10,0,340
"10637","11",21,10,0,210
"10657","47",9.5,10,0,95
"10662","68",12.5,10,0,125
"10666","65",21.05,10,0,210.5
"10671","16",17.45,10,0,174.5
"10671","62",49.3,10,0,493
"10675","53",32.8,10,0,328
"10687","29",123.79,10,0,1237.9
"10695","8",40,10,0,400
"10709","60",34,10,0,340
"10716","61",28.5,10,0,285
"10759","32",32,10,0,320
"10778","41",9.65,10,0,96.5
"10783","31",12.5,10,0,125
"10785","10",31,10,0,310
"10785","75",7.75,10,0,77.5
"10792","2",19,10,0,190
"10796","44",19.45,10,0,194.5
"10798","72",34.8,10,0,348
"10805","34",14,10,0,140
"10805","38",263.5,10,0,2635
"10829","2",19,10,0,190
"10829","13",6,10,0,60
"10853","18",62.5,10,0,625
"10858","27",43.9,10,0,439
"10869","11",21,10,0,210
"10874","10",31,10,0,310
"10879","65",21.05,10,0,210.5
"10881","73",15,10,0,150
"10890","34",14,10,0,140
"10893","24",4.5,10,0,45
"10910","49",20,10,0,200
"10915","17",39,10,0,390
"10915","54",7.45,10,0,74.5
"10917","60",34,10,0,340
"10926","13",6,10,0,60
"10926","72",34.8,10,0,348
"10945","31",12.5,10,0,125
"10964","69",36,10,0,360
"10973","75",7.75,10,0,77.5
"10974","63",43.9,10,0,439
"10975","75",7.75,10,0,77.5
"10977","51",53,10,0,530
"10978","40",18.4,10,0,184
"11003","40",18.4,10,0,184
"11003","52",7,10,0,70
"11005","59",55,10,0,550
"11007","29",123.79,10,0,1237.9
"11010","24",4.5,10,0,45
"11013","23",9,10,0,90
"11018","18",62.5,10,0,625
"11026","51",53,10,0,530
"11035","54",7.45,10,0,74.5
"11043","11",21,10,0,210
"11054","33",2.5,10,0,25
"11060","77",13,10,0,130
"11073","11",21,10,0,210
"10251","65",16.8,20,0,336
"10253","31",10,20,0,200
"10255","2",15.2,20,0,304
"10261","21",8,20,0,160
"10261","35",14.4,20,0,288
"10265","70",12,20,0,240
"10273","33",2,20,0,40
"10274","71",17.2,20,0,344
"10277","28",36.4,20,0,728
"10280","55",19.2,20,0,384
"10283","15",12.4,20,0,248
"10287","34",11.2,20,0,224
"10290","5",17,20,0,340
"10292","20",64.8,20,0,1296
"10297","72",27.8,20,0,556
"10299","70",12,20,0,240
"10300","68",10,20,0,200
"10301","56",30.4,20,0,608
"10309","4",17.6,20,0,352
"10309","43",36.8,20,0,736
"10312","53",26.2,20,0,524
"10317","1",14.4,20,0,288
"10318","41",7.7,20,0,154
"10322","52",5.6,20,0,112
"10337","36",15.2,20,0,304
"10338","17",31.2,20,0,624
"10346","56",30.4,20,0,608
"10356","69",28.8,20,0,576
"10362","51",42.4,20,0,848
"10363","31",10,20,0,200
"10369","29",99,20,0,1980
"10383","13",4.8,20,0,96
"10383","56",30.4,20,0,608
"10389","62",39.4,20,0,788
"10401","65",16.8,20,0,336
"10415","33",2,20,0,40
"10416","19",7.3,20,0,146
"10416","57",15.6,20,0,312
"10423","59",44,20,0,880
"10428","46",9.6,20,0,192
"10448","40",14.7,20,0,294
"10449","52",5.6,20,0,112
"10455","39",14.4,20,0,288
"10458","43",36.8,20,0,736
"10464","60",27.2,20,0,544
"10465","40",14.7,20,0,294
"10471","56",30.4,20,0,608
"10495","41",7.7,20,0,154
"10499","28",45.6,20,0,912
"10501","54",7.45,20,0,149
"10503","65",21.05,20,0,421
"10516","42",14,20,0,280
"10529","68",12.5,20,0,250
"10530","61",28.5,20,0,570
"10536","31",12.5,20,0,250
"10537","58",13.25,20,0,265
"10557","75",7.75,20,0,155
"10558","51",53,20,0,1060
"10560","30",25.89,20,0,517.8
"10576","31",12.5,20,0,250
"10577","75",7.75,20,0,155
"10587","77",13,20,0,260
"10597","57",19.5,20,0,390
"10618","56",38,20,0,760
"10621","70",15,20,0,300
"10622","2",19,20,0,380
"10626","60",34,20,0,680
"10626","71",21.5,20,0,430
"10629","29",123.79,20,0,2475.8
"10638","45",9.5,20,0,190
"10644","43",46,20,0,920
"10645","18",62.5,20,0,1250
"10649","28",45.6,20,0,912
"10652","42",14,20,0,280
"10665","51",53,20,0,1060
"10684","40",18.4,20,0,368
"10685","10",31,20,0,620
"10692","63",43.9,20,0,878
"10695","24",4.5,20,0,90
"10696","17",39,20,0,780
"10705","31",12.5,20,0,250
"10706","16",17.45,20,0,349
"10718","16",17.45,20,0,349
"10718","62",49.3,20,0,986
"10733","28",45.6,20,0,912
"10736","75",7.75,20,0,155
"10742","3",10,20,0,200
"10758","26",31.23,20,0,624.6
"10763","24",4.5,20,0,90
"10769","61",28.5,20,0,570
"10779","16",17.45,20,0,349
"10779","62",49.3,20,0,986
"10797","11",21,20,0,420
"10809","52",7,20,0,140
"10812","77",13,20,0,260
"10814","41",9.65,20,0,193
"10818","32",32,20,0,640
"10818","41",9.65,20,0,193
"10819","75",7.75,20,0,155
"10825","53",32.8,20,0,656
"10829","8",40,20,0,800
"10842","68",12.5,20,0,250
"10846","74",10,20,0,200
"10856","2",19,20,0,380
"10856","42",14,20,0,280
"10861","18",62.5,20,0,1250
"10868","26",31.23,20,0,624.6
"10869","68",12.5,20,0,250
"10873","21",10,20,0,200
"10876","64",33.25,20,0,665
"10885","2",19,20,0,380
"10888","2",19,20,0,380
"10893","36",19,20,0,380
"10903","68",12.5,20,0,250
"10916","57",19.5,20,0,390
"10919","40",18.4,20,0,368
"10934","6",25,20,0,500
"10937","34",14,20,0,280
"10940","13",6,20,0,120
"10945","13",6,20,0,120
"10958","5",21.35,20,0,427
"10962","53",32.8,20,0,656
"10976","28",45.6,20,0,912
"10977","63",43.9,20,0,878
"10979","12",38,20,0,760
"10982","7",30,20,0,600
"10984","24",4.5,20,0,90
"10987","72",34.8,20,0,696
"10995","51",53,20,0,1060
"10998","74",10,20,0,200
"11010","7",30,20,0,600
"11011","71",21.5,20,0,430
"11013","45",9.5,20,0,190
"11018","12",38,20,0,760
"11029","56",38,20,0,760
"11031","64",33.25,20,0,665
"11039","28",45.6,20,0,912
"11040","21",10,20,0,200
"11053","32",32,20,0,640
"11054","67",14,20,0,280
"11055","51",53,20,0,1060
"11055","57",19.5,20,0,390
"11070","31",12.5,20,0,250
"11073","24",4.5,20,0,90
"10251","22",16.8,6,0.05000000074505806,95.759999924898153
"10251","57",15.6,15,0.05000000074505806,222.29999982565639
"10252","20",64.8,40,0.05000000074505806,2462.3999980688095
"10252","33",2,25,0.05000000074505806,47.4999999627471
"10266","12",30.4,12,0.05000000074505806,346.5599997282028
"10269","33",2,60,0.05000000074505806,113.99999991059303
"10269","72",27.8,20,0.05000000074505806,528.19999958574772
"10273","10",24.8,24,0.05000000074505806,565.43999955654147
"10273","31",10,15,0.05000000074505806,142.49999988824129
"10273","40",14.7,60,0.05000000074505806,837.89999934285879
"10273","76",14.4,33,0.05000000074505806,451.43999964594843
"10275","24",3.6,12,0.05000000074505806,41.039999967813493
"10275","59",44,6,0.05000000074505806,250.79999980330467
"10329","19",7.3,10,0.05000000074505806,69.349999945610762
"10329","30",20.7,8,0.05000000074505806,157.31999987661837
"10329","38",210.8,20,0.05000000074505806,4005.1999968588352
"10329","56",30.4,12,0.05000000074505806,346.5599997282028
"10339","17",31.2,70,0.05000000074505806,2074.7999983727932
"10340","18",50,20,0.05000000074505806,949.99999925494194
"10340","41",7.7,12,0.05000000074505806,87.779999931156638
"10340","43",36.8,40,0.05000000074505806,1398.3999989032745
"10343","68",10,4,0.05000000074505806,37.999999970197678
"10351","38",210.8,20,0.05000000074505806,4005.1999968588352
"10351","44",15.5,77,0.05000000074505806,1133.8249991107732
"10351","65",16.8,10,0.05000000074505806,159.59999987483025
"10358","24",3.6,10,0.05000000074505806,34.19999997317791
"10358","34",11.2,10,0.05000000074505806,106.3999999165535
"10358","36",15.2,20,0.05000000074505806,288.79999977350235
"10359","16",13.9,56,0.05000000074505806,739.47999942004685
"10359","31",10,70,0.05000000074505806,664.99999947845936
"10359","60",27.2,80,0.05000000074505806,2067.1999983787537
"10376","31",10,42,0.05000000074505806,398.99999968707561
"10404","26",24.9,30,0.05000000074505806,709.64999944344163
"10404","42",11.2,40,0.05000000074505806,425.599999666214
"10404","49",16,30,0.05000000074505806,455.99999964237213
"10414","19",7.3,18,0.05000000074505806,124.82999990209936
"10419","60",27.2,60,0.05000000074505806,1550.399998784065
"10419","69",28.8,20,0.05000000074505806,547.19999957084656
"10452","44",15.5,100,0.05000000074505806,1472.49999884516
"10459","7",24,16,0.05000000074505806,364.79999971389771
"10459","46",9.6,20,0.05000000074505806,182.39999985694882
"10472","24",3.6,80,0.05000000074505806,273.59999978542328
"10476","55",19.2,2,0.05000000074505806,36.479999971389766
"10478","10",24.8,20,0.05000000074505806,471.19999963045126
"10483","34",11.2,35,0.05000000074505806,372.39999970793724
"10483","77",10.4,30,0.05000000074505806,296.39999976754194
"10492","25",11.2,60,0.05000000074505806,638.399999499321
"10492","42",11.2,20,0.05000000074505806,212.799999833107
"10496","31",10,20,0.05000000074505806,189.99999985098839
"10500","15",15.5,12,0.05000000074505806,176.6999998614192
"10500","28",45.6,8,0.05000000074505806,346.55999972820285
"10519","10",31,16,0.05000000074505806,471.1999996304512
"10519","60",34,10,0.05000000074505806,322.99999974668026
"10533","4",22,50,0.05000000074505806,1044.9999991804361
"10533","73",15,24,0.05000000074505806,341.9999997317791
"10542","11",21,15,0.05000000074505806,299.24999976530671
"10542","54",7.45,24,0.05000000074505806,169.85999986678362
"10554","16",17.45,30,0.05000000074505806,497.32499960996205
"10554","23",9,20,0.05000000074505806,170.99999986588955
"10554","62",49.3,20,0.05000000074505806,936.69999926537275
"10554","77",13,10,0.05000000074505806,123.49999990314245
"10559","41",9.65,12,0.05000000074505806,110.00999991372228
"10559","55",24,18,0.05000000074505806,410.39999967813492
"10564","17",39,16,0.05000000074505806,592.79999953508377
"10564","31",12.5,6,0.05000000074505806,71.249999944120646
"10564","55",24,25,0.05000000074505806,569.99999955296516
"10570","11",21,15,0.05000000074505806,299.24999976530671
"10570","56",38,60,0.05000000074505806,2165.9999983012676
"10580","14",23.25,15,0.05000000074505806,331.312499740161
"10580","41",9.65,9,0.05000000074505806,82.507499935291719
"10580","65",21.05,30,0.05000000074505806,599.924999529496
"10584","31",12.5,50,0.05000000074505806,593.74999953433871
"10590","77",13,60,0.05000000074505806,740.99999941885471
"10592","15",15.5,25,0.05000000074505806,368.12499971129
"10592","26",31.23,5,0.05000000074505806,148.34249988365917
"10603","49",20,25,0.05000000074505806,474.99999962747097
"10605","16",17.45,30,0.05000000074505806,497.32499960996205
"10605","59",55,20,0.05000000074505806,1044.9999991804361
"10605","60",34,70,0.05000000074505806,2260.9999982267618
"10605","71",21.5,15,0.05000000074505806,306.37499975971878
"10616","38",263.5,15,0.05000000074505806,3754.874997055158
"10616","70",15,15,0.05000000074505806,213.74999983236194
"10616","71",21.5,15,0.05000000074505806,306.37499975971878
"10630","55",24,12,0.05000000074505806,273.59999978542328
"10632","2",19,30,0.05000000074505806,541.49999957531691
"10632","33",2.5,20,0.05000000074505806,47.4999999627471
"10637","50",16.25,25,0.05000000074505806,385.93749969732016
"10637","56",38,60,0.05000000074505806,2165.9999983012676
"10650","53",32.8,25,0.05000000074505806,778.99999938905239
"10658","40",18.4,70,0.05000000074505806,1223.5999990403652
"10658","60",34,55,0.05000000074505806,1776.4999986067414
"10658","77",13,70,0.05000000074505806,864.49999932199717
"10659","31",12.5,20,0.05000000074505806,237.49999981373549
"10659","40",18.4,24,0.05000000074505806,419.51999967098232
"10659","70",15,40,0.05000000074505806,569.99999955296516
"10663","40",18.4,30,0.05000000074505806,524.399999588728
"10663","42",14,30,0.05000000074505806,398.99999968707561
"10663","51",53,20,0.05000000074505806,1006.9999992102385
"10698","17",39,8,0.05000000074505806,296.39999976754189
"10698","29",123.79,12,0.05000000074505806,1411.205998893231
"10698","65",21.05,65,0.05000000074505806,1299.8374989805745
"10698","70",15,8,0.05000000074505806,113.99999991059303
"10712","53",32.8,3,0.05000000074505806,93.479999926686276
"10717","21",10,32,0.05000000074505806,303.99999976158142
"10717","69",36,25,0.05000000074505806,854.99999932944775
"10721","44",19.45,50,0.05000000074505806,923.87499927543092
"10727","17",39,20,0.05000000074505806,740.99999941885471
"10727","56",38,10,0.05000000074505806,360.99999971687794
"10727","59",55,10,0.05000000074505806,522.49999959021807
"10730","16",17.45,15,0.05000000074505806,248.66249980498102
"10730","31",12.5,3,0.05000000074505806,35.624999972060323
"10730","65",21.05,10,0.05000000074505806,199.97499984316531
"10731","21",10,40,0.05000000074505806,379.99999970197678
"10731","51",53,30,0.05000000074505806,1510.4999988153577
"10743","46",12,28,0.05000000074505806,319.19999974966049
"10769","41",9.65,30,0.05000000074505806,275.02499978430575
"10769","52",7,15,0.05000000074505806,99.7499999217689
"10776","31",12.5,16,0.05000000074505806,189.99999985098839
"10776","42",14,12,0.05000000074505806,159.59999987483025
"10776","45",9.5,27,0.05000000074505806,243.67499980889261
"10776","51",53,120,0.05000000074505806,6041.9999952614307
"10787","2",19,15,0.05000000074505806,270.74999978765845
"10787","29",123.79,20,0.05000000074505806,2352.0099981553853
"10788","19",9.2,50,0.05000000074505806,436.99999965727329
"10788","75",7.75,40,0.05000000074505806,294.499999769032
"10791","29",123.79,14,0.05000000074505806,1646.4069987087696
"10791","41",9.65,20,0.05000000074505806,183.34999985620382
"10803","19",9.2,24,0.05000000074505806,209.75999983549116
"10803","25",14,15,0.05000000074505806,199.49999984353781
"10803","59",55,15,0.05000000074505806,783.7499993853271
"10816","38",263.5,30,0.05000000074505806,7509.749994110316
"10816","62",49.3,20,0.05000000074505806,936.69999926537275
"10834","29",123.79,8,0.05000000074505806,940.80399926215409
"10834","30",25.89,20,0.05000000074505806,491.90999961420891
"10851","2",19,5,0.05000000074505806,90.249999929219484
"10851","25",14,10,0.05000000074505806,132.99999989569187
"10851","57",19.5,10,0.05000000074505806,185.24999985471368
"10851","59",55,42,0.05000000074505806,2194.4999982789159
"10865","38",263.5,60,0.05000000074505806,15019.499988220632
"10865","39",18,80,0.05000000074505806,1367.9999989271164
"10871","6",25,50,0.05000000074505806,1187.4999990686774
"10871","16",17.45,12,0.05000000074505806,198.92999984398483
"10871","17",39,16,0.05000000074505806,592.79999953508377
"10872","55",24,10,0.05000000074505806,227.99999982118607
"10872","62",49.3,20,0.05000000074505806,936.69999926537275
"10872","64",33.25,15,0.05000000074505806,473.81249962840229
"10872","65",21.05,21,0.05000000074505806,419.94749967064712
"10878","20",81,20,0.05000000074505806,1538.9999987930059
"10884","21",10,40,0.05000000074505806,379.99999970197678
"10884","56",38,21,0.05000000074505806,758.09999940544367
"10884","65",21.05,12,0.05000000074505806,239.96999981179835
"10891","30",25.89,15,0.05000000074505806,368.93249971065671
"10892","59",55,40,0.05000000074505806,2089.9999983608723
"10894","13",6,28,0.05000000074505806,159.59999987483025
"10894","69",36,50,0.05000000074505806,1709.9999986588955
"10894","75",7.75,120,0.05000000074505806,883.499999307096
"10905","1",18,20,0.05000000074505806,341.9999997317791
"10908","7",30,20,0.05000000074505806,569.99999955296516
"10908","52",7,14,0.05000000074505806,93.09999992698431
"10951","33",2.5,15,0.05000000074505806,35.624999972060323
"10951","41",9.65,6,0.05000000074505806,55.004999956861141
"10951","75",7.75,50,0.05000000074505806,368.12499971129
"10952","6",25,16,0.05000000074505806,379.99999970197678
"10953","20",81,50,0.05000000074505806,3847.4999969825149
"10953","31",12.5,50,0.05000000074505806,593.74999953433871
"10961","52",7,6,0.05000000074505806,39.899999968707561
"10994","59",55,18,0.05000000074505806,940.49999926239252
"10999","41",9.65,20,0.05000000074505806,183.34999985620382
"10999","51",53,15,0.05000000074505806,755.24999940767884
"10999","77",13,21,0.05000000074505806,259.34999979659915
"11008","28",45.6,70,0.05000000074505806,3032.3999976217751
"11008","34",14,90,0.05000000074505806,1196.9999990612268
"11011","58",13.25,40,0.05000000074505806,503.49999960511923
"11012","19",9.2,50,0.05000000074505806,436.99999965727329
"11012","60",34,36,0.05000000074505806,1162.7999990880489
"11012","71",21.5,60,0.05000000074505806,1225.4999990388751
"11046","12",38,20,0.05000000074505806,721.99999943375587
"11046","32",32,15,0.05000000074505806,455.99999964237213
"11046","35",18,18,0.05000000074505806,307.79999975860119
"11071","7",30,15,0.05000000074505806,427.49999966472387
"11071","13",6,10,0.05000000074505806,56.999999955296516
"11074","16",17.45,14,0.05000000074505806,232.08499981798229
"11077","7",30,1,0.05000000074505806,28.499999977648258
"11077","12",38,2,0.05000000074505806,72.199999943375587
"11077","39",18,2,0.05000000074505806,34.19999997317791
"10288","54",5.9,10,0.10000000149011612,53.099999912083149
"10288","68",10,3,0.10000000149011612,26.999999955296516
"10291","13",4.8,20,0.10000000149011612,86.399999856948853
"10291","44",15.5,24,0.10000000149011612,334.7999994456768
"10291","51",42.4,2,0.10000000149011612,76.319999873638153
"10303","40",14.7,40,0.10000000149011612,529.19999912381172
"10303","65",16.8,30,0.10000000149011612,453.59999924898148
"10303","68",10,15,0.10000000149011612,134.99999977648258
"10305","18",50,25,0.10000000149011612,1124.9999981373549
"10305","29",99,25,0.10000000149011612,2227.4999963119626
"10305","39",14.4,30,0.10000000149011612,388.79999935626984
"10314","32",25.6,40,0.10000000149011612,921.59999847412109
"10314","58",10.6,30,0.10000000149011612,286.19999952614307
"10314","62",39.4,25,0.10000000149011612,886.49999853223562
"10333","21",8,10,0.10000000149011612,71.99999988079071
"10333","71",17.2,40,0.10000000149011612,619.19999897480011
"10336","4",17.6,18,0.10000000149011612,285.11999952793127
"10346","17",31.2,36,0.10000000149011612,1010.8799983263016
"10350","50",13,15,0.10000000149011612,175.49999970942736
"10350","69",28.8,18,0.10000000149011612,466.5599992275238
"10361","39",14.4,54,0.10000000149011612,699.83999884128571
"10361","60",27.2,55,0.10000000149011612,1346.3999977707863
"10368","21",8,5,0.10000000149011612,35.999999940395355
"10368","28",36.4,13,0.10000000149011612,425.87999929487705
"10368","64",26.6,35,0.10000000149011612,837.89999861270189
"10379","41",7.7,8,0.10000000149011612,55.439999908208847
"10379","63",35.1,16,0.10000000149011612,505.43999916315079
"10379","65",16.8,20,0.10000000149011612,302.399999499321
"10380","30",20.7,18,0.10000000149011612,335.33999944478273
"10380","53",26.2,20,0.10000000149011612,471.59999921917915
"10380","60",27.2,6,0.10000000149011612,146.87999975681305
"10390","31",10,60,0.10000000149011612,539.99999910593033
"10390","35",14.4,40,0.10000000149011612,518.39999914169312
"10390","72",27.8,24,0.10000000149011612,600.47999900579453
"10395","46",9.6,28,0.10000000149011612,241.91999959945679
"10395","53",26.2,70,0.10000000149011612,1650.599997267127
"10398","55",19.2,120,0.10000000149011612,2073.5999965667725
"10406","21",8,30,0.10000000149011612,215.99999964237213
"10406","28",36.4,42,0.10000000149011612,1375.9199977219105
"10406","36",15.2,5,0.10000000149011612,68.399999886751175
"10406","40",14.7,2,0.10000000149011612,26.459999956190586
"10412","14",18.6,20,0.10000000149011612,334.7999994456768
"10420","9",77.6,20,0.10000000149011612,1396.7999976873398
"10420","13",4.8,2,0.10000000149011612,8.6399999856948853
"10420","70",12,8,0.10000000149011612,86.399999856948853
"10420","73",12,20,0.10000000149011612,215.99999964237213
"10436","56",30.4,40,0.10000000149011612,1094.3999981880188
"10436","64",26.6,30,0.10000000149011612,718.19999881088734
"10436","75",6.2,24,0.10000000149011612,133.91999977827072
"10446","19",7.3,12,0.10000000149011612,78.839999869465828
