Key,Date,CumulativeCases,CumulativeDeaths,State,Incremental cases,IncrementalDeaths,total_vaccinations,total_distributed,people_vaccinated,People fully vaccinated per hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
"State_Commonwealth of the Northern Mariana Islands",2020-12-22 00:00:00.000,116,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-07 00:00:00.000,31,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-23 00:00:00.000,38,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-25 00:00:00.000,14,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-11-07 00:00:00.000,98,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-06-22 00:00:00.000,30,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-09-15 00:00:00.000,61,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-04-09 00:00:00.000,160,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-08-04 00:00:00.000,46,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-01-29 00:00:00.000,131,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-02-14 00:00:00.000,134,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-02-25 00:00:00.000,143,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-08-16 00:00:00.000,50,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-31 00:00:00.000,42,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-08-28 00:00:00.000,54,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-09-28 00:00:00.000,69,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-11-20 00:00:00.000,103,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-06-06 00:00:00.000,26,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-11 00:00:00.000,11,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-08 00:00:00.000,31,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-02-27 00:00:00.000,143,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-05-25 00:00:00.000,22,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-02-16 00:00:00.000,134,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-12 00:00:00.000,11,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-11-10 00:00:00.000,100,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-11-08 00:00:00.000,98,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-11-21 00:00:00.000,103,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-02-11 00:00:00.000,133,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-09-29 00:00:00.000,69,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-03-29 00:00:00.000,159,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-01-16 00:00:00.000,128,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-12-19 00:00:00.000,115,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-06 00:00:00.000,31,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-04-10 00:00:00.000,160,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-27 00:00:00.000,14,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-05-24 00:00:00.000,22,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-26 00:00:00.000,14,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-03-27 00:00:00.000,159,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-03-12 00:00:00.000,146,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-09-25 00:00:00.000,69,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-12-05 00:00:00.000,106,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-03-11 00:00:00.000,146,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-10-23 00:00:00.000,88,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-09-11 00:00:00.000,59,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-08-15 00:00:00.000,50,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-05-23 00:00:00.000,22,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-10-24 00:00:00.000,88,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-18 00:00:00.000,37,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-05 00:00:00.000,31,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-09-13 00:00:00.000,60,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-05-10 00:00:00.000,16,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2021-03-26 00:00:00.000,159,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-07-04 00:00:00.000,31,2,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-19 00:00:00.000,74,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-04-29 00:00:00.000,1114,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-09 00:00:00.000,1149,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-22 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-05 00:00:00.000,71,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-13 00:00:00.000,1121,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-23 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-08-02 00:00:00.000,1328,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-07-19 00:00:00.000,1284,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-25 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-06 00:00:00.000,71,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-11 00:00:00.000,1120,6,"Guam",0,0,,,,,,,,,,,,
"State_Montana",2020-04-07 00:00:00.000,319,6,"Montana",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-07 00:00:00.000,71,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-06-22 00:00:00.000,1191,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-24 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-06-21 00:00:00.000,1191,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-10 00:00:00.000,1120,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-08-16 00:00:00.000,1471,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-16 00:00:00.000,73,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-07-05 00:00:00.000,112,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-07-05 00:00:00.000,1257,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-05 00:00:00.000,1148,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-25 00:00:00.000,1135,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-07 00:00:00.000,1148,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-10 00:00:00.000,1149,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-04-26 00:00:00.000,997,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-04-25 00:00:00.000,997,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-07-19 00:00:00.000,297,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-15 00:00:00.000,73,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-23 00:00:00.000,1134,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-17 00:00:00.000,73,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-08-15 00:00:00.000,1471,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-19 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-04 00:00:00.000,71,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-26 00:00:00.000,81,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-07 00:00:00.000,1118,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-13 00:00:00.000,72,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-02 00:00:00.000,70,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-09 00:00:00.000,1120,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-19 00:00:00.000,1123,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-21 00:00:00.000,1134,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-07-17 00:00:00.000,1283,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-06 00:00:00.000,1148,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-16 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-27 00:00:00.000,81,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-06 00:00:00.000,1118,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-21 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-21 00:00:00.000,76,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-07-14 00:00:00.000,1281,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-20 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-22 00:00:00.000,1134,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-01 00:00:00.000,70,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-12 00:00:00.000,72,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-17 00:00:00.000,1123,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-28 00:00:00.000,81,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-06-16 00:00:00.000,1155,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-04 00:00:00.000,1118,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-07-13 00:00:00.000,1281,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-07-12 00:00:00.000,1281,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-18 00:00:00.000,1123,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-18 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-06-28 00:00:00.000,1217,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-14 00:00:00.000,1121,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-05 00:00:00.000,1118,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-27 00:00:00.000,1217,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-30 00:00:00.000,1141,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-22 00:00:00.000,76,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-17 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-31 00:00:00.000,70,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-06-14 00:00:00.000,1154,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-15 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-07-21 00:00:00.000,308,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-06-03 00:00:00.000,1146,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-11 00:00:00.000,72,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-08-09 00:00:00.000,1381,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-07-26 00:00:00.000,1306,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-29 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-16 00:00:00.000,1123,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-06-01 00:00:00.000,1144,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-14 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-26 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-05-01 00:00:00.000,1115,6,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-05-29 00:00:00.000,1141,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-10 00:00:00.000,72,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-13 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-28 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Guam",2020-07-25 00:00:00.000,1306,6,"Guam",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-06-08 00:00:00.000,71,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_U.S. Virgin Islands",2020-05-27 00:00:00.000,69,6,"U.S. Virgin Islands",0,0,,,,,,,,,,,,
"State_Wyoming",2020-11-26 00:00:00.000,30761,215,"Wyoming",0,0,,,,,,,,,,,,
"State_Guam",2020-09-28 00:00:00.000,3255,40,"Guam",0,0,,,,,,,,,,,,
"State_New Hampshire",2020-12-25 00:00:00.000,38902,690,"New Hampshire",0,0,,,,,,,,,,,,
"State_Florida",2020-12-25 00:00:00.000,1247538,20994,"Florida",0,0,,,,,,,,,,,,
"State_Oklahoma",2021-01-01 00:00:00.000,290936,2489,"Oklahoma",0,0,,,,,,,,,,,,
"State_Idaho",2020-12-25 00:00:00.000,135383,1353,"Idaho",0,0,,,,,,,,,,,,
"State_Mississippi",2020-06-11 00:00:00.000,18483,868,"Mississippi",0,0,,,,,,,,,,,,
"State_Alaska",2020-04-25 00:00:00.000,337,7,"Alaska",0,0,,,,,,,,,,,,
"State_Florida",2020-11-26 00:00:00.000,961668,18253,"Florida",0,0,,,,,,,,,,,,
"State_Alaska",2021-01-01 00:00:00.000,46740,198,"Alaska",0,0,,,,,,,,,,,,
"State_South Dakota",2020-03-12 00:00:00.000,8,1,"South Dakota",0,0,,,,,,,,,,,,
"State_Hawaii",2020-05-08 00:00:00.000,619,17,"Hawaii",0,0,,,,,,,,,,,,
"State_Maine",2021-01-01 00:00:00.000,24201,347,"Maine",0,0,,,,,,,,,,,,
"State_Wyoming",2020-12-24 00:00:00.000,42664,373,"Wyoming",0,0,,,,,,,,,,,,
"State_Guam",2020-09-27 00:00:00.000,3255,40,"Guam",0,0,,,,,,,,,,,,
"State_Massachusetts",2020-12-25 00:00:00.000,341925,11963,"Massachusetts",0,0,,,,,,,,,,,,
"State_Vermont",2020-11-26 00:00:00.000,3827,64,"Vermont",0,0,,,,,,,,,,,,
"State_Alaska",2020-05-21 00:00:00.000,402,8,"Alaska",0,0,,,,,,,,,,,,
"State_Guam",2020-08-30 00:00:00.000,2256,11,"Guam",0,0,,,,,,,,,,,,
"State_Hawaii",2020-05-22 00:00:00.000,632,17,"Hawaii",0,0,,,,,,,,,,,,
"State_Wisconsin",2020-10-17 00:00:00.000,175652,1588,"Wisconsin",0,0,,,,,,,,,,,,
"State_Idaho",2020-11-26 00:00:00.000,97007,901,"Idaho",0,0,,,,,,,,,,,,
"State_Guam",2020-11-08 00:00:00.000,6046,89,"Guam",0,0,,,,,,,,,,,,
"State_South Dakota",2020-03-14 00:00:00.000,9,1,"South Dakota",0,0,,,,,,,,,,,,
"State_Montana",2020-05-06 00:00:00.000,456,16,"Montana",0,0,,,,,,,,,,,,
"State_Guam",2020-09-12 00:00:00.000,2832,24,"Guam",0,0,,,,,,,,,,,,
"State_Oklahoma",2020-11-08 00:00:00.000,136258,1438,"Oklahoma",0,0,,,,,,,,,,,,
"State_Kentucky",2020-04-03 00:00:00.000,762,34,"Kentucky",0,0,,,,,,,,,,,,
"State_Guam",2020-11-07 00:00:00.000,6046,89,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-11-21 00:00:00.000,7421,104,"Guam",0,0,,,,,,,,,,,,
"State_Guam",2020-09-26 00:00:00.000,3255,40,"Guam",0,0,,,,,,,,,,,,
"State_Wisconsin",2020-10-18 00:00:00.000,175652,1588,"Wisconsin",0,0,,,,,,,,,,,,
"State_Wyoming",2020-12-25 00:00:00.000,42664,373,"Wyoming",0,0,,,,,,,,,,,,
"State_Guam",2020-09-13 00:00:00.000,2832,24,"Guam",0,0,,,,,,,,,,,,
"State_Connecticut",2020-11-08 00:00:00.000,78125,4671,"Connecticut",0,0,,,,,,,,,,,,
"State_Louisiana",2020-12-12 00:00:00.000,264191,6767,"Louisiana",0,0,,,,,,,,,,,,
"State_Vermont",2020-06-17 00:00:00.000,1130,55,"Vermont",0,0,,,,,,,,,,,,
"State_Massachusetts",2020-08-23 00:00:00.000,125360,8921,"Massachusetts",0,0,,,,,,,,,,,,
"State_Connecticut",2020-12-20 00:00:00.000,162782,5581,"Connecticut",0,0,,,,,,,,,,,,
"State_Montana",2021-01-01 00:00:00.000,81701,962,"Montana",0,0,,,,,,,,,,,,
"State_Mississippi",2020-06-20 00:00:00.000,21022,943,"Mississippi",0,0,,,,,,,,,,,,
"State_Guam",2020-08-29 00:00:00.000,2256,11,"Guam",0,0,,,,,,,,,,,,
"State_Louisiana",2020-10-17 00:00:00.000,177726,5727,"Louisiana",0,0,,,,,,,,,,,,
"State_South Dakota",2021-01-01 00:00:00.000,99164,1488,"South Dakota",0,0,,,,,,,,,,,,
"State_Connecticut",2020-09-27 00:00:00.000,56587,4501,"Connecticut",0,0,,,,,,,,,,,,
"State_Connecticut",2020-08-01 00:00:00.000,49810,4432,"Connecticut",0,0,,,,,,,,,,,,
"State_Delaware",2020-04-19 00:00:00.000,2538,67,"Delaware",0,0,,,,,,,,,,,,
"State_Connecticut",2020-11-22 00:00:00.000,101469,4828,"Connecticut",0,0,,,,,,,,,,,,
"State_Alaska",2020-05-19 00:00:00.000,399,8,"Alaska",0,0,,,,,,,,,,,,
"State_North Carolina",2020-12-25 00:00:00.000,498005,6420,"North Carolina",0,0,,,,,,,,,,,,
"State_Massachusetts",2020-11-26 00:00:00.000,214594,10604,"Massachusetts",0,0,,,,,,,,,,,,
"State_Vermont",2020-12-25 00:00:00.000,6781,120,"Vermont",0,0,,,,,,,,,,,,
"State_Hawaii",2020-11-15 00:00:00.000,16619,221,"Hawaii",0,0,,,,,,,,,,,,
"State_Connecticut",2020-10-24 00:00:00.000,66052,4577,"Connecticut",0,0,,,,,,,,,,,,
"State_Louisiana",2020-10-03 00:00:00.000,168826,5545,"Louisiana",0,0,,,,,,,,,,,,
"State_Massachusetts",2021-01-01 00:00:00.000,375178,12423,"Massachusetts",0,0,,,,,,,,,,,,
"State_Louisiana",2020-08-08 00:00:00.000,128864,4207,"Louisiana",0,0,,,,,,,,,,,,
"State_Connecticut",2020-08-16 00:00:00.000,50897,4453,"Connecticut",0,0,,,,,,,,,,,,
"State_South Carolina",2020-11-26 00:00:00.000,210905,4317,"South Carolina",0,0,,,,,,,,,,,,
"State_District of Columbia",2020-12-25 00:00:00.000,27436,756,"District of Columbia",0,0,,,,,,,,,,,,
"State_Vermont",2020-06-30 00:00:00.000,1208,56,"Vermont",0,0,,,,,,,,,,,,
"State_Montana",2020-05-22 00:00:00.000,479,16,"Montana",0,0,,,,,,,,,,,,
"State_Ohio",2021-01-01 00:00:00.000,700380,8962,"Ohio",0,0,,,,,,,,,,,,
"State_Louisiana",2020-12-26 00:00:00.000,296499,7272,"Louisiana",0,0,,,,,,,,,,,,
"State_Louisiana",2020-07-25 00:00:00.000,103846,3715,"Louisiana",0,0,,,,,,,,,,,,
"State_Kansas",2021-01-03 00:00:00.000,230352,2879,"Kansas",0,0,,,,,,,,,,,,
"State_Connecticut",2020-08-02 00:00:00.000,49810,4432,"Connecticut",0,0,,,,,,,,,,,,
"State_Alaska",2020-12-25 00:00:00.000,44876,191,"Alaska",0,0,,,,,,,,,,,,
"State_Connecticut",2020-12-05 00:00:00.000,127715,5146,"Connecticut",0,0,,,,,,,,,,,,
"State_Connecticut",2020-07-04 00:00:00.000,46717,4335,"Connecticut",0,0,,,,,,,,,,,,
"State_Connecticut",2020-09-13 00:00:00.000,54326,4480,"Connecticut",0,0,,,,,,,,,,,,
"State_Mississippi",2020-10-25 00:00:00.000,115088,3255,"Mississippi",0,0,,,,,,,,,,,,
"State_Connecticut",2020-09-26 00:00:00.000,56587,4501,"Connecticut",0,0,,,,,,,,,,,,
"State_Connecticut",2020-10-25 00:00:00.000,66052,4577,"Connecticut",0,0,,,,,,,,,,,,
"State_New Hampshire",2020-11-26 00:00:00.000,18776,514,"New Hampshire",0,0,,,,,,,,,,,,
"State_Connecticut",2020-10-10 00:00:00.000,60038,4530,"Connecticut",0,0,,,,,,,,,,,,
"State_Connecticut",2020-10-11 00:00:00.000,60038,4530,"Connecticut",0,0,,,,,,,,,,,,
"State_Louisiana",2021-01-09 00:00:00.000,341431,7833,"Louisiana",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-05 00:00:00.000,8,1,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Louisiana",2020-09-05 00:00:00.000,152369,5035,"Louisiana",0,0,,,,,,,,,,,,
"State_South Dakota",2020-03-15 00:00:00.000,9,1,"South Dakota",0,0,,,,,,,,,,,,
"State_Montana",2020-05-07 00:00:00.000,456,16,"Montana",0,0,,,,,,,,,,,,
"State_Connecticut",2020-11-07 00:00:00.000,78125,4671,"Connecticut",0,0,,,,,,,,,,,,
"State_Connecticut",2020-08-15 00:00:00.000,50897,4453,"Connecticut",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-06 00:00:00.000,8,1,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Montana",2020-05-10 00:00:00.000,458,16,"Montana",0,0,,,,,,,,,,,,
"State_Vermont",2020-05-18 00:00:00.000,940,54,"Vermont",0,0,,,,,,,,,,,,
"State_South Dakota",2020-11-26 00:00:00.000,76142,849,"South Dakota",0,0,,,,,,,,,,,,
"State_Connecticut",2020-12-06 00:00:00.000,127715,5146,"Connecticut",0,0,,,,,,,,,,,,
"State_Commonwealth of the Northern Mariana Islands",2020-04-04 00:00:00.000,8,1,"Commonwealth of the Northern Mariana Islands",0,0,,,,,,,,,,,,
"State_Montana",2020-05-05 00:00:00.000,456,16,"Montana",0,0,,,,,,,,,,,,
"State_Connecticut",2020-12-19 00:00:00.000,162782,5581,"Connecticut",0,0,,,,,,,,,,,,
