ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt,Total Sales Amount
530,2016-06-24 00:00:00.000,2016-06-30 00:00:00.000,27703,1,9,"SO60644",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-06-24 00:00:00.000,2016-06-30 00:00:00.000,28937,1,9,"SO60647",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-06-30 00:00:00.000,2016-07-07 00:00:00.000,27716,1,9,"SO61105",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-07-08 00:00:00.000,2016-07-15 00:00:00.000,23078,1,9,"SO61659",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-07-08 00:00:00.000,2016-07-15 00:00:00.000,23079,1,9,"SO61660",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-07-20 00:00:00.000,2016-07-27 00:00:00.000,23569,1,9,"SO62404",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-03 00:00:00.000,2016-08-10 00:00:00.000,27979,1,9,"SO63438",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-11 00:00:00.000,2016-08-18 00:00:00.000,27592,1,9,"SO63950",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-12 00:00:00.000,2016-08-19 00:00:00.000,15026,1,9,"SO64003",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-12 00:00:00.000,2016-08-19 00:00:00.000,28213,1,9,"SO64004",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-18 00:00:00.000,2016-08-25 00:00:00.000,28934,1,9,"SO64384",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-18 00:00:00.000,2016-08-25 00:00:00.000,19569,1,9,"SO64385",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-08-24 00:00:00.000,2016-09-02 00:00:00.000,23329,1,9,"SO64793",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-02 00:00:00.000,2016-09-09 00:00:00.000,15025,1,9,"SO65402",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-03 00:00:00.000,2016-09-10 00:00:00.000,27708,1,9,"SO65459",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-04 00:00:00.000,2016-09-11 00:00:00.000,28139,1,9,"SO65507",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-09 00:00:00.000,2016-09-16 00:00:00.000,23312,1,9,"SO65810",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-10 00:00:00.000,2016-09-17 00:00:00.000,23012,1,9,"SO65884",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-11 00:00:00.000,2016-09-18 00:00:00.000,28218,1,9,"SO65958",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-18 00:00:00.000,2016-09-25 00:00:00.000,27593,1,9,"SO66377",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-19 00:00:00.000,2016-09-26 00:00:00.000,27976,1,9,"SO66436",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-23 00:00:00.000,2016-09-30 00:00:00.000,23317,1,9,"SO66706",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-24 00:00:00.000,2016-09-30 00:00:00.000,22965,1,9,"SO66773",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-09-26 00:00:00.000,2016-10-02 00:00:00.000,16332,1,9,"SO66892",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-10-02 00:00:00.000,2016-10-09 00:00:00.000,28214,1,9,"SO67426",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-10-08 00:00:00.000,2016-10-15 00:00:00.000,27580,1,9,"SO67846",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-10-13 00:00:00.000,2016-10-20 00:00:00.000,28929,1,9,"SO68157",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-10-15 00:00:00.000,2016-10-22 00:00:00.000,28137,1,9,"SO68273",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-10-24 00:00:00.000,2016-11-01 00:00:00.000,14685,1,9,"SO68892",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-10-29 00:00:00.000,2016-11-06 00:00:00.000,23315,1,9,"SO69249",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-11-14 00:00:00.000,2016-11-21 00:00:00.000,24228,1,9,"SO70527",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-11-19 00:00:00.000,2016-11-26 00:00:00.000,28925,1,9,"SO70877",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-11-26 00:00:00.000,2016-12-02 00:00:00.000,27972,1,9,"SO71354",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-11-26 00:00:00.000,2016-12-02 00:00:00.000,27588,1,9,"SO71355",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-11-27 00:00:00.000,2016-12-03 00:00:00.000,28219,1,9,"SO71431",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-04 00:00:00.000,2016-12-11 00:00:00.000,27705,1,9,"SO72133",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-04 00:00:00.000,2016-12-11 00:00:00.000,28328,1,9,"SO72136",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-08 00:00:00.000,2016-12-15 00:00:00.000,14100,1,9,"SO72444",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-10 00:00:00.000,2016-12-17 00:00:00.000,23308,1,9,"SO72585",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-12 00:00:00.000,2016-12-19 00:00:00.000,28930,1,9,"SO72733",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-23 00:00:00.000,2016-12-30 00:00:00.000,27591,1,9,"SO73585",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-23 00:00:00.000,2016-12-30 00:00:00.000,16481,1,9,"SO73586",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-24 00:00:00.000,2017-01-01 00:00:00.000,28924,1,9,"SO73649",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-30 00:00:00.000,2017-01-07 00:00:00.000,28140,1,9,"SO74101",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
530,2016-12-30 00:00:00.000,2017-01-07 00:00:00.000,22973,1,9,"SO74102",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-02-07 00:00:00.000,2016-02-14 00:00:00.000,28533,1,9,"SO52166",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-02-16 00:00:00.000,2016-02-23 00:00:00.000,29290,1,9,"SO52621",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-02-20 00:00:00.000,2016-02-27 00:00:00.000,24469,1,9,"SO52847",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-02-27 00:00:00.000,2016-03-03 00:00:00.000,22952,1,9,"SO53189",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-02-29 00:00:00.000,2016-03-05 00:00:00.000,19796,1,9,"SO53298",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-02-29 00:00:00.000,2016-03-06 00:00:00.000,20316,1,9,"SO53354",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-04 00:00:00.000,2016-03-11 00:00:00.000,22917,1,9,"SO53778",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-09 00:00:00.000,2016-03-16 00:00:00.000,29333,1,9,"SO54046",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-09 00:00:00.000,2016-03-16 00:00:00.000,24276,1,9,"SO54047",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-12 00:00:00.000,2016-03-19 00:00:00.000,11059,1,9,"SO54200",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-16 00:00:00.000,2016-03-23 00:00:00.000,23439,1,9,"SO54434",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-17 00:00:00.000,2016-03-24 00:00:00.000,16489,1,9,"SO54484",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-24 00:00:00.000,2016-04-01 00:00:00.000,22963,1,9,"SO54889",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-03-26 00:00:00.000,2016-04-03 00:00:00.000,19973,1,9,"SO54984",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-03 00:00:00.000,2016-04-10 00:00:00.000,24471,1,9,"SO55458",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-09 00:00:00.000,2016-04-16 00:00:00.000,20419,1,9,"SO55818",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-09 00:00:00.000,2016-04-16 00:00:00.000,15216,1,9,"SO55819",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-15 00:00:00.000,2016-04-22 00:00:00.000,25012,1,9,"SO56131",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-21 00:00:00.000,2016-04-28 00:00:00.000,19677,1,9,"SO56437",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-22 00:00:00.000,2016-04-29 00:00:00.000,23346,1,9,"SO56493",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-04-22 00:00:00.000,2016-04-29 00:00:00.000,28945,1,9,"SO56496",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-01 00:00:00.000,2016-05-08 00:00:00.000,11068,1,9,"SO57197",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-04 00:00:00.000,2016-05-11 00:00:00.000,20277,1,9,"SO57376",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-05 00:00:00.000,2016-05-12 00:00:00.000,23643,1,9,"SO57432",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-07 00:00:00.000,2016-05-14 00:00:00.000,23129,1,9,"SO57540",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-08 00:00:00.000,2016-05-15 00:00:00.000,22944,1,9,"SO57596",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-21 00:00:00.000,2016-05-28 00:00:00.000,19676,1,9,"SO58296",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-26 00:00:00.000,2016-06-03 00:00:00.000,29321,1,9,"SO58593",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-05-28 00:00:00.000,2016-06-05 00:00:00.000,23650,1,9,"SO58712",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-09 00:00:00.000,2016-06-16 00:00:00.000,23641,1,9,"SO59656",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-13 00:00:00.000,2016-06-20 00:00:00.000,23536,1,9,"SO59913",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-13 00:00:00.000,2016-06-20 00:00:00.000,28537,1,9,"SO59914",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-16 00:00:00.000,2016-06-23 00:00:00.000,24464,1,9,"SO60125",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-17 00:00:00.000,2016-06-24 00:00:00.000,19954,1,9,"SO60187",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-18 00:00:00.000,2016-06-25 00:00:00.000,20402,1,9,"SO60255",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-06-30 00:00:00.000,2016-07-07 00:00:00.000,20155,1,9,"SO61103",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-01 00:00:00.000,2016-07-08 00:00:00.000,23430,1,9,"SO61273",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-08 00:00:00.000,2016-07-15 00:00:00.000,25001,1,9,"SO61662",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-13 00:00:00.000,2016-07-20 00:00:00.000,11116,1,9,"SO61977",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-16 00:00:00.000,2016-07-23 00:00:00.000,22859,1,9,"SO62164",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-21 00:00:00.000,2016-07-28 00:00:00.000,24588,1,9,"SO62474",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-21 00:00:00.000,2016-07-28 00:00:00.000,19762,1,9,"SO62475",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-21 00:00:00.000,2016-07-28 00:00:00.000,11068,1,9,"SO62476",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-22 00:00:00.000,2016-07-29 00:00:00.000,16709,1,9,"SO62535",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-28 00:00:00.000,2016-08-04 00:00:00.000,22922,1,9,"SO62882",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-30 00:00:00.000,2016-08-06 00:00:00.000,23654,1,9,"SO63010",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-31 00:00:00.000,2016-08-07 00:00:00.000,23122,1,9,"SO63063",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-31 00:00:00.000,2016-08-07 00:00:00.000,28306,1,9,"SO63064",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-07-31 00:00:00.000,2016-08-07 00:00:00.000,20153,1,9,"SO63065",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-03 00:00:00.000,2016-08-10 00:00:00.000,23428,1,9,"SO63437",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-03 00:00:00.000,2016-08-10 00:00:00.000,19629,1,9,"SO63440",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-06 00:00:00.000,2016-08-13 00:00:00.000,24591,1,9,"SO63625",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-12 00:00:00.000,2016-08-19 00:00:00.000,22957,1,9,"SO64002",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-13 00:00:00.000,2016-08-20 00:00:00.000,22919,1,9,"SO64059",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-14 00:00:00.000,2016-08-21 00:00:00.000,23535,1,9,"SO64119",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-19 00:00:00.000,2016-08-26 00:00:00.000,28350,1,9,"SO64460",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-21 00:00:00.000,2016-08-28 00:00:00.000,23543,1,9,"SO64616",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-21 00:00:00.000,2016-08-28 00:00:00.000,28716,1,9,"SO64617",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-27 00:00:00.000,2016-09-05 00:00:00.000,28718,1,9,"SO64956",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-08-27 00:00:00.000,2016-09-05 00:00:00.000,22911,1,9,"SO64957",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-03 00:00:00.000,2016-09-10 00:00:00.000,11079,1,9,"SO65460",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-09 00:00:00.000,2016-09-16 00:00:00.000,23347,1,9,"SO65809",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-11 00:00:00.000,2016-09-18 00:00:00.000,20406,1,9,"SO65956",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-13 00:00:00.000,2016-09-20 00:00:00.000,19748,1,9,"SO66083",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-13 00:00:00.000,2016-09-20 00:00:00.000,22916,1,9,"SO66084",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-13 00:00:00.000,2016-09-20 00:00:00.000,29121,1,9,"SO66086",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-16 00:00:00.000,2016-09-23 00:00:00.000,15604,1,9,"SO66265",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-16 00:00:00.000,2016-09-23 00:00:00.000,24269,1,9,"SO66266",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-19 00:00:00.000,2016-09-26 00:00:00.000,24483,1,9,"SO66440",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-20 00:00:00.000,2016-09-27 00:00:00.000,23438,1,9,"SO66512",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-20 00:00:00.000,2016-09-27 00:00:00.000,13159,1,9,"SO66520",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-24 00:00:00.000,2016-09-30 00:00:00.000,23647,1,9,"SO66772",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-09-25 00:00:00.000,2016-10-01 00:00:00.000,28348,1,9,"SO66833",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-07 00:00:00.000,2016-10-14 00:00:00.000,23644,1,9,"SO67770",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-08 00:00:00.000,2016-10-15 00:00:00.000,22918,1,9,"SO67845",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-10 00:00:00.000,2016-10-17 00:00:00.000,28305,1,9,"SO67969",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-14 00:00:00.000,2016-10-21 00:00:00.000,23437,1,9,"SO68201",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-15 00:00:00.000,2016-10-22 00:00:00.000,23426,1,9,"SO68272",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-17 00:00:00.000,2016-10-24 00:00:00.000,23657,1,9,"SO68402",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-22 00:00:00.000,2016-10-29 00:00:00.000,22956,1,9,"SO68742",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-23 00:00:00.000,2016-10-30 00:00:00.000,28349,1,9,"SO68817",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-23 00:00:00.000,2016-10-30 00:00:00.000,13158,1,9,"SO68819",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-30 00:00:00.000,2016-11-07 00:00:00.000,24369,1,9,"SO69313",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-10-30 00:00:00.000,2016-11-07 00:00:00.000,20269,1,9,"SO69314",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-01 00:00:00.000,2016-11-08 00:00:00.000,23419,1,9,"SO69571",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-04 00:00:00.000,2016-11-11 00:00:00.000,15715,1,9,"SO69798",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-06 00:00:00.000,2016-11-13 00:00:00.000,23123,1,9,"SO69948",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-07 00:00:00.000,2016-11-14 00:00:00.000,11121,1,9,"SO70025",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-13 00:00:00.000,2016-11-20 00:00:00.000,25013,1,9,"SO70460",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-15 00:00:00.000,2016-11-22 00:00:00.000,23537,1,9,"SO70599",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-25 00:00:00.000,2016-12-01 00:00:00.000,20314,1,9,"SO71288",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-26 00:00:00.000,2016-12-02 00:00:00.000,15605,1,9,"SO71356",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-26 00:00:00.000,2016-12-02 00:00:00.000,19807,1,9,"SO71363",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-11-28 00:00:00.000,2016-12-04 00:00:00.000,13141,1,9,"SO71505",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-01 00:00:00.000,2016-12-08 00:00:00.000,29100,1,9,"SO71956",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-03 00:00:00.000,2016-12-10 00:00:00.000,11071,1,9,"SO72067",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-09 00:00:00.000,2016-12-16 00:00:00.000,24376,1,9,"SO72516",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-12 00:00:00.000,2016-12-19 00:00:00.000,29193,1,9,"SO72732",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-18 00:00:00.000,2016-12-25 00:00:00.000,24472,1,9,"SO73188",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-26 00:00:00.000,2017-01-03 00:00:00.000,20403,1,9,"SO73797",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
477,2016-12-30 00:00:00.000,2017-01-07 00:00:00.000,20223,1,9,"SO74105",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-01 00:00:00.000,2016-02-08 00:00:00.000,21407,1,9,"SO51881",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-02 00:00:00.000,2016-02-09 00:00:00.000,25811,1,9,"SO51927",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-05 00:00:00.000,2016-02-12 00:00:00.000,21366,1,9,"SO52071",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-07 00:00:00.000,2016-02-14 00:00:00.000,16617,1,9,"SO52165",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-09 00:00:00.000,2016-02-16 00:00:00.000,26032,1,9,"SO52291",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-12 00:00:00.000,2016-02-19 00:00:00.000,21190,1,9,"SO52413",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-13 00:00:00.000,2016-02-20 00:00:00.000,11113,1,9,"SO52474",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-15 00:00:00.000,2016-02-22 00:00:00.000,21254,1,9,"SO52583",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-15 00:00:00.000,2016-02-22 00:00:00.000,25820,1,9,"SO52584",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-21 00:00:00.000,2016-02-28 00:00:00.000,24894,1,9,"SO52888",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-02-23 00:00:00.000,2016-02-29 00:00:00.000,18286,1,9,"SO52970",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-03 00:00:00.000,2016-03-10 00:00:00.000,21961,1,9,"SO53724",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-03 00:00:00.000,2016-03-10 00:00:00.000,21375,1,9,"SO53727",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-04 00:00:00.000,2016-03-11 00:00:00.000,24895,1,9,"SO53777",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-04 00:00:00.000,2016-03-11 00:00:00.000,25244,1,9,"SO53779",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-10 00:00:00.000,2016-03-17 00:00:00.000,27704,1,9,"SO54107",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-12 00:00:00.000,2016-03-19 00:00:00.000,21374,1,9,"SO54199",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-13 00:00:00.000,2016-03-20 00:00:00.000,21373,1,9,"SO54261",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-19 00:00:00.000,2016-03-26 00:00:00.000,22006,1,9,"SO54591",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-19 00:00:00.000,2016-03-26 00:00:00.000,21406,1,9,"SO54592",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-20 00:00:00.000,2016-03-27 00:00:00.000,13046,1,9,"SO54664",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-24 00:00:00.000,2016-04-01 00:00:00.000,19606,1,9,"SO54886",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-26 00:00:00.000,2016-04-03 00:00:00.000,25813,1,9,"SO54979",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-03-27 00:00:00.000,2016-04-04 00:00:00.000,12370,1,9,"SO55035",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-02 00:00:00.000,2016-04-09 00:00:00.000,16679,1,9,"SO55388",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-02 00:00:00.000,2016-04-09 00:00:00.000,22844,1,9,"SO55391",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-03 00:00:00.000,2016-04-10 00:00:00.000,18285,1,9,"SO55457",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-04 00:00:00.000,2016-04-11 00:00:00.000,25224,1,9,"SO55508",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-07 00:00:00.000,2016-04-14 00:00:00.000,25136,1,9,"SO55684",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-07 00:00:00.000,2016-04-14 00:00:00.000,12993,1,9,"SO55685",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-08 00:00:00.000,2016-04-15 00:00:00.000,25219,1,9,"SO55747",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-08 00:00:00.000,2016-04-15 00:00:00.000,12372,1,9,"SO55748",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-11 00:00:00.000,2016-04-18 00:00:00.000,18278,1,9,"SO55928",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-16 00:00:00.000,2016-04-23 00:00:00.000,21283,1,9,"SO56190",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-17 00:00:00.000,2016-04-24 00:00:00.000,17289,1,9,"SO56229",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
528,2016-04-21 00:00:00.000,2016-04-28 00:00:00.000,12035,1,9,"SO56436",1,1,4.99,1.8663,4.99,0.3992,5.3892000000000007
