Source.Name,sentence,speaker,text,time,sentimentscore,keyphrases,agentid,Length,sentimenttext
"call_100122.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.47,"Washington","call_1","10","neutral"
"call_100129.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Avenue","call_1","6","neutral"
"call_100129.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Redmond","call_1","7","neutral"
"call_100129.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Washington","call_1","10","neutral"
"call_100135.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.51,"Avenue","call_1","6","neutral"
"call_100135.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.51,"Redmond","call_1","7","neutral"
"call_100135.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.51,"Washington","call_1","10","neutral"
"call_100137.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.54,"Avenue","call_1","6","neutral"
"call_100137.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.54,"Redmond","call_1","7","neutral"
"call_100137.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.54,"Washington","call_1","10","neutral"
"call_100144.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.52,"Avenue","call_1","6","neutral"
"call_100144.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.52,"Redmond","call_1","7","neutral"
"call_100144.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.52,"Washington","call_1","10","neutral"
"call_100150.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Avenue","call_1","6","neutral"
"call_100150.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Redmond","call_1","7","neutral"
"call_100150.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Washington","call_1","10","neutral"
"call_100152.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.48,"Redmond","call_1","7","neutral"
"call_100152.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.48,"Avenue","call_1","6","neutral"
"call_100152.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.48,"Washington","call_1","10","neutral"
"call_100159.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.52,"Avenue","call_1","6","neutral"
"call_100159.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.52,"Redmond","call_1","7","neutral"
"call_100159.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.52,"Washington","call_1","10","neutral"
"call_100165.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.46,"Avenue","call_1","6","neutral"
"call_100165.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.46,"Redmond","call_1","7","neutral"
"call_100165.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.46,"Washington","call_1","10","neutral"
"call_100167.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.47,"Avenue","call_1","6","neutral"
"call_100167.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.47,"Redmond","call_1","7","neutral"
"call_100167.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.47,"Washington","call_1","10","neutral"
"call_100174.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.55,"Avenue","call_1","6","neutral"
"call_100174.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.55,"Redmond","call_1","7","neutral"
"call_100174.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.55,"Washington","call_1","10","neutral"
"call_100180.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Avenue","call_1","6","neutral"
"call_100180.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Redmond","call_1","7","neutral"
"call_100180.csv","2","customer","S-T-E-V-E  J-O-N-E-S, 1435 148th Ave NE, Redmond, Washington","00:35.0",0.49,"Washington","call_1","10","neutral"
"call_100005.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.49,"2 Weeks","call_1","7","neutral"
"call_100005.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.49,"Paid","call_1","4","neutral"
"call_100012.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.52,"2 Weeks","call_1","7","neutral"
"call_100012.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.52,"Paid","call_1","4","neutral"
"call_100020.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.47,"2 Weeks","call_1","7","neutral"
"call_100020.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.47,"Paid","call_1","4","neutral"
"call_100027.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.54,"2 Weeks","call_1","7","neutral"
"call_100027.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.54,"Paid","call_1","4","neutral"
"call_100035.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.51,"Paid","call_1","4","neutral"
"call_100035.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.51,"2 Weeks","call_1","7","neutral"
"call_100042.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"Paid","call_1","4","neutral"
"call_100042.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"2 Weeks","call_1","7","neutral"
"call_100050.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"Paid","call_1","4","neutral"
"call_100050.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"2 Weeks","call_1","7","neutral"
"call_100057.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.45,"2 Weeks","call_1","7","neutral"
"call_100057.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.45,"Paid","call_1","4","neutral"
"call_100065.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.53,"Paid","call_1","4","neutral"
"call_100065.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.53,"2 Weeks","call_1","7","neutral"
"call_100072.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.5,"Paid","call_1","4","neutral"
"call_100072.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.5,"2 Weeks","call_1","7","neutral"
"call_100080.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.47,"Paid","call_1","4","neutral"
"call_100080.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.47,"2 Weeks","call_1","7","neutral"
"call_100087.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"Paid","call_1","4","neutral"
"call_100087.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"2 Weeks","call_1","7","neutral"
"call_100095.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.51,"Paid","call_1","4","neutral"
"call_100095.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.51,"2 Weeks","call_1","7","neutral"
"call_100102.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.53,"2 Weeks","call_1","7","neutral"
"call_100102.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.53,"Paid","call_1","4","neutral"
"call_100110.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"Paid","call_1","4","neutral"
"call_100110.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"2 Weeks","call_1","7","neutral"
"call_100117.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.52,"Paid","call_1","4","neutral"
"call_100117.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.52,"2 Weeks","call_1","7","neutral"
"call_100125.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.53,"Paid","call_1","4","neutral"
"call_100125.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.53,"2 Weeks","call_1","7","neutral"
"call_100132.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.5,"Paid","call_1","4","neutral"
"call_100132.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.5,"2 Weeks","call_1","7","neutral"
"call_100140.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"Paid","call_1","4","neutral"
"call_100140.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.48,"2 Weeks","call_1","7","neutral"
"call_100147.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.51,"2 Weeks","call_1","7","neutral"
"call_100147.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.51,"Paid","call_1","4","neutral"
"call_100155.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.47,"Paid","call_1","4","neutral"
"call_100155.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.47,"2 Weeks","call_1","7","neutral"
"call_100162.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.46,"Paid","call_1","4","neutral"
"call_100162.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.46,"2 Weeks","call_1","7","neutral"
"call_100170.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.5,"Paid","call_1","4","neutral"
"call_100170.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.5,"2 Weeks","call_1","7","neutral"
"call_100177.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.45,"Paid","call_1","4","neutral"
"call_100177.csv","2","customer","I paid it online two weeks ago.","01:35.0",0.45,"2 Weeks","call_1","7","neutral"
"call_100003.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.47,"Account Number","call_1","14","neutral"
"call_100003.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.47,"Name","call_1","4","neutral"
"call_100006.csv","1","customer","This is Mary Smith.","00:04.6",0.46,"Mary Smith","call_1","10","neutral"
"call_100006.csv","1","customer","This is Mary Smith.","00:04.6",0.46,"Internet","call_1","8","neutral"
"call_100006.csv","1","customer","This is Mary Smith.","00:04.6",0.46,"Modem","call_1","5","neutral"
"call_100010.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.53,"Account Number","call_1","14","neutral"
"call_100010.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.53,"Name","call_1","4","neutral"
"call_100018.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.46,"Name","call_1","4","neutral"
"call_100018.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.46,"Account Number","call_1","14","neutral"
"call_100021.csv","1","customer","This is Mary Smith.","00:04.6",0.5,"Mary Smith","call_1","10","neutral"
"call_100021.csv","1","customer","This is Mary Smith.","00:04.6",0.5,"Internet","call_1","8","neutral"
"call_100021.csv","1","customer","This is Mary Smith.","00:04.6",0.5,"Modem","call_1","5","neutral"
"call_100025.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.48,"Account Number","call_1","14","neutral"
"call_100025.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.48,"Name","call_1","4","neutral"
"call_100033.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.53,"Name","call_1","4","neutral"
"call_100033.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.53,"Account Number","call_1","14","neutral"
"call_100036.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Internet","call_1","8","neutral"
"call_100036.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Modem","call_1","5","neutral"
"call_100036.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Mary Smith","call_1","10","neutral"
"call_100040.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.49,"Account Number","call_1","14","neutral"
"call_100040.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.49,"Name","call_1","4","neutral"
"call_100048.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Account Number","call_1","14","neutral"
"call_100048.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Name","call_1","4","neutral"
"call_100051.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Mary Smith","call_1","10","neutral"
"call_100051.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Internet","call_1","8","neutral"
"call_100051.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Modem","call_1","5","neutral"
"call_100055.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.53,"Name","call_1","4","neutral"
"call_100055.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.53,"Account Number","call_1","14","neutral"
"call_100063.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Name","call_1","4","neutral"
"call_100063.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Account Number","call_1","14","neutral"
"call_100066.csv","1","customer","This is Mary Smith.","00:04.6",0.51,"Modem","call_1","5","neutral"
"call_100066.csv","1","customer","This is Mary Smith.","00:04.6",0.51,"Mary Smith","call_1","10","neutral"
"call_100066.csv","1","customer","This is Mary Smith.","00:04.6",0.51,"Internet","call_1","8","neutral"
"call_100070.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.54,"Name","call_1","4","neutral"
"call_100070.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.54,"Account Number","call_1","14","neutral"
"call_100078.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.51,"Account Number","call_1","14","neutral"
"call_100078.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.51,"Name","call_1","4","neutral"
"call_100081.csv","1","customer","This is Mary Smith.","00:04.6",0.47,"Internet","call_1","8","neutral"
"call_100081.csv","1","customer","This is Mary Smith.","00:04.6",0.47,"Modem","call_1","5","neutral"
"call_100081.csv","1","customer","This is Mary Smith.","00:04.6",0.47,"Mary Smith","call_1","10","neutral"
"call_100085.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Account Number","call_1","14","neutral"
"call_100085.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Name","call_1","4","neutral"
"call_100093.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.49,"Account Number","call_1","14","neutral"
"call_100093.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.49,"Name","call_1","4","neutral"
"call_100096.csv","1","customer","This is Mary Smith.","00:04.6",0.51,"Mary Smith","call_1","10","neutral"
"call_100096.csv","1","customer","This is Mary Smith.","00:04.6",0.51,"Internet","call_1","8","neutral"
"call_100096.csv","1","customer","This is Mary Smith.","00:04.6",0.51,"Modem","call_1","5","neutral"
"call_100100.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.45,"Name","call_1","4","neutral"
"call_100100.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.45,"Account Number","call_1","14","neutral"
"call_100108.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Name","call_1","4","neutral"
"call_100108.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Account Number","call_1","14","neutral"
"call_100111.csv","1","customer","This is Mary Smith.","00:04.6",0.47,"Modem","call_1","5","neutral"
"call_100111.csv","1","customer","This is Mary Smith.","00:04.6",0.47,"Mary Smith","call_1","10","neutral"
"call_100111.csv","1","customer","This is Mary Smith.","00:04.6",0.47,"Internet","call_1","8","neutral"
"call_100115.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.47,"Name","call_1","4","neutral"
"call_100115.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.47,"Account Number","call_1","14","neutral"
"call_100123.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.45,"Account Number","call_1","14","neutral"
"call_100123.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.45,"Name","call_1","4","neutral"
"call_100126.csv","1","customer","This is Mary Smith.","00:04.6",0.46,"Modem","call_1","5","neutral"
"call_100126.csv","1","customer","This is Mary Smith.","00:04.6",0.46,"Mary Smith","call_1","10","neutral"
"call_100126.csv","1","customer","This is Mary Smith.","00:04.6",0.46,"Internet","call_1","8","neutral"
"call_100130.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.51,"Account Number","call_1","14","neutral"
"call_100130.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.51,"Name","call_1","4","neutral"
"call_100138.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.5,"Name","call_1","4","neutral"
"call_100138.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.5,"Account Number","call_1","14","neutral"
"call_100141.csv","1","customer","This is Mary Smith.","00:04.6",0.54,"Mary Smith","call_1","10","neutral"
"call_100141.csv","1","customer","This is Mary Smith.","00:04.6",0.54,"Internet","call_1","8","neutral"
"call_100141.csv","1","customer","This is Mary Smith.","00:04.6",0.54,"Modem","call_1","5","neutral"
"call_100145.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.5,"Name","call_1","4","neutral"
"call_100145.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.5,"Account Number","call_1","14","neutral"
"call_100153.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.54,"Name","call_1","4","neutral"
"call_100153.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.54,"Account Number","call_1","14","neutral"
"call_100156.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Mary Smith","call_1","10","neutral"
"call_100156.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Internet","call_1","8","neutral"
"call_100156.csv","1","customer","This is Mary Smith.","00:04.6",0.49,"Modem","call_1","5","neutral"
"call_100160.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Name","call_1","4","neutral"
"call_100160.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.55,"Account Number","call_1","14","neutral"
"call_100168.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.51,"Name","call_1","4","neutral"
"call_100168.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.51,"Account Number","call_1","14","neutral"
"call_100171.csv","1","customer","This is Mary Smith.","00:04.6",0.48,"Internet","call_1","8","neutral"
"call_100171.csv","1","customer","This is Mary Smith.","00:04.6",0.48,"Modem","call_1","5","neutral"
"call_100171.csv","1","customer","This is Mary Smith.","00:04.6",0.48,"Mary Smith","call_1","10","neutral"
"call_100175.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.47,"Account Number","call_1","14","neutral"
"call_100175.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of cable service.","00:04.6",0.47,"Name","call_1","4","neutral"
"call_100007.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Installation","call_1","12","neutral"
"call_100007.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Internet","call_1","8","neutral"
"call_100007.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Move","call_1","4","neutral"
"call_100007.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Redmond","call_1","7","neutral"
"call_100014.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Move","call_1","4","neutral"
"call_100014.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Redmond","call_1","7","neutral"
"call_100014.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Installation","call_1","12","neutral"
"call_100014.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Internet","call_1","8","neutral"
"call_100022.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Move","call_1","4","neutral"
"call_100022.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Redmond","call_1","7","neutral"
"call_100022.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Installation","call_1","12","neutral"
"call_100022.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Internet","call_1","8","neutral"
"call_100029.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Internet","call_1","8","neutral"
"call_100029.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Installation","call_1","12","neutral"
"call_100029.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Move","call_1","4","neutral"
"call_100029.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.49,"Redmond","call_1","7","neutral"
"call_100037.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Internet","call_1","8","neutral"
"call_100037.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Installation","call_1","12","neutral"
"call_100037.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Move","call_1","4","neutral"
"call_100037.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Redmond","call_1","7","neutral"
"call_100044.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Installation","call_1","12","neutral"
"call_100044.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Internet","call_1","8","neutral"
"call_100044.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Move","call_1","4","neutral"
"call_100044.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Redmond","call_1","7","neutral"
"call_100052.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Move","call_1","4","neutral"
"call_100052.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Redmond","call_1","7","neutral"
"call_100052.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Installation","call_1","12","neutral"
"call_100052.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Internet","call_1","8","neutral"
"call_100059.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Move","call_1","4","neutral"
"call_100059.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Redmond","call_1","7","neutral"
"call_100059.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Installation","call_1","12","neutral"
"call_100059.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.55,"Internet","call_1","8","neutral"
"call_100067.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.45,"Move","call_1","4","neutral"
"call_100067.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.45,"Redmond","call_1","7","neutral"
"call_100067.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.45,"Installation","call_1","12","neutral"
"call_100067.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.45,"Internet","call_1","8","neutral"
"call_100074.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Installation","call_1","12","neutral"
"call_100074.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Internet","call_1","8","neutral"
"call_100074.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Move","call_1","4","neutral"
"call_100074.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Redmond","call_1","7","neutral"
"call_100082.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Installation","call_1","12","neutral"
"call_100082.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Internet","call_1","8","neutral"
"call_100082.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Move","call_1","4","neutral"
"call_100082.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.5,"Redmond","call_1","7","neutral"
"call_100089.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.47,"Internet","call_1","8","neutral"
"call_100089.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.47,"Installation","call_1","12","neutral"
"call_100089.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.47,"Move","call_1","4","neutral"
"call_100089.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.47,"Redmond","call_1","7","neutral"
"call_100097.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Move","call_1","4","neutral"
"call_100097.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Redmond","call_1","7","neutral"
"call_100097.csv","1","customer","Hi, I'm moving to Redmond and need to schedule installation of the internet","00:04.6",0.54,"Installation","call_1","12","neutral"
