Cost Center,Expense Description,Date,"BG - USD ",Currency
"Supplies","Indirect Labor Salaried Base",2021-05-01 00:00:00.000,225686.09448111797,"USD"
"Supplies","Indirect Labor Salaried Base",2021-06-01 00:00:00.000,219759.18914974926,"USD"
"Supplies","Indirect Labor Salaried Base",2021-07-01 00:00:00.000,192239.43822039166,"USD"
"Supplies","Indirect Labor Salaried Base",2021-08-01 00:00:00.000,172011.5801228217,"USD"
"Supplies","Indirect Labor Salaried Base",2021-09-01 00:00:00.000,167494.25993244373,"USD"
"Supplies","Indirect Labor Salaried Base",2021-10-01 00:00:00.000,206237.61988072377,"USD"
"Supplies","Indirect Labor Salaried Base",2021-11-01 00:00:00.000,174619.53050478737,"USD"
"Supplies","Indirect Labor Salaried Base",2021-12-01 00:00:00.000,170156.30960289776,"USD"
"Supplies","Labor Foreing Services",2021-01-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-02-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-03-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-04-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-05-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-06-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-07-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-08-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-09-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-10-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-11-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Labor Foreing Services",2021-12-01 00:00:00.000,129166.66666666666,"USD"
"Supplies","Total Materials & Supplies",2021-01-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-02-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-03-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-04-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-05-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-06-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-07-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-08-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-09-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-10-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-11-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Total Materials & Supplies",2021-12-01 00:00:00.000,332.54013199036388,"USD"
"Supplies","Local Travel & Courtesy",2021-01-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-02-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-03-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-04-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-05-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-06-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-07-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-08-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-09-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-10-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-11-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Local Travel & Courtesy",2021-12-01 00:00:00.000,755.512976552401,"USD"
"Supplies","Foreing Travel",2021-01-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-02-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-03-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-04-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-05-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-06-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-07-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-08-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-09-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-10-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-11-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Foreing Travel",2021-12-01 00:00:00.000,7213.7446666666656,"USD"
"Supplies","Company Vehicles Expenses",2021-01-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-02-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-03-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-04-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-05-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-06-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-07-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-08-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-09-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-10-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-11-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Company Vehicles Expenses",2021-12-01 00:00:00.000,2385.9185230162734,"USD"
"Supplies","Purchased Services",2021-01-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-02-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-03-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-04-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-05-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-06-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-07-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-08-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-09-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-10-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-11-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Purchased Services",2021-12-01 00:00:00.000,21153.658305971694,"USD"
"Supplies","Gastos de Alquiler",2021-01-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-02-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-03-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-04-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-05-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-06-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-07-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-08-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-09-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-10-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-11-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Gastos de Alquiler",2021-12-01 00:00:00.000,14.528223995186803,"USD"
"Supplies","Maintenance & Repairs",2021-01-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-02-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-03-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-04-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-05-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-06-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-07-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-08-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-09-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-10-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-11-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Maintenance & Repairs",2021-12-01 00:00:00.000,5.9562420163048264,"USD"
"Supplies","Insurance on Building",2021-01-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-02-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-03-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-04-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-05-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-06-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-07-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-08-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-09-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-10-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-11-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","Insurance on Building",2021-12-01 00:00:00.000,4.1227632121939131,"USD"
"Supplies","AFA - DEPRECIATION",2021-01-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-02-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-03-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-04-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-05-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-06-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-07-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-08-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-09-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-10-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-11-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","AFA - DEPRECIATION",2021-12-01 00:00:00.000,183.38999999999945,"USD"
"Supplies","Total New Model Launching",2021-01-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-02-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-03-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-04-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-05-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-06-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-07-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-08-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-09-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-10-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-11-01 00:00:00.000,45000,"USD"
"Supplies","Total New Model Launching",2021-12-01 00:00:00.000,45000,"USD"
"Supplies","Project Expenses",2021-03-01 00:00:00.000,34009.0568181818,"USD"
"Supplies","Project Expenses",2021-05-01 00:00:00.000,15281.432125307123,"USD"
