Cost Center,Expense Description,Date,FC - USD,Currency,FC
"Finance","Total New Model Launching",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Total New Model Launching",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Total New Model Launching",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-01-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-02-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-03-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-04-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-05-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-06-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-07-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-08-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-09-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-10-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-11-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Project Expenses",2021-12-01 00:00:00.000,0,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-01-01 00:00:00.000,519834.15,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-02-01 00:00:00.000,522575.45923779026,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-03-01 00:00:00.000,501899.15483546688,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-04-01 00:00:00.000,567554.13576392236,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-05-01 00:00:00.000,515480.58155906503,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-06-01 00:00:00.000,497278.99146143056,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-07-01 00:00:00.000,498228.21880660253,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-08-01 00:00:00.000,441675.0221328488,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-09-01 00:00:00.000,427277.41950723785,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-10-01 00:00:00.000,528431.102236856,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-11-01 00:00:00.000,443886.73233579413,"USD","FC 10+02"
"Finance","Indirect Labor Salaried Base",2021-12-01 00:00:00.000,430397.35196151311,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-01-01 00:00:00.000,2204.45,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-02-01 00:00:00.000,3494.4773087119438,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-03-01 00:00:00.000,3833.698109505332,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-04-01 00:00:00.000,4140.2118243409377,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-05-01 00:00:00.000,3703.8408346753522,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-06-01 00:00:00.000,3689.8017626664496,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-07-01 00:00:00.000,4098.6749140486163,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-08-01 00:00:00.000,3803.193118906594,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-09-01 00:00:00.000,3817.6146145047614,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-10-01 00:00:00.000,4415.5420315685733,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-11-01 00:00:00.000,3891.4489510137678,"USD","FC 10+02"
"Finance","Indirect Labor Hourly Base",2021-12-01 00:00:00.000,2849.3093272599604,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-01-01 00:00:00.000,52506.2,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-02-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-03-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-04-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-05-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-06-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-07-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-08-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-09-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-10-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-11-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Labor Foreing Services",2021-12-01 00:00:00.000,54250,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-01-01 00:00:00.000,470.67,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-02-01 00:00:00.000,293.41023922682865,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-03-01 00:00:00.000,292.70330893479485,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-04-01 00:00:00.000,291.98175113190359,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-05-01 00:00:00.000,291.45864702547982,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-06-01 00:00:00.000,291.01715365175664,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-07-01 00:00:00.000,290.60494503391476,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-08-01 00:00:00.000,290.26459981127351,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-09-01 00:00:00.000,289.990313874338,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-10-01 00:00:00.000,2274.8679616222607,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-11-01 00:00:00.000,289.6984560126391,"USD","FC 10+02"
"Finance","Total Materials & Supplies",2021-12-01 00:00:00.000,289.51404599323189,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-02-01 00:00:00.000,597.456800591547,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-03-01 00:00:00.000,596.01731330019447,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-04-01 00:00:00.000,594.5480407298395,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-05-01 00:00:00.000,593.48286963484361,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-06-01 00:00:00.000,592.58387845020684,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-07-01 00:00:00.000,591.74451836979176,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-08-01 00:00:00.000,591.05149017707538,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-09-01 00:00:00.000,590.49297525012332,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-10-01 00:00:00.000,590.14084726647661,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-11-01 00:00:00.000,589.89867947933635,"USD","FC 10+02"
"Finance","Local Travel & Courtesy",2021-12-01 00:00:00.000,589.52317445101016,"USD","FC 10+02"
"Finance","Foreing Travel",2021-03-01 00:00:00.000,4009.6343689697928,"USD","FC 10+02"
"Finance","Foreing Travel",2021-07-01 00:00:00.000,3980.8896579988327,"USD","FC 10+02"
"Finance","Foreing Travel",2021-11-01 00:00:00.000,3968.472000173138,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-01-01 00:00:00.000,2730.2200000000003,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-02-01 00:00:00.000,2512.073965983122,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-03-01 00:00:00.000,2506.02148060612,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-04-01 00:00:00.000,2499.8437596909553,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-05-01 00:00:00.000,2495.3651286428071,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-06-01 00:00:00.000,2491.585219621204,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-07-01 00:00:00.000,2488.0560362492706,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-08-01 00:00:00.000,2485.1421216718627,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-09-01 00:00:00.000,2482.7937831707022,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-10-01 00:00:00.000,2481.3132216647696,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-11-01 00:00:00.000,2480.2950001082113,"USD","FC 10+02"
"Finance","Company Vehicles Expenses",2021-12-01 00:00:00.000,2478.7161472023281,"USD","FC 10+02"
"Finance","Purchased Services",2021-01-01 00:00:00.000,10972.63,"USD","FC 10+02"
"Finance","Purchased Services",2021-02-01 00:00:00.000,15165.558004237837,"USD","FC 10+02"
"Finance","Purchased Services",2021-03-01 00:00:00.000,15129.018746517855,"USD","FC 10+02"
"Finance","Purchased Services",2021-04-01 00:00:00.000,15091.723433504945,"USD","FC 10+02"
"Finance","Purchased Services",2021-05-01 00:00:00.000,15064.685639291865,"USD","FC 10+02"
"Finance","Purchased Services",2021-06-01 00:00:00.000,15041.866076534514,"USD","FC 10+02"
"Finance","Purchased Services",2021-07-01 00:00:00.000,15020.560161239262,"USD","FC 10+02"
"Finance","Purchased Services",2021-08-01 00:00:00.000,15002.968664674474,"USD","FC 10+02"
"Finance","Purchased Services",2021-09-01 00:00:00.000,14988.791588587073,"USD","FC 10+02"
"Finance","Purchased Services",2021-10-01 00:00:00.000,14979.853340071661,"USD","FC 10+02"
"Finance","Purchased Services",2021-11-01 00:00:00.000,14973.706268653279,"USD","FC 10+02"
"Finance","Purchased Services",2021-12-01 00:00:00.000,15658.215149620253,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-01-01 00:00:00.000,59146.329999999987,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-02-01 00:00:00.000,51916.195296984522,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-03-01 00:00:00.000,51791.110599193154,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-04-01 00:00:00.000,51663.437700279756,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-05-01 00:00:00.000,51570.879325284688,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-06-01 00:00:00.000,51492.761205504874,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-07-01 00:00:00.000,51419.824749151594,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-08-01 00:00:00.000,51359.603847885155,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-09-01 00:00:00.000,51311.071518861187,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-10-01 00:00:00.000,51280.473247738584,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-11-01 00:00:00.000,51259.430002236368,"USD","FC 10+02"
"Finance","Legal Expenses & Profesional Serv.",2021-12-01 00:00:00.000,51226.80037551478,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-02-01 00:00:00.000,301.44887591797465,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-03-01 00:00:00.000,300.72257767273442,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-04-01 00:00:00.000,299.98125116291465,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-05-01 00:00:00.000,299.44381543713678,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-06-01 00:00:00.000,298.9902263545444,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-07-01 00:00:00.000,298.56672434991242,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-08-01 00:00:00.000,298.21705460062344,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-09-01 00:00:00.000,297.93525398048422,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-10-01 00:00:00.000,297.75758659977237,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-11-01 00:00:00.000,297.63540001298531,"USD","FC 10+02"
"Finance","Comunication Expenses",2021-12-01 00:00:00.000,297.44593766427931,"USD","FC 10+02"
"Finance","Employee Education",2021-01-01 00:00:00.000,1247.72,"USD","FC 10+02"
"Finance","Employee Education",2021-02-01 00:00:00.000,703.38071047527433,"USD","FC 10+02"
"Finance","Employee Education",2021-03-01 00:00:00.000,10725.771936994193,"USD","FC 10+02"
"Finance","Employee Education",2021-04-01 00:00:00.000,699.95625271346762,"USD","FC 10+02"
"Finance","Employee Education",2021-05-01 00:00:00.000,698.70223601998589,"USD","FC 10+02"
"Finance","Employee Education",2021-06-01 00:00:00.000,10663.98473997875,"USD","FC 10+02"
"Finance","Employee Education",2021-07-01 00:00:00.000,696.65569014979576,"USD","FC 10+02"
"Finance","Employee Education",2021-08-01 00:00:00.000,695.83979406812136,"USD","FC 10+02"
"Finance","Employee Education",2021-09-01 00:00:00.000,10626.357391970605,"USD","FC 10+02"
"Finance","Employee Education",2021-10-01 00:00:00.000,694.7677020661356,"USD","FC 10+02"
"Finance","Employee Education",2021-11-01 00:00:00.000,694.4826000302993,"USD","FC 10+02"
"Finance","Employee Education",2021-12-01 00:00:00.000,10608.905110025962,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-02-01 00:00:00.000,703.38071047527421,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-03-01 00:00:00.000,701.68601456971362,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-04-01 00:00:00.000,699.95625271346751,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-05-01 00:00:00.000,698.70223601998589,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-06-01 00:00:00.000,697.64386149393692,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-07-01 00:00:00.000,696.65569014979565,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-08-01 00:00:00.000,695.83979406812136,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-09-01 00:00:00.000,695.18225928779657,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-10-01 00:00:00.000,694.76770206613548,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-11-01 00:00:00.000,694.48260003029907,"USD","FC 10+02"
"Finance","Sundry & Other Costs",2021-12-01 00:00:00.000,694.04052121665165,"USD","FC 10+02"
"Finance","Inventory & Others",2021-02-01 00:00:00.000,4195.1635231918135,"USD","FC 10+02"
"Finance","Inventory & Others",2021-03-01 00:00:00.000,4185.0558726122208,"USD","FC 10+02"
"Finance","Inventory & Others",2021-04-01 00:00:00.000,4174.739078683896,"USD","FC 10+02"
"Finance","Inventory & Others",2021-05-01 00:00:00.000,4167.2597648334868,"USD","FC 10+02"
"Finance","Inventory & Others",2021-06-01 00:00:00.000,4160.94731676741,"USD","FC 10+02"
"Finance","Inventory & Others",2021-07-01 00:00:00.000,4155.0535805362806,"USD","FC 10+02"
"Finance","Inventory & Others",2021-08-01 00:00:00.000,4150.1873431920085,"USD","FC 10+02"
"Finance","Inventory & Others",2021-09-01 00:00:00.000,4146.265617895072,"USD","FC 10+02"
"Finance","Inventory & Others",2021-10-01 00:00:00.000,4143.7930801801649,"USD","FC 10+02"
"Finance","Inventory & Others",2021-11-01 00:00:00.000,4142.0926501807126,"USD","FC 10+02"
"Finance","Inventory & Others",2021-12-01 00:00:00.000,4138.4644793690059,"USD","FC 10+02"
"Finance","Caterer",2021-02-01 00:00:00.000,100.48295863932488,"USD","FC 10+02"
"Finance","Caterer",2021-03-01 00:00:00.000,100.2408592242448,"USD","FC 10+02"
"Finance","Caterer",2021-04-01 00:00:00.000,99.993750387638215,"USD","FC 10+02"
"Finance","Caterer",2021-05-01 00:00:00.000,99.814605145712278,"USD","FC 10+02"
"Finance","Caterer",2021-06-01 00:00:00.000,99.663408784848144,"USD","FC 10+02"
"Finance","Caterer",2021-07-01 00:00:00.000,99.522241449970821,"USD","FC 10+02"
"Finance","Caterer",2021-08-01 00:00:00.000,99.405684866874481,"USD","FC 10+02"
"Finance","Caterer",2021-09-01 00:00:00.000,99.311751326828087,"USD","FC 10+02"
"Finance","Caterer",2021-10-01 00:00:00.000,99.2525288665908,"USD","FC 10+02"
"Finance","Caterer",2021-11-01 00:00:00.000,99.211800004328438,"USD","FC 10+02"
"Finance","Caterer",2021-12-01 00:00:00.000,99.1486458880931,"USD","FC 10+02"
"Finance","Other Taxes",2021-01-01 00:00:00.000,15942.88,"USD","FC 10+02"
"Finance","Other Taxes",2021-02-01 00:00:00.000,21602.831277868452,"USD","FC 10+02"
"Finance","Other Taxes",2021-03-01 00:00:00.000,21550.782324620388,"USD","FC 10+02"
"Finance","Other Taxes",2021-04-01 00:00:00.000,21497.656395838338,"USD","FC 10+02"
"Finance","Other Taxes",2021-05-01 00:00:00.000,21459.14196027668,"USD","FC 10+02"
"Finance","Other Taxes",2021-06-01 00:00:00.000,21426.6362546545,"USD","FC 10+02"
"Finance","Other Taxes",2021-07-01 00:00:00.000,21396.286689329223,"USD","FC 10+02"
"Finance","Other Taxes",2021-08-01 00:00:00.000,21371.228189529342,"USD","FC 10+02"
"Finance","Other Taxes",2021-09-01 00:00:00.000,21351.033417754763,"USD","FC 10+02"
"Finance","Other Taxes",2021-10-01 00:00:00.000,21338.30118102835,"USD","FC 10+02"
"Finance","Other Taxes",2021-11-01 00:00:00.000,21329.544882930571,"USD","FC 10+02"
"Finance","Other Taxes",2021-12-01 00:00:00.000,21316.685956686186,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-01-01 00:00:00.000,660.29,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-02-01 00:00:00.000,708.05316805200255,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-03-01 00:00:00.000,706.3472145236409,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-04-01 00:00:00.000,704.60596210649248,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-05-01 00:00:00.000,703.34361515926139,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-06-01 00:00:00.000,702.27821000243227,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-07-01 00:00:00.000,701.28347437721914,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-08-01 00:00:00.000,700.46215841443086,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-09-01 00:00:00.000,699.80025572449392,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-10-01 00:00:00.000,699.38294465843182,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-11-01 00:00:00.000,699.09594873050025,"USD","FC 10+02"
"Finance","AFA - DEPRECIATION",2021-12-01 00:00:00.000,698.65093325044791,"USD","FC 10+02"
