Cost Center,Expense Description,Date,FC - USD,Currency,FC
"Finance","TASK",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","TASK",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Total New Model Launching",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-01-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-02-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-03-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-04-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-05-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-06-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-07-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-08-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-09-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-10-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-11-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Project Expenses",2021-12-01 00:00:00.000,0,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-01-01 00:00:00.000,519834.15,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-02-01 00:00:00.000,513080.45000000007,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-03-01 00:00:00.000,509391.65,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-04-01 00:00:00.000,594179.42118075106,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-05-01 00:00:00.000,536577.73134482536,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-06-01 00:00:00.000,518712.01037190983,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-07-01 00:00:00.000,519299.48614359333,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-08-01 00:00:00.000,463831.27813514858,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-09-01 00:00:00.000,449493.96374639322,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-10-01 00:00:00.000,547653.21060699224,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-11-01 00:00:00.000,465002.42528910708,"USD","FC 09+03"
"Finance","Indirect Labor Salaried Base",2021-12-01 00:00:00.000,451541.07833724748,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-01-01 00:00:00.000,2204.45,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-02-01 00:00:00.000,3500.2299999999996,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-03-01 00:00:00.000,5887.7800000000007,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-04-01 00:00:00.000,4245.611035191715,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-05-01 00:00:00.000,3885.6621136985864,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-06-01 00:00:00.000,3857.013901488649,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-07-01 00:00:00.000,4184.2342543496179,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-08-01 00:00:00.000,3817.0845816427286,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-09-01 00:00:00.000,3815.5805216291296,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-10-01 00:00:00.000,4374.929178523359,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-11-01 00:00:00.000,3939.3605241040395,"USD","FC 09+03"
"Finance","Indirect Labor Hourly Base",2021-12-01 00:00:00.000,4300.9792868418008,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-01-01 00:00:00.000,52506.2,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-02-01 00:00:00.000,79019.8,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-03-01 00:00:00.000,85505.62,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-04-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-05-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-06-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-07-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-08-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-09-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-10-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-11-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Labor Foreing Services",2021-12-01 00:00:00.000,54550,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-01-01 00:00:00.000,470.67,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-04-01 00:00:00.000,291.98175113190359,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-05-01 00:00:00.000,291.45864702547982,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-06-01 00:00:00.000,291.01715365175664,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-07-01 00:00:00.000,290.60494503391476,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-08-01 00:00:00.000,290.26459981127351,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-09-01 00:00:00.000,289.990313874338,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-10-01 00:00:00.000,2274.8679616222607,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-11-01 00:00:00.000,289.6984560126391,"USD","FC 09+03"
"Finance","Total Materials & Supplies",2021-12-01 00:00:00.000,289.51404599323189,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-04-01 00:00:00.000,594.5480407298395,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-05-01 00:00:00.000,593.48286963484361,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-06-01 00:00:00.000,592.58387845020684,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-07-01 00:00:00.000,591.74451836979176,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-08-01 00:00:00.000,591.05149017707538,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-09-01 00:00:00.000,590.49297525012332,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-10-01 00:00:00.000,590.14084726647661,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-11-01 00:00:00.000,589.89867947933635,"USD","FC 09+03"
"Finance","Local Travel & Courtesy",2021-12-01 00:00:00.000,589.52317445101016,"USD","FC 09+03"
"Finance","Foreing Travel",2021-07-01 00:00:00.000,3980.8896579988327,"USD","FC 09+03"
"Finance","Foreing Travel",2021-11-01 00:00:00.000,3968.472000173138,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-01-01 00:00:00.000,2730.2200000000003,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-02-01 00:00:00.000,1818.5000000000002,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-03-01 00:00:00.000,2283.5399999999995,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-04-01 00:00:00.000,2499.8437596909553,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-05-01 00:00:00.000,2495.3651286428071,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-06-01 00:00:00.000,2491.585219621204,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-07-01 00:00:00.000,2488.0560362492706,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-08-01 00:00:00.000,2485.1421216718627,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-09-01 00:00:00.000,2482.7937831707022,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-10-01 00:00:00.000,2481.3132216647696,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-11-01 00:00:00.000,2480.2950001082113,"USD","FC 09+03"
"Finance","Company Vehicles Expenses",2021-12-01 00:00:00.000,2478.7161472023281,"USD","FC 09+03"
"Finance","Purchased Services",2021-01-01 00:00:00.000,10972.63,"USD","FC 09+03"
"Finance","Purchased Services",2021-02-01 00:00:00.000,12928.880000000001,"USD","FC 09+03"
"Finance","Purchased Services",2021-03-01 00:00:00.000,8689.39,"USD","FC 09+03"
"Finance","Purchased Services",2021-04-01 00:00:00.000,15091.723433504945,"USD","FC 09+03"
"Finance","Purchased Services",2021-05-01 00:00:00.000,15064.685639291865,"USD","FC 09+03"
"Finance","Purchased Services",2021-06-01 00:00:00.000,15041.866076534514,"USD","FC 09+03"
"Finance","Purchased Services",2021-07-01 00:00:00.000,15020.560161239262,"USD","FC 09+03"
"Finance","Purchased Services",2021-08-01 00:00:00.000,15002.968664674474,"USD","FC 09+03"
"Finance","Purchased Services",2021-09-01 00:00:00.000,14988.791588587073,"USD","FC 09+03"
"Finance","Purchased Services",2021-10-01 00:00:00.000,14979.853340071661,"USD","FC 09+03"
"Finance","Purchased Services",2021-11-01 00:00:00.000,14973.706268653279,"USD","FC 09+03"
"Finance","Purchased Services",2021-12-01 00:00:00.000,15658.215149620253,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-01-01 00:00:00.000,59146.329999999987,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-02-01 00:00:00.000,55575.38,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-03-01 00:00:00.000,49874.67,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-04-01 00:00:00.000,53663.437700279756,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-05-01 00:00:00.000,51570.879325284688,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-06-01 00:00:00.000,51492.761205504874,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-07-01 00:00:00.000,51419.824749151594,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-08-01 00:00:00.000,51359.603847885155,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-09-01 00:00:00.000,51311.071518861187,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-10-01 00:00:00.000,51280.473247738584,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-11-01 00:00:00.000,51259.430002236368,"USD","FC 09+03"
"Finance","Legal Expenses & Profesional Serv.",2021-12-01 00:00:00.000,51226.80037551478,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-04-01 00:00:00.000,299.98125116291465,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-05-01 00:00:00.000,299.44381543713678,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-06-01 00:00:00.000,298.9902263545444,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-07-01 00:00:00.000,298.56672434991242,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-08-01 00:00:00.000,298.21705460062344,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-09-01 00:00:00.000,297.93525398048422,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-10-01 00:00:00.000,297.75758659977237,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-11-01 00:00:00.000,297.63540001298531,"USD","FC 09+03"
"Finance","Comunication Expenses",2021-12-01 00:00:00.000,297.44593766427931,"USD","FC 09+03"
"Finance","Employee Education",2021-01-01 00:00:00.000,1247.72,"USD","FC 09+03"
"Finance","Employee Education",2021-02-01 00:00:00.000,3076.15,"USD","FC 09+03"
"Finance","Employee Education",2021-03-01 00:00:00.000,674.7,"USD","FC 09+03"
"Finance","Employee Education",2021-04-01 00:00:00.000,699.95625271346762,"USD","FC 09+03"
"Finance","Employee Education",2021-05-01 00:00:00.000,698.70223601998589,"USD","FC 09+03"
"Finance","Employee Education",2021-06-01 00:00:00.000,10663.98473997875,"USD","FC 09+03"
"Finance","Employee Education",2021-07-01 00:00:00.000,696.65569014979576,"USD","FC 09+03"
"Finance","Employee Education",2021-08-01 00:00:00.000,695.83979406812136,"USD","FC 09+03"
"Finance","Employee Education",2021-09-01 00:00:00.000,10626.357391970605,"USD","FC 09+03"
"Finance","Employee Education",2021-10-01 00:00:00.000,694.7677020661356,"USD","FC 09+03"
"Finance","Employee Education",2021-11-01 00:00:00.000,694.4826000302993,"USD","FC 09+03"
"Finance","Employee Education",2021-12-01 00:00:00.000,10608.905110025962,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-02-01 00:00:00.000,1750.29,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-03-01 00:00:00.000,2362.27,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-04-01 00:00:00.000,699.95625271346751,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-05-01 00:00:00.000,698.70223601998589,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-06-01 00:00:00.000,697.64386149393692,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-07-01 00:00:00.000,696.65569014979565,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-08-01 00:00:00.000,695.83979406812136,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-09-01 00:00:00.000,695.18225928779657,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-10-01 00:00:00.000,694.76770206613548,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-11-01 00:00:00.000,694.48260003029907,"USD","FC 09+03"
"Finance","Sundry & Other Costs",2021-12-01 00:00:00.000,694.04052121665165,"USD","FC 09+03"
"Finance","Inventory & Others",2021-04-01 00:00:00.000,4174.739078683896,"USD","FC 09+03"
"Finance","Inventory & Others",2021-05-01 00:00:00.000,4167.2597648334868,"USD","FC 09+03"
"Finance","Inventory & Others",2021-06-01 00:00:00.000,4160.94731676741,"USD","FC 09+03"
"Finance","Inventory & Others",2021-07-01 00:00:00.000,4155.0535805362806,"USD","FC 09+03"
"Finance","Inventory & Others",2021-08-01 00:00:00.000,4150.1873431920085,"USD","FC 09+03"
"Finance","Inventory & Others",2021-09-01 00:00:00.000,4146.265617895072,"USD","FC 09+03"
"Finance","Inventory & Others",2021-10-01 00:00:00.000,4143.7930801801649,"USD","FC 09+03"
"Finance","Inventory & Others",2021-11-01 00:00:00.000,4142.0926501807126,"USD","FC 09+03"
"Finance","Inventory & Others",2021-12-01 00:00:00.000,4138.4644793690059,"USD","FC 09+03"
"Finance","Credits - Fixed",2021-02-01 00:00:00.000,-18432.86,"USD","FC 09+03"
"Finance","Caterer",2021-04-01 00:00:00.000,99.993750387638215,"USD","FC 09+03"
"Finance","Caterer",2021-05-01 00:00:00.000,99.814605145712278,"USD","FC 09+03"
"Finance","Caterer",2021-06-01 00:00:00.000,99.663408784848144,"USD","FC 09+03"
"Finance","Caterer",2021-07-01 00:00:00.000,99.522241449970821,"USD","FC 09+03"
"Finance","Caterer",2021-08-01 00:00:00.000,99.405684866874481,"USD","FC 09+03"
"Finance","Caterer",2021-09-01 00:00:00.000,99.311751326828087,"USD","FC 09+03"
"Finance","Caterer",2021-10-01 00:00:00.000,99.2525288665908,"USD","FC 09+03"
"Finance","Caterer",2021-11-01 00:00:00.000,99.211800004328438,"USD","FC 09+03"
"Finance","Caterer",2021-12-01 00:00:00.000,99.1486458880931,"USD","FC 09+03"
"Finance","Other Taxes",2021-01-01 00:00:00.000,15942.88,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-01-01 00:00:00.000,704.64999999999986,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-02-01 00:00:00.000,704.64999999999986,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-03-01 00:00:00.000,704.64999999999986,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-04-01 00:00:00.000,704.60596210649248,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-05-01 00:00:00.000,703.34361515926139,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-06-01 00:00:00.000,702.27821000243227,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-07-01 00:00:00.000,701.28347437721914,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-08-01 00:00:00.000,700.46215841443086,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-09-01 00:00:00.000,699.80025572449392,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-10-01 00:00:00.000,699.38294465843182,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-11-01 00:00:00.000,699.09594873050025,"USD","FC 09+03"
"Finance","AFA - DEPRECIATION",2021-12-01 00:00:00.000,698.65093325044791,"USD","FC 09+03"
