" supplier_code",article_number,item,description,group,category,class,ABC Ind,brand,supply chain ind,classification,stock on hand,allocated_stock,on_order,available_stock,customer orders,age,ranged_cnt,predecessor,average cost,LT Qty,SS Qty,forecast history_Jun 21,actual sales_Jun 21,forecast history_Jul 21,actual sales_Jul 21,forecast history_Aug 21,actual sales_Aug 21,actual sales_Sep 21,forecast_Sep 21,forecast_Oct 21,forecast_Nov 21,forecast_Dec 21,forecast_Jan 22,forecast_Feb 22,forecast_Mar 22,forecast_Apr 22,forecast_May 22,forecast_Jun 22,forecast_Jul 22,forecast_Aug 22
"Unknown","11125216","1013211613","SODASTREAM PLAY ST+USR LIC RED +6VPP AU","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11106745","1013211615","SODASTREAM PLAY DRINKS MAKER YEL","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10141661","1017511610","SODASTREAM GENESIS MACHINE WHT","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10182525","1019511610","SODASTREAM WHITE METAL MACHINE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10182524","1019511611","SODASTREAM BLACK METAL MACHINE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10182523","1019511612","SODASTREAM BLUE METAL MACHINE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10182522","1019511613","SODASTREAM RED METAL MACHINE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11112406","1019511617","SODASTREAM SOURCE BLK/SIL METAL","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10106786","1020115611","SODASTREAM .5L SYRUP RASPBERRY","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10121400","1020120610","SODASTREAM .5L SYRUP GING BEER","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10138491","1022496610","SODASTREAM .75L SYRUP ORG PINE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11112402","1023007610","SODASTREAM PNK GRAPEFRUIT SODACAP","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11112404","1023029610","SODASTREAM FREE APPLE PEACH SODACAP","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11255062","1024210610","SODASTREAM FRUITS PINK LEMONADE 440ML","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11255061","1024213610","SODASTREAM FRUITS STRAWBERRY 440ML","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10106793","1035120610","SODASTREAM 40L USER LICENSE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10106792","1035311000","SODASTREAM 40L REFILL EXCHANGE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10046515","1047107980","SODASTREAM CRYSTAL GLASS BOTTLE","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10017808","1048210610","SS 500ML WHITE CARB BOTTLE 2PK","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10182517","1420125610","SODASTREAM PINK G/FRUIT-STEVIA","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10261550","1421111610","SODASTREAM SYRUP 375ML","SMALL APPLIANCES","WATER & BEVERAGES","SODASTREAM","Z","SODASTREAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11105232","187","ARIETE WAFFLE MAKER","SMALL APPLIANCES","NOVELTY","WAFFLE MAKERS","Z","ARIETE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10181564","19840AU","RUSS/HOBBS COLOR CONTROL STEAM IRON","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","RUSS/HOBBS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11286257","22510.010","DANOZ BENCHTOP OVEN","SMALL APPLIANCES","OVENS","COMPACT OVENS","Z","DANOZ","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11286256","22510.020","DANOZ BENCHTOP OVEN PLATINUM","SMALL APPLIANCES","OVENS","COMPACT OVENS","Z","DANOZ","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11222101","25310.230","FLAVORSTONE 5PC VARIETY SET BL","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","FLAVORSTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11222100","25310.250","FLAVORSTONE 5PC VARIETY SET BL DETACH","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","FLAVORSTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11250816","25319.038","FLAVORSTONE 5PC SET WITH FREE UTENSIL","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","FLAVORSTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10202883","25320080","FLAVORSTONE 5 PIECE KNIFE SET","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","FLAVORSTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11064048","25390.530","FLAVORSTON 28CM DEEP PAN - DK GRY","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","Z","FLAVORSTON","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11064050","25990.010","FLAVORCHEF 6-1 COOKER","SMALL APPLIANCES","ELECTRIC COOKWARE","MULTICOOKER","Z","FLAVORCHEF","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11286264","28110.010","DANOZ CERAMIC FRY PAN SET","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","DANOZ","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11063953","28390010","MIRACLEBLA FLASH FORGE+PERFECTLY BALANCE","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","MIRACLEBLA","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11105231","2952","ARIETE POPCORN MAKER","SMALL APPLIANCES","NOVELTY","POPCORN MAKERS","Z","ARIETE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10223862","3648040","WATERCO GRAVITY CANDLE","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","WATERCO","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11209445","37575","KENWOOD STAINLESS STEEL BOWL","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","KENWOOD","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10205437","40069","WILTSHIRE SPRINGFORM PAN","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","WILTSHIRE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10133918","40853","MORPHY COMFIGRIP ECO IRON","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","MORPHY RIC","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10133916","40856","MORPHY COMFIGRIP IRON MULBERRY","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","Z","MORPHY RIC","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10206324","42023A","WILTSHIRE WOK","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","WILTSHIRE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11026254","43137","WILTSHIRE SLOTTED TURNER","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","Z","WILTSHIRE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11018387","46947","CUISINART WAF-1A 2 SLICE WAFFLE MAKER","SMALL APPLIANCES","NOVELTY","WAFFLE MAKERS","Z","CUISINART","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11069082","47277","CUISINART 26CM FRYPAN","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","CUISINART","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10186994","48897","MORPHY RIC 9.5L SS DEEP ROASTR","SMALL APPLIANCES","ELECTRIC FRYWARE","FRYPAN","Z","MORPHY RIC","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10186993","48898","MORPHY RIC 3.5L S/S SKILLET","SMALL APPLIANCES","ELECTRIC FRYWARE","SKILLET","Z","MORPHY RIC","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10186995","48899","MORPHY RIC 4.5L S/S WOK","SMALL APPLIANCES","ELECTRIC FRYWARE","WOK","Z","MORPHY RIC","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10139029","50227","STANLEY ROGERS 42PC CUTLERY","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","Z","STANLEYROG","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10205422","50357","STANLEY ROGERS CUTLERY SET","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","STANLEY RO","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10274955","52089","W/SHIRE BAR B WIPES","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","WILTSHIRE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10274948","52092","W/SHIRE BAR B MED FOIL TRAY","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","WILTSHIRE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10158787","5B1101006G000","OCEAN PLAZA SHORT DRINK","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","OCEAN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10158788","5B1101406G000","OCEAN PLAZA LONG DRINK","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","OCEAN","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11206537","5KCF0103AAC","KITCHENAID KCF0103 COOK PRO ALMOND","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","Z","KITCHENAID","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11206463","5KCF0103ACA","KITCHENAID KCF0103 COOK PRO CANDY APPLE","SMALL APPLIANCES","ELECTRIC COOKWARE","MULTICOOKER","Z","KITCHENAID","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11206538","5KCF0103AER","KITCHENAID KCF0103 COOK PRO EMPIRE RED","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","Z","KITCHENAID","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11246109","5KCF0103AFP","KITCHENAID KCF0103 COOK PRO FROSTE PEARL","SMALL APPLIANCES","ELECTRIC COOKWARE","MULTICOOKER","Z","KITCHENAID","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11206464","5KCF0103AMS","KITCHENAID KCF0103 COOK PRO MEDALLIONSIL","SMALL APPLIANCES","ELECTRIC COOKWARE","MULTICOOKER","Z","KITCHENAID","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11206539","5KCF0103AOB","KITCHENAID KCF0103 COOK PRO ONYX BLACK","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","Z","KITCHENAID","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11029708","97964","PASABACHE DORO 18PCE TUMBLER SET","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","STANLEYROG","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10146697","A0610023","TEFAL ONEEGG WONDER FRYPAN12CM","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11077367","A1990022","TEFAL IDEAL 12CM ONE EGG PAN BLACK","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11212094","A6324144","TEFAL HARD ANODISED 28CM GRILLPAN","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10273548","A7903244","PRIMA SAUTEPAN 24CM + LID","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","Z","MOULINEX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11202019","AF320B","LENOXX BLK AIR FRYER","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","LENOXX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11202020","AF320W","LENOXX WHT AIR FRYER","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","LENOXX","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11388658","AF5000-","SUNBEAM HALO + DURACERAMIC AIR FRYER","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","SUNBEAM","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11120523","AH9500","TEFAL ACTIFRY XL EXPRESS 1.5KG WHITE","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11134707","AH9508","TEFAL ACTIFRY EXPRESS XL 1.5KG BLK","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10201357","ALISV1","AQUAPORT SOUS VIDE COOKER","SMALL APPLIANCES","ELECTRIC COOKWARE","MULTICOOKER","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10178340","ALIVAC1","VACPRO FOOD VAC SEAL PACK W/ACCESSORIES","SMALL APPLIANCES","FOOD SAVER","FOOD VACUUM SEALERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10178341","ALIVACB50","VACPRO 22CM 50PK PRECUT BAG","SMALL APPLIANCES","FOOD SAVER","FOOD VAC SEALER ACCESSORIES","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11286271","AQP-BM2-FBOT4","FLOOR STANDING FILTERED COOLER","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11310894","AQP-BM4-FBOT4","AQUAPORT COLD/ROOM FILTERED WATER COOLER","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11286248","AQP-FCHB-FBOT4","FLOOR STANDING FILTERED WATER COOLER B","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10201363","AQP19DTFBOT4","COLD/ROOM DESKTOP WATER COOLER","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10201360","AQPFKM1","SINGLE STAGE ICE MAKER FILTER","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10140111","AQPQJUG2B","AQUA 2.5L FILTER JUG","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10246594","AQPWCM","AQUAPORT EXEC WATER COOLER WHT/SIL","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10114657","AQPWCSFBOT4","AQUA EXECUTIVE WATER COOLER","SMALL APPLIANCES","WATER & BEVERAGES","WATER PURIFIERS","Z","AQUAPORT","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11021451","AW9500","TEFAL ACTIFRY FAMILY HEALTH COOKER 1.5KG","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","TEFAL","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10057878","BBM400","BREVILLE GOURMET BREAD MAKER","SMALL APPLIANCES","OVENS","BREAD BAKERIES","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10245186","BBQCAREKIT","SELLEYS ULTIMATE BBQ CARE KIT","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","SELLEYS","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10038915","BDF500","BREVILLE 4L 1.2KG DEEP FRYER","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10050353","BEF100","BREVILLE ELEC FRYPAN GRILL","SMALL APPLIANCES","ELECTRIC FRYWARE","SKILLET","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10009555","BEW300","BREVILLE 5L HEALTHSMART WOK","SMALL APPLIANCES","ELECTRIC FRYWARE","WOK","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11028824","BEW820","BREVILLE THE HOT WOK & STEAM","SMALL APPLIANCES","ELECTRIC COOKWARE","FOOD STEAMERS","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10099287","BFS600","BREVILLE HEALTHSMART STEAMER","SMALL APPLIANCES","ELECTRIC COOKWARE","FOOD STEAMERS","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10020059","BGR250","BREVILLE HEALTHSMART GRILL","SMALL APPLIANCES","ELECTRIC COOKWARE","GRILLS & PRESSES","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11063519","BGR840BSS","BREVILLE ELECTRIC GRILL","SMALL APPLIANCES","ELECTRIC COOKWARE","GRILLS & PRESSES","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","11120911","BMF300BSS","BREVILLE THE HOT CHOC AND FROTH","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unknown","10114356","BMP100","BREVILLE DIGITAL MEAT PROBE","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","Z","BREVILLE","","Obsolete",0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
