Date,Year,Month,MonthNum,Month Year,MonthYearNum,Quarter Year,QtrYearNum,Day of Week,Last5Working,DayOffset
2018-12-10 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Mon","",-1349
2018-12-11 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Tue","",-1348
2018-12-12 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Wed","",-1347
2018-12-13 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Thu","",-1346
2018-12-14 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Fri","",-1345
2018-12-15 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Sat","",-1344
2018-12-16 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Sun","",-1343
2018-12-17 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Mon","",-1342
2018-12-18 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Tue","",-1341
2018-12-19 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Wed","",-1340
2018-12-20 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Thu","",-1339
2018-12-21 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Fri","",-1338
2018-12-22 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Sat","",-1337
2018-12-23 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Sun","",-1336
2018-12-24 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Mon","",-1335
2018-12-25 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Tue","",-1334
2018-12-26 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Wed","",-1333
2018-12-27 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Thu","",-1332
2018-12-28 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Fri","",-1331
2018-12-29 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Sat","",-1330
2018-12-30 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Sun","",-1329
2018-12-31 00:00:00.000,2018,"December",12,"Dec-2018",201812,"Q4-2018",201804,"Mon","",-1328
2018-01-01 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Mon","",-1692
2018-01-02 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Tue","",-1691
2018-01-03 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Wed","",-1690
2018-01-04 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Thu","",-1689
2018-01-05 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Fri","",-1688
2018-01-06 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sat","",-1687
2018-01-07 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sun","",-1686
2018-01-08 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Mon","",-1685
2018-01-09 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Tue","",-1684
2018-01-10 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Wed","",-1683
2018-01-11 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Thu","",-1682
2018-01-12 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Fri","",-1681
2018-01-13 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sat","",-1680
2018-01-14 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sun","",-1679
2018-01-15 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Mon","",-1678
2018-01-16 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Tue","",-1677
2018-01-17 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Wed","",-1676
2018-01-18 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Thu","",-1675
2018-01-19 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Fri","",-1674
2018-01-20 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sat","",-1673
2018-01-21 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sun","",-1672
2018-01-22 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Mon","",-1671
2018-01-23 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Tue","",-1670
2018-01-24 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Wed","",-1669
2018-01-25 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Thu","",-1668
2018-01-26 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Fri","",-1667
2018-01-27 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sat","",-1666
2018-01-28 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Sun","",-1665
2018-01-29 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Mon","",-1664
2018-01-30 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Tue","",-1663
2018-01-31 00:00:00.000,2018,"January",1,"Jan-2018",201801,"Q1-2018",201801,"Wed","",-1662
2018-02-01 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Thu","",-1661
2018-02-02 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Fri","",-1660
2018-02-03 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sat","",-1659
2018-02-04 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sun","",-1658
2018-02-05 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Mon","",-1657
2018-02-06 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Tue","",-1656
2018-02-07 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Wed","",-1655
2018-02-08 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Thu","",-1654
2018-02-09 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Fri","",-1653
2018-02-10 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sat","",-1652
2018-02-11 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sun","",-1651
2018-02-12 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Mon","",-1650
2018-02-13 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Tue","",-1649
2018-02-14 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Wed","",-1648
2018-02-15 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Thu","",-1647
2018-02-16 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Fri","",-1646
2018-02-17 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sat","",-1645
2018-02-18 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sun","",-1644
2018-02-19 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Mon","",-1643
2018-02-20 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Tue","",-1642
2018-02-21 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Wed","",-1641
2018-02-22 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Thu","",-1640
2018-02-23 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Fri","",-1639
2018-02-24 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sat","",-1638
2018-02-25 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Sun","",-1637
2018-02-26 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Mon","",-1636
2018-02-27 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Tue","",-1635
2018-02-28 00:00:00.000,2018,"February",2,"Feb-2018",201802,"Q1-2018",201801,"Wed","",-1634
2018-03-01 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Thu","",-1633
2018-03-02 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Fri","",-1632
2018-03-03 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sat","",-1631
2018-03-04 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sun","",-1630
2018-03-05 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Mon","",-1629
2018-03-06 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Tue","",-1628
2018-03-07 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Wed","",-1627
2018-03-08 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Thu","",-1626
2018-03-09 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Fri","",-1625
2018-03-10 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sat","",-1624
2018-03-11 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sun","",-1623
2018-03-12 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Mon","",-1622
2018-03-13 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Tue","",-1621
2018-03-14 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Wed","",-1620
2018-03-15 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Thu","",-1619
2018-03-16 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Fri","",-1618
2018-03-17 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sat","",-1617
2018-03-18 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sun","",-1616
2018-03-19 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Mon","",-1615
2018-03-20 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Tue","",-1614
2018-03-21 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Wed","",-1613
2018-03-22 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Thu","",-1612
2018-03-23 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Fri","",-1611
2018-03-24 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sat","",-1610
2018-03-25 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sun","",-1609
2018-03-26 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Mon","",-1608
2018-03-27 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Tue","",-1607
2018-03-28 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Wed","",-1606
2018-03-29 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Thu","",-1605
2018-03-30 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Fri","",-1604
2018-03-31 00:00:00.000,2018,"March",3,"Mar-2018",201803,"Q1-2018",201801,"Sat","",-1603
2019-01-01 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Tue","",-1327
2019-01-02 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Wed","",-1326
2019-01-03 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Thu","",-1325
2019-01-04 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Fri","",-1324
2019-01-05 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sat","",-1323
2019-01-06 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sun","",-1322
2019-01-07 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Mon","",-1321
2019-01-08 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Tue","",-1320
2019-01-09 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Wed","",-1319
2019-01-10 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Thu","",-1318
2019-01-11 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Fri","",-1317
2019-01-12 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sat","",-1316
2019-01-13 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sun","",-1315
2019-01-14 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Mon","",-1314
2019-01-15 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Tue","",-1313
2019-01-16 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Wed","",-1312
2019-01-17 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Thu","",-1311
2019-01-18 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Fri","",-1310
2019-01-19 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sat","",-1309
2019-01-20 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sun","",-1308
2019-01-21 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Mon","",-1307
2019-01-22 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Tue","",-1306
2019-01-23 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Wed","",-1305
2019-01-24 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Thu","",-1304
2019-01-25 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Fri","",-1303
2019-01-26 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sat","",-1302
2019-01-27 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Sun","",-1301
2019-01-28 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Mon","",-1300
2019-01-29 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Tue","",-1299
2019-01-30 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Wed","",-1298
2019-01-31 00:00:00.000,2019,"January",1,"Jan-2019",201901,"Q1-2019",201901,"Thu","",-1297
2019-02-01 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Fri","",-1296
2019-02-02 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sat","",-1295
2019-02-03 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sun","",-1294
2019-02-04 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Mon","",-1293
2019-02-05 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Tue","",-1292
2019-02-06 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Wed","",-1291
2019-02-07 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Thu","",-1290
2019-02-08 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Fri","",-1289
2019-02-09 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sat","",-1288
2019-02-10 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sun","",-1287
2019-02-11 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Mon","",-1286
2019-02-12 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Tue","",-1285
2019-02-13 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Wed","",-1284
2019-02-14 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Thu","",-1283
2019-02-15 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Fri","",-1282
2019-02-16 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sat","",-1281
2019-02-17 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sun","",-1280
2019-02-18 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Mon","",-1279
2019-02-19 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Tue","",-1278
2019-02-20 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Wed","",-1277
2019-02-21 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Thu","",-1276
2019-02-22 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Fri","",-1275
2019-02-23 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sat","",-1274
2019-02-24 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Sun","",-1273
2019-02-25 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Mon","",-1272
2019-02-26 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Tue","",-1271
2019-02-27 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Wed","",-1270
2019-02-28 00:00:00.000,2019,"February",2,"Feb-2019",201902,"Q1-2019",201901,"Thu","",-1269
2019-03-01 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Fri","",-1268
2019-03-02 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sat","",-1267
2019-03-03 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sun","",-1266
2019-03-04 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Mon","",-1265
2019-03-05 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Tue","",-1264
2019-03-06 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Wed","",-1263
2019-03-07 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Thu","",-1262
2019-03-08 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Fri","",-1261
2019-03-09 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sat","",-1260
2019-03-10 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sun","",-1259
2019-03-11 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Mon","",-1258
2019-03-12 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Tue","",-1257
2019-03-13 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Wed","",-1256
2019-03-14 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Thu","",-1255
2019-03-15 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Fri","",-1254
2019-03-16 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sat","",-1253
2019-03-17 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sun","",-1252
2019-03-18 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Mon","",-1251
2019-03-19 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Tue","",-1250
2019-03-20 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Wed","",-1249
2019-03-21 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Thu","",-1248
2019-03-22 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Fri","",-1247
2019-03-23 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sat","",-1246
2019-03-24 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sun","",-1245
2019-03-25 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Mon","",-1244
2019-03-26 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Tue","",-1243
2019-03-27 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Wed","",-1242
2019-03-28 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Thu","",-1241
2019-03-29 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Fri","",-1240
2019-03-30 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sat","",-1239
2019-03-31 00:00:00.000,2019,"March",3,"Mar-2019",201903,"Q1-2019",201901,"Sun","",-1238
2019-10-01 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Tue","",-1054
2019-10-02 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Wed","",-1053
2019-10-03 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Thu","",-1052
2019-10-04 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Fri","",-1051
2019-10-05 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sat","",-1050
2019-10-06 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sun","",-1049
2019-10-07 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Mon","",-1048
2019-10-08 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Tue","",-1047
2019-10-09 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Wed","",-1046
2019-10-10 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Thu","",-1045
2019-10-11 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Fri","",-1044
2019-10-12 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sat","",-1043
2019-10-13 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sun","",-1042
2019-10-14 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Mon","",-1041
2019-10-15 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Tue","",-1040
2019-10-16 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Wed","",-1039
2019-10-17 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Thu","",-1038
2019-10-18 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Fri","",-1037
2019-10-19 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sat","",-1036
2019-10-20 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sun","",-1035
2019-10-21 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Mon","",-1034
2019-10-22 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Tue","",-1033
2019-10-23 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Wed","",-1032
2019-10-24 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Thu","",-1031
2019-10-25 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Fri","",-1030
2019-10-26 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sat","",-1029
2019-10-27 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Sun","",-1028
2019-10-28 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Mon","",-1027
2019-10-29 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Tue","",-1026
2019-10-30 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Wed","",-1025
2019-10-31 00:00:00.000,2019,"October",10,"Oct-2019",201910,"Q4-2019",201904,"Thu","",-1024
2019-11-01 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Fri","",-1023
2019-11-02 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sat","",-1022
2019-11-03 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sun","",-1021
2019-11-04 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Mon","",-1020
2019-11-05 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Tue","",-1019
2019-11-06 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Wed","",-1018
2019-11-07 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Thu","",-1017
2019-11-08 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Fri","",-1016
2019-11-09 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sat","",-1015
2019-11-10 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sun","",-1014
2019-11-11 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Mon","",-1013
2019-11-12 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Tue","",-1012
2019-11-13 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Wed","",-1011
2019-11-14 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Thu","",-1010
2019-11-15 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Fri","",-1009
2019-11-16 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sat","",-1008
2019-11-17 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Sun","",-1007
2019-11-18 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Mon","",-1006
2019-11-19 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Tue","",-1005
2019-11-20 00:00:00.000,2019,"November",11,"Nov-2019",201911,"Q4-2019",201904,"Wed","",-1004
