Source.Name,Nummer,Omschrijving,Rekeningcode,Beginbalans,SaldoTotPeriode,DebetInPeriode,CreditInPeriode,Eindbalans,Jaar,Maand,Jaar-Maand
"Aug 2020.xlsx",7088,"Gebruiksvergoeding Cobema",1,0,245000,35000,0,280000,2020,8,"2020 - 8"
"Aug 2020.xlsx",4098,"Managementsvergoeding Arbema",1,0,81666.69,11666.67,0,93333.36,2020,8,"2020 - 8"
"Aug 2020.xlsx",8297,"betalingskorting verkopen",1,0,2660.88,2157.69,0,4818.57,2020,8,"2020 - 8"
"Aug 2020.xlsx",4211,"Kleine aanschaffingen nieuwe pand",1,0,795.85,1145.93,0,1941.78,2020,8,"2020 - 8"
"Okt 2020.xlsx",4000,"Lonen en salarissen",1,0,753561.89,82941.69,0,836503.58,2020,10,"2020 - 10"
"Okt 2020.xlsx",4120,"Energiekosten",1,0,13058.2,1976.16,0,15034.36,2020,10,"2020 - 10"
"Okt 2020.xlsx",4315,"Telefoon- en faxkosten",1,0,2574.73,154.45,0,2729.18,2020,10,"2020 - 10"
"Okt 2020.xlsx",4400,"Brandstof",1,0,9731.52,907.99,0,10639.51,2020,10,"2020 - 10"
"Okt 2020.xlsx",4500,"Reclame- en advertentiekosten",1,0,92476.48,3434.4,0,95910.88,2020,10,"2020 - 10"
"Okt 2020.xlsx",7002,"Inkopen NL hoog",1,0,806296.22,100109.54,0,906405.76,2020,10,"2020 - 10"
"Okt 2020.xlsx",7015,"Inkopen binnen EU hoog",1,0,1610828.01,205287.95,0,1816115.96,2020,10,"2020 - 10"
"Okt 2020.xlsx",7018,"Inkopen buiten EU hoog",1,0,2911.89,7530,0,10441.89,2020,10,"2020 - 10"
"Okt 2020.xlsx",8003,"Verkopen overig",1,0,-1153.56,-7.34,0,-1160.9,2020,10,"2020 - 10"
"Okt 2020.xlsx",7095,"Kredietbeperking inkopen",1,0,-140.21,-16.5,0,-156.71,2020,10,"2020 - 10"
"Okt 2020.xlsx",4200,"Onderhoudskosten machines",1,0,202.75,931.65,0,1134.4,2020,10,"2020 - 10"
"Okt 2020.xlsx",4210,"Kleine aanschaffingen",1,0,1426.06,236.97,0,1663.03,2020,10,"2020 - 10"
"Okt 2020.xlsx",4300,"Kantoorkosten",1,0,7612.13,781.54,0,8393.67,2020,10,"2020 - 10"
"Okt 2020.xlsx",4305,"Automatiseringskosten",1,0,91751.4,4376.41,0,96127.81,2020,10,"2020 - 10"
"Okt 2020.xlsx",4310,"Contributies en bijdragen",1,0,4331.28,346.05,0,4677.33,2020,10,"2020 - 10"
"Okt 2020.xlsx",4350,"Praktijkkosten",1,0,28622.27,4832.5,0,33454.77,2020,10,"2020 - 10"
"Okt 2020.xlsx",4380,"Algemene verzekeringen",1,0,30586.27,1747.68,0,32333.95,2020,10,"2020 - 10"
"Okt 2020.xlsx",4410,"Reparatie / onderhoud",1,0,4704.16,2116.52,0,6820.68,2020,10,"2020 - 10"
"Okt 2020.xlsx",4530,"Reis- en verblijfkosten",1,0,2180.48,9.92,0,2190.4,2020,10,"2020 - 10"
"Okt 2020.xlsx",4590,"Overige verkoopkosten",1,0,3046.27,100,0,3146.27,2020,10,"2020 - 10"
"Okt 2020.xlsx",4700,"Rente- / kosten bank",1,0,2359.49,297.43,0,2656.92,2020,10,"2020 - 10"
"Okt 2020.xlsx",4720,"Rente lening 0/g",1,0,42000,3000,0,45000,2020,10,"2020 - 10"
"Okt 2020.xlsx",4190,"Overige huisvestigingskosten",1,0,32178.57,10522.58,0,42701.15,2020,10,"2020 - 10"
"Okt 2020.xlsx",4490,"Overige autokosten",1,0,303.4,32,0,335.4,2020,10,"2020 - 10"
"Okt 2020.xlsx",7040,"Vrachtkosten NL",1,0,16962.85,684.87,0,17647.72,2020,10,"2020 - 10"
"Okt 2020.xlsx",4005,"Reservering vakantiegeld",1,0,-23555.27,7630.64,0,-15924.63,2020,10,"2020 - 10"
"Okt 2020.xlsx",4010,"Sociale lasten",1,0,98318.44,9773.48,0,108091.92,2020,10,"2020 - 10"
"Okt 2020.xlsx",4040,"Reiskostenvergoeding",1,0,15817.56,1783,0,17600.56,2020,10,"2020 - 10"
"Okt 2020.xlsx",4060,"bedrijfskleding",1,0,4971.73,500.5,0,5472.23,2020,10,"2020 - 10"
"Okt 2020.xlsx",4030,"Kantinekosten",1,0,5126.73,532.11,0,5658.84,2020,10,"2020 - 10"
"Okt 2020.xlsx",4080,"Opleidingen",1,0,3094.45,300,0,3394.45,2020,10,"2020 - 10"
"Okt 2020.xlsx",4535,"zakenlunch/diner",1,0,123.29,499.79,0,623.08,2020,10,"2020 - 10"
"Okt 2020.xlsx",7041,"Kosten invoer (grens)",1,0,461.88,83,0,544.88,2020,10,"2020 - 10"
"Okt 2020.xlsx",4001,"vergoeding ZKV",1,0,55737.48,5631.64,0,61369.12,2020,10,"2020 - 10"
"Okt 2020.xlsx",7004,"Inkopen R & D NL",1,0,1392.5,80,0,1472.5,2020,10,"2020 - 10"
"Okt 2020.xlsx",7020,"Vrachtkosten binnen EU",1,0,262491.29,40491.39,0,302982.68,2020,10,"2020 - 10"
"Okt 2020.xlsx",7025,"Vrachtkosten buiten EU",1,0,13430.87,3438.96,0,16869.83,2020,10,"2020 - 10"
"Okt 2020.xlsx",4610,"Afschrijving huurdersinvestering",1,0,9000,1000,0,10000,2020,10,"2020 - 10"
"Okt 2020.xlsx",4235,"Gereedschappen",1,0,0,324,0,324,2020,10,"2020 - 10"
"Okt 2020.xlsx",7023,"Vrachtkosten binnen EU (zonder BTW)",1,0,3452.6,62.16,0,3514.76,2020,10,"2020 - 10"
"Okt 2020.xlsx",4340,"Advieskosten",1,0,0,3960,0,3960,2020,10,"2020 - 10"
"Okt 2020.xlsx",4050,"Bedrijfsuitjes personeel",1,0,697.25,218,0,915.25,2020,10,"2020 - 10"
"Okt 2020.xlsx",4003,"Lonen en salarissen (overwerk/bonus/vak.geld/prov)",1,0,197080.71,14973.81,0,212054.52,2020,10,"2020 - 10"
"Okt 2020.xlsx",4502,"Vertalingen binnen EU",1,0,7256.58,2598.45,0,9855.03,2020,10,"2020 - 10"
"Okt 2020.xlsx",4505,"Reclame & advertentiekosten (binnen EU)",1,0,32503.32,2500,0,35003.32,2020,10,"2020 - 10"
"Okt 2020.xlsx",4091,"Overige personeelskosten binnen EU",1,0,0,21,0,21,2020,10,"2020 - 10"
"Okt 2020.xlsx",7088,"Gebruiksvergoeding Cobema",1,0,315000,35000,0,350000,2020,10,"2020 - 10"
"Okt 2020.xlsx",4098,"Managementsvergoeding Arbema",1,0,105000.03,11666.67,0,116666.7,2020,10,"2020 - 10"
"Okt 2020.xlsx",8297,"betalingskorting verkopen",1,0,5336.65,245.4,0,5582.05,2020,10,"2020 - 10"
"Okt 2020.xlsx",4211,"Kleine aanschaffingen nieuwe pand",1,0,4617.54,1138.16,0,5755.7,2020,10,"2020 - 10"
"Okt 2020.xlsx",4680,"Afschrijvingen ICT",1,0,2989.08,678.62,0,3667.7,2020,10,"2020 - 10"
"Okt 2020.xlsx",4101,"huur bedrijfsruimte nw pand",1,0,20000,20000,0,40000,2020,10,"2020 - 10"
"Sep 2020.xlsx",4000,"Lonen en salarissen",1,0,670862.02,82699.87,0,753561.89,2020,9,"2020 - 9"
"Sep 2020.xlsx",4120,"Energiekosten",1,0,11202.24,1855.96,0,13058.2,2020,9,"2020 - 9"
"Sep 2020.xlsx",4315,"Telefoon- en faxkosten",1,0,2400.53,174.2,0,2574.73,2020,9,"2020 - 9"
"Sep 2020.xlsx",4400,"Brandstof",1,0,8636.04,1095.48,0,9731.52,2020,9,"2020 - 9"
"Sep 2020.xlsx",4500,"Reclame- en advertentiekosten",1,0,78712.12,13764.36,0,92476.48,2020,9,"2020 - 9"
"Sep 2020.xlsx",4302,"Betalingsverschillen",1,0,-1932.73,0.31,0,-1932.42,2020,9,"2020 - 9"
"Sep 2020.xlsx",7002,"Inkopen NL hoog",1,0,681784.08,124512.14,0,806296.22,2020,9,"2020 - 9"
"Sep 2020.xlsx",7015,"Inkopen binnen EU hoog",1,0,1343359.64,267468.37,0,1610828.01,2020,9,"2020 - 9"
"Sep 2020.xlsx",7018,"Inkopen buiten EU hoog",1,0,0,2911.89,0,2911.89,2020,9,"2020 - 9"
"Sep 2020.xlsx",8003,"Verkopen overig",1,0,-786.03,-367.53,0,-1153.56,2020,9,"2020 - 9"
"Sep 2020.xlsx",7095,"Kredietbeperking inkopen",1,0,-116.38,-23.81,0,-140.19,2020,9,"2020 - 9"
"Sep 2020.xlsx",4100,"Huur bedrijfsruimte",1,0,62492.92,27873.61,0,90366.53,2020,9,"2020 - 9"
"Sep 2020.xlsx",4210,"Kleine aanschaffingen",1,0,1364.25,61.81,0,1426.06,2020,9,"2020 - 9"
"Sep 2020.xlsx",4300,"Kantoorkosten",1,0,6162.56,1449.57,0,7612.13,2020,9,"2020 - 9"
"Sep 2020.xlsx",4305,"Automatiseringskosten",1,0,80106.13,11645.27,0,91751.4,2020,9,"2020 - 9"
"Sep 2020.xlsx",4310,"Contributies en bijdragen",1,0,3991.28,340,0,4331.28,2020,9,"2020 - 9"
"Sep 2020.xlsx",4330,"Drukwerk",1,0,715,800,0,1515,2020,9,"2020 - 9"
"Sep 2020.xlsx",4350,"Praktijkkosten",1,0,22022.26,6600.01,0,28622.27,2020,9,"2020 - 9"
"Sep 2020.xlsx",4380,"Algemene verzekeringen",1,0,19405.25,11181.02,0,30586.27,2020,9,"2020 - 9"
"Sep 2020.xlsx",4410,"Reparatie / onderhoud",1,0,4564.16,140,0,4704.16,2020,9,"2020 - 9"
"Sep 2020.xlsx",4530,"Reis- en verblijfkosten",1,0,2165.6,14.88,0,2180.48,2020,9,"2020 - 9"
"Sep 2020.xlsx",4590,"Overige verkoopkosten",1,0,2946.27,100,0,3046.27,2020,9,"2020 - 9"
"Sep 2020.xlsx",4700,"Rente- / kosten bank",1,0,2165.06,194.43,0,2359.49,2020,9,"2020 - 9"
"Sep 2020.xlsx",4720,"Rente lening 0/g",1,0,36000,6000,0,42000,2020,9,"2020 - 9"
"Sep 2020.xlsx",4880,"Rente belastingdienst",1,0,17,115,0,132,2020,9,"2020 - 9"
"Sep 2020.xlsx",4190,"Overige huisvestigingskosten",1,0,23400.2,8778.37,0,32178.57,2020,9,"2020 - 9"
"Sep 2020.xlsx",4490,"Overige autokosten",1,0,271.4,32,0,303.4,2020,9,"2020 - 9"
"Sep 2020.xlsx",7040,"Vrachtkosten NL",1,0,16081.95,880.9,0,16962.85,2020,9,"2020 - 9"
"Sep 2020.xlsx",4090,"Overige personeelskosten",1,0,23288.97,4488.38,0,27777.35,2020,9,"2020 - 9"
"Sep 2020.xlsx",4005,"Reservering vakantiegeld",1,0,-31163.66,7608.39,0,-23555.27,2020,9,"2020 - 9"
"Sep 2020.xlsx",4010,"Sociale lasten",1,0,88186.32,10132.12,0,98318.44,2020,9,"2020 - 9"
"Sep 2020.xlsx",4040,"Reiskostenvergoeding",1,0,14049.59,1767.97,0,15817.56,2020,9,"2020 - 9"
"Sep 2020.xlsx",4060,"bedrijfskleding",1,0,4780.93,190.8,0,4971.73,2020,9,"2020 - 9"
"Sep 2020.xlsx",4030,"Kantinekosten",1,0,4712.78,413.95,0,5126.73,2020,9,"2020 - 9"
"Sep 2020.xlsx",4080,"Opleidingen",1,0,2684.45,410,0,3094.45,2020,9,"2020 - 9"
"Sep 2020.xlsx",4535,"zakenlunch/diner",1,0,79.8,43.49,0,123.29,2020,9,"2020 - 9"
"Sep 2020.xlsx",7041,"Kosten invoer (grens)",1,0,415.99,45.89,0,461.88,2020,9,"2020 - 9"
"Sep 2020.xlsx",4001,"vergoeding ZKV",1,0,50038.25,5699.23,0,55737.48,2020,9,"2020 - 9"
"Sep 2020.xlsx",7004,"Inkopen R & D NL",1,0,0,1392.5,0,1392.5,2020,9,"2020 - 9"
"Sep 2020.xlsx",7020,"Vrachtkosten binnen EU",1,0,229242.75,33248.54,0,262491.29,2020,9,"2020 - 9"
"Sep 2020.xlsx",7025,"Vrachtkosten buiten EU",1,0,12530.5,900.37,0,13430.87,2020,9,"2020 - 9"
"Sep 2020.xlsx",4610,"Afschrijving huurdersinvestering",1,0,8000,1000,0,9000,2020,9,"2020 - 9"
"Sep 2020.xlsx",9500,"Vennootschapsbelasting",1,0,74271.82,13723,0,87994.82,2020,9,"2020 - 9"
"Sep 2020.xlsx",4045,"Reis en verblijfkosten personeel",1,0,1221.51,306.47,0,1527.98,2020,9,"2020 - 9"
"Sep 2020.xlsx",4003,"Lonen en salarissen (overwerk/bonus/vak.geld/prov)",1,0,189347.99,7732.72,0,197080.71,2020,9,"2020 - 9"
"Sep 2020.xlsx",4502,"Vertalingen binnen EU",1,0,5844.58,1412,0,7256.58,2020,9,"2020 - 9"
"Sep 2020.xlsx",4505,"Reclame & advertentiekosten (binnen EU)",1,0,27887.39,4615.93,0,32503.32,2020,9,"2020 - 9"
"Sep 2020.xlsx",7088,"Gebruiksvergoeding Cobema",1,0,280000,35000,0,315000,2020,9,"2020 - 9"
"Sep 2020.xlsx",4098,"Managementsvergoeding Arbema",1,0,93333.36,11666.67,0,105000.03,2020,9,"2020 - 9"
"Sep 2020.xlsx",8297,"betalingskorting verkopen",1,0,4818.57,518.08,0,5336.65,2020,9,"2020 - 9"
"Sep 2020.xlsx",4211,"Kleine aanschaffingen nieuwe pand",1,0,1941.78,2675.76,0,4617.54,2020,9,"2020 - 9"
"Sep 2020.xlsx",4680,"Afschrijvingen ICT",1,0,2310.46,678.62,0,2989.08,2020,9,"2020 - 9"
"Sep 2020.xlsx",4680,"Afschrijvingen ICT",1,0,0,3501.16,0,3501.16,2020,9,"2020 - 9"
"Aug 2020.xlsx",1100,"Bank",0,799882,282049.96,507168.59,660990.33,128228.22,2020,8,"2020 - 8"
"Aug 2020.xlsx",1300,"Debiteuren",0,410996.13,504108.43,400809.22,492402.45,412515.2,2020,8,"2020 - 8"
"Aug 2020.xlsx",1500,"Crediteuren",0,-266400.84,-340681,422563.64,300897.7,-219015.06,2020,8,"2020 - 8"
"Aug 2020.xlsx",1602,"Btw af te dragen hoog (verkopen)",0,0,-254469.8,0,16780.55,-271250.35,2020,8,"2020 - 8"
"Aug 2020.xlsx",2500,"Vraagposten",0,1739.37,-14650.02,1582.03,3591.7,-16659.69,2020,8,"2020 - 8"
"Aug 2020.xlsx",252,"Cum. afschrijvingen huurdersinvestering",0,-37694,-44694,0,1000,-45694,2020,8,"2020 - 8"
"Aug 2020.xlsx",1460,"Vooruitbetaalde posten",0,84929.03,95745.5,2802.69,1747.68,96800.51,2020,8,"2020 - 8"
"Aug 2020.xlsx",1600,"Loonbelasting",0,-98309.6,-19118.46,40630,36570.08,-15058.54,2020,8,"2020 - 8"
"Aug 2020.xlsx",1950,"tussenrekening netto lonen",0,-41403.67,899.71,1959.11,73861.47,-71002.65,2020,8,"2020 - 8"
"Aug 2020.xlsx",1940,"Reservering vakantiegeld",0,-72619.28,-34419.3,0,7036.32,-41455.62,2020,8,"2020 - 8"
"Aug 2020.xlsx",4011,"Verhaalde WGA premie",1,0,-1682.29,0,217.25,-1899.54,2020,8,"2020 - 8"
"Aug 2020.xlsx",8110,"Omzet verhuur binnen EU",1,0,-4485.43,0,599.17,-5084.6,2020,8,"2020 - 8"
"Aug 2020.xlsx",4015,"Te betalen BTER-premies",1,0,23032.25,6522.03,3708.58,25845.7,2020,8,"2020 - 8"
"Aug 2020.xlsx",8107,"Omzet verhuur PL",1,0,-62441.09,0,7264.91,-69706,2020,8,"2020 - 8"
"Aug 2020.xlsx",8102,"Omzet verhuur NO",1,0,-8980.78,0,1293.86,-10274.64,2020,8,"2020 - 8"
"Aug 2020.xlsx",8109,"Omzet verhuur SE",1,0,-10476.41,0,1496.63,-11973.04,2020,8,"2020 - 8"
"Aug 2020.xlsx",8108,"Omzet verhuur DK",1,0,-6446.79,0,870.77,-7317.56,2020,8,"2020 - 8"
"Aug 2020.xlsx",8300,"Omzet Binnen Nederland",1,0,-1272374.7,0,79998.31,-1352373.01,2020,8,"2020 - 8"
"Aug 2020.xlsx",8310,"Omzet binnen de EU",1,0,-2639967.01,0,237055.72,-2877022.73,2020,8,"2020 - 8"
"Aug 2020.xlsx",8320,"Omzet buiten de EU",1,0,-1259087.84,0,55449.3,-1314537.14,2020,8,"2020 - 8"
"Aug 2020.xlsx",7500,"Inkoopkosten Ridder",1,0,4551.22,106065.56,106003.39,4613.39,2020,8,"2020 - 8"
"Aug 2020.xlsx",1990,"vooruit ontvangen bedragen debiteuren",0,0,0,0,12508,-12508,2020,8,"2020 - 8"
"Aug 2020.xlsx",1470,"Betaalde borg debiteuren",0,0,0,0,4500,-4500,2020,8,"2020 - 8"
"Aug 2020.xlsx",1995,"Dubbele betalingen",0,-5760.94,-7541.07,0,108.36,-7649.43,2020,8,"2020 - 8"
"Okt 2020.xlsx",1100,"Bank",0,799882,336486.74,699529.37,746980.37,289035.74,2020,10,"2020 - 10"
"Okt 2020.xlsx",1300,"Debiteuren",0,410996.13,386749.6,919565.96,617212.08,689103.48,2020,10,"2020 - 10"
"Okt 2020.xlsx",1500,"Crediteuren",0,-266400.84,-463713.56,556616.56,580451.06,-487548.06,2020,10,"2020 - 10"
"Okt 2020.xlsx",1602,"Btw af te dragen hoog (verkopen)",0,0,-312349.36,0,43573.11,-355922.47,2020,10,"2020 - 10"
"Okt 2020.xlsx",4302,"Betalingsverschillen",1,0,-1932.42,0,0.6,-1933.02,2020,10,"2020 - 10"
"Okt 2020.xlsx",260,"Aanschaf machines/inventaris",0,0,68999.93,20269.61,1195,88074.54,2020,10,"2020 - 10"
"Okt 2020.xlsx",252,"Cum. afschrijvingen huurdersinvestering",0,-37694,-46694,0,1000,-47694,2020,10,"2020 - 10"
"Okt 2020.xlsx",1460,"Vooruitbetaalde posten",0,84929.03,61185.29,8579.5,2689.81,67074.98,2020,10,"2020 - 10"
"Okt 2020.xlsx",1600,"Loonbelasting",0,-98309.6,-13136.76,34642,37482.21,-15976.97,2020,10,"2020 - 10"
"Okt 2020.xlsx",1950,"tussenrekening netto lonen",0,-41403.67,-71736.71,73229.41,73329.41,-71836.71,2020,10,"2020 - 10"
"Okt 2020.xlsx",8090,"Betalingsverschillen",1,0,0,0,0.09,-0.09,2020,10,"2020 - 10"
"Okt 2020.xlsx",1940,"Reservering vakantiegeld",0,-72619.28,-49064.01,0,7630.64,-56694.65,2020,10,"2020 - 10"
"Okt 2020.xlsx",8080,"Verleende bet. korting",1,0,0,0,435.6,-435.6,2020,10,"2020 - 10"
"Okt 2020.xlsx",4026,"Ont subsidie personeel",1,0,-11518,0,1612,-13130,2020,10,"2020 - 10"
"Okt 2020.xlsx",4011,"Verhaalde WGA premie",1,0,-2116.47,0,214.36,-2330.83,2020,10,"2020 - 10"
"Okt 2020.xlsx",8110,"Omzet verhuur binnen EU",1,0,-5683.77,0,599.17,-6282.94,2020,10,"2020 - 10"
"Okt 2020.xlsx",4015,"Te betalen BTER-premies",1,0,28629.53,6584.34,3663.28,31550.59,2020,10,"2020 - 10"
"Okt 2020.xlsx",8107,"Omzet verhuur PL",1,0,-77395.71,0,10711,-88106.71,2020,10,"2020 - 10"
"Okt 2020.xlsx",8102,"Omzet verhuur NO",1,0,-12083.87,0,1809.23,-13893.1,2020,10,"2020 - 10"
"Okt 2020.xlsx",8109,"Omzet verhuur SE",1,0,-13469.67,0,1496.63,-14966.3,2020,10,"2020 - 10"
"Okt 2020.xlsx",8108,"Omzet verhuur DK",1,0,-7159.11,0,387.12,-7546.23,2020,10,"2020 - 10"
"Okt 2020.xlsx",8300,"Omzet Binnen Nederland",1,0,-1548253.59,0,207574.52,-1755828.11,2020,10,"2020 - 10"
"Okt 2020.xlsx",8310,"Omzet binnen de EU",1,0,-3343141.68,0,580278.78,-3923420.46,2020,10,"2020 - 10"
"Okt 2020.xlsx",8320,"Omzet buiten de EU",1,0,-1372691.64,0,70599.4,-1443291.04,2020,10,"2020 - 10"
"Okt 2020.xlsx",7500,"Inkoopkosten Ridder",1,0,4613.39,313105.95,308835.23,8884.11,2020,10,"2020 - 10"
"Okt 2020.xlsx",1990,"vooruit ontvangen bedragen debiteuren",0,0,0,0,439,-439,2020,10,"2020 - 10"
"Okt 2020.xlsx",1995,"Dubbele betalingen",0,-5760.94,-11414.03,3956.57,17031.19,-24488.65,2020,10,"2020 - 10"
"Okt 2020.xlsx",4022,"ontvangen NOW",0,0,-129768,77862,51906,-103812,2020,10,"2020 - 10"
"Okt 2020.xlsx",261,"Aanschaf machines/inventaris binnen EU",0,0,12924.55,0,215,12709.55,2020,10,"2020 - 10"
"Okt 2020.xlsx",282,"Cum. afschrijvingen ICT",0,0,-2989.08,0,678.62,-3667.7,2020,10,"2020 - 10"
"Sep 2020.xlsx",1100,"Bank",0,799882,128228.22,855523.45,647264.93,336486.74,2020,9,"2020 - 9"
"Sep 2020.xlsx",1300,"Debiteuren",0,410996.13,398016.4,775118.49,767990.82,405144.07,2020,9,"2020 - 9"
"Sep 2020.xlsx",1500,"Crediteuren",0,-266400.84,-188598.06,424235.48,707042.18,-471404.76,2020,9,"2020 - 9"
"Sep 2020.xlsx",1602,"Btw af te dragen hoog (verkopen)",0,0,-271250.35,0,41099.01,-312349.36,2020,9,"2020 - 9"
"Sep 2020.xlsx",2500,"Vraagposten",0,1739.37,-16656.79,29470.68,1989.52,10824.37,2020,9,"2020 - 9"
"Sep 2020.xlsx",252,"Cum. afschrijvingen huurdersinvestering",0,-37694,-45694,0,1000,-46694,2020,9,"2020 - 9"
"Sep 2020.xlsx",1460,"Vooruitbetaalde posten",0,84929.03,60443.33,6722.62,2689.81,64476.14,2020,9,"2020 - 9"
"Sep 2020.xlsx",1600,"Loonbelasting",0,-98309.6,-15058.54,36566,34644.22,-13136.76,2020,9,"2020 - 9"
"Sep 2020.xlsx",1950,"tussenrekening netto lonen",0,-41403.67,-71002.65,69300.19,70034.25,-71736.71,2020,9,"2020 - 9"
"Sep 2020.xlsx",1940,"Reservering vakantiegeld",0,-72619.28,-41455.62,0,7608.39,-49064.01,2020,9,"2020 - 9"
"Sep 2020.xlsx",4011,"Verhaalde WGA premie",1,0,-1899.54,0,216.93,-2116.47,2020,9,"2020 - 9"
"Sep 2020.xlsx",8110,"Omzet verhuur binnen EU",1,0,-5084.6,0,599.17,-5683.77,2020,9,"2020 - 9"
"Sep 2020.xlsx",4015,"Te betalen BTER-premies",1,0,25845.7,6445.91,3662.08,28629.53,2020,9,"2020 - 9"
"Sep 2020.xlsx",8107,"Omzet verhuur PL",1,0,-69706,0,7689.71,-77395.71,2020,9,"2020 - 9"
"Sep 2020.xlsx",8102,"Omzet verhuur NO",1,0,-10274.64,0,1809.23,-12083.87,2020,9,"2020 - 9"
"Sep 2020.xlsx",8109,"Omzet verhuur SE",1,0,-11973.04,0,1496.63,-13469.67,2020,9,"2020 - 9"
"Sep 2020.xlsx",8108,"Omzet verhuur DK",1,0,-7317.56,0,-158.45,-7159.11,2020,9,"2020 - 9"
"Sep 2020.xlsx",8300,"Omzet Binnen Nederland",1,0,-1352373.01,0,195880.58,-1548253.59,2020,9,"2020 - 9"
"Sep 2020.xlsx",8310,"Omzet binnen de EU",1,0,-2877022.73,0,466118.95,-3343141.68,2020,9,"2020 - 9"
"Sep 2020.xlsx",8320,"Omzet buiten de EU",1,0,-1314537.14,0,58154.5,-1372691.64,2020,9,"2020 - 9"
"Sep 2020.xlsx",7500,"Inkoopkosten Ridder",1,0,4613.39,371488.42,371488.42,4613.39,2020,9,"2020 - 9"
"Sep 2020.xlsx",1990,"vooruit ontvangen bedragen debiteuren",0,0,-278,0,14154,-14432,2020,9,"2020 - 9"
"Sep 2020.xlsx",1995,"Dubbele betalingen",0,-5760.94,-7649.43,1647.89,5957.96,-11959.5,2020,9,"2020 - 9"
"Sep 2020.xlsx",4022,"ontvangen NOW",0,0,-77862,0,51906,-129768,2020,9,"2020 - 9"
"Sep 2020.xlsx",282,"Cum. afschrijvingen ICT",0,0,-2310.46,0,678.62,-2989.08,2020,9,"2020 - 9"
