ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
405,"HB-R720",4,"","","ML Road Handlebars","Manillar de carretera GM","Poignées de vélo de route ML",24.9932,True,"NA",500,375,56.2909,"","NA",,1,"R",33.7745,"M","","ML Road Handlebars","Anatomically shaped aluminum tube bar will suit all riders.","Barre d'appui avec tube en aluminium ergonomique pour répondre aux besoins de tous les cyclistes.","符合人体解剖学的铝制车把适用于所有骑乘者。","قضيب قيادة أنبوبي الشكل مصنوع من الألومنيوم ومشكّل بطريقة تتكيف مع بنية الراكب الجسمية ويناسب جميع الرّكاب.","צינור אלומיניום לידית המעוצבת בצורה אנטומית שתתאים לכל רוכב.","คานอลูมิเนียมที่ออกแบบตามหลักสรีรศาสตร์ เหมาะสำหรับนักปั่นทุกคน","Die anatomisch geformte Rohrstange ist für jeden Fahrer geeignet.","アナトミック形状のアルミニウム チューブ バーで、どのような乗り手にも適合します。","Anatomik biçimli alüminyum boru tüm sürücüler için uygundur.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
406,"HB-R720",4,"","","ML Road Handlebars","Manillar de carretera GM","Poignées de vélo de route ML",27.4925,True,"NA",500,375,61.92,"","NA",,1,"R",37.152,"M","","ML Road Handlebars","Anatomically shaped aluminum tube bar will suit all riders.","Barre d'appui avec tube en aluminium ergonomique pour répondre aux besoins de tous les cyclistes.","符合人体解剖学的铝制车把适用于所有骑乘者。","قضيب قيادة أنبوبي الشكل مصنوع من الألومنيوم ومشكّل بطريقة تتكيف مع بنية الراكب الجسمية ويناسب جميع الرّكاب.","צינור אלומיניום לידית המעוצבת בצורה אנטומית שתתאים לכל רוכב.","คานอลูมิเนียมที่ออกแบบตามหลักสรีรศาสตร์ เหมาะสำหรับนักปั่นทุกคน","Die anatomisch geformte Rohrstange ist für jeden Fahrer geeignet.","アナトミック形状のアルミニウム チューブ バーで、どのような乗り手にも適合します。","Anatomik biçimli alüminyum boru tüm sürücüler için uygundur.",2013-07-01 00:00:00.000,,"Current"
407,"HB-R956",4,"","","HL Road Handlebars","Manillar de carretera GA","Poignées de vélo de route HL",48.5453,True,"NA",500,375,109.3364,"","NA",,1,"R",65.6018,"H","","HL Road Handlebars","Designed for racers; high-end anatomically shaped bar from aluminum alloy.","Conçu pour la compétition ; barre d'appui ergonomique haut de gamme en alliage d'aluminium.","专为竞赛者设计；高档且符合人体解剖学的铝合金车把。","أحدث قضيب قيادة مشكّل بطريقة تتكيف مع بنية الراكب الجسمية وهو مصنوع من سبيكة ألومنيوم، ومصمم للمتسابقين.","עיצוב המיוחד למתחרים; ידית אנטומית המעוצבת בצורה איכותית מסגסוגת אלומיניום.","คันบังคับชั้นเยี่ยม ได้รับการออกแบบตามหลักสรีรศาสตร์สำหรับนักแข่ง ทำจากอลูมิเนียมอัลลอยด์","Konzipiert für Rennfahrer; anatomisch geformte Stange aus Aluminiumlegierung.","レーサー用に設計された、高性能なアナトミック形状のアルミニウム合金バー。","Yarışçılar için tasarlanmış alüminyum alaşımı anatomik biçimli boru.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
408,"HB-R956",4,"","","HL Road Handlebars","Manillar de carretera GA","Poignées de vélo de route HL",53.3999,True,"NA",500,375,120.27,"","NA",,1,"R",72.162,"H","","HL Road Handlebars","Designed for racers; high-end anatomically shaped bar from aluminum alloy.","Conçu pour la compétition ; barre d'appui ergonomique haut de gamme en alliage d'aluminium.","专为竞赛者设计；高档且符合人体解剖学的铝合金车把。","أحدث قضيب قيادة مشكّل بطريقة تتكيف مع بنية الراكب الجسمية وهو مصنوع من سبيكة ألومنيوم، ومصمم للمتسابقين.","עיצוב המיוחד למתחרים; ידית אנטומית המעוצבת בצורה איכותית מסגסוגת אלומיניום.","คันบังคับชั้นเยี่ยม ได้รับการออกแบบตามหลักสรีรศาสตร์สำหรับนักแข่ง ทำจากอลูมิเนียมอัลลอยด์","Konzipiert für Rennfahrer; anatomisch geformte Stange aus Aluminiumlegierung.","レーサー用に設計された、高性能なアナトミック形状のアルミニウム合金バー。","Yarışçılar için tasarlanmış alüminyum alaşımı anatomik biçimli boru.",2013-07-01 00:00:00.000,,"Current"
410,"FW-M423",17,"","","LL Mountain Front Wheel","","",26.9708,True,"Black",500,375,60.745,"","NA",,1,"M",36.447,"L","","LL Mountain Front Wheel","Replacement mountain wheel for entry-level rider.","Roue de secours tout-terrain pour vététiste occasionnel.","适用于入门级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.","גלגל חלופי לרכיבה הררית לרוכב המתחיל.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นระดับเริ่มต้น","Ersatzrad für Mountainbike-Einsteiger.","初心者向けの交換用マウンテン ホイール。","Başlangıç seviyesinde sürücüler için yedek dağ bisikleti tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
411,"FW-M762",17,"","","ML Mountain Front Wheel","","",92.8071,True,"Black",500,375,209.025,"","NA",,1,"M",125.415,"M","","ML Mountain Front Wheel","Replacement mountain wheel for the casual to serious rider.","Roue de secours tout-terrain pour vététiste amateur à confirmé.","适用于一般和高级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف.","גלגל חלופי לרכיבה הררית לרוכב החובב והרציני.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นสมัครเล่นไปจนถึงมืออาชีพ","Mountainbike-Ersatzrad für Fortgeschrittene und Profis.","中級者から上級者向けの交換用マウンテン ホイール。","Orta ve ileri seviyedeki sürücüler için yedek dağ bisikleti tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
412,"FW-M928",17,"","","HL Mountain Front Wheel","","",133.2955,True,"Black",500,375,300.215,"","NA",,1,"M",180.129,"H","","HL Mountain Front Wheel","High-performance mountain replacement wheel.","Roue de secours tout-terrain hautes performances.","高性能的山地车备用轮。","عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء.","גלגל חלופי עתיר ביצועים לרכיבה הררית.","ล้ออะไหล่จักรยานภูเขาประสิทธิภาพสูง","Hochwertiges Ersatzrad für Mountainbikes.","高性能のマウンテン バイク用交換ホイール。","Yüksek performanslı yedek dağ bisikleti tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
416,"FW-T905",17,"","","Touring Front Wheel","Rueda de paseo delantera","Roue avant de vélo de randonnée",96.7964,True,"Black",500,375,218.01,"","NA",,1,"T",130.806,"","","Touring Front Wheel","Aerodynamic rims for smooth riding.","Jantes aérodynamiques pour conduite en souplesse.","轮缘的设计符合空气动力学，确保平稳骑乘。","توفر خاصية الديناميكية الهوائية للإطارين المعدنيين قيادة سلسة.","חישוקים אווירודינמיים לרכיבה חלקה.","ขอบล้อแอโรไดนามิคสำหรับการขับขี่อย่างนุ่มนวล","Aerodynamische Felgen für ein geschmeidiges Fahrerlebnis.","滑らかな乗り心地を約束する空気力学的なリム。","Akıcı sürüş için aerodinamik jantlar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
419,"RW-M423",17,"","","LL Mountain Rear Wheel","","",38.9588,True,"Black",500,375,87.745,"","NA",,1,"M",52.647,"L","","LL Mountain Rear Wheel","Replacement mountain wheel for entry-level rider.","Roue de secours tout-terrain pour vététiste occasionnel.","适用于入门级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.","גלגל חלופי לרכיבה הררית לרוכב המתחיל.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นระดับเริ่มต้น","Ersatzrad für Mountainbike-Einsteiger.","初心者向けの交換用マウンテン ホイール。","Başlangıç seviyesinde sürücüler için yedek dağ bisikleti tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
420,"RW-M762",17,"","","ML Mountain Rear Wheel","","",104.7951,True,"Black",500,375,236.025,"","NA",,1,"M",141.615,"M","","ML Mountain Rear Wheel","Replacement mountain wheel for the casual to serious rider.","Roue de secours tout-terrain pour vététiste amateur à confirmé.","适用于一般和高级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف.","גלגל חלופי לרכיבה הררית לרוכב החובב והרציני.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นสมัครเล่นไปจนถึงมืออาชีพ","Mountainbike-Ersatzrad für Fortgeschrittene und Profis.","中級者から上級者向けの交換用マウンテン ホイール。","Orta ve ileri seviyedeki sürücüler için yedek dağ bisikleti tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
421,"RW-M928",17,"","","HL Mountain Rear Wheel","","",145.2835,True,"Black",500,375,327.215,"","NA",,1,"M",196.329,"H","","HL Mountain Rear Wheel","High-performance mountain replacement wheel.","Roue de secours tout-terrain hautes performances.","高性能的山地车备用轮。","عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء.","גלגל חלופי עתיר ביצועים לרכיבה הררית.","ล้ออะไหล่จักรยานภูเขาประสิทธิภาพสูง","Hochwertiges Ersatzrad für Mountainbikes.","高性能のマウンテン バイク用交換ホイール。","Yüksek performanslı yedek dağ bisikleti tekerleği.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
425,"RW-T905",17,"","","Touring Rear Wheel","Rueda de paseo trasera","Roue arrière de vélo de randonnée",108.7844,True,"Black",500,375,245.01,"","NA",,1,"T",147.006,"","","Touring Rear Wheel","Excellent aerodynamic rims guarantee a smooth ride.","Excellentes jantes aérodynamiques pour une conduite en souplesse.","出色的符合空气动力学的轮缘设计确保平稳骑乘。","إطاران معدنيان ممتازان يتميزان بخاصية الديناميكية الهوائية لضمان القيادة السلسلة.","חישוקים אווירודינמיים מצוינים מבטיחים רכיבה חלקה.","ขอบล้อแอโรไดนามิคสำหรับการขับขี่ที่นุ่มนวล","Hochwertige aerodynamische Felgen für ein komfortables Fahrerlebnis.","空気力学的に優れ、滑らかな乗り心地を保証するリム。","Mükemmel aerodinamik jantlar rahat bir sürüşü garanti eder.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
446,"PA-T100",35,"","","Touring-Panniers, Large","Cesta de paseo, grande","Sacoches de vélo de randonnée, grande capacité",51.5625,True,"Grey",4,3,125,"","NA",,0,"T",75,"","","Touring-Panniers","Durable, water-proof nylon construction with easy access. Large enough for weekend trips.","Fabrication en nylon résistant étanche d'accès facile. Suffisamment grand pour les randonnées du week-end.","易于拿取的耐用防水型尼龙结构。容量尽可满足周末旅行所需。","تركيبة نيلون شديدة التحمل مضادة للماء يمكن الوصول إليها بسهولة. واسعة بدرجة كافية لرحلات عطلة نهاية الأسبوع.","מבנה ניילון יציב ועמיד למים עם גישה קלה. גדול מספיק למסעות סופשבוע.","ทนทาน ทำจากไนลอนกันน้ำ ใช้งานง่าย  มีขนาดใหญ่พอสำหรับการเดินทางในช่วงสุดสัปดาห์","""Robustes, wasserfestes Nylon und einfacher Zugang. Groß genug für Wochenendfahrten.""","耐久性と防水性に優れた使いやすいナイロン製。週末旅行に最適です。","""Kolay erişilebilen sağlam, su geçirmez naylon. Hafta sonu yolculukları için yeterince geniş.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
447,"LO-C100",34,"","","Cable Lock","Cable antirrobo","Antivol câble",10.3125,True,"NA",4,3,25,"","NA",,0,"S",15,"","","Cable Lock","Wraps to fit front and rear tires, carrier and 2 keys included.","S'enroule pour s'adapter aux pneus avant et arrière, sac et deux clés fournis.","所携装备可置于前面和后面，包括行李架和两把钥匙。","أغلفة تناسب الإطارين الأمامي والخلفي، وتشمل حاملاً ومفتاحين.","נכרך להתאמה לצמיג קדמי ואחורי, מנשא ושני מפתחות כלולים.","ที่หุ้มยางสำหรับยางหน้าหรือยางหลัง พร้อมที่ใส่และกุญแจสองดอก","""Passt für Vorder- und Hinterrad, mit Halterung und 2 Schlüsseln.""","フロント タイヤとリア タイヤを収納でき、キャリアと鍵 2 つが付属しています。","""Ön ve arka tekerleklere uyacak şekilde sarılabilir, taşıyıcı ve iki anahtar dahildir.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
448,"PU-0452",36,"","","Minipump","","",8.2459,True,"NA",4,3,19.99,"","NA",,0,"S",11.994,"","","Minipump","Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.","Très pratique. Tient dans la poche. Corps en aluminium. 11,2 bars.","专门设计，确保方便。可装在您的口袋里。铝制气筒。额定气压为 160psi。","مصممة لتوفير الراحة التامة. تلائم حجم الجيب. ماسورة من الألومنيوم. بمعدل رطل في البوصة المربعة.","עיצוב המיועד לנוחות. מתאים לכיס. מיכל אלומיניום. 160 psi נקובים.","ออกแบบเพื่อความสะดวก  ขนาดกะทัดรัด ใส่พอดีกระเป๋า  กระบอกอลูมิเนียม  ขนาด 160psi","Komfortables Design. Passt in Ihre Tasche. Aluminiumrohr. 11 Bar.","便利さを追求したデザインで、ポケットに入るアルミバレル (最大 160 psi)。","Rahatlık için tasarlandı. Cebinize sığar. Alüminyum varil. 160 psi basınç.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
449,"PU-M044",36,"","","Mountain Pump","Bomba de montaña","Pompe de VTT",10.3084,True,"NA",4,3,24.99,"","NA",,0,"M",14.994,"","","Mountain Pump","Simple and light-weight. Emergency patches stored in handle.","Simple et léger. Rustines de secours rangées dans la poignée.","简单轻便。应急补片存放在手把中。","بسيطة وخفيفة الوزن. رقع لصق للطوارئ مخزنة في قضيب القيادة.","פשוט וקל-משקל. טלאי חירום מאוחסנים בידית.","เรียบง่าย น้ำหนักเบา  ที่ปะยางฉุกเฉินเก็บได้ในคันบังคับ","Einfach und leicht. Flickzeug im Griff.","シンプルで軽量。緊急用パッチがハンドルに格納されています。","Kolay ve hafif. Acil durum yamaları kolda saklanır.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
450,"LT-T990",33,"","","Taillights - Battery-Powered","","",5.7709,True,"NA",4,3,13.99,"","NA",,0,"R",8.394,"","","Taillight","Affordable light for safe night riding - uses 3 AAA batteries","Éclairage peu onéreux pour la conduite de nuit - utilise 3 piles AAA.","价格适中的车灯，确保夜间骑乘安全 – 使用三节 AAA 电池","إضاءة ذات سعر منخفض للقيادة بشكل آمن ليلاً، تستخدم 3 بطاريات AAA.","תאורה במחיר סביר לרכיבה לילית בטוחה – פועלת באמצעות סוללת AAA","ไฟราคาประหยัดสำหรับการขับขี่ยามค่ำคืนที่ปลอดภัย - ใช้แบตเตอรี่ AAA 3 ก้อน","Kostengünstiges Licht für sicheres Fahren bei Nacht - mit 3 AAA-Batterien","安全な夜間走行をサポートする低価格のライト (単 4 電池を 3 つ使用)。","""Güvenli gece sürüşü için ekonomik far, 3 adet AAA pil kullanır""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
451,"LT-H902",33,"","","Headlights - Dual-Beam","Luces: doble haz","Feu avant - double faisceau",14.4334,True,"NA",4,3,34.99,"","NA",,0,"R",20.994,"","","Headlights - Dual-Beam","Rechargeable dual-beam headlight.","Feu avant rechargeable à deux faisceaux.","充电式双光束车灯。","مصباح أمامي مزدوج الإضاءة قابل لإعادة الشحن.","פנס כפול-אלומה הניתן לטעינה חוזרת.","ไฟหน้าสองดวงแบบชาร์จซ้ำได้","Wiederaufladbares Vorderlicht mit zwei Strahlen.","充電式のデュアルビームのヘッドライト。","Şarj edilebilen çift ışıklı far.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
452,"LT-H903",33,"","","Headlights - Weatherproof","Luces: resistentes al agua","Feu avant étanche",18.5584,True,"NA",4,3,44.99,"","NA",,0,"R",26.994,"","","Headlights - Weatherproof","Rugged weatherproof headlight.","Feu avant robuste.","耐用型防风雨车灯。","مصباح أمامي قوي مضاد للظروف الجوية.","פנס קשיח ועמיד למים.","ไฟหน้าแบบทนทาน กันน้ำ","Wetterfestes Vorderlicht.","頑丈な全天候型ヘッドライト。","Sağlam her hava durumuna uygun far.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
477,"WB-H098",28,"","","Water Bottle - 30 oz.","","",1.8663,True,"NA",4,3,4.99,"","NA",,0,"S",2.994,"","","Water Bottle","AWC logo water bottle - holds 30 oz; leak-proof.","Bidon d'eau avec le logo de l'équipe AWC - capacité 0,75 litre, entièrement étanche.","带有 AWC 徽标的水瓶容量为 30 盎司；防漏设计。","زجاجة مياه تحمل شعار AWC تستوعب 840 غرامًا من المياه، وهي مضادة للتسرب.","בקבוק מים מתוצרת AWC – מכיל 850 גרם; עמיד מפני נזילה.","ขวดน้ำติดโลโก้ AWC - บรรจุ 30 ออนซ์ พร้อมป้องกันการรั่วไหล","Wasserflasche mit AWC-Logo - 880 ml; auslaufsicher.","AWC ロゴ入りの水筒 - 容量 30 オンス、漏れ防止。","""AWC logolu matara - 0,9 litre; sızdırmaz.""",2013-07-01 00:00:00.000,,"Current"
478,"BC-M005",28,"","","Mountain Bottle Cage","Portabotellas de montaña","Porte-bidon de VTT",3.7363,True,"NA",4,3,9.99,"","NA",,0,"M",5.994,"","","Mountain Bottle Cage","Tough aluminum cage holds bottle securly on tough terrain.","Porte-bidon en aluminium robuste qui maintient le bidon sur les terrains accidentés.","结实的铝壳可在任何环境下保持瓶子稳固。","هيكل قفصي من الألومنيوم يُثبت الزجاجة بإحكام أثناء القيادة على الأراضي الوعرة.","כלוב אלומיניום חזק שומר על הבקבוק בשטח קשה.","โครงอลูมิเนียมแข็งแกร่ง สำหรับใส่ขวดน้ำในเส้นทางวิบาก","Robuster Aluminiumrahmen hält die Flasche sicher auf schwierigem Gelände.","走行の困難な地形でもボトルをしっかりホールドする頑丈なアルミニウム ケージ。","Sağlam alüminyum kafes şişeyi zorlu yol koşullarında sıkıca tutar.",2013-07-01 00:00:00.000,,"Current"
479,"BC-R205",28,"","","Road Bottle Cage","Portabotellas de carretera","Porte-bidon de vélo de route",3.3623,True,"NA",4,3,8.99,"","NA",,0,"R",5.394,"","","Road Bottle Cage","Aluminum cage is lighter than our mountain version; perfect for long distance trips.","Le porte-bidon en aluminium est plus léger que la version VTT ; idéal pour les longues randonnées.","铝制外胎比山地车胎更轻盈；是长途旅行的完美伴侣。","هيكل قفصي من الألومنيوم أخف من مثيله في طرازنا المخصص للقيادة في الجبال، وهو مثالي في الرحلات ذات المسافات الطويلة.","כלוב האלומיניום קל יותר מאשר הגירסה ההררית שלנו; מושלם עבור רכיבה למרחקים ארוכים.","โครงอลูมิเนียมมีน้ำหนักเบากว่ารุ่นภูเขา เหมาะสำหรับการเดินทางระยะไกล","Aluminiumrahmen ist leichter als unsere Mountain-Version; perfekt für Langstrecken.","アルミニウム ケージは、当社のマウンテン バージョンより軽量で、ツーリングに最適です。","Alüminyum kafes dağ modelimizdekinden daha hafiftir ve uzun mesafeli yolculuklar için idealdir.",2013-07-01 00:00:00.000,,"Current"
480,"PK-7098",37,"","","Patch Kit/8 Patches","","",0.8565,True,"NA",4,3,2.29,"","NA",,0,"S",1.374,"","","Patch kit","Includes 8 different size patches, glue and sandpaper.","Comprend 8 rustines de tailles différentes, de la colle et du papier de verre.","包括八种不同尺寸的补片、胶水和砂纸。","تشمل 8 رقع لصق مختلفة الحجم، ومادة غروية لاصقة، وورق سنفرة.","כולל 8 טלאים בגדלים שונים, דבק ונייר זכוכית.","ประกอบด้วยแผ่นปะยาง 8 ขนาด กาว และกระดาษทราย","""Enthält Flicken in 8 verschiedenen Größen, Klebstoff und Sandpapier.""","8 種類の異なるサイズのパッチ、糊、およびサンド ペーパーが含まれます。","""8 farklı boyda yama, yapışkan ve zımpara kağıdı  içerir.""",2013-07-01 00:00:00.000,,"Current"
483,"RA-H123",26,"","","Hitch Rack - 4-Bike","","",44.88,True,"NA",4,3,120,"","NA",,0,"S",72,"","","Hitch Rack - 4-Bike","Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.","Porte-vélo sécurisé pour 4 vélos ; fabrication en acier ; adaptable sur attache-remorque.","可安全运载四辆自行车；钢结构；配有二英寸的固定装置。","يحمل 4 دراجات بشكل آمن، ذو بنية فولاذية، ويناسب عقدة تعليق بمساحة 2 بوصة.","נושא 4 זוגות אופניים בבטחה; מבנה פלדה; מתאים לרתמת מתלה של 2 אינץ'.","บรรทุกรถจักรยาน 4 คันอย่างปลอดภัย ด้วยโครงสร้างเหล็กกล้า ใช้กับขอเกี่ยวขนาด 2 นิ้ว","""Sicherer Transport von 4 Fahrrädern; Stahlkonstruktion, passt in 2-Zoll-Kupplung.""","4 台の自転車を安全に積載、スチール構造、2 インチ レシーバ ヒッチ用。","""4 bisikleti güvenli bir şekilde taşır, çelik konstrüksiyon, 2'' çekiye sabitlenebilir.""",2013-07-01 00:00:00.000,,"Current"
484,"CL-9009",29,"","","Bike Wash - Dissolver","Lavado de bicicletas: disolvente","Entretien du vélo - dissolvant",2.9733,True,"NA",4,3,7.95,"","NA",,0,"S",4.77,"","","Bike Wash","Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.","Nettoie les saletés ; dissout la graisse. Protège l'environnement. Bouteille d'1 litre.","可洗去最顽固的污垢；可溶解油脂，利于环保。一升瓶装。","يمكنها إزالة أصعب أوساخ الطريق، وإذابة المواد الزيتية، كما أنها آمنة بيئيًا. زجاجة بسعة لتر واحد.","לשטיפת לכלוך הנאסף בדרכים קשות; ממס שומנים, בטוח לסביבה. בקבוק של 1 ליטר.","ทำความสะอาดสิ่งสกปรกที่ฝังแน่น ละลายจาระบี และไม่เป็นอันตรายต่อสิ่งแวดล้อม  ขวดบรรจุ 1 ลิตร","Entfernt den hartnäckigsten Schmutz und Fett; umweltfreundlich. 1-Liter-Flasche.","落ちにくい汚れを落とし、油を分解し、環境にも安全な 1 リットル入りボトル。","""En katı yol kirini yıkar, yağı akıtır, çevre dostudur. 1-litrelik şişede.""",2013-07-01 00:00:00.000,,"Current"
485,"FE-6654",30,"","","Fender Set - Mountain","Conjunto de guardabarros: montaña","Jeu de garde-boue - VTT",8.2205,True,"NA",4,3,21.98,"","NA",,0,"M",13.188,"","","Fender Set - Mountain","Clip-on fenders fit most mountain bikes.","Garde-boue adapté à la plupart des VTT.","卡扣式挡泥板适合大多数山地车。","رفارف مثبتة بمشابك تلائم معظم الدراجات المخصصة للقيادة في الجبال.","פגושים מתחברים המתאימים לרוב האופנים לרכיבה הררית.","แผ่นป้องกันแบบคลิปออน สำหรับจักรยานภูเขาทุกรุ่น","Schutzbleche zum Aufstecken passen auf fast alle Mountainbikes.","クリップオン式フェンダーは、ほとんどのマウンテン バイクに適合します。","Klipsli çamurluklar çoğu dağ bisikletine uyar.",2013-07-01 00:00:00.000,,"Current"
486,"ST-1401",27,"","","All-Purpose Bike Stand","Soporte multiusos para bicicletas","Range-vélo pour tous modèles",59.466,True,"NA",4,3,159,"","NA",,0,"M",95.4,"","","All-Purpose Bike Stand","Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.","Support de type home trainer idéal pour vous entraîner en intérieur (pour tous les modèles de vélo). Fixations rapides, fabrication en acier.","完美设计的全能型自行车支架，适用于在家中立地骑乘。钢结构，具有快速可调的固定夹。","حامل دراجة ممتاز متعدد الأغراض يلائم صيانة دراجتك بالمنزل. قوامط سريعة الضبط وتركيبة فولاذية.","מעמד רב-תכליתי לאופניים המיועד לטיפולי אופניים הנערכים בבית. כליבות להתאמה מהירה ומבנה פלדה.","ขาตั้งจักรยานอเนกประสงค์สำหรับจักรยานคันโปรดของคุณที่บ้าน  ที่ยึดปรับสะดวก และโครงสร้างเหล็กกล้า","""Optimaler Allzweck-Fahrradständer für die Wartung des Rads zu Hause. Leicht anpassbare Klemmen, Stahlkonstruktion.""","自宅での作業にも完璧な多目的スタンドで、迅速な調整が可能なクランプと鋼構造を備えています。","Evinizde bisikletiniz üzerinde çalışmanız için mükemmel çok amaçlı bisiklet standı. Hızlı ayarlanabilen klempler ve çelik konstrüksiyon.",2013-07-01 00:00:00.000,,"Current"
515,"SE-M236",15,"","","LL Mountain Seat/Saddle","","",12.0413,True,"NA",500,375,27.12,"","NA",,1,"M",16.272,"L","","LL Mountain Seat/Saddle 2","Synthetic leather. Features gel for increased comfort.","Cuir synthétique. Confort amélioré grâce au couvre-selle en gel.","人造皮革。含有凝胶，提升舒适度。","جلد صناعي. تحتوي على مواد جيلاتينية لتوفير مزيد من الراحة.","עור מלאכותי. מאופיין בג'ל להגברת הנוחות.","หนังสังเคราะห์  พร้อมเจลนุ่มสบายเป็นพิเศษ","Synthetisches Leder. Mit Gel für höheren Komfort.","シンセティック レザーを採用し、ジェルで快適性を高めました。","Sentetik deri. Daha fazla için jel içerir.",2013-07-01 00:00:00.000,,"Current"
516,"SE-M798",15,"","","ML Mountain Seat/Saddle","","",17.3782,True,"NA",500,375,39.14,"","NA",,1,"M",23.484,"M","","ML Mountain Seat/Saddle 2","Designed to absorb shock.","Conçu pour absorber les chocs.","专门设计，确保避震。","مصممة لامتصاص الصدمات.","מעוצב לספיגת זעזועים.","ได้รับการออกแบบเพื่อซึมซับแรงกระแทก","Konzipiert zur Stoßdämpfung.","ショック吸収用に設計。","Şok emici olarak tasarlandı.",2013-07-01 00:00:00.000,,"Current"
517,"SE-M940",15,"","","HL Mountain Seat/Saddle","","",23.3722,True,"NA",500,375,52.64,"","NA",,1,"M",31.584,"H","","HL Mountain Seat/Saddle 2","Anatomic design for a full-day of riding in comfort. Durable leather.","Conception ergonomique pour randonnée longue distance confortable. Cuir de qualité.","符合人体解剖学的设计确保全天候舒适骑乘。皮革材质持久耐用。","تصميم يتناسب مع بنية الراكب الجسمية لتوفير قيادة مريحة طوال اليوم. جلد شديد التحمل.","עיצוב אנטומי לרכיבה נוחה לאורך כל היום. עור עמיד.","ออกแบบตามหลักสรีรศาสตร์ สำหรับการขับขี่อย่างสบายตลอดทั้งวัน  ทำจากหนังที่ทนทาน","Anatomisches Design für komfortables Fahrvergnügen den ganzen Tag. Widerstandsfähiges Leder.","1 日中乗っても快適なアナトミック デザインで、耐久性のある皮製。","Tüm gün konforlu sürüş için anatomik tasarım. Dayanıklı deri.",2013-07-01 00:00:00.000,,"Current"
518,"SE-R581",15,"","","LL Road Seat/Saddle","Sillín/asiento de carretera GB","Selle de vélo de route LL",12.0413,True,"NA",500,375,27.12,"","NA",,1,"R",16.272,"L","","LL Road Seat/Saddle 1","Lightweight foam-padded saddle.","Selle légère avec renfort en mousse.","轻型泡沫填充的车座。","مقعد خفيف الوزن ذو حشو رغوي.","מושב קל-משקל מרופד בקצף.","เบาะที่นั่งโฟมน้ำหนักเบา","Leichter Sattel mit Schaumstoff.","フォーム パディングの軽量サドル。","Hafif köpük pedli sele.",2013-07-01 00:00:00.000,,"Current"
