id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,week (bins)
1256798,109,126,1902,447.23,447.23,0,0,14,108
1470865,109,110,1902,447.23,447.23,0,0,14,108
1031846,112,99,1902,447.23,447.23,0,0,14,112
1364097,112,174,1902,447.23,447.23,0,0,14,112
1464048,115,86,1902,447.23,447.23,0,0,14,112
1396673,119,17,1902,447.23,447.23,0,0,14,116
1047853,125,83,1902,447.23,447.23,0,0,14,124
1206701,125,72,1902,447.23,447.23,0,0,14,124
1098483,125,43,1902,447.23,447.23,0,0,14,124
1338533,126,72,1902,447.23,447.23,0,0,14,124
1064004,127,177,1902,447.23,447.23,0,0,14,124
1480089,129,36,1902,447.23,447.23,0,0,14,128
1020572,130,102,1902,447.23,447.23,0,0,14,128
1197266,131,106,1902,447.23,447.23,0,0,14,128
1426991,131,81,1902,447.23,447.23,0,0,14,128
1110787,132,102,1902,447.23,447.23,0,0,14,132
1155590,135,145,1902,447.23,447.23,0,0,14,132
1091387,135,132,1902,447.23,447.23,0,0,14,132
1376076,140,161,1902,447.23,447.23,0,0,14,140
1295535,141,174,1902,447.23,447.23,0,0,14,140
1492575,143,64,1902,447.23,447.23,0,0,14,140
1213755,144,101,1902,447.23,447.23,0,0,14,144
1307183,145,162,1902,447.23,447.23,0,0,14,144
1339047,145,17,1902,447.23,447.23,0,0,14,144
1040469,5,161,2492,447.23,447.23,0,0,14,4
1400047,7,94,2492,447.23,447.23,0,0,14,4
1162984,8,177,2492,447.23,447.23,0,0,14,8
1219591,12,92,2492,447.23,447.23,0,0,14,12
1172782,13,74,2492,447.23,447.23,0,0,14,12
1015426,22,61,2492,447.23,447.23,0,0,14,20
1396779,24,83,2492,447.23,447.23,0,0,14,24
1402489,26,106,2492,447.23,447.23,0,0,14,24
1209488,32,77,2492,447.23,447.23,0,0,14,32
1379392,37,97,2492,447.23,447.23,0,0,14,36
1030370,38,73,2492,447.23,447.23,0,0,14,36
1354600,44,177,2492,447.23,447.23,0,0,14,44
1219816,51,74,2492,447.23,447.23,0,0,14,48
1066767,54,58,2492,447.23,447.23,0,0,14,52
1138311,55,177,2492,447.23,447.23,0,0,14,52
1270370,55,39,2492,447.23,447.23,0,0,14,52
1328300,57,61,2492,447.23,447.23,0,0,14,56
1274409,59,110,2492,447.23,447.23,0,0,14,56
1361981,62,149,2492,447.23,447.23,0,0,14,60
1208511,68,177,2492,447.23,447.23,0,0,14,68
1239668,72,161,2492,447.23,447.23,0,0,14,72
1016934,86,58,2492,447.23,447.23,0,0,14,84
1281660,87,102,2492,447.23,447.23,0,0,14,84
1424474,88,177,2492,447.23,447.23,0,0,14,88
1145980,89,110,2492,447.23,447.23,0,0,14,88
1497009,92,157,2492,447.23,447.23,0,0,14,92
1216968,94,149,2492,447.23,447.23,0,0,14,92
1363439,94,58,2492,447.23,447.23,0,0,14,92
1398273,102,26,2492,447.23,447.23,0,0,14,100
1397668,105,29,2492,447.23,447.23,0,0,14,104
1126621,107,145,2492,447.23,447.23,0,0,14,104
1166303,111,74,2492,447.23,447.23,0,0,14,108
1388827,117,106,2492,447.23,447.23,0,0,14,116
1086537,125,143,2492,447.23,447.23,0,0,14,124
1063777,129,94,1770,447.23,447.23,0,0,14,128
1395962,129,34,2492,447.23,447.23,0,0,14,128
1333373,130,73,1770,447.23,447.23,0,0,14,128
1062096,130,59,1770,447.23,447.23,0,0,14,128
1335721,131,65,1770,447.23,447.23,0,0,14,128
1366365,133,57,1770,447.23,447.23,0,0,14,132
1445819,139,92,2492,447.23,447.23,0,0,14,136
1452858,143,94,2492,447.23,447.23,0,0,14,140
1182726,4,65,2492,445.23,447.23,0,0,14,4
1410196,7,14,1247,445.23,447.23,0,0,14,4
1028456,8,126,1247,445.23,447.23,0,0,14,8
1111490,8,26,2492,445.23,447.23,0,0,14,8
1421222,8,39,2492,445.23,447.23,0,0,14,8
1386564,10,76,1247,445.23,447.23,0,0,14,8
1388598,11,99,1247,445.23,447.23,0,0,14,8
1110123,11,137,1247,445.23,447.23,0,0,14,8
1425632,12,11,1247,445.23,447.23,0,0,14,12
1310127,12,108,1247,445.23,447.23,0,0,14,12
1309471,18,129,2492,445.23,447.23,0,0,14,16
1449508,22,86,1247,445.23,447.23,0,0,14,20
1144358,23,74,2492,445.23,447.23,0,0,14,20
1429583,26,53,1247,445.23,447.23,0,0,14,24
1035378,30,11,1247,445.23,447.23,0,0,14,28
1449563,34,97,2492,445.23,447.23,0,0,14,32
1256160,34,23,1247,445.23,447.23,0,0,14,32
1366393,41,53,1247,445.23,447.23,0,0,14,40
1483902,42,132,1247,445.23,447.23,0,0,14,40
1194670,49,61,2492,445.23,447.23,0,0,14,48
1370473,52,57,2492,445.23,447.23,0,0,14,52
1270038,54,42,2492,445.23,447.23,0,0,14,52
1204087,54,61,2492,445.23,447.23,0,0,14,52
1448770,57,66,2492,445.23,447.23,0,0,14,56
1341792,58,110,2492,445.23,447.23,0,0,14,56
1103380,59,24,1247,445.23,447.23,0,0,14,56
1232062,59,149,2492,445.23,447.23,0,0,14,56
1178977,59,139,2492,445.23,447.23,0,0,14,56
1265194,60,80,1247,445.23,447.23,0,0,14,60
1235416,61,109,1247,445.23,447.23,0,0,14,60
1428068,61,68,1247,445.23,447.23,0,0,14,60
1205476,62,64,1247,445.23,447.23,0,0,14,60
1173526,63,129,1247,445.23,447.23,0,0,14,60
1174900,63,81,1247,445.23,447.23,0,0,14,60
1057712,63,104,1247,445.23,447.23,0,0,14,60
1155850,64,126,1247,445.23,447.23,0,0,14,64
1173845,65,67,1247,445.23,447.23,0,0,14,64
1192851,66,126,1247,445.23,447.23,0,0,14,64
1053197,66,88,1247,445.23,447.23,0,0,14,64
1408550,67,99,1247,445.23,447.23,0,0,14,64
1494895,71,143,2492,445.23,447.23,0,0,14,68
1477199,73,99,1247,445.23,447.23,0,0,14,72
1364404,73,58,2492,445.23,447.23,0,0,14,72
1412778,74,75,1247,445.23,447.23,0,0,14,72
1034069,75,152,2492,445.23,447.23,0,0,14,72
1113046,75,42,1247,445.23,447.23,0,0,14,72
1212485,75,77,2492,445.23,447.23,0,0,14,72
1264260,77,20,1247,445.23,447.23,0,0,14,76
1089323,77,61,1247,445.23,447.23,0,0,14,76
1082895,78,152,1247,445.23,447.23,0,0,14,76
1152291,82,11,1247,445.23,447.23,0,0,14,80
1319081,84,39,1247,445.23,447.23,0,0,14,84
1479918,88,20,1247,445.23,447.23,0,0,14,88
1042824,88,145,1247,445.23,447.23,0,0,14,88
1355147,89,161,2492,445.23,447.23,0,0,14,88
1076600,89,30,1247,445.23,447.23,0,0,14,88
1211072,90,102,2492,445.23,447.23,0,0,14,88
1444735,91,64,1247,445.23,447.23,0,0,14,88
1363437,92,102,1247,445.23,447.23,0,0,14,92
1341531,93,42,1247,445.23,447.23,0,0,14,92
1372635,95,113,1247,445.23,447.23,0,0,14,92
1097598,96,68,1247,445.23,447.23,0,0,14,96
1310336,99,39,1247,445.23,447.23,0,0,14,96
1286251,100,110,1247,445.23,447.23,0,0,14,100
1055397,101,177,2492,445.23,447.23,0,0,14,100
1392647,103,145,1247,445.23,447.23,0,0,14,100
1391003,104,124,1247,445.23,447.23,0,0,14,104
1295093,104,34,1247,445.23,447.23,0,0,14,104
1341447,104,106,2492,445.23,447.23,0,0,14,104
1497049,104,68,1247,445.23,447.23,0,0,14,104
1494332,109,55,1247,445.23,447.23,0,0,14,108
1227188,109,32,1247,445.23,447.23,0,0,14,108
1410805,110,14,1247,445.23,447.23,0,0,14,108
1212718,112,30,1247,445.23,447.23,0,0,14,112
1445024,115,77,1247,445.23,447.23,0,0,14,112
1085440,116,68,2492,445.23,447.23,0,0,14,116
1064558,117,26,1247,445.23,447.23,0,0,14,116
1189589,124,52,1247,445.23,447.23,0,0,14,124
1054220,124,124,1247,445.23,447.23,0,0,14,124
1229768,125,124,1247,445.23,447.23,0,0,14,124
1187199,125,161,2492,445.23,447.23,0,0,14,124
1090431,126,186,2492,445.23,447.23,0,0,14,124
1297375,127,102,2492,445.23,447.23,0,0,14,124
1060016,128,177,2492,445.23,447.23,0,0,14,128
1248404,129,58,2492,445.23,447.23,0,0,14,128
1167700,130,93,2492,445.23,447.23,0,0,14,128
1364050,130,26,1770,445.23,447.23,0,0,14,128
1167371,133,108,1770,445.23,447.23,0,0,14,132
1181590,133,92,1247,445.23,447.23,0,0,14,132
1174645,133,80,1770,445.23,447.23,0,0,14,132
1189473,135,109,1247,445.23,447.23,0,0,14,132
1158991,141,76,1247,445.23,447.23,0,0,14,140
1447912,142,99,1247,445.23,447.23,0,0,14,140
1044949,144,74,2492,445.23,447.23,0,0,14,144
1034216,144,92,2492,445.23,447.23,0,0,14,144
1147864,10,55,1902,445.23,447.23,0,0,14,8
1412046,13,55,1902,445.23,447.23,0,0,14,12
1083155,13,80,1902,445.23,447.23,0,0,14,12
1457656,14,27,1902,445.23,447.23,0,0,14,12
1107243,21,109,1902,445.23,447.23,0,0,14,20
1301056,23,101,1902,445.23,447.23,0,0,14,20
1175315,23,86,1902,445.23,447.23,0,0,14,20
1160108,24,80,1902,445.23,447.23,0,0,14,24
1052984,26,67,1902,445.23,447.23,0,0,14,24
1433412,27,126,1902,445.23,447.23,0,0,14,24
1490469,27,153,1902,445.23,447.23,0,0,14,24
1393278,29,109,1902,445.23,447.23,0,0,14,28
1338142,30,153,1902,445.23,447.23,0,0,14,28
1337027,36,124,1902,445.23,447.23,0,0,14,36
1337186,36,108,1902,445.23,447.23,0,0,14,36
1305175,38,109,1902,445.23,447.23,0,0,14,36
1032187,42,43,1902,445.23,447.23,0,0,14,40
1329866,51,80,1902,445.23,447.23,0,0,14,48
1162247,52,108,1902,445.23,447.23,0,0,14,52
1008606,52,72,1902,445.23,447.23,0,0,14,52
1023870,62,17,1902,445.23,447.23,0,0,14,60
1499411,62,113,1902,445.23,447.23,0,0,14,60
1431839,62,30,1902,445.23,447.23,0,0,14,60
1369616,62,143,1902,445.23,447.23,0,0,14,60
1171302,66,76,1902,445.23,447.23,0,0,14,64
1065926,75,86,1902,445.23,447.23,0,0,14,72
1182808,77,36,1902,445.23,447.23,0,0,14,76
1069339,82,32,1902,445.23,447.23,0,0,14,80
1440090,82,77,1902,445.23,447.23,0,0,14,80
1414677,82,88,1902,445.23,447.23,0,0,14,80
1044622,84,34,1902,445.23,447.23,0,0,14,84
1086662,84,145,1902,445.23,447.23,0,0,14,84
1270263,86,26,1902,445.23,447.23,0,0,14,84
1115102,87,68,1902,445.23,447.23,0,0,14,84
1119835,91,41,1902,445.23,447.23,0,0,14,88
1174258,97,36,1902,445.23,447.23,0,0,14,96
1159584,98,86,1902,445.23,447.23,0,0,14,96
1342208,101,113,1902,445.23,447.23,0,0,14,100
1495682,104,53,1902,445.23,447.23,0,0,14,104
1295131,109,14,1902,445.23,447.23,0,0,14,108
1259935,109,30,1902,445.23,447.23,0,0,14,108
1425285,109,61,1902,445.23,447.23,0,0,14,108
1128972,111,36,1902,445.23,447.23,0,0,14,108
1334946,112,66,1902,445.23,447.23,0,0,14,112
1426422,112,86,1902,445.23,447.23,0,0,14,112
1355516,113,11,1902,445.23,447.23,0,0,14,112
1154835,113,74,1902,445.23,447.23,0,0,14,112
1391346,114,11,1902,445.23,447.23,0,0,14,112
1114394,114,50,1902,445.23,447.23,0,0,14,112
1445628,115,92,1902,445.23,447.23,0,0,14,112
1442621,115,50,1902,445.23,447.23,0,0,14,112
1070235,116,27,1902,445.23,447.23,0,0,14,116
1115909,117,94,1902,445.23,447.23,0,0,14,116
1030985,119,124,1902,445.23,447.23,0,0,14,116
1408048,119,50,1902,445.23,447.23,0,0,14,116
1187613,124,93,1902,445.23,447.23,0,0,14,124
1049371,126,53,1902,445.23,447.23,0,0,14,124
1400265,127,50,1902,445.23,447.23,0,0,14,124
1076065,128,58,1902,445.23,447.23,0,0,14,128
1445797,131,126,1902,445.23,447.23,0,0,14,128
1070263,140,83,1902,445.23,447.23,0,0,14,140
1145592,142,129,1902,445.23,447.23,0,0,14,140
1182781,142,174,1902,445.23,447.23,0,0,14,140
1042077,143,104,1902,445.23,447.23,0,0,14,140
1166229,145,89,1902,445.23,447.23,0,0,14,144
1212221,6,30,1902,446.23,447.23,0,0,14,4
1472643,11,153,1902,446.23,447.23,0,0,14,8
1187237,20,104,1902,446.23,447.23,0,0,14,20
1380395,21,86,1902,446.23,447.23,0,0,14,20
1487132,22,104,1902,446.23,447.23,0,0,14,20
1038854,34,99,1902,446.23,447.23,0,0,14,32
1165617,37,153,1902,446.23,447.23,0,0,14,36
1027941,37,43,1902,446.23,447.23,0,0,14,36
1215131,39,126,1902,446.23,447.23,0,0,14,36
1252455,42,132,1902,446.23,447.23,0,0,14,40
1329785,43,14,1902,446.23,447.23,0,0,14,40
1287688,57,126,1902,446.23,447.23,0,0,14,56
1362632,58,89,1902,446.23,447.23,0,0,14,56
1370999,60,86,1902,446.23,447.23,0,0,14,60
1099064,61,11,1902,446.23,447.23,0,0,14,60
1101390,61,92,1902,446.23,447.23,0,0,14,60
1069157,62,59,1902,446.23,447.23,0,0,14,60
1245058,65,157,1902,446.23,447.23,0,0,14,64
1094743,66,17,1902,446.23,447.23,0,0,14,64
1423174,72,139,1902,446.23,447.23,0,0,14,72
1331655,73,137,1902,446.23,447.23,0,0,14,72
1203497,73,161,1902,446.23,447.23,0,0,14,72
1397758,77,43,1902,446.23,447.23,0,0,14,76
1209470,78,109,1902,446.23,447.23,0,0,14,76
1043882,78,64,1902,446.23,447.23,0,0,14,76
1405065,79,73,1902,446.23,447.23,0,0,14,76
1188582,79,143,1902,446.23,447.23,0,0,14,76
1409775,79,65,1902,446.23,447.23,0,0,14,76
1392704,81,93,1902,446.23,447.23,0,0,14,80
1378714,81,14,1902,446.23,447.23,0,0,14,80
1146527,82,14,1902,446.23,447.23,0,0,14,80
1423081,82,73,1902,446.23,447.23,0,0,14,80
1033964,82,104,1902,446.23,447.23,0,0,14,80
1075864,82,102,1902,446.23,447.23,0,0,14,80
1012569,83,83,1902,446.23,447.23,0,0,14,80
1200463,83,73,1902,446.23,447.23,0,0,14,80
1434290,84,94,1902,446.23,447.23,0,0,14,84
1466195,89,146,1902,446.23,447.23,0,0,14,88
1220596,91,153,1902,446.23,447.23,0,0,14,88
1323360,91,102,1902,446.23,447.23,0,0,14,88
1452413,92,59,1902,446.23,447.23,0,0,14,92
1032292,93,27,1902,446.23,447.23,0,0,14,92
1333975,94,67,1902,446.23,447.23,0,0,14,92
1280408,95,132,1902,446.23,447.23,0,0,14,92
1107463,97,89,1902,446.23,447.23,0,0,14,96
1120477,97,74,1902,446.23,447.23,0,0,14,96
1073080,98,177,1902,446.23,447.23,0,0,14,96
1134781,99,27,1902,446.23,447.23,0,0,14,96
1298130,99,39,1902,446.23,447.23,0,0,14,96
1451555,100,152,1902,446.23,447.23,0,0,14,100
1003600,100,51,1902,446.23,447.23,0,0,14,100
1433918,101,162,1902,446.23,447.23,0,0,14,100
1034858,101,51,1902,446.23,447.23,0,0,14,100
1442181,102,58,1902,446.23,447.23,0,0,14,100
1257565,104,24,1902,446.23,447.23,0,0,14,104
1162305,111,99,1902,446.23,447.23,0,0,14,108
1304410,113,51,1902,446.23,447.23,0,0,14,112
1164699,117,143,1902,446.23,447.23,0,0,14,116
1366649,118,75,1902,446.23,447.23,0,0,14,116
1171638,118,26,1902,446.23,447.23,0,0,14,116
1180579,118,50,1902,446.23,447.23,0,0,14,116
1360737,123,32,1902,446.23,447.23,0,0,14,120
1038400,125,61,1902,446.23,447.23,0,0,14,124
1307775,126,162,1902,446.23,447.23,0,0,14,124
1101670,127,101,1902,446.23,447.23,0,0,14,124
1407322,128,53,1902,446.23,447.23,0,0,14,128
1474640,130,55,1902,446.23,447.23,0,0,14,128
1228649,130,97,1902,446.23,447.23,0,0,14,128
1402805,142,104,1902,446.23,447.23,0,0,14,140
1072096,3,161,2492,446.23,447.23,0,0,14,0
1237431,12,109,1247,446.23,447.23,0,0,14,12
1319766,12,177,2492,446.23,447.23,0,0,14,12
1133202,17,157,2492,446.23,447.23,0,0,14,16
1416670,18,177,2492,446.23,447.23,0,0,14,16
1070417,21,27,1247,446.23,447.23,0,0,14,20
1024561,22,97,2492,446.23,447.23,0,0,14,20
1307011,27,11,1247,446.23,447.23,0,0,14,24
1260560,33,126,1247,446.23,447.23,0,0,14,32
1051828,34,50,2492,446.23,447.23,0,0,14,32
1093374,36,42,2492,446.23,447.23,0,0,14,36
1175628,39,29,2492,446.23,447.23,0,0,14,36
1261759,41,101,1247,446.23,447.23,0,0,14,40
1194482,42,72,1247,446.23,447.23,0,0,14,40
1158378,44,93,2492,446.23,447.23,0,0,14,44
1161958,44,43,1247,446.23,447.23,0,0,14,44
1251875,50,149,2492,446.23,447.23,0,0,14,48
1447518,50,137,1247,446.23,447.23,0,0,14,48
1490802,51,52,1247,446.23,447.23,0,0,14,48
1492672,51,93,2492,446.23,447.23,0,0,14,48
1484359,53,74,2492,446.23,447.23,0,0,14,52
1287018,55,92,2492,446.23,447.23,0,0,14,52
1161033,57,58,2492,446.23,447.23,0,0,14,56
1222545,60,50,2492,446.23,447.23,0,0,14,60
1173487,61,89,1247,446.23,447.23,0,0,14,60
1242356,62,17,1247,446.23,447.23,0,0,14,60
1030010,62,59,1247,446.23,447.23,0,0,14,60
1062588,65,93,1247,446.23,447.23,0,0,14,64
1289553,66,93,1247,446.23,447.23,0,0,14,64
1476443,66,27,1247,446.23,447.23,0,0,14,64
1284796,66,73,1247,446.23,447.23,0,0,14,64
1368643,66,113,1247,446.23,447.23,0,0,14,64
1419892,71,106,2492,446.23,447.23,0,0,14,68
1007394,72,145,1247,446.23,447.23,0,0,14,72
1460968,73,42,1247,446.23,447.23,0,0,14,72
1098736,73,42,2492,446.23,447.23,0,0,14,72
1433331,74,34,1247,446.23,447.23,0,0,14,72
1028275,74,106,2492,446.23,447.23,0,0,14,72
1086745,74,132,1247,446.23,447.23,0,0,14,72
1432057,77,27,1247,446.23,447.23,0,0,14,76
1255122,77,129,2492,446.23,447.23,0,0,14,76
1042527,78,57,2492,446.23,447.23,0,0,14,76
1052741,79,186,1247,446.23,447.23,0,0,14,76
1053208,79,153,1247,446.23,447.23,0,0,14,76
1494109,79,102,1247,446.23,447.23,0,0,14,76
1265599,80,26,1247,446.23,447.23,0,0,14,80
1047372,83,34,1247,446.23,447.23,0,0,14,80
1209897,86,143,1247,446.23,447.23,0,0,14,84
1243399,88,129,1247,446.23,447.23,0,0,14,88
1411802,88,73,1247,446.23,447.23,0,0,14,88
1096989,90,89,1247,446.23,447.23,0,0,14,88
1176043,92,106,1247,446.23,447.23,0,0,14,92
1455369,92,53,1247,446.23,447.23,0,0,14,92
1221213,93,110,2492,446.23,447.23,0,0,14,92
1156388,94,139,2492,446.23,447.23,0,0,14,92
1413795,95,57,1247,446.23,447.23,0,0,14,92
1135966,97,11,1247,446.23,447.23,0,0,14,96
1052744,97,23,1247,446.23,447.23,0,0,14,96
1349783,98,153,1247,446.23,447.23,0,0,14,96
1493832,98,143,1247,446.23,447.23,0,0,14,96
1097631,103,92,2492,446.23,447.23,0,0,14,100
1276456,103,157,1247,446.23,447.23,0,0,14,100
1485159,103,77,2492,446.23,447.23,0,0,14,100
1469987,103,76,1247,446.23,447.23,0,0,14,100
1143853,105,61,2492,446.23,447.23,0,0,14,104
1288151,106,110,2492,446.23,447.23,0,0,14,104
1170511,109,106,1247,446.23,447.23,0,0,14,108
1304801,111,146,1247,446.23,447.23,0,0,14,108
1288036,111,113,2492,446.23,447.23,0,0,14,108
1206169,114,66,1247,446.23,447.23,0,0,14,112
1498060,115,97,2492,446.23,447.23,0,0,14,112
1231155,117,106,1247,446.23,447.23,0,0,14,116
1339278,118,177,2492,446.23,447.23,0,0,14,116
1030165,123,29,1247,446.23,447.23,0,0,14,120
1455695,125,73,1247,446.23,447.23,0,0,14,124
1262333,129,139,1247,446.23,447.23,0,0,14,128
1015004,130,52,1247,446.23,447.23,0,0,14,128
1298806,131,153,1770,446.23,447.23,0,0,14,128
1062998,134,99,1247,446.23,447.23,0,0,14,132
1128400,135,10,1247,446.23,447.23,0,0,14,132
1426994,136,126,1247,446.23,447.23,0,0,14,136
1447517,139,139,2492,446.23,447.23,0,0,14,136
1341193,142,126,1247,446.23,447.23,0,0,14,140
1139050,142,86,1247,446.23,447.23,0,0,14,140
1144929,143,157,2492,446.23,447.23,0,0,14,140
1418688,143,51,1247,446.23,447.23,0,0,14,140
1315530,145,106,1247,446.23,447.23,0,0,14,144
1065791,145,77,2492,446.23,447.23,0,0,14,144
1371123,1,109,1902,387.03,447.23,0,0,14,0
1366048,1,126,1902,388.03,447.23,0,0,14,0
1130768,1,101,1247,389.03,447.23,0,0,14,0
1021023,2,99,1247,389.03,447.23,0,0,14,0
1156864,32,104,1902,169.75,447.23,0,0,14,32
1316688,45,53,1902,358.93,447.23,0,0,14,44
1029407,45,174,1902,357.93,447.23,0,0,14,44
1472229,45,80,1902,358.93,447.23,0,0,14,44
1162226,47,52,1247,357.93,447.23,0,0,14,44
1270473,47,76,1247,359.93,447.23,0,0,14,44
1449947,47,101,1247,358.93,447.23,0,0,14,44
1035529,48,24,1902,359.93,447.23,0,0,14,48
1340468,65,50,2492,290.03,447.23,0,0,14,64
1375607,72,39,1216,389.03,447.23,0,0,14,72
1090071,83,102,2492,293,447.23,0,0,14,80
1114933,105,97,1247,388.03,447.23,0,0,14,104
1059408,106,109,1902,388.03,447.23,0,0,14,104
1251486,106,61,1247,388.03,447.23,0,0,14,104
1364460,107,137,1902,388.03,447.23,0,0,14,104
1375948,107,162,1247,388.03,447.23,0,0,14,104
1486998,107,26,1902,387.03,447.23,0,0,14,104
1345580,108,11,1247,388.03,447.23,0,0,14,108
1077592,108,149,1902,387.03,447.23,0,0,14,108
1128395,108,153,1247,388.03,447.23,0,0,14,108
1056628,108,53,1247,388.03,447.23,0,0,14,108
1373106,108,59,1902,387.03,447.23,0,0,14,108
1346864,108,59,1247,388.03,447.23,0,0,14,108
1341268,108,39,1247,389.03,447.23,0,0,14,108
1268181,120,149,2492,340.5,447.23,0,0,14,120
1484246,120,99,1902,387.03,447.23,0,0,14,120
1117696,120,102,1902,388.03,447.23,0,0,14,120
1335828,121,27,1902,388.03,447.23,0,0,14,120
1295101,121,72,1247,388.03,447.23,0,0,14,120
1494459,122,52,1247,388.03,447.23,0,0,14,120
1229671,122,186,1902,387.03,447.23,0,0,14,120
1327276,122,124,1247,389.03,447.23,0,0,14,120
1227893,122,126,1247,388.03,447.23,0,0,14,120
1327294,122,64,1902,387.03,447.23,0,0,14,120
1072686,122,81,2492,341.5,447.23,0,0,14,120
1338092,122,30,1902,389.03,447.23,0,0,14,120
1240681,122,59,1902,388.03,447.23,0,0,14,120
1273857,122,88,1247,388.03,447.23,0,0,14,120
1442568,122,86,1902,388.03,447.23,0,0,14,120
1291547,123,124,1902,388.03,447.23,0,0,14,120
1085684,123,59,1902,389.03,447.23,0,0,14,120
1399308,123,110,1902,389.03,447.23,0,0,14,120
1340282,123,110,2492,341.5,447.23,0,0,14,120
1492046,137,57,1247,387.03,447.23,0,0,14,136
1156597,138,94,1247,388.03,447.23,0,0,14,136
1058980,138,129,1902,387.03,447.23,0,0,14,136
1132083,138,14,1902,387.03,447.23,0,0,14,136
1223918,139,64,1247,387.03,447.23,0,0,14,136
1231873,139,88,1902,388.03,447.23,0,0,14,136
1136956,139,80,1902,388.03,447.23,0,0,14,136
1359083,139,65,1902,388.03,447.23,0,0,14,136
1479785,140,11,1247,388.03,447.23,0,0,14,140
1212559,140,137,1247,387.03,447.23,0,0,14,140
1033679,141,157,2492,398.67,447.23,0,0,14,140
1158565,2,36,1770,338.53,486.03,0,0,14,0
1304768,3,36,1770,338.53,486.03,0,0,14,0
1046790,17,32,1770,388.03,486.03,0,0,14,16
1247473,17,66,1770,387.03,486.03,0,0,14,16
1131986,17,153,1770,436.53,486.03,0,0,14,16
1450697,17,76,2304,387.03,486.03,0,0,14,16
1145068,18,94,1770,387.03,486.03,0,0,14,16
1080845,18,126,1770,436.53,486.03,0,0,14,16
1370879,18,36,1543,388.03,486.03,0,0,14,16
1446681,18,80,2304,388.03,486.03,0,0,14,16
1312893,19,102,1770,436.53,486.03,0,0,14,16
1384992,19,132,2304,388.03,486.03,0,0,14,16
1063286,29,20,1770,389.03,486.03,0,0,14,28
1113601,29,113,1770,387.03,486.03,0,0,14,28
1366229,29,59,1770,388.03,486.03,0,0,14,28
1035282,30,162,1770,389.03,486.03,0,0,14,28
1241900,30,143,1770,389.03,486.03,0,0,14,28
1363977,31,186,1770,389.03,486.03,0,0,14,28
1378464,31,157,1770,387.03,486.03,0,0,14,28
1059629,31,53,1770,389.03,486.03,0,0,14,28
1326486,31,68,1770,388.03,486.03,0,0,14,28
1185916,34,124,2304,388.03,486.03,0,0,14,32
1012833,35,20,2304,387.03,486.03,0,0,14,32
1371033,44,73,1770,436.53,486.03,0,0,14,44
1308472,45,157,2126,435.59,486.03,0,0,14,44
1047338,45,161,1770,435.53,486.03,0,0,14,44
1311476,45,51,1770,435.53,486.03,0,0,14,44
1406382,46,110,1770,437.53,486.03,0,0,14,44
1430001,46,132,1770,436.53,486.03,0,0,14,44
1342073,47,113,1770,436.53,486.03,0,0,14,44
1045816,47,58,1770,436.53,486.03,0,0,14,44
1213522,48,106,1770,436.53,486.03,0,0,14,48
1184447,52,113,1770,389.03,486.03,0,0,14,52
1037979,53,161,1247,388.03,486.03,0,0,14,52
1486719,53,104,1770,435.53,486.03,0,0,14,52
1398235,54,161,1770,387.03,486.03,0,0,14,52
1160197,54,145,1902,389.03,486.03,0,0,14,52
1169389,54,67,1770,437.53,486.03,0,0,14,52
1134870,54,29,1247,388.03,486.03,0,0,14,52
1367565,54,58,1247,387.03,486.03,0,0,14,52
1195848,54,68,1770,388.03,486.03,0,0,14,52
1009347,54,61,1770,387.03,486.03,0,0,14,52
1315881,55,186,1247,388.03,486.03,0,0,14,52
1414020,55,186,1770,389.03,486.03,0,0,14,52
1473601,55,162,1247,388.03,486.03,0,0,14,52
1311013,55,23,1770,437.53,486.03,0,0,14,52
1311603,56,32,1902,388.03,486.03,0,0,14,56
1399073,56,32,1770,389.03,486.03,0,0,14,56
1484339,56,152,1902,388.03,486.03,0,0,14,56
1297717,56,162,1247,387.03,486.03,0,0,14,56
1405413,56,139,1902,387.03,486.03,0,0,14,56
1150148,56,88,1902,387.03,486.03,0,0,14,56
1272733,56,61,1902,387.03,486.03,0,0,14,56
1242458,57,139,1247,388.03,486.03,0,0,14,56
1058914,57,42,1902,389.03,486.03,0,0,14,56
1487055,68,74,1247,418.13,486.03,0,0,14,68
1052711,75,101,2304,388.03,486.03,0,0,14,72
1399497,83,91,2304,388.03,486.03,0,0,14,80
1130002,104,42,1770,413.28,486.03,0,0,14,104
1037240,105,20,1770,412.28,486.03,0,0,14,104
1185053,106,106,1770,412.28,486.03,0,0,14,104
1291317,108,74,1770,413.28,486.03,0,0,14,108
1383501,108,26,1770,412.28,486.03,0,0,14,108
1414844,120,32,1770,411.28,486.03,0,0,14,120
1170939,120,186,1770,412.28,486.03,0,0,14,120
1392438,120,126,1770,413.28,486.03,0,0,14,120
1469481,121,58,1770,411.28,486.03,0,0,14,120
1483661,121,23,2126,426.8,486.03,0,0,14,120
1061613,122,124,1770,412.28,486.03,0,0,14,120
1205085,122,36,1770,413.28,486.03,0,0,14,120
1286734,122,23,1770,411.28,486.03,0,0,14,120
1294264,123,27,2126,426.8,486.03,0,0,14,120
1307013,123,53,1770,411.28,486.03,0,0,14,120
1031371,3,29,1902,484.03,486.03,0,0,14,0
1311338,4,104,2126,484.03,486.03,0,0,14,4
