Key,GeoLevel,Date,CumulativeCases,CumulativeDeaths,IncrementalCases,IncrementalDeaths,Country
"Country_Bangladesh","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bangladesh"
"Country_Botswana","Country",2020-01-10 00:00:00.000,0,0,0,0,"Botswana"
"Country_Thailand","Country",2020-01-10 00:00:00.000,0,0,0,0,"Thailand"
"Country_Kosovo[1]","Country",2020-01-10 00:00:00.000,0,0,0,0,"Kosovo[1]"
"Country_Guinea-Bissau","Country",2020-01-10 00:00:00.000,0,0,0,0,"Guinea-Bissau"
"Country_Mali","Country",2020-01-10 00:00:00.000,0,0,0,0,"Mali"
"Country_Georgia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Georgia"
"Country_Saint Barthelemy","Country",2020-01-10 00:00:00.000,0,0,0,0,"Saint Barthelemy"
"Country_Congo","Country",2020-01-10 00:00:00.000,0,0,0,0,"Congo"
"Country_Mauritius","Country",2020-01-10 00:00:00.000,0,0,0,0,"Mauritius"
"Country_Papua New Guinea","Country",2020-01-10 00:00:00.000,0,0,0,0,"Papua New Guinea"
"Country_Armenia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Armenia"
"Country_Nigeria","Country",2020-01-10 00:00:00.000,0,0,0,0,"Nigeria"
"Country_United Republic of Tanzania","Country",2020-01-10 00:00:00.000,0,0,0,0,"United Republic of Tanzania"
"Country_Netherlands","Country",2020-01-10 00:00:00.000,0,0,0,0,"Netherlands"
"Country_Guadeloupe","Country",2020-01-10 00:00:00.000,0,0,0,0,"Guadeloupe"
"Country_Sri Lanka","Country",2020-01-10 00:00:00.000,0,0,0,0,"Sri Lanka"
"Country_Falkland Islands (Malvinas)","Country",2020-01-10 00:00:00.000,0,0,0,0,"Falkland Islands (Malvinas)"
"Country_India","Country",2020-01-10 00:00:00.000,0,0,0,0,"India"
"Country_Bhutan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bhutan"
"Country_Syrian Arab Republic","Country",2020-01-10 00:00:00.000,0,0,0,0,"Syrian Arab Republic"
"Country_Cambodia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Cambodia"
"Country_Philippines","Country",2020-01-10 00:00:00.000,0,0,0,0,"Philippines"
"Country_Jamaica","Country",2020-01-10 00:00:00.000,0,0,0,0,"Jamaica"
"Country_Burkina Faso","Country",2020-01-10 00:00:00.000,0,0,0,0,"Burkina Faso"
"Country_Senegal","Country",2020-01-10 00:00:00.000,0,0,0,0,"Senegal"
"Country_occupied Palestinian territory, including east Jerusalem","Country",2020-01-10 00:00:00.000,0,0,0,0,"occupied Palestinian territory, including east Jerusalem"
"Country_Uzbekistan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Uzbekistan"
"Country_Guyana","Country",2020-01-10 00:00:00.000,0,0,0,0,"Guyana"
"Country_Uruguay","Country",2020-01-10 00:00:00.000,0,0,0,0,"Uruguay"
"Country_Panama","Country",2020-01-10 00:00:00.000,0,0,0,0,"Panama"
"Country_Mauritania","Country",2020-01-10 00:00:00.000,0,0,0,0,"Mauritania"
"Country_Morocco","Country",2020-01-10 00:00:00.000,0,0,0,0,"Morocco"
"Country_Kyrgyzstan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Kyrgyzstan"
"Country_Reunion","Country",2020-01-10 00:00:00.000,0,0,0,0,"Reunion"
"Country_Lao People's Democratic Republic","Country",2020-01-10 00:00:00.000,0,0,0,0,"Lao People's Democratic Republic"
"Country_Gambia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Gambia"
"Country_British Virgin Islands","Country",2020-01-10 00:00:00.000,0,0,0,0,"British Virgin Islands"
"Country_Kazakhstan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Kazakhstan"
"Country_Brazil","Country",2020-01-10 00:00:00.000,0,0,0,0,"Brazil"
"Country_Ireland","Country",2020-01-10 00:00:00.000,0,0,0,0,"Ireland"
"Country_Anguilla","Country",2020-01-10 00:00:00.000,0,0,0,0,"Anguilla"
"Country_Finland","Country",2020-01-10 00:00:00.000,0,0,0,0,"Finland"
"Country_Russian Federation","Country",2020-01-10 00:00:00.000,0,0,0,0,"Russian Federation"
"Country_Ukraine","Country",2020-01-10 00:00:00.000,0,0,0,0,"Ukraine"
"Country_Martinique","Country",2020-01-10 00:00:00.000,0,0,0,0,"Martinique"
"Country_New Caledonia","Country",2020-01-10 00:00:00.000,0,0,0,0,"New Caledonia"
"Country_Japan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Japan"
"Country_Isle of Man","Country",2020-01-10 00:00:00.000,0,0,0,0,"Isle of Man"
"Country_Saint Pierre and Miquelon","Country",2020-01-10 00:00:00.000,0,0,0,0,"Saint Pierre and Miquelon"
"Country_Namibia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Namibia"
"Country_Bulgaria","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bulgaria"
"Country_Algeria","Country",2020-01-10 00:00:00.000,0,0,0,0,"Algeria"
"Country_Bahamas","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bahamas"
"Country_Bolivia (Plurinational State of)","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bolivia (Plurinational State of)"
"Country_El Salvador","Country",2020-01-10 00:00:00.000,0,0,0,0,"El Salvador"
"Country_Guatemala","Country",2020-01-10 00:00:00.000,0,0,0,0,"Guatemala"
"Country_Aruba","Country",2020-01-10 00:00:00.000,0,0,0,0,"Aruba"
"Country_France","Country",2020-01-10 00:00:00.000,0,0,0,0,"France"
"Country_Burundi","Country",2020-01-10 00:00:00.000,0,0,0,0,"Burundi"
"Country_Suriname","Country",2020-01-10 00:00:00.000,0,0,0,0,"Suriname"
"Country_Bahrain","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bahrain"
"Country_Saint Vincent and the Grenadines","Country",2020-01-10 00:00:00.000,0,0,0,0,"Saint Vincent and the Grenadines"
"Country_Curacao","Country",2020-01-10 00:00:00.000,0,0,0,0,"Curacao"
"Country_Ecuador","Country",2020-01-10 00:00:00.000,0,0,0,0,"Ecuador"
"Country_Saudi Arabia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Saudi Arabia"
"Country_Timor-Leste","Country",2020-01-10 00:00:00.000,0,0,0,0,"Timor-Leste"
"Country_Ghana","Country",2020-01-10 00:00:00.000,0,0,0,0,"Ghana"
"Country_Jordan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Jordan"
"Country_Argentina","Country",2020-01-10 00:00:00.000,0,0,0,0,"Argentina"
"Country_Viet Nam","Country",2020-01-10 00:00:00.000,0,0,0,0,"Viet Nam"
"Country_Zambia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Zambia"
"Country_Seychelles","Country",2020-01-10 00:00:00.000,0,0,0,0,"Seychelles"
"Country_Afghanistan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Afghanistan"
"Country_Canada","Country",2020-01-10 00:00:00.000,0,0,0,0,"Canada"
"Country_Central African Republic","Country",2020-01-10 00:00:00.000,0,0,0,0,"Central African Republic"
"Country_Nicaragua","Country",2020-01-10 00:00:00.000,0,0,0,0,"Nicaragua"
"Country_Iceland","Country",2020-01-10 00:00:00.000,0,0,0,0,"Iceland"
"Country_Kenya","Country",2020-01-10 00:00:00.000,0,0,0,0,"Kenya"
"Country_Djibouti","Country",2020-01-10 00:00:00.000,0,0,0,0,"Djibouti"
"Country_Malaysia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Malaysia"
"Country_Fiji","Country",2020-01-10 00:00:00.000,0,0,0,0,"Fiji"
"Country_Peru","Country",2020-01-10 00:00:00.000,0,0,0,0,"Peru"
"Country_North Macedonia","Country",2020-01-10 00:00:00.000,0,0,0,0,"North Macedonia"
"Country_Costa Rica","Country",2020-01-10 00:00:00.000,0,0,0,0,"Costa Rica"
"Country_Mongolia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Mongolia"
"Country_Malta","Country",2020-01-10 00:00:00.000,0,0,0,0,"Malta"
"Country_Oman","Country",2020-01-10 00:00:00.000,0,0,0,0,"Oman"
"Country_Israel","Country",2020-01-10 00:00:00.000,0,0,0,0,"Israel"
"Country_Nepal","Country",2020-01-10 00:00:00.000,0,0,0,0,"Nepal"
"Country_Angola","Country",2020-01-10 00:00:00.000,0,0,0,0,"Angola"
"Country_Eswatini","Country",2020-01-10 00:00:00.000,0,0,0,0,"Eswatini"
"Country_Montenegro","Country",2020-01-10 00:00:00.000,0,0,0,0,"Montenegro"
"Country_Chile","Country",2020-01-10 00:00:00.000,0,0,0,0,"Chile"
"Country_Tunisia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Tunisia"
"Country_Kuwait","Country",2020-01-10 00:00:00.000,0,0,0,0,"Kuwait"
"Country_Egypt","Country",2020-01-10 00:00:00.000,0,0,0,0,"Egypt"
"Country_Paraguay","Country",2020-01-10 00:00:00.000,0,0,0,0,"Paraguay"
"Country_Iran (Islamic Republic of)","Country",2020-01-10 00:00:00.000,0,0,0,0,"Iran (Islamic Republic of)"
"Country_Italy","Country",2020-01-10 00:00:00.000,0,0,0,0,"Italy"
"Country_United Arab Emirates","Country",2020-01-10 00:00:00.000,0,0,0,0,"United Arab Emirates"
"Country_Maldives","Country",2020-01-10 00:00:00.000,0,0,0,0,"Maldives"
"Country_Gibraltar","Country",2020-01-10 00:00:00.000,0,0,0,0,"Gibraltar"
"Country_Zimbabwe","Country",2020-01-10 00:00:00.000,0,0,0,0,"Zimbabwe"
"Country_Bosnia and Herzegovina","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bosnia and Herzegovina"
"Country_New Zealand","Country",2020-01-10 00:00:00.000,0,0,0,0,"New Zealand"
"Country_Croatia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Croatia"
"Country_Singapore","Country",2020-01-10 00:00:00.000,0,0,0,0,"Singapore"
"Country_Serbia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Serbia"
"Country_Iraq","Country",2020-01-10 00:00:00.000,0,0,0,0,"Iraq"
"Country_Liberia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Liberia"
"Country_Qatar","Country",2020-01-10 00:00:00.000,0,0,0,0,"Qatar"
"Country_Belgium","Country",2020-01-10 00:00:00.000,0,0,0,0,"Belgium"
"Country_Azerbaijan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Azerbaijan"
"Country_Republic of Korea","Country",2020-01-10 00:00:00.000,0,0,0,0,"Republic of Korea"
"Country_Mozambique","Country",2020-01-10 00:00:00.000,0,0,0,0,"Mozambique"
"Country_Niger","Country",2020-01-10 00:00:00.000,0,0,0,0,"Niger"
"Country_Czechia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Czechia"
"Country_Slovakia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Slovakia"
"Country_Eritrea","Country",2020-01-10 00:00:00.000,0,0,0,0,"Eritrea"
"Country_Dominican Republic","Country",2020-01-10 00:00:00.000,0,0,0,0,"Dominican Republic"
"Country_Gabon","Country",2020-01-10 00:00:00.000,0,0,0,0,"Gabon"
"Country_Guernsey","Country",2020-01-10 00:00:00.000,0,0,0,0,"Guernsey"
"Country_Romania","Country",2020-01-10 00:00:00.000,0,0,0,0,"Romania"
"Country_Australia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Australia"
"Country_Austria","Country",2020-01-10 00:00:00.000,0,0,0,0,"Austria"
"Country_Sierra Leone","Country",2020-01-10 00:00:00.000,0,0,0,0,"Sierra Leone"
"Country_Denmark","Country",2020-01-10 00:00:00.000,0,0,0,0,"Denmark"
"Country_Sao Tome and Principe","Country",2020-01-10 00:00:00.000,0,0,0,0,"Sao Tome and Principe"
"Country_Sweden","Country",2020-01-10 00:00:00.000,0,0,0,0,"Sweden"
"Country_Antigua and Barbuda","Country",2020-01-10 00:00:00.000,0,0,0,0,"Antigua and Barbuda"
"Country_Turks and Caicos Islands","Country",2020-01-10 00:00:00.000,0,0,0,0,"Turks and Caicos Islands"
"Country_Slovenia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Slovenia"
"Country_Poland","Country",2020-01-10 00:00:00.000,0,0,0,0,"Poland"
"Country_Belize","Country",2020-01-10 00:00:00.000,0,0,0,0,"Belize"
"Country_Chad","Country",2020-01-10 00:00:00.000,0,0,0,0,"Chad"
"Country_Hungary","Country",2020-01-10 00:00:00.000,0,0,0,0,"Hungary"
"Country_The United Kingdom","Country",2020-01-10 00:00:00.000,0,0,0,0,"United Kingdom"
"Country_Honduras","Country",2020-01-10 00:00:00.000,0,0,0,0,"Honduras"
"Country_Monaco","Country",2020-01-10 00:00:00.000,0,0,0,0,"Monaco"
"Country_Saint Kitts and Nevis","Country",2020-01-10 00:00:00.000,0,0,0,0,"Saint Kitts and Nevis"
"Country_Madagascar","Country",2020-01-10 00:00:00.000,0,0,0,0,"Madagascar"
"Country_Switzerland","Country",2020-01-10 00:00:00.000,0,0,0,0,"Switzerland"
"Country_Saint Martin","Country",2020-01-10 00:00:00.000,0,0,0,0,"Saint Martin"
"Country_Comoros","Country",2020-01-10 00:00:00.000,0,0,0,0,"Comoros"
"Country_Germany","Country",2020-01-10 00:00:00.000,0,0,0,0,"Germany"
"Country_Rwanda","Country",2020-01-10 00:00:00.000,0,0,0,0,"Rwanda"
"Country_Sint Maarten","Country",2020-01-10 00:00:00.000,0,0,0,0,"Sint Maarten"
"Country_Cayman Islands","Country",2020-01-10 00:00:00.000,0,0,0,0,"Cayman Islands"
"Country_Faroe Islands","Country",2020-01-10 00:00:00.000,0,0,0,0,"Faroe Islands"
"Country_Equatorial Guinea","Country",2020-01-10 00:00:00.000,0,0,0,0,"Equatorial Guinea"
"Country_Sudan","Country",2020-01-10 00:00:00.000,0,0,0,0,"Sudan"
"Country_Lesotho","Country",2020-01-10 00:00:00.000,0,0,0,0,"Lesotho"
"Country_Bermuda","Country",2020-01-10 00:00:00.000,0,0,0,0,"Bermuda"
"Country_Colombia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Colombia"
"Country_Brunei Darussalam","Country",2020-01-10 00:00:00.000,0,0,0,0,"Brunei Darussalam"
"Country_Republic of Moldova","Country",2020-01-10 00:00:00.000,0,0,0,0,"Republic of Moldova"
"Country_Turkey","Country",2020-01-10 00:00:00.000,0,0,0,0,"Turkey"
"Country_Myanmar","Country",2020-01-10 00:00:00.000,0,0,0,0,"Myanmar"
"Country_Guinea","Country",2020-01-10 00:00:00.000,0,0,0,0,"Guinea"
"Country_Ethiopia","Country",2020-01-10 00:00:00.000,0,0,0,0,"Ethiopia"
"Country_Grenada","Country",2020-01-10 00:00:00.000,0,0,0,0,"Grenada"
"Country_Jersey","Country",2020-01-10 00:00:00.000,0,0,0,0,"Jersey"
"Country_Spain","Country",2020-01-10 00:00:00.000,0,0,0,0,"Spain"
"Country_Uganda","Country",2020-01-10 00:00:00.000,0,0,0,0,"Uganda"
"Country_South Africa","Country",2020-01-10 00:00:00.000,0,0,0,0,"South Africa"
"Country_Greece","Country",2020-01-10 00:00:00.000,0,0,0,0,"Greece"
"Country_Malawi","Country",2020-01-10 00:00:00.000,0,0,0,0,"Malawi"
"Country_Mexico","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mexico"
"Country_Libya","Country",2020-01-16 00:00:00.000,0,0,0,0,"Libya"
"Country_Albania","Country",2020-01-16 00:00:00.000,0,0,0,0,"Albania"
"Country_Democratic Republic of the Congo","Country",2020-01-16 00:00:00.000,0,0,0,0,"Democratic Republic of the Congo"
"Country_French Polynesia","Country",2020-01-16 00:00:00.000,0,0,0,0,"French Polynesia"
"Country_occupied Palestinian territory, including east Jerusalem","Country",2020-01-16 00:00:00.000,0,0,0,0,"occupied Palestinian territory, including east Jerusalem"
"Country_Belarus","Country",2020-01-16 00:00:00.000,0,0,0,0,"Belarus"
"Country_Trinidad and Tobago","Country",2020-01-16 00:00:00.000,0,0,0,0,"Trinidad and Tobago"
"Country_Mauritius","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mauritius"
"Country_Cabo Verde","Country",2020-01-16 00:00:00.000,0,0,0,0,"Cabo Verde"
"Country_United Arab Emirates","Country",2020-01-16 00:00:00.000,0,0,0,0,"United Arab Emirates"
"Country_Cyprus","Country",2020-01-16 00:00:00.000,0,0,0,0,"Cyprus"
"Country_Benin","Country",2020-01-16 00:00:00.000,0,0,0,0,"Benin"
"Country_French Guiana","Country",2020-01-16 00:00:00.000,0,0,0,0,"French Guiana"
"Country_Morocco","Country",2020-01-16 00:00:00.000,0,0,0,0,"Morocco"
"Country_Lithuania","Country",2020-01-16 00:00:00.000,0,0,0,0,"Lithuania"
"Country_Pakistan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Pakistan"
"Country_Lebanon","Country",2020-01-16 00:00:00.000,0,0,0,0,"Lebanon"
"Country_Liechtenstein","Country",2020-01-16 00:00:00.000,0,0,0,0,"Liechtenstein"
"Country_Botswana","Country",2020-01-16 00:00:00.000,0,0,0,0,"Botswana"
"Country_Montserrat","Country",2020-01-16 00:00:00.000,0,0,0,0,"Montserrat"
"Country_Holy See","Country",2020-01-16 00:00:00.000,0,0,0,0,"Holy See"
"Country_Fiji","Country",2020-01-16 00:00:00.000,0,0,0,0,"Fiji"
"Country_Togo","Country",2020-01-16 00:00:00.000,0,0,0,0,"Togo"
"Country_San Marino","Country",2020-01-16 00:00:00.000,0,0,0,0,"San Marino"
"Country_Greenland","Country",2020-01-16 00:00:00.000,0,0,0,0,"Greenland"
"Country_Ukraine","Country",2020-01-16 00:00:00.000,0,0,0,0,"Ukraine"
"Country_Cuba","Country",2020-01-16 00:00:00.000,0,0,0,0,"Cuba"
"Country_Mayotte","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mayotte"
"Country_United Republic of Tanzania","Country",2020-01-16 00:00:00.000,0,0,0,0,"United Republic of Tanzania"
"Country_Faroe Islands","Country",2020-01-16 00:00:00.000,0,0,0,0,"Faroe Islands"
"Country_Suriname","Country",2020-01-16 00:00:00.000,0,0,0,0,"Suriname"
"Country_Sri Lanka","Country",2020-01-16 00:00:00.000,0,0,0,0,"Sri Lanka"
"Country_Georgia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Georgia"
"Country_Ivory Coast","Country",2020-01-16 00:00:00.000,0,0,0,0,"Ivory Coast"
"Country_France","Country",2020-01-16 00:00:00.000,0,0,0,0,"France"
"Country_Saint Lucia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Saint Lucia"
"Country_Latvia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Latvia"
"Country_Italy","Country",2020-01-16 00:00:00.000,0,0,0,0,"Italy"
"Country_South Sudan","Country",2020-01-16 00:00:00.000,0,0,0,0,"South Sudan"
"Country_Kyrgyzstan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Kyrgyzstan"
"Country_Armenia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Armenia"
"Country_Papua New Guinea","Country",2020-01-16 00:00:00.000,0,0,0,0,"Papua New Guinea"
"Country_Luxembourg","Country",2020-01-16 00:00:00.000,0,0,0,0,"Luxembourg"
"Country_Bahamas","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bahamas"
"Country_Kosovo[1]","Country",2020-01-16 00:00:00.000,0,0,0,0,"Kosovo[1]"
"Country_Mauritania","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mauritania"
"Country_Isle of Man","Country",2020-01-16 00:00:00.000,0,0,0,0,"Isle of Man"
"Country_Namibia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Namibia"
"Country_Syrian Arab Republic","Country",2020-01-16 00:00:00.000,0,0,0,0,"Syrian Arab Republic"
"Country_New Caledonia","Country",2020-01-16 00:00:00.000,0,0,0,0,"New Caledonia"
"Country_Uganda","Country",2020-01-16 00:00:00.000,0,0,0,0,"Uganda"
"Country_Afghanistan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Afghanistan"
"Country_Guyana","Country",2020-01-16 00:00:00.000,0,0,0,0,"Guyana"
"Country_Bangladesh","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bangladesh"
"Country_Jamaica","Country",2020-01-16 00:00:00.000,0,0,0,0,"Jamaica"
"Country_Panama","Country",2020-01-16 00:00:00.000,0,0,0,0,"Panama"
"Country_Nigeria","Country",2020-01-16 00:00:00.000,0,0,0,0,"Nigeria"
"Country_Portugal","Country",2020-01-16 00:00:00.000,0,0,0,0,"Portugal"
"Country_Tajikistan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Tajikistan"
"Country_Ecuador","Country",2020-01-16 00:00:00.000,0,0,0,0,"Ecuador"
"Country_Senegal","Country",2020-01-16 00:00:00.000,0,0,0,0,"Senegal"
"Country_Barbados","Country",2020-01-16 00:00:00.000,0,0,0,0,"Barbados"
"Country_Guinea-Bissau","Country",2020-01-16 00:00:00.000,0,0,0,0,"Guinea-Bissau"
"Country_Russian Federation","Country",2020-01-16 00:00:00.000,0,0,0,0,"Russian Federation"
"Country_Argentina","Country",2020-01-16 00:00:00.000,0,0,0,0,"Argentina"
"Country_Uzbekistan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Uzbekistan"
"Country_Iceland","Country",2020-01-16 00:00:00.000,0,0,0,0,"Iceland"
"Country_Saint Barthelemy","Country",2020-01-16 00:00:00.000,0,0,0,0,"Saint Barthelemy"
"Country_Brazil","Country",2020-01-16 00:00:00.000,0,0,0,0,"Brazil"
"Country_New Zealand","Country",2020-01-16 00:00:00.000,0,0,0,0,"New Zealand"
"Country_Peru","Country",2020-01-16 00:00:00.000,0,0,0,0,"Peru"
"Country_Gambia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Gambia"
"Country_Czechia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Czechia"
"Country_India","Country",2020-01-16 00:00:00.000,0,0,0,0,"India"
"Country_Dominica","Country",2020-01-16 00:00:00.000,0,0,0,0,"Dominica"
"Country_Philippines","Country",2020-01-16 00:00:00.000,0,0,0,0,"Philippines"
"Country_Estonia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Estonia"
"Country_Austria","Country",2020-01-16 00:00:00.000,0,0,0,0,"Austria"
"Country_Norway","Country",2020-01-16 00:00:00.000,0,0,0,0,"Norway"
"Country_Canada","Country",2020-01-16 00:00:00.000,0,0,0,0,"Canada"
"Country_Haiti","Country",2020-01-16 00:00:00.000,0,0,0,0,"Haiti"
"Country_Netherlands","Country",2020-01-16 00:00:00.000,0,0,0,0,"Netherlands"
"Country_Seychelles","Country",2020-01-16 00:00:00.000,0,0,0,0,"Seychelles"
"Country_Comoros","Country",2020-01-16 00:00:00.000,0,0,0,0,"Comoros"
"Country_Saint Pierre and Miquelon","Country",2020-01-16 00:00:00.000,0,0,0,0,"Saint Pierre and Miquelon"
"Country_Anguilla","Country",2020-01-16 00:00:00.000,0,0,0,0,"Anguilla"
"Country_Bulgaria","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bulgaria"
"Country_Croatia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Croatia"
"Country_Cameroon","Country",2020-01-16 00:00:00.000,0,0,0,0,"Cameroon"
"Country_Bhutan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bhutan"
"Country_Guatemala","Country",2020-01-16 00:00:00.000,0,0,0,0,"Guatemala"
"Country_Aruba","Country",2020-01-16 00:00:00.000,0,0,0,0,"Aruba"
"Country_El Salvador","Country",2020-01-16 00:00:00.000,0,0,0,0,"El Salvador"
"Country_Bolivia (Plurinational State of)","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bolivia (Plurinational State of)"
"Country_Angola","Country",2020-01-16 00:00:00.000,0,0,0,0,"Angola"
"Country_Falkland Islands (Malvinas)","Country",2020-01-16 00:00:00.000,0,0,0,0,"Falkland Islands (Malvinas)"
"Country_Bahrain","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bahrain"
"Country_Iran (Islamic Republic of)","Country",2020-01-16 00:00:00.000,0,0,0,0,"Iran (Islamic Republic of)"
"Country_Malaysia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Malaysia"
"Country_Somalia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Somalia"
"Country_Nepal","Country",2020-01-16 00:00:00.000,0,0,0,0,"Nepal"
"Country_Ghana","Country",2020-01-16 00:00:00.000,0,0,0,0,"Ghana"
"Country_Saudi Arabia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Saudi Arabia"
"Country_Uruguay","Country",2020-01-16 00:00:00.000,0,0,0,0,"Uruguay"
"Country_Bosnia and Herzegovina","Country",2020-01-16 00:00:00.000,0,0,0,0,"Bosnia and Herzegovina"
"Country_Oman","Country",2020-01-16 00:00:00.000,0,0,0,0,"Oman"
"Country_British Virgin Islands","Country",2020-01-16 00:00:00.000,0,0,0,0,"British Virgin Islands"
"Country_Viet Nam","Country",2020-01-16 00:00:00.000,0,0,0,0,"Viet Nam"
"Country_Mali","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mali"
"Country_Yemen","Country",2020-01-16 00:00:00.000,0,0,0,0,"Yemen"
"Country_Martinique","Country",2020-01-16 00:00:00.000,0,0,0,0,"Martinique"
"Country_Eritrea","Country",2020-01-16 00:00:00.000,0,0,0,0,"Eritrea"
"Country_Slovakia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Slovakia"
"Country_Zambia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Zambia"
"Country_Guernsey","Country",2020-01-16 00:00:00.000,0,0,0,0,"Guernsey"
"Country_Nicaragua","Country",2020-01-16 00:00:00.000,0,0,0,0,"Nicaragua"
"Country_Burkina Faso","Country",2020-01-16 00:00:00.000,0,0,0,0,"Burkina Faso"
"Country_Dominican Republic","Country",2020-01-16 00:00:00.000,0,0,0,0,"Dominican Republic"
"Country_Azerbaijan","Country",2020-01-16 00:00:00.000,0,0,0,0,"Azerbaijan"
"Country_Central African Republic","Country",2020-01-16 00:00:00.000,0,0,0,0,"Central African Republic"
"Country_Mozambique","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mozambique"
"Country_Congo","Country",2020-01-16 00:00:00.000,0,0,0,0,"Congo"
"Country_Indonesia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Indonesia"
"Country_Timor-Leste","Country",2020-01-16 00:00:00.000,0,0,0,0,"Timor-Leste"
"Country_Israel","Country",2020-01-16 00:00:00.000,0,0,0,0,"Israel"
"Country_Algeria","Country",2020-01-16 00:00:00.000,0,0,0,0,"Algeria"
"Country_Saint Vincent and the Grenadines","Country",2020-01-16 00:00:00.000,0,0,0,0,"Saint Vincent and the Grenadines"
"Country_Gibraltar","Country",2020-01-16 00:00:00.000,0,0,0,0,"Gibraltar"
"Country_North Macedonia","Country",2020-01-16 00:00:00.000,0,0,0,0,"North Macedonia"
"Country_Malta","Country",2020-01-16 00:00:00.000,0,0,0,0,"Malta"
"Country_Mongolia","Country",2020-01-16 00:00:00.000,0,0,0,0,"Mongolia"
"Country_Reunion","Country",2020-01-16 00:00:00.000,0,0,0,0,"Reunion"
"Country_Ireland","Country",2020-01-16 00:00:00.000,0,0,0,0,"Ireland"
"Country_Eswatini","Country",2020-01-16 00:00:00.000,0,0,0,0,"Eswatini"
"Country_Montenegro","Country",2020-01-16 00:00:00.000,0,0,0,0,"Montenegro"
"Country_Lao People's Democratic Republic","Country",2020-01-16 00:00:00.000,0,0,0,0,"Lao People's Democratic Republic"
"Country_Kuwait","Country",2020-01-16 00:00:00.000,0,0,0,0,"Kuwait"
"Country_Chile","Country",2020-01-16 00:00:00.000,0,0,0,0,"Chile"
"Country_Egypt","Country",2020-01-16 00:00:00.000,0,0,0,0,"Egypt"
"Country_Paraguay","Country",2020-01-16 00:00:00.000,0,0,0,0,"Paraguay"
